Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML
P61316	LOLA_ECOLI	lolA	Outer-membrane lipoprotein carrier protein	11	11	4.1749e+07	4.41884e+07	4.30128e+07	4.27682e+07	4.31412e+07	4.27577e+07
P61320	LOLB_ECOLI	lolB	Outer-membrane lipoprotein LolB	11	11	1.70848e+07	1.87327e+07	1.80059e+07	1.80118e+07	1.82593e+07	1.87433e+07
P61517	CAN_ECOLI	can	Carbonic anhydrase 2	9	9	6.88576e+07	6.86838e+07	6.81582e+07	7.10276e+07	7.05137e+07	7.13982e+07
P61626ups|LYSC_HUMAN_UPS	Lysozyme	Lysozyme		1	1	4.03341e+07			3.28401e+07	3.45874e+07	
P61714	RISB_ECOLI	ribE	6,7-dimethyl-8-ribityllumazine synthase	11	11	1.84266e+08	1.97122e+08	1.96347e+08	1.9205e+08	1.94004e+08	1.99141e+08
P61769ups|B2MG_HUMAN_UPS	Beta-2-microglobulin	Beta-2-microglobulin		1	1				840189	939349	
P61887	RMLA2_ECOLI	rmlA2	Glucose-1-phosphate thymidylyltransferase 2	3	3	4.05495e+06	4.16475e+06	3.92872e+06	3.86273e+06	4.12478e+06	4.35679e+06
P61889	MDH_ECOLI	mdh	Malate dehydrogenase	15	15	9.5052e+07	9.70405e+07	9.85021e+07	9.38666e+07	9.81357e+07	9.89238e+07
P61949	FLAV_ECOLI	fldA	Flavodoxin-1	6	6	1.51812e+08	1.48242e+08	1.56253e+08	1.59376e+08	1.5699e+08	1.55112e+08
P62399	RL5_ECOLI	rplE	50S ribosomal protein L5	19	19	1.13764e+09	1.27448e+09	1.24595e+09	1.21263e+09	1.25903e+09	1.26073e+09
P62517	OPGH_ECOLI	mdoH	Glucans biosynthesis glucosyltransferase H	3	3	3.49057e+06	2.65163e+06	2.72835e+06	2.997e+06	2.60985e+06	2.58982e+06
P62556	SOPA_ECOLI	sopA	Protein SopA	7	7	9.58212e+08	8.35615e+08	8.71738e+08	8.30162e+08	8.32879e+08	8.81736e+08
P62558	SOPB_ECOLI	sopB	Protein SopB	11	11	2.49751e+07	2.42704e+07	2.39309e+07	2.31071e+07	2.33285e+07	2.3621e+07
P62601	TREF_ECOLI	treF	Cytoplasmic trehalase	3	3	344183	508153	338355	389355	377566	350780
P62615	ISPE_ECOLI	ispE	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase	3	3	7.20874e+06	7.24133e+06	6.80634e+06	7.95092e+06	7.81595e+06	7.27266e+06
P62617	ISPF_ECOLI	ispF	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	3	3	1.04472e+07	1.09057e+07	9.58863e+06	1.04133e+07	1.11806e+07	1.0583e+07
P62620	ISPG_ECOLI	ispG	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase	20	20	2.73919e+07	2.90846e+07	2.8803e+07	2.95984e+07	2.92604e+07	2.89027e+07
P62623	ISPH_ECOLI	ispH	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	9	9	9.33007e+06	9.9138e+06	9.05225e+06	9.76967e+06	9.87923e+06	1.02712e+07
P62672	APAG_ECOLI	apaG	Protein ApaG	3	3	5.9125e+06	5.23926e+06	5.53787e+06	5.797e+06	5.43896e+06	5.33224e+06
P62707	GPMA_ECOLI	gpmA	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	18	18	2.06121e+08	2.004e+08	1.98225e+08	2.1361e+08	2.13201e+08	2.03159e+08
P62768	YAEH_ECOLI	yaeH	UPF0325 protein YaeH	12	12	3.43092e+07	3.48044e+07	3.45687e+07	3.49241e+07	3.63114e+07	3.49492e+07
P62937ups|PPIA_HUMAN_UPS	Peptidyl-prolyl	Peptidyl-prolyl		5	5	2.79219e+07			2.67538e+07	2.77497e+07	
P62988ups|UBIQ_HUMAN_UPS	Ubiquitin	Ubiquitin		2	2	3.78209e+06	935324	806613	3.58468e+06	3.69615e+06	1.01643e+06
P63020	NFUA_ECOLI	nfuA	Fe/S biogenesis protein NfuA	6	6	7.04087e+07	6.64032e+07	7.02994e+07	6.87051e+07	6.74685e+07	6.65726e+07
P63165ups|SUMO1_HUMAN_UPS	Small	Small		10	10	2.31784e+07			2.58341e+07	2.46277e+07	
P63177	RLMB_ECOLI	rlmB	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB	7	7	2.56372e+07	2.38747e+07	2.28286e+07	2.32963e+07	2.38774e+07	2.25253e+07
P63183	KUP_ECOLI	kup	Low affinity potassium transport system protein kup	2	2		586277	682763	837828	911278	832301
P63204	GADE_ECOLI	gadE	Transcriptional regulator GadE	2	2	797680	403051	789123	768287		
P63224	GMHA_ECOLI	gmhA	Phosphoheptose isomerase	9	9	2.05712e+08	1.8832e+08	1.88913e+08	1.85518e+08	1.88735e+08	1.8567e+08
P63228	GMHB_ECOLI	gmhB	D,D-heptose 1,7-bisphosphate phosphatase	3	3	1.60607e+07	1.51822e+07	1.43803e+07	1.36334e+07	1.40728e+07	1.35925e+07
P63235	GADC_ECOLI	gadC	Probable glutamate/gamma-aminobutyrate antiporter	3	3	2.4939e+07	2.53721e+07	2.47484e+07	2.33016e+07	2.4339e+07	2.51652e+07
P63279ups|UBC9_HUMAN_UPS	SUMO-conjugating	SUMO-conjugating		2	2	1.91091e+07	1.76719e+06	2.39109e+06	1.98369e+07	1.90387e+07	
P63284	CLPB_ECOLI	clpB	Chaperone protein ClpB	53	53	6.20388e+07	6.24982e+07	6.47037e+07	6.28441e+07	6.42906e+07	6.43668e+07
P63386	MLAF_ECOLI	mlaF	Probable phospholipid import ATP-binding protein MlaF	2	2	3.01187e+06	2.89099e+06	2.86968e+06	2.88386e+06	2.73004e+06	2.84896e+06
P63389	YHES_ECOLI	yheS	Uncharacterized ABC transporter ATP-binding protein YheS	14	14	6.14885e+06	5.95824e+06	5.8295e+06	6.35626e+06	6.17114e+06	6.20898e+06
P63417	YHBS_ECOLI	yhbS	Uncharacterized N-acetyltransferase YhbS	6	6	4.2082e+07	4.51895e+07	4.50173e+07	4.03629e+07	4.23491e+07	4.28969e+07
P63883	AMIC_ECOLI	amiC	N-acetylmuramoyl-L-alanine amidase AmiC	9	9	5.70404e+06	6.02487e+06	5.5156e+06	5.39915e+06	5.81377e+06	5.18958e+06
P64423	ZNTB_ECOLI	zntB	Zinc transport protein ZntB	1	1	2.52849e+06	1.63583e+06	2.03063e+06	1.89097e+06	1.47471e+06	1.90022e+06
P64429	YPFJ_ECOLI	ypfJ	Uncharacterized protein YpfJ	3	3	6.73801e+06	6.09549e+06	6.56426e+06	6.40628e+06	6.72229e+06	6.31753e+06
P64448	YNBE_ECOLI	ynbE	Uncharacterized protein YnbE	2	2	1.03046e+06			1.15887e+06	850886	948735
P64451	YDCL_ECOLI	ydcL	Uncharacterized lipoprotein YdcL	2	2	1.45218e+07	1.6147e+07	1.52374e+07	1.5873e+07	1.79593e+07	1.66551e+07
P64455	YDCY_ECOLI	ydcY	Uncharacterized protein YdcY	1	1	6.51811e+07	5.26455e+07	5.18908e+07	5.31363e+07	5.1934e+07	5.0289e+07
P64463	YDFZ_ECOLI	ydfZ	Putative selenoprotein YdfZ	4	4	1.94734e+08	1.87632e+08	1.9174e+08	1.85552e+08	1.95537e+08	1.89588e+08
P64467	CNU_ECOLI	cnu	OriC-binding nucleoid-associated protein	5	5	3.18121e+07	2.90787e+07	2.85507e+07	3.00319e+07	2.94395e+07	2.85671e+07
P64476	YDIH_ECOLI	ydiH	Uncharacterized protein YdiH	4	4	5.88027e+06	5.73512e+06	5.78133e+06	5.50952e+06	5.50665e+06	6.47369e+06
P64483	YEAK_ECOLI	yeaK	Uncharacterized protein YeaK	3	3	1.33386e+07	1.06473e+07	1.14113e+07	1.19945e+07	1.10306e+07	1.11933e+07
P64493	YOAF_ECOLI	yoaF	Uncharacterized protein YoaF	1	1	1.62668e+06	1.64502e+06	1.52836e+06	1.81922e+06	1.90144e+06	1.61462e+06
P64499	YEBO_ECOLI	yebO	Uncharacterized protein YebO	3	3	2.07329e+07	1.96297e+07	2.15978e+07	2.0455e+07	2.22227e+07	2.25588e+07
P64503	YEBV_ECOLI	yebV	Uncharacterized protein YebV	1	1	180450	323036	238954			180441
P64506	YEBY_ECOLI	yebY	Uncharacterized protein YebY	1	1	2.68312e+06	2.9607e+06	2.75296e+06	2.7063e+06	2.6796e+06	2.9209e+06
P64519	YODD_ECOLI	yodD	Uncharacterized protein YodD	2	2	1.82876e+06	1.14288e+06	1.09805e+06	1.37946e+06	1.78201e+06	1.48091e+06
P64530	RCNR_ECOLI	rcnR	Transcriptional repressor RcnR	2	2	1.51654e+06	1.41127e+06		1.79966e+06	1.71712e+06	1.60438e+06
P64534	RCNB_ECOLI	rcnB	Nickel/cobalt homeostasis protein RcnB	4	4	3.27631e+07	3.33226e+07	3.08665e+07	2.99336e+07	2.9695e+07	3.13738e+07
P64540	YFCL_ECOLI	yfcL	Uncharacterized protein YfcL	3	3	3.60066e+07	3.56562e+07	3.33612e+07	3.45955e+07	3.46245e+07	3.42307e+07
P64545	YFGG_ECOLI	yfgG	Uncharacterized protein YfgG	1	1	3.51188e+06	3.68299e+06	3.80748e+06	3.9479e+06	3.56579e+06	3.54832e+06
P64548	YFIR_ECOLI	yfiR	Uncharacterized protein YfiR	1	1	1.05568e+06	1.01273e+06	1.24756e+06	1.30387e+06	1.17844e+06	1.1441e+06
P64554	QUEE_ECOLI	queE	7-carboxy-7-deazaguanine synthase	7	7	2.45178e+07	2.39255e+07	2.25007e+07	2.21831e+07	2.24103e+07	2.38702e+07
P64559	CPTB_ECOLI	cptB	Antitoxin CptB	2	2	3.32365e+06	3.30435e+06	3.18342e+06	3.20908e+06	3.4133e+06	3.42572e+06
P64564	YGGT_ECOLI	yggT	Uncharacterized protein YggT	2	2	7.2864e+06	6.96929e+06	6.8866e+06	6.26941e+06	7e+06	7.22899e+06
P64581	YQJD_ECOLI	yqjD	Uncharacterized protein YqjD	4	4	2.3266e+08	2.18937e+08	2.50989e+08	2.55645e+08	2.54313e+08	2.64177e+08
P64585	YQJE_ECOLI	yqjE	Inner membrane protein YqjE	1	1		1.85454e+06	2.25721e+06	2.23193e+06	2.18007e+06	2.04404e+06
P64588	YQJI_ECOLI	yqjI	Transcriptional regulator YqjI	5	5	5.41759e+06	5.11532e+06	5.26931e+06	5.09886e+06	5.30074e+06	5.14966e+06
P64596	YRAP_ECOLI	yraP	Uncharacterized protein YraP	10	10	4.7219e+07	4.70508e+07	4.74973e+07	4.52125e+07	4.67839e+07	4.73658e+07
P64599	YHBT_ECOLI	yhbT	Uncharacterized protein YhbT	7	7	2.19921e+07	2.44549e+07	2.39775e+07	2.34634e+07	2.46777e+07	2.39502e+07
P64602	MLAB_ECOLI	mlaB	Probable phospholipid ABC transporter-binding protein MlaB	1	1	7.35167e+06	6.27527e+06	6.21892e+06	6.18737e+06	6.926e+06	6.38256e+06
P64604	MLAD_ECOLI	mlaD	Probable phospholipid ABC transporter-binding protein MlaD	6	6	6.12914e+07	6.55925e+07	6.59905e+07	6.52434e+07	6.5967e+07	6.70484e+07
P64606	MLAE_ECOLI	mlaE	Probable phospholipid ABC transporter permease protein MlaE	1	1		1.48414e+06		1.34084e+06		1.50639e+06
P64612	YHCM_ECOLI	yhcM	Uncharacterized protein YhcM	3	3	4.96777e+06	5.05365e+06	4.63959e+06	4.23078e+06	4.49971e+06	4.56582e+06
P64624	YHEO_ECOLI	yheO	Uncharacterized protein YheO	4	4	1.08493e+07	1.23078e+07	1.31056e+07	1.2343e+07	1.31939e+07	1.27954e+07
P64636	YRFG_ECOLI	yrfG	GMP/IMP nucleotidase YrfG	2	2	8.8601e+06	7.47847e+06	8.09829e+06	8.69543e+06	8.10956e+06	8.60176e+06
P65292	YGDI_ECOLI	ygdI	Uncharacterized lipoprotein YgdI	1	1		3.9461e+06	4.6016e+06		3.27451e+06	4.82952e+06
P65294	YGDR_ECOLI	ygdR	Uncharacterized lipoprotein YgdR	1	1	2.8744e+06			2.8067e+06		
P65367	YQCA_ECOLI	yqcA	Uncharacterized protein YqcA	2	2	7.9163e+06	8.19108e+06	9.0504e+06	8.92376e+06	8.93174e+06	9.23687e+06
P65556	YFCD_ECOLI	yfcD	Uncharacterized Nudix hydrolase YfcD	7	7	7.4487e+06	7.29064e+06	7.10223e+06	7.26035e+06	7.25878e+06	7.10254e+06
P65870	QUED_ECOLI	queD	6-carboxy-5,6,7,8-tetrahydropterin synthase	4	4	1.02184e+07	8.8567e+06	9.02184e+06	9.97238e+06	9.87114e+06	9.25647e+06
P66817	DIAA_ECOLI	diaA	DnaA initiator-associating protein DiaA	3	3	1.26123e+07	1.17387e+07	1.25999e+07	1.25568e+07	1.22741e+07	1.23649e+07
P66948	YFGC_ECOLI	yfgC	TPR repeat-containing protein YfgC	6	6	1.27269e+07	1.23202e+07	1.29573e+07	1.24634e+07	1.28108e+07	1.22262e+07
P67080	YGGS_ECOLI	yggS	UPF0001 protein YggS	9	9	9.0801e+06	8.81583e+06	9.30114e+06	8.42309e+06	9.47575e+06	9.65168e+06
P67087	RSMI_ECOLI	rsmI	Ribosomal RNA small subunit methyltransferase I	7	7	2.95331e+07	3.05015e+07	3.28163e+07	2.7466e+07	3.12824e+07	3.33296e+07
P67095	YFCE_ECOLI	yfcE	Phosphodiesterase YfcE	2	2	2.11205e+07	2.0672e+07	1.94654e+07	2.0434e+07	1.94353e+07	2.04025e+07
P67244	YQHA_ECOLI	yqhA	UPF0114 protein YqhA	2	2	1.30315e+06	1.45813e+06	1.59758e+06	1.97396e+06	1.72639e+06	1.42348e+06
P67338	YOAH_ECOLI	yoaH	UPF0181 protein YoaH	1	1		5.17398e+06	3.80473e+06	4.64047e+06	3.89642e+06	
P67601	YOBD_ECOLI	yobD	UPF0266 membrane protein YobD	1	1	467112	563138	435129	424703	308872	595595
P67603	YQFB_ECOLI	yqfB	UPF0267 protein YqfB	5	5	1.26332e+07	1.53014e+07	1.52958e+07	1.52519e+07	1.59086e+07	1.56219e+07
P67660	YHAJ_ECOLI	yhaJ	Uncharacterized HTH-type transcriptional regulator YhaJ	7	7	7.34063e+06	7.05442e+06	7.17852e+06	6.92252e+06	7.27367e+06	6.99391e+06
P67826	CUTC_ECOLI	cutC	Copper homeostasis protein CutC	4	4	1.08052e+07	9.31122e+06	9.78859e+06	9.00581e+06	9.6889e+06	9.68964e+06
P67910	HLDD_ECOLI	hldD	ADP-L-glycero-D-manno-heptose-6-epimerase	24	24	1.5477e+08	1.61677e+08	1.62106e+08	1.56923e+08	1.60205e+08	1.64328e+08
P68066	GRCA_ECOLI	grcA	Autonomous glycyl radical cofactor	13	13	1.78471e+09	2.11945e+09	2.12373e+09	2.09977e+09	2.0984e+09	2.14424e+09
P68187	MALK_ECOLI	malK	Maltose/maltodextrin import ATP-binding protein MalK	7	7	1.17872e+07	1.03961e+07	1.13579e+07	1.07613e+07	1.10962e+07	1.08958e+07
P68191	SRA_ECOLI	sra	Stationary-phase-induced ribosome-associated protein	2	2	2.20995e+07	2.45762e+07	2.53345e+07	2.61466e+07	2.50668e+07	2.46057e+07
P68206	YJBJ_ECOLI	yjbJ	UPF0337 protein YjbJ	2	2	2.39848e+07	4.93417e+07	4.66104e+07	4.15702e+07	4.07843e+07	4.79145e+07
P68567	RSMJ_ECOLI	rsmJ	Ribosomal RNA small subunit methyltransferase J	3	3	963161	818478	848957	625723	660573	844632
P68679	RS21_ECOLI	rpsU	30S ribosomal protein S21	6	6	4.1595e+08	5.78936e+08	5.84848e+08	5.96015e+08	6.07165e+08	5.84728e+08
P68688	GLRX1_ECOLI	grxA	Glutaredoxin-1	2	2	1.13366e+07	1.21307e+07	1.07374e+07	1.18183e+07	1.1359e+07	1.22681e+07
P68699	ATPL_ECOLI	atpE	ATP synthase subunit c	1	1	9.85934e+06	1.66777e+07	1.43896e+07	1.54093e+07	1.46127e+07	1.41204e+07
P68767	AMPA_ECOLI	pepA	Cytosol aminopeptidase	13	13	3.25275e+07	3.39325e+07	3.38499e+07	3.32535e+07	3.52174e+07	3.49833e+07
P68871ups|HBB_HUMAN_UPS	Hemoglobin	Hemoglobin		6	6	2.56609e+07	6.43318e+06	6.27336e+06	2.55799e+07	2.52729e+07	5.87464e+06
P68919	RL25_ECOLI	rplY	50S ribosomal protein L25	8	8	8.54367e+08	9.79977e+08	9.6186e+08	9.52651e+08	9.72464e+08	9.81128e+08
P69222	IF1_ECOLI	infA	Translation initiation factor IF-1	4	4	1.76915e+08	2.03366e+08	2.02588e+08	2.03684e+08	1.96425e+08	1.97376e+08
P69228	BAER_ECOLI	baeR	Transcriptional regulatory protein BaeR	11	11	9.70916e+06	8.65743e+06	8.83407e+06	8.12195e+06	8.72391e+06	8.15569e+06
P69330	CITD_ECOLI	citD	Citrate lyase acyl carrier protein	4	4	5.75211e+07	4.89456e+07	4.77191e+07	4.77798e+07	5.02982e+07	4.73863e+07
P69346	YEFM_ECOLI	yefM	Antitoxin YefM	1	1	5.05211e+06	4.85679e+06	4.75673e+06	5.1985e+06	5.10059e+06	5.48961e+06
P69407	RCSB_ECOLI	rcsB	Capsular synthesis regulator component B	10	10	6.16035e+07	6.25021e+07	6.45495e+07	5.85259e+07	6.25425e+07	6.53129e+07
P69411	RCSF_ECOLI	rcsF	Protein RcsF	2	2	3.88894e+07	3.32537e+07	3.77895e+07	3.48106e+07	3.60594e+07	3.60618e+07
P69425	TATB_ECOLI	tatB	Sec-independent protein translocase protein TatB	4	4	1.80765e+07	1.65965e+07	1.61861e+07	1.78419e+07	1.738e+07	1.71855e+07
P69428	TATA_ECOLI	tatA	Sec-independent protein translocase protein TatA	1	1	1.43436e+08	1.59024e+08	1.63544e+08	1.55546e+08	1.66095e+08	1.59334e+08
P69441	KAD_ECOLI	adk	Adenylate kinase	16	16	4.06874e+08	4.7483e+08	4.60915e+08	4.23772e+08	4.54258e+08	4.73329e+08
P69490	CCME_ECOLI	ccmE	Cytochrome c-type biogenesis protein CcmE	3	3	3.3156e+06	2.68233e+06	2.42067e+06	2.59489e+06	3.01229e+06	2.89439e+06
P69503	APT_ECOLI	apt	Adenine phosphoribosyltransferase	11	11	1.36501e+08	1.24425e+08	1.19687e+08	1.25243e+08	1.322e+08	1.24023e+08
P69739	MBHS_ECOLI	hyaA	Hydrogenase-1 small chain	3	3	3.03754e+06	2.93407e+06	2.853e+06	3.27628e+06	2.85944e+06	3.51657e+06
P69741	MBHT_ECOLI	hybO	Hydrogenase-2 small chain	2	2	1.88182e+07	2.0623e+07	2.16772e+07	2.09635e+07	2.00864e+07	2.06144e+07
P69776	LPP_ECOLI	lpp	Major outer membrane lipoprotein Lpp	3	3	5.33549e+08	4.80422e+08	4.91438e+08	5.14327e+08	5.27899e+08	4.87078e+08
P69783	PTGA_ECOLI	crr	Glucose-specific phosphotransferase enzyme IIA component	11	11	7.69062e+08	8.13199e+08	8.36979e+08	8.55053e+08	8.6985e+08	8.59692e+08
P69786	PTGCB_ECOLI	ptsG	PTS system glucose-specific EIICB component	13	13	4.8115e+07	4.23044e+07	4.42787e+07	4.44142e+07	4.34985e+07	4.28093e+07
P69795	PTQB_ECOLI	chbB	N,N'-diacetylchitobiose-specific phosphotransferase enzyme IIB component	1	1	2.01823e+06	2.01613e+06	1.93092e+06	1.60239e+06	1.99894e+06	2.3268e+06
P69797	PTNAB_ECOLI	manX	PTS system mannose-specific EIIAB component	17	17	9.22825e+07	9.67178e+07	9.49994e+07	9.4993e+07	9.62955e+07	9.84914e+07
P69801	PTNC_ECOLI	manY	Mannose permease IIC component	1	1	1.98643e+07	1.6569e+07	1.61683e+07	1.58219e+07	1.46104e+07	1.36214e+07
P69805	PTND_ECOLI	manZ	Mannose permease IID component	6	6	3.60341e+07	3.13196e+07	3.2584e+07	3.52359e+07	3.63648e+07	3.5027e+07
P69811	PTFAH_ECOLI	fruB	Multiphosphoryl transfer protein	23	23	1.16291e+08	1.23855e+08	1.2464e+08	1.19697e+08	1.19707e+08	1.2317e+08
P69829	PTSN_ECOLI	ptsN	Nitrogen regulatory protein	6	6	1.22038e+07	1.62158e+07	1.67463e+07	1.57914e+07	1.54066e+07	1.62071e+07
P69853	DMSD_ECOLI	dmsD	Tat proofreading chaperone DmsD	4	4	4.09176e+06	4.26783e+06	3.69988e+06	5.04967e+06	4.70702e+06	4.14722e+06
P69874	POTA_ECOLI	potA	Spermidine/putrescine import ATP-binding protein PotA	7	7	2.79404e+07	2.65654e+07	2.68157e+07	2.59687e+07	2.56904e+07	2.64651e+07
P69902	FCTA_ECOLI	frc	Formyl-coenzyme A transferase	7	7	7.20121e+06	8.5457e+06	8.2638e+06	7.80194e+06	7.55879e+06	7.82636e+06
P69905ups|HBA_HUMAN_UPS	Hemoglobin	Hemoglobin		6	6	9.48112e+06		1.07103e+06	1.10728e+07	1.1513e+07	
P69908	DCEA_ECOLI	gadA	Glutamate decarboxylase alpha	20	3	2.37848e+08	2.44709e+08	2.44345e+08	2.41551e+08	2.44815e+08	2.44573e+08
P69910	DCEB_ECOLI	gadB	Glutamate decarboxylase beta	3	3	1.78199e+07	3.17982e+07	3.201e+07	3.13823e+07	3.25552e+07	3.29739e+07
P69913	CSRA_ECOLI	csrA	Carbon storage regulator	3	3	1.43664e+08	1.38464e+08	1.56033e+08	1.58352e+08	1.5475e+08	1.45731e+08
P69924	RIR2_ECOLI	nrdB	Ribonucleoside-diphosphate reductase 1 subunit beta	17	17	7.30167e+07	7.57977e+07	7.36992e+07	7.77956e+07	7.52989e+07	7.3354e+07
P69931	HDA_ECOLI	hda	DnaA-homolog protein hda	8	8	6.23904e+06	7.00757e+06	6.31533e+06	6.10303e+06	6.81313e+06	6.8952e+06
P75691	YAHK_ECOLI	yahK	Uncharacterized zinc-type alcohol dehydrogenase-like protein YahK	5	5	4.06792e+06	4.13422e+06	4.24216e+06	4.24149e+06	4.39501e+06	4.41445e+06
P75694	YAHO_ECOLI	yahO	Uncharacterized protein YahO	1	1	3.96965e+06	4.18923e+06				3.33651e+06
P75713	YLBA_ECOLI	ylbA	Uncharacterized protein YlbA	1	1	2.53195e+06	2.61759e+06			2.37574e+06	2.60988e+06
P75726	CILA_ECOLI	citF	Citrate lyase alpha chain	15	15	3.2549e+07	3.48427e+07	3.48328e+07	3.42262e+07	3.41046e+07	3.47935e+07
P75728	UBIF_ECOLI	ubiF	2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase	4	4	3.21393e+06	2.7604e+06	2.82297e+06	2.94681e+06	3.3041e+06	3.0379e+06
P75736	YBFF_ECOLI	ybfF	Esterase YbfF	6	6	9.70213e+06	1.09156e+07	1.07729e+07	1.13215e+07	1.12179e+07	1.13551e+07
P75745	YBGK_ECOLI	ybgK	Uncharacterized protein YbgK	5	5	5.19432e+06	4.4898e+06	4.51388e+06	4.99299e+06	4.48622e+06	4.79104e+06
P75746	YBGL_ECOLI	ybgL	UPF0271 protein YbgL	2	2	3.87097e+06	3.77637e+06	3.04194e+06	2.70184e+06	3.33986e+06	2.82565e+06
P75767	YBHK_ECOLI	ybhK	UPF0052 protein YbhK	5	5	1.7254e+06	2.08556e+06	1.95885e+06	1.72903e+06	1.58587e+06	1.91226e+06
P75777	YBHG_ECOLI	ybhG	UPF0194 membrane protein YbhG	6	6	1.50234e+07	1.4545e+07	1.39555e+07	1.50669e+07	1.48484e+07	1.45525e+07
P75780	FIU_ECOLI	fiu	Catecholate siderophore receptor Fiu	1	1	1.53962e+06	1.61562e+06	1.37511e+06	1.49535e+06	1.54132e+06	1.58483e+06
P75792	SUPH_ECOLI	ybiV	Sugar phosphatase YbiV	2	2	2.37037e+06	2.73305e+06	2.12232e+06	2.88215e+06	2.77056e+06	2.95851e+06
P75797	GSIB_ECOLI	gsiB	Glutathione-binding protein GsiB	6	6	3.41482e+06	3.48699e+06	3.44967e+06	3.50227e+06	3.73055e+06	3.82932e+06
P75800	YLIE_ECOLI	yliE	Putative cyclic di-GMP phosphodiesterase YliE	1	1						586607
P75809	YBJI_ECOLI	ybjI	Flavin mononucleotide phosphatase YbjI	3	3	6.33067e+06	4.89581e+06	5.02321e+06	5.61174e+06	5.6206e+06	4.87749e+06
P75818	YBJP_ECOLI	ybjP	Uncharacterized lipoprotein YbjP	5	5	3.45009e+07	3.50058e+07	3.42115e+07	3.42679e+07	3.39411e+07	3.38282e+07
P75820	AMID_ECOLI	amiD	N-acetylmuramoyl-L-alanine amidase AmiD	2	2	918165	517595	677710	597887	577143	575707
P75821	YBJS_ECOLI	ybjS	Uncharacterized protein YbjS	1	1	3.6673e+06	3.18905e+06	3.46647e+06	3.59864e+06	3.67189e+06	3.59878e+06
P75823	LTAE_ECOLI	ltaE	Low specificity L-threonine aldolase	10	10	2.06767e+07	1.99393e+07	1.99234e+07	1.92685e+07	1.96205e+07	2.0054e+07
P75828	YBJD_ECOLI	ybjD	Uncharacterized protein YbjD	3	3			8.50194e+06		1.16163e+07	7.06668e+06
P75829	YBJX_ECOLI	ybjX	Uncharacterized protein YbjX	6	6	1.29853e+07	1.28049e+07	1.2965e+07	1.36226e+07	1.42481e+07	1.21952e+07
P75838	YCAO_ECOLI	ycaO	Ribosomal protein S12 methylthiotransferase accessory factor YcaO	13	13	4.19191e+07	4.05867e+07	4.0622e+07	3.91029e+07	4.14297e+07	3.97788e+07
P75849	YCBL_ECOLI	ycbL	Uncharacterized protein YcbL	2	2	2.8997e+07	2.77111e+07	2.63222e+07	2.96406e+07	2.74152e+07	2.59242e+07
P75863	YCBX_ECOLI	ycbX	Uncharacterized protein YcbX	8	8	8.14997e+06	7.35927e+06	7.19925e+06	7.38834e+06	7.05392e+06	7.23554e+06
P75864	RLMKL_ECOLI	rlmL	Ribosomal RNA large subunit methyltransferase K/L	15	15	8.87455e+06	8.51121e+06	7.88783e+06	7.74359e+06	7.72902e+06	8.09097e+06
P75867	LONH_ECOLI	ycbZ	Putative Lon protease homolog	7	7	6.26381e+06	8.07438e+06	8.10249e+06	7.96502e+06	8.15803e+06	8.02409e+06
P75870	YCCS_ECOLI	yccS	Inner membrane protein YccS	1	1		633447		663595	659609	723806
P75874	YCCU_ECOLI	yccU	Uncharacterized protein YccU	4	4	2.832e+07	2.59923e+07	2.52345e+07	2.52584e+07	2.56095e+07	2.55734e+07
P75876	RLMI_ECOLI	rlmI	Ribosomal RNA large subunit methyltransferase I	12	12	2.42646e+07	2.49544e+07	2.6244e+07	2.65393e+07	2.70088e+07	2.6692e+07
P75882	GFCD_ECOLI	gfcD	Uncharacterized lipoprotein GfcD	17	17	1.74314e+07	1.79729e+07	1.79611e+07	1.81148e+07	1.78018e+07	1.77329e+07
P75883	GFCC_ECOLI	gfcC	Uncharacterized protein GfcC	4	4	6.08256e+06	5.04798e+06	5.74804e+06	6.18206e+06	6.60556e+06	6.3881e+06
P75884	GFCB_ECOLI	gfcB	Uncharacterized lipoprotein GfcB	5	5	6.99617e+06	6.94419e+06	7.27619e+06	7.55179e+06	6.95011e+06	7.18436e+06
