Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML
P0ABN1	P0ABN1		dgkA		322631	334840	247486	371327	373225	259282
P0ABN5	P0ABN5		dcuA		4.82426e+06	4.10127e+06	4.28764e+06	3.96465e+06	4.63743e+06	4.67753e+06
P0ABN9	P0ABN9		dcuB		6.2666e+06	6.71236e+06	6.34206e+06	6.21273e+06	6.26665e+06	6.34765e+06
P0ABP8	P0ABP8		deoD		5.30189e+07	5.14563e+07	5.17851e+07	5.25303e+07	5.39633e+07	5.17778e+07
P0ABQ0	P0ABQ0		coaBC		711502	744585	619723	729644	642713	617606
P0ABQ2	P0ABQ2		garR		3.04363e+06	3.1607e+06	2.89629e+06	2.99863e+06	3.05391e+06	2.92559e+06
P0ABQ4	P0ABQ4		folA		2.48398e+06	2.43023e+06	2.30094e+06	2.28883e+06	2.59544e+06	2.37472e+06
P0ABS1	P0ABS1		dksA		3.07662e+07	3.07512e+07	2.98053e+07	3.13159e+07	3.09188e+07	3.14528e+07
P0ABT2	P0ABT2		dps		4.80634e+07	4.84784e+07	4.89874e+07	4.94831e+07	4.81258e+07	4.98301e+07
P0ABU0	P0ABU0		menB		8.50552e+06	8.66903e+06	8.47715e+06	8.65516e+06	9.02347e+06	8.27087e+06
P0ABU2	P0ABU2		ychF		1.61397e+07	1.57366e+07	1.60896e+07	1.55467e+07	1.57439e+07	1.53832e+07
P0ABU5	P0ABU5		elbB		1.91193e+07	1.96267e+07	1.94396e+07	1.95925e+07	1.8574e+07	1.96396e+07
P0ABU7	P0ABU7		exbB		2.01158e+06	1.65203e+06	1.93859e+06	1.77979e+06	1.83589e+06	1.65921e+06
P0ABU9	P0ABU9		tolQ		2.36562e+06	2.2558e+06	2.40539e+06	2.23145e+06	2.37116e+06	2.16006e+06
P0ABV2	P0ABV2		exbD		3.43783e+06	3.77654e+06	3.5565e+06	3.4681e+06	3.23326e+06	3.59717e+06
P0ABV6	P0ABV6		tolR		6.27516e+06	8.86554e+06	5.99373e+06	8.68036e+06	6.51968e+06	8.85932e+06
P0ABX2	P0ABX2		flgC		1.00069e+06	974559	833601	904475	918492	969998
P0ABX5	P0ABX5		flgG		1.22321e+06	1.34919e+06	1.09145e+06	1.11638e+06	1.33051e+06	1.17613e+06
P0ABX8	P0ABX8		fliL		2.93788e+06	2.68625e+06	2.84746e+06	2.89058e+06	2.67189e+06	2.64036e+06
P0ABZ1	P0ABZ1		fliG		2.51269e+06	2.61761e+06	2.50282e+06	2.70099e+06	2.48447e+06	2.67484e+06
P0ABZ4	P0ABZ4		kdsC		4.53561e+06	4.1794e+06	4.37407e+06	4.77925e+06	4.48859e+06	4.68636e+06
P0ABZ6	P0ABZ6		surA		1.42118e+07	1.41645e+07	1.41524e+07	1.38501e+07	1.45863e+07	1.43153e+07
P0AC02	P0AC02		bamD		2.25422e+07	2.14657e+07	2.31699e+07	2.03531e+07	2.24333e+07	2.09112e+07
P0AC13	P0AC13		folP		8.14112e+06	7.96185e+06	8.07418e+06	7.8527e+06	8.34845e+06	7.8822e+06
P0AC19	P0AC19		folX		3.55216e+06	3.78423e+06	3.7533e+06	3.81426e+06	3.59615e+06	3.59541e+06
P0AC30	P0AC30		ftsX		3.56414e+06	3.52351e+06	3.61419e+06	3.53124e+06	3.57006e+06	3.55172e+06
P0AC33	P0AC33		fumA		6.42887e+06	7.38018e+06	6.30234e+06	6.73969e+06	6.67316e+06	7.39548e+06
P0AC38	P0AC38		aspA		1.34741e+08	1.31552e+08	1.32931e+08	1.31965e+08	1.35073e+08	1.34173e+08
P0AC41	P0AC41		sdhA		4.31528e+06	4.28584e+06	4.25468e+06	4.34346e+06	4.22074e+06	4.27016e+06
P0AC47	P0AC47		frdB		1.7956e+07	1.89851e+07	1.73107e+07	1.94487e+07	1.82468e+07	1.9173e+07
P0AC51	P0AC51		zur		2.00706e+06	1.75558e+06	2.08139e+06	1.76064e+06	2.0538e+06	1.85526e+06
P0AC53	P0AC53		zwf		1.15166e+07	1.20614e+07	1.18728e+07	1.21443e+07	1.20287e+07	1.20405e+07
P0AC59	P0AC59		grxB		7.82098e+06	6.73399e+06	8.03006e+06	7.06221e+06	7.64034e+06	6.61958e+06
P0AC62	P0AC62		grxC		2.10382e+07	1.97788e+07	2.06479e+07	1.99789e+07	2.12125e+07	1.96043e+07
P0AC69	P0AC69		grxD		2.60611e+07	2.46295e+07	2.58373e+07	2.49742e+07	2.59636e+07	2.52314e+07
P0AC81	P0AC81		gloA		1.92987e+06	1.21734e+06	1.63376e+06	1.21975e+06	1.8425e+06	1.30411e+06
P0AC84	P0AC84		gloB		1.3335e+06	1.51247e+06	1.29265e+06	1.5061e+06	1.2426e+06	1.59286e+06
P0AC86	P0AC86		glgP		1.90536e+06	2.0479e+06	1.7622e+06	1.93094e+06	1.79179e+06	1.88159e+06
P0AC92	P0AC92		gnsA		6.08773e+06	6.12295e+06	5.74756e+06	6.10557e+06	5.82569e+06	5.90411e+06
P0ACA1	P0ACA1		yibF		1.70772e+06	1.74266e+06	1.73094e+06	1.66507e+06	1.86543e+06	1.89934e+06
P0ACA3	P0ACA3		sspA		2.74477e+07	2.74649e+07	2.68355e+07	2.78311e+07	2.74766e+07	2.70652e+07
P0ACA7	P0ACA7		gstB		3.7614e+06	3.70709e+06	3.58994e+06	3.79518e+06	3.82812e+06	3.77765e+06
P0ACB0	P0ACB0		dnaB		2.32534e+06	2.3396e+06	2.39236e+06	2.35489e+06	2.25038e+06	2.42926e+06
P0ACB2	P0ACB2		hemB		1.31788e+07	1.2243e+07	1.29308e+07	1.22656e+07	1.35607e+07	1.17659e+07
P0ACB4	P0ACB4		hemG		2.53443e+06	2.51518e+06	2.53922e+06	2.44729e+06	2.16602e+06	2.52909e+06
P0ACB7	P0ACB7		hemY		5.77501e+06	5.74399e+06	5.77768e+06	5.78799e+06	5.5891e+06	6.01509e+06
P0ACC3	P0ACC3		erpA		8.34534e+06	7.9917e+06	8.54814e+06	8.44508e+06	8.57089e+06	7.87815e+06
P0ACC7	P0ACC7		glmU		1.50504e+07	1.43947e+07	1.45676e+07	1.40511e+07	1.4067e+07	1.42939e+07
P0ACD4	P0ACD4		nifU		1.54614e+07	1.57972e+07	1.58431e+07	1.51842e+07	1.47444e+07	1.61154e+07
P0ACD8	P0ACD8		hyaB		6.47091e+06	6.34703e+06	6.63248e+06	6.36942e+06	6.40099e+06	6.42246e+06
P0ACE0	P0ACE0		hybC		1.45048e+07	1.43854e+07	1.46059e+07	1.45555e+07	1.45639e+07	1.41492e+07
P0ACE3	P0ACE3		hha		3.9814e+06	3.761e+06	3.92031e+06	3.64466e+06	3.70382e+06	3.55684e+06
P0ACE7	P0ACE7		hinT		8.68445e+06	8.35114e+06	8.42947e+06	8.18321e+06	8.33043e+06	8.20257e+06
P0ACF0	P0ACF0		hupA		5.38952e+08	5.35811e+08	5.59455e+08	5.67638e+08	5.38005e+08	5.59913e+08
P0ACF4	P0ACF4		hupB		4.57918e+07	3.44002e+07	4.57088e+07	3.59007e+07	4.53064e+07	3.45563e+07
P0ACF8	P0ACF8		hns		5.1275e+07	4.68762e+07	4.79941e+07	4.63561e+07	4.85965e+07	4.61335e+07
P0ACG1	P0ACG1		stpA		1.68869e+07	1.59191e+07	1.73647e+07	1.62227e+07	1.68644e+07	1.63025e+07
P0ACG8	P0ACG8		hslR		1.30295e+06	1.1379e+06	1.26771e+06	1.19737e+06	1.27342e+06	1.15383e+06
P0ACI0	P0ACI0		rob		3.65842e+06	3.77448e+06	3.78955e+06	3.79202e+06	3.49739e+06	3.92509e+06
P0ACJ0	P0ACJ0		lrp		1.06665e+07	1.04057e+07	1.08747e+07	1.09814e+07	1.05823e+07	1.18029e+07
P0ACJ8	P0ACJ8		crp		2.47559e+07	2.55546e+07	2.47924e+07	2.61521e+07	2.43806e+07	2.50987e+07
P0ACK2	P0ACK2		agaR		907368	822344	916817	936538	752823	901993
P0ACL0	P0ACL0		glpR		1.86684e+06	2.03078e+06	1.94647e+06	2.14825e+06	2.31831e+06	2.25735e+06
P0ACL2	P0ACL2		exuR		2.64465e+06	2.47553e+06	2.72372e+06	2.40689e+06	2.56676e+06	2.40686e+06
P0ACL9	P0ACL9		pdhR		1.61004e+06	1.45726e+06	1.53474e+06	1.4768e+06	1.62171e+06	1.38948e+06
P0ACM2	P0ACM2		ydfH		558970	431113	448385	458723	563689	503278
P0ACN4	P0ACN4		allR		7.26611e+06	6.9796e+06	7.35344e+06	7.45279e+06	8.00624e+06	7.33912e+06
P0ACN7	P0ACN7		cytR		379868	335507	388237	307706	417976	327757
P0ACP1	P0ACP1		cra		4.25339e+06	4.39212e+06	4.27642e+06	4.47044e+06	4.22293e+06	4.37245e+06
P0ACP5	P0ACP5		gntR		705215	595841	714226	599767	689316	693413
P0ACP7	P0ACP7		purR		4.92739e+06	4.08574e+06	4.62675e+06	4.65029e+06	4.54407e+06	4.51368e+06
P0ACQ4	P0ACQ4		oxyR		4.94567e+06	4.89734e+06	4.99361e+06	4.8829e+06	4.90795e+06	4.79267e+06
P0ACR4	P0ACR4		yeiE		2.66418e+06	2.66757e+06	2.80892e+06	2.75469e+06	2.83338e+06	2.65224e+06
P0ACR9	P0ACR9		mprA		1.33179e+07	1.36042e+07	1.35133e+07	1.34368e+07	1.31839e+07	1.37688e+07
P0ACU5	P0ACU5		fabR		3.13502e+06	3.1685e+06	3.19099e+06	3.12878e+06	3.09593e+06	3.28796e+06
P0ACU7	P0ACU7		yjdC		737137	859717	856089	636273	716107	678936
P0ACV8	P0ACV8		ymjA		436485	585163	492583	551487	438619	529891
P0ACX5	P0ACX5		ydhZ		2.36307e+06	2.43533e+06	2.36411e+06	2.18747e+06	2.30677e+06	2.01062e+06
P0ACY1	P0ACY1		ydjA		1.13343e+07	1.04046e+07	1.16428e+07	1.09394e+07	1.17082e+07	1.07067e+07
P0ACY3	P0ACY3		yeaG		791874	716750	777836	631453	783447	745589
P0ACY9	P0ACY9		yebG		739151	623315	823429	622901	844260	625877
P0ACZ2	P0ACZ2		etp		2.19923e+06	1.98799e+06	2.19377e+06	2.03108e+06	2.16099e+06	1.98633e+06
P0ACZ4	P0ACZ4		evgA		2.25241e+06	2.044e+06	2.1706e+06	2.09596e+06	2.13814e+06	2.10113e+06
P0AD05	P0AD05		yecA		7.05133e+06	7.39724e+06	6.99542e+06	7.15529e+06	7.31775e+06	7.63889e+06
P0AD07	P0AD07		yecF		3.792e+06	3.76724e+06	4.04033e+06	3.59373e+06	4.04675e+06	3.75221e+06
P0AD10	P0AD10		yecJ		2.87922e+06	3.23084e+06	3.25231e+06	3.26516e+06	3.3901e+06	3.04039e+06
P0AD12	P0AD12		yeeZ		1.05909e+07	1.14323e+07	1.11195e+07	1.14273e+07	9.73787e+06	1.10613e+07
P0AD24	P0AD24		yejL		3.91304e+06	3.69505e+06	4.13397e+06	3.62921e+06	4.02158e+06	3.74007e+06
P0AD33	P0AD33		yfcZ		4.88709e+07	4.54078e+07	4.97617e+07	4.57955e+07	4.88293e+07	4.7457e+07
P0AD44	P0AD44		yfhG		883472	894482	782985	616892	745862	841364
P0AD49	P0AD49		raiA		6.22325e+06	7.1253e+06	6.18603e+06	7.35701e+06	6.08999e+06	6.28283e+06
P0AD57	P0AD57		ispB		1.22737e+06	1.15122e+06	1.08079e+06	1.10935e+06	1.15743e+06	992853
P0AD59	P0AD59		ivy		2.31082e+06	2.70648e+06	2.21516e+06	2.63714e+06	2.20065e+06	2.33232e+06
P0AD61	P0AD61		pykF		4.25947e+07	4.05087e+07	4.19959e+07	4.03331e+07	4.18882e+07	4.00922e+07
P0AD68	P0AD68		ftsI		968424	1.1008e+06	1.1846e+06	1.23061e+06	1.01238e+06	1.05488e+06
P0ADA3	P0ADA3		nlpD		5.76679e+06	6.60822e+06	5.91492e+06	5.97351e+06	5.98665e+06	6.68186e+06
P0ADA5	P0ADA5		yajG		1.64675e+07	1.7748e+07	1.67016e+07	1.76223e+07	1.66097e+07	1.84648e+07
P0ADA7	P0ADA7		osmB		1.72845e+06	1.95076e+06	1.74014e+06	1.7441e+06	1.57726e+06	1.35443e+06
P0ADB1	P0ADB1		osmE		2.97821e+07	3.19812e+07	2.97981e+07	3.09634e+07	3.09874e+07	3.00595e+07
P0ADB7	P0ADB7		ecnB		1.15863e+07	1.61749e+07	1.1806e+07	1.34769e+07	1.16215e+07	1.28007e+07
P0ADC1	P0ADC1		lptE		4.1962e+06	2.41975e+06	4.45744e+06	1.74612e+06	4.31909e+06	1.99353e+06
P0ADC3	P0ADC3		lolC		2.63914e+06	2.67602e+06	2.57437e+06	2.66787e+06	2.50696e+06	2.74827e+06
P0ADE4	P0ADE4		tamA		4.10689e+06	4.11119e+06	4.04654e+06	4.20672e+06	4.33617e+06	4.27367e+06
P0ADE6	P0ADE6		ygaU		515890	598326	556761	574757	485893	559076
P0ADE8	P0ADE8		ygfZ		9.39826e+06	1.05793e+07	9.71236e+06	1.06809e+07	9.28627e+06	1.01049e+07
P0ADF6	P0ADF6		edd		1.42418e+06	1.62764e+06	1.58784e+06	1.62688e+06	1.2586e+06	1.69318e+06
P0ADG4	P0ADG4		suhB		1.26707e+07	1.18575e+07	1.23796e+07	1.19867e+07	1.30094e+07	1.17504e+07
P0ADG7	P0ADG7		guaB		3.44833e+07	3.24318e+07	3.41934e+07	3.31462e+07	3.42764e+07	3.28619e+07
P0ADH5	P0ADH5		fimB		986922	975025	1.00941e+06	814474	847315	864453
P0ADI4	P0ADI4		entB		503688	524223	445382	486058	568720	403132
P0ADI7	P0ADI7		yecD		7.93348e+06	7.89078e+06	7.94587e+06	7.28006e+06	7.6358e+06	7.3496e+06
P0ADK0	P0ADK0		yiaF		1.45103e+07	1.42099e+07	1.44722e+07	1.40637e+07	1.46045e+07	1.42926e+07
P0ADK8	P0ADK8		yibL		2.05926e+07	1.87284e+07	2.05216e+07	2.11732e+07	2.07587e+07	1.81079e+07
P0ADN2	P0ADN2		yifE		6.89274e+06	6.95737e+06	6.90164e+06	7.35031e+06	7.00303e+06	7.20349e+06
P0ADP0	P0ADP0		yigB		1.04571e+06	1.06263e+06	1.09465e+06	1.03771e+06	1.0978e+06	1.12402e+06
P0ADP7	P0ADP7		yigP		1.24965e+06	1.31191e+06	1.23143e+06	1.3037e+06	1.29245e+06	1.13059e+06
P0ADP9	P0ADP9		yihD		4.46045e+06	4.72225e+06	4.53514e+06	5.01823e+06	4.49606e+06	4.92954e+06
P0ADQ7	P0ADQ7		ygaM		1.25805e+07	1.37939e+07	1.25221e+07	1.31611e+07	1.18706e+07	1.30961e+07
P0ADR6	P0ADR6		rlmM		3.47675e+06	3.57264e+06	3.52124e+06	3.79264e+06	3.49496e+06	3.50628e+06
P0ADR8	P0ADR8		ygdH		9.84456e+06	9.77654e+06	9.73846e+06	1.00387e+07	1.00049e+07	1.02223e+07
P0ADS2	P0ADS2		zapA		1.52156e+07	1.52519e+07	1.53671e+07	1.51649e+07	1.51334e+07	1.51947e+07
P0ADS6	P0ADS6		yggE		5.19423e+06	4.87199e+06	5.17484e+06	4.74854e+06	5.45032e+06	4.93164e+06
P0ADS9	P0ADS9		yggN		2.45513e+06	2.46511e+06	2.68093e+06	2.46714e+06	2.58949e+06	2.2233e+06
P0ADT2	P0ADT2		ygiB		993116	785768	1.03965e+06	657573	1.10291e+06	846999
P0ADT5	P0ADT5		ygiC		3.0234e+06	3.16233e+06	3.12729e+06	3.18095e+06	3.13788e+06	3.04484e+06
P0ADT8	P0ADT8		ygiM		4.22287e+06	3.90151e+06	3.94756e+06	3.71662e+06	3.87639e+06	3.99481e+06
P0ADU2	P0ADU2		ygiN		8.8353e+06	8.524e+06	8.70478e+06	8.59874e+06	9.00893e+06	8.61137e+06
P0ADU5	P0ADU5		ygiW		6.85282e+06	6.88107e+06	7.04065e+06	7.24214e+06	7.13872e+06	6.73411e+06
P0ADV1	P0ADV1		lptA		3.05539e+06	2.90053e+06	3.27117e+06	2.63273e+06	2.83571e+06	2.79528e+06
P0ADV5	P0ADV5		yhbW		934397	764549	844038	711618	786495	811879
P0ADV7	P0ADV7		mlaC		1.00773e+07	1.00188e+07	1.02731e+07	1.03088e+07	1.00668e+07	1.02909e+07
P0ADW3	P0ADW3		yhcB		3.01885e+07	3.16177e+07	3.07882e+07	3.18613e+07	3.03149e+07	3.17289e+07
P0ADX1	P0ADX1		yhfA		9.94706e+06	9.38942e+06	9.65002e+06	9.77689e+06	9.89405e+06	9.9937e+06
P0ADY1	P0ADY1		ppiD		2.29908e+07	2.28751e+07	2.31875e+07	2.29576e+07	2.30851e+07	2.26763e+07
P0ADY3	P0ADY3		rplN		5.15691e+07	5.02138e+07	5.38394e+07	4.88399e+07	5.1735e+07	4.92375e+07
