Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML
P64636	YRFG_ECOLI	yrfG	GMP/IMP nucleotidase YrfG	2	2	9.32269e+06	1.00235e+07	9.08029e+06	9.2931e+06	1.01404e+07	9.9426e+06
P65367	YQCA_ECOLI	yqcA	Uncharacterized protein YqcA	2	2	8.16033e+06	8.61216e+06	9.26575e+06	8.85932e+06	9.20951e+06	8.69814e+06
P65556	YFCD_ECOLI	yfcD	Uncharacterized Nudix hydrolase YfcD	6	6	8.17526e+06	8.02953e+06	8.09927e+06	7.78643e+06	8.30192e+06	8.68801e+06
P65870	QUED_ECOLI	queD	6-carboxy-5,6,7,8-tetrahydropterin synthase	5	5	8.65906e+06	8.25824e+06	8.5358e+06	7.74566e+06	8.72687e+06	9.13222e+06
P66817	DIAA_ECOLI	diaA	DnaA initiator-associating protein DiaA	3	3	1.41401e+07	1.3229e+07	1.25348e+07	1.38828e+07	1.29909e+07	1.32765e+07
P66948	YFGC_ECOLI	yfgC	TPR repeat-containing protein YfgC	7	7	1.48188e+07	1.46412e+07	1.46513e+07	1.38307e+07	1.56358e+07	1.54888e+07
P67080	YGGS_ECOLI	yggS	UPF0001 protein YggS	9	9	1.12063e+07	1.06861e+07	1.05683e+07	9.72078e+06	1.06361e+07	1.07226e+07
P67087	RSMI_ECOLI	rsmI	Ribosomal RNA small subunit methyltransferase I	7	7	3.03527e+07	2.93194e+07	2.92346e+07	3.01435e+07	3.07967e+07	2.98927e+07
P67095	YFCE_ECOLI	yfcE	Phosphodiesterase YfcE	3	3	1.86336e+07	1.8925e+07	2.00753e+07	2.01564e+07	1.90816e+07	1.85052e+07
P67244	YQHA_ECOLI	yqhA	UPF0114 protein YqhA	2	2	1.40329e+06	1.28088e+06	1.31979e+06	1.34859e+06	1.34653e+06	1.29849e+06
P67338	YOAH_ECOLI	yoaH	UPF0181 protein YoaH	1	1	4.57744e+06	4.48431e+06	3.64377e+06	3.72215e+06	4.19008e+06	3.81673e+06
P67601	YOBD_ECOLI	yobD	UPF0266 membrane protein YobD	1	1	265449	257227	425173	432618	357637	279422
P67603	YQFB_ECOLI	yqfB	UPF0267 protein YqfB	5	5	1.42041e+07	1.5321e+07	1.50551e+07	1.4522e+07	1.42455e+07	1.35992e+07
P67660	YHAJ_ECOLI	yhaJ	Uncharacterized HTH-type transcriptional regulator YhaJ	6	6	6.39177e+06	6.94244e+06	6.77193e+06	6.97736e+06	6.57071e+06	6.43411e+06
P67826	CUTC_ECOLI	cutC	Copper homeostasis protein CutC	4	4	9.92781e+06	9.92026e+06	8.98537e+06	1.04386e+07	1.00089e+07	1.02526e+07
P67910	HLDD_ECOLI	hldD	ADP-L-glycero-D-manno-heptose-6-epimerase	24	24	1.53464e+08	1.532e+08	1.5377e+08	1.54671e+08	1.53054e+08	1.50236e+08
P68066	GRCA_ECOLI	grcA	Autonomous glycyl radical cofactor	15	15	2.15238e+09	2.09373e+09	2.21402e+09	2.15088e+09	2.24194e+09	2.20258e+09
P68187	MALK_ECOLI	malK	Maltose/maltodextrin import ATP-binding protein MalK	7	7	1.09917e+07	1.01397e+07	1.09005e+07	1.04042e+07	1.05826e+07	1.142e+07
P68191	SRA_ECOLI	sra	Stationary-phase-induced ribosome-associated protein	2	2	2.40363e+07	2.30473e+07	2.20621e+07	2.37695e+07	2.32867e+07	2.20772e+07
P68206	YJBJ_ECOLI	yjbJ	UPF0337 protein YjbJ	2	2	2.32675e+07	2.17031e+07	2.58248e+07	2.15618e+07	2.23211e+07	2.21658e+07
P68398	TADA_ECOLI	tadA	tRNA-specific adenosine deaminase	1	1	2.36682e+06		2.31505e+06	3.13382e+06		1.86763e+06
P68567	RSMJ_ECOLI	rsmJ	Ribosomal RNA small subunit methyltransferase J	4	4	1.76177e+06	1.70601e+06	1.68112e+06	1.83261e+06	1.5252e+06	1.77148e+06
P68679	RS21_ECOLI	rpsU	30S ribosomal protein S21	6	6	5.23285e+08	5.22263e+08	5.27635e+08	5.24033e+08	5.37663e+08	5.22754e+08
P68688	GLRX1_ECOLI	grxA	Glutaredoxin-1	2	2	1.18616e+07	1.15607e+07	9.51449e+06	1.08297e+07	1.06556e+07	1.05387e+07
P68699	ATPL_ECOLI	atpE	ATP synthase subunit c	1	1	1.29819e+07	1.22291e+07	1.50071e+07	1.49321e+07	1.3245e+07	1.31213e+07
P68767	AMPA_ECOLI	pepA	Cytosol aminopeptidase	11	11	2.82583e+07	2.88942e+07	2.86052e+07	2.75354e+07	2.88063e+07	2.92424e+07
P68871ups|HBB_HUMAN_UPS	Hemoglobin	Hemoglobin		4	4	4.35979e+06	4.11858e+06	9.12336e+06	4.22237e+06	8.5185e+06	8.42289e+06
P68919	RL25_ECOLI	rplY	50S ribosomal protein L25	9	9	9.18333e+08	9.30518e+08	9.46821e+08	9.47274e+08	8.72951e+08	9.10192e+08
P69222	IF1_ECOLI	infA	Translation initiation factor IF-1	4	4	2.0536e+08	2.01042e+08	1.93708e+08	2.11127e+08	1.95488e+08	1.88634e+08
P69228	BAER_ECOLI	baeR	Transcriptional regulatory protein BaeR	11	11	7.94791e+06	7.96162e+06	8.8758e+06	8.50131e+06	7.90226e+06	8.19292e+06
P69330	CITD_ECOLI	citD	Citrate lyase acyl carrier protein	5	5	4.67616e+07	5.05162e+07	4.88441e+07	4.89159e+07	4.93438e+07	4.74601e+07
P69346	YEFM_ECOLI	yefM	Antitoxin YefM	1	1	5.55756e+06	5.56413e+06	4.85514e+06	5.11729e+06	5.70551e+06	5.60315e+06
P69407	RCSB_ECOLI	rcsB	Capsular synthesis regulator component B	8	8	6.51057e+07	6.22189e+07	6.32089e+07	6.37153e+07	6.09624e+07	6.38237e+07
P69411	RCSF_ECOLI	rcsF	Protein RcsF	2	2	3.74549e+07	3.77784e+07	3.85284e+07	3.89694e+07	3.68138e+07	3.81961e+07
P69425	TATB_ECOLI	tatB	Sec-independent protein translocase protein TatB	4	4	1.4948e+07	1.56725e+07	1.56309e+07	1.60868e+07	1.58312e+07	1.59896e+07
P69428	TATA_ECOLI	tatA	Sec-independent protein translocase protein TatA	2	2	1.66233e+08	1.56136e+08	1.59223e+08	1.55975e+08	1.60038e+08	1.52905e+08
P69441	KAD_ECOLI	adk	Adenylate kinase	17	17	3.69162e+08	3.75579e+08	3.97729e+08	3.86239e+08	3.76108e+08	3.70609e+08
P69490	CCME_ECOLI	ccmE	Cytochrome c-type biogenesis protein CcmE	1	1	2.65201e+06	2.55253e+06	2.19859e+06	2.70703e+06		2.18723e+06
P69503	APT_ECOLI	apt	Adenine phosphoribosyltransferase	11	11	1.20724e+08	1.21574e+08	1.24982e+08	1.19022e+08	1.25093e+08	1.2615e+08
P69739	MBHS_ECOLI	hyaA	Hydrogenase-1 small chain	3	3	2.62165e+06	2.12327e+06	2.74992e+06	2.76628e+06	1.74383e+06	2.31127e+06
P69741	MBHT_ECOLI	hybO	Hydrogenase-2 small chain	2	2	1.92555e+07	1.99684e+07	1.95412e+07	2.09939e+07	1.99427e+07	1.92785e+07
P69776	LPP_ECOLI	lpp	Major outer membrane lipoprotein Lpp	3	3	4.13458e+08	4.2398e+08	4.44867e+08	4.32163e+08	4.26777e+08	4.33682e+08
P69783	PTGA_ECOLI	crr	Glucose-specific phosphotransferase enzyme IIA component	11	11	9.49189e+08	9.1587e+08	8.813e+08	9.2221e+08	9.16546e+08	9.11821e+08
P69786	PTGCB_ECOLI	ptsG	PTS system glucose-specific EIICB component	12	12	4.59165e+07	4.44937e+07	4.46504e+07	4.38645e+07	4.45723e+07	4.36647e+07
P69791	PTQA_ECOLI	chbA	N,N'-diacetylchitobiose-specific phosphotransferase enzyme IIA component	1	1	1.45569e+06	791616	890588	1.01333e+06	749588	1.05818e+06
P69795	PTQB_ECOLI	chbB	N,N'-diacetylchitobiose-specific phosphotransferase enzyme IIB component	1	1	999607	1.18661e+06	1.56174e+06	1.17118e+06		1.32265e+06
P69797	PTNAB_ECOLI	manX	PTS system mannose-specific EIIAB component	18	18	9.15542e+07	9.12625e+07	9.4665e+07	9.46227e+07	9.18763e+07	8.98919e+07
P69801	PTNC_ECOLI	manY	Mannose permease IIC component	1	1	1.59809e+07	1.44946e+07	1.52369e+07	1.49421e+07	1.35208e+07	1.45954e+07
P69805	PTND_ECOLI	manZ	Mannose permease IID component	6	6	3.25755e+07	3.4526e+07	3.52823e+07	3.18832e+07	3.74802e+07	3.35188e+07
P69811	PTFAH_ECOLI	fruB	Multiphosphoryl transfer protein	21	21	1.16584e+08	1.16485e+08	1.17529e+08	1.18558e+08	1.14906e+08	1.1571e+08
P69829	PTSN_ECOLI	ptsN	Nitrogen regulatory protein	8	8	1.19275e+07	1.10808e+07	1.21298e+07	1.21855e+07	1.09319e+07	1.11651e+07
P69853	DMSD_ECOLI	dmsD	Tat proofreading chaperone DmsD	4	4	3.90894e+06	3.98106e+06	4.98248e+06	3.92323e+06	4.56745e+06	4.50898e+06
P69874	POTA_ECOLI	potA	Spermidine/putrescine import ATP-binding protein PotA	7	7	2.40395e+07	2.31747e+07	2.48445e+07	2.47546e+07	2.19214e+07	2.30467e+07
P69902	FCTA_ECOLI	frc	Formyl-coenzyme A transferase	8	8	7.6048e+06	7.49409e+06	8.33617e+06	7.82011e+06	7.91824e+06	7.96963e+06
P69905ups|HBA_HUMAN_UPS	Hemoglobin	Hemoglobin		3	3			1.67349e+06		1.4158e+06	1.68329e+06
P69908	DCEA_ECOLI	gadA	Glutamate decarboxylase alpha	20	3	2.51893e+08	2.53772e+08	2.66528e+08	2.58662e+08	2.57225e+08	2.60658e+08
P69910	DCEB_ECOLI	gadB	Glutamate decarboxylase beta	3	3	3.44353e+07	3.81514e+07	3.61497e+07	3.8625e+07	3.68209e+07	3.72735e+07
P69913	CSRA_ECOLI	csrA	Carbon storage regulator	3	3	1.68482e+08	1.48729e+08	1.40978e+08	1.45859e+08	1.52863e+08	1.49952e+08
P69924	RIR2_ECOLI	nrdB	Ribonucleoside-diphosphate reductase 1 subunit beta	16	16	1.91315e+07	1.89441e+07	2.16376e+07	1.96464e+07	2.07046e+07	2.05916e+07
P69931	HDA_ECOLI	hda	DnaA-homolog protein hda	8	8	5.04783e+06	4.96704e+06	5.35562e+06	4.65282e+06	4.54139e+06	4.98407e+06
P75691	YAHK_ECOLI	yahK	Uncharacterized zinc-type alcohol dehydrogenase-like protein YahK	4	4	3.77621e+06	3.50262e+06	3.60998e+06	3.46195e+06	3.49365e+06	3.53339e+06
P75694	YAHO_ECOLI	yahO	Uncharacterized protein YahO	1	1	538156		532211	537810	724407	563317
P75713	YLBA_ECOLI	ylbA	Uncharacterized protein YlbA	2	2		2.70261e+06	2.55894e+06	2.54504e+06	2.5633e+06	2.87921e+06
P75726	CILA_ECOLI	citF	Citrate lyase alpha chain	15	15	3.5852e+07	3.55063e+07	3.66755e+07	3.5403e+07	3.51155e+07	3.61794e+07
P75728	UBIF_ECOLI	ubiF	2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase	4	4	3.2034e+06	3.28856e+06	3.061e+06	3.21262e+06	3.51707e+06	2.82621e+06
P75736	YBFF_ECOLI	ybfF	Esterase YbfF	7	7	8.54478e+06	9.41132e+06	9.49722e+06	8.80777e+06	9.47991e+06	9.64128e+06
P75745	YBGK_ECOLI	ybgK	Uncharacterized protein YbgK	6	6	4.50748e+06	4.36999e+06	5.1028e+06	4.57576e+06	4.93062e+06	4.52175e+06
P75746	YBGL_ECOLI	ybgL	UPF0271 protein YbgL	2	2	3.14989e+06	2.66408e+06	3.30391e+06	3.01887e+06	2.69425e+06	3.08323e+06
P75767	YBHK_ECOLI	ybhK	UPF0052 protein YbhK	5	5	2.05951e+06	1.89754e+06	2.01672e+06	2.03039e+06	2.07118e+06	2.19662e+06
P75777	YBHG_ECOLI	ybhG	UPF0194 membrane protein YbhG	6	6	1.13544e+07	1.27155e+07	1.22672e+07	1.22284e+07	1.28063e+07	1.21819e+07
P75780	FIU_ECOLI	fiu	Catecholate siderophore receptor Fiu	1	1	1.63877e+06	1.5389e+06	1.56701e+06	1.63367e+06	1.7165e+06	1.52743e+06
P75782	RLMF_ECOLI	rlmF	Ribosomal RNA large subunit methyltransferase F	3	3				2.98105e+06		
P75792	SUPH_ECOLI	ybiV	Sugar phosphatase YbiV	3	3	2.27142e+06	2.35703e+06	2.69546e+06	2.23969e+06	2.20606e+06	2.60825e+06
P75797	GSIB_ECOLI	gsiB	Glutathione-binding protein GsiB	5	5	3.12063e+06	2.89973e+06	3.2628e+06	3.12134e+06	3.27483e+06	3.21671e+06
P75809	YBJI_ECOLI	ybjI	Flavin mononucleotide phosphatase YbjI	3	3	4.12638e+06	4.38616e+06	5.11283e+06	4.99065e+06	4.63814e+06	4.93348e+06
P75818	YBJP_ECOLI	ybjP	Uncharacterized lipoprotein YbjP	5	5	3.35058e+07	3.20626e+07	3.24327e+07	3.23271e+07	3.19034e+07	3.23432e+07
P75820	AMID_ECOLI	amiD	N-acetylmuramoyl-L-alanine amidase AmiD	2	2	961525	1.08841e+06	1.1276e+06	1.02208e+06	1.01424e+06	996980
P75821	YBJS_ECOLI	ybjS	Uncharacterized protein YbjS	4	4	2.75337e+06	2.65576e+06	3.04938e+06	2.70084e+06	2.88995e+06	2.69658e+06
P75823	LTAE_ECOLI	ltaE	Low specificity L-threonine aldolase	9	9	1.80235e+07	1.91762e+07	1.85922e+07	1.82144e+07	1.91667e+07	1.9572e+07
P75828	YBJD_ECOLI	ybjD	Uncharacterized protein YbjD	3	3	2.39686e+06		2.34545e+06		1.66879e+06	2.40188e+06
P75829	YBJX_ECOLI	ybjX	Uncharacterized protein YbjX	7	7	1.13487e+07	1.20719e+07	1.28442e+07	1.21354e+07	1.30385e+07	1.2436e+07
P75830	MACA_ECOLI	macA	Macrolide-specific efflux protein MacA	2	2	447042			332631		387908
P75838	YCAO_ECOLI	ycaO	Ribosomal protein S12 methylthiotransferase accessory factor YcaO	12	12	3.87098e+07	3.7388e+07	3.69815e+07	3.79995e+07	3.70605e+07	3.73409e+07
P75849	YCBL_ECOLI	ycbL	Uncharacterized protein YcbL	2	2	2.38042e+07	2.30357e+07	1.9711e+07	2.24788e+07	1.99515e+07	2.10924e+07
P75856	ELFD_ECOLI	elfD	Probable fimbrial chaperone protein ElfD	1	1	1.15225e+07		1.56915e+07	1.20045e+07	1.83523e+07	1.61617e+07
P75857	ELFC_ECOLI	elfC	Probable outer membrane usher protein ElfC	2	2		4.86731e+07		3.46988e+07		
P75863	YCBX_ECOLI	ycbX	Uncharacterized protein YcbX	9	9	1.00774e+07	1.0577e+07	1.02192e+07	9.89487e+06	9.8489e+06	1.01542e+07
P75864	RLMKL_ECOLI	rlmL	Ribosomal RNA large subunit methyltransferase K/L	16	16	7.4034e+06	7.65057e+06	7.73376e+06	7.60127e+06	7.67603e+06	8.04008e+06
P75867	LONH_ECOLI	ycbZ	Putative Lon protease homolog	7	7	8.33208e+06	8.44476e+06	6.94583e+06	7.49765e+06	8.33186e+06	8.48321e+06
P75874	YCCU_ECOLI	yccU	Uncharacterized protein YccU	4	4	2.10752e+07	2.46969e+07	2.35499e+07	2.31276e+07	2.42793e+07	2.24778e+07
P75876	RLMI_ECOLI	rlmI	Ribosomal RNA large subunit methyltransferase I	12	12	2.64962e+07	2.70809e+07	2.66249e+07	2.64722e+07	2.67648e+07	2.64742e+07
P75882	GFCD_ECOLI	gfcD	Uncharacterized lipoprotein GfcD	17	17	1.57271e+07	1.56232e+07	1.61949e+07	1.56317e+07	1.59266e+07	1.58668e+07
P75883	GFCC_ECOLI	gfcC	Uncharacterized protein GfcC	3	3	4.75695e+06	5.01955e+06	5.2316e+06	4.13938e+06	5.28056e+06	5.33229e+06
P75884	GFCB_ECOLI	gfcB	Uncharacterized lipoprotein GfcB	6	6	7.16039e+06	7.17135e+06	7.36462e+06	7.35837e+06	7.26417e+06	7.40144e+06
P75913	GHRA_ECOLI	ghrA	Glyoxylate/hydroxypyruvate reductase A	6	6	3.94638e+06	4.5857e+06	4.40138e+06	4.45703e+06	4.24769e+06	4.53648e+06
P75914	YCDX_ECOLI	ycdX	Probable phosphatase YcdX	8	8	2.57661e+07	2.76874e+07	2.75276e+07	2.78863e+07	2.79373e+07	2.6731e+07
P75915	YCDY_ECOLI	ycdY	Chaperone protein YcdY	5	5	3.41346e+07	3.56623e+07	3.67969e+07	3.45333e+07	3.72713e+07	3.59464e+07
P75931	YCEM_ECOLI	yceM	Putative oxidoreductase YceM	1	1	4.27685e+06	3.7411e+06	4.09651e+06	4.04362e+06	4.03082e+06	3.72182e+06
P75937	FLGE_ECOLI	flgE	Flagellar hook protein FlgE	7	7	1.58842e+07	1.56804e+07	1.55281e+07	1.68838e+07	1.58972e+07	1.66574e+07
P75938	FLGF_ECOLI	flgF	Flagellar basal-body rod protein FlgF	1	1	2.34967e+06	2.00986e+06	1.87729e+06	1.31754e+06	1.95403e+06	2.26132e+06
P75949	NAGZ_ECOLI	nagZ	Beta-hexosaminidase	7	7	6.20893e+06	5.81372e+06	6.04945e+06	5.89818e+06	5.90665e+06	6.0778e+06
P75954	YCFS_ECOLI	ycfS	Probable L,D-transpeptidase YcfS	3	3	1.61789e+06	1.58663e+06	1.80139e+06	1.5958e+06	1.7372e+06	1.53492e+06
P75957	LOLD_ECOLI	lolD	Lipoprotein-releasing system ATP-binding protein LolD	3	3	1.78439e+07	1.98075e+07	2.03147e+07	1.73348e+07	2.04255e+07	2.11249e+07
P75959	NAGK_ECOLI	nagK	N-acetyl-D-glucosamine kinase	5	5	8.14147e+06	8.3502e+06	8.06439e+06	8.59081e+06	7.87621e+06	8.58504e+06
P75960	NPD_ECOLI	cobB	NAD-dependent protein deacylase	5	5	1.98561e+07	1.90234e+07	1.99285e+07	1.96539e+07	1.90752e+07	1.90801e+07
P75966	RLUE_ECOLI	rluE	Ribosomal large subunit pseudouridine synthase E	3	3	822167	810146	748017	843168	696096	817914
P76002	PLIG_ECOLI	pliG	Inhibitor of g-type lysozyme	8	8	6.07633e+06	5.89793e+06	5.88258e+06	5.91968e+06	5.29835e+06	6.03575e+06
P76004	YCGM_ECOLI	ycgM	Uncharacterized protein YcgM	3	3	2.64962e+06	3.0273e+06	2.86394e+06	2.98326e+06	2.77975e+06	2.44759e+06
P76007	CVRA_ECOLI	cvrA	Cell volume regulation protein A	2	2	1.62039e+06	1.56907e+06	1.3109e+06	1.73875e+06	1.72491e+06	1.69646e+06
P76008	LDCA_ECOLI	ldcA	Murein tetrapeptide carboxypeptidase	6	6	6.51409e+06	6.64939e+06	6.53347e+06	6.69906e+06	6.93427e+06	6.59769e+06
P76010	YCGR_ECOLI	ycgR	Flagellar brake protein YcgR	3	3			1.60891e+06		1.55197e+06	1.49425e+06
P76014	DHAL_ECOLI	dhaL	PTS-dependent dihydroxyacetone kinase, ADP-binding subunit DhaL	3	3	2.23073e+07	2.30501e+07	2.3279e+07	2.2497e+07	2.27746e+07	2.28183e+07
P76015	DHAK_ECOLI	dhaK	PTS-dependent dihydroxyacetone kinase, dihydroxyacetone-binding subunit DhaK	7	7	1.20073e+07	1.20793e+07	1.1294e+07	1.2489e+07	1.13311e+07	1.2031e+07
P76027	OPPD_ECOLI	oppD	Oligopeptide transport ATP-binding protein OppD	6	6	4.73291e+06	5.26438e+06	5.48991e+06	5.79621e+06	5.37698e+06	5.36433e+06
P76034	YCIT_ECOLI	yciT	Uncharacterized HTH-type transcriptional regulator YciT	5	5	8.00244e+06	7.91973e+06	7.99644e+06	8.49652e+06	8.43466e+06	8.20174e+06
P76046	YCJX_ECOLI	ycjX	Uncharacterized protein YcjX	2	2	942776	964545	933260	988825	973177	801237
P76049	YCJY_ECOLI	ycjY	Uncharacterized protein YcjY	3	3	6.74102e+06	6.47989e+06	6.21331e+06	6.85098e+06	6.28213e+06	6.56864e+06
P76053	SMRA_ECOLI	smrA	Probable DNA endonuclease SmrA	1	1	3.15771e+06	2.93686e+06	3.23214e+06	3.26399e+06	3.7138e+06	2.81592e+06
P76055	TTCA_ECOLI	ttcA	tRNA 2-thiocytidine biosynthesis protein TtcA	3	3	1.73991e+07	1.64396e+07	1.72979e+07	1.65646e+07	1.65995e+07	1.64305e+07
P76104	YDCP_ECOLI	ydcP	Uncharacterized protease YdcP	7	7	1.12795e+07	1.06761e+07	1.22466e+07	1.22047e+07	1.14306e+07	1.19151e+07
P76112	YNCA_ECOLI	yncA	N-acyltransferase YncA	1	1	5.21928e+06	5.67324e+06	5.44877e+06	5.28336e+06	5.80239e+06	5.56655e+06
P76116	YNCE_ECOLI	yncE	Uncharacterized protein YncE	10	10	1.88373e+07	1.84964e+07	1.89501e+07	1.80076e+07	1.85606e+07	1.82998e+07
P76149	SAD_ECOLI	sad	Succinate semialdehyde dehydrogenase [NAD(P)+] Sad	2	2	4.4126e+06	4.90602e+06	3.21202e+06	2.8715e+06	4.68568e+06	4.26677e+06
P76170	YNFB_ECOLI	ynfB	UPF0482 protein YnfB	2	2	6.16482e+06	6.05722e+06	6.72907e+06	6.28033e+06	6.25249e+06	6.27868e+06
P76177	YDGH_ECOLI	ydgH	Protein YdgH	20	20	9.37841e+07	9.34903e+07	9.33603e+07	9.34444e+07	9.17218e+07	9.30786e+07
P76187	YDHF_ECOLI	ydhF	Oxidoreductase YdhF	5	5	7.35554e+06	7.55735e+06	6.54913e+06	7.12431e+06	7.06373e+06	7.67981e+06
P76192	YDHV_ECOLI	ydhV	Uncharacterized oxidoreductase YdhV	9	9	6.6125e+06	6.81463e+06	6.71063e+06	6.63441e+06	6.54055e+06	6.63616e+06
P76193	YNHG_ECOLI	ynhG	Probable L,D-transpeptidase YnhG	6	6	1.04866e+07	9.83339e+06	1.15217e+07	1.20527e+07	1.09868e+07	1.02433e+07
P76204	YDIV_ECOLI	ydiV	Putative anti-FlhC(2)FlhD(4) factor YdiV	2	2	2.66214e+06	2.74472e+06	2.50148e+06	2.64167e+06	2.8009e+06	2.7434e+06
P76206	YDIY_ECOLI	ydiY	Uncharacterized protein YdiY	3	3	4.08522e+06	3.58918e+06	3.99255e+06	4.26251e+06	3.74009e+06	4.0251e+06
P76220	YDJY_ECOLI	ydjY	Uncharacterized protein YdjY	3	3	4.92838e+06	4.77305e+06	5.16496e+06	4.14277e+06	4.21062e+06	4.8476e+06
P76223	YNJB_ECOLI	ynjB	Protein YnjB	8	8	7.91065e+06	7.62912e+06	8.04784e+06	7.74705e+06	7.79614e+06	8.15223e+06
P76227	YNJH_ECOLI	ynjH	Uncharacterized protein YnjH	2	2	7.65467e+06	7.56206e+06	8.51314e+06	6.84691e+06	7.96011e+06	7.58593e+06
P76243	YEAO_ECOLI	yeaO	Uncharacterized protein YeaO	5	5	1.06159e+07	1.11241e+07	1.15713e+07	1.11425e+07	1.10316e+07	1.11337e+07
P76245	YEAP_ECOLI	yeaP	Probable diguanylate cyclase YeaP	2	2	2.44166e+06	2.42598e+06	2.31387e+06	2.5742e+06	2.4591e+06	2.48296e+06
P76256	YEAZ_ECOLI	yeaZ	Uncharacterized protein YeaZ	4	4	8.40526e+06	8.82872e+06	8.8004e+06	9.01645e+06	8.44118e+06	8.70298e+06
P76268	KDGR_ECOLI	kdgR	Transcriptional regulator KdgR	17	17	2.90105e+07	3.00295e+07	2.99802e+07	2.9096e+07	3.03647e+07	3.18757e+07
P76270	MSRC_ECOLI	msrC	Free methionine-R-sulfoxide reductase	4	4	1.63825e+07	1.68274e+07	1.81042e+07	1.59148e+07	1.79094e+07	1.92003e+07
P76273	RSMF_ECOLI	rsmF	Ribosomal RNA small subunit methyltransferase F	3	3	1.84764e+06	1.97268e+06	1.97318e+06	1.90406e+06	1.96124e+06	2.08767e+06
P76290	CMOA_ECOLI	cmoA	tRNA (cmo5U34)-methyltransferase	7	7	9.04275e+06	9.04909e+06	1.03828e+07	1.02841e+07	1.02754e+07	9.34254e+06
P76291	CMOB_ECOLI	cmoB	tRNA (mo5U34)-methyltransferase	10	10	1.45757e+07	1.45944e+07	1.52221e+07	1.51089e+07	1.56304e+07	1.4523e+07
P76297	FLHE_ECOLI	flhE	Flagellar protein FlhE	1	1		1.25227e+06	1.3458e+06	1.20777e+06		1.40391e+06
P76298	FLHA_ECOLI	flhA	Flagellar biosynthesis protein FlhA	1	1	181563					
P76316	DCYD_ECOLI	dcyD	D-cysteine desulfhydrase	6	6	2.17445e+07	2.05604e+07	2.0381e+07	2.12246e+07	2.03956e+07	2.09023e+07
P76335	YEDS_ECOLI	yedS	Putative outer membrane protein YedS	2	2	614269	599217	811304			589950
P76344	ZINT_ECOLI	zinT	Metal-binding protein ZinT	1	1	255751	166490	233590	191829	182919	
P76346	MTFA_ECOLI	mtfA	Protein MtfA	1	1	3.16232e+06	2.89159e+06	3.24367e+06	2.7097e+06	3.31634e+06	3.2378e+06
P76372	WZZB_ECOLI	wzzB	Chain length determinant protein	6	6	4.45629e+07	4.85313e+07	4.36639e+07	4.37123e+07	4.7233e+07	4.49348e+07
P76389	YEGH_ECOLI	yegH	UPF0053 protein YegH	2	2		1.54801e+06			1.41773e+06	1.39076e+06
P76402	YEGP_ECOLI	yegP	UPF0339 protein YegP	3	3	2.78186e+07	2.70048e+07	2.6556e+07	2.75544e+07	2.65835e+07	2.66121e+07
P76403	YEGQ_ECOLI	yegQ	Uncharacterized protease YegQ	10	10	1.09851e+07	1.17925e+07	1.27422e+07	1.23027e+07	1.26105e+07	1.26016e+07
P76406	YEGR_ECOLI	yegR	Uncharacterized protein YegR	2	2	2.23179e+06	2.49936e+06	2.35601e+06	2.53697e+06	2.3057e+06	2.48112e+06
P76440	PRET_ECOLI	preT	NAD-dependent dihydropyrimidine dehydrogenase sunbunit PreT	2	2	1.95815e+06	1.66064e+06	1.87949e+06	1.69333e+06	1.86087e+06	1.82005e+06
P76445	YEIU_ECOLI	yeiU	Inner membrane protein YeiU	2	2	9.31922e+06	9.28088e+06	9.22312e+06	8.00109e+06	9.71666e+06	7.53761e+06
P76471	YFAZ_ECOLI	yfaZ	Uncharacterized protein YfaZ	1	1	5.48897e+06	1.06514e+07	9.85405e+06	8.63658e+06	1.18085e+07	9.17457e+06
P76491	YFBR_ECOLI	yfbR	5'-nucleotidase YfbR	1	1	1.84058e+06	1.1998e+06	2.22764e+06	2.1083e+06	1.36065e+06	1.74284e+06
P76502	SIXA_ECOLI	sixA	Phosphohistidine phosphatase SixA	3	3	2.69216e+07	2.56168e+07	2.91567e+07	2.74434e+07	2.39253e+07	2.58243e+07
P76506	MLAA_ECOLI	mlaA	Probable phospholipid-binding lipoprotein MlaA	5	5	2.99438e+07	3.29137e+07	3.29764e+07	3.1479e+07	3.30908e+07	3.22383e+07
P76516	YFDT_ECOLI	yfdT	Uncharacterized protein YfdT	1	1					520423	463304
P76520	YFDX_ECOLI	yfdX	Protein YfdX	2	2	3.31126e+07	3.20683e+07	3.10508e+07	3.04412e+07	3.38852e+07	2.43583e+07
