Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML
P0A8G9	P0A8G9		xseB		9.01148e+06	9.1777e+06	8.37212e+06	8.47253e+06	9.26542e+06	9.71625e+06
P0A8H8	P0A8H8		yacG		2.13017e+06	2.03077e+06	2.15461e+06	2.03352e+06	2.10081e+06	1.90152e+06
P0A8I1	P0A8I1		yqgF		1.371e+06	1.14962e+06	1.24325e+06	1.44306e+06	1.29895e+06	1.30275e+06
P0A8I3	P0A8I3		yaaA		3.23924e+06	3.17137e+06	3.25294e+06	3.31493e+06	3.26974e+06	3.18705e+06
P0A8I5	P0A8I5		trmB		6.536e+06	5.7513e+06	6.31317e+06	6.29301e+06	5.75227e+06	5.82156e+06
P0A8I8	P0A8I8		rlmH		3.79643e+06	3.88759e+06	3.82692e+06	3.91359e+06	3.83198e+06	3.66508e+06
P0A8J2	P0A8J2		dnaT		983606	888065	971163	862972	900112	760400
P0A8J4	P0A8J4		ybeD		1.247e+07	1.17705e+07	1.28914e+07	1.27728e+07	1.19497e+07	1.18198e+07
P0A8J8	P0A8J8		rhlB		4.73212e+06	4.32845e+06	4.7638e+06	4.75098e+06	4.35953e+06	4.54237e+06
P0A8K1	P0A8K1		psd		4.13266e+06	4.29721e+06	4.13189e+06	4.17261e+06	4.12787e+06	4.44054e+06
P0A8K5	P0A8K5		yaeP		1.14849e+06	1.30216e+06	1.21484e+06	1.18022e+06	1.24819e+06	1.26685e+06
P0A8L1	P0A8L1		serS		2.76172e+07	2.88613e+07	2.70533e+07	2.79589e+07	2.79725e+07	2.82707e+07
P0A8L7	P0A8L7		yciU		2.04617e+06	1.94121e+06	1.76122e+06	1.79862e+06	1.7933e+06	1.82541e+06
P0A8M0	P0A8M0		asnS		3.38471e+07	3.47092e+07	3.41256e+07	3.372e+07	3.43176e+07	3.48823e+07
P0A8M3	P0A8M3		thrS		1.09809e+07	1.02576e+07	1.09122e+07	1.10993e+07	1.01006e+07	1.02922e+07
P0A8M6	P0A8M6		yeeX		9.13782e+06	8.06915e+06	7.90861e+06	8.56942e+06	8.82608e+06	8.77635e+06
P0A8N0	P0A8N0		matP		248290	402724	319387	368616	374322	429852
P0A8N3	P0A8N3		lysS		3.49109e+07	3.3792e+07	3.42694e+07	3.49394e+07	3.49218e+07	3.41711e+07
P0A8N5	P0A8N5		lysU		2.18692e+07	2.04332e+07	2.17014e+07	2.19987e+07	2.00596e+07	2.02899e+07
P0A8N7	P0A8N7		epmA		3.14654e+06	3.02203e+06	3.08069e+06	2.97767e+06	3.05411e+06	3.05613e+06
P0A8P3	P0A8P3		yggX		2.06129e+07	2.1008e+07	2.04509e+07	2.02339e+07	2.15221e+07	2.08548e+07
P0A8Q0	P0A8Q0		frdC		1.92447e+06	2.11423e+06	2.01812e+06	1.98947e+06	2.07936e+06	1.91651e+06
P0A8R0	P0A8R0		rraA		1.82582e+07	1.7279e+07	1.78785e+07	1.8535e+07	1.81021e+07	1.82715e+07
P0A8R9	P0A8R9		hdfR		1.04477e+06	1.12191e+06	1.11561e+06	1.14019e+06	1.03083e+06	1.06483e+06
P0A8S1	P0A8S1		iciA		2.96824e+06	3.1362e+06	3.02967e+06	2.95068e+06	3.16917e+06	2.9896e+06
P0A8T1	P0A8T1		prmA		7.8645e+06	7.84121e+06	8.16883e+06	7.66005e+06	7.65967e+06	7.47656e+06
P0A8T7	P0A8T7		rpoC		5.23518e+07	5.1247e+07	5.22341e+07	5.20353e+07	5.0658e+07	5.09022e+07
P0A8U0	P0A8U0		syd		626240	445440	487129	584778	359656	391299
P0A8U6	P0A8U6		metJ		8.18487e+06	8.17405e+06	8.15911e+06	8.13572e+06	7.58714e+06	8.11701e+06
P0A8V2	P0A8V2		rpoB		6.65728e+07	6.56664e+07	6.64632e+07	6.73617e+07	6.7146e+07	6.73282e+07
P0A8V6	P0A8V6		fadR		6.59398e+06	7.30392e+06	7.09916e+06	6.95098e+06	7.47503e+06	7.04548e+06
P0A8W0	P0A8W0		nanR		2.52354e+06	2.70351e+06	2.50464e+06	2.45273e+06	2.8178e+06	2.82226e+06
P0A8W2	P0A8W2		slyA		9.4983e+06	9.32562e+06	9.14854e+06	8.63987e+06	9.49438e+06	9.1126e+06
P0A8W5	P0A8W5		yqgE		2.69371e+06	2.64936e+06	2.91004e+06	2.7984e+06	2.67616e+06	2.77918e+06
P0A8W8	P0A8W8		yfbU		1.748e+07	1.83576e+07	1.79991e+07	1.7766e+07	1.83293e+07	1.84384e+07
P0A8X0	P0A8X0		yjgA		6.79187e+06	6.76369e+06	6.61687e+06	6.84772e+06	6.76454e+06	6.62318e+06
P0A8X2	P0A8X2		yceI		1.11951e+06	918743	1.08929e+06	1.07142e+06	1.06948e+06	995005
P0A8Y1	P0A8Y1		yjjG		960337	967619	981422	1.04758e+06	947424	971114
P0A8Y3	P0A8Y3		yihX		2.87893e+06	3.19709e+06	2.8743e+06	2.77378e+06	2.94711e+06	2.79327e+06
P0A8Y5	P0A8Y5		yidA		4.99118e+06	4.8642e+06	5.03442e+06	4.90892e+06	4.82582e+06	4.86472e+06
P0A8Z0	P0A8Z0		yciA		1.58716e+06	1.61106e+06	1.59861e+06	1.66184e+06	1.45939e+06	1.58267e+06
P0A8Z3	P0A8Z3		ybgC		96966	213167		127794	155788	272121
P0A901	P0A901		blc		897779	920541	1.10038e+06	957104	934047	
P0A903	P0A903		bamC		1.73646e+07	1.65978e+07	1.71582e+07	1.712e+07	1.71579e+07	1.62391e+07
P0A905	P0A905		slyB		2.83169e+07	2.68357e+07	2.92719e+07	2.87599e+07	2.7706e+07	2.64202e+07
P0A908	P0A908		mipA		1.9168e+06	1.97043e+06	1.87519e+06	1.90044e+06	2.0248e+06	2.06706e+06
P0A910	P0A910		ompA		5.77288e+08	5.60277e+08	5.6261e+08	5.76445e+08	5.64974e+08	5.50342e+08
P0A912	P0A912		pal		5.68977e+07	5.33716e+07	5.31306e+07	5.4398e+07	5.03011e+07	5.07913e+07
P0A915	P0A915		ompW		1.55027e+07	1.47195e+07	1.65537e+07	1.56497e+07	1.42278e+07	1.43223e+07
P0A917	P0A917		ompX		1.63791e+07	1.43614e+07	1.60181e+07	1.63379e+07	1.46475e+07	1.46761e+07
P0A921	P0A921		pldA		1.8551e+06	1.83322e+06	1.75859e+06	1.89305e+06	1.83544e+06	1.67909e+06
P0A927	P0A927		tsx		9.83963e+06	8.95544e+06	1.00883e+07	9.07502e+06	8.70795e+06	8.28775e+06
P0A932	P0A932		gfcE		1.3821e+07	1.34036e+07	1.40555e+07	1.31297e+07	1.32324e+07	1.34995e+07
P0A935	P0A935		mltA		5.16474e+06	5.6215e+06	5.45831e+06	5.47772e+06	5.52348e+06	5.46313e+06
P0A937	P0A937		bamE		8.36642e+06	7.82291e+06	9.19682e+06	8.96212e+06	7.90917e+06	8.13561e+06
P0A940	P0A940		bamA		1.37682e+07	1.28739e+07	1.38464e+07	1.39208e+07	1.32238e+07	1.30432e+07
P0A951	P0A951		speG		1.26518e+06	1.16055e+06	1.05717e+06	1.26936e+06	1.16266e+06	1.34349e+06
P0A953	P0A953		fabB		3.52797e+07	3.58022e+07	3.46819e+07	3.50951e+07	3.5414e+07	3.40308e+07
P0A955	P0A955		eda		2.81379e+07	2.84032e+07	2.72675e+07	2.86667e+07	2.81047e+07	2.84622e+07
P0A959	P0A959		alaA		2.06499e+06	1.98316e+06	2.00074e+06	2.06798e+06	2.0338e+06	1.84712e+06
P0A962	P0A962		ansA		1.59229e+06	1.42163e+06	1.50451e+06	1.57617e+06	1.34034e+06	1.24587e+06
P0A964	P0A964		cheW		1.5426e+07	1.65295e+07	1.54689e+07	1.55752e+07	1.54786e+07	1.49254e+07
P0A968	P0A968		cspD		791045	717974	716624	709471	746895	727047
P0A972	P0A972		cspE		2.32673e+08	1.62547e+08	2.30344e+08	2.3346e+08	1.57926e+08	1.62948e+08
P0A978	P0A978		cspG		9.22232e+06	9.4099e+06	9.23389e+06	9.6092e+06	9.70574e+06	1.0629e+07
P0A988	P0A988		dnaN		3.9069e+06	4.29589e+06	3.93402e+06	4.02882e+06	4.14173e+06	4.20281e+06
P0A991	P0A991		fbaB		8.42325e+06	7.86502e+06	8.33848e+06	8.22866e+06	7.83639e+06	8.20718e+06
P0A993	P0A993		fbp		1.75961e+07	1.83121e+07	1.73485e+07	1.78545e+07	1.8231e+07	1.84528e+07
P0A996	P0A996		glpC		1.48756e+06	1.52457e+06	1.51304e+06	1.55875e+06	1.44411e+06	1.50074e+06
P0A998	P0A998		ftnA		4.20726e+07	3.93481e+07	4.05007e+07	4.19038e+07	4.16348e+07	3.93305e+07
P0A9A6	P0A9A6		ftsZ		1.43149e+07	1.40901e+07	1.42119e+07	1.4485e+07	1.43501e+07	1.42976e+07
P0A9A9	P0A9A9		fur		1.66816e+07	1.68911e+07	1.71845e+07	1.65098e+07	1.7021e+07	1.70251e+07
P0A9B2	P0A9B2		gapA		3.37027e+08	3.1811e+08	3.36833e+08	3.42667e+08	3.08809e+08	3.14488e+08
P0A9B6	P0A9B6		epd		1.53419e+06	1.44847e+06	1.5359e+06	1.51666e+06	1.63072e+06	1.66287e+06
P0A9C0	P0A9C0		glpA		2.13555e+06	1.97765e+06	2.26705e+06	2.20288e+06	1.99016e+06	1.83137e+06
P0A9C3	P0A9C3		galM		5.84664e+06	5.3789e+06	5.56712e+06	5.75474e+06	5.23447e+06	5.3242e+06
P0A9C5	P0A9C5		glnA		4.32946e+07	3.99464e+07	4.31784e+07	4.304e+07	4.14682e+07	4.07463e+07
P0A9C9	P0A9C9		glpX		3.65791e+06	3.70934e+06	3.72357e+06	3.79882e+06	3.76647e+06	3.73885e+06
P0A9D2	P0A9D2		gstA		6.01545e+06	6.88093e+06	6.24502e+06	5.82827e+06	6.77011e+06	6.76294e+06
P0A9D4	P0A9D4		cysE		3.02761e+06	3.00436e+06	2.79408e+06	3.00464e+06	2.99513e+06	2.86224e+06
P0A9D8	P0A9D8		dapD		3.87714e+07	4.0152e+07	3.77585e+07	3.81262e+07	3.97516e+07	3.87889e+07
P0A9E5	P0A9E5		fnr		7.65208e+06	6.65877e+06	7.38793e+06	7.20296e+06	6.83381e+06	6.8973e+06
P0A9F3	P0A9F3		cysB		3.29917e+06	3.33528e+06	3.17655e+06	3.38333e+06	3.36017e+06	3.45051e+06
P0A9G2	P0A9G2		nhaR		980748	812426	905288	951046	885017	821544
P0A9G6	P0A9G6		aceA		7.35323e+06	6.73432e+06	7.10545e+06	7.18123e+06	6.95706e+06	6.65057e+06
P0A9G8	P0A9G8		modE		3.16825e+06	2.95595e+06	3.30074e+06	3.2887e+06	3.02606e+06	2.90346e+06
P0A9H1	P0A9H1		mug		1.10858e+06	1.03651e+06	1.1558e+06	1.1529e+06	1.01116e+06	1.37416e+06
P0A9H7	P0A9H7		cfa		3.59109e+06	3.32989e+06	3.74549e+06	3.6419e+06	3.44136e+06	3.53083e+06
P0A9H9	P0A9H9		cheZ		2.03569e+06	2.10025e+06	2.00823e+06	2.07758e+06	2.03869e+06	1.90423e+06
P0A9I1	P0A9I1		citE		6.41761e+06	5.95283e+06	6.08624e+06	6.21202e+06	6.01973e+06	5.90907e+06
P0A9I3	P0A9I3		gcvR		2.43866e+06	2.09388e+06	2.53484e+06	2.43745e+06	2.15836e+06	2.07147e+06
P0A9I8	P0A9I8		nirD		2.82909e+06	2.10657e+06	2.63205e+06	2.35741e+06	2.11505e+06	1.84349e+06
P0A9J0	P0A9J0		rng		2.42094e+06	2.47168e+06	2.49059e+06	2.60937e+06	2.49994e+06	2.54287e+06
P0A9J4	P0A9J4		panE		828756	666231	791550	810226	791883	575786
P0A9J6	P0A9J6		rbsK		3.28124e+06	3.57028e+06	3.0272e+06	3.15413e+06	3.64594e+06	3.71872e+06
P0A9J8	P0A9J8		pheA		1.91209e+06	1.98742e+06	1.72503e+06	1.88967e+06	2.19881e+06	1.81022e+06
P0A9K3	P0A9K3		ybeZ		5.82265e+06	5.9498e+06	5.88964e+06	5.98152e+06	5.9298e+06	6.08452e+06
P0A9K7	P0A9K7		phoU		2.05211e+06	2.31895e+06	2.17752e+06	2.01978e+06	2.44702e+06	2.19359e+06
P0A9K9	P0A9K9		slyD		9.80836e+07	8.8572e+07	1.04067e+08	9.82796e+07	8.88076e+07	8.89544e+07
P0A9L3	P0A9L3		fklB		1.84235e+07	1.98265e+07	1.81592e+07	1.8302e+07	1.96136e+07	1.94832e+07
P0A9L5	P0A9L5		ppiC		2.14186e+06	2.25462e+06	2.15565e+06	2.27937e+06	2.19792e+06	2.27164e+06
P0A9M0	P0A9M0		lon		9.67479e+06	9.25742e+06	9.65481e+06	9.77205e+06	9.28007e+06	9.51695e+06
P0A9M2	P0A9M2		hpt		1.21733e+07	1.20716e+07	1.21259e+07	1.22557e+07	1.22969e+07	1.2169e+07
P0A9M5	P0A9M5		gpt		8.04476e+07	7.7166e+07	7.52548e+07	8.09533e+07	7.545e+07	7.88602e+07
P0A9M8	P0A9M8		pta		4.34479e+07	4.32042e+07	4.38924e+07	4.3666e+07	4.2478e+07	4.32264e+07
P0A9N4	P0A9N4		pflA		4.86148e+06	4.89284e+06	4.7135e+06	4.8555e+06	4.89047e+06	4.97131e+06
P0A9P0	P0A9P0		lpdA		3.23342e+07	2.99018e+07	3.17995e+07	3.17048e+07	3.0618e+07	3.02768e+07
P0A9P4	P0A9P4		trxB		1.54228e+07	1.48992e+07	1.51204e+07	1.58134e+07	1.45569e+07	1.44997e+07
P0A9P6	P0A9P6		deaD		9.61381e+06	1.00277e+07	9.42129e+06	9.48372e+06	9.68435e+06	9.61647e+06
P0A9Q1	P0A9Q1		arcA		2.41163e+07	2.36952e+07	2.41468e+07	2.41173e+07	2.34742e+07	2.33927e+07
P0A9Q5	P0A9Q5		accD		1.66441e+07	1.67451e+07	1.68581e+07	1.7005e+07	1.67639e+07	1.60505e+07
P0A9Q7	P0A9Q7		adhE		1.87443e+08	1.83612e+08	1.85919e+08	1.86187e+08	1.81504e+08	1.78446e+08
P0A9Q9	P0A9Q9		asd		1.64193e+07	1.69729e+07	1.65492e+07	1.64429e+07	1.67165e+07	1.63261e+07
P0A9R4	P0A9R4		fdx		1.00544e+07	1.15999e+07	1.0965e+07	9.84121e+06	1.08433e+07	1.17786e+07
P0A9R7	P0A9R7		ftsE		3.90156e+06	3.98768e+06	3.72711e+06	3.62719e+06	3.65173e+06	3.77212e+06
P0A9S5	P0A9S5		gldA		1.43598e+07	1.4611e+07	1.42006e+07	1.53779e+07	1.42272e+07	1.45287e+07
P0A9T0	P0A9T0		serA		9.06646e+06	9.06049e+06	9.02803e+06	8.90997e+06	9.32832e+06	9.3109e+06
P0A9T4	P0A9T4		tas		9.09765e+06	9.08822e+06	9.47823e+06	9.3344e+06	9.08292e+06	8.88641e+06
P0A9T8	P0A9T8		ybbA		490044	573271	492968	497930	533496	555523
P0A9U3	P0A9U3		ybiT		5.45304e+06	5.39398e+06	5.45497e+06	5.47387e+06	5.34354e+06	5.48978e+06
P0A9V1	P0A9V1		lptB		5.12244e+06	5.11063e+06	4.92645e+06	5.21504e+06	4.98806e+06	5.18524e+06
P0A9W3	P0A9W3		yjjK		9.71699e+06	9.7608e+06	9.52579e+06	9.7443e+06	9.38224e+06	8.96038e+06
P0A9W6	P0A9W6		yrbA		1.23749e+07	1.15556e+07	1.22828e+07	1.20846e+07	1.09631e+07	1.13142e+07
P0A9W9	P0A9W9		yrdA		4.68727e+06	4.8663e+06	4.94964e+06	4.73075e+06	4.62951e+06	4.72327e+06
P0A9X4	P0A9X4		mreB		2.56554e+07	2.49068e+07	2.51884e+07	2.4878e+07	2.45332e+07	2.56422e+07
P0A9X9	P0A9X9		cspA		2.52485e+07	2.62518e+07	2.6081e+07	2.62049e+07	2.69097e+07	2.7145e+07
P0A9Y6	P0A9Y6		cspC		1.15649e+08	1.19852e+08	1.1796e+08	1.18395e+08	1.15323e+08	1.1832e+08
P0A9Z1	P0A9Z1		glnB		1.34527e+07	1.32549e+07	1.3722e+07	1.38989e+07	1.32657e+07	1.36635e+07
P0AA04	P0AA04		ptsH		4.97227e+07	3.35164e+07	4.53436e+07	4.7377e+07	3.35916e+07	3.19057e+07
P0AA10	P0AA10		rplM		7.14488e+07	6.56543e+07	7.17787e+07	7.2208e+07	6.40087e+07	6.52232e+07
P0AA16	P0AA16		ompR		8.98879e+06	8.1141e+06	8.72119e+06	8.90881e+06	7.84017e+06	7.65672e+06
P0AA25	P0AA25		trxA		3.58317e+07	3.74238e+07	3.59384e+07	3.59094e+07	3.73219e+07	3.79721e+07
P0AA31	P0AA31		yedF		3.64502e+06	3.69904e+06	3.461e+06	3.8842e+06	3.37197e+06	3.64776e+06
P0AA39	P0AA39		rluC		1.4319e+06	1.52912e+06	1.47585e+06	1.54733e+06	1.39085e+06	1.52196e+06
P0AA43	P0AA43		rsuA		4.8855e+06	4.89145e+06	4.85481e+06	5.22314e+06	5.01722e+06	4.9293e+06
P0AA57	P0AA57		yobA		691020	527461	635169	642589	449570	555900
P0AA86	P0AA86		dsbE		755685	689770	773706	603127	740415	689534
P0AA91	P0AA91		yeaY		1.39164e+06	1.28684e+06	1.44401e+06	1.5067e+06	1.44581e+06	1.26456e+06
P0AA95	P0AA95		yacC		1.20044e+06	1.30357e+06	1.30818e+06	1.26048e+06	1.31081e+06	1.28822e+06
P0AA97	P0AA97		yaeQ		659734	595880	642028	658226	484998	491471
P0AAA1	P0AAA1		yagU		2.57519e+06	2.68111e+06	2.62313e+06	2.62263e+06	2.6036e+06	2.44446e+06
P0AAB4	P0AAB4		ubiD		2.00921e+06	2.03328e+06	1.91577e+06	2.21004e+06	2.00574e+06	2.07506e+06
P0AAB6	P0AAB6		galF		1.31345e+07	1.39487e+07	1.39573e+07	1.31977e+07	1.38839e+07	1.31519e+07
P0AAB8	P0AAB8		uspD		1.8336e+06	1.63482e+06	1.88239e+06	1.76432e+06	1.77921e+06	1.84963e+06
P0AAC0	P0AAC0		uspE		4.77785e+06	4.79622e+06	4.93028e+06	4.76415e+06	4.8036e+06	4.97541e+06
P0AAC8	P0AAC8		iscA		6.59654e+06	6.6057e+06	6.50721e+06	6.59275e+06	6.59805e+06	6.90887e+06
P0AAG0	P0AAG0		dppD		863086	827795	826414	789919	757498	815708
P0AAI3	P0AAI3		ftsH		1.22633e+07	1.17496e+07	1.18872e+07	1.21087e+07	1.16299e+07	1.17301e+07
P0AAI5	P0AAI5		fabF		4.7285e+07	4.35013e+07	4.57218e+07	4.5394e+07	4.33688e+07	4.47023e+07
P0AAI9	P0AAI9		fabD		8.88588e+06	1.01422e+07	8.92815e+06	8.73531e+06	9.81369e+06	1.00824e+07
P0AAJ3	P0AAJ3		fdnH		4.59748e+06	4.1897e+06	4.28548e+06	4.43025e+06	3.9783e+06	3.90922e+06
P0AAJ5	P0AAJ5		fdoH		2.43667e+06	2.53678e+06	2.4254e+06	2.48267e+06	2.66732e+06	2.70105e+06
P0AAJ8	P0AAJ8		hybA		1.75757e+06	1.64056e+06	1.83295e+06	1.78865e+06	1.71961e+06	1.59312e+06
P0AAK1	P0AAK1		hycB		1.45268e+06	1.40764e+06	1.62381e+06	1.42046e+06	1.4659e+06	1.43391e+06
P0AAN1	P0AAN1		hybE		942165	916286	972894	984156	852833	874852
P0AAN3	P0AAN3		hypB		2.56977e+06	2.574e+06	2.51332e+06	2.56012e+06	2.53602e+06	2.55604e+06
P0AAN5	P0AAN5		yaiA		1.2086e+06	1.03169e+06	1.2581e+06	1.14339e+06	1.02836e+06	1.03977e+06
P0AAP3	P0AAP3		frmR		2.46329e+06	2.72944e+06	2.52158e+06	2.58135e+06	2.90307e+06	3.17327e+06
P0AAQ2	P0AAQ2		yajD		4.8036e+06	4.36685e+06	4.58883e+06	4.73079e+06	4.50442e+06	4.6789e+06
P0AAR3	P0AAR3		ybaK		2.28874e+06	2.05594e+06	2.04735e+06	2.07438e+06	2.21591e+06	1.90874e+06
P0AAS7	P0AAS7		ybcJ		2.4494e+06	2.53805e+06	2.46274e+06	2.62351e+06	2.72524e+06	2.78249e+06
P0AAT4	P0AAT4		mscM		2.73527e+06	2.64785e+06	2.81538e+06	2.7454e+06	2.63466e+06	2.43952e+06
P0AAT6	P0AAT6		rsfS		2.75408e+06	2.8261e+06	2.87209e+06	2.80076e+06	2.94156e+06	2.78393e+06
P0AAT9	P0AAT9		ybeL		7.298e+06	6.94375e+06	6.84671e+06	7.28216e+06	6.2674e+06	6.98573e+06
P0AAU7	P0AAU7		ybfE		1.28041e+06	1.34884e+06	1.13636e+06	1.30278e+06	1.39526e+06	1.39885e+06
P0AAX8	P0AAX8		ybiS		4.87102e+06	4.79606e+06	4.71612e+06	4.85564e+06	4.75603e+06	4.59647e+06
P0AAZ4	P0AAZ4		rarA		1.01927e+06	1.1589e+06	1.08115e+06	1.2242e+06	1.05099e+06	1.18704e+06
P0AAZ7	P0AAZ7		ycaR		5.00566e+06	5.68488e+06	5.10098e+06	5.22865e+06	5.53976e+06	5.68896e+06
P0AB14	P0AB14		yccJ		2.87786e+06	2.47467e+06	2.84979e+06	2.70617e+06	2.69993e+06	2.52578e+06
P0AB18	P0AB18		tusE		1.50963e+06	1.22965e+06	1.34817e+06	1.39542e+06	1.01041e+06	1.1571e+06
P0AB24	P0AB24		efeO		4.18766e+06	4.49129e+06	4.37694e+06	4.49426e+06	4.31946e+06	4.51328e+06
P0AB26	P0AB26		yceB		2.12702e+06	2.33949e+06	2.21291e+06	2.13938e+06	2.28127e+06	1.97577e+06
P0AB28	P0AB28		yceD		8.65077e+06	8.16048e+06	8.42803e+06	8.57206e+06	7.91292e+06	8.07678e+06
P0AB38	P0AB38		lpoB		5.01922e+06	5.44451e+06	4.64731e+06	4.8595e+06	5.33749e+06	5.50763e+06
P0AB43	P0AB43		ycgL		946925	1.09483e+06	988159	868291	925079	801837
P0AB46	P0AB46		ymgD		1.79052e+06	1.76394e+06	1.80694e+06	1.96588e+06	1.74672e+06	1.69588e+06
P0AB52	P0AB52		ychN		2.05738e+06	2.48583e+06	2.14694e+06	2.17738e+06	2.50515e+06	2.12253e+06
P0AB55	P0AB55		yciI		3.4338e+06	2.86067e+06	3.47053e+06	3.35672e+06	3.40727e+06	3.21987e+06
P0AB61	P0AB61		yciN		4.35844e+06	4.53519e+06	4.76582e+06	4.63169e+06	4.383e+06	4.708e+06
P0AB67	P0AB67		pntB		1.73705e+06	1.87685e+06	1.78912e+06	1.59527e+06	1.70745e+06	1.78239e+06
P0AB71	P0AB71		fbaA		1.41851e+08	1.31804e+08	1.43228e+08	1.45757e+08	1.31616e+08	1.26959e+08
P0AB77	P0AB77		kbl		1.64755e+07	1.62862e+07	1.63959e+07	1.63301e+07	1.59853e+07	1.60093e+07
P0AB80	P0AB80		ilvE		7.06064e+06	6.92377e+06	6.7995e+06	6.82464e+06	6.71901e+06	6.99393e+06
P0AB89	P0AB89		purB		8.84248e+06	8.92825e+06	8.92796e+06	8.8573e+06	9.05776e+06	9.05471e+06
P0AB91	P0AB91		aroG		2.74509e+06	2.66001e+06	2.74198e+06	2.65082e+06	2.56716e+06	2.76248e+06
P0AB98	P0AB98		atpB		1.14647e+06	1.14634e+06	1.16087e+06	1.26118e+06	1.17336e+06	1.24939e+06
P0ABA0	P0ABA0		atpF		2.16363e+07	2.25435e+07	2.19223e+07	2.16579e+07	2.25213e+07	2.28029e+07
P0ABA4	P0ABA4		atpH		2.17731e+07	2.23913e+07	2.22259e+07	2.19757e+07	2.29934e+07	2.29088e+07
P0ABA6	P0ABA6		atpG		2.50188e+07	2.43619e+07	2.37254e+07	2.41052e+07	2.51549e+07	2.51714e+07
P0ABB0	P0ABB0		atpA		5.75648e+07	5.74395e+07	5.69493e+07	5.74238e+07	5.75376e+07	5.79054e+07
P0ABB4	P0ABB4		atpD		6.15612e+07	6.02406e+07	6.22771e+07	6.16851e+07	6.09797e+07	6.27101e+07
P0ABC3	P0ABC3		hflC		1.22542e+07	1.14829e+07	1.19605e+07	1.22652e+07	1.15805e+07	1.11761e+07
P0ABC7	P0ABC7		hflK		1.34786e+07	1.37663e+07	1.37181e+07	1.35488e+07	1.3391e+07	1.32057e+07
P0ABD3	P0ABD3		bfr		6.56819e+06	6.85662e+06	6.77555e+06	6.76304e+06	6.45775e+06	6.6806e+06
P0ABD5	P0ABD5		accA		1.42257e+07	1.31616e+07	1.41723e+07	1.41897e+07	1.32446e+07	1.31785e+07
P0ABD8	P0ABD8		accB		3.21002e+07	3.03227e+07	3.19784e+07	3.33584e+07	2.99725e+07	2.95548e+07
P0ABE2	P0ABE2		bolA		3.80145e+06	3.43089e+06	3.05462e+06	3.76019e+06	3.26798e+06	3.57149e+06
P0ABF1	P0ABF1		pcnB		3.01324e+06	3.04781e+06	2.88767e+06	2.77164e+06	3.07661e+06	2.8922e+06
P0ABF6	P0ABF6		cdd		6.68898e+06	6.53606e+06	6.78907e+06	7.03084e+06	6.51327e+06	6.46826e+06
P0ABH0	P0ABH0		ftsA		2.41551e+06	2.26998e+06	2.19824e+06	2.36329e+06	2.23875e+06	2.29936e+06
P0ABH7	P0ABH7		gltA		1.06957e+07	1.00074e+07	1.04835e+07	1.06535e+07	1.05455e+07	1.06082e+07
P0ABH9	P0ABH9		clpA		1.00941e+07	1.02193e+07	1.02447e+07	1.01506e+07	1.04957e+07	9.96306e+06
P0ABI4	P0ABI4		corA		1.7193e+06	1.65971e+06	1.68509e+06	1.58788e+06	1.63364e+06	1.71217e+06
P0ABI8	P0ABI8		cyoB		1.62669e+06	1.72703e+06	1.93441e+06	1.64002e+06	1.53456e+06	1.57371e+06
P0ABJ1	P0ABJ1		cyoA		2.13411e+06	2.19803e+06	2.23557e+06	2.37681e+06	2.19619e+06	2.19952e+06
P0ABJ9	P0ABJ9		cydA		3.87898e+07	3.99423e+07	3.90741e+07	3.98211e+07	3.98763e+07	3.97502e+07
P0ABK2	P0ABK2		cydB		5.28891e+06	6.27844e+06	5.7716e+06	4.91109e+06	5.71065e+06	5.61367e+06
P0ABK5	P0ABK5		cysK		3.855e+07	3.74167e+07	3.83764e+07	3.8494e+07	3.75482e+07	3.72972e+07
P0ABN1	P0ABN1		dgkA		379776	317022	342018	319292	362673	267701
P0ABN5	P0ABN5		dcuA		4.72644e+06	4.07203e+06	4.58009e+06	4.63814e+06	4.10852e+06	4.41724e+06
P0ABN9	P0ABN9		dcuB		6.60983e+06	7.25204e+06	6.45874e+06	6.49884e+06	6.2257e+06	7.02386e+06
P0ABP8	P0ABP8		deoD		5.05093e+07	4.90745e+07	5.22885e+07	4.99462e+07	4.97431e+07	4.93101e+07
P0ABQ0	P0ABQ0		coaBC		727745	683423	743826	716815	662617	587568
P0ABQ2	P0ABQ2		garR		1.55966e+06	1.59137e+06	1.63533e+06	1.64828e+06	1.54222e+06	1.52681e+06
P0ABQ4	P0ABQ4		folA		2.41293e+06	2.3599e+06	2.69551e+06	2.48751e+06	2.24402e+06	2.14666e+06
P0ABS1	P0ABS1		dksA		2.37893e+07	2.27037e+07	2.29653e+07	2.30192e+07	2.25862e+07	2.27729e+07
