protein	RD139_Wide_UPS1_0_1fmol_inj1	RD139_Wide_UPS1_0_1fmol_inj2	RD139_Wide_UPS1_0_1fmol_inj3	RD139_Wide_UPS1_10fmol_inj1r	RD139_Wide_UPS1_10fmol_inj2	RD139_Wide_UPS1_10fmol_inj3	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P76192	30741217.2317771	30679440.997699305	31229024.953306217	29391041.67141048	30094910.136407927	30198498.555135425	0	0.03863879024042508	0.04692817294493262	False	0.0025954946131243883	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P02918	66407350.97461514	62619483.332273096	62178538.96695545	74933458.49513239	71511646.06481665	68011421.16151625	0	0.03908123677325927	-0.16556214991056942	False	0.0026199804113614107	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACG1	668525366.029581	658755451.0836736	649041385.1479719	713564505.4410574	679946344.8357079	695548381.451115	0	0.039974114735620035	-0.08003522769313681	False	0.002644466209598433	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFG6	337907750.8409935	339954987.12689525	352216900.74827003	355885464.03094524	359373692.91122705	366245300.3759914	0	0.04031424764585123	-0.0702837302041727	False	0.0026689520078354554	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6H1	677606031.4385914	698506846.7965415	687693981.1576796	658632801.282196	673726151.7192253	661579462.0376581	0	0.04090855249218751	0.04968711177704024	False	0.0026934378060724778	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P21338	8969036.915574139	9585029.838587023	10149254.09426059	10584286.252999576	10865246.241927354	11865054.95147578	0	0.04188087974090124	-0.21493636794804016	False	0.002717923604309501	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P24211	6084982.856313404	5732814.230694299	5934150.8893574085	5480853.9785640165	5202837.789242416	5628652.601890423	0	0.04292392368465957	0.12201320720435951	False	0.0027424094025465234	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P00363	1304170487.537622	1285268592.7874668	1356882131.628223	1372590460.613548	1390850845.510592	1424253046.1179562	0	0.04302882130970561	-0.08564775853273868	False	0.0027668952007835457	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P31551	4021961.2388993897	3469221.974328699	4058441.527410728	2855204.455648682	3298236.905226225	3244275.950545369	0	0.043186458173284134	0.2974637013026771	False	0.002791380999020568	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P69776	620896963.6648477	554119479.3431041	600988867.8561414	688364707.3390212	781613182.4299482	677106798.6069442	0	0.04357400437225987	-0.27374320130728036	False	0.0028158667972575904	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P39173	412914898.1447241	426790435.3974602	424742874.3669746	393684853.16900754	408950655.42959833	406020462.70504296	0	0.043590741507535634	0.06510428703986028	False	0.0028403525954946137	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A722	157651533.80430505	155466809.0530924	163403925.11357173	148606581.80646116	153408842.3380451	147967433.6720134	0	0.04390020762686635	0.08267359036406624	False	0.002864838393731636	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P33667	4032260.10982744	3450103.741967291	3645592.189881677	3130429.9435384357	3156263.181623087	2899541.713988215	0	0.04501238343801686	0.2766430554319158	False	0.0028893241919686584	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P50456	11252227.43313752	10164858.67685046	10272492.482469585	8875404.328704076	9243199.340151517	9735395.94084532	0	0.045171849523339795	0.18612397309817041	False	0.0029138099902056807	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7Y0	252437358.9818444	259003702.24059355	254312914.1571194	263977648.0537569	259467444.9176704	266042612.6738289	0	0.045328476033256494	-0.04403584825263544	False	0.002938295788442703	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A867	143236272.03330576	150740060.54222777	146543975.70000598	162147455.9371394	153722998.9364612	154613674.88664275	0	0.046317213631354756	-0.09493752931913971	False	0.002962781586679726	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AG27	454019325.012738	456035851.4255027	446489579.6050735	427601209.6041059	443519935.1576305	427905416.8514197	0	0.04703490663978032	0.06250571644078762	False	0.0029872673849167487	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AAI5	494552579.0601691	491224177.8549218	484787841.1372861	544898569.0891035	548290101.4828998	513515015.9417508	0	0.04704504224138765	-0.12773372762997426	False	0.003011753183153771	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
Q93K97	46514809.15405653	45574105.88593386	44427063.27851865	44263040.401674844	42515118.25855793	42121317.292720586	0	0.0471412029503587	0.08282342085172706	False	0.0030362389813907934	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0CK95	195100817.9300576	192419589.65204465	186642961.92057893	202770635.69119516	198848659.3591233	200467966.50336888	0	0.047383403796503076	-0.06851130207343094	False	0.0030607247796278158	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P05458	33684225.46199011	35375950.7608826	34275669.45718217	37701371.13800318	37353258.74600887	35539778.40696867	0	0.04859488685089569	-0.09793765338445308	False	0.0030852105778648386	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37647	46331380.40971974	46895136.44398052	46055219.76864619	43983131.04515392	40460831.25310657	42429980.35337403	0	0.04882838957680715	0.13461029718843434	False	0.0031096963761018614	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7M6	933393341.4908564	866081354.9467379	878351413.469436	951803842.974336	997882551.6131856	951749033.6957293	0	0.049019823396496055	-0.11570454257276022	False	0.0031341821743388837	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AEA8	13582888.087877717	14049907.390631	13434176.168630237	14279780.354527485	14448993.271253914	14463996.327902803	0	0.05122492431968156	-0.07281127529534524	False	0.003158667972575906	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P31057	66669191.21035916	59797458.44922273	59612119.997127056	69584854.59378971	81097646.04488419	72115373.71643116	0	0.05138928817209507	-0.25982200551144924	False	0.0031831537708129284	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A786	40406420.351454176	40135163.02752971	42537055.70123753	38525752.103966445	38859334.99569788	37593541.95164474	0	0.051527769185462355	0.09821466255330707	False	0.0032076395690499512	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABV2	29132004.75652473	29225408.49118796	28791294.632456142	30388931.926424097	29507670.200139407	29936250.48702641	0	0.052328278138754	-0.043763872681638394	False	0.003232125367286974	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ADB1	228410191.61901107	234811350.11108544	237704384.06108475	270467038.12084013	315901433.886995	279942684.1835854	0	0.05274418198596311	-0.30562330861664405	False	0.0032566111655239964	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P21165	454023881.5897892	451574559.4576901	463035196.5293848	469580774.2881654	463350412.0301892	471802715.3048658	0	0.05446712852767242	-0.03756055624230122	False	0.0032810969637610187	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
Q46920	120194716.27182624	123954977.731463	122365184.47086535	127817662.02177384	126201117.79739586	124389485.29909553	0	0.05504946304757872	-0.04607183510409886	False	0.003305582761998041	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AG18	8822814.63222517	9381132.124038031	9651957.55221258	10497005.422372367	10407650.618181068	9721779.907710796	0	0.05575168991400796	-0.1367943356518074	False	0.003330068560235064	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P16700	263417760.43315503	260743230.8693854	257346924.0554815	271162459.7961172	265260402.1909305	265764851.93544903	0	0.0559759104741315	-0.037679385048996275	False	0.0033545543584720863	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABJ1	21301190.922547955	21888219.58235802	19926808.45659603	22334641.928958382	23193619.58282413	23492197.081684124	0	0.05605285196004868	-0.12901327763128773	False	0.003379040156709109	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P05194	33280294.91930221	36562380.53055439	32370336.758151505	43296751.86534549	36936079.86829906	40793623.29108498	0	0.056380659905778625	-0.24374356893166077	False	0.0034035259549461314	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P21889	627882363.6623179	620243793.6206678	620873627.2717324	671044702.4420953	654431008.5141941	640538942.3330457	0	0.05796243749981393	-0.07300767177263687	False	0.0034280117531831538	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76290	32204858.83184198	33084463.30069968	31627350.18385592	33071788.40004477	34241243.94647435	34018488.23139433	0	0.05849344001568244	-0.06426623921772917	False	0.0034524975514201766	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P69411	76261203.30383204	78735709.56004971	79879593.00844428	73911867.35209665	74466927.62627153	75263479.15032253	0	0.0587177422137097	0.07070949093612008	False	0.003476983349657199	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ADC6	2693207.317785933	3122307.1034237123	2869659.418122019	3481892.528584077	3587793.791842172	3114302.679210195	0	0.05937164930106752	-0.22967613520260743	False	0.0035014691478942217	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AEV9	1347070.0912194452	1262949.2827792016	1055864.7152381104	1581012.584832179	1399035.888913554	1544923.186061765	0	0.059403530318931995	-0.3037475861816127	False	0.003525954946131244	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77808	35161781.099027514	33719575.305949755	33861095.27059691	32466530.74642948	32952260.98793793	32484578.009598963	0	0.0595161776317013	0.06960198325852418	False	0.0035504407443682664	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P02932	5870667.794091181	4716087.188164179	5329590.225089612	6946066.47011385	6305502.16122476	6056370.395383859	0	0.059758880785140564	-0.2786850810696724	False	0.0035749265426052892	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A805	402611983.3286589	425047332.3659884	419860911.6624666	439479577.83687496	430361966.1420658	455139082.9717488	0	0.06006015365918719	-0.08690805794944541	False	0.0035994123408423116	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77570	15805155.632553749	15375374.978090491	15275089.858042724	14690838.243815957	13595186.75094819	14616855.233794536	0	0.060650337158626354	0.1147786483135914	False	0.003623898139079334	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFL3	172413457.46264097	164662338.86243924	166639524.65670654	142276440.22351533	154790059.13320407	158268228.2892335	0	0.061181553485716765	0.14568111702942685	False	0.0036483839373163567	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P29745	152223058.03439307	155705136.8229618	151368236.91373336	161380153.12521622	155588131.12413692	161483402.12266234	0	0.06139376953083392	-0.05894767455122923	False	0.003672869735553379	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ADT5	110844136.30704094	118988940.63213778	109123002.95004208	121617231.67375708	125459052.55330874	123247548.30567044	0	0.061402392681497116	-0.12768904968443703	False	0.003697355533790402	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AB46	30239493.86706263	29908844.58411107	29535616.848775733	33075537.90849595	31958480.250769008	30963795.61468532	0	0.0625529192655041	-0.09815164447566807	False	0.0037218413320274243	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P18133	20377366.984608788	20387917.364440262	22455727.618736904	22996558.89474209	23747854.41123019	23619241.60864528	0	0.0626210445821544	-0.1544262945814019	False	0.0037463271302644466	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AAI9	193899582.75855908	192707856.69156012	188025040.4294684	206918404.62878177	196022754.89266223	202176399.2035335	0	0.06363864945130365	-0.07457590758405878	False	0.0037708129285014694	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P27303	39926092.88039621	43385942.69757404	41127880.22170325	47426497.21846962	43440443.40739583	45330907.140391655	0	0.06396451637982066	-0.13025458188041453	False	0.0037952987267384918	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AC92	87443469.47922881	73383618.63231793	76140710.44270149	98386915.15890214	97306950.62660174	85870644.38284753	0	0.06500847614302876	-0.24877447549571094	False	0.0038197845249755146	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P75777	28135268.126994397	30848252.30546688	32500790.52362564	35353357.34751579	35129036.68828907	34251063.87338749	0	0.06547718452962914	-0.1951261402840318	False	0.003844270323212537	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6F3	108033445.44411787	116244375.93636788	115509870.32640158	129760267.19422176	119857998.22268496	121145848.86003251	0	0.06580926533879604	-0.12586802031982414	False	0.0038687561214495593	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P42596	31738913.962011047	32188563.92947437	31809487.02225701	30731072.32081393	31093620.40492101	31578794.44351928	0	0.06630007827981768	0.035599656778813445	False	0.003893241919686582	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P40710	13111678.053278131	13292268.7400673	12803655.977833482	14797675.313684903	14294446.133276047	13579891.25599428	0	0.06645495515049737	-0.12215672409468314	False	0.0039177277179236044	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P04825	586962958.8239598	594433835.3620209	590230148.1479938	544252351.1233685	566230230.1007748	572468857.7973846	0	0.06670168947273163	0.07408129374110137	False	0.003942213516160627	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AGL7	49683923.96888512	46757715.72336439	48163505.76412819	44796051.88579506	45016127.92086763	46724961.31424391	0	0.06728875602210128	0.08282543885810104	False	0.003966699314397649	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P21170	227219695.6970906	226306332.68213573	222450553.68108395	231723599.43578708	227552942.872352	232189522.1424256	0	0.06767686724978829	-0.03268518107748283	False	0.003991185112634672	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9L3	499581792.1537422	493646375.4803538	519327437.6441613	483731245.3931503	477313925.2414846	474658528.7699117	0	0.06788570825296456	0.07523014398151699	False	0.004015670910871695	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
