protein	RD139_Wide_UPS1_25fmol_inj1	RD139_Wide_UPS1_25fmol_inj2	RD139_Wide_UPS1_25fmol_inj3	RD139_Wide_UPS1_2_5fmol_inj1	RD139_Wide_UPS1_2_5fmol_inj2	RD139_Wide_UPS1_2_5fmol_inj3	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0AET2	284582384.5920062	266825412.20178992	278209532.47518593	255009123.33235613	231815263.19568145	243927406.9762144	0	0.019843561688376497	0.1830645649844684	False	0.0026679841897233204	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P69441	1488616046.6001644	1485675077.0708828	1451668639.866841	1427088566.271134	1413213680.4697576	1405206271.3006248	0	0.01988820987409662	0.06005296854536232	False	0.002692687747035573	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACJ0	86744417.99299082	89241008.06050867	87976285.99357721	84086191.59531742	85550726.68795349	83336745.28349884	0	0.019920805615280156	0.061341482676608924	False	0.002717391304347826	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6K3	331511080.6623074	319895801.5358014	330704349.82282144	340070022.47015834	353138969.86199987	349124650.3524814	0	0.020329416296935156	-0.0858588109556209	False	0.0027420948616600793	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
Q46925	5045335.1091615	5089742.533120748	5325933.230991754	4858298.938655284	4576840.20361268	4697863.060604439	0	0.020792001085317577	0.12956668606144808	False	0.002766798418972332	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AAZ7	97332363.06146744	96937732.63153808	99130738.1906418	84883695.94269358	90348517.87691817	89799599.51504967	0	0.020910211433251447	0.14670742606451748	False	0.0027915019762845853	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P16659	743452201.855596	740868337.0496187	764865009.6306849	718931202.6451397	703291974.4368798	716639429.0514449	0	0.02093401048145905	0.07255887117167116	False	0.002816205533596838	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9S5	403461072.1390031	374104906.9468538	369141592.78309655	324499544.7099248	314309874.1806217	325208051.40807736	0	0.02100300283453282	0.25036633186858603	False	0.002840909090909091	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6T3	71072010.03124431	71507419.95954536	71310358.78588434	74444392.41428411	75080844.313871	76635303.49529673	0	0.021160482288259456	-0.08047962536786603	False	0.0028656126482213442	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P10145ups|IL8_HUMAN_UPS	3514540.7986628907	5986281.000000003	5175186.315527103	234839.65301443895	465149.5112855511	61921.95710385033	1	0.021464846916506457	4.2676930831162485	False	0.002890316205533597	False	True	Human	True	False	False	False	diann231	directlfq	min	1.660964047443681
P0A884	170189430.68288544	160058941.272116	161757223.79259133	150884873.73513046	145770127.6609669	147621470.434859	0	0.021515155405075044	0.14721698336443295	False	0.00291501976284585	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABK5	1859799046.9180105	1819464964.01462	1826765133.2190995	1917319315.37158	1909907375.5697503	1910789344.063204	0	0.021690345664658984	-0.05953975342106051	False	0.0029397233201581027	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AEE1	322174058.57671416	317077995.92550457	322586843.82114595	300352589.93082374	281730736.80014	288033813.4504038	0	0.022015051547861684	0.14458563436548277	False	0.0029644268774703555	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P45470	5666761.244068523	4959617.199494465	5174056.758334135	6634873.582231638	5979282.039271209	6815446.772194961	0	0.022672045874931865	-0.2982920819354741	False	0.0029891304347826092	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37747	7982315.207169514	8479058.708802197	8428860.836962078	9089146.39645151	10012566.953242255	9535032.043527603	0	0.023608753511853754	-0.20228770037772234	False	0.003013833992094862	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P75864	34640855.70662636	34075965.57772734	33190267.36374733	36448200.69156503	35767352.3486398	35534573.14192203	0	0.023931873358077952	-0.08043515006732678	False	0.003038537549407115	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P63204	2019947.8693649585	1542727.2499999993	1194143.7911941672	120722.0751694668	95444.94282135296	61921.95710385033	3	0.024271368248890424	4.096378648817056	False	0.0030632411067193677	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6Y1	127611577.00571194	125679880.17995325	124285070.85612048	128964355.07346871	132619566.49640736	132400387.95823692	0	0.02472677236950217	-0.06136909264334878	False	0.0030879446640316205	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A850	9313241613.962357	9452863484.543182	9280343525.668545	9514548496.256432	9599565271.297544	9667865889.868786	0	0.0249560259612905	-0.03734772426875034	False	0.0031126482213438738	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AF93	863753573.1354226	916339700.1229968	820616882.2749767	1024677558.0324717	1026345972.3754658	1003354385.629926	0	0.025439066134991434	-0.2319729543507089	False	0.0031373517786561266	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8B5	49848423.91063581	45404380.16951509	45658478.722297445	42078126.228461765	37303463.45962735	40613554.63317288	0	0.02593572700942767	0.23181110577767516	False	0.0031620553359683794	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A855	387398427.236159	362391626.5989832	366407382.68475777	397858073.738642	423387852.37062055	405688524.3793042	0	0.027042767407341135	-0.13646593625997197	False	0.0031867588932806327	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6B4	66803354.01014419	66507773.36433174	66306283.24908374	69234459.03459689	69913067.25981636	71500614.07183203	0	0.027314914037293962	-0.07759762165166961	False	0.0032114624505928855	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P07650	257634049.75774947	265189977.57826665	262096239.78780928	239583010.16418988	252101701.6050328	241301005.426382	0	0.028393457051849164	0.09876102466032789	False	0.0032361660079051387	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ADT5	131724863.72069553	126502267.58650184	132293925.98082216	120008438.53094606	122436519.99849738	124061658.68519482	0	0.028549145385074772	0.09156109582382703	False	0.0032608695652173916	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AG90	264526927.688966	274418456.0714838	266354389.0545168	278772464.62098587	281726637.2840479	284800051.88439137	0	0.02866385783202294	-0.06993607927372385	False	0.0032855731225296444	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37765	86000347.02507743	84759134.85934074	85545789.65371099	91754191.6212702	92052069.21779464	88645972.05548409	0	0.028670328324335786	-0.08814016318583566	False	0.003310276679841897	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P00957	1283074236.9416516	1285385684.742638	1303591136.9842484	1234061857.3081398	1245814587.8283997	1267032692.8765633	0	0.02875112560376671	0.0473969838346603	False	0.00333498023715415	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABX8	27555996.61911061	27835776.770426184	23546334.36805365	32925722.968430985	31119408.22185089	33359496.455248807	0	0.029709413063622674	-0.30326837916997174	False	0.0033596837944664037	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77252	3556248.956071894	3498266.10597179	3478951.853727123	3056947.2209148617	3050130.129683702	3283797.934192638	0	0.02975077191542251	0.16564881672727383	False	0.0033843873517786565	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P06149	132029733.58203807	127525755.67081992	126143766.93828414	122056484.72015303	120071492.43375766	119403820.24012536	0	0.029820771331698182	0.09335382330843763	False	0.0034090909090909094	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P21513	505403503.6497674	506529675.0682125	500305558.6968413	510527113.538537	514352893.4027976	519096929.28645504	0	0.03062185154773267	-0.02996528585616317	False	0.003433794466403162	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77433	14479961.173883598	13506603.038145848	13824707.365064852	12867312.61199755	12976199.3832982	12133579.531561334	0	0.030876560552400324	0.13876249871915855	False	0.003458498023715415	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P30744	113821471.61050735	118877221.07863644	123645353.7187961	102567008.29669549	109045768.29844016	108693502.39851092	0	0.03087981633835228	0.15381874117224983	False	0.0034832015810276683	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6U3	162051267.95100665	167134514.35373956	167396502.54427814	172025434.21146378	173497852.90195397	179240550.15551618	0	0.030965389075470643	-0.07963550830251367	False	0.003507905138339921	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AEG4	45881910.74306813	40320168.554516	43675628.28627546	35677310.08797851	34999996.645142585	37298882.96560086	0	0.031151461052461003	0.26644061309075157	False	0.003532608695652174	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AC92	95932843.137495	99056804.06346443	104766824.24471614	88919882.56309472	86440398.85332051	91878986.62494174	0	0.031877880669484805	0.16565888785879557	False	0.003557312252964427	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACF0	7245374598.921551	7538220804.660657	7690439733.091941	6869423682.870731	6775403018.347279	6868711849.72975	0	0.03189852737639973	0.13168280301307325	False	0.00358201581027668	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P69811	774255104.6804364	797625579.0191585	757271244.9173056	833183000.3938655	840538436.4590484	836278428.8673663	0	0.032154226075619706	-0.10788253859539283	False	0.0036067193675889332	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P06983	203582994.097732	199361311.18502903	199023280.84795249	211473567.8505674	207648697.21685937	205405434.2305929	0	0.032379050280360686	-0.053079755283853315	False	0.003631422924901186	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P30177	116499659.6525715	115742237.55360328	117695741.77960873	108937683.36245222	100532126.008047	104009607.39504965	0	0.032409446600254514	0.15872712996690036	False	0.003656126482213439	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8E5	2861668.464466934	2687559.4999999995	2825880.02443376	2358044.7122780858	2014986.951859365	1822997.2235577733	0	0.032699451360843304	0.43476392232350297	False	0.0036808300395256917	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AF36	225936151.34081465	228785621.10859337	232245623.0212715	248283709.4648208	237835993.76723403	240281690.76577896	0	0.032853377641999554	-0.08052534308756285	False	0.0037055335968379445	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7D1	143077258.8826207	144892195.28746343	136773595.88145483	148521399.13923505	154880016.48437193	151892317.12836006	0	0.03309289537232836	-0.1002072591869638	False	0.0037302371541501978	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P60240	179736710.59502715	179594075.12998927	183908348.01430827	185884991.11937052	188833244.02009615	185991643.32061288	0	0.033108092990592926	-0.045667075234534574	False	0.003754940711462451	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7K2	5013127944.264019	4954952485.565767	5328664516.240506	4338763340.359159	4664104317.334656	4713139806.412069	0	0.03321445525282881	0.15736409439478133	False	0.003779644268774704	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P36672	14225837.54306866	15147539.291692652	13348637.681025758	15816525.289093656	17951108.02220936	16752520.589545077	0	0.03362669405685702	-0.2418793565152304	False	0.0038043478260869567	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P00363	1376902668.4356055	1407047177.6327183	1382222656.5147066	1434831988.2191386	1417015675.0309796	1456260468.7410705	0	0.033884232270903175	-0.04833188530315879	False	0.0038290513833992095	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P64463	542440339.7479621	518708586.8298548	524051746.7842414	476760499.8518815	495260236.0800874	506045433.7953433	0	0.03438585227151439	0.100954628076608	False	0.0038537549407114628	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9M0	615490803.0681638	611604472.9799453	617270980.0625595	635660816.171609	623853379.1711737	628243009.3708248	0	0.034629029384845376	-0.03354804729090002	False	0.0038784584980237156	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9C9	95425253.8191455	97374833.11231808	92504712.66549893	90096075.30249868	90629894.57386872	87361743.57763764	0	0.03473109937829123	0.08979891549062699	False	0.0039031620553359684	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P04982	5960771.593418728	5539799.0	6062094.396895425	6341562.503205537	7043142.634801978	7078658.503384974	0	0.035151115479804734	-0.22053152726035108	False	0.003927865612648221	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P69222	335783634.78527653	372934638.1682665	354371970.2750996	403384034.4194898	384190913.2392266	405098487.2958141	0	0.035355749214894226	-0.16593500477055645	False	0.003952569169960474	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0C0V0	363909415.9966639	380548990.3396013	366700228.6391612	399454714.65897095	406189784.9846967	384327613.7153436	0	0.03593102820899035	-0.09886296647757879	False	0.003977272727272728	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AGF2	25333918.59790438	21300772.118857622	24102638.21188633	19341044.39334621	18967871.52933709	14891871.077826375	0	0.03615942437476348	0.4110241555881548	False	0.00400197628458498	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P02413	2515214114.9539566	2650147170.3285584	2635073788.959263	2714864236.5618386	2774111459.600813	2850400389.107508	0	0.03661501765230399	-0.09638485827746267	False	0.004026679841897233	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AAT6	56061130.66946532	59684030.02300083	57890739.09657789	54565122.40185753	54413384.74068531	52077422.84860875	0	0.03674971102136905	0.10850347959072819	False	0.004051383399209487	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
