protein	RD139_Wide_UPS1_0_25fmol_inj1	RD139_Wide_UPS1_0_25fmol_inj2	RD139_Wide_UPS1_0_25fmol_inj3	RD139_Wide_UPS1_2_5fmol_inj1	RD139_Wide_UPS1_2_5fmol_inj2	RD139_Wide_UPS1_2_5fmol_inj3	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0A738	11474921.147105783	11017011.355036886	11106559.744537955	11001905.136915162	12123029.02710068	10858375.448963178	0	0.7855780492442137	-0.01642986990391055	False	0.040497291974396846	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A707	655190044.4994018	608866453.7721603	594541904.1259907	635301269.2173734	613359817.5648555	627531750.43485	0	0.7858584838692573	-0.013593044437634538	False	0.040521910388970954	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P45395	20619912.84292455	21334623.662156407	20292068.499592867	19362297.403648417	22018313.50922774	21669975.40930184	0	0.7859136869504011	-0.018514633354080177	False	0.040546528803545055	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P61887	7580521.34731646	7096002.575830481	6321947.315928795	7104692.848433761	7352066.07980656	6894569.243929948	0	0.7859669887700125	-0.024041517793258815	False	0.040571147218119157	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37636	115753023.477945	115335744.24216232	113136974.90064006	116425324.84861	116130325.19662204	109497471.41411202	0	0.7863416392714052	0.009134596476126813	False	0.04059576563269326	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P04968	4553686.010214303	5251763.366603851	4256443.585473463	4880876.653688851	4502027.443025879	4386510.214487685	0	0.787547633481561	0.030323622950848474	False	0.04062038404726736	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P60438	2091460933.989243	2218004140.8619084	2180528540.3234444	2119639434.823223	2190229864.354311	2221817315.7813	0	0.7879218263364247	-0.009238514310373137	False	0.04064500246184146	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P31133	2915363.975159109	5248556.795257431	4217868.449241624	1719040.3215050802	4550617.620183046	5038126.447634827	0	0.7885913299995397	0.13090352498540328	False	0.04066962087641556	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37685	15539604.974341542	18852000.684086327	19159692.25108238	17126674.92011936	18102902.20865926	19498252.01130652	0	0.7886338449336835	-0.031353089416836843	False	0.04069423929098966	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9X4	376219988.03022176	373804392.2353056	382004093.07998616	378014416.6994459	380360044.0961012	376049055.0252114	0	0.7893644618297723	-0.003049098065563463	False	0.040718857705563764	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P52007	22194493.765097	18987542.23133061	18293943.253754195	21879240.05108292	18810303.23724477	20074562.169317525	0	0.789416832393728	-0.03091222689127583	False	0.040743476120137866	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P16700	261425989.03712112	248050481.97787607	262152322.4521317	255500966.90084183	255120790.73421523	256818183.7220496	0	0.790091842050804	0.00785312696088433	False	0.04076809453471197	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AAL3	823509.3169570012	752793.2239801807	623598.1972588369	789192.9554989529	640711.0673276822	707754.1090850288	0	0.7904003328472573	0.041407282919716	False	0.04079271294928607	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8Y3	35687059.20407792	37835466.53734127	36795949.18402277	35267124.67780272	38306353.3335983	37706372.466086335	0	0.7904826789916204	-0.012517968631332827	False	0.04081733136386017	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P31455	30607204.684492208	31981104.483184908	32162446.4753965	29810019.696509343	32873077.204842623	31189126.97329561	0	0.7905848437633	0.013439111120146617	False	0.04084194977843427	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABN5	26578154.14753402	27552585.79058169	28942134.602658182	26345886.02059517	27462877.344423126	28481721.608158115	0	0.7915653791310134	0.013651850992894397	False	0.04086656819300837	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A700	2143242.414534461	143982.51540525525	2452291.9626388685	1972969.7070436275	1852335.0000000005	117849.03360117222	2	0.7919850173242626	0.26539004898200375	False	0.04089118660758248	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P31680	8171697.317652703	6248111.901732415	7267731.364410231	7250193.548017223	7240607.201572575	6679943.276474402	0	0.792082740637934	0.034794484993197816	False	0.040915805022156575	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7S3	570712572.8784269	573078276.7098831	557883749.2734467	567469268.9727551	579906866.5336641	560500848.1830277	0	0.7937504914410436	-0.005248877740292421	False	0.040940423436730676	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77529	54917231.86666509	47593793.34856976	57296042.31168102	56280697.02895742	53457572.29832491	52767589.25854301	0	0.7944706047305523	-0.024160517050167894	False	0.04096504185130478	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
Q9JMR6	33428823.266777378	33041925.999262337	42799727.33728677	35740842.210353844	36469370.62717564	40032500.37893957	0	0.7950573567771368	-0.038718131336645985	False	0.04098966026587888	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P05020	92882731.22374514	97753129.63589884	99169049.56666094	97450910.05047028	97372652.61776435	96663114.28269504	0	0.7970166322122176	-0.008347903349435309	False	0.04101427868045299	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACC7	249499187.56134757	259231851.61149788	247099942.4578764	247599869.6130124	247164272.72337392	257017715.6777338	0	0.7972076776275656	0.007749555395384452	False	0.04103889709502708	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P20966	238706952.71509933	243254726.39929155	254038873.065132	247053351.52158105	252889797.4652674	240786704.16473743	0	0.7978494387282032	-0.009240633714666081	False	0.04106351550960118	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P34209	8329097.668199099	7765836.006650398	8651485.156026138	7835804.996313663	7737285.387807285	8818506.590151716	0	0.7985476150793019	0.0208355433944335	False	0.041088133924175284	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6G3	28498716.22424485	25742376.750514176	27717594.71693177	27131852.590867124	26065430.398809213	27948180.403931446	0	0.7986805177538889	0.014386444198794352	False	0.041112752338749385	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AA39	45225952.07381764	42987986.134122856	44183899.62086253	40829341.8904422	46922008.66777315	46392901.10329519	0	0.7991088118584279	-0.018905671793455307	False	0.04113737075332349	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P41052	11442929.061894575	10459518.944832066	11561514.044436611	12882243.192567732	11295939.420983188	10038031.455195297	0	0.7992007233437136	-0.03207187131694864	False	0.041161989167897595	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACM2	10569946.666381126	11068349.32334197	10574087.359001664	10622542.839120654	11272542.208323129	9972900.226025105	0	0.7992207303116514	0.01550759429030256	False	0.04118660758247169	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76406	2983514.179307976	2668957.4535788936	2976382.3025295627	2820537.86991983	3074944.917520634	2841312.564808726	0	0.7992584851565645	-0.017935240980349033	False	0.04121122599704579	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7B1	24276700.272487227	26425697.591309343	26941815.59994239	26582969.614792705	24825038.95990328	27106337.56972191	0	0.799857220508606	-0.016077877495623782	False	0.04123584441161989	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P27848	24232214.639784984	27862021.289814383	23620870.791122373	24948815.872296363	23148095.942348264	26302990.076202925	0	0.8002785259366686	0.025280457366018916	False	0.041260462826194	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P45475	12095228.675288104	9643417.699205754	10687482.281683711	11225413.409494122	9654374.22004213	10848027.307411406	0	0.8004946903026471	0.03140862352913433	False	0.0412850812407681	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6Z3	1493084873.440031	1531551159.5659077	1507669360.568707	1437931956.224342	1538816173.1918423	1527115776.454326	0	0.8006068105597484	0.00908184152111272	False	0.041309699655342196	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P09377	106587.48698987404	274030.6043959024	259571.65948300844	177483.24192143	93273.87499999993	303630.31423939427	2	0.8008282182424847	0.15647539999306093	False	0.0413343180699163	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77735	17085920.164584275	16297462.111262385	15959998.59919545	14709867.05983786	15806870.25345182	17974643.41008375	0	0.8014248171135041	0.025128235571405238	False	0.0413589364844904	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AC92	88999081.2453489	80772114.66290955	78478129.938575	84652132.90600765	76940408.2697436	83426810.60310397	0	0.8016713890557191	0.018894101265901835	False	0.041383554899064506	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P24215	17775982.68380587	16672168.510952411	18014324.01800667	17253356.128708392	17052741.187439717	17777099.14380709	0	0.803843242838752	0.010467883894954915	False	0.04140817331363861	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ADQ7	42214399.12131265	41188376.169372775	43418874.90270616	38462759.02863004	45361156.59121215	44932481.34026202	0	0.8040010215035681	-0.021843056688273948	False	0.04143279172821271	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6E4	22609590.617836576	23679937.55330148	23090879.94850448	21830615.641980585	19856113.439631306	26119329.69023148	0	0.8045590513779884	0.03311413676548072	False	0.0414574101427868	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P23898	1024494.7899303208	597463.5538338113	45135.529915888896	47927.32449664492	804239.5624999995	1158048.6884877554	2	0.8050113794476667	-0.2700148798484207	False	0.041482028557360905	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P69795	1451049.4025875567	1104259.5744015733	1261448.4426885415	1831959.320426211	1427101.5186264	117849.03360117222	1	0.8053109672134308	0.17664382125619849	False	0.04150664697193501	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AEY5	34802552.70030378	30305379.2538238	32842910.423009265	32702745.80725114	33155791.235552605	30909237.268304195	0	0.805900350931525	0.01753121980549321	False	0.041531265386509114	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P75867	90161506.18034352	90720761.61129709	94205298.40283632	81209519.71741036	92999661.3701877	96875683.18286586	0	0.8072046400104775	0.021146368000973307	False	0.041555883801083215	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0C0U4	202883.07116305095	143982.51540525525	165460.7086522049	185558.94456811136	194009.0625	149912.3774840336	1	0.8074303154164294	-0.04751429803947625	False	0.04158050221565731	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9H1	13323899.12676575	6469174.474999683	14046486.250145648	13267304.593613666	11194249.862477643	7012611.9963857625	0	0.8087201446856511	0.10454263280592273	False	0.04160512063023141	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P39325	6093420.223839138	5606573.952489577	5336724.962814441	6893352.883518218	5095974.713530029	5515623.768648429	0	0.8094350080492972	-0.03911551943571714	False	0.04162973904480552	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P69346	5862789.49176624	6861055.801861567	7041543.289474209	5571732.20627667	6844546.218370688	6908596.708800643	0	0.8094780445818414	0.03251722620644726	False	0.04165435745937962	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77649	106587.48698987404	272917.1992635623	262416.9621289824	47927.32449664492	317091.8125000003	365298.0359336846	2	0.8097757296169523	-0.1861259392554188	False	0.04167897587395372	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P39298	4581493.796596696	3705972.1543384423	3079148.122930969	3772332.6849130415	4035734.460451606	3165038.823113371	0	0.8111160241053229	0.05083062082935888	False	0.04170359428852782	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37659	3713273.5171255567	3606115.146461187	3249708.2461530026	3343040.367250527	3348748.266394779	3731997.907784764	0	0.8116872482557497	0.019972663253977715	False	0.04172821270310192	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76027	13010647.482395532	11286683.32470221	11634841.077095307	11639366.432066085	11978182.601533892	11883407.937288225	0	0.8121277875773103	0.017418225517269088	False	0.041752831117676026	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P10121	421152234.3767573	405791673.7495256	400577150.1353104	417184315.25531405	398400076.96611744	418767689.6125223	0	0.8126936484285803	-0.008006187616595724	False	0.04177744953225013	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P39285	11104227.894840503	143982.51540525525	5536358.302194545	9099220.31897515	93273.87499999993	11108817.264883189	2	0.8128556012752991	-0.2744374613346252	False	0.04180206794682423	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P39406	124374441.40315764	123146496.44789988	123236613.33233093	124834631.65376666	126052426.7232852	121097422.72640131	0	0.8129573794476375	-0.004766358289399307	False	0.04182668636139833	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P39384	8820597.65462397	9010306.201243106	9487428.294903371	9176230.697827255	9958521.804947112	8535800.204000145	0	0.814376949667657	-0.018482055067587825	False	0.041851304775972424	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P75823	58376792.98638883	54882748.35745006	57695519.69536156	55613286.60569012	58086547.47667795	58281858.41405232	0	0.8158006778040527	-0.00863786410440764	False	0.04187592319054653	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
