Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P69330	CITD_ECOLI	citD	Citrate lyase acyl carrier protein	4	4.0	46368800.0	54801900.0	49501900.0	48882900.0	51226100.0	50173300.0	0	0.38373404716027126	0.06483453567216438	False	0.02307294361096741	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A9H1	MUG_ECOLI	mug	G/U mismatch-specific DNA glycosylase	5	5.0	7605740.0	5222770.0	5753960.0	6507700.0	6342850.0	6000650.0	0	0.3837420790841364	-0.15209869431561854	False	0.02309881013967926	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AE67	CHEY_ECOLI	cheY	Chemotaxis protein CheY	5	5.0	10106000.0	6960070.0	9351880.0	9586480.0	8663460.0	8882860.0	0	0.38601141328652117	-0.14516735164496122	False	0.023124676668391103	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A6Y1	IHFB_ECOLI	ihfB	Integration host factor subunit beta	3	3.0	53798000.0	61906200.0	55123900.0	54459200.0	53146000.0	54101400.0	0	0.38647262202936783	0.07289241671945827	False	0.023150543197102948	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AFG3	ODO1_ECOLI	sucA	2-oxoglutarate dehydrogenase E1 component	28	28.0	31335000.0	33199900.0	30550000.0	31495000.0	32095000.0	31430500.0	0	0.38676332791327483	0.03256392873533867	False	0.0231764097258148	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AEU7	SKP_ECOLI	skp	Chaperone protein skp	6	6.0	431155000.0	423868000.0	441386000.0	424558000.0	419698000.0	423212000.0	0	0.3873404324477202	-0.023184887718683628	False	0.023202276254526644	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P24252	YBGA_ECOLI	ybgA	Uncharacterized protein YbgA	3	3.0	19981500.0	21151800.0	20381800.0	20099700.0	22138000.0	17154900.0	0	0.38910639045060175	-0.0977597335106546	False	0.02322814278323849	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AAH8	SAPF_ECOLI	sapF	Peptide transport system ATP-binding protein SapF	2	2.0	1760250.0	1708030.0	1687410.0	1667990.0	1652550.0	1322490.0	0	0.3891982191040865	-0.11835333169691332	False	0.023254009311950336	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P33234	ADIY_ECOLI	adiY	HTH-type transcriptional regulator AdiY	1	1.0	963006.0	1371860.0	871557.0	1015160.0	1140980.0	1011140.0	0	0.3892797606450898	0.19160081586761746	False	0.023279875840662184	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P36979	RLMN_ECOLI	rlmN	Dual-specificity RNA methyltransferase RlmN	9	9.0	10627000.0	12146400.0	10852800.0	11264600.0	11316900.0	10757000.0	0	0.3893871510771648	0.05909514474772272	False	0.023305742369374032	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AAZ7	YCAR_ECOLI	ycaR	UPF0434 protein YcaR	4	4.0	52774400.0	53877000.0	53873600.0	52392200.0	51398000.0	54558300.0	0	0.3895257589527474	0.025169592573925204	False	0.023331608898085877	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P13024	FDHE_ECOLI	fdhE	Protein FdhE	9	9.0	18752800.0	17062600.0	18332200.0	18069700.0	17190800.0	17517300.0	0	0.39004633673854155	-0.043886515086485806	False	0.023357475426797728	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
Q47319	YFIP_ECOLI	yfiP	DTW domain-containing protein YfiP	2	2.0	1067800.0	1087340.0	1016390.0	1019580.0	1145610.0	981857.0	0	0.3902187802059849	-0.06440911451741625	False	0.023383341955509573	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P32695	DUSA_ECOLI	dusA	tRNA-dihydrouridine synthase A	6	6.0	14098100.0	13687000.0	14811100.0	14111600.0	14010600.0	14231200.0	0	0.39065917254138083	-0.03023076196110694	False	0.023409208484221417	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P09053	AVTA_ECOLI	avtA	Valine--pyruvate aminotransferase	8	8.0	13279800.0	12421200.0	11798000.0	13503900.0	12654500.0	13405900.0	0	0.39082743758282695	0.059866824248684336	False	0.023435075012933265	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P23538	PPSA_ECOLI	ppsA	Phosphoenolpyruvate synthase	16	16.0	22091600.0	20914900.0	21969600.0	22759200.0	23272300.0	21693400.0	0	0.3909466310652293	-0.04275093624854066	False	0.023460941541645113	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AEU0	HISJ_ECOLI	hisJ	Histidine-binding periplasmic protein	11	11.0	20174000.0	20456000.0	19803500.0	19802300.0	19051900.0	19914400.0	0	0.39099806081747784	0.027675415476004397	False	0.02348680807035696	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P10346	GLNQ_ECOLI	glnQ	Glutamine transport ATP-binding protein GlnQ	4	4.0	37078500.0	33914700.0	37803200.0	36234400.0	36691800.0	37764300.0	0	0.3912469293540625	-0.04812039040391144	False	0.023512674599068806	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A9I8	NIRD_ECOLI	nirD	Nitrite reductase [NAD(P)H] small subunit	3	3.0	24319300.0	16525900.0	23981700.0	24281100.0	22657400.0	22508400.0	0	0.3915353454070635	-0.16441703512356484	False	0.02353854112778065	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A7J7	RL11_ECOLI	rplK	50S ribosomal protein L11	8	8.0	1051460000.0	902245000.0	1106760000.0	1061390000.0	1063490000.0	1076860000.0	0	0.3943554998896539	-0.08352041963091407	False	0.023564407656492502	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AE70	MAZF_ECOLI	mazF	mRNA interferase MazF	4	4.0	4148220.0	3572790.0	5607200.0	4646410.0	4157100.0	4012320.0	0	0.39473007483070705	-0.18578006409859926	False	0.023590274185204346	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A9H3	LDCI_ECOLI	cadA	Lysine decarboxylase, inducible	3	3.0	4448170.0	3707720.0	6164280.0	5276570.0	5365440.0	5012170.0	0	0.39486870212490355	-0.1910149168671638	False	0.023616140713916194	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P06988	HISX_ECOLI	hisD	Histidinol dehydrogenase	6	6.0	3086670.0	2910330.0	3335440.0	3233420.0	3154690.0	3090880.0	0	0.39601698300774457	-0.052489514632769296	False	0.023642007242628042	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
Q46948	YAJL_ECOLI	yajL	Chaperone protein YajL	4	4.0	16880800.0	19056600.0	16117900.0	16759200.0	17554800.0	17147800.0	0	0.39610489823932976	0.06719020867146155	False	0.023667873771339887	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A6E9	BIOD2_ECOLI	bioD2	ATP-dependent dethiobiotin synthetase BioD 2	7	7.0	31706300.0	35510200.0	30348000.0	30822400.0	30652100.0	31210500.0	0	0.3970411454365615	0.07337088418439616	False	0.023693740300051735	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ADZ7	YAJC_ECOLI	yajC	UPF0092 membrane protein YajC	4	4.0	211590000.0	237593000.0	216518000.0	217015000.0	219591000.0	215885000.0	0	0.3972936750738706	0.049898753690523955	False	0.02371960682876358	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AGB6	RPOE_ECOLI	rpoE	RNA polymerase sigma-E factor	8	8.0	12610300.0	15294700.0	13089900.0	12769900.0	13034200.0	13178900.0	0	0.39745081115000064	0.09055137533589218	False	0.02374547335747543	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P75856	ELFD_ECOLI	elfD	Probable fimbrial chaperone protein ElfD	1	1.0	12335300.0	11988100.0	12524300.0	14121700.0	13356800.0	14999400.0	0	0.3975186365483422	0.10526941453188193	False	0.023771339886187275	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P40191	PDXK_ECOLI	pdxK	Pyridoxine kinase	6	6.0	8399020.0	9707640.0	8451340.0	8444160.0	8064260.0	8238740.0	0	0.3975865422641551	0.08302830113940601	False	0.02379720641489912	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P08997	MASY_ECOLI	aceB	Malate synthase A	1	1.0	8899400.0	8938910.0	8188060.0	9712350.0	9348680.0	8989410.0	0	0.3977293150641312	0.06428104547479346	False	0.02382307294361097	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A9J6	RBSK_ECOLI	rbsK	Ribokinase	5	5.0	10458100.0	12287100.0	10290300.0	10591300.0	10379000.0	10258500.0	0	0.397946924771612	0.09025356603171569	False	0.023848939472322816	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A749	MURA_ECOLI	murA	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	13	13.0	41966300.0	41672800.0	43416400.0	42736200.0	43065100.0	42485700.0	0	0.3980532914495539	-0.017550367057370717	False	0.023874806001034664	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ACE7	HINT_ECOLI	hinT	HIT-like protein HinT	5	5.0	81208600.0	77154200.0	80999500.0	81878500.0	82403100.0	80935900.0	0	0.3982388844298493	-0.027644821094722556	False	0.02390067252974651	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P33643	RLUD_ECOLI	rluD	Ribosomal large subunit pseudouridine synthase D	6	6.0	16878300.0	20199400.0	16522000.0	17379000.0	17870400.0	16979200.0	0	0.3987482123293263	0.08964558629062615	False	0.023926539058458356	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AES4	GYRA_ECOLI	gyrA	DNA gyrase subunit A	32	32.0	54114500.0	54786300.0	54229700.0	52608000.0	54717500.0	53650800.0	0	0.3992423019542282	-0.01795319545261625	False	0.023952405587170204	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P24216	FLID_ECOLI	fliD	Flagellar hook-associated protein 2	8	8.0	6193120.0	7215040.0	6814950.0	6440940.0	6791440.0	7018510.0	0	0.39928821801195774	0.06238701451293944	False	0.02397827211588205	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A8K5	YAEP_ECOLI	yaeP	UPF0253 protein YaeP	2	2.0	5957730.0	5390630.0	5156490.0	5730500.0	5983450.0	4995400.0	0	0.3993254569006411	-0.08525857885818992	False	0.024004138644593897	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P31473	RAVA_ECOLI	ravA	ATPase RavA	5	5.0	6413940.0	6686000.0	6703400.0	6251830.0	6519440.0	6164370.0	0	0.3995221879044938	-0.03981957580326476	False	0.024030005173305745	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ADZ0	RL23_ECOLI	rplW	50S ribosomal protein L23	6	6.0	201716000.0	199362000.0	223039000.0	205982000.0	220039000.0	215944000.0	0	0.39957085253956237	-0.05357612991512311	False	0.02405587170201759	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A8E7	YAJQ_ECOLI	yajQ	UPF0234 protein YajQ	11	11.0	160229000.0	153757000.0	158156000.0	159126000.0	159424000.0	159160000.0	0	0.39988449195009357	-0.0175157430586825	False	0.024081738230729437	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P27245	MARR_ECOLI	marR	Multiple antibiotic resistance protein MarR	1	1.0	95476.4	684277.0	559912.0	477175.0	605117.0	623631.0	1	0.4005113663697586	0.5019888572842328	False	0.024107604759441285	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ACR4	YEIE_ECOLI	yeiE	Uncharacterized HTH-type transcriptional regulator YeiE	8	8.0	6934410.0	8153350.0	7951330.0	7588740.0	7757950.0	7932950.0	0	0.4005884817550812	0.06425778528120815	False	0.024133471288153133	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AFP9	YBHR_ECOLI	ybhR	Inner membrane transport permease YbhR	1	1.0	95476.4	188255.0	481089.0	330529.0	515553.0	136459.0	3	0.4006119859896428	-0.7370273305043419	False	0.024159337816864978	False	True	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AEF4	DPIA_ECOLI	dpiA	Transcriptional regulatory protein DpiA	3	3.0	4494240.0	4287880.0	4712500.0	4550200.0	4808840.0	4727340.0	0	0.4006276522757029	-0.0470977322579995	False	0.024185204345576822	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P15640	PUR2_ECOLI	purD	Phosphoribosylamine--glycine ligase	7	7.0	24467200.0	25720400.0	25287700.0	22933800.0	24349600.0	21576400.0	0	0.4018512012117071	-0.07746139235207797	False	0.024211070874288674	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A6Y5	HSLO_ECOLI	hslO	33 kDa chaperonin	5	5.0	43014700.0	48482600.0	41436900.0	44645200.0	44600800.0	42038400.0	0	0.40216131120563975	0.06677746114716732	False	0.02423693740300052	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AFJ7	PITA_ECOLI	pitA	Low-affinity inorganic phosphate transporter 1	3	3.0	6051670.0	5781720.0	6052730.0	6111680.0	5512700.0	6487960.0	0	0.4027136597663665	0.06126705494605972	False	0.024262803931712366	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AAT9	YBEL_ECOLI	ybeL	Uncharacterized protein YbeL	6	6.0	30796300.0	30351800.0	30735700.0	32152600.0	31455500.0	32850000.0	0	0.4029008260445093	0.036262718724022786	False	0.02428867046042421	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ABD8	BCCP_ECOLI	accB	Biotin carboxyl carrier protein of acetyl-CoA carboxylase	5	5.0	265680000.0	255808000.0	258726000.0	280741000.0	265615000.0	278862000.0	0	0.40389570400072733	0.04563641619931814	False	0.02431453698913606	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AFY8	SEQA_ECOLI	seqA	Negative modulator of initiation of replication	12	12.0	113771000.0	107970000.0	115648000.0	115435000.0	113749000.0	112835000.0	0	0.40397268271694325	-0.02942366794322445	False	0.024340403517847907	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AG18	PURE_ECOLI	purE	N5-carboxyaminoimidazole ribonucleotide mutase	3	3.0	7447410.0	10761800.0	9051010.0	8644820.0	9265280.0	8842050.0	0	0.4040240329483427	0.13284314638854902	False	0.02436627004655975	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A858	TPIS_ECOLI	tpiA	Triosephosphate isomerase	12	12.0	620720000.0	511777000.0	599947000.0	607487000.0	621097000.0	616690000.0	0	0.4040412194142528	-0.08535948999873237	False	0.024392136575271603	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P08622	DNAJ_ECOLI	dnaJ	Chaperone protein DnaJ	15	15.0	33750500.0	31365800.0	32995400.0	33068800.0	32056200.0	32423100.0	0	0.4054001743311343	-0.02867496119897818	False	0.024418003103983447	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ABS1	DKSA_ECOLI	dksA	RNA polymerase-binding transcription factor DksA	4	4.0	375528000.0	321584000.0	374175000.0	358661000.0	342604000.0	364053000.0	0	0.40562969350237055	-0.06484493518865418	False	0.024443869632695292	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A752	NADD_ECOLI	nadD	Nicotinate-nucleotide adenylyltransferase	1	1.0	2608550.0	188255.0	2570840.0	2596140.0	2916240.0	2724020.0	1	0.4056605224958176	-0.5555060999133894	False	0.02446973616140714	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P40719	QSEC_ECOLI	qseC	Sensor protein QseC	3	3.0	542387.0	912579.0	746318.0	791560.0	774654.0	651329.0	0	0.4067762279795679	0.19101887764040104	False	0.024495602690118988	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P11868	TDCD_ECOLI	tdcD	Propionate kinase	2	2.0	95476.4	188255.0	642281.0	664614.0	87205.2	641467.0	3	0.40719677719769043	0.8571039523688754	False	0.024521469218830836	False	True	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ABQ4	DYR_ECOLI	folA	Dihydrofolate reductase	5	5.0	29053200.0	25921300.0	27764000.0	28933300.0	28162100.0	27347200.0	0	0.4076406182380793	-0.04794147436480232	False	0.02454733574754268	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ABX2	FLGC_ECOLI	flgC	Flagellar basal-body rod protein FlgC	3	3.0	1293470.0	1294810.0	1270480.0	1254080.0	1270230.0	1193150.0	0	0.40930961476196986	-0.035093087434811945	False	0.024573202276254525	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P05194	AROD_ECOLI	aroD	3-dehydroquinate dehydratase	5	5.0	26859100.0	26456900.0	25312500.0	22461400.0	27651400.0	26556800.0	0	0.40954520639757985	-0.08080373767123078	False	0.024599068804966377	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P17109	MEND_ECOLI	menD	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase	7	7.0	7636850.0	7655860.0	7455330.0	8203860.0	7794040.0	7630280.0	0	0.41039268154842395	0.03756751334789585	False	0.02462493533367822	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AC69	GLRX4_ECOLI	grxD	Glutaredoxin-4	4	4.0	177007000.0	173109000.0	165192000.0	175669000.0	159738000.0	169149000.0	0	0.4108298372129576	0.045242471957981235	False	0.02465080186239007	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P25526	GABD_ECOLI	gabD	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD	5	5.0	3539940.0	2832940.0	2862650.0	2774410.0	3090990.0	3211780.0	0	0.4109357902100922	-0.10631588362938875	False	0.024676668391101917	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P00582	DPO1_ECOLI	polA	DNA polymerase I	45	45.0	24410000.0	22908800.0	23736700.0	24456900.0	24114600.0	23464400.0	0	0.41121492060044335	-0.028860630343130494	False	0.02470253491981376	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AEH5	ELAB_ECOLI	elaB	Protein ElaB	3	3.0	40105000.0	15468800.0	42679500.0	41276400.0	42002700.0	41440000.0	0	0.41228794522034345	-0.34589247727716654	False	0.02472840144852561	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A9N8	NRDG_ECOLI	nrdG	Anaerobic ribonucleoside-triphosphate reductase-activating protein	3	3.0	1077240.0	469439.0	787941.0	931086.0	812952.0	813435.0	0	0.4126439882188928	-0.27459845185319925	False	0.024754267977237454	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P27302	TKT1_ECOLI	tktA	Transketolase 1	21	19.0	196466000.0	187790000.0	199121000.0	196953000.0	195989000.0	197217000.0	0	0.4128903491261123	-0.023643528639902545	False	0.024780134505949306	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P31806	NNR_ECOLI	nnr	Bifunctional NAD(P)H-hydrate repair enzyme Nnr	4	4.0	1164120.0	188255.0	1203080.0	1155880.0	1118270.0	1153220.0	1	0.4141173608256072	-0.48095229465463285	False	0.02480600103466115	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P23865	PRC_ECOLI	prc	Tail-specific protease	23	23.0	24777200.0	27264600.0	25776700.0	25177600.0	25373700.0	25519600.0	0	0.41425929181077464	0.03814299359825325	False	0.024831867563372995	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P77625	YFBT_ECOLI	yfbT	Sugar phosphatase YfbT	8	8.0	29559500.0	31725600.0	31084300.0	30662400.0	30120800.0	30137900.0	0	0.4144758572606964	0.027727536253638222	False	0.024857734092084846	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P09323	PTW3C_ECOLI	nagE	PTS system N-acetylglucosamine-specific EIICBA component	2	2.0	5490080.0	5004280.0	4335030.0	5538310.0	5089140.0	5442930.0	0	0.4150932263053342	0.10007424493837247	False	0.02488360062079669	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AA37	RLUA_ECOLI	rluA	Ribosomal large subunit pseudouridine synthase A	1	1.0	1365740.0	1360620.0	1186390.0	796043.0	1316660.0	1195340.0	0	0.41549434424541104	-0.20685898041286538	False	0.02490946714950854	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
