Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P02943	LAMB_ECOLI	lamB	Maltoporin	9	9.0	9878410.0	10014700.0	9621280.0	10245900.0	10288800.0	9636780.0	0	0.016753804223600694	0.0683179456204924	False	0.0024402907580477677	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P09169	OMPT_ECOLI	ompT	Protease 7	12	11.0	18922300.0	19310900.0	18447900.0	19939500.0	19535400.0	18622900.0	0	0.018008722923879172	0.07021865146114106	False	0.002466251298026999	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P00934	THRC_ECOLI	thrC	Threonine synthase	14	14.0	19973900.0	17775800.0	19449000.0	18612700.0	18545100.0	19676300.0	0	0.018271463880113713	-0.10544976135942573	False	0.002492211838006231	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0ACF4	DBHB_ECOLI	hupB	DNA-binding protein HU-beta	6	6.0	300835000.0	284949000.0	306512000.0	293140000.0	292228000.0	302203000.0	0	0.01830231627907499	-0.06361197137629059	False	0.0025181723779854623	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0AE28	AROM_ECOLI	aroM	Protein AroM	1	1.0	776168.0	266283.0	630718.0	478965.0	409009.0	887139.0	1	0.018315905760078206	-0.9909166321026625	False	0.002544132917964694	False	True	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0A955	ALKH_ECOLI	eda	KHG/KDPG aldolase	7	7.0	159822000.0	149015000.0	157558000.0	154356000.0	152125000.0	162519000.0	0	0.018443056211304872	-0.07529242194953371	False	0.0025700934579439253	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P69905ups|HBA_HUMAN_UPS	Hemoglobin	Hemoglobin		6	6.0	5172790.0	8790270.0	4542480.0	11146400.0	11734800.0	5476230.0	0	0.01865084846553718	1.059919502431188	False	0.002596053997923157	False	True	Human	True	False	False	False	diann231	manual	min	0.5
P0A8B5	YBAB_ECOLI	ybaB	Nucleoid-associated protein YbaB	3	3.0	22201000.0	25643600.0	21987400.0	25331100.0	23594900.0	20298900.0	0	0.018653296335926314	0.20957253573015988	False	0.0026220145379023886	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P03004	DNAA_ECOLI	dnaA	Chromosomal replication initiator protein DnaA	13	13.0	6494830.0	7314140.0	6802480.0	7011710.0	7472070.0	6503070.0	0	0.01953554073047771	0.13866235867215004	False	0.0026479750778816203	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0A915	OMPW_ECOLI	ompW	Outer membrane protein W	7	7.0	127153000.0	140178000.0	127198000.0	146677000.0	135379000.0	118589000.0	0	0.02009422117928658	0.17909921213243027	False	0.0026739356178608516	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0ADV7	MLAC_ECOLI	mlaC	Probable phospholipid-binding protein MlaC	8	8.0	73697600.0	68152900.0	75417200.0	70602000.0	71090900.0	74440500.0	0	0.020182276043881116	-0.09130216097408661	False	0.0026998961578400833	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0CB39	EPTC_ECOLI	eptC	Phosphoethanolamine transferase EptC	8	8.0	6190400.0	7509740.0	6123820.0	6995990.0	7509590.0	6746730.0	0	0.0203616323266463	0.20788778934851246	False	0.0027258566978193145	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P63020	NFUA_ECOLI	nfuA	Fe/S biogenesis protein NfuA	6	6.0	66845300.0	71989200.0	64917700.0	69262800.0	69259600.0	65459900.0	0	0.020593207277166525	0.09407265748766795	False	0.0027518172377985466	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0AB55	YCII_ECOLI	yciI	Protein YciI	3	3.0	33375300.0	38791500.0	34330700.0	36459700.0	37145100.0	33597300.0	0	0.020804137940060873	0.14991337258979093	False	0.002777777777777778	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0ABX8	FLIL_ECOLI	fliL	Flagellar protein FliL	8	8.0	10309400.0	9754410.0	10467700.0	9721030.0	9301620.0	10233500.0	0	0.02129226037392036	-0.10784223271989568	False	0.0028037383177570096	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P00370	DHE4_ECOLI	gdhA	NADP-specific glutamate dehydrogenase	11	11.0	14416300.0	16556400.0	14992000.0	16283800.0	15582200.0	14768000.0	0	0.02132052418741297	0.13240199623958473	False	0.002829698857736241	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P07649	TRUA_ECOLI	truA	tRNA pseudouridine synthase A	4	4.0	3193020.0	4478120.0	3583310.0	3930580.0	4006340.0	3192410.0	0	0.021851991200594684	0.31660583808018955	False	0.0028556593977154725	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P00926	SDHD_ECOLI	dsdA	D-serine dehydratase	4	4.0	2560450.0	2967100.0	2729310.0	2976520.0	3017410.0	2722570.0	0	0.02250117134845248	0.16144272631057707	False	0.0028816199376947046	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0AFJ5	PHOB_ECOLI	phoB	Phosphate regulon transcriptional regulatory protein PhoB	3	3.0	2248430.0	1956210.0	2405030.0	1669480.0	1786130.0	2092440.0	0	0.022563496043989394	-0.31789707695338487	False	0.002907580477673936	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P76014	DHAL_ECOLI	dhaL	PTS-dependent dihydroxyacetone kinase, ADP-binding subunit DhaL	3	3.0	21965600.0	23850700.0	21519400.0	23052600.0	23246800.0	22519700.0	0	0.022583435125880763	0.08787640224233882	False	0.0029335410176531676	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0A8U2	YAFD_ECOLI	yafD	UPF0294 protein YafD	1	1.0	198096.0	413197.0	205774.0	362045.0	294045.0	153245.0	3	0.023116381758121578	0.9406020635666924	False	0.002959501557632399	False	True	Ecoli	False	True	False	False	diann231	manual	min	0.5
P51025	SFGH1_ECOLI	frmB	S-formylglutathione hydrolase FrmB	1	1.0	17109300.0	18777500.0	17986800.0	19062400.0	18800200.0	17509800.0	0	0.02335457940770366	0.10659919889910814	False	0.0029854620976116305	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0ADS9	YGGN_ECOLI	yggN	Uncharacterized protein YggN	7	7.0	10716400.0	11281600.0	10641800.0	11073800.0	11094200.0	10313200.0	0	0.02344229818829668	0.07880831725458198	False	0.003011422637590862	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0AEC3	ARCB_ECOLI	arcB	Aerobic respiration control sensor protein ArcB	6	6.0	1388000.0	1451340.0	1291460.0	1488600.0	1581560.0	1297280.0	0	0.02348829434390875	0.18521522213755945	False	0.003037383177570094	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P24230	RECG_ECOLI	recG	ATP-dependent DNA helicase RecG	2	2.0	1038970.0	671963.0	915292.0	690720.0	643635.0	876196.0	0	0.02368095089456663	-0.49648522603223944	False	0.003063343717549325	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0A6E1	AROL_ECOLI	aroL	Shikimate kinase 2	2	2.0	1252800.0	266283.0	1262540.0	714534.0	214696.0	890275.0	2	0.023745126824010497	-1.510285531592694	False	0.003089304257528557	False	True	Ecoli	False	True	False	False	diann231	manual	min	0.5
P26616	MAO1_ECOLI	maeA	NAD-dependent malic enzyme	22	22.0	47952100.0	50494300.0	48215900.0	50585000.0	49408400.0	48438600.0	0	0.02412137838867424	0.05751217426221295	False	0.003115264797507788	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0AAB4	UBID_ECOLI	ubiD	3-octaprenyl-4-hydroxybenzoate carboxy-lyase	6	6.0	13379400.0	11466200.0	12693200.0	11788300.0	12365300.0	13173300.0	0	0.02449391603750892	-0.13986252829100057	False	0.00314122533748702	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0AGE0	SSB_ECOLI	ssb	Single-stranded DNA-binding protein	9	9.0	222346000.0	215260000.0	218241000.0	210002000.0	211394000.0	218238000.0	0	0.02468593180631189	-0.04938123968731914	False	0.0031671858774662514	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P24193	HYPE_ECOLI	hypE	Hydrogenase isoenzymes formation protein HypE	6	6.0	15579900.0	14591500.0	15686600.0	14086500.0	14420200.0	14954800.0	0	0.024737805656819208	-0.1009302206926487	False	0.003193146417445483	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P28631	HOLB_ECOLI	holB	DNA polymerase III subunit delta'	2	2.0	1766490.0	1315000.0	1653600.0	1376180.0	1131550.0	1505730.0	0	0.025160867213433274	-0.3657606036358596	False	0.0032191069574247144	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P01375ups|TNFA_HUMAN_UPS	Tumor	Tumor		6	6.0	8335320.0	20974300.0	9174380.0	16351000.0	15887000.0	8036990.0	0	0.025518239302375918	1.058623384551319	False	0.003245067497403946	False	True	Human	True	False	False	False	diann231	manual	min	0.5
P31979	NUOF_ECOLI	nuoF	NADH-quinone oxidoreductase subunit F	17	17.0	90206300.0	92367200.0	89647700.0	94749700.0	94227000.0	89632000.0	0	0.025646388294912798	0.0621243578913206	False	0.0032710280373831778	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0A7Y0	RNC_ECOLI	rnc	Ribonuclease 3	10	10.0	111277000.0	122749000.0	110371000.0	116899000.0	120565000.0	115147000.0	0	0.02651395296360601	0.09697952813504039	False	0.0032969885773624094	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P36879	YADG_ECOLI	yadG	Uncharacterized ABC transporter ATP-binding protein YadG	10	10.0	5221700.0	7457960.0	6149040.0	7639050.0	6694530.0	6109190.0	0	0.02657583212901914	0.3180687473326633	False	0.0033229491173416407	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P52614	FLIK_ECOLI	fliK	Flagellar hook-length control protein	3	3.0	1479390.0	2572920.0	1407950.0	2231330.0	2072720.0	1500190.0	0	0.026738619125743553	0.6483640620486673	False	0.0033489096573208724	False	True	Ecoli	False	True	False	False	diann231	manual	min	0.5
P18133	PNCB_ECOLI	pncB	Nicotinate phosphoribosyltransferase	11	11.0	5525920.0	6166880.0	5515290.0	6004900.0	5841080.0	5653790.0	0	0.026824439341734986	0.10961117058815142	False	0.0033748701973001036	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P21369	PNCA_ECOLI	pncA	Pyrazinamidase/nicotinamidase	2	2.0	7049010.0	6661840.0	7250330.0	6113690.0	6347950.0	7181660.0	0	0.026913124268763033	-0.1677160743378993	False	0.0034008307372793358	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P31455	YIDR_ECOLI	yidR	Uncharacterized protein YidR	5	5.0	13749600.0	15100300.0	13698000.0	14563800.0	14513700.0	13921200.0	0	0.026960601261317996	0.09477846665257553	False	0.0034267912772585674	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P77552	YDHQ_ECOLI	ydhQ	Uncharacterized protein YdhQ	6	6.0	13712600.0	14761700.0	13100800.0	14169500.0	14189200.0	13564200.0	0	0.027012316415985928	0.09481540008310164	False	0.0034527518172377987	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P75915	YCDY_ECOLI	ycdY	Chaperone protein YcdY	6	6.0	38755400.0	30943600.0	41266300.0	32659200.0	35975400.0	39646500.0	0	0.028111751421572552	-0.2651379867523711	False	0.0034787123572170304	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0AC75	KDTA_ECOLI	waaA	3-deoxy-D-manno-octulosonic acid transferase	7	7.0	2077550.0	4016800.0	2160510.0	3160100.0	3220610.0	1895580.0	0	0.028218068228174145	0.7614226740140475	False	0.0035046728971962616	False	True	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0A7J0	RIBB_ECOLI	ribB	3,4-dihydroxy-2-butanone 4-phosphate synthase	5	5.0	84709100.0	89997400.0	80018600.0	89612500.0	87558300.0	83603900.0	0	0.028698237059247355	0.10548044460568055	False	0.0035306334371754938	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0A9Q1	ARCA_ECOLI	arcA	Aerobic respiration control protein ArcA	15	15.0	243782000.0	269989000.0	252283000.0	268926000.0	263672000.0	256555000.0	0	0.029061434311505156	0.0927361602240044	False	0.003556593977154725	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0A8F0	UPP_ECOLI	upp	Uracil phosphoribosyltransferase	15	15.0	240194000.0	230617000.0	239245000.0	218265000.0	220803000.0	243922000.0	0	0.02930133498258911	-0.11123316312720434	False	0.0035825545171339567	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0ADH5	FIMB_ECOLI	fimB	Type 1 fimbriae regulatory protein FimB	5	4.0	5600560.0	6165380.0	5163280.0	6253810.0	6858090.0	5717320.0	0	0.030367490692118332	0.22608371559901438	False	0.003608515057113188	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P75960	NPD_ECOLI	cobB	NAD-dependent protein deacylase	6	6.0	19385000.0	17228200.0	18687000.0	17303900.0	17662000.0	18328600.0	0	0.030678429886872277	-0.11182377601540104	False	0.0036344755970924196	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0A9L3	FKBB_ECOLI	fklB	FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase	9	9.0	146338000.0	155446000.0	142829000.0	152747000.0	151633000.0	148782000.0	0	0.03084934899312512	0.07032516784487045	False	0.0036604361370716513	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P05194	AROD_ECOLI	aroD	3-dehydroquinate dehydratase	6	6.0	24392000.0	28912000.0	25296800.0	27015400.0	29478700.0	26276200.0	0	0.030976750276397007	0.16900424932074443	False	0.003686396677050883	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P76346	MTFA_ECOLI	mtfA	Protein MtfA	1	1.0	2473620.0	2933280.0	2633100.0	2695500.0	2818980.0	2412930.0	0	0.0312715860573709	0.1679033348300073	False	0.0037123572170301143	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P23894	HTPX_ECOLI	htpX	Protease HtpX	3	3.0	14750000.0	16492200.0	14021800.0	17231000.0	16364600.0	15587300.0	0	0.03138618216811491	0.17522915066384728	False	0.003738317757009346	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0A917	OMPX_ECOLI	ompX	Outer membrane protein X	9	9.0	139954000.0	170076000.0	141522000.0	162251000.0	155000000.0	145240000.0	0	0.031764375136501294	0.1916139498574352	False	0.003764278296988577	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
Q46857	DKGA_ECOLI	dkgA	2,5-diketo-D-gluconic acid reductase A	10	10.0	21007100.0	22889000.0	20738700.0	21777100.0	21814700.0	20189300.0	0	0.032200840762433326	0.10218049435202207	False	0.0037902388369678093	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P13033	GLPB_ECOLI	glpB	Anaerobic glycerol-3-phosphate dehydrogenase subunit B	6	6.0	2226660.0	2609040.0	2438790.0	2817840.0	2697010.0	2056000.0	0	0.032361285908468575	0.27339820999719616	False	0.0038161993769470406	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0A6H8	CLS_ECOLI	cls	Cardiolipin synthase	2	2.0	1590280.0	1886160.0	1446240.0	1843190.0	1658650.0	1481590.0	0	0.03248849554704513	0.25403045511954336	False	0.0038421599169262723	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0AEQ6	GLNP_ECOLI	glnP	Glutamine transport system permease protein GlnP	4	4.0	5919690.0	5474170.0	5629140.0	5311640.0	5225660.0	5639390.0	0	0.03384401686866286	-0.10231438147603145	False	0.0038681204569055035	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0AC84	GLO2_ECOLI	gloB	Hydroxyacylglutathione hydrolase	4	4.0	2562710.0	2303580.0	2812500.0	2351830.0	2363800.0	2683950.0	0	0.03397495792388161	-0.19932080877968442	False	0.003894080996884735	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0ABA4	ATPD_ECOLI	atpH	ATP synthase subunit delta	11	11.0	171136000.0	160641000.0	172277000.0	166508000.0	167117000.0	176299000.0	0	0.03402297532361791	-0.07242470227412443	False	0.003920041536863967	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P64612	YHCM_ECOLI	yhcM	Uncharacterized protein YhcM	5	5.0	6302470.0	5989520.0	6517000.0	5745580.0	5581470.0	6100070.0	0	0.03410652695895733	-0.12772381731303173	False	0.003946002076843199	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P63417	YHBS_ECOLI	yhbS	Uncharacterized N-acetyltransferase YhbS	6	6.0	47215000.0	43755800.0	47982600.0	41820600.0	44162700.0	45165800.0	0	0.034128318271713504	-0.11355346345562811	False	0.00397196261682243	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P00441ups|SODC_HUMAN_UPS	Superoxide	Superoxide		1	1.0	198096.0	14097100.0	6754990.0	13697200.0	13730100.0	153245.0	2	0.03426969205587558	2.546782528889815	False	0.0039979231568016615	False	True	Human	True	False	False	False	diann231	manual	min	0.5
P0ADZ0	RL23_ECOLI	rplW	50S ribosomal protein L23	6	6.0	214878000.0	191937000.0	218646000.0	204331000.0	206982000.0	228806000.0	0	0.03468953744953235	-0.1347941956249354	False	0.004023883696780893	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P06722	MUTH_ECOLI	mutH	DNA mismatch repair protein MutH	3	3.0	3135880.0	3212120.0	2927410.0	3435330.0	3316840.0	3062490.0	0	0.03473090521818781	0.1268191358942477	False	0.004049844236760125	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0ACR9	MPRA_ECOLI	mprA	Transcriptional repressor MprA	4	4.0	65978400.0	71086500.0	65743600.0	68883000.0	68815600.0	65671000.0	0	0.03476718408978937	0.08094792780651007	False	0.004075804776739357	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0A9P6	DEAD_ECOLI	deaD	Cold-shock DEAD box protein A	29	29.0	41288600.0	39208500.0	41553400.0	40011400.0	40310400.0	41289200.0	0	0.03564607668259974	-0.05448940154096559	False	0.004101765316718588	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0A786	PYRB_ECOLI	pyrB	Aspartate carbamoyltransferase catalytic chain	10	10.0	10430800.0	8826150.0	9550910.0	9025270.0	8740730.0	10273000.0	0	0.03622373665875465	-0.18615933095223017	False	0.004127725856697819	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0AB52	YCHN_ECOLI	ychN	Protein YchN	3	3.0	11439100.0	9254000.0	11789100.0	10274600.0	10337600.0	10868400.0	0	0.0364687478543335	-0.1911141963757801	False	0.004153686396677051	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P36680	ZAPD_ECOLI	zapD	Cell division protein ZapD	6	6.0	12917300.0	14642200.0	13094700.0	14520600.0	14110600.0	13843500.0	0	0.036502769303584974	0.11870165032725237	False	0.0041796469366562825	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P23538	PPSA_ECOLI	ppsA	Phosphoenolpyruvate synthase	15	15.0	26223000.0	24758600.0	26211700.0	25410100.0	24637300.0	25498100.0	0	0.03719963661652695	-0.059076661309081756	False	0.004205607476635514	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P61889	MDH_ECOLI	mdh	Malate dehydrogenase	16	16.0	98581200.0	90736600.0	98746300.0	92348300.0	95963800.0	100743000.0	0	0.037981337308745894	-0.09513667370485984	False	0.004231568016614746	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P60624	RL24_ECOLI	rplX	50S ribosomal protein L24	7	7.0	915883000.0	839131000.0	893788000.0	871439000.0	869864000.0	894360000.0	0	0.038105227540519815	-0.06749796014947315	False	0.0042575285565939775	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0AB61	YCIN_ECOLI	yciN	Protein YciN	6	6.0	32487100.0	33246500.0	30642200.0	33454100.0	34237900.0	31595200.0	0	0.03966682457620569	0.09166702803892818	False	0.004283489096573208	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P37765	RLUB_ECOLI	rluB	Ribosomal large subunit pseudouridine synthase B	12	12.0	26140000.0	29963300.0	27087900.0	28297000.0	28327200.0	26875300.0	0	0.03973769705522112	0.11229889148086711	False	0.004309449636552441	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0A7D1	PTH_ECOLI	pth	Peptidyl-tRNA hydrolase	9	9.0	33335700.0	32247500.0	32512000.0	31616900.0	31378800.0	32660800.0	0	0.03986088689631751	-0.048632122346189174	False	0.004335410176531672	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0AFP6	YBGI_ECOLI	ybgI	UPF0135 protein YbgI	5	5.0	48458400.0	46595100.0	47465000.0	46224700.0	46418400.0	47495100.0	0	0.03987932817108947	-0.04267606490664346	False	0.004361370716510903	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P13024	FDHE_ECOLI	fdhE	Protein FdhE	9	9.0	18150700.0	17704400.0	18253900.0	17235800.0	17665100.0	18241600.0	0	0.040100826569370855	-0.05491301812115736	False	0.004387331256490136	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0A6P5	DER_ECOLI	der	GTPase Der	20	20.0	28926700.0	27673400.0	28325700.0	27071600.0	28029000.0	28734300.0	0	0.04039688636974399	-0.05493585169344634	False	0.004413291796469367	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0AEH1	RSEP_ECOLI	rseP	Regulator of sigma E protease	5	5.0	2977800.0	3848610.0	3001470.0	3383820.0	3568320.0	3270740.0	0	0.04074662469291327	0.22360466565474266	False	0.0044392523364485985	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
