Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0ADV7	MLAC_ECOLI	mlaC	Probable phospholipid-binding protein MlaC	8	8.0	73963500.0	75370700.0	71804600.0	74904300.0	73426300.0	73535900.0	0	0.17312449789517997	-0.028641514066425962	False	0.010894736842105264	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
Q46798	YGER_ECOLI	ygeR	Uncharacterized lipoprotein YgeR	2	2.0	3599530.0	5147120.0	3427370.0	4505450.0	4325500.0	4635040.0	0	0.17377504624286932	-0.2613573713074057	False	0.010921052631578948	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ACU0	YBIH_ECOLI	ybiH	Uncharacterized HTH-type transcriptional regulator YbiH	1	1.0	1482780.0	75779.2	2132150.0	91315.1	1854590.0	1959940.0	2	0.1740478934027442	1.4633804353109443	False	0.010947368421052633	False	True	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P64624	YHEO_ECOLI	yheO	Uncharacterized protein YheO	4	4.0	12587800.0	13405800.0	11447400.0	12361600.0	12263100.0	11186500.0	0	0.17445867892876005	-0.11069236316326589	False	0.010973684210526316	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A8P6	XERC_ECOLI	xerC	Tyrosine recombinase XerC	2	2.0	584222.0	646712.0	777698.0	91315.1	117251.0	576880.0	2	0.17464608481690494	1.1806984832601246	False	0.011000000000000001	False	True	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
Q47710	YQJK_ECOLI	yqjK	Uncharacterized protein YqjK	2	2.0	976170.0	872621.0	1033940.0	947802.0	974303.0	970952.0	0	0.1750923489792606	0.09311953518454269	False	0.011026315789473686	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A972	CSPE_ECOLI	cspE	Cold shock-like protein CspE	7	7.0	1165950000.0	1156240000.0	1200520000.0	1156440000.0	1177380000.0	1185440000.0	0	0.17510161000866867	0.025343187450108214	False	0.011052631578947368	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A6P1	EFTS_ECOLI	tsf	Elongation factor Ts	27	27.0	1541480000.0	1601450000.0	1584340000.0	1577690000.0	1606490000.0	1578070000.0	0	0.17536791235165705	-0.02485453622884786	False	0.011078947368421053	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P60293	MUKF_ECOLI	mukF	Chromosome partition protein MukF	19	19.0	7607860.0	8147390.0	7747710.0	7930900.0	7817320.0	7902170.0	0	0.1753950558974299	-0.0390346826145142	False	0.011105263157894738	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P39172	ZNUA_ECOLI	znuA	High-affinity zinc uptake system protein ZnuA	4	4.0	7585660.0	7389070.0	7829910.0	6761970.0	7281000.0	7268780.0	0	0.17601365242793063	0.08192814223928005	False	0.011131578947368423	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AFG8	ODP1_ECOLI	aceE	Pyruvate dehydrogenase E1 component	54	54.0	398331000.0	408963000.0	403772000.0	407777000.0	409470000.0	407654000.0	0	0.17601420908976037	-0.01948878820326446	False	0.011157894736842106	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P18843	NADE_ECOLI	nadE	NH(3)-dependent NAD(+) synthetase	14	14.0	86758600.0	89942200.0	86552200.0	87183700.0	87867700.0	86594300.0	0	0.176802519720258	-0.02797257336992976	False	0.01118421052631579	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P17445	BETB_ECOLI	betB	Betaine aldehyde dehydrogenase	7	7.0	2942980.0	2863350.0	2946780.0	2551010.0	2633910.0	2737130.0	0	0.1785263281097093	0.10016185565115106	False	0.011210526315789475	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P45470	YHBO_ECOLI	yhbO	Protein YhbO	2	2.0	3958390.0	4077200.0	2445670.0	4824280.0	4547140.0	4016370.0	0	0.1786770012919417	-0.3680433296704979	False	0.011236842105263158	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AA41	TRUC_ECOLI	truC	tRNA pseudouridine synthase C	2	2.0	370583.0	445878.0	351859.0	365828.0	375434.0	274322.0	0	0.17891590280358596	-0.25216621396343825	False	0.011263157894736843	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P37652	BCSB_ECOLI	bcsB	Cyclic di-GMP-binding protein	17	17.0	12787400.0	12002900.0	12439700.0	12218700.0	12409200.0	12310400.0	0	0.17943190309890725	0.035275360588819304	False	0.011289473684210528	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P75838	YCAO_ECOLI	ycaO	Ribosomal protein S12 methylthiotransferase accessory factor YcaO	12	12.0	38785000.0	39538300.0	39839600.0	39890000.0	40257600.0	38117700.0	0	0.17961025256449958	-0.035925803861819344	False	0.011315789473684211	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P23721	SERC_ECOLI	serC	Phosphoserine aminotransferase	16	16.0	53963900.0	52668600.0	52425900.0	51233800.0	51636900.0	52424400.0	0	0.17964528220777534	0.030060762343000653	False	0.011342105263157895	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AAP3	FRMR_ECOLI	frmR	Transcriptional repressor FrmR	5	5.0	14205500.0	15158800.0	14646900.0	14738100.0	15803100.0	14958000.0	0	0.17977417575318863	-0.060920778392809904	False	0.01136842105263158	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ADG4	SUHB_ECOLI	suhB	Inositol-1-monophosphatase	15	15.0	82972400.0	81621900.0	81380000.0	79548300.0	81618200.0	82637200.0	0	0.18046441671542243	0.024750801651900578	False	0.011394736842105265	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A8J2	DNAT_ECOLI	dnaT	Primosomal protein 1	2	2.0	7637890.0	7027080.0	7021990.0	6226490.0	6349830.0	6721320.0	0	0.18215098406239338	0.12523892918852955	False	0.011421052631578948	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P68187	MALK_ECOLI	malK	Maltose/maltodextrin import ATP-binding protein MalK	6	6.0	10954500.0	11923000.0	11775600.0	11538000.0	12132500.0	11412200.0	0	0.18225337977674397	-0.06005355476268767	False	0.011447368421052631	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A7N4	RL32_ECOLI	rpmF	50S ribosomal protein L32	4	4.0	509837000.0	499165000.0	493676000.0	476686000.0	477263000.0	494407000.0	0	0.18302508588592464	0.043812685254777974	False	0.011473684210526316	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P69330	CITD_ECOLI	citD	Citrate lyase acyl carrier protein	5	5.0	46774100.0	48361200.0	45765100.0	46418400.0	47425800.0	46413500.0	0	0.18484505251117844	-0.033382381881847945	False	0.011500000000000002	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P76402	YEGP_ECOLI	yegP	UPF0339 protein YegP	3	3.0	27998500.0	28312700.0	28537400.0	26626000.0	27350300.0	28576100.0	0	0.1848868377955433	0.04866296186602986	False	0.011526315789473685	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P21645	LPXD_ECOLI	lpxD	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase	3	3.0	26935000.0	27190200.0	27129800.0	28428300.0	27424800.0	26773200.0	0	0.18616046631631739	-0.03883014641833328	False	0.01155263157894737	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AC02	BAMD_ECOLI	bamD	Outer membrane protein assembly factor BamD	12	12.0	88591200.0	90148500.0	89765900.0	89697800.0	90312100.0	89651200.0	0	0.18660484181086603	-0.011527859720108162	False	0.011578947368421053	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AGB6	RPOE_ECOLI	rpoE	RNA polymerase sigma-E factor	9	9.0	13498700.0	13954100.0	13514500.0	13426600.0	14321700.0	13197800.0	0	0.18668203421863902	-0.052540199385357145	False	0.011605263157894737	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P36938	PGM_ECOLI	pgm	Phosphoglucomutase	20	20.0	61297800.0	63843500.0	63289600.0	62845200.0	64564100.0	62886400.0	0	0.18705502274584707	-0.028791880524865445	False	0.011631578947368422	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P32162	YIIS_ECOLI	yiiS	UPF0381 protein YiiS	2	2.0	930029.0	886360.0	860825.0	828854.0	811872.0	1046210.0	0	0.18708399120438757	0.16692393416867693	False	0.011657894736842107	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P00363	FRDA_ECOLI	frdA	Fumarate reductase flavoprotein subunit	28	28.0	247152000.0	244802000.0	244626000.0	241332000.0	245440000.0	247384000.0	0	0.1872785097838026	0.014886787437845685	False	0.011684210526315792	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A6X3	HFQ_ECOLI	hfq	Protein hfq	2	2.0	3269760.0	3510360.0	2797370.0	4031730.0	3162880.0	3180260.0	0	0.1882957927356221	-0.21116261331939504	False	0.011710526315789473	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AC69	GLRX4_ECOLI	grxD	Glutaredoxin-4	4	4.0	171619000.0	164230000.0	168570000.0	167891000.0	155454000.0	168616000.0	0	0.18889031135253387	0.06148869310639028	False	0.011736842105263158	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A9P4	TRXB_ECOLI	trxB	Thioredoxin reductase	14	14.0	69768200.0	73437400.0	71804300.0	70618300.0	73779000.0	70488800.0	0	0.18998898165090353	-0.03875242548800735	False	0.011763157894736843	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A8U0	SYDP_ECOLI	syd	Protein syd	4	4.0	4276970.0	3581460.0	3978630.0	4220550.0	3648910.0	4358510.0	0	0.19010363762887408	0.13957490597770392	False	0.011789473684210527	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AD61	KPYK1_ECOLI	pykF	Pyruvate kinase I	30	30.0	370099000.0	366849000.0	379554000.0	370520000.0	372158000.0	375598000.0	0	0.19038890757508695	0.020302071329159566	False	0.011815789473684212	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A898	YBEY_ECOLI	ybeY	Endoribonuclease YbeY	1	1.0	36628000.0	36314600.0	37030400.0	34946400.0	35581000.0	35759100.0	0	0.19050242634259495	0.03436461065245699	False	0.011842105263157895	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ABV2	EXBD_ECOLI	exbD	Biopolymer transport protein ExbD	3	3.0	13323200.0	14638400.0	14982100.0	14977100.0	15751900.0	14245600.0	0	0.19116728314037532	-0.09246633450877298	False	0.01186842105263158	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AF24	NAGD_ECOLI	nagD	Ribonucleotide monophosphatase NagD	8	8.0	10111400.0	9757590.0	10269500.0	9800830.0	10173200.0	10096700.0	0	0.1912888081166332	0.035751226170459664	False	0.011894736842105263	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P76491	YFBR_ECOLI	yfbR	5'-nucleotidase YfbR	1	1.0	1598420.0	1566480.0	1737370.0	1557140.0	1478970.0	2069380.0	0	0.1917893156136673	0.23189406079936906	False	0.011921052631578949	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AFB8	NTRC_ECOLI	glnG	Nitrogen regulation protein NR(I)	13	13.0	8739600.0	8664780.0	9347750.0	8783530.0	8829010.0	9365560.0	0	0.19207294876666847	0.06314093855965011	False	0.011947368421052634	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P27829	WECC_ECOLI	wecC	UDP-N-acetyl-D-mannosamine dehydrogenase	8	8.0	14393200.0	13851000.0	14527400.0	13469900.0	14348000.0	14181500.0	0	0.19235765780444575	0.04878714589239524	False	0.011973684210526315	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P37665	YIAD_ECOLI	yiaD	Inner membrane lipoprotein YiaD	8	8.0	32884500.0	34640100.0	33675400.0	35218100.0	33554000.0	34004600.0	0	0.19248491980796398	-0.040285283714439554	False	0.012	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P76049	YCJY_ECOLI	ycjY	Uncharacterized protein YcjY	3	3.0	4807290.0	5481640.0	5603310.0	5924490.0	5345440.0	4771430.0	0	0.19253342106646334	-0.14193160754908332	False	0.012026315789473685	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P06983	HEM3_ECOLI	hemC	Porphobilinogen deaminase	14	14.0	55387200.0	55582700.0	55289600.0	53461400.0	54566000.0	56432500.0	0	0.19316990913820922	0.030530213117799562	False	0.01205263157894737	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ADQ2	YIID_ECOLI	yiiD	Uncharacterized protein YiiD	4	4.0	3779850.0	3253590.0	3362620.0	3154700.0	3394460.0	3406360.0	0	0.194132951197142	0.10582455905223673	False	0.012078947368421054	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AFC3	NUOA_ECOLI	nuoA	NADH-quinone oxidoreductase subunit A	3	3.0	10065700.0	10104400.0	9707900.0	9857000.0	10297700.0	9556570.0	0	0.19416051294597483	-0.04498364484867875	False	0.012105263157894737	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P24178	YFFB_ECOLI	yffB	Protein YffB	4	4.0	24759600.0	23783800.0	24473400.0	21309300.0	23301600.0	23430300.0	0	0.19439510526630022	0.08734235415532103	False	0.012131578947368422	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AB83	END3_ECOLI	nth	Endonuclease III	2	2.0	3230540.0	2233620.0	3033830.0	2717410.0	3047200.0	3065570.0	0	0.1954605636889154	0.2221870348596827	False	0.012157894736842105	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ABU5	ELBB_ECOLI	elbB	Enhancing lycopene biosynthesis protein 2	3	3.0	84169100.0	85751300.0	87134000.0	89063500.0	87842000.0	85318600.0	0	0.1965074283785148	-0.033535765070367936	False	0.01218421052631579	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AC38	ASPA_ECOLI	aspA	Aspartate ammonia-lyase	22	22.0	611376000.0	609620000.0	607105000.0	598714000.0	601404000.0	609469000.0	0	0.19736294561075018	0.014445758739390491	False	0.012210526315789475	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P31441	ADEC_ECOLI	ade	Adenine deaminase	3	3.0	5368450.0	4612920.0	5861940.0	5480570.0	5334570.0	5696510.0	0	0.1975515103751448	0.13376111985606354	False	0.012236842105263157	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P20099	BISC_ECOLI	bisC	Biotin sulfoxide reductase	3	3.0	1309900.0	1045080.0	1641770.0	1477290.0	1336410.0	1842960.0	0	0.1981119040902777	0.31327469315840695	False	0.012263157894736842	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P00452	RIR1_ECOLI	nrdA	Ribonucleoside-diphosphate reductase 1 subunit alpha	32	32.0	42231200.0	43761200.0	42137800.0	42343000.0	43040100.0	42492600.0	0	0.19871026420897156	-0.02572852618638395	False	0.012289473684210527	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P09155	RND_ECOLI	rnd	Ribonuclease D	10	10.0	7676750.0	9292550.0	8587590.0	8747860.0	8394430.0	8407460.0	0	0.19889201872034756	-0.0995776193432029	False	0.012315789473684212	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A7I7	RIBA_ECOLI	ribA	GTP cyclohydrolase-2	7	7.0	39458000.0	41252900.0	40022600.0	40043200.0	42105900.0	40589200.0	0	0.1989725383121139	-0.039492447227493406	False	0.012342105263157896	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A8L1	SYS_ECOLI	serS	Serine--tRNA ligase	20	20.0	199079000.0	193407000.0	194611000.0	192617000.0	196451000.0	196826000.0	0	0.1991048921403674	0.019780019702293046	False	0.012368421052631579	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ADY1	PPID_ECOLI	ppiD	Peptidyl-prolyl cis-trans isomerase D	26	26.0	88254000.0	89763900.0	87588400.0	87703100.0	89394900.0	87516300.0	0	0.19917079110949934	-0.019064226516568812	False	0.012394736842105264	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P07913	TDH_ECOLI	tdh	L-threonine 3-dehydrogenase	7	7.0	32542000.0	32524500.0	31854500.0	33382800.0	32226200.0	31724200.0	0	0.19976014540678574	-0.029898560840686355	False	0.012421052631578947	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P23882	FMT_ECOLI	fmt	Methionyl-tRNA formyltransferase	8	8.0	40226300.0	42971400.0	41642600.0	40646100.0	43724900.0	40358000.0	0	0.19978987426604294	-0.05915102780017771	False	0.012447368421052632	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P39377	IADA_ECOLI	iadA	Isoaspartyl dipeptidase	11	11.0	18303000.0	19191200.0	18942900.0	19016600.0	19162600.0	18944100.0	0	0.20144578304231828	-0.02999317653393414	False	0.012473684210526317	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A8M3	SYT_ECOLI	thrS	Threonine--tRNA ligase	30	30.0	86617000.0	85248300.0	87569500.0	83066400.0	86014600.0	85265900.0	0	0.20310730073271122	0.02877220398556319	False	0.0125	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A809	RUVA_ECOLI	ruvA	Holliday junction ATP-dependent DNA helicase RuvA	2	2.0	2415790.0	2809720.0	2666990.0	2573300.0	2638800.0	2462410.0	0	0.20359130586508578	-0.08837236358561906	False	0.012526315789473684	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
Q57154	REPB_ECOLI	repB	RepFIB replication protein A	6	6.0	3209550.0	3808120.0	3725890.0	4002420.0	4044780.0	3851100.0	0	0.2037023188611455	-0.1363024391818249	False	0.012552631578947369	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P27830	RMLB2_ECOLI	rffG	dTDP-glucose 4,6-dehydratase 2	6	5.0	12303900.0	11751700.0	12763800.0	11696700.0	11414500.0	11614800.0	0	0.20431429334634368	0.07339938326537158	False	0.012578947368421054	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A823	SFSA_ECOLI	sfsA	Sugar fermentation stimulation protein A	3	3.0	1219380.0	1279500.0	1331300.0	1150690.0	1222100.0	1363570.0	0	0.20469900664497329	0.09993457959425414	False	0.01260526315789474	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A8G0	UVRC_ECOLI	uvrC	UvrABC system protein C	2	2.0	1732400.0	1741810.0	1797160.0	1906970.0	1977100.0	1717710.0	0	0.20485872964175256	-0.10051175406332379	False	0.01263157894736842	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AEF4	DPIA_ECOLI	dpiA	Transcriptional regulatory protein DpiA	4	4.0	3224460.0	4311280.0	3721160.0	4529930.0	4215050.0	4344750.0	0	0.20498733261077037	-0.20964892641165636	False	0.012657894736842106	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A9J0	RNG_ECOLI	rng	Ribonuclease G	11	11.0	37587600.0	43534900.0	42018300.0	42125100.0	43140100.0	41546400.0	0	0.20498815689018526	-0.08831191985231263	False	0.012684210526315791	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P36999	RLMA_ECOLI	rlmA	23S rRNA (guanine(745)-N(1))-methyltransferase	4	4.0	4142520.0	5261820.0	5097100.0	5103920.0	5029440.0	4649120.0	0	0.2052325980801067	-0.14856301287142148	False	0.012710526315789474	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P21513	RNE_ECOLI	rne	Ribonuclease E	35	35.0	57028800.0	59403000.0	58341200.0	57616900.0	58698700.0	57352800.0	0	0.2055848285362374	-0.024808374113743255	False	0.01273684210526316	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P21599	KPYK2_ECOLI	pykA	Pyruvate kinase II	22	22.0	108663000.0	108370000.0	110357000.0	105350000.0	108673000.0	109116000.0	0	0.20607571830049562	0.025473461987230675	False	0.012763157894736843	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P31551	CAID_ECOLI	caiD	Carnitinyl-CoA dehydratase	1	1.0	1551310.0	1269850.0	1648230.0	1499380.0	117251.0	1996510.0	1	0.2070859649417234	0.8481035844983483	False	0.012789473684210526	False	True	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
