Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P25397	TEHB_ECOLI	tehB	Tellurite methyltransferase	9	9.0	7673250.0	8333310.0	7690750.0	8896600.0	9267620.0	7651860.0	0	0.05042182105714929	-0.20322953269669197	False	0.01011782786885246	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A843	TATE_ECOLI	tatE	Sec-independent protein translocase protein TatE	3	3.0	60332700.0	58497000.0	64303900.0	58271800.0	57259300.0	62522700.0	0	0.05079796829392455	0.10494646373406338	False	0.01014344262295082	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0C0V0	DEGP_ECOLI	degP	Periplasmic serine endoprotease DegP	15	15.0	84758600.0	77732800.0	84891000.0	76935300.0	77221200.0	80412900.0	0	0.051052413548716924	0.10885247190554984	False	0.01016905737704918	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6P1	EFTS_ECOLI	tsf	Elongation factor Ts	27	27.0	1546890000.0	1620740000.0	1536990000.0	1566910000.0	1577820000.0	1507580000.0	0	0.05116226538809696	-0.053665531489388005	False	0.010194672131147543	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ADS2	ZAPA_ECOLI	zapA	Cell division protein ZapA	3	3.0	42152400.0	42310200.0	40977500.0	43254100.0	42675500.0	40981400.0	0	0.051272496123504104	-0.04720960566019586	False	0.010220286885245903	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P30011	NADC_ECOLI	nadC	Nicotinate-nucleotide pyrophosphorylase [carboxylating]	13	13.0	21000900.0	20046500.0	20864600.0	19948600.0	19981200.0	20390800.0	0	0.051329047527910544	0.05382731388164953	False	0.010245901639344262	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7N9	RL33_ECOLI	rpmG	50S ribosomal protein L33	3	3.0	534620000.0	493964000.0	512642000.0	495190000.0	484289000.0	510231000.0	0	0.05159746478492582	0.08003442818882742	False	0.010271516393442624	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ABD8	BCCP_ECOLI	accB	Biotin carboxyl carrier protein of acetyl-CoA carboxylase	5	5.0	277081000.0	264081000.0	272482000.0	240738000.0	257565000.0	296682000.0	0	0.05167479748039748	0.1505575626006577	False	0.010297131147540984	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AG90	SECD_ECOLI	secD	Protein translocase subunit SecD	27	27.0	27649300.0	26599700.0	27048500.0	26914100.0	26623700.0	27719400.0	0	0.05184974139903904	0.040467947457784294	False	0.010322745901639346	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AG67	RS1_ECOLI	rpsA	30S ribosomal protein S1	42	42.0	1641990000.0	1566280000.0	1594690000.0	1546000000.0	1549720000.0	1666500000.0	0	0.052554755495790244	0.07276872071804058	False	0.010348360655737706	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6X3	HFQ_ECOLI	hfq	Protein hfq	2	2.0	3723620.0	3637550.0	3935620.0	3353640.0	3348110.0	4240660.0	0	0.05270342376854639	0.20281093559062421	False	0.010373975409836065	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9S5	GLDA_ECOLI	gldA	Glycerol dehydrogenase	8	8.0	84145000.0	87783500.0	79872300.0	84829400.0	89874600.0	82604500.0	0	0.05285682838641	-0.08994838975755881	False	0.010399590163934427	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P65556	YFCD_ECOLI	yfcD	Uncharacterized Nudix hydrolase YfcD	7	7.0	6777790.0	7349070.0	6381520.0	6899140.0	7382800.0	6782610.0	0	0.05288485853234086	-0.11729671099612475	False	0.010425204918032787	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P21420	NMPC_ECOLI	nmpC	Putative outer membrane porin protein NmpC	8	8.0	216082000.0	195308000.0	208021000.0	182739000.0	194951000.0	199960000.0	0	0.0529654436716983	0.12316157505740759	False	0.01045081967213115	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P06961	CCA_ECOLI	cca	Multifunctional CCA protein	8	8.0	6742080.0	7098780.0	6443750.0	6732990.0	7011890.0	6437600.0	0	0.05318428847036547	-0.0870313931717382	False	0.01047643442622951	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P04949	FLIC_ECOLI	fliC	Flagellin	15	15.0	417183000.0	383491000.0	397250000.0	357895000.0	373025000.0	389916000.0	0	0.05352401562922221	0.1119721178307107	False	0.010502049180327868	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AB52	YCHN_ECOLI	ychN	Protein YchN	3	3.0	9952570.0	10777400.0	9521060.0	10056300.0	11155500.0	8891940.0	0	0.05370610374525728	-0.1734440584066263	False	0.01052766393442623	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P28905	HOLC_ECOLI	holC	DNA polymerase III subunit chi	5	5.0	2761030.0	2683090.0	2881110.0	2416900.0	2560100.0	3122060.0	0	0.053856337766000614	0.1942610643863139	False	0.01055327868852459	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AD12	YEEZ_ECOLI	yeeZ	Protein YeeZ	10	10.0	35360800.0	36559100.0	35262800.0	37083600.0	36016500.0	35598700.0	0	0.053927550840575496	-0.045940180720019604	False	0.010578893442622951	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P00960	SYGA_ECOLI	glyQ	Glycine--tRNA ligase alpha subunit	9	9.0	31755400.0	30881400.0	33386900.0	29004300.0	31279300.0	34280400.0	0	0.05419382229345433	0.12509523049654805	False	0.010604508196721313	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P06709	BIRA_ECOLI	birA	Bifunctional protein BirA	6	6.0	5838690.0	5321600.0	6028810.0	5725130.0	5419050.0	6445240.0	0	0.05421752738355279	0.1533768116684918	False	0.010630122950819672	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P24255	RP54_ECOLI	rpoN	RNA polymerase sigma-54 factor	7	7.0	2795100.0	2973520.0	2910310.0	3154590.0	2968740.0	2755770.0	0	0.05496667151875333	-0.1045081881396504	False	0.010655737704918034	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7G6	RECA_ECOLI	recA	Protein RecA	12	12.0	76069300.0	73570500.0	79009700.0	74646100.0	75943400.0	78543000.0	0	0.05506413189212905	0.05964727719110165	False	0.010681352459016394	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ABX8	FLIL_ECOLI	fliL	Flagellar protein FliL	8	8.0	8223500.0	7414780.0	9275970.0	7551200.0	8000610.0	9428540.0	0	0.05507465844691021	0.22957095130334482	False	0.010706967213114755	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P28629	ADIA_ECOLI	adiA	Biodegradative arginine decarboxylase	13	13.0	9007190.0	8824760.0	8855820.0	8545180.0	8432190.0	9240330.0	0	0.05511880055078367	0.07098048184325734	False	0.010732581967213117	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P56258	WECF_ECOLI	wecF	4-alpha-L-fucosyltransferase	2	2.0	137917.0	1470120.0	843420.0	1344490.0	1347810.0	683863.0	1	0.05527138393551999	-1.32172708085442	False	0.010758196721311475	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ABQ2	GARR_ECOLI	garR	2-hydroxy-3-oxopropionate reductase	4	4.0	3780450.0	4082970.0	3877210.0	4121510.0	3929320.0	3873330.0	0	0.05537959644130088	-0.07351505515917564	False	0.010783811475409837	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AAT9	YBEL_ECOLI	ybeL	Uncharacterized protein YbeL	6	6.0	31644100.0	30359600.0	31357400.0	28574200.0	29430700.0	31162200.0	0	0.055727634038908395	0.09170411927395423	False	0.010809426229508198	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AEQ3	GLNH_ECOLI	glnH	Glutamine-binding periplasmic protein	16	16.0	163482000.0	155876000.0	158144000.0	153019000.0	155475000.0	165334000.0	0	0.05695044540525842	0.0685284990893289	False	0.010835040983606558	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9U3	YBIT_ECOLI	ybiT	Uncharacterized ABC transporter ATP-binding protein YbiT	21	21.0	33445000.0	32688400.0	34134900.0	31683900.0	32919600.0	33543400.0	0	0.0571320453761396	0.0557238453879425	False	0.01086065573770492	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P77285	RNFG_ECOLI	rnfG	Electron transport complex protein RnfG	4	4.0	5596220.0	5252080.0	5948690.0	5479180.0	5120240.0	5580630.0	0	0.05728947370605209	0.11153011307924374	False	0.010886270491803279	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ADV1	LPTA_ECOLI	lptA	Lipopolysaccharide export system protein LptA	5	5.0	12672200.0	11829100.0	12369500.0	10912100.0	11835800.0	12761000.0	0	0.05785801536021069	0.12867657837438165	False	0.010911885245901639	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ABB4	ATPB_ECOLI	atpD	ATP synthase subunit beta	30	30.0	412964000.0	374001000.0	411081000.0	367232000.0	372587000.0	386178000.0	0	0.058212838055597	0.1197568047873712	False	0.010937500000000001	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P27249	GLND_ECOLI	glnD	[Protein-PII] uridylyltransferase	3	3.0	942679.0	567484.0	822628.0	517748.0	724568.0	731825.0	0	0.05846938022541723	0.46444181038373356	False	0.010963114754098361	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ACA3	SSPA_ECOLI	sspA	Stringent starvation protein A	13	13.0	200214000.0	202173000.0	196085000.0	202983000.0	208093000.0	198464000.0	0	0.05871593306157959	-0.04415807561753404	False	0.010988729508196723	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P69853	DMSD_ECOLI	dmsD	Tat proofreading chaperone DmsD	4	4.0	4791270.0	4357540.0	5053930.0	4580940.0	4761620.0	5029190.0	0	0.0588115116103185	0.1186440808191958	False	0.011014344262295082	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0C0S1	MSCS_ECOLI	mscS	Small-conductance mechanosensitive channel	6	6.0	39653700.0	39391700.0	40458100.0	38041800.0	36969600.0	41284200.0	0	0.058946322591014066	0.08559473995815436	False	0.011039959016393442	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P21507	SRMB_ECOLI	srmB	ATP-dependent RNA helicase SrmB	18	18.0	25074700.0	26073900.0	25672700.0	27039300.0	25928600.0	24541100.0	0	0.05914696305966942	-0.07018628528695446	False	0.011065573770491804	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P10908	UGPQ_ECOLI	ugpQ	Glycerophosphoryl diester phosphodiesterase	5	5.0	1755350.0	1622100.0	1744110.0	1698840.0	1705040.0	1792510.0	0	0.05927631824791195	0.07439995277028763	False	0.011091188524590165	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P77808	CINAL_ECOLI	yfaY	NMN amidohydrolase-like protein YfaY	9	9.0	9348030.0	9085480.0	9127660.0	8887180.0	9043660.0	9423300.0	0	0.059525736280967884	0.04638172167624242	False	0.011116803278688527	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6N4	EFP_ECOLI	efp	Elongation factor P	5	5.0	629715000.0	580782000.0	648262000.0	588218000.0	594509000.0	607886000.0	0	0.06054045805936068	0.09677593558309398	False	0.011142418032786885	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AAI3	FTSH_ECOLI	ftsH	ATP-dependent zinc metalloprotease FtsH	25	25.0	79483900.0	76890900.0	81627300.0	77105000.0	77855400.0	79017200.0	0	0.06162738397606173	0.05060622529963726	False	0.011168032786885246	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AAH8	SAPF_ECOLI	sapF	Peptide transport system ATP-binding protein SapF	1	1.0	1828340.0	1704390.0	1938920.0	1803640.0	1796830.0	1886770.0	0	0.06171853411864996	0.09196486042704917	False	0.011193647540983608	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P77150	PDXY_ECOLI	pdxY	Pyridoxamine kinase	3	3.0	11543700.0	14752600.0	10841200.0	13621000.0	14583600.0	13307800.0	0	0.06202299732909658	-0.26727092063545393	False	0.011219262295081968	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P64612	YHCM_ECOLI	yhcM	Uncharacterized protein YhcM	4	4.0	5103650.0	4927580.0	5019290.0	4617770.0	4596560.0	5513330.0	0	0.06246243571538869	0.14491941870725866	False	0.011244877049180329	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P33898	G3P3_ECOLI	gapC	Putative glyceraldehyde-3-phosphate dehydrogenase C	9	9.0	7563350.0	7160100.0	8147800.0	7398140.0	7289300.0	8157290.0	0	0.06246355523018516	0.12763343385712633	False	0.011270491803278689	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P18133	PNCB_ECOLI	pncB	Nicotinate phosphoribosyltransferase	11	11.0	4883390.0	5024550.0	4662740.0	4978560.0	4977370.0	4737070.0	0	0.06262531448974029	-0.06876461477904693	False	0.01129610655737705	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7K6	RL19_ECOLI	rplS	50S ribosomal protein L19	11	11.0	694676000.0	652269000.0	708575000.0	606330000.0	669899000.0	718343000.0	0	0.06310987866069227	0.137670950755163	False	0.011321721311475411	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6T3	GAL1_ECOLI	galK	Galactokinase	7	7.0	17021400.0	16768500.0	17403700.0	16649100.0	16033300.0	17258600.0	0	0.06319934571281341	0.0637125771727625	False	0.011347336065573772	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AGB6	RPOE_ECOLI	rpoE	RNA polymerase sigma-E factor	8	8.0	15300900.0	14545600.0	15410000.0	14918800.0	14774100.0	16131900.0	0	0.06325370466072758	0.08252484586666853	False	0.011372950819672132	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P08395	SPPA_ECOLI	sppA	Protease 4	14	14.0	9672020.0	9396870.0	9530450.0	8923880.0	9309070.0	9831750.0	0	0.06338327064929923	0.07152811331857552	False	0.011398565573770492	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AFX7	RSEA_ECOLI	rseA	Sigma-E factor negative regulatory protein	2	2.0	3700170.0	4682410.0	4092140.0	4240850.0	4910610.0	4133300.0	0	0.06394318313704586	-0.21414174168735625	False	0.011424180327868853	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6J1	CYSC_ECOLI	cysC	Adenylyl-sulfate kinase	3	3.0	6215860.0	5934120.0	6239760.0	6108570.0	5969460.0	6093480.0	0	0.06419285770389803	0.04237879197078651	False	0.011449795081967213	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P24193	HYPE_ECOLI	hypE	Hydrogenase isoenzymes formation protein HypE	5	5.0	14219700.0	14672600.0	14625500.0	15238200.0	15084600.0	14511200.0	0	0.06432773262575586	-0.05353254764562013	False	0.011475409836065575	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P22106	ASNB_ECOLI	asnB	Asparagine synthetase B [glutamine-hydrolyzing]	9	9.0	7289920.0	9038640.0	8228810.0	8550230.0	8268210.0	7579660.0	0	0.06435591599501281	-0.1627670663654525	False	0.011501024590163935	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AD10	YECJ_ECOLI	yecJ	Uncharacterized protein YecJ	3	3.0	30408100.0	27749500.0	33088400.0	30482400.0	29198200.0	32630600.0	0	0.06449428275012097	0.13681316152830306	False	0.011526639344262296	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P21499	RNR_ECOLI	rnr	Ribonuclease R	34	34.0	19748600.0	19280600.0	20407500.0	18874700.0	19235600.0	21049200.0	0	0.06457535660997796	0.09283458796140386	False	0.011552254098360656	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A912	PAL_ECOLI	pal	Peptidoglycan-associated lipoprotein	7	7.0	409869000.0	425748000.0	391538000.0	423199000.0	431918000.0	412873000.0	0	0.06460343864183878	-0.07701729718288608	False	0.011577868852459016	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A858	TPIS_ECOLI	tpiA	Triosephosphate isomerase	12	12.0	553552000.0	583815000.0	534773000.0	556703000.0	582580000.0	550016000.0	0	0.0649587248861771	-0.07276908917712703	False	0.011603483606557378	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P33018	SFGH2_ECOLI	yeiG	S-formylglutathione hydrolase YeiG	2	2.0	137917.0	3226350.0	1163630.0	2768090.0	2785990.0	1972180.0	1	0.06496861799824938	-1.4233575751704282	False	0.011629098360655739	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P64540	YFCL_ECOLI	yfcL	Uncharacterized protein YfcL	2	2.0	33030500.0	36389800.0	33656600.0	35176900.0	34832200.0	34653600.0	0	0.0651242659743859	-0.07026953641315208	False	0.0116547131147541	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P23836	PHOP_ECOLI	phoP	Transcriptional regulatory protein PhoP	12	12.0	66123800.0	63115000.0	65283500.0	64696600.0	62452200.0	65474100.0	0	0.06554929512235153	0.049325724318138454	False	0.01168032786885246	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P61316	LOLA_ECOLI	lolA	Outer-membrane lipoprotein carrier protein	11	11.0	41630200.0	41879400.0	40076800.0	42671000.0	44283000.0	40397800.0	0	0.06653485706284736	-0.07738674547742065	False	0.01170594262295082	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ADT5	YGIC_ECOLI	ygiC	Uncharacterized protein YgiC	12	12.0	15799500.0	17088500.0	16812700.0	17180300.0	18012300.0	16514500.0	0	0.06670661895630631	-0.0897821640804321	False	0.011731557377049182	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ACY1	YDJA_ECOLI	ydjA	Putative NAD(P)H nitroreductase YdjA	10	10.0	43772400.0	42873800.0	45708200.0	42575800.0	43136000.0	45624900.0	0	0.0670751640041536	0.07135731875169544	False	0.011757172131147542	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P10121	FTSY_ECOLI	ftsY	Signal recognition particle receptor FtsY	22	22.0	149088000.0	141388000.0	144029000.0	143816000.0	136473000.0	150133000.0	0	0.06729850020564833	0.07198229788933391	False	0.0117827868852459	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P08244	PYRF_ECOLI	pyrF	Orotidine 5'-phosphate decarboxylase	6	6.0	55369000.0	52871900.0	58315900.0	53894600.0	52506500.0	60384600.0	0	0.06748528823442093	0.12816171834646933	False	0.011808401639344263	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ABN5	DCUA_ECOLI	dcuA	Anaerobic C4-dicarboxylate transporter DcuA	5	5.0	9196510.0	8527350.0	9435580.0	8966660.0	9013170.0	9359860.0	0	0.06752106373172025	0.07862879728553257	False	0.011834016393442623	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P25535	VISC_ECOLI	visC	Protein VisC	5	5.0	12494300.0	11220900.0	12192700.0	11445700.0	11421300.0	11705800.0	0	0.06796754240757821	0.0943933295912143	False	0.011859631147540985	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P23882	FMT_ECOLI	fmt	Methionyl-tRNA formyltransferase	9	9.0	41537800.0	42398500.0	41924500.0	44438900.0	45147000.0	40674000.0	0	0.06886562367827954	-0.08844236840453197	False	0.011885245901639346	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AG30	RHO_ECOLI	rho	Transcription termination factor Rho	29	29.0	136004000.0	132542000.0	133031000.0	131189000.0	131230000.0	136636000.0	0	0.06918485792614344	0.03859997006164636	False	0.011910860655737704	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
