Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P68066	GRCA_ECOLI	grcA	Autonomous glycyl radical cofactor	14	14.0	2075760000.0	2101550000.0	2021220000.0	2125090000.0	2078500000.0	2164650000.0	0	0.05165994950242086	-0.04955587301795419	False	0.0069676409185803765	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0AG67	RS1_ECOLI	rpsA	30S ribosomal protein S1	41	41.0	1614940000.0	1692520000.0	1593810000.0	1660340000.0	1628230000.0	1640960000.0	0	0.05246529519809784	-0.04603724838399165	False	0.006993736951983299	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P76268	KDGR_ECOLI	kdgR	Transcriptional regulator KdgR	16	16.0	31016400.0	32239000.0	32209300.0	33011800.0	30941500.0	33239600.0	0	0.052469813524149464	-0.06475847718801099	False	0.0070198329853862216	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0AET2	HDEB_ECOLI	hdeB	Acid stress chaperone HdeB	2	2.0	191189000.0	206657000.0	187173000.0	204141000.0	173025000.0	207169000.0	0	0.05279550215680994	-0.1644645454966096	False	0.007045929018789144	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P10442	RNH2_ECOLI	rnhB	Ribonuclease HII	2	2.0	1876130.0	1788080.0	1929540.0	1862160.0	2001070.0	1776090.0	0	0.05286655001062319	0.09775165083109703	False	0.0070720250521920675	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P07649	TRUA_ECOLI	truA	tRNA pseudouridine synthase A	3	3.0	4144750.0	3990950.0	4002480.0	3768000.0	4240140.0	3854300.0	0	0.05304598881271895	0.09309814615212393	False	0.00709812108559499	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P75691	YAHK_ECOLI	yahK	Uncharacterized zinc-type alcohol dehydrogenase-like protein YahK	5	5.0	4228770.0	3674300.0	4067550.0	3678790.0	3898140.0	3852140.0	0	0.05320106878442091	0.12205361144722196	False	0.007124217118997913	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A9E5	FNR_ECOLI	fnr	Fumarate and nitrate reduction regulatory protein	6	6.0	35740500.0	35427500.0	36322700.0	35235900.0	36416000.0	35474900.0	0	0.05361427073777569	0.03147309756982918	False	0.007150313152400836	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0ADG4	SUHB_ECOLI	suhB	Inositol-1-monophosphatase	16	16.0	81816800.0	85972800.0	82903100.0	83924400.0	83243000.0	84440500.0	0	0.053826865345932264	-0.03662104391428411	False	0.007176409185803758	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P41409	RIHA_ECOLI	rihA	Pyrimidine-specific ribonucleoside hydrolase RihA	5	5.0	4534320.0	5407570.0	5051390.0	5394410.0	4760780.0	5390380.0	0	0.05421225203617005	-0.17461545898304198	False	0.007202505219206681	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0AEE3	DEGS_ECOLI	degS	Serine endoprotease DegS	4	4.0	21172300.0	20542800.0	20518400.0	19813700.0	21431700.0	19686200.0	0	0.05436127746263748	0.07216320610858418	False	0.007228601252609604	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A8K5	YAEP_ECOLI	yaeP	UPF0253 protein YaeP	2	2.0	12786600.0	15233700.0	12015000.0	13646400.0	12316600.0	13721100.0	0	0.05462370624840135	-0.19876731867887937	False	0.007254697286012526	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0ACR9	MPRA_ECOLI	mprA	Transcriptional repressor MprA	4	4.0	68007100.0	66974000.0	68473700.0	66529300.0	69990500.0	66332700.0	0	0.05505102354718096	0.04712475278436456	False	0.00728079331941545	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P76008	LDCA_ECOLI	ldcA	Murein tetrapeptide carboxypeptidase	6	6.0	7384210.0	6836490.0	7262770.0	6957900.0	7356990.0	7167660.0	0	0.05515836125812622	0.06998402788120427	False	0.007306889352818371	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A763	NDK_ECOLI	ndk	Nucleoside diphosphate kinase	6	6.0	73978200.0	71727400.0	73693400.0	71733400.0	75967300.0	72667100.0	0	0.055738010135758215	0.04928583194311323	False	0.007332985386221295	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0AB52	YCHN_ECOLI	ychN	Protein YchN	3	3.0	8196660.0	8662430.0	8537570.0	9246990.0	8410650.0	9256690.0	0	0.055951616161779676	-0.11154332795058648	False	0.007359081419624218	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P52006	NUDI_ECOLI	nudI	Nucleoside triphosphatase NudI	3	3.0	4047880.0	4217780.0	3366700.0	4514520.0	3845270.0	4583470.0	0	0.05623720893868827	-0.24194824805192797	False	0.00738517745302714	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A6W3	MRAY_ECOLI	mraY	Phospho-N-acetylmuramoyl-pentapeptide-transferase	2	2.0	5250070.0	4671230.0	5207090.0	4934390.0	4927630.0	4536660.0	0	0.05635202506642396	0.12149002292451835	False	0.007411273486430063	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0AE78	CORC_ECOLI	corC	Magnesium and cobalt efflux protein CorC	4	4.0	2256840.0	2702680.0	2120670.0	2489790.0	2194670.0	2378990.0	0	0.056460740549240086	-0.2041995274287847	False	0.007437369519832986	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P11557	DAMX_ECOLI	damX	Protein DamX	10	10.0	28364100.0	28061300.0	29116100.0	27961700.0	28829800.0	27064500.0	0	0.05648097024966609	0.05489627301538929	False	0.007463465553235908	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P69902	FCTA_ECOLI	frc	Formyl-coenzyme A transferase	8	8.0	7164420.0	7960690.0	7098210.0	8127210.0	7594270.0	7572980.0	0	0.056611962985728966	-0.11441493595326133	False	0.007489561586638832	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P31224	ACRB_ECOLI	acrB	Acriflavine resistance protein B	23	23.0	17785100.0	19023900.0	17763900.0	18107100.0	17454900.0	18803300.0	0	0.056761136284482344	-0.07763472672684107	False	0.007515657620041753	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A8D6	YMDB_ECOLI	ymdB	O-acetyl-ADP-ribose deacetylase	5	5.0	7366000.0	6882990.0	7233500.0	7142620.0	7471320.0	7145670.0	0	0.057062614934527654	0.06003173498449625	False	0.007541753653444677	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A7T7	RS18_ECOLI	rpsR	30S ribosomal protein S18	6	6.0	626338000.0	611412000.0	620757000.0	583254000.0	633951000.0	579130000.0	0	0.05760981845595572	0.08469503134605154	False	0.007567849686847599	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A8E5	YACL_ECOLI	yacL	UPF0231 protein YacL	1	1.0	1990150.0	2527680.0	1948770.0	2170590.0	1945400.0	2417970.0	0	0.05777228050209888	-0.2742394621896216	False	0.007593945720250522	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P23839	YICC_ECOLI	yicC	UPF0701 protein YicC	12	12.0	28334800.0	27835100.0	29056500.0	28357800.0	28809900.0	27718000.0	0	0.05781899362246731	0.03884972461780593	False	0.007620041753653445	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P09832	GLTD_ECOLI	gltD	Glutamate synthase [NADPH] small chain	7	7.0	36898000.0	34396300.0	34911300.0	34426500.0	36001000.0	32863800.0	0	0.05803114371329861	0.08436544007638662	False	0.007646137787056368	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A937	BAME_ECOLI	bamE	Outer membrane protein assembly factor BamE	1	1.0	114470000.0	112294000.0	114387000.0	110906000.0	117954000.0	106691000.0	0	0.05843796778859435	0.07216023884649835	False	0.0076722338204592904	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A8E1	YCFP_ECOLI	ycfP	UPF0227 protein YcfP	8	8.0	59020900.0	58084400.0	59123100.0	57692400.0	59114800.0	58563600.0	0	0.05873523810579726	0.023950326983945995	False	0.007698329853862213	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P27249	GLND_ECOLI	glnD	[Protein-PII] uridylyltransferase	2	2.0	478592.0	702104.0	496917.0	703163.0	583730.0	577808.0	0	0.058827959252694226	-0.3468971602615683	False	0.007724425887265136	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P64429	YPFJ_ECOLI	ypfJ	Uncharacterized protein YpfJ	3	3.0	6127580.0	6272310.0	6157730.0	6599730.0	5710660.0	6574810.0	0	0.05903492900236671	-0.11186261944825886	False	0.007750521920668059	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P33030	YEIR_ECOLI	yeiR	Uncharacterized protein YeiR	6	6.0	7196540.0	6700560.0	7136240.0	6991680.0	7401370.0	7013220.0	0	0.05928813623503514	0.06995241991734968	False	0.0077766179540709815	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P75882	GFCD_ECOLI	gfcD	Uncharacterized lipoprotein GfcD	17	17.0	19211100.0	19555400.0	19135200.0	19617900.0	19423900.0	19458900.0	0	0.05947112788936908	-0.021367701330974993	False	0.007802713987473905	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A6S7	GPDA_ECOLI	gpsA	Glycerol-3-phosphate dehydrogenase [NAD(P)+]	7	7.0	27506600.0	24686300.0	27557000.0	24991900.0	25925900.0	25969500.0	0	0.06011732678481389	0.09843866058196764	False	0.007828810020876827	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A877	TRPA_ECOLI	trpA	Tryptophan synthase alpha chain	7	7.0	6243400.0	6002230.0	6550770.0	5975250.0	6325370.0	6210090.0	0	0.06080935008074308	0.07209501305987036	False	0.00785490605427975	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P60906	SYH_ECOLI	hisS	Histidine--tRNA ligase	22	22.0	90920500.0	95847800.0	91471100.0	93309400.0	92027700.0	93515600.0	0	0.062291367206056575	-0.04275111719039759	False	0.007881002087682673	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A8U6	METJ_ECOLI	metJ	Met repressor	5	5.0	40653000.0	39007600.0	40813000.0	39197100.0	39708900.0	39166500.0	0	0.06270440934219583	0.04601244185272602	False	0.007907098121085596	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A8B5	YBAB_ECOLI	ybaB	Nucleoid-associated protein YbaB	3	3.0	32776000.0	37495500.0	32638100.0	34546100.0	33184100.0	35891200.0	0	0.0627619075225066	-0.13050014183781114	False	0.007933194154488519	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P29012	ALR2_ECOLI	dadX	Alanine racemase, catabolic	2	2.0	2969960.0	2880330.0	3112330.0	2668710.0	3048500.0	2886850.0	0	0.06305073682751072	0.11419940502843448	False	0.007959290187891441	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0AGL2	TDCF_ECOLI	tdcF	Putative reactive intermediate deaminase TdcF	3	3.0	200388000.0	208343000.0	197013000.0	206061000.0	189858000.0	205512000.0	0	0.06335873368011113	-0.07807582201171066	False	0.007985386221294364	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P37636	MDTE_ECOLI	mdtE	Multidrug resistance protein MdtE	13	13.0	22461200.0	21650400.0	21920800.0	21760400.0	22137200.0	21102700.0	0	0.06378519880125862	0.04416972964217437	False	0.008011482254697286	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P26646	ACUI_ECOLI	acuI	Probable acrylyl-CoA reductase AcuI	10	10.0	45483500.0	49607600.0	45025700.0	47082400.0	44797000.0	47252700.0	0	0.064062259844694	-0.08926667702528855	False	0.008037578288100209	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P19926	AGP_ECOLI	agp	Glucose-1-phosphatase	6	6.0	15533800.0	15382500.0	15792500.0	15179000.0	15421000.0	15112600.0	0	0.06417352523700627	0.03350674008509111	False	0.008063674321503131	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0AEW6	INGK_ECOLI	gsk	Inosine-guanosine kinase	14	14.0	11122000.0	11391100.0	11305200.0	11514000.0	11188100.0	11758400.0	0	0.06437711054791079	-0.04429930690028002	False	0.008089770354906054	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A955	ALKH_ECOLI	eda	KHG/KDPG aldolase	8	8.0	173745000.0	169924000.0	177433000.0	165024000.0	170968000.0	168736000.0	0	0.06455275442423586	0.051934359634236205	False	0.008115866388308978	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P36683	ACON2_ECOLI	acnB	Aconitate hydratase 2	34	34.0	51693800.0	53332600.0	51343100.0	52626500.0	50744500.0	51873400.0	0	0.0645946189558658	-0.037513289190264795	False	0.0081419624217119	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A6P9	ENO_ECOLI	eno	Enolase	25	25.0	1291520000.0	1275660000.0	1290130000.0	1288280000.0	1297920000.0	1276180000.0	0	0.06508526366111055	0.01474536278395805	False	0.008168058455114823	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A6Z1	HSCA_ECOLI	hscA	Chaperone protein HscA	18	18.0	29776800.0	28917600.0	30499100.0	28995900.0	29611700.0	29359200.0	0	0.06606892031389563	0.04259167835382432	False	0.008194154488517746	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A821	SELA_ECOLI	selA	L-seryl-tRNA(Sec) selenium transferase	12	12.0	11946300.0	11666200.0	12385900.0	11807600.0	12074300.0	11644900.0	0	0.06617927312297095	0.05195661037489198	False	0.008220250521920668	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P46853	YHHX_ECOLI	yhhX	Uncharacterized oxidoreductase YhhX	12	12.0	33268400.0	34476500.0	33814800.0	34161800.0	32764300.0	34303700.0	0	0.0662580437946077	-0.044033506437467784	False	0.00824634655532359	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0ADA3	NLPD_ECOLI	nlpD	Murein hydrolase activator NlpD	8	8.0	20363300.0	22041800.0	20594200.0	21019000.0	20041400.0	21093500.0	0	0.06661721097445227	-0.07276273986736566	False	0.008272442588726515	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P04846	NLPA_ECOLI	nlpA	Lipoprotein 28	2	2.0	8087000.0	7899570.0	8263570.0	7932200.0	8156210.0	7575490.0	0	0.06669728936740706	0.0662248719949337	False	0.008298538622129436	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P25524	CODA_ECOLI	codA	Cytosine deaminase	7	7.0	12783900.0	12046500.0	12639100.0	12491700.0	12618100.0	12074200.0	0	0.0668184424029666	0.05522661625084998	False	0.00832463465553236	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0AFI2	PARC_ECOLI	parC	DNA topoisomerase 4 subunit A	12	12.0	22228200.0	20701500.0	21159000.0	20677200.0	21728800.0	20494800.0	0	0.06711080217792637	0.07369043402043589	False	0.008350730688935281	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P09030	EX3_ECOLI	xthA	Exodeoxyribonuclease III	12	12.0	21600300.0	22465300.0	21659400.0	21779200.0	21161700.0	22623200.0	0	0.06715042014326493	-0.05376948125380511	False	0.008376826722338205	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A7J0	RIBB_ECOLI	ribB	3,4-dihydroxy-2-butanone 4-phosphate synthase	5	5.0	76825600.0	84100400.0	77591900.0	79591200.0	77802300.0	83757400.0	0	0.06729146800708184	-0.09164022447835511	False	0.008402922755741128	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A9H1	MUG_ECOLI	mug	G/U mismatch-specific DNA glycosylase	6	6.0	6574890.0	5109810.0	5596800.0	5432610.0	5847880.0	4622570.0	0	0.06754334195429268	0.24882003798069505	False	0.00842901878914405	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P16384	MIAA_ECOLI	miaA	tRNA dimethylallyltransferase	12	12.0	6774090.0	6327100.0	6968820.0	6711330.0	6913320.0	6263660.0	0	0.06782933408246553	0.09781990105396941	False	0.008455114822546973	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A9D8	DAPD_ECOLI	dapD	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase	19	19.0	147419000.0	148384000.0	147732000.0	152306000.0	145227000.0	152804000.0	0	0.06837114706344176	-0.042341065284225966	False	0.008481210855949895	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P29217	YCEH_ECOLI	yceH	UPF0502 protein YceH	5	5.0	16140500.0	16535300.0	16023600.0	16452800.0	16020400.0	16194400.0	0	0.06863315356242108	-0.02957593591529657	False	0.008507306889352818	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A855	TOLB_ECOLI	tolB	Protein TolB	17	17.0	80073300.0	78674000.0	78769700.0	77800700.0	80971500.0	76265900.0	0	0.06878379134828627	0.04319599069338124	False	0.008533402922755742	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0ADQ2	YIID_ECOLI	yiiD	Uncharacterized protein YiiD	5	5.0	4151060.0	4871850.0	3978010.0	4221800.0	3791330.0	4876100.0	0	0.0694624975428806	-0.2288735552081344	False	0.008559498956158665	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P17109	MEND_ECOLI	menD	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase	7	7.0	6182390.0	6172610.0	6354280.0	5967730.0	6223180.0	5960270.0	0	0.06952446489411615	0.051609974695786084	False	0.008585594989561586	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0AD12	YEEZ_ECOLI	yeeZ	Protein YeeZ	11	11.0	32588300.0	37001200.0	35471300.0	37484800.0	34568200.0	36351500.0	0	0.06975298544707988	-0.11102449185946073	False	0.00861169102296451	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0ADP0	YIGB_ECOLI	yigB	Flavin mononucleotide phosphatase YigB	7	7.0	12611300.0	12239700.0	13078300.0	12564700.0	12719900.0	11999500.0	0	0.06988639055684955	0.06160453105321862	False	0.008637787056367432	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0AG27	YIBN_ECOLI	yibN	Uncharacterized protein YibN	5	5.0	124440000.0	116095000.0	120379000.0	118707000.0	119399000.0	114986000.0	0	0.0707292825046874	0.05832142713840104	False	0.008663883089770355	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0AFP4	YBBO_ECOLI	ybbO	Uncharacterized oxidoreductase YbbO	4	4.0	3868610.0	3722410.0	3916660.0	3594550.0	3851770.0	3416350.0	0	0.07073942717380113	0.11662908936584285	False	0.00868997912317328	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P69910	DCEB_ECOLI	gadB	Glutamate decarboxylase beta	3	3.0	34250800.0	32521700.0	36806600.0	32531500.0	37707600.0	32776800.0	0	0.07114272149731363	0.15286553273827352	False	0.0087160751565762	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A7J3	RL10_ECOLI	rplJ	50S ribosomal protein L10	10	10.0	2236260000.0	2102300000.0	2171640000.0	2057220000.0	2122300000.0	2060560000.0	0	0.07128696042153447	0.07019404197339905	False	0.008742171189979123	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A850	TIG_ECOLI	tig	Trigger factor	46	46.0	704931000.0	703195000.0	703643000.0	695740000.0	709920000.0	698089000.0	0	0.07137096012539955	0.014695669834567845	False	0.008768267223382047	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P63883	AMIC_ECOLI	amiC	N-acetylmuramoyl-L-alanine amidase AmiC	9	9.0	5048780.0	4788180.0	4862260.0	4589740.0	4832220.0	4709550.0	0	0.07153179029483295	0.06564302742643355	False	0.00879436325678497	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0ABL5	NAPC_ECOLI	napC	Cytochrome c-type protein NapC	2	2.0	3653400.0	4238310.0	3444990.0	4368760.0	3793670.0	3816080.0	0	0.07192530220424265	-0.18975419333601673	False	0.008820459290187892	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P76245	YEAP_ECOLI	yeaP	Probable diguanylate cyclase YeaP	2	2.0	2764750.0	2275780.0	2945060.0	2207560.0	2994740.0	2719220.0	0	0.07201834436806495	0.27325994303227413	False	0.008846555323590815	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P08373	MURB_ECOLI	murB	UDP-N-acetylenolpyruvoylglucosamine reductase	4	4.0	7125280.0	7650840.0	7519200.0	7883110.0	7296200.0	7531240.0	0	0.07213269818731521	-0.07210893729546232	False	0.008872651356993737	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0ABQ4	DYR_ECOLI	folA	Dihydrofolate reductase	5	5.0	26750200.0	29866300.0	25112900.0	29130100.0	27631800.0	27660200.0	0	0.07303407201022159	-0.12444732592877289	False	0.00889874739039666	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A6G7	CLPP_ECOLI	clpP	ATP-dependent Clp protease proteolytic subunit	6	6.0	143847000.0	147040000.0	141846000.0	150478000.0	146421000.0	147256000.0	0	0.0730496603523453	-0.04166048204470397	False	0.008924843423799584	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0AEM9	FLIY_ECOLI	fliY	Cystine-binding periplasmic protein	20	20.0	54571800.0	53650400.0	54295400.0	52999200.0	55283000.0	54190500.0	0	0.07306183465952312	0.029389369460384035	False	0.008950939457202507	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
