protein	RD139_Wide_UPS1_1fmol_inj1	RD139_Wide_UPS1_1fmol_inj2	RD139_Wide_UPS1_1fmol_inj3	RD139_Wide_UPS1_2_5fmol_inj1	RD139_Wide_UPS1_2_5fmol_inj2	RD139_Wide_UPS1_2_5fmol_inj3	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P07004	145686788.22712108	143400014.81184626	142724020.88922074	147911413.5674039	143448391.3144285	146144939.4400499	0	0.3027928739358074	-0.01889925474650578	False	0.01638530287984111	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0ADX9	11519588.246984482	12702523.034069384	13545613.188736431	14020014.150034878	12868618.7261613	13364138.5494551	0	0.3034620031008228	-0.09193425392846329	False	0.01641012909632572	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P76112	6587407.167585404	6177465.224191198	6111232.827706173	6533534.416291109	6325889.125956409	6661667.450712783	0	0.30364454000880353	-0.04847256586017831	False	0.016434955312810327	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A9T6	6619216.34445583	5787234.425546524	7702093.909558833	7143514.708489929	7152062.878023254	8190765.309068455	0	0.3039885778106073	-0.16124037213160244	False	0.016459781529294934	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P75745	27530757.08078312	27051468.784369808	26580788.85894108	31615809.392468303	26238270.092817	29755325.39595093	0	0.30501462040138794	-0.11026329799927966	False	0.016484607745779544	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P76445	12340818.37893002	9891556.103369972	10002699.144325044	13846304.04405727	10417509.484630983	12504682.04871622	0	0.3053601270963611	-0.18983886964452035	False	0.01650943396226415	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P75820	905980.7920049756	1096455.787892363	1031027.2030321808	1249441.5194068234	1225799.2140934689	956315.3341729568	0	0.3056239643503747	-0.1778968399714534	False	0.01653426017874876	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A8T7	3895126230.6938286	3857107396.640111	3869210664.229153	3874181323.944695	3892593049.052758	3905963372.005012	0	0.3063340851648363	-0.006353597683302852	False	0.016559086395233368	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P13482	2518550.9930492584	2320089.61079083	3294156.58664732	1956125.6961756712	2678133.110506969	2195292.09468176	0	0.3064201472734307	0.2519609248364764	False	0.016583912611717974	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P05825	47755997.06328389	52312950.85003453	49833372.03718265	54282790.40084424	51216005.05545993	50551309.15677495	0	0.30722685322544513	-0.057986613207683065	False	0.016608738828202584	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AFL3	149531196.47725248	153119205.1731394	153031397.1447647	152974528.65185064	155397869.02753332	152541501.0790795	0	0.3081796245554416	-0.01647052604679556	False	0.01663356504468719	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AD24	22415088.05770564	17264877.422347378	22367125.9282253	22231082.226915684	23372003.919114757	23352697.654297844	0	0.3087981768266025	-0.15230798317606747	False	0.0166583912611718	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P24188	8027021.646472479	9230254.274819229	6483570.312527102	8984292.95592164	9009579.172491273	8971775.32605689	0	0.3088965010212998	-0.18375131363273917	False	0.016683217477656404	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P76004	4608058.805756488	4760475.781967373	4700894.677578467	5050871.195944606	4849988.937061545	4644367.6322899135	0	0.30900715236502063	-0.04798208194685198	False	0.01670804369414101	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P27250	6384481.621370755	8529369.400456008	8543187.257815352	6769745.851261379	7080780.483137392	6708623.066032337	0	0.3094871842175145	0.1902402913228898	False	0.01673286991062562	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P00962	646404753.5747339	626944591.4432905	660035428.7797807	659108046.2202692	647532549.2629602	666919100.0527282	0	0.30965759466822196	-0.02967137302786585	False	0.016757696127110228	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P24215	14168306.208712265	15586796.221060757	15838206.378876109	15684465.515336037	15768227.52587396	16237042.366900232	0	0.31009138028283434	-0.06485666578701235	False	0.016782522343594838	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AC33	44387415.60203219	43851892.83818546	43605290.04024631	42722276.73937177	44214947.00485129	40231290.89213425	0	0.3106438355275277	0.05209694563317947	False	0.016807348560079444	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A6B4	65464743.47244381	73373231.63291869	70469605.91714047	72580094.76303503	71667066.58549413	74366051.4418163	0	0.31067071839130966	-0.06275603258629418	False	0.01683217477656405	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P30126	1357663.887092007	803294.2872127543	140095.97235654233	1025960.6279782486	1224619.7193134697	1468676.9944231082	1	0.3110353708569518	-0.6927196415497461	False	0.01685700099304866	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P09394	144192033.67653334	145971835.0943179	146247372.12634704	150620093.7933833	147419970.51273125	144972279.57011616	0	0.31117433429792263	-0.02165863540722518	False	0.016881827209533268	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AEI1	299636652.81311524	302663220.09122354	298852998.1743088	293474443.67049223	302565927.0326335	291105983.9795423	0	0.312294169427603	0.022599735739489913	False	0.016906653426017878	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A6L9	45200227.35944437	43987182.78273042	45041690.88960721	46031625.73012488	46574051.0835006	44365706.77145926	0	0.3138559725771801	-0.02917702961476236	False	0.016931479642502485	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P75870	876382.6437402838	569499.9999999998	971207.55377065	903375.9610488344	988260.1252676388	1008403.9574895124	0	0.31424317897920223	-0.2628015106015236	False	0.01695630585898709	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0ABB4	3929093319.834928	3734323943.617229	3733527221.3816986	3710185719.281693	3751014053.6945486	3676318670.0588975	0	0.31443051558907353	0.03321926964199093	False	0.016981132075471698	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P08244	150615333.26580605	155905210.89943692	154511906.41620666	150173617.99697542	153547674.90428552	150637541.0367357	0	0.3160715530121695	0.021036171925078548	False	0.017005958291956304	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P32166	817750.4295756157	105810.48437500007	140095.97235654233	817405.4344787726	659251.8394400089	510158.4775470193	2	0.31611170498660607	-0.9014252472830856	False	0.017030784508440915	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P37344	95084.20934397526	3672726.4662928847	2663341.632889955	1863125.614251408	101496.66279868108	129991.79890025848	3	0.31689345845139355	1.6183927993595146	False	0.01705561072492552	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AAN1	2267620.681221898	2312632.750000003	2363247.389887999	2253563.7850507274	2500958.0808032067	2559177.1203270247	0	0.31748620143513495	-0.07493801617195081	False	0.017080436941410128	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P33371	5209345.595741155	5727800.860097254	5798040.75993325	7442310.535925453	6224347.818389775	5405535.369110554	0	0.3178635348047255	-0.18858610450387525	False	0.017105263157894738	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A7T3	1803944840.906121	1909271657.9609947	1937790328.545544	1902644326.0004396	1922571905.7826328	2000318423.2179968	0	0.31841826255468114	-0.043882531061596605	False	0.017130089374379345	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P02932	1225653.6442672422	1154806.8315738973	1186428.5815046814	1528859.7951559462	1363345.8557333385	1130185.3317852914	0	0.31872616982344393	-0.1733869769967329	False	0.017154915590863955	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A955	431491200.1146301	436656886.53992456	441455123.5764132	435340931.0125573	447880189.5979468	442294604.9351237	0	0.31884188932772584	-0.01742402262668306	False	0.01717974180734856	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0ADA5	234099948.8307804	247992844.9432706	257540839.57113355	248538038.4686053	260603154.6461176	257935306.0710375	0	0.32003092500182934	-0.05255963245776616	False	0.017204568023833168	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P75792	4049273.039180747	3917027.823746726	4115839.669474332	3896511.237313077	3966541.1697474	3001954.349146594	0	0.3204938094196406	0.15318700073759886	False	0.017229394240317778	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P52061	34268423.85044833	36197122.76604806	35581767.895723864	34433487.06056717	26437870.50297243	34616834.31422546	0	0.32073189488179354	0.15131384243202717	False	0.017254220456802385	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A9I3	24981580.80890186	27320765.884692468	24562592.008210625	26422524.98286749	27654426.88331745	26228164.47697688	0	0.32096246535451234	-0.06316623167814196	False	0.017279046673286995	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P23890	2963513.286727626	2734855.0015263725	3526787.4050662536	2729242.887992012	2696180.26457088	2879719.6608416126	0	0.3213023007125998	0.15156828313344	False	0.017303872889771598	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P52614	1771274.1057752424	1772915.9013837872	1694688.935442748	1709654.648487161	1364435.5082884743	1712840.1453809107	0	0.32135548585225726	0.13015732478649897	False	0.017328699106256205	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P39451	17408964.242553044	16007798.357663192	15521907.901234472	17852133.527003497	21619702.40040558	15962844.410842763	0	0.3224831101032148	-0.17981391040886288	False	0.017353525322740815	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A9Q7	10709927232.690744	10959568369.462542	10987853829.447924	10644538423.99076	10713993033.246078	10902531689.03255	0	0.3238471056876116	0.017613719667103164	False	0.01737835153922542	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A9K3	194501755.1584827	193656857.3916835	195917987.2308274	196316605.43426028	189874157.9316751	183368588.2917705	0	0.32398006285459563	0.03631139871964604	False	0.01740317775571003	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P64423	1519460.3620837	1996938.499999999	1779077.154183632	1153560.5051419665	1775105.1893747696	1583754.0793295011	0	0.3240686716290813	0.23085909291604637	False	0.017428003972194638	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P21369	8720193.883709658	9294694.017581685	8029672.8847193	9987637.585514808	9611239.86920542	8448953.01186331	0	0.324162365630885	-0.10690707318666515	False	0.017452830188679245	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0ADL3	912288.7948542534	1114639.4986487953	1142933.211676695	146892.9414173368	892625.8066199501	1049914.986757162	1	0.3243092870494211	0.6013078036389196	False	0.017477656405163855	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P11557	101424268.56900184	103298303.16495822	102060084.40426542	100289892.36017548	108729722.1888846	108583887.67154267	0	0.3243178615249497	-0.05000989836544277	False	0.01750248262164846	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P02931	715989109.2466334	740661479.2545208	728278921.2417703	732423036.4978535	759909135.6684449	732134376.1061686	0	0.32461960565907944	-0.025872667090538922	False	0.017527308838133072	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AFX0	14854614.93995946	16963773.068850286	15133933.664979966	13198843.78699529	14124707.602248214	16027783.62376243	0	0.3251138657524504	0.11512007505829555	False	0.01755213505461768	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P22939	12374002.283340989	12539231.731233155	15273894.75608088	11529141.493188769	11008873.539769812	13539267.032292718	0	0.32525071841724135	0.15564285043137013	False	0.017576961271102285	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P36879	27530900.43144944	26088133.60927722	25666867.63148716	26588697.54357468	25461195.82571493	22756685.09459136	0	0.3261764098759387	0.08389920822198435	False	0.01760178748758689	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A7P5	185075558.7521405	192416071.5682244	192724656.7002768	192933501.2958018	193459316.17490527	193467813.6548243	0	0.3270664833668163	-0.02419694432109078	False	0.0176266137040715	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A9W0	95084.20934397526	8215365.022720449	6311389.832447866	6928791.667534511	9004241.264664529	8119587.619373004	1	0.32749029153373	-0.7180693073585056	False	0.01765143992055611	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P13024	83538895.54959315	86737180.99802007	90799780.64229636	93323177.07938176	87598122.96892153	89244760.58566277	0	0.32764237686048153	-0.04937739720344626	False	0.017676266137040715	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P39315	25752391.311771818	16035335.080655156	27490790.437469527	29972251.252841637	26367807.29080481	26667387.2834471	0	0.3276704321056917	-0.2608327090165049	False	0.01770109235352532	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AEE3	21207724.91101541	23671691.380601235	23239446.556363262	23674434.185056515	25624561.09649957	22673800.817346748	0	0.3283361630230345	-0.07939735587646594	False	0.017725918570009932	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P99999ups|CYC_HUMAN_UPS	2498941.4433425283	2534251.576285462	2737324.6632504985	2106995.5984762274	1886067.6909289204	2765322.315600297	0	0.3290458423133338	0.20133204926877105	False	0.01775074478649454	False	False	Human	True	False	False	False	diann231	directlfq	min	0.6609640474436812
P0ACL2	10552345.791883696	9839689.876087828	12488640.090380467	11433890.109106865	12215369.863160156	12262421.975677423	0	0.33020033869617144	-0.12721327482384645	False	0.01777557100297915	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
