Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0AET2	HDEB_ECOLI	hdeB	Acid stress chaperone HdeB	2	2.0	225416000.0	219078000.0	196036000.0	218484000.0	199151000.0	198987000.0	0	0.003364708713902565	-0.15807552053066287	False	0.0023985239852398524	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9L3	FKBB_ECOLI	fklB	FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase	9	9.0	156345000.0	163166000.0	138692000.0	158809000.0	137303000.0	140394000.0	0	0.003447937484988893	-0.2000441594173034	False	0.00242488139167106	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A763	NDK_ECOLI	ndk	Nucleoside diphosphate kinase	6	6.0	41920000.0	41904700.0	46440800.0	40349000.0	47519700.0	49037000.0	0	0.0036014292484999274	0.20363028185875756	False	0.002451238798102267	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P16659	SYP_ECOLI	proS	Proline--tRNA ligase	28	28.0	87830600.0	88602700.0	83008700.0	86247600.0	81014000.0	81650800.0	0	0.003673810152523125	-0.09656905605870048	False	0.002477596204533474	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P07363	CHEA_ECOLI	cheA	Chemotaxis protein CheA	12	12.0	9148950.0	9056830.0	10153000.0	9336880.0	9826520.0	10142100.0	0	0.0038683474888419845	0.12913146505829143	False	0.002503953610964681	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P22524	MUKE_ECOLI	mukE	Chromosome partition protein MukE	6	6.0	25194100.0	24518700.0	21309100.0	23687200.0	20257100.0	21380600.0	0	0.003953400964510117	-0.22164702494112315	False	0.0025303110173958885	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P08390	USG_ECOLI	usg	USG-1 protein	9	9.0	18815200.0	18721900.0	19627800.0	18588100.0	19545200.0	19305700.0	0	0.003968952638694099	0.05926255922823632	False	0.0025566684238270956	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AF03	MOG_ECOLI	mog	Molybdopterin adenylyltransferase	5	5.0	51884700.0	53212600.0	45072800.0	50775800.0	46187800.0	46324300.0	0	0.004066414916006723	-0.1800498322238405	False	0.0025830258302583027	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AFG3	ODO1_ECOLI	sucA	2-oxoglutarate dehydrogenase E1 component	27	27.0	31493700.0	31247800.0	29679900.0	30883500.0	29028400.0	29702100.0	0	0.0041507771088437955	-0.08267772510960777	False	0.00260938323668951	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P25746	HFLD_ECOLI	hflD	High frequency lysogenization protein HflD	8	8.0	12435400.0	11594700.0	9869120.0	12244600.0	10510200.0	9774320.0	0	0.004158020583398344	-0.26663151519621237	False	0.002635740643120717	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P23857	PSPE_ECOLI	pspE	Thiosulfate sulfurtransferase PspE	2	2.0	8438190.0	8223280.0	9989670.0	8468570.0	9998000.0	10544000.0	0	0.004357127763078854	0.28089353564276615	False	0.0026620980495519245	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P38506	XNI_ECOLI	ygdG	Protein Xni	2	2.0	2260000.0	2067050.0	1670540.0	2148310.0	1814430.0	1638590.0	0	0.004432949108808964	-0.3378138166454524	False	0.0026884554559831316	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ACL2	EXUR_ECOLI	exuR	Exu regulon transcriptional regulator	6	6.0	10438800.0	10528400.0	9307720.0	10772100.0	9260070.0	9333220.0	0	0.004452369554448862	-0.1859529626474286	False	0.0027148128624143388	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P75957	LOLD_ECOLI	lolD	Lipoprotein-releasing system ATP-binding protein LolD	3	3.0	19329200.0	19083100.0	15045800.0	18841400.0	16301900.0	15592700.0	0	0.005354618998246231	-0.28653879411745126	False	0.002741170268845546	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76578	YFHM_ECOLI	yfhM	Uncharacterized lipoprotein YfhM	11	11.0	2854220.0	2959350.0	3316230.0	2861480.0	3507810.0	3329580.0	0	0.005355166971567118	0.2270501951942025	False	0.0027675276752767526	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9S5	GLDA_ECOLI	gldA	Glycerol dehydrogenase	8	8.0	93455200.0	96297700.0	79375100.0	93246000.0	84207800.0	78693200.0	0	0.005461860082708889	-0.22414435225568421	False	0.00279388508170796	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P33355	YEHS_ECOLI	yehS	Uncharacterized protein YehS	6	6.0	5978450.0	5714710.0	4867930.0	5990010.0	4546180.0	5034680.0	0	0.005504864333362418	-0.2914282441265758	False	0.0028202424881391673	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6D3	AROA_ECOLI	aroA	3-phosphoshikimate 1-carboxyvinyltransferase	9	9.0	23801500.0	24557100.0	21979100.0	23857000.0	21697400.0	22604800.0	0	0.00560417679135526	-0.12370862252758877	False	0.0028465998945703744	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6U3	MNMG_ECOLI	mnmG	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG	18	18.0	19203100.0	19075000.0	19602000.0	18989300.0	19565000.0	19664900.0	0	0.005705302554801947	0.038884524340870655	False	0.0028729573010015815	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ABZ1	FLIG_ECOLI	fliG	Flagellar motor switch protein FliG	9	9.0	11114400.0	11450500.0	9616170.0	10882500.0	10024400.0	10134400.0	0	0.0058551391833942205	-0.16779401428562357	False	0.0028993147074327886	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9I3	GCVR_ECOLI	gcvR	Glycine cleavage system transcriptional repressor	3	3.0	7584940.0	7001460.0	8551250.0	7249300.0	9023770.0	9375720.0	0	0.0059467368227979515	0.30363610513269107	False	0.002925672113863996	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7U3	RS19_ECOLI	rpsS	30S ribosomal protein S19	7	7.0	661726000.0	674431000.0	709501000.0	659287000.0	698787000.0	720559000.0	0	0.0060145245948401175	0.09336247545671855	False	0.0029520295202952033	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A890	TUSA_ECOLI	tusA	Sulfurtransferase TusA	3	3.0	29650000.0	30224100.0	33438200.0	28909800.0	33082000.0	33014500.0	0	0.006150645242308839	0.16490148562676893	False	0.0029783869267264104	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P23839	YICC_ECOLI	yicC	UPF0701 protein YicC	12	12.0	24942500.0	24533500.0	26471200.0	24093600.0	27537400.0	27664600.0	0	0.006304213506578164	0.15075300697574587	False	0.0030047443331576175	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P22525	YCBB_ECOLI	ycbB	Probable L,D-transpeptidase YcbB	11	11.0	9498400.0	9505930.0	10214200.0	9730360.0	10287900.0	10182500.0	0	0.006464409410101831	0.09472129188161425	False	0.0030311017395888247	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A8R9	HDFR_ECOLI	hdfR	HTH-type transcriptional regulator HdfR	4	4.0	3647340.0	3667000.0	3600480.0	3690800.0	3564800.0	3558810.0	0	0.006626810380015738	-0.03732226630056405	False	0.003057459146020032	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AEH5	ELAB_ECOLI	elaB	Protein ElaB	3	3.0	37982300.0	39647000.0	43450800.0	38118600.0	42975800.0	42676400.0	0	0.006632489706986763	0.1575365062314428	False	0.003083816552451239	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P19318	NARY_ECOLI	narY	Respiratory nitrate reductase 2 beta chain	1	1.0	1332040.0	1361450.0	69543.6	1693500.0	595756.0	72189.7	2	0.006743219957474435	-2.5725373947664902	False	0.003110173958882446	False	True	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AEE1	DCRB_ECOLI	dcrB	Protein DcrB	6	6.0	74025700.0	74144300.0	67158700.0	74943200.0	68819900.0	66100100.0	0	0.0067603364991163225	-0.1428586067618351	False	0.003136531365313653	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ACR4	YEIE_ECOLI	yeiE	Uncharacterized HTH-type transcriptional regulator YeiE	8	8.0	6409200.0	6107700.0	7344090.0	6495240.0	7300680.0	6960640.0	0	0.0069032585765389735	0.1844716784309441	False	0.0031628887717448603	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AEK4	FABI_ECOLI	fabI	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI	17	17.0	286185000.0	289651000.0	274621000.0	291655000.0	278088000.0	280095000.0	0	0.006908419726288268	-0.05887179218022824	False	0.003189246178176068	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P77737	OPPF_ECOLI	oppF	Oligopeptide transport ATP-binding protein OppF	4	4.0	4606410.0	4764260.0	3540640.0	5080620.0	3875320.0	4011480.0	0	0.006965659957453095	-0.33869603714295937	False	0.003215603584607275	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A898	YBEY_ECOLI	ybeY	Endoribonuclease YbeY	1	1.0	28872000.0	29024000.0	33073500.0	29193500.0	31860600.0	32590700.0	0	0.006988497952729	0.1632703447514403	False	0.003241960991038482	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P36659	CBPA_ECOLI	cbpA	Curved DNA-binding protein	6	6.0	14840000.0	14841000.0	18853300.0	13100100.0	17633800.0	18461000.0	0	0.006995658468897278	0.3610960184356488	False	0.003268318397469689	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P68679	RS21_ECOLI	rpsU	30S ribosomal protein S21	6	6.0	590393000.0	601134000.0	519737000.0	594895000.0	545585000.0	525929000.0	0	0.007064184166797848	-0.16691150257497697	False	0.0032946758039008963	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76002	PLIG_ECOLI	pliG	Inhibitor of g-type lysozyme	8	8.0	3988990.0	4338110.0	5241950.0	3991140.0	4886730.0	4826690.0	0	0.007443644941015132	0.2798674615555988	False	0.003321033210332104	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A855	TOLB_ECOLI	tolB	Protein TolB	17	17.0	66142000.0	69307600.0	75758200.0	66014700.0	75409100.0	76814000.0	0	0.007537847700190063	0.17839128116035366	False	0.0033473906167633106	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AC13	DHPS_ECOLI	folP	Dihydropteroate synthase	12	12.0	25560700.0	26045600.0	24600400.0	25393200.0	24478200.0	24080400.0	0	0.007866859995930377	-0.07381372240010144	False	0.0033737480231945177	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P51965ups|UB2E1_HUMAN_UPS	Ubiquitin-conjugating	Ubiquitin-conjugating		1	1.0	20780800.0	26039300.0	69543.6	28321200.0	76922.4	72189.7	3	0.007896700376365463	-8.424801308027616	False	0.003400105429625725	False	True	Human	True	False	False	False	diann231	manual	min	1.660964047443681
P0ADA5	YAJG_ECOLI	yajG	Uncharacterized lipoprotein YajG	7	7.0	105825000.0	108165000.0	95941700.0	103820000.0	95072100.0	99479500.0	0	0.007899239993929748	-0.1296596309073841	False	0.003426462836056932	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P37652	BCSB_ECOLI	bcsB	Cyclic di-GMP-binding protein	14	14.0	14114200.0	14048700.0	12480000.0	14034800.0	12701100.0	12942800.0	0	0.007911726089492813	-0.14646865482833848	False	0.0034528202424881395	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P68191	SRA_ECOLI	sra	Stationary-phase-induced ribosome-associated protein	2	2.0	26369700.0	26676800.0	31182200.0	26758100.0	32563900.0	30889200.0	0	0.008132899183534563	0.24590651803269178	False	0.0034791776489193466	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9H3	LDCI_ECOLI	cadA	Lysine decarboxylase, inducible	3	3.0	3439970.0	3498090.0	2756140.0	3623830.0	3069620.0	2850970.0	0	0.008144490707908314	-0.2836446796129187	False	0.0035055350553505537	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AEX9	MALE_ECOLI	malE	Maltose-binding periplasmic protein	19	19.0	38565500.0	39640400.0	33001300.0	37862000.0	33007900.0	33051100.0	0	0.008172150018668119	-0.2285901371414231	False	0.003531892461781761	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ACF8	HNS_ECOLI	hns	DNA-binding protein H-NS	8	8.0	893054000.0	838385000.0	995241000.0	887051000.0	973478000.0	1005800000.0	0	0.008346504184336561	0.18392129850521613	False	0.003558249868212968	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ADA1	TESA_ECOLI	tesA	Acyl-CoA thioesterase I	5	5.0	3410010.0	2859520.0	4221220.0	3281540.0	4123300.0	4678640.0	0	0.008354920785221378	0.44734528172500115	False	0.0035846072746441755	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AD70	AMPH_ECOLI	ampH	D-alanyl-D-alanine-carboxypeptidase/endopeptidase AmpH	2	2.0	1607310.0	1858710.0	2513740.0	1622850.0	2185990.0	2275870.0	0	0.008470070193283321	0.4549719776278548	False	0.0036109646810753827	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AC92	GNSA_ECOLI	gnsA	Protein GnsA	4	2.0	65307500.0	67829300.0	58874400.0	67652500.0	54433500.0	53749300.0	0	0.008608984937481481	-0.26534022782096617	False	0.0036373220875065893	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AC59	GLRX2_ECOLI	grxB	Glutaredoxin-2	11	11.0	49811500.0	49872000.0	54497100.0	51374100.0	54271700.0	52820200.0	0	0.008733651475777609	0.09723022082617545	False	0.0036636794939377965	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P04805	SYE_ECOLI	gltX	Glutamate--tRNA ligase	23	23.0	138730000.0	141226000.0	132592000.0	138582000.0	132039000.0	133057000.0	0	0.008892189342620108	-0.0737215838968409	False	0.0036900369003690036	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AAS7	YBCJ_ECOLI	ybcJ	Uncharacterized protein YbcJ	3	3.0	16551000.0	16881100.0	14754000.0	16226700.0	15518700.0	15173500.0	0	0.008995520554822138	-0.1278897313436541	False	0.003716394306800211	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9P0	DLDH_ECOLI	lpdA	Dihydrolipoyl dehydrogenase	30	30.0	191773000.0	189018000.0	194777000.0	191457000.0	197115000.0	197211000.0	0	0.009057473230776759	0.04187938433888227	False	0.0037427517132314183	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0C018	RL18_ECOLI	rplR	50S ribosomal protein L18	5	5.0	280062000.0	247507000.0	345592000.0	282586000.0	345073000.0	360937000.0	0	0.009093280342419784	0.37631893290319923	False	0.0037691091196626254	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P69222	IF1_ECOLI	infA	Translation initiation factor IF-1	4	4.0	163140000.0	165354000.0	178059000.0	156752000.0	180861000.0	174559000.0	0	0.00927342513227851	0.13671516105691242	False	0.0037954665260938325	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AED0	USPA_ECOLI	uspA	Universal stress protein A	4	4.0	110650000.0	114796000.0	133324000.0	103547000.0	127109000.0	132311000.0	0	0.009304990213848677	0.2555323474575459	False	0.0038218239325250396	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P77395	YBBN_ECOLI	ybbN	Uncharacterized protein YbbN	8	8.0	11079600.0	11809400.0	13622900.0	11974800.0	13440800.0	12913600.0	0	0.009377385409934956	0.1974512127495095	False	0.003848181338956247	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P24215	UXUA_ECOLI	uxuA	Mannonate dehydratase	6	6.0	3972120.0	3978990.0	4537690.0	4202400.0	4598290.0	4651380.0	0	0.009429738132776188	0.18197320422766908	False	0.0038745387453874543	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P15288	PEPD_ECOLI	pepD	Cytosol non-specific dipeptidase	19	19.0	104973000.0	107206000.0	111804000.0	105756000.0	111596000.0	111185000.0	0	0.00944136140740939	0.07364092354506532	False	0.0039008961518186614	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P36999	RLMA_ECOLI	rlmA	23S rRNA (guanine(745)-N(1))-methyltransferase	2	2.0	4481020.0	4070480.0	5042320.0	4006200.0	5303100.0	4946850.0	0	0.009768171855238612	0.28423032545233773	False	0.0039272535582498685	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A8W5	YQGE_ECOLI	yqgE	UPF0301 protein YqgE	5	5.0	13842200.0	14379400.0	12390600.0	14649900.0	13075800.0	12100900.0	0	0.00998549403049096	-0.19054146370649952	False	0.003953610964681075	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76192	YDHV_ECOLI	ydhV	Uncharacterized oxidoreductase YdhV	8	8.0	8924120.0	8634150.0	8070080.0	8934190.0	8216770.0	8203960.0	0	0.01000484225622078	-0.11334132384332977	False	0.003979968371112283	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ADG4	SUHB_ECOLI	suhB	Inositol-1-monophosphatase	15	15.0	76558200.0	78167100.0	72515300.0	76794800.0	72496200.0	72304100.0	0	0.01001142582257769	-0.09134570802495523	False	0.00400632577754349	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P77739	YNIA_ECOLI	yniA	Uncharacterized protein YniA	6	6.0	3161390.0	3351580.0	3589380.0	3300850.0	3602690.0	3695090.0	0	0.010130872141282101	0.14974094936075164	False	0.004032683183974697	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P26608	FLIS_ECOLI	fliS	Flagellar protein FliS	6	6.0	9798620.0	9708040.0	10970400.0	10232800.0	10646500.0	11150900.0	0	0.010179157917794196	0.1399003632981846	False	0.004059040590405904	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9X9	CSPA_ECOLI	cspA	Cold shock protein CspA	8	6.0	208912000.0	215264000.0	196875000.0	219210000.0	192392000.0	198616000.0	0	0.010300358283985617	-0.13015548383881664	False	0.004085397996837111	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AF36	ZAPB_ECOLI	zapB	Cell division protein ZapB	6	6.0	82754200.0	82984300.0	88816300.0	80042800.0	87566700.0	86872600.0	0	0.010503942518489406	0.09908906671363378	False	0.004111755403268319	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9Q5	ACCD_ECOLI	accD	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta	16	16.0	126651000.0	124405000.0	116741000.0	129385000.0	117736000.0	120054000.0	0	0.010628818135994623	-0.10176095188271461	False	0.0041381128096995255	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ADX1	YHFA_ECOLI	yhfA	Protein YhfA	2	2.0	56935900.0	57188300.0	58791700.0	55850100.0	59669600.0	60555500.0	0	0.01105631326339512	0.07477835658517158	False	0.004164470216130733	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ADE8	YGFZ_ECOLI	ygfZ	tRNA-modifying protein YgfZ	14	14.0	45503400.0	44531200.0	42244800.0	46502200.0	42632600.0	41430900.0	0	0.011190938979460946	-0.11234040013239027	False	0.00419082762256194	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9W0	ULAR_ECOLI	ulaR	HTH-type transcriptional regulator UlaR	1	1.0	91949.1	110647.0	5532600.0	78682.6	7416490.0	7956850.0	3	0.01122108325512043	6.215768795108815	False	0.004217185028993147	False	True	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P00550	PTM3C_ECOLI	mtlA	PTS system mannitol-specific EIICBA component	4	4.0	2768100.0	2634950.0	3182230.0	2920140.0	3511590.0	3332050.0	0	0.01127502115450089	0.2685189565493774	False	0.004243542435424355	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P69811	PTFAH_ECOLI	fruB	Multiphosphoryl transfer protein	22	22.0	101467000.0	96627400.0	109388000.0	96682800.0	106282000.0	108416000.0	0	0.01135772832805088	0.13675175860815977	False	0.004269899841855562	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
