Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P26648	FTSP_ECOLI	ftsP	Cell division protein FtsP	7	7.0	2734400.0	2708640.0	2645610.0	2770350.0	2149810.0	2386100.0	0	0.13615819702212215	0.19368857476449808	False	0.013452566096423018	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P00490	PHSM_ECOLI	malP	Maltodextrin phosphorylase	30	30.0	33803100.0	32584000.0	35066000.0	34817200.0	35568200.0	35111900.0	0	0.13664700356568182	-0.06333386757625428	False	0.01347848626231208	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P77570	ANMK_ECOLI	anmK	Anhydro-N-acetylmuramic acid kinase	4	4.0	4182430.0	3879420.0	4407070.0	4146310.0	4127960.0	4438600.0	0	0.13691300320159092	-0.08773642438154267	False	0.013504406428201141	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P37648	YHJJ_ECOLI	yhjJ	Protein YhjJ	14	14.0	20731300.0	20664100.0	19925800.0	20146400.0	18430200.0	19848600.0	0	0.13712926476156082	0.08043346475869256	False	0.013530326594090203	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P05793	ILVC_ECOLI	ilvC	Ketol-acid reductoisomerase	15	15.0	23922600.0	23419100.0	23848600.0	23387700.0	24324800.0	23859900.0	0	0.1372205199510961	-0.026353975836132054	False	0.013556246759979265	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P21515	ACPH_ECOLI	acpH	Acyl carrier protein phosphodiesterase	2	2.0	910468.0	1030140.0	1121060.0	1057910.0	1075160.0	1114480.0	0	0.13818400967782044	-0.14288665316761567	False	0.013582166925868328	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P06992	RSMA_ECOLI	rsmA	Ribosomal RNA small subunit methyltransferase A	4	4.0	147554000.0	143861000.0	140756000.0	147042000.0	140189000.0	145619000.0	0	0.13883709312927608	0.03967314866290527	False	0.013608087091757388	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P69441	KAD_ECOLI	adk	Adenylate kinase	17	17.0	396502000.0	413725000.0	439267000.0	402891000.0	421627000.0	410049000.0	0	0.13884443892833884	-0.06717944071215831	False	0.01363400725764645	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AD59	IVY_ECOLI	ivy	Inhibitor of vertebrate lysozyme	6	6.0	26508700.0	25456800.0	25193900.0	28118600.0	25072800.0	24466000.0	0	0.13885788182607556	0.09977619051109991	False	0.013659927423535511	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P00963	ASNA_ECOLI	asnA	Aspartate--ammonia ligase	10	10.0	91528400.0	99215400.0	97795700.0	91262700.0	100531000.0	101386000.0	0	0.13890066439457344	-0.08785180193155796	False	0.013685847589424573	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76243	YEAO_ECOLI	yeaO	Uncharacterized protein YeaO	4	4.0	10909900.0	10299900.0	10977300.0	10521700.0	10779000.0	11214600.0	0	0.13923347582840398	-0.05527754707492484	False	0.013711767755313636	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P30850	RNB_ECOLI	rnb	Exoribonuclease 2	24	24.0	40506700.0	40201100.0	39689700.0	41586500.0	39538000.0	40229500.0	0	0.1394295903811879	0.03386335159253914	False	0.013737687921202696	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A8A4	PSRP_ECOLI	ppsR	Phosphoenolpyruvate synthase regulatory protein	5	5.0	7848270.0	7832580.0	7626790.0	8618880.0	7314350.0	7594900.0	0	0.13957282194374906	0.10870625427981954	False	0.013763608087091758	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AES4	GYRA_ECOLI	gyrA	DNA gyrase subunit A	32	32.0	52047300.0	51795000.0	51315900.0	52773300.0	51850000.0	50254900.0	0	0.13989911068199312	0.029733832972235853	False	0.01378952825298082	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
Q46835	YGHG_ECOLI	yghG	Uncharacterized lipoprotein YghG	3	3.0	3263080.0	3349330.0	3450230.0	3053200.0	3494830.0	3315030.0	0	0.14168146594426215	-0.0861106967022963	False	0.013815448418869882	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P77258	NEMA_ECOLI	nemA	N-ethylmaleimide reductase	12	12.0	21247400.0	22250100.0	21289800.0	22820500.0	20823700.0	21064800.0	0	0.14180833639933438	0.06997138148191001	False	0.013841368584758944	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AE06	ACRA_ECOLI	acrA	Acriflavine resistance protein A	13	12.0	112465000.0	110279000.0	114147000.0	108660000.0	111747000.0	112968000.0	0	0.14215245761539985	-0.03210684621321932	False	0.013867288750648004	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7N4	RL32_ECOLI	rpmF	50S ribosomal protein L32	4	4.0	457155000.0	447892000.0	489984000.0	456115000.0	470987000.0	459819000.0	0	0.1422142773126698	-0.06185455186784764	False	0.013893208916537066	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P24215	UXUA_ECOLI	uxuA	Mannonate dehydratase	6	6.0	4433440.0	5106590.0	4984380.0	5012720.0	5598500.0	5548970.0	0	0.14221508691680224	-0.1486200945094085	False	0.013919129082426129	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A898	YBEY_ECOLI	ybeY	Endoribonuclease YbeY	1	1.0	35758500.0	34090200.0	34558900.0	35513700.0	33744900.0	33566800.0	0	0.14255934611034454	0.04862236581181307	False	0.01394504924831519	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AG51	RL30_ECOLI	rpmD	50S ribosomal protein L30	6	6.0	467760000.0	469757000.0	448072000.0	471611000.0	460047000.0	465492000.0	0	0.14256330195430156	0.036829168976204946	False	0.013970969414204252	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P24205	MSBB_ECOLI	msbB	Lipid A biosynthesis (KDO)2-(lauroyl)-lipid IVA acyltransferase	4	4.0	8505660.0	7598460.0	8657070.0	7832870.0	8447720.0	8685090.0	0	0.1430469332039765	-0.10756331090470811	False	0.013996889580093312	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P40191	PDXK_ECOLI	pdxK	Pyridoxine kinase	5	5.0	8367810.0	8310610.0	7528670.0	8096160.0	8158640.0	7873930.0	0	0.1432159993999271	0.07244513132303451	False	0.014022809745982375	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P69908	DCEA_ECOLI	gadA	Glutamate decarboxylase alpha	20	3.0	270192000.0	264500000.0	265734000.0	268002000.0	264086000.0	261002000.0	0	0.14328406030273902	0.021497107564132163	False	0.014048729911871437	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P36659	CBPA_ECOLI	cbpA	Curved DNA-binding protein	6	6.0	19463700.0	19306600.0	21261400.0	20163400.0	20020100.0	20250700.0	0	0.14380176189652558	-0.062248730145762945	False	0.014074650077760499	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P23367	MUTL_ECOLI	mutL	DNA mismatch repair protein MutL	2	2.0	1590980.0	1632800.0	1325710.0	1830400.0	1574460.0	1559090.0	0	0.14410983343766076	0.18067272610337137	False	0.01410057024364956	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7P5	RL34_ECOLI	rpmH	50S ribosomal protein L34	2	2.0	111044000.0	110486000.0	102995000.0	104217000.0	103876000.0	103643000.0	0	0.1442375254212987	0.06909357617736427	False	0.01412649040953862	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P45395	KDSD_ECOLI	kdsD	Arabinose 5-phosphate isomerase KdsD	6	6.0	10071100.0	9666960.0	9085500.0	9391180.0	9588940.0	8813070.0	0	0.14463948807059918	0.08369183722272296	False	0.014152410575427684	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AA31	YEDF_ECOLI	yedF	UPF0033 protein YedF	1	1.0	24348800.0	22904700.0	24512000.0	23813100.0	24187300.0	25380100.0	0	0.14484184219403623	-0.05990073476558773	False	0.014178330741316745	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7K6	RL19_ECOLI	rplS	50S ribosomal protein L19	11	11.0	665314000.0	626960000.0	676840000.0	668765000.0	678333000.0	694413000.0	0	0.14584024057424966	-0.06371429899122558	False	0.014204250907205807	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ADX1	YHFA_ECOLI	yhfA	Protein YhfA	2	2.0	54850500.0	54996100.0	58679500.0	42889000.0	60738700.0	60794200.0	0	0.14618432511323864	-0.23866191474901022	False	0.014230171073094868	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ABJ1	CYOA_ECOLI	cyoA	Ubiquinol oxidase subunit 2	3	3.0	20690500.0	22336100.0	19003000.0	21812700.0	20002800.0	21297000.0	0	0.1464169604625211	0.1046435243323927	False	0.01425609123898393	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ABL5	NAPC_ECOLI	napC	Cytochrome c-type protein NapC	2	2.0	2994340.0	3255390.0	2404830.0	2881280.0	2504560.0	3000910.0	0	0.14699317859837474	0.20704203824721756	False	0.014282011404872992	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P39391	YJIT_ECOLI	yjiT	Putative uncharacterized protein YjiT	4	4.0	1345650.0	1474850.0	1316870.0	1327940.0	1255830.0	1271800.0	0	0.14822922963631757	0.10977294087398508	False	0.014307931570762053	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AFX0	HPF_ECOLI	hpf	Ribosome hibernation promoting factor	3	3.0	8827200.0	7695060.0	7200890.0	8898710.0	8195040.0	6246450.0	0	0.1483239704152606	0.23215992076428124	False	0.014333851736651115	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ADS2	ZAPA_ECOLI	zapA	Cell division protein ZapA	3	3.0	42310900.0	40092500.0	40567900.0	41627200.0	38975300.0	36228800.0	0	0.14929011986027538	0.09940972362903269	False	0.014359771902540178	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P75874	YCCU_ECOLI	yccU	Uncharacterized protein YccU	4	4.0	27003300.0	25386500.0	25216100.0	26247500.0	25747700.0	24284500.0	0	0.14955556967215372	0.06355479875112262	False	0.014385692068429238	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ADE4	TAMA_ECOLI	tamA	Translocation and assembly module TamA	12	12.0	9425750.0	10538000.0	11265300.0	9825370.0	10445200.0	10391000.0	0	0.1496507339185941	-0.10785520584680819	False	0.0144116122343183	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A8P6	XERC_ECOLI	xerC	Tyrosine recombinase XerC	2	2.0	800787.0	959885.0	782112.0	714483.0	133717.0	105835.0	2	0.14986361681120866	1.2765980653705409	False	0.014437532400207361	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7H6	RECR_ECOLI	recR	Recombination protein RecR	1	1.0	14196700.0	13656500.0	13409100.0	13978100.0	9062870.0	10785700.0	0	0.1501430652014523	0.33089573525733945	False	0.014463452566096425	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P52006	NUDI_ECOLI	nudI	Nucleoside triphosphatase NudI	3	3.0	5442160.0	4792000.0	4660480.0	5693170.0	4822740.0	4646910.0	0	0.15029727189584544	0.17272970013951128	False	0.014489372731985486	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A738	MOAC_ECOLI	moaC	Cyclic pyranopterin monophosphate synthase accessory protein	4	4.0	4952680.0	4956320.0	4757660.0	4967500.0	4512930.0	4876280.0	0	0.1506408954713767	0.07255225136453662	False	0.014515292897874546	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AB98	ATP6_ECOLI	atpB	ATP synthase subunit a	2	2.0	4749930.0	4537980.0	4140600.0	4215930.0	3467940.0	4267510.0	0	0.15089105715122209	0.18531464309497037	False	0.014541213063763608	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9B2	G3P1_ECOLI	gapA	Glyceraldehyde-3-phosphate dehydrogenase A	25	24.0	2387270000.0	2294460000.0	2394780000.0	2286570000.0	2423120000.0	2360170000.0	0	0.15153945371642324	-0.04278925594070189	False	0.014567133229652671	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AG96	SECE_ECOLI	secE	Preprotein translocase subunit SecE	4	4.0	4501470.0	4487430.0	5298960.0	4433010.0	4754540.0	4681960.0	0	0.15199605083491138	-0.1347021097458786	False	0.014593053395541733	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9M5	XGPT_ECOLI	gpt	Xanthine phosphoribosyltransferase	9	9.0	227831000.0	218415000.0	222998000.0	207236000.0	232493000.0	237922000.0	0	0.1520769563702917	-0.08556738632839654	False	0.014618973561430795	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AE78	CORC_ECOLI	corC	Magnesium and cobalt efflux protein CorC	6	6.0	2383570.0	2657970.0	2859200.0	2230720.0	2604140.0	2627180.0	0	0.15309027595990873	-0.15382865150262343	False	0.014644893727319854	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P15082	SRLR_ECOLI	srlR	Glucitol operon repressor	2	2.0	1965640.0	1687780.0	2024460.0	1887320.0	2139570.0	1929660.0	0	0.1532445199538329	-0.13723743871922797	False	0.014670813893208916	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P75823	LTAE_ECOLI	ltaE	Low specificity L-threonine aldolase	9	9.0	18445400.0	20094800.0	17321800.0	18305000.0	18173800.0	17660400.0	0	0.1535498010477892	0.09680598771354283	False	0.01469673405909798	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P37626	YHII_ECOLI	yhiI	Uncharacterized protein YhiI	7	7.0	3571330.0	3885810.0	3282380.0	3692730.0	3638690.0	3499200.0	0	0.1546033019954058	0.09763422956274925	False	0.014722654224987041	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P77279	YBBL_ECOLI	ybbL	Uncharacterized ABC transporter ATP-binding protein YbbL	4	4.0	9856560.0	9018110.0	9826040.0	9000130.0	10229600.0	9640990.0	0	0.15550124347298988	-0.09133776817703976	False	0.014748574390876103	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P37902	GLTI_ECOLI	gltI	Glutamate/aspartate periplasmic-binding protein	6	6.0	4588100.0	5078080.0	4579220.0	5126700.0	4719940.0	4394690.0	0	0.15555863396997346	0.111374840958693	False	0.014774494556765163	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AF28	NARL_ECOLI	narL	Nitrate/nitrite response regulator protein NarL	12	12.0	40839900.0	40480900.0	39494100.0	41025600.0	38877600.0	40641400.0	0	0.15565263693992554	0.03985126876360118	False	0.014800414722654226	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AB58	YCIM_ECOLI	yciM	Uncharacterized protein YciM	2	2.0	2122520.0	2550660.0	1790590.0	2457400.0	2253460.0	2100380.0	0	0.1558427605380844	0.21474024758424312	False	0.014826334888543288	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76027	OPPD_ECOLI	oppD	Oligopeptide transport ATP-binding protein OppD	5	5.0	3965390.0	4185460.0	4153920.0	4035740.0	4420030.0	4179700.0	0	0.15610476188776234	-0.06561570118364263	False	0.01485225505443235	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P24183	FDNG_ECOLI	fdnG	Formate dehydrogenase, nitrate-inducible, major subunit	30	30.0	25985800.0	25393000.0	24647100.0	24843800.0	24148800.0	25140100.0	0	0.15720794439905547	0.04394182559191766	False	0.01487817522032141	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A870	TALB_ECOLI	talB	Transaldolase B	22	22.0	331576000.0	324550000.0	328112000.0	321960000.0	334201000.0	334759000.0	0	0.15747637961111347	-0.027736365110268175	False	0.014904095386210472	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A884	TYSY_ECOLI	thyA	Thymidylate synthase	9	9.0	32126400.0	31313400.0	32648800.0	32369700.0	32713000.0	32541300.0	0	0.1575223106276057	-0.031185828375868942	False	0.014930015552099534	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9H9	CHEZ_ECOLI	cheZ	Protein phosphatase CheZ	10	10.0	6557270.0	6236140.0	6202780.0	6770690.0	6094130.0	6277510.0	0	0.1577829292227905	0.07489158175528683	False	0.014955935717988596	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9T0	SERA_ECOLI	serA	D-3-phosphoglycerate dehydrogenase	12	12.0	45792600.0	44911300.0	43732800.0	45821800.0	44181900.0	45414700.0	0	0.15876397866499592	0.034177614727171006	False	0.014981855883877657	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6K3	DEF_ECOLI	def	Peptide deformylase	6	6.0	98932600.0	98854100.0	99026500.0	98573900.0	102419000.0	102806000.0	0	0.15878236260702394	-0.037910715988560606	False	0.01500777604976672	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AFC3	NUOA_ECOLI	nuoA	NADH-quinone oxidoreductase subunit A	4	4.0	9572300.0	8845400.0	9665700.0	9289390.0	9755990.0	9663370.0	0	0.15955332597221944	-0.07002308387050984	False	0.01503369621565578	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P28306	YCEG_ECOLI	yceG	UPF0755 protein YceG	3	3.0	2709500.0	2177660.0	3082980.0	2613410.0	2739250.0	2739430.0	0	0.15964401501533534	-0.19089030820976413	False	0.015059616381544842	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AG48	RL21_ECOLI	rplU	50S ribosomal protein L21	9	9.0	599346000.0	606168000.0	602369000.0	605710000.0	574449000.0	579218000.0	0	0.1598160191838557	0.04464255867793886	False	0.015085536547433904	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AB43	YCGL_ECOLI	ycgL	Protein YcgL	9	9.0	6515190.0	6758680.0	6370400.0	7017380.0	6541750.0	6462820.0	0	0.16000751471385768	0.06666366550676073	False	0.015111456713322967	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P13656	CHIA_ECOLI	chiA	Probable bifunctional chitinase/lysozyme	1	1.0	581264.0	576722.0	508392.0	475840.0	352082.0	467799.0	0	0.1608891411806338	0.29870265249579614	False	0.015137376879212029	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AGJ9	SYY_ECOLI	tyrS	Tyrosine--tRNA ligase	19	19.0	103058000.0	103402000.0	99139200.0	102868000.0	102895000.0	99807100.0	0	0.16146798591268424	0.03534721154892549	False	0.015163297045101089	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P07395	SYFB_ECOLI	pheT	Phenylalanine--tRNA ligase beta subunit	35	35.0	87294900.0	86178500.0	87025800.0	86227800.0	87627000.0	89296300.0	0	0.16159656578934595	-0.023407066504655558	False	0.01518921721099015	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P33667	SELU_ECOLI	selU	tRNA 2-selenouridine synthase	2	2.0	2093820.0	2041520.0	2522650.0	2274390.0	2461920.0	2151420.0	0	0.16166483029516887	-0.15485000672463148	False	0.015215137376879212	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P36928	YEGD_ECOLI	yegD	Uncharacterized chaperone protein YegD	8	8.0	4043510.0	3898260.0	4063440.0	3911110.0	4058880.0	4025020.0	0	0.1619736774503713	-0.0354027837637921	False	0.015241057542768275	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P60757	HIS1_ECOLI	hisG	ATP phosphoribosyltransferase	5	5.0	10856000.0	10993300.0	10323900.0	10913400.0	10793700.0	9808410.0	0	0.1619760309716364	0.08323354315433036	False	0.015266977708657337	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
