Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0ADT8	YGIM_ECOLI	ygiM	Uncharacterized protein YgiM	11	11.0	15529100.0	15156800.0	16084400.0	16168400.0	16271100.0	15293200.0	0	0.6222178217765144	-0.021055419600709707	False	0.03907628437986507	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0CE47;P0CE48	EFTU1_ECOLI;EFTU2_ECOLI	tufA;tufB	Elongation factor Tu 1	31		6105850000.0	5861730000.0	5964150000.0	6450670000.0	5943840000.0	5856850000.0	0	0.622931098988255	-0.026267654166887016	False	0.0391022314478464	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P18196	MINC_ECOLI	minC	Septum site-determining protein MinC	7	7.0	9746130.0	10425900.0	9921150.0	10649100.0	8806310.0	9179280.0	0	0.6237452440457982	-0.05084411206890686	False	0.03912817851582771	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76149	SAD_ECOLI	sad	Succinate semialdehyde dehydrogenase [NAD(P)+] Sad	2	2.0	2924950.0	118416.0	3137740.0	3166130.0	3086130.0	2075290.0	1	0.6237888824166062	0.3532242681416345	False	0.039154125583809034	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P37773	MPL_ECOLI	mpl	UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase	15	15.0	43395600.0	44392700.0	44039100.0	44558800.0	45989100.0	46004200.0	0	0.6249138830318415	-0.016145180637972288	False	0.03918007265179035	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P64604	MLAD_ECOLI	mlaD	Probable phospholipid ABC transporter-binding protein MlaD	6	6.0	48895700.0	47949000.0	47065000.0	47610000.0	48184100.0	46546200.0	0	0.6251397384117013	-0.01246093063434237	False	0.03920601971977167	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P33602	NUOG_ECOLI	nuoG	NADH-quinone oxidoreductase subunit G	31	31.0	61990100.0	62106300.0	59794200.0	60116100.0	59114200.0	61293200.0	0	0.6256590000220024	0.013784356333025563	False	0.03923196678775299	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P00448	SODM_ECOLI	sodA	Superoxide dismutase [Mn]	7	7.0	46974300.0	46092800.0	43266200.0	43644900.0	44010900.0	45619500.0	0	0.6263472571513079	0.022596968971133884	False	0.03925791385573431	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P45577	PROQ_ECOLI	proQ	ProP effector	11	11.0	115653000.0	115480000.0	114203000.0	112901000.0	117155000.0	118454000.0	0	0.6265454307754978	0.011535866363834397	False	0.03928386092371562	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7Y0	RNC_ECOLI	rnc	Ribonuclease 3	10	10.0	46219900.0	49643200.0	48239600.0	44899200.0	46882100.0	49666100.0	0	0.627016492447299	0.027294543473471235	False	0.039309807991696935	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AAC0	USPE_ECOLI	uspE	Universal stress protein E	9	9.0	44859500.0	42761700.0	42317900.0	42436400.0	43369500.0	42746900.0	0	0.6316698184083603	0.015144167649895601	False	0.039335755059678255	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P60560	GUAC_ECOLI	guaC	GMP reductase	5	5.0	8051130.0	8318490.0	8470530.0	8584850.0	8766360.0	8763320.0	0	0.6320923663064519	-0.02178579801738335	False	0.039361702127659576	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P52060	YGGU_ECOLI	yggU	UPF0235 protein YggU	2	2.0	2264080.0	2503400.0	2557440.0	2129680.0	2195710.0	2244440.0	0	0.6337200522543649	0.04925561362581348	False	0.039387649195640896	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P02943	LAMB_ECOLI	lamB	Maltoporin	9	9.0	8764720.0	9073190.0	8408790.0	8521640.0	9547210.0	9346190.0	0	0.6340773648647733	-0.03346470273978524	False	0.03941359626362221	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P09394	GLPQ_ECOLI	glpQ	Glycerophosphoryl diester phosphodiesterase	11	11.0	27949700.0	28096500.0	27575800.0	27595900.0	27208300.0	26654400.0	0	0.6348635077389053	-0.012598708680349393	False	0.03943954333160353	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P22255	CYSQ_ECOLI	cysQ	3'(2'),5'-bisphosphate nucleotidase CysQ	7	7.0	25451600.0	28124000.0	26343000.0	24553100.0	27734600.0	26701100.0	0	0.6368120543460339	-0.034791805325043376	False	0.03946549039958484	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AC51	ZUR_ECOLI	zur	Zinc uptake regulation protein	4	4.0	15149100.0	14703100.0	14671900.0	14511800.0	14846600.0	13338900.0	0	0.6368321817510166	-0.029827087856993256	False	0.03949143746756617	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6Y5	HSLO_ECOLI	hslO	33 kDa chaperonin	5	5.0	38875700.0	38623500.0	38767500.0	39495500.0	38327200.0	39436600.0	0	0.6374294594842358	0.007828625685467038	False	0.039517384535547484	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A8F0	UPP_ECOLI	upp	Uracil phosphoribosyltransferase	13	13.0	199853000.0	205472000.0	205346000.0	192352000.0	195216000.0	195366000.0	0	0.6393603003205528	0.018190982807212045	False	0.039543331603528804	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AE08	AHPC_ECOLI	ahpC	Alkyl hydroperoxide reductase subunit C	13	13.0	505287000.0	507345000.0	462600000.0	486265000.0	465162000.0	462382000.0	0	0.6397319932936796	-0.028467904067896045	False	0.03956927867151012	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AGD1	SODC_ECOLI	sodC	Superoxide dismutase [Cu-Zn]	1	1.0	4300560.0	4412450.0	4281100.0	3544960.0	4407720.0	4255970.0	0	0.6398618966664346	0.05410147855030596	False	0.03959522573949144	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A720	KTHY_ECOLI	tmk	Thymidylate kinase	9	9.0	9526680.0	9680440.0	8874450.0	9179670.0	9155080.0	9228700.0	0	0.6406863976899482	-0.01998259140321177	False	0.03962117280747276	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A8B2	YFCN_ECOLI	yfcN	UPF0115 protein YfcN	5	5.0	6185040.0	5884860.0	5440800.0	5708440.0	5621570.0	5958230.0	0	0.6414181211035818	0.03061374832372986	False	0.03964711987545408	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P45748	RIMN_ECOLI	rimN	tRNA threonylcarbamoyladenosine biosynthesis protein RimN	5	5.0	16828500.0	16570600.0	16738400.0	16243000.0	16075800.0	15854400.0	0	0.6428917284258187	0.015611260625015168	False	0.03967306694343539	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AEY3	MAZG_ECOLI	mazG	Nucleoside triphosphate pyrophosphohydrolase	5	5.0	10892200.0	10854700.0	10949600.0	11356100.0	10709300.0	11486800.0	0	0.643520723545947	0.017791998743668918	False	0.03969901401141671	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P77774	BAMB_ECOLI	bamB	Outer membrane protein assembly factor BamB	12	12.0	74653800.0	72401700.0	71235900.0	71529100.0	72511900.0	72224400.0	0	0.6448336352767492	0.011097892758699556	False	0.039724961079398026	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A959	ALAA_ECOLI	alaA	Glutamate-pyruvate aminotransferase AlaA	8	8.0	6517110.0	7337200.0	7637690.0	6214870.0	7244440.0	7377000.0	0	0.6458572064326212	0.05012748945901048	False	0.03975090814737935	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P69801	PTNC_ECOLI	manY	Mannose permease IIC component	1	1.0	16392000.0	15380900.0	17255700.0	15777800.0	18225400.0	17193700.0	0	0.6465739811287969	0.04195713997403133	False	0.03977685521536067	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P77570	ANMK_ECOLI	anmK	Anhydro-N-acetylmuramic acid kinase	4	4.0	5819180.0	5559270.0	6392730.0	6134080.0	6385580.0	6319880.0	0	0.6474998764647979	0.035692944639713044	False	0.03980280228334199	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P40191	PDXK_ECOLI	pdxK	Pyridoxine kinase	6	6.0	7594470.0	7637080.0	7661340.0	7589370.0	7735800.0	7634220.0	0	0.6483362914120989	-0.004544660462370291	False	0.0398287493513233	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P42597	YGJP_ECOLI	ygjP	Uncharacterized protein YgjP	1	1.0	127879.0	118416.0	202740.0	184303.0	184626.0	206524.0	3	0.6493515264208172	0.1403627755419849	False	0.03985469641930463	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ACB0	DNAB_ECOLI	dnaB	Replicative DNA helicase	14	14.0	5521730.0	5641140.0	5524590.0	5148610.0	5849960.0	5247750.0	0	0.6500137558884334	-0.030283278943010892	False	0.03988064348728594	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P45531	TUSC_ECOLI	tusC	Protein TusC	3	3.0	6076240.0	5773100.0	6146850.0	6955110.0	5758950.0	6990720.0	0	0.6512363188738977	0.055620011642293625	False	0.039906590555267255	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6X7	IHFA_ECOLI	ihfA	Integration host factor subunit alpha	9	9.0	157186000.0	156792000.0	159725000.0	165577000.0	157915000.0	158960000.0	0	0.6524115974509965	-0.013317209913181504	False	0.039932537623248575	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P64455	YDCY_ECOLI	ydcY	Uncharacterized protein YdcY	1	1.0	49898500.0	52924700.0	52027700.0	50105500.0	51382400.0	54974400.0	0	0.6546230493851641	0.02306038860585816	False	0.03995848469122989	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P42596	RLMG_ECOLI	rlmG	Ribosomal RNA large subunit methyltransferase G	7	7.0	8666100.0	8972110.0	8337880.0	7760840.0	8205780.0	8495830.0	0	0.6546710107213215	0.03209849947922685	False	0.039984431759211216	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P24230	RECG_ECOLI	recG	ATP-dependent DNA helicase RecG	2	2.0	664258.0	836749.0	811815.0	643522.0	693306.0	806735.0	0	0.6554090922891658	0.07073831931709805	False	0.04001037882719253	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A870	TALB_ECOLI	talB	Transaldolase B	22	22.0	313915000.0	315495000.0	309987000.0	304477000.0	313218000.0	314763000.0	0	0.6558090957388911	0.008439518951840218	False	0.04003632589517385	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A853	TNAA_ECOLI	tnaA	Tryptophanase	11	11.0	14970400.0	15725300.0	16134700.0	15768000.0	16392300.0	16128300.0	0	0.6559602405916075	-0.019784489989139765	False	0.04006227296315516	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AG00	WZZE_ECOLI	wzzE	Lipopolysaccharide biosynthesis protein WzzE	5	5.0	13422200.0	14283100.0	13617800.0	13268200.0	14641600.0	14413700.0	0	0.6569239979275119	-0.025499373244180713	False	0.04008822003113648	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0C093	SLMA_ECOLI	slmA	Nucleoid occlusion factor SlmA	4	4.0	13884000.0	13640200.0	13967100.0	13100400.0	14132300.0	13509500.0	0	0.6572996307495126	0.017112505751471652	False	0.0401141670991178	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P24178	YFFB_ECOLI	yffB	Protein YffB	4	4.0	23360300.0	23760700.0	22791300.0	21094000.0	23057000.0	23002900.0	0	0.6581863616496741	0.026162985985483386	False	0.040140114167099124	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P69330	CITD_ECOLI	citD	Citrate lyase acyl carrier protein	4	4.0	47797200.0	49082600.0	49436700.0	50692200.0	51311600.0	51876400.0	0	0.6595714306160126	-0.01899388534019278	False	0.04016606123508044	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P15254	PUR4_ECOLI	purL	Phosphoribosylformylglycinamidine synthase	19	19.0	11452600.0	11361700.0	11130000.0	10979900.0	11551100.0	11003300.0	0	0.6599064319793424	-0.013118881793456275	False	0.04019200830306176	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AEH1	RSEP_ECOLI	rseP	Regulator of sigma E protease	6	6.0	4353860.0	4954030.0	4651790.0	4404040.0	4442760.0	4506570.0	0	0.6599209167266472	-0.0304903124160053	False	0.04021795537104307	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P12295	UNG_ECOLI	ung	Uracil-DNA glycosylase	9	9.0	9459170.0	10142800.0	9860370.0	7656080.0	10316400.0	10126400.0	0	0.6604785105760883	0.06671431453337577	False	0.0402439024390244	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P06136	FTSQ_ECOLI	ftsQ	Cell division protein FtsQ	3	3.0	14635800.0	18590700.0	19695300.0	12747700.0	16554800.0	16760600.0	0	0.6615065341209321	0.09326810711800326	False	0.04026984950700571	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A8P6	XERC_ECOLI	xerC	Tyrosine recombinase XerC	2	2.0	601669.0	118416.0	577317.0	835133.0	397257.0	491355.0	1	0.6620224636811198	0.3063221662359871	False	0.04029579657498703	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P39407	YJJU_ECOLI	yjjU	Uncharacterized protein YjjU	4	4.0	1122790.0	1357120.0	1398580.0	1287200.0	1289820.0	1288490.0	0	0.6622900545648094	-0.04631031383505422	False	0.040321743642968345	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P03024	GALR_ECOLI	galR	HTH-type transcriptional regulator GalR	3	3.0	6479910.0	6445570.0	6985690.0	6396440.0	6785450.0	5474350.0	0	0.6623967399853169	-0.051440962745487574	False	0.040347690710949666	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P37903	USPF_ECOLI	uspF	Universal stress protein F	5	5.0	46196900.0	47313000.0	45032400.0	47500600.0	46013900.0	48126900.0	0	0.6623993154706604	-0.015151893023121187	False	0.040373637778930986	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P07762	GLGB_ECOLI	glgB	1,4-alpha-glucan branching enzyme GlgB	18	18.0	10730600.0	11274300.0	11532500.0	11401500.0	11415000.0	11440800.0	0	0.6633848698834273	-0.01646691470672838	False	0.040399584846912306	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AB10	YMBA_ECOLI	ymbA	Uncharacterized lipoprotein YmbA	2	2.0	2898470.0	3218360.0	3048600.0	2508790.0	3233550.0	3418960.0	0	0.6638095395212886	0.06382622065950352	False	0.04042553191489362	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
Q57154	REPB_ECOLI	repB	RepFIB replication protein A	6	6.0	5536300.0	6449220.0	6464150.0	6030880.0	6011630.0	6056130.0	0	0.665489507702245	-0.03435553731330313	False	0.04045147898287493	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AF67	YJEE_ECOLI	yjeE	UPF0079 ATP-binding protein YjeE	4	4.0	15621700.0	15666200.0	15589300.0	16013600.0	15634500.0	15888400.0	0	0.6674235784314553	-0.006567599823036825	False	0.040477426050856254	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6I3	COAA_ECOLI	coaA	Pantothenate kinase	10	10.0	13875600.0	14488800.0	14887200.0	15295800.0	13898300.0	15922500.0	0	0.6681583556481878	0.03273167364050939	False	0.040503373118837574	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A776	RPPH_ECOLI	rppH	RNA pyrophosphohydrolase	2	2.0	762004.0	885704.0	765597.0	744647.0	742194.0	956186.0	0	0.668178790254819	0.06610600783112762	False	0.040529320186818894	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P64493	YOAF_ECOLI	yoaF	Uncharacterized protein YoaF	1	1.0	752202.0	858054.0	742480.0	923163.0	1198090.0	1220100.0	0	0.668514771224135	-0.1341404397833651	False	0.04055526725480021	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AFB8	NTRC_ECOLI	glnG	Nitrogen regulation protein NR(I)	12	12.0	6481460.0	6477350.0	6633350.0	6286810.0	6502310.0	6311800.0	0	0.6690860047431318	0.011941902944254311	False	0.04058121432278153	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6P1	EFTS_ECOLI	tsf	Elongation factor Ts	27	27.0	1485790000.0	1427610000.0	1453530000.0	1455120000.0	1459970000.0	1430050000.0	0	0.6692908377177809	0.008832986175342221	False	0.04060716139076284	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76193	YNHG_ECOLI	ynhG	Probable L,D-transpeptidase YnhG	5	5.0	7045240.0	7204500.0	6895300.0	6718010.0	7671230.0	7231880.0	0	0.6694321460594721	-0.028426959097955357	False	0.04063310845874417	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76291	CMOB_ECOLI	cmoB	tRNA (mo5U34)-methyltransferase	9	9.0	8950030.0	9697990.0	9621680.0	9380910.0	9817640.0	9888250.0	0	0.6706259358184599	-0.021963124160677742	False	0.04065905552672548	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AFF2	NUPC_ECOLI	nupC	Nucleoside permease NupC	4	4.0	1981240.0	2293480.0	2413570.0	1994110.0	2496060.0	2123120.0	0	0.6713223203215817	-0.05764787830229398	False	0.0406850025947068	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ABD8	BCCP_ECOLI	accB	Biotin carboxyl carrier protein of acetyl-CoA carboxylase	5	5.0	245295000.0	245144000.0	235207000.0	217884000.0	243059000.0	238821000.0	0	0.6724361014779019	0.026793779231700753	False	0.040710949662688116	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9U1	YBHF_ECOLI	ybhF	Uncharacterized ABC transporter ATP-binding protein YbhF	3	3.0	1504430.0	1864510.0	2097660.0	1321680.0	2044650.0	2017620.0	0	0.6743316552698877	0.10345304161516165	False	0.040736896730669436	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P62623	ISPH_ECOLI	ispH	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	9	9.0	8168890.0	8501100.0	8917810.0	8957800.0	8492190.0	9414960.0	0	0.6759248251841619	0.030287593378694227	False	0.04076284379865076	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P75792	SUPH_ECOLI	ybiV	Sugar phosphatase YbiV	2	2.0	1625950.0	1580130.0	1965870.0	1846450.0	1812260.0	1821570.0	0	0.6764495255968831	0.04728492754475812	False	0.04078879086663208	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AB38	LPOB_ECOLI	lpoB	Penicillin-binding protein activator LpoB	3	3.0	19917600.0	18760100.0	17956700.0	20507700.0	19254200.0	19572300.0	0	0.6767959573093913	-0.026757565769456447	False	0.04081473793461339	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P13016	AMPD_ECOLI	ampD	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD	4	4.0	6279980.0	6433440.0	6161790.0	6001180.0	6292670.0	6503680.0	0	0.6780067783534269	0.016709263431396167	False	0.04084068500259471	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A836	SUCC_ECOLI	sucC	Succinyl-CoA ligase [ADP-forming] subunit beta	16	16.0	32532200.0	32800600.0	33260900.0	33731600.0	31910500.0	31730800.0	0	0.6793555931098975	-0.01352840654140751	False	0.040866632070576024	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9Z1	GLNB_ECOLI	glnB	Nitrogen regulatory protein P-II 1	6	6.0	74469200.0	81092500.0	86430400.0	79577100.0	80097400.0	85368600.0	0	0.679594864792917	0.03259268122285403	False	0.04089257913855735	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P77718	THII_ECOLI	thiI	tRNA sulfurtransferase	12	12.0	11438000.0	11717200.0	11081600.0	10835700.0	11405000.0	11044800.0	0	0.6796569850946437	-0.016815390633759322	False	0.040918526206538665	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
Q46856	YQHD_ECOLI	yqhD	Alcohol dehydrogenase YqhD	16	16.0	29180100.0	29901400.0	29780400.0	28482200.0	29535700.0	29593100.0	0	0.6810937318092625	0.010371058731839331	False	0.040944473274519985	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P24554	RADA_ECOLI	radA	DNA repair protein RadA	6	6.0	2560260.0	2724610.0	2947770.0	2625460.0	2814930.0	2830560.0	0	0.6812334092757772	0.030350568388628953	False	0.0409704203425013	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AE74	CITT_ECOLI	citT	Citrate carrier	2	2.0	22988800.0	21101100.0	23413800.0	22741800.0	23620900.0	22169200.0	0	0.6850514223212498	0.023501810627819794	False	0.04099636741048261	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P38134	ETK_ECOLI	etk	Tyrosine-protein kinase etk	23	23.0	18432900.0	18746500.0	18640500.0	17955300.0	18086000.0	18093900.0	0	0.6907674180623093	0.009958700269919846	False	0.04102231447846394	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AAN3	HYPB_ECOLI	hypB	Hydrogenase isoenzymes nickel incorporation protein HypB	7	7.0	12095500.0	12224700.0	11781900.0	11303800.0	11638900.0	11680600.0	0	0.6921542462463137	0.015935503011494698	False	0.04104826154644525	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P77808	CINAL_ECOLI	yfaY	NMN amidohydrolase-like protein YfaY	9	9.0	8458490.0	8238420.0	8082860.0	8499470.0	8619790.0	8578670.0	0	0.6951763967166978	-0.0135851450030544	False	0.04107420861442657	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ADU5	YGIW_ECOLI	ygiW	Protein YgiW	5	5.0	40970900.0	42204700.0	41478300.0	40761100.0	40960600.0	42199500.0	0	0.6981947602163572	0.008384279526838347	False	0.041100155682407886	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P23830	PSS_ECOLI	pssA	CDP-diacylglycerol--serine O-phosphatidyltransferase	10	10.0	7702120.0	8093740.0	8107310.0	8206740.0	7983450.0	8248500.0	0	0.7014669426792948	-0.013489404613122232	False	0.04112610275038921	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P18775	DMSA_ECOLI	dmsA	Dimethyl sulfoxide reductase DmsA	15	15.0	16172700.0	15565300.0	15812600.0	15326200.0	15356200.0	14808300.0	0	0.7015128354567746	0.016929605677401496	False	0.04115204981837053	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P08192	FOLC_ECOLI	folC	Bifunctional protein FolC	12	12.0	19806100.0	19227600.0	19208600.0	19621700.0	19443000.0	18914300.0	0	0.7031394266343385	-0.009019565527831544	False	0.04117799688635185	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P28903	NRDD_ECOLI	nrdD	Anaerobic ribonucleoside-triphosphate reductase	17	17.0	24693100.0	25018200.0	24425000.0	23443300.0	24696100.0	24677600.0	0	0.7032413180636656	0.012529007397891112	False	0.04120394395433316	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P32144	YIHW_ECOLI	yihW	Uncharacterized HTH-type transcriptional regulator YihW	6	6.0	2121250.0	1849470.0	1882640.0	2000310.0	2046350.0	1731240.0	0	0.7033724507154171	-0.039942145208946095	False	0.04122989102231448	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P14294	TOP3_ECOLI	topB	DNA topoisomerase 3	5	5.0	235999.0	556014.0	462569.0	287072.0	477820.0	484378.0	0	0.7039613724720108	-0.1591435853671918	False	0.041255838090295795	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P77433	YKGG_ECOLI	ykgG	Uncharacterized protein YkgG	5	5.0	4538610.0	4574340.0	4457910.0	4061300.0	4264240.0	4138880.0	0	0.705395590528114	0.026102489010524213	False	0.04128178515827712	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P45475	YHBV_ECOLI	yhbV	Uncharacterized protein YhbV	4	4.0	3047430.0	3041160.0	2910280.0	3155110.0	3049230.0	3539090.0	0	0.7059571361776027	0.03869012793302991	False	0.041307732226258435	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P07012	RF2_ECOLI	prfB	Peptide chain release factor 2	19	19.0	60128000.0	59710800.0	57961100.0	57747100.0	58154800.0	58592300.0	0	0.7060045323177434	0.008752987459437495	False	0.041333679294239756	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P77522	SUFB_ECOLI	sufB	FeS cluster assembly protein SufB	4	4.0	933148.0	523392.0	1021030.0	1169290.0	1006880.0	999473.0	0	0.7061343017388362	0.1297740178932334	False	0.04135962636222107	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AC75	KDTA_ECOLI	waaA	3-deoxy-D-manno-octulosonic acid transferase	8	8.0	2605730.0	2515800.0	2394270.0	2760580.0	2543430.0	2680850.0	0	0.7092070375470705	-0.02586757902371746	False	0.04138557343020239	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P75937	FLGE_ECOLI	flgE	Flagellar hook protein FlgE	6	6.0	18149600.0	17611000.0	17027700.0	17176900.0	17352500.0	17403700.0	0	0.7095626422810222	0.012139929103052997	False	0.04141152049818371	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P23908	ARGE_ECOLI	argE	Acetylornithine deacetylase	3	3.0	3337090.0	3275640.0	3309110.0	2983360.0	3632190.0	3491850.0	0	0.709785819971408	0.03556417845030776	False	0.04143746756616503	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AB20	HSPQ_ECOLI	hspQ	Heat shock protein HspQ	1	1.0	4563960.0	5311230.0	7174220.0	7367670.0	6716770.0	6479220.0	0	0.7126166614372288	-0.09041754149618726	False	0.041463414634146344	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
