Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML
P0C0L7	PROP_ECOLI	proP	Proline/betaine transporter	8	8	9.51322e+06	8.61312e+06	8.83504e+06	1.04799e+07	9.96066e+06	9.29146e+06
P0C0L9	ISCX_ECOLI	iscX	Protein IscX	1	1	2.22907e+07	2.11222e+07	1.99073e+07	2.1191e+07	2.34682e+07	2.18282e+07
P0C0R7	RLME_ECOLI	rlmE	Ribosomal RNA large subunit methyltransferase E	4	4	2.04901e+07	2.27902e+07	2.15927e+07	2.33633e+07	2.14844e+07	2.13282e+07
P0C0S1	MSCS_ECOLI	mscS	Small-conductance mechanosensitive channel	6	6	4.23107e+07	3.94922e+07	4.10495e+07	4.03351e+07	3.85394e+07	3.91547e+07
P0C0T5	MEPA_ECOLI	mepA	Penicillin-insensitive murein endopeptidase	1	1	2.52333e+06	2.52318e+06	2.80288e+06	3.02625e+06		
P0C0V0	DEGP_ECOLI	degP	Periplasmic serine endoprotease DegP	14	14	7.87998e+07	7.32597e+07	7.80701e+07	7.42212e+07	7.49412e+07	7.99056e+07
P0CB39	EPTC_ECOLI	eptC	Phosphoethanolamine transferase EptC	7	7	7.85084e+06	7.07308e+06	7.63839e+06	6.9212e+06	6.96202e+06	8.2418e+06
P0CE47;P0CE48	EFTU1_ECOLI;EFTU2_ECOLI	tufA;tufB	Elongation factor Tu 1	29	0	6.10919e+09	5.8716e+09	6.53413e+09	6.55803e+09	6.15391e+09	6.47008e+09
P0CG19	RNPH_ECOLI	rph	Inactive ribonuclease PH	3	3	2.27529e+07	1.98276e+07	2.18907e+07	1.98902e+07	2.11743e+07	2.09714e+07
P0CK95	ACFD_ECOLI	yghJ	Putative lipoprotein AcfD homolog	27	27	1.75419e+07	1.76581e+07	1.71253e+07	1.71981e+07	1.76719e+07	1.70457e+07
P10100	RLPA_ECOLI	rlpA	Rare lipoprotein A	3	3	2.46469e+07	2.5641e+07	2.31417e+07	2.32873e+07	2.42831e+07	2.36829e+07
P10121	FTSY_ECOLI	ftsY	Signal recognition particle receptor FtsY	21	21	4.7046e+07	4.37891e+07	4.67737e+07	4.48281e+07	4.43944e+07	4.62694e+07
P10145ups|IL8_HUMAN_UPS	Interleukin-8,	Interleukin-8,		1	1	1.33285e+06	1.32132e+07	1.19498e+06	9.57548e+06	8.7417e+06	832711
P10346	GLNQ_ECOLI	glnQ	Glutamine transport ATP-binding protein GlnQ	4	4	4.12025e+07	3.65529e+07	4.24511e+07	3.95685e+07	4.63713e+07	4.17127e+07
P10371	HIS4_ECOLI	hisA	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase	3	3	8.73415e+06	7.91564e+06	8.43312e+06	8.129e+06	8.59655e+06	8.37354e+06
P10378	ENTE_ECOLI	entE	Enterobactin synthase component E	2	2		963308	997494	1.12446e+06	1.32714e+06	921681
P10384	FADL_ECOLI	fadL	Long-chain fatty acid transport protein	15	15	9.52176e+07	9.58266e+07	8.99601e+07	9.96613e+07	9.62837e+07	9.36191e+07
P10408	SECA_ECOLI	secA	Protein translocase subunit SecA	36	36	5.09884e+07	4.94777e+07	5.13435e+07	4.94961e+07	4.94966e+07	5.2611e+07
P10441	LPXB_ECOLI	lpxB	Lipid-A-disaccharide synthase	3	3	3.28635e+06	3.31448e+06	3.43063e+06	3.51448e+06	3.74051e+06	3.25226e+06
P10442	RNH2_ECOLI	rnhB	Ribonuclease HII	2	2	2.41966e+06	2.47227e+06	2.13893e+06	2.19692e+06	2.68062e+06	2.47834e+06
P10443	DPO3A_ECOLI	dnaE	DNA polymerase III subunit alpha	6	6	1.19456e+06	997318	1.15153e+06	1.08051e+06	1.02046e+06	1.00193e+06
P10599ups|THIO_HUMAN_UPS	Thioredoxin	Thioredoxin		4	4		2.69238e+07		2.80937e+07	2.73195e+07	
P10636-8ups|TAU_HUMAN_UPS	Microtubule-associated	Microtubule-associated		17	17	8.63494e+06	9.22015e+07	8.0641e+06	8.76784e+07	9.2681e+07	8.49169e+06
P10903	NARK_ECOLI	narK	Nitrite extrusion protein 1	2	1	8.72051e+06	8.94029e+06	7.55808e+06	8.11836e+06	9.12505e+06	8.57174e+06
P10908	UGPQ_ECOLI	ugpQ	Glycerophosphoryl diester phosphodiesterase	2	2	1.77625e+06	2.17814e+06	1.80134e+06	1.55872e+06	1.7084e+06	1.80835e+06
P11349	NARH_ECOLI	narH	Respiratory nitrate reductase 1 beta chain	12	9	1.49219e+07	1.49078e+07	1.52462e+07	1.51493e+07	1.54189e+07	1.45852e+07
P11447	ARLY_ECOLI	argH	Argininosuccinate lyase	8	8	9.74816e+06	1.01286e+07	9.85661e+06	8.64729e+06	1.04669e+07	9.24331e+06
P11454	ENTF_ECOLI	entF	Enterobactin synthase component F	2	2	1.58326e+06		1.3592e+06	1.57696e+06	1.55103e+06	
P11557	DAMX_ECOLI	damX	Protein DamX	8	8	3.38421e+07	3.19328e+07	3.39793e+07	3.14461e+07	3.11975e+07	3.43008e+07
P11875	SYR_ECOLI	argS	Arginine--tRNA ligase	28	28	5.64624e+07	5.71934e+07	5.72628e+07	5.46036e+07	5.7464e+07	5.65095e+07
P11880	MURF_ECOLI	murF	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	4	4	2.46909e+07	2.29786e+07	2.57565e+07	2.45987e+07	2.42949e+07	2.42826e+07
P11988	BGLB_ECOLI	bglB	6-phospho-beta-glucosidase BglB	1	1	1.34278e+06	1.59243e+06	1.23897e+06	1.41032e+06	1.42983e+06	1.09854e+06
P12008	AROC_ECOLI	aroC	Chorismate synthase	3	3	1.52057e+07	1.4581e+07	1.45351e+07	1.51291e+07	1.43743e+07	1.54996e+07
P12081ups|SYHC_HUMAN_UPS	Histidyl-tRNA	Histidyl-tRNA		20	20	1.61288e+07	1.52738e+08	1.51804e+07	1.54053e+08	1.48046e+08	1.54726e+07
P12281	MOEA_ECOLI	moeA	Molybdopterin molybdenumtransferase	8	8	3.16024e+07	3.15406e+07	3.07663e+07	2.99121e+07	3.34263e+07	3.22212e+07
P12282	MOEB_ECOLI	moeB	Molybdopterin-synthase adenylyltransferase	1	1				8.47611e+06		
P12295	UNG_ECOLI	ung	Uracil-DNA glycosylase	9	9	1.74976e+07	1.63975e+07	1.85919e+07	1.41131e+07	1.61153e+07	1.89986e+07
P12758	UDP_ECOLI	udp	Uridine phosphorylase	12	12	2.55812e+08	2.43923e+08	2.48327e+08	2.51117e+08	2.5433e+08	2.54884e+08
P12994	YBHB_ECOLI	ybhB	UPF0098 protein YbhB	2	2	1.6138e+06	2.17542e+06	2.16401e+06	1.35303e+06	1.3892e+06	1.9198e+06
P13001	BIOH_ECOLI	bioH	Pimelyl-[acyl-carrier protein] methyl ester esterase	2	2	6.75264e+06	8.12048e+06	7.68701e+06	8.36896e+06	8.12274e+06	7.79136e+06
P13009	METH_ECOLI	metH	Methionine synthase	20	20	9.57792e+06	9.07218e+06	8.89294e+06	9.1548e+06	9.33552e+06	9.08306e+06
P13016	AMPD_ECOLI	ampD	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD	5	5	8.13554e+06	8.38491e+06	8.56997e+06	8.50276e+06	8.6129e+06	9.26631e+06
P13024	FDHE_ECOLI	fdhE	Protein FdhE	9	9	1.92193e+07	1.98266e+07	1.94213e+07	2.00928e+07	2.08305e+07	1.85376e+07
P13029	KATG_ECOLI	katG	Catalase-peroxidase	41	41	1.99334e+08	2.03123e+08	1.98052e+08	1.98491e+08	2.06088e+08	2.00065e+08
P13033	GLPB_ECOLI	glpB	Anaerobic glycerol-3-phosphate dehydrogenase subunit B	5	5	1.36268e+06	1.1931e+06	1.5524e+06	1.17137e+06	1.37804e+06	1.33728e+06
P13035	GLPD_ECOLI	glpD	Aerobic glycerol-3-phosphate dehydrogenase	17	17	1.4483e+07	1.49819e+07	1.47966e+07	1.43229e+07	1.49469e+07	1.46975e+07
P13445	RPOS_ECOLI	rpoS	RNA polymerase sigma factor RpoS	14	14	2.76439e+07	2.76394e+07	2.80919e+07	2.9751e+07	2.76462e+07	2.9353e+07
P13656	CHIA_ECOLI	chiA	Probable bifunctional chitinase/lysozyme	1	1	587292	585337	549117	649027	515774	312533
P13979	TRAT1_ECOLI	traT	TraT complement resistance protein	6	6	2.11894e+07	2.05763e+07	1.97966e+07	2.0744e+07	1.8282e+07	1.91404e+07
P14081	SELB_ECOLI	selB	Selenocysteine-specific elongation factor	7	7	9.11544e+06	9.00788e+06	9.72476e+06	8.14285e+06	9.59004e+06	8.89855e+06
P14175	PROV_ECOLI	proV	Glycine betaine/L-proline transport ATP-binding protein ProV	5	5	1.34703e+07	1.8111e+07	1.63618e+07	1.74776e+07	1.543e+07	1.63041e+07
P14294	TOP3_ECOLI	topB	DNA topoisomerase 3	3	3	628353	562084	498216	466619	498813	376185
P14407	FUMB_ECOLI	fumB	Fumarate hydratase class I, anaerobic	23	16	1.11404e+08	1.07861e+08	1.0852e+08	1.10165e+08	1.06818e+08	1.10681e+08
P14900	MURD_ECOLI	murD	UDP-N-acetylmuramoylalanine--D-glutamate ligase	8	8	1.94493e+07	2.04914e+07	1.88929e+07	1.92666e+07	1.95672e+07	1.91015e+07
P15005	MCRB_ECOLI	mcrB	5-methylcytosine-specific restriction enzyme B	2	2	1.47384e+06	1.77578e+06	1.73251e+06	1.40549e+06	1.56706e+06	1.61268e+06
P15034	AMPP_ECOLI	pepP	Xaa-Pro aminopeptidase	12	12	6.21923e+07	5.9071e+07	6.0103e+07	5.65279e+07	5.85768e+07	6.12499e+07
P15038	HELD_ECOLI	helD	Helicase IV	3	3	470585	654751	468270	537022	191992	414932
P15042	DNLJ_ECOLI	ligA	DNA ligase	17	17	2.89055e+07	2.78409e+07	2.84083e+07	3.01862e+07	2.84477e+07	2.91401e+07
P15047	ENTA_ECOLI	entA	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase	2	2	3.69227e+06		3.12224e+06	3.45074e+06	3.51885e+06	3.26581e+06
P15067	GLGX_ECOLI	glgX	Glycogen debranching enzyme	5	5	2.35238e+06	2.16642e+06	2.50498e+06	2.3172e+06	2.51669e+06	2.4176e+06
P15070	FLIN_ECOLI	fliN	Flagellar motor switch protein FliN	1	1	2.11941e+07	1.9415e+07	2.06561e+07	1.94222e+07	1.77409e+07	2.14256e+07
P15082	SRLR_ECOLI	srlR	Glucitol operon repressor	2	2	387347	359721	328288	274584	377390	274294
P15254	PUR4_ECOLI	purL	Phosphoribosylformylglycinamidine synthase	18	18	2.13149e+07	1.89641e+07	2.05238e+07	1.87604e+07	1.92874e+07	1.94659e+07
P15286	FLK_ECOLI	flk	Flagellar regulator flk	2	2	1.71827e+06	2.07163e+06	1.8938e+06	2.04346e+06	1.7742e+06	
P15288	PEPD_ECOLI	pepD	Cytosol non-specific dipeptidase	19	19	1.29215e+08	1.26517e+08	1.28471e+08	1.23892e+08	1.24646e+08	1.3204e+08
P15559ups|NQO1_HUMAN_UPS	NAD(P)H	NAD(P)H		10	10	7.11785e+06	6.96093e+07	8.04967e+06	6.92554e+07	6.91494e+07	7.25655e+06
P15639	PUR9_ECOLI	purH	Bifunctional purine biosynthesis protein PurH	13	13	3.17043e+07	3.21457e+07	2.97102e+07	3.06507e+07	3.20497e+07	2.98939e+07
P15640	PUR2_ECOLI	purD	Phosphoribosylamine--glycine ligase	8	8	1.88228e+07	1.74906e+07	1.93787e+07	1.9171e+07	1.93762e+07	1.93419e+07
P15770	AROE_ECOLI	aroE	Shikimate dehydrogenase	3	3	1.30442e+07	1.39178e+07	1.39203e+07	1.35697e+07	1.43229e+07	1.42455e+07
P15977	MALQ_ECOLI	malQ	4-alpha-glucanotransferase	4	4	9.77092e+06	9.89821e+06	9.47502e+06	8.85229e+06	9.81004e+06	9.37389e+06
P16083ups|NQO2_HUMAN_UPS	Ribosyldihydronicotinamide	Ribosyldihydronicotinamide		11	11	7.24528e+06	7.31587e+07	7.25945e+06	7.33894e+07	7.06285e+07	7.98574e+06
P16095	SDHL_ECOLI	sdaA	L-serine dehydratase 1	9	9	3.55426e+07	3.43636e+07	3.34556e+07	3.36393e+07	3.47399e+07	3.43754e+07
P16384	MIAA_ECOLI	miaA	tRNA dimethylallyltransferase	11	11	4.66238e+06	4.40162e+06	4.55308e+06	4.26438e+06	4.5951e+06	4.29672e+06
P16431	HYCE_ECOLI	hycE	Formate hydrogenlyase subunit 5	14	13	2.80295e+07	2.69585e+07	2.76337e+07	2.75033e+07	2.786e+07	2.76533e+07
P16432	HYCF_ECOLI	hycF	Formate hydrogenlyase subunit 6	2	2	2.09498e+06		2.82261e+06		1.77611e+06	
P16433	HYCG_ECOLI	hycG	Formate hydrogenlyase subunit 7	3	2	4.79037e+06	4.25108e+06	4.31918e+06	4.09347e+06	4.27652e+06	4.05824e+06
P16456	SELD_ECOLI	selD	Selenide, water dikinase	8	8	3.61499e+07	3.51804e+07	3.57972e+07	3.63114e+07	3.5317e+07	3.58866e+07
P16525	TUS_ECOLI	tus	DNA replication terminus site-binding protein	2	2	1.32311e+06		1.51023e+06			
P16528	ICLR_ECOLI	iclR	Acetate operon repressor	4	4	6.30286e+06	6.37159e+06	6.38826e+06	6.5684e+06	6.25629e+06	5.704e+06
P16659	SYP_ECOLI	proS	Proline--tRNA ligase	28	28	9.28009e+07	9.5376e+07	9.12914e+07	9.3916e+07	9.40832e+07	9.0802e+07
P16676	CYSA_ECOLI	cysA	Sulfate/thiosulfate import ATP-binding protein CysA	4	4	1.42778e+06	1.55059e+06	1.42373e+06	1.4979e+06	1.19365e+06	1.56674e+06
P16700	CYSP_ECOLI	cysP	Thiosulfate-binding protein	21	21	3.1803e+07	3.3528e+07	3.23585e+07	3.25118e+07	3.24433e+07	3.28695e+07
P16703	CYSM_ECOLI	cysM	Cysteine synthase B	5	5	1.08847e+07	1.06436e+07	1.11457e+07	1.13347e+07	1.06658e+07	1.05543e+07
P16926	MREC_ECOLI	mreC	Cell shape-determining protein MreC	4	4	4.96467e+06	4.1904e+06	3.53989e+06	3.77156e+06	3.81409e+06	4.35512e+06
P17109	MEND_ECOLI	menD	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase	6	6	5.393e+06	4.76846e+06	5.21539e+06	4.90106e+06	4.98126e+06	4.82885e+06
P17115	GUTQ_ECOLI	gutQ	Arabinose 5-phosphate isomerase GutQ	5	5	1.00217e+07	9.80512e+06	9.51177e+06	9.46381e+06	1.06248e+07	9.91674e+06
P17117	NFSA_ECOLI	nfsA	Oxygen-insensitive NADPH nitroreductase	2	2	1.93433e+07	1.77078e+07	2.02679e+07	1.90201e+07	1.76549e+07	2.10819e+07
P17169	GLMS_ECOLI	glmS	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]	35	35	2.51986e+08	2.52596e+08	2.49222e+08	2.53894e+08	2.49074e+08	2.51024e+08
P17315	CIRA_ECOLI	cirA	Colicin I receptor	10	10	6.99764e+06	7.56308e+06	7.75047e+06	7.8221e+06	7.48056e+06	7.35446e+06
P17443	MURG_ECOLI	murG	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase	9	9	8.79073e+06	8.90793e+06	8.09979e+06	8.02637e+06	8.48296e+06	8.3609e+06
P17445	BETB_ECOLI	betB	Betaine aldehyde dehydrogenase	5	5	1.17442e+06	1.36113e+06	1.33899e+06	1.32477e+06	1.18993e+06	1.35626e+06
P17846	CYSI_ECOLI	cysI	Sulfite reductase [NADPH] hemoprotein beta-component	30	30	2.74719e+07	2.83589e+07	2.81646e+07	2.74839e+07	2.82036e+07	2.80015e+07
P17854	CYSH_ECOLI	cysH	Phosphoadenosine phosphosulfate reductase	10	10	2.91572e+07	2.8752e+07	2.61492e+07	2.70028e+07	2.95908e+07	2.68227e+07
P17952	MURC_ECOLI	murC	UDP-N-acetylmuramate--L-alanine ligase	9	9	1.43267e+07	1.32893e+07	1.33203e+07	1.33445e+07	1.31274e+07	1.41176e+07
P17993	UBIG_ECOLI	ubiG	3-demethylubiquinone-9 3-methyltransferase	6	6	1.81258e+07	1.78168e+07	1.76677e+07	1.71987e+07	1.80433e+07	1.78446e+07
P18133	PNCB_ECOLI	pncB	Nicotinate phosphoribosyltransferase	10	10	4.14438e+06	4.26151e+06	4.21754e+06	4.22496e+06	4.31266e+06	4.41036e+06
P18196	MINC_ECOLI	minC	Septum site-determining protein MinC	6	6	9.54931e+06	1.12666e+07	1.02895e+07	1.10845e+07	9.56028e+06	9.83089e+06
P18390	YJJA_ECOLI	yjjA	Uncharacterized protein YjjA	3	3	1.12442e+07	9.0873e+06	1.05475e+07	9.34604e+06	1.03117e+07	1.12918e+07
P18392	RSTB_ECOLI	rstB	Sensor protein RstB	2	2	429871	442494	540317			479534
P18775	DMSA_ECOLI	dmsA	Dimethyl sulfoxide reductase DmsA	16	16	1.76485e+07	1.83988e+07	1.73609e+07	1.79541e+07	1.77473e+07	1.68375e+07
P18776	DMSB_ECOLI	dmsB	Anaerobic dimethyl sulfoxide reductase chain B	6	5	1.05003e+07	9.34256e+06	9.85003e+06	1.04003e+07	9.91107e+06	1.00508e+07
P18843	NADE_ECOLI	nadE	NH(3)-dependent NAD(+) synthetase	14	14	8.36389e+07	8.21368e+07	8.28855e+07	8.33143e+07	8.60012e+07	8.31863e+07
P19624	PDXA_ECOLI	pdxA	4-hydroxythreonine-4-phosphate dehydrogenase	3	3	2.17234e+06	2.26281e+06	2.2693e+06	2.11602e+06	1.38845e+06	2.76329e+06
P19926	AGP_ECOLI	agp	Glucose-1-phosphatase	5	5	1.60256e+07	1.45928e+07	1.54267e+07	1.57254e+07	1.51634e+07	1.63414e+07
P19930	HYAD_ECOLI	hyaD	Hydrogenase 1 maturation protease	1	1			5.22504e+06			5.38973e+06
P19931	HYAE_ECOLI	hyaE	Hydrogenase-1 operon protein HyaE	2	2	4.29904e+06	4.94351e+06	4.27884e+06	5.24667e+06	4.91642e+06	4.37617e+06
P19934	TOLA_ECOLI	tolA	Protein TolA	3	3	8.06033e+06	8.13112e+06	7.42992e+06	7.44346e+06	8.24606e+06	8.30186e+06
P20083	PARE_ECOLI	parE	DNA topoisomerase 4 subunit B	6	6	8.31474e+06	7.91509e+06	7.97119e+06	8.60603e+06	7.4949e+06	8.07107e+06
P20099	BISC_ECOLI	bisC	Biotin sulfoxide reductase	4	4	1.79691e+06	2.9231e+06	1.90202e+06	2.9777e+06	2.3926e+06	2.10117e+06
P20605	FIC_ECOLI	fic	Probable adenosine monophosphate-protein transferase fic	1	1	1.5738e+06	1.47084e+06	1.59939e+06	1.49466e+06	1.3744e+06	1.53269e+06
P20966	PTFBC_ECOLI	fruA	PTS system fructose-specific EIIBC component	10	10	7.13855e+07	6.60861e+07	6.90443e+07	6.77315e+07	6.86795e+07	6.93866e+07
P21156	CYSD_ECOLI	cysD	Sulfate adenylyltransferase subunit 2	6	6	1.21085e+07	1.22897e+07	1.36772e+07	1.20076e+07	1.28243e+07	1.29508e+07
P21165	PEPQ_ECOLI	pepQ	Xaa-Pro dipeptidase	16	16	1.52793e+08	1.45639e+08	1.51578e+08	1.48861e+08	1.5118e+08	1.55121e+08
P21169	DCOR_ECOLI	speC	Ornithine decarboxylase, constitutive	1	1	1.27994e+06			1.07515e+06		
P21170	SPEA_ECOLI	speA	Biosynthetic arginine decarboxylase	16	16	3.65548e+07	3.64421e+07	3.62011e+07	3.86013e+07	3.67474e+07	3.61784e+07
P21179	CATE_ECOLI	katE	Catalase HPII	7	7	1.89249e+06	2.11785e+06	2.09136e+06	1.87555e+06	2.20235e+06	1.95837e+06
P21338	RNI_ECOLI	rna	Ribonuclease I	5	5	2.09958e+06	2.48411e+06	2.67867e+06	2.45882e+06	2.7266e+06	2.62956e+06
P21365	YCIC_ECOLI	yciC	UPF0259 membrane protein YciC	1	1	4.29062e+06		3.18629e+06	3.54966e+06	3.73679e+06	
P21367	YCAC_ECOLI	ycaC	Uncharacterized protein YcaC	5	5	1.07052e+07	1.08845e+07	1.0985e+07	1.10882e+07	1.07258e+07	1.16259e+07
P21369	PNCA_ECOLI	pncA	Pyrazinamidase/nicotinamidase	1	1	5.28753e+06	7.23241e+06	7.31048e+06	7.50781e+06	6.16891e+06	7.21756e+06
P21420	NMPC_ECOLI	nmpC	Putative outer membrane porin protein NmpC	7	7	1.7507e+08	1.64162e+08	1.72658e+08	1.63358e+08	1.57831e+08	1.77229e+08
P21499	RNR_ECOLI	rnr	Ribonuclease R	29	29	1.69915e+07	1.7084e+07	1.70517e+07	1.75123e+07	1.73338e+07	1.7306e+07
P21507	SRMB_ECOLI	srmB	ATP-dependent RNA helicase SrmB	15	15	2.94382e+07	2.94165e+07	2.77787e+07	2.94812e+07	2.96291e+07	2.99128e+07
P21513	RNE_ECOLI	rne	Ribonuclease E	35	35	5.56214e+07	5.51225e+07	5.53472e+07	5.4306e+07	5.42547e+07	5.68155e+07
P21599	KPYK2_ECOLI	pykA	Pyruvate kinase II	22	22	1.32231e+08	1.28703e+08	1.28245e+08	1.25158e+08	1.26361e+08	1.31843e+08
P21645	LPXD_ECOLI	lpxD	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase	2	2	2.9419e+07	2.83355e+07	2.7488e+07	2.225e+07	2.73947e+07	2.84069e+07
P21829	YBHA_ECOLI	ybhA	Pyridoxal phosphate phosphatase YbhA	5	5	1.32914e+07	1.26402e+07	1.27092e+07	1.32928e+07	1.27216e+07	1.35834e+07
P21866	KDPE_ECOLI	kdpE	KDP operon transcriptional regulatory protein KdpE	2	2		2.15311e+06			1.82651e+06	
P21888	SYC_ECOLI	cysS	Cysteine--tRNA ligase	19	19	6.06202e+07	6.17313e+07	6.22374e+07	6.16347e+07	6.15162e+07	6.15539e+07
P21889	SYD_ECOLI	aspS	Aspartate--tRNA ligase	32	32	6.83426e+07	6.79399e+07	6.82492e+07	6.70043e+07	6.86861e+07	6.845e+07
P21893	RECJ_ECOLI	recJ	Single-stranded-DNA-specific exonuclease RecJ	5	5	2.42683e+06	2.2553e+06	1.92326e+06	2.03239e+06	2.00412e+06	2.0305e+06
P22106	ASNB_ECOLI	asnB	Asparagine synthetase B [glutamine-hydrolyzing]	7	7	8.47417e+06	7.57737e+06	8.31896e+06	8.09224e+06	8.52409e+06	7.9172e+06
P22186	MRAZ_ECOLI	mraZ	Protein MraZ	2	2	7.32441e+06	7.63646e+06	7.66853e+06	7.48037e+06	7.62967e+06	7.32226e+06
P22188	MURE_ECOLI	murE	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase	12	12	2.47358e+07	2.5061e+07	2.48445e+07	2.3482e+07	2.53606e+07	2.46438e+07
P22255	CYSQ_ECOLI	cysQ	3'(2'),5'-bisphosphate nucleotidase CysQ	6	6	2.91759e+07	2.93356e+07	2.87808e+07	2.80161e+07	2.95818e+07	2.76789e+07
P22256	GABT_ECOLI	gabT	4-aminobutyrate aminotransferase GabT	4	4	2.45256e+08	2.34031e+08	2.40914e+08	2.22419e+08	2.04607e+08	1.98005e+08
P22259	PCKA_ECOLI	pckA	Phosphoenolpyruvate carboxykinase [ATP]	18	18	6.38331e+07	6.08613e+07	6.32628e+07	6.13849e+07	5.98991e+07	6.53054e+07
P22333	ADD_ECOLI	add	Adenosine deaminase	12	12	7.19606e+07	7.13988e+07	7.03979e+07	7.22021e+07	7.27847e+07	7.15838e+07
P22523	MUKB_ECOLI	mukB	Chromosome partition protein MukB	37	37	2.56061e+07	2.50176e+07	2.48372e+07	2.47171e+07	2.49829e+07	2.55341e+07
P22524	MUKE_ECOLI	mukE	Chromosome partition protein MukE	6	6	2.4805e+07	2.65767e+07	2.4826e+07	2.57966e+07	2.53664e+07	2.50574e+07
P22525	YCBB_ECOLI	ycbB	Probable L,D-transpeptidase YcbB	11	11	1.31967e+07	1.28863e+07	1.25513e+07	1.23785e+07	1.25955e+07	1.25961e+07
P22564	RIHC_ECOLI	rihC	Non-specific ribonucleoside hydrolase RihC	2	2	778290	826375	801085	924411	803404	853393
P22634	MURI_ECOLI	murI	Glutamate racemase	3	3	4.98557e+06	3.23481e+06	5.20565e+06	3.13619e+06	3.61852e+06	4.31508e+06
P22707	FINO_ECOLI	finO	Fertility inhibition protein	1	1	3.21513e+06	2.00906e+06	1.99605e+06	2.83773e+06	2.54626e+06	2.26816e+06
P22939	ISPA_ECOLI	ispA	Farnesyl diphosphate synthase	4	4	1.2395e+07	1.15665e+07	1.2092e+07	1.19519e+07	9.88727e+06	1.1591e+07
P23003	TRMA_ECOLI	trmA	tRNA (uracil(54)-C(5))-methyltransferase	4	4	1.03724e+07	9.27005e+06	1.04592e+07	1.08688e+07	1.00986e+07	1.03624e+07
P23305	YIGA_ECOLI	yigA	Uncharacterized protein YigA	5	5	6.8965e+06	6.55701e+06	6.38281e+06	6.59418e+06	6.90546e+06	6.26769e+06
P23331	KITH_ECOLI	tdk	Thymidine kinase	5	5	1.46822e+07	1.55836e+07	1.24612e+07	1.54084e+07	1.51135e+07	1.41619e+07
P23367	MUTL_ECOLI	mutL	DNA mismatch repair protein MutL	4	4	1.44186e+06	1.50606e+06	1.48024e+06	1.72268e+06	2.13634e+06	1.37069e+06
P23538	PPSA_ECOLI	ppsA	Phosphoenolpyruvate synthase	15	15	2.28064e+07	2.25818e+07	2.20911e+07	2.19831e+07	2.26543e+07	2.19891e+07
P23721	SERC_ECOLI	serC	Phosphoserine aminotransferase	17	17	5.10514e+07	5.1183e+07	4.87744e+07	5.1031e+07	5.11246e+07	5.04534e+07
P23827	ECOT_ECOLI	eco	Ecotin	6	6	5.58248e+07	5.52083e+07	5.57466e+07	5.50443e+07	5.47627e+07	5.40212e+07
P23830	PSS_ECOLI	pssA	CDP-diacylglycerol--serine O-phosphatidyltransferase	11	11	5.73799e+06	5.9655e+06	5.46296e+06	5.83788e+06	6.00065e+06	5.40233e+06
P23836	PHOP_ECOLI	phoP	Transcriptional regulatory protein PhoP	13	13	6.47789e+07	6.35768e+07	6.25006e+07	6.27329e+07	6.43814e+07	6.27897e+07
P23837	PHOQ_ECOLI	phoQ	Sensor protein PhoQ	4	4	2.25935e+06	1.99015e+06	2.22573e+06	2.14095e+06	2.23342e+06	2.19416e+06
P23839	YICC_ECOLI	yicC	UPF0701 protein YicC	11	11	3.04045e+07	2.80794e+07	2.95663e+07	2.79536e+07	2.83869e+07	3.08893e+07
P23843	OPPA_ECOLI	oppA	Periplasmic oligopeptide-binding protein	19	19	2.43901e+07	2.36473e+07	2.33291e+07	2.15174e+07	2.30551e+07	2.3863e+07
P23845	CYSN_ECOLI	cysN	Sulfate adenylyltransferase subunit 1	12	12	1.35117e+07	1.34036e+07	1.30735e+07	1.31765e+07	1.37211e+07	1.27129e+07
P23847	DPPA_ECOLI	dppA	Periplasmic dipeptide transport protein	2	2	1.87158e+06		1.80512e+06		1.62691e+06	1.69923e+06
