Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML
P36566	SMTA_ECOLI	smtA	Protein SmtA	2	2	1.83111e+06	1.69485e+06	1.76977e+06	2.07731e+06	1.82249e+06	2.09473e+06
P36649	CUEO_ECOLI	cueO	Blue copper oxidase CueO	1	1	3.0664e+06	2.78763e+06		2.87832e+06	2.89155e+06	
P36659	CBPA_ECOLI	cbpA	Curved DNA-binding protein	5	5	1.57807e+07	1.73667e+07	1.60797e+07	1.76152e+07	1.65909e+07	1.5436e+07
P36672	PTTBC_ECOLI	treB	PTS system trehalose-specific EIIBC component	3	3	5.39278e+06	5.95116e+06	5.0644e+06	5.27985e+06	4.99331e+06	5.70572e+06
P36673	TRER_ECOLI	treR	HTH-type transcriptional regulator TreR	1	1	1.47236e+06	1.2837e+06	1.58344e+06	1.44556e+06	1.76484e+06	1.2721e+06
P36680	ZAPD_ECOLI	zapD	Cell division protein ZapD	6	6	1.27625e+07	1.40447e+07	1.2676e+07	1.36715e+07	1.3785e+07	1.37242e+07
P36683	ACON2_ECOLI	acnB	Aconitate hydratase 2	30	30	5.05681e+07	5.17608e+07	5.02e+07	5.02484e+07	5.21687e+07	5.04062e+07
P36767	RDGC_ECOLI	rdgC	Recombination-associated protein RdgC	7	7	2.17254e+07	2.37772e+07	2.14785e+07	2.10312e+07	2.16062e+07	2.16174e+07
P36771	LRHA_ECOLI	lrhA	Probable HTH-type transcriptional regulator LrhA	2	2	8.78389e+06	9.39331e+06	9.43135e+06	7.50636e+06	6.7937e+06	9.16717e+06
P36879	YADG_ECOLI	yadG	Uncharacterized ABC transporter ATP-binding protein YadG	9	9	5.87439e+06	7.36345e+06	6.28682e+06	7.60308e+06	6.96663e+06	6.43453e+06
P36928	YEGD_ECOLI	yegD	Uncharacterized chaperone protein YegD	9	9	3.93514e+06	3.67412e+06	3.86333e+06	3.75806e+06	3.82689e+06	3.83137e+06
P36929	RSMB_ECOLI	rsmB	Ribosomal RNA small subunit methyltransferase B	2	2	2.27201e+06	2.84901e+06	2.09487e+06	1.76524e+06	1.95178e+06	2.43497e+06
P36930	GATR_ECOLI	gatR	Galactitol utilization operon repressor	2	2	2.39302e+06	3.24388e+06	2.3907e+06	2.78012e+06	2.62638e+06	2.65384e+06
P36938	PGM_ECOLI	pgm	Phosphoglucomutase	20	20	6.58993e+07	6.36521e+07	6.82181e+07	6.4317e+07	6.65218e+07	6.99743e+07
P36979	RLMN_ECOLI	rlmN	Dual-specificity RNA methyltransferase RlmN	10	10	1.02629e+07	1.12442e+07	1.03063e+07	1.00349e+07	1.01836e+07	9.89722e+06
P36999	RLMA_ECOLI	rlmA	23S rRNA (guanine(745)-N(1))-methyltransferase	4	4	5.16743e+06	4.30104e+06	2.92573e+06	5.56554e+06	5.42333e+06	4.20341e+06
P37005	LAST_ECOLI	lasT	Uncharacterized tRNA/rRNA methyltransferase LasT	5	5	4.82416e+06	5.25759e+06	4.48241e+06	4.81627e+06	4.9324e+06	4.68758e+06
P37025	LIGT_ECOLI	ligT	2'-5'-RNA ligase	1	1	491446	314411	515380	418011	429215	483232
P37028	BTUF_ECOLI	btuF	Vitamin B12-binding protein	3	3	2.21749e+06	1.93893e+06	2.24004e+06	2.1242e+06	2.10063e+06	1.96581e+06
P37051	PURU_ECOLI	purU	Formyltetrahydrofolate deformylase	9	9	2.44564e+07	2.38564e+07	2.38852e+07	2.30499e+07	2.44502e+07	2.4655e+07
P37052	YCHJ_ECOLI	ychJ	UPF0225 protein YchJ	1	1	2.21203e+06			2.59009e+06	2.26463e+06	
P37095	PEPB_ECOLI	pepB	Peptidase B	17	17	4.94986e+07	4.96024e+07	4.91828e+07	4.84162e+07	4.91227e+07	4.82617e+07
P37127	AEGA_ECOLI	aegA	Protein AegA	1	1	428889		375970			485760
P37128	NUDK_ECOLI	nudK	GDP-mannose pyrophosphatase NudK	2	2	3.98989e+06	3.60536e+06	3.79832e+06	4.3834e+06	3.74592e+06	3.62776e+06
P37177	PT1P_ECOLI	ptsP	Phosphoenolpyruvate-protein phosphotransferase PtsP	6	6	1.89804e+06	2.13705e+06	1.88674e+06	1.79806e+06	1.77953e+06	1.60661e+06
P37182	HYBD_ECOLI	hybD	Hydrogenase 2 maturation protease	8	8	1.75024e+07	1.60241e+07	1.74119e+07	1.7125e+07	1.83726e+07	1.72186e+07
P37194	SLP_ECOLI	slp	Outer membrane protein slp	6	6	2.47976e+08	2.55908e+08	2.66958e+08	2.69911e+08	2.7253e+08	2.69506e+08
P37325	YBCH_ECOLI	ybcH	Uncharacterized protein YbcH	1	1				212143		
P37329	MODA_ECOLI	modA	Molybdate-binding periplasmic protein	12	12	3.35006e+07	3.1427e+07	3.41956e+07	3.34581e+07	3.30874e+07	3.31176e+07
P37330	MASZ_ECOLI	glcB	Malate synthase G	6	6	6.4852e+06	6.42884e+06	6.89816e+06	6.41514e+06	6.8032e+06	6.68046e+06
P37342	YJJI_ECOLI	yjjI	Uncharacterized protein YjjI	10	10	1.15136e+07	1.16625e+07	1.10521e+07	1.17346e+07	1.199e+07	1.14112e+07
P37344	PSPF_ECOLI	pspF	Psp operon transcriptional activator	1	1	3.88424e+06	5.07662e+06	4.88009e+06			
P37349	DHAM_ECOLI	dhaM	PTS-dependent dihydroxyacetone kinase, phosphotransferase subunit DhaM	9	9	1.13149e+07	1.18658e+07	1.12342e+07	1.19124e+07	1.28967e+07	1.20335e+07
P37353	MENE_ECOLI	menE	2-succinylbenzoate--CoA ligase	5	5	2.58962e+06	3.42897e+06	3.26327e+06	2.77636e+06	3.69147e+06	3.48793e+06
P37440	UCPA_ECOLI	ucpA	Oxidoreductase UcpA	8	8	2.25806e+07	1.94972e+07	2.24406e+07	2.14314e+07	2.1022e+07	2.21168e+07
P37595	IAAA_ECOLI	iaaA	Isoaspartyl peptidase	1	1		940676				
P37613	YHHK_ECOLI	yhhK	Uncharacterized protein YhhK	5	5	2.57206e+07	2.24466e+07	2.53384e+07	2.50937e+07	2.52388e+07	2.62577e+07
P37617	ATZN_ECOLI	zntA	Lead, cadmium, zinc and mercury-transporting ATPase	12	12	7.79629e+06	7.56189e+06	8.05999e+06	7.24698e+06	7.62032e+06	7.9032e+06
P37626	YHII_ECOLI	yhiI	Uncharacterized protein YhiI	8	8	2.94816e+06	2.72908e+06	2.48507e+06	2.73756e+06	3.07769e+06	2.69449e+06
P37631	YHIN_ECOLI	yhiN	Uncharacterized protein YhiN	4	4	5.18744e+06	5.91065e+06	5.08334e+06	4.91462e+06	4.93559e+06	5.07073e+06
P37634	RLMJ_ECOLI	rlmJ	Ribosomal RNA large subunit methyltransferase J	13	13	3.09797e+07	3.01619e+07	3.09258e+07	3.05923e+07	3.14098e+07	3.10029e+07
P37636	MDTE_ECOLI	mdtE	Multidrug resistance protein MdtE	13	13	2.20679e+07	2.102e+07	2.11404e+07	2.05028e+07	2.12117e+07	2.14701e+07
P37637	MDTF_ECOLI	mdtF	Multidrug resistance protein MdtF	5	5	1.70917e+06	1.6128e+06	1.74867e+06	1.50308e+06	1.69482e+06	1.65286e+06
P37646	YHJH_ECOLI	yhjH	Cyclic di-GMP phosphodiesterase YhjH	3	3		533245	466536	527826	555467	485419
P37647	KDGK_ECOLI	kdgK	2-dehydro-3-deoxygluconokinase	6	6	1.37381e+07	1.48367e+07	1.25797e+07	1.2948e+07	1.26209e+07	1.32356e+07
P37648	YHJJ_ECOLI	yhjJ	Protein YhjJ	14	14	2.22596e+07	2.21459e+07	2.13285e+07	2.22825e+07	2.1988e+07	2.13597e+07
P37650	BCSC_ECOLI	bcsC	Cellulose synthase operon protein C	15	15	5.98285e+06	6.21858e+06	5.59951e+06	5.91806e+06	5.74116e+06	5.98216e+06
P37651	GUN_ECOLI	bcsZ	Endoglucanase	5	5	7.63875e+06	7.44171e+06	7.61979e+06	7.44789e+06	7.76724e+06	7.49675e+06
P37652	BCSB_ECOLI	bcsB	Cyclic di-GMP-binding protein	14	14	1.46726e+07	1.47875e+07	1.498e+07	1.39885e+07	1.43053e+07	1.47804e+07
P37655	BCSQ_ECOLI	bcsQ	Putative cellulose biosynthesis protein BcsQ	7	7	7.09965e+06	7.73367e+06	7.71029e+06	7.24415e+06	7.83014e+06	7.35685e+06
P37657	BCSE_ECOLI	bcsE	Protein BcsE homolog	4	4	4.32078e+06	3.91276e+06	4.19794e+06	3.7199e+06	4.12545e+06	4.03966e+06
P37659	BCSG_ECOLI	bcsG	Protein BcsG homolog	3	3	2.83013e+06	2.24016e+06	2.74621e+06		2.23188e+06	2.21311e+06
P37665	YIAD_ECOLI	yiaD	Inner membrane lipoprotein YiaD	7	7	3.34438e+07	3.09518e+07	3.4193e+07	3.16132e+07	3.34068e+07	3.38492e+07
P37666	GHRB_ECOLI	ghrB	Glyoxylate/hydroxypyruvate reductase B	11	11	1.01098e+08	9.69719e+07	1.03234e+08	9.87409e+07	9.99504e+07	1.01955e+08
P37671	YIAJ_ECOLI	yiaJ	HTH-type transcriptional regulator YiaJ	2	2	688676			904834		
P37685	ALDB_ECOLI	aldB	Aldehyde dehydrogenase B	5	5	5.66965e+06	5.76319e+06	5.19825e+06	4.75644e+06	5.142e+06	5.78125e+06
P37689	GPMI_ECOLI	gpmI	2,3-bisphosphoglycerate-independent phosphoglycerate mutase	23	23	2.31918e+08	2.05545e+08	2.30467e+08	2.17874e+08	2.27939e+08	2.24731e+08
P37690	ENVC_ECOLI	envC	Murein hydrolase activator EnvC	7	7	2.48871e+06	2.08713e+06	2.37501e+06	2.20669e+06	2.23516e+06	2.34197e+06
P37692	RFAF_ECOLI	rfaF	ADP-heptose--LPS heptosyltransferase 2	7	7	1.67892e+07	1.76871e+07	1.75106e+07	1.72949e+07	1.82849e+07	1.76113e+07
P37747	GLF_ECOLI	glf	UDP-galactopyranose mutase	2	2	6.00674e+06	5.38016e+06	6.08499e+06	4.51952e+06		5.34423e+06
P37765	RLUB_ECOLI	rluB	Ribosomal large subunit pseudouridine synthase B	11	11	2.65483e+07	2.98673e+07	2.62182e+07	2.79394e+07	2.9105e+07	2.59194e+07
P37773	MPL_ECOLI	mpl	UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase	13	13	4.63385e+07	4.23301e+07	4.629e+07	4.49263e+07	4.61026e+07	4.35737e+07
P37902	GLTI_ECOLI	gltI	Glutamate/aspartate periplasmic-binding protein	8	8	5.40585e+06	4.66746e+06	5.33171e+06	4.85424e+06	5.60821e+06	5.09186e+06
P37903	USPF_ECOLI	uspF	Universal stress protein F	5	5	4.9293e+07	4.91632e+07	5.13385e+07	4.68913e+07	4.88364e+07	4.98796e+07
P37908	YFJD_ECOLI	yfjD	UPF0053 inner membrane protein YfjD	5	5	3.79016e+06	3.59731e+06	3.37193e+06	3.36673e+06	3.66764e+06	3.04416e+06
P38038	CYSJ_ECOLI	cysJ	Sulfite reductase [NADPH] flavoprotein alpha-component	17	17	2.92972e+07	2.7909e+07	2.99683e+07	2.9394e+07	3.10314e+07	3.07501e+07
P38134	ETK_ECOLI	etk	Tyrosine-protein kinase etk	25	25	2.16132e+07	2.06974e+07	2.16718e+07	2.06011e+07	2.11453e+07	2.16054e+07
P38489	NFNB_ECOLI	nfnB	Oxygen-insensitive NAD(P)H nitroreductase	13	13	7.68282e+07	7.69237e+07	7.70699e+07	7.49948e+07	7.80169e+07	7.50695e+07
P38506	XNI_ECOLI	ygdG	Protein Xni	3	3	2.38489e+06	2.13086e+06	2.51345e+06	1.83936e+06	2.23087e+06	2.32461e+06
P38521	YGGL_ECOLI	yggL	Uncharacterized protein YggL	3	3	4.16672e+06	6.00726e+06	3.92919e+06	5.88335e+06	5.53865e+06	3.64286e+06
P39099	DEGQ_ECOLI	degQ	Periplasmic pH-dependent serine endoprotease DegQ	14	14	3.16383e+07	2.94634e+07	3.27774e+07	3.14138e+07	3.12252e+07	3.28122e+07
P39160	UXUB_ECOLI	uxuB	D-mannonate oxidoreductase	3	3	3.43485e+06	2.85808e+06	3.37661e+06	3.01188e+06	3.07895e+06	3.04894e+06
P39172	ZNUA_ECOLI	znuA	High-affinity zinc uptake system protein ZnuA	2	2	1.00307e+07	4.58539e+06	1.05571e+07		9.33001e+06	6.81838e+06
P39173	YEAD_ECOLI	yeaD	Putative glucose-6-phosphate 1-epimerase	7	7	1.12455e+08	1.196e+08	1.11908e+08	1.10364e+08	1.14478e+08	1.15464e+08
P39176	ERFK_ECOLI	erfK	Probable L,D-transpeptidase ErfK/SrfK	4	4	1.27852e+06	1.41642e+06	1.32605e+06	1.1994e+06	1.41063e+06	1.2622e+06
P39177	USPG_ECOLI	uspG	Universal stress protein G	5	5	1.5149e+08	1.53155e+08	1.67758e+08	1.6457e+08	1.63262e+08	1.67868e+08
P39199	PRMB_ECOLI	prmB	50S ribosomal protein L3 glutamine methyltransferase	8	8	4.72632e+07	5.01505e+07	5.13504e+07	4.90204e+07	4.90855e+07	4.76662e+07
P39265	ALSB_ECOLI	alsB	D-allose-binding periplasmic protein	3	3	1.05693e+06	1.34074e+06	975924	1.01674e+06	890185	942282
P39280	EPMB_ECOLI	epmB	L-lysine 2,3-aminomutase	3	3	6.32991e+06	6.70721e+06	6.06619e+06	4.86867e+06	4.90055e+06	5.7105e+06
P39285	YJEP_ECOLI	yjeP	Uncharacterized MscS family protein YjeP	1	1	311642			319775		
P39286	RSGA_ECOLI	rsgA	Putative ribosome biogenesis GTPase RsgA	6	6	1.07074e+07	1.16591e+07	1.12418e+07	1.09707e+07	1.08627e+07	1.17539e+07
P39298	YJFP_ECOLI	yjfP	Esterase YjfP	2	2	2.91582e+06	3.58611e+06	3.21676e+06	2.92513e+06	2.60899e+06	2.62985e+06
P39300	ULAG_ECOLI	ulaG	Probable L-ascorbate-6-phosphate lactonase UlaG	1	1	919503	1.65198e+06	916848			1.1611e+06
P39304	ULAD_ECOLI	ulaD	3-keto-L-gulonate-6-phosphate decarboxylase UlaD	1	1			613299		693140	662934
P39310	YTFB_ECOLI	ytfB	Uncharacterized protein YtfB	5	5	1.72403e+06	1.99001e+06	1.71998e+06	1.86355e+06	1.92174e+06	1.78868e+06
P39315	QOR2_ECOLI	qorB	Quinone oxidoreductase 2	4	4	1.31419e+07	1.5108e+07	1.40968e+07	1.28629e+07	1.33718e+07	1.4554e+07
P39321	TAMB_ECOLI	tamB	Translocation and assembly module TamB	16	16	3.0594e+06	3.15896e+06	2.94194e+06	2.81229e+06	3.33089e+06	3.441e+06
P39325	YTFQ_ECOLI	ytfQ	ABC transporter periplasmic-binding protein YtfQ	2	2	4.17615e+06	4.01968e+06	4.14605e+06	3.91739e+06	3.2966e+06	3.57684e+06
P39337	YJGM_ECOLI	yjgM	Uncharacterized N-acetyltransferase YjgM	1	1	1.97965e+06	1.58337e+06	1.71965e+06	2.16461e+06	1.90825e+06	1.66201e+06
P39342	YJGR_ECOLI	yjgR	Uncharacterized protein YjgR	8	8	4.50759e+06	4.7201e+06	4.52477e+06	4.04707e+06	5.22592e+06	4.67767e+06
P39347	INTB_ECOLI	intB	Putative prophage P4 integrase	3	3	3.30868e+06	3.79591e+06	2.59502e+06	3.07999e+06	3.19958e+06	2.93603e+06
P39377	IADA_ECOLI	iadA	Isoaspartyl dipeptidase	10	10	1.7973e+07	1.88793e+07	1.82273e+07	1.83679e+07	1.80157e+07	1.73741e+07
P39384	YJIM_ECOLI	yjiM	Uncharacterized protein YjiM	1	1		3.10394e+06	3.21912e+06	2.89919e+06	3.45008e+06	3.33453e+06
P39391	YJIT_ECOLI	yjiT	Putative uncharacterized protein YjiT	5	5	1.14203e+06	1.45897e+06	1.07521e+06	1.18796e+06	1.2671e+06	1.22921e+06
P39393	YJIV_ECOLI	yjiV	Putative uncharacterized protein YjiV	8	8	2.43161e+06	2.39708e+06	2.4938e+06	2.3438e+06	2.65274e+06	2.49605e+06
P39396	YJIY_ECOLI	yjiY	Inner membrane protein YjiY	5	5	1.95162e+07	2.25149e+07	2.11189e+07	2.04105e+07	2.08035e+07	2.07818e+07
P39401	OPGB_ECOLI	mdoB	Phosphoglycerol transferase I	8	8	2.56222e+06	2.87913e+06	2.52521e+06	2.69492e+06	2.84071e+06	2.57195e+06
P39406	RSMC_ECOLI	rsmC	Ribosomal RNA small subunit methyltransferase C	7	7	4.29397e+07	4.50352e+07	4.31954e+07	4.08129e+07	4.22006e+07	4.43675e+07
P39407	YJJU_ECOLI	yjjU	Uncharacterized protein YjjU	4	4	1.31125e+06	1.26151e+06	1.33663e+06	1.3414e+06	1.3557e+06	1.31455e+06
P39408	YJJV_ECOLI	yjjV	Uncharacterized deoxyribonuclease YjjV	2	2	799266	952412	869994	1.04641e+06	963734	954833
P39411	NCPP_ECOLI	yjjX	Non-canonical purine NTP phosphatase	2	2	1.142e+07	1.15794e+07	1.29565e+07	1.05744e+07	1.1347e+07	1.12585e+07
P39451	ADHP_ECOLI	adhP	Alcohol dehydrogenase, propanol-preferring	5	5	8.33879e+06	8.59296e+06	8.2711e+06	8.47799e+06	7.96667e+06	7.74996e+06
P39829	GARD_ECOLI	garD	D-galactarate dehydratase	2	2	997116	2.11621e+06	1.32764e+06	1.13875e+06	1.35127e+06	
P39830	YBAL_ECOLI	ybaL	Inner membrane protein YbaL	3	3	2.91263e+06	2.58267e+06	2.84511e+06	3.02291e+06	2.70517e+06	3.12387e+06
P39831	YDFG_ECOLI	ydfG	NADP-dependent 3-hydroxy acid dehydrogenase YdfG	7	7	5.8503e+07	6.17731e+07	5.93714e+07	5.87146e+07	5.80667e+07	6.13213e+07
P39838	RCSD_ECOLI	rcsD	Sensor-like histidine kinase RcsD	5	5	1.49373e+06	1.47243e+06	1.3939e+06	1.34876e+06	1.68224e+06	1.57404e+06
P40120	OPGD_ECOLI	mdoD	Glucans biosynthesis protein D	16	16	1.20649e+07	1.35569e+07	1.19458e+07	1.18468e+07	1.24172e+07	1.19727e+07
P40191	PDXK_ECOLI	pdxK	Pyridoxine kinase	5	5	8.14931e+06	1.07127e+07	8.40379e+06	9.22673e+06	9.17782e+06	9.11642e+06
P40710	NLPE_ECOLI	nlpE	Lipoprotein NlpE	2	2	9.48235e+06	1.1275e+07	9.33879e+06	1.07816e+07	1.06397e+07	1.02568e+07
P40719	QSEC_ECOLI	qseC	Sensor protein QseC	3	3	552220	672356	568875	544002	521871	692854
P40874	MTOX_ECOLI	solA	N-methyl-L-tryptophan oxidase	15	15	1.74044e+07	1.77208e+07	1.74228e+07	1.69175e+07	1.70149e+07	1.70681e+07
P41052	MLTB_ECOLI	mltB	Membrane-bound lytic murein transglycosylase B	3	3	2.89121e+06	3.06111e+06	2.77417e+06	2.92864e+06	3.19028e+06	2.42309e+06
P41159ups|LEP_HUMAN_UPS	Leptin	Leptin		6	6	1.01233e+07	1.7353e+07	1.02406e+07	1.81334e+07	1.85016e+07	9.61413e+06
P41407	AZOR_ECOLI	azoR	FMN-dependent NADH-azoreductase	5	5	1.19197e+07	1.11654e+07	1.18155e+07	1.16413e+07	1.20325e+07	1.10825e+07
P41409	RIHA_ECOLI	rihA	Pyrimidine-specific ribonucleoside hydrolase RihA	5	5	4.5395e+06	3.14053e+06	4.22726e+06	4.54819e+06	5.02067e+06	4.46807e+06
P42596	RLMG_ECOLI	rlmG	Ribosomal RNA large subunit methyltransferase G	7	7	8.54807e+06	8.76397e+06	8.41363e+06	8.76773e+06	9.10213e+06	8.42358e+06
P42599	YGJR_ECOLI	ygjR	Uncharacterized oxidoreductase YgjR	2	2	2.0836e+06	1.84734e+06	1.79443e+06	1.8603e+06	2.03078e+06	1.97671e+06
P42604	UXAA_ECOLI	uxaA	Altronate dehydratase	1	1	4.20746e+06	4.47412e+06	4.5109e+06	4.53923e+06	5.6113e+06	5.26601e+06
P42620	YQJG_ECOLI	yqjG	Glutathionyl-hydroquinone reductase YqjG	6	6	4.36347e+06	3.78999e+06	4.61758e+06	3.57702e+06	3.72277e+06	4.18988e+06
P42632	TDCE_ECOLI	tdcE	PFL-like enzyme TdcE	17	17	1.52729e+07	1.4293e+07	1.60038e+07	1.48127e+07	1.54091e+07	1.57199e+07
P42641	OBG_ECOLI	obgE	GTPase ObgE/CgtA	7	7	2.75579e+07	2.59576e+07	2.72315e+07	2.63014e+07	2.78322e+07	2.89741e+07
P43329	HRPA_ECOLI	hrpA	ATP-dependent RNA helicase HrpA	21	21	3.95076e+06	4.023e+06	3.75622e+06	3.69145e+06	3.55204e+06	3.77168e+06
P43337	NUDL_ECOLI	nudL	Uncharacterized Nudix hydrolase NudL	3	3	684413	421240	833799	620097	765895	733088
P43533	FLGN_ECOLI	flgN	Flagella synthesis protein FlgN	3	3	5.13612e+06	5.7702e+06	5.61559e+06	4.93031e+06	5.67862e+06	6.14422e+06
P43671	PQIB_ECOLI	pqiB	Paraquat-inducible protein B	10	10	4.46439e+06	5.2097e+06	5.01779e+06	4.52374e+06	4.93156e+06	5.23325e+06
P43672	UUP_ECOLI	uup	ABC transporter ATP-binding protein uup	13	13	6.6143e+06	6.27909e+06	6.53426e+06	6.68344e+06	6.75156e+06	6.43981e+06
P43674	YCAL_ECOLI	ycaL	Uncharacterized metalloprotease YcaL	3	3	3.35558e+06	7.59781e+06	3.82272e+06	2.70347e+06		
P45395	KDSD_ECOLI	kdsD	Arabinose 5-phosphate isomerase KdsD	6	6	7.20844e+06	6.57078e+06	7.78853e+06	6.94447e+06	7.66607e+06	7.44103e+06
P45464	LPOA_ECOLI	lpoA	Penicillin-binding protein activator LpoA	16	16	2.91057e+07	2.96135e+07	2.95929e+07	2.83815e+07	2.97997e+07	2.89604e+07
P45469	YRAR_ECOLI	yraR	Uncharacterized protein YraR	2	2	3.91923e+06	3.10223e+06	4.38037e+06	4.0098e+06	3.27844e+06	3.69593e+06
P45470	YHBO_ECOLI	yhbO	Protein YhbO	3	3	2.48633e+06	2.36294e+06	2.54538e+06	2.78878e+06	2.58349e+06	2.92778e+06
P45475	YHBV_ECOLI	yhbV	Uncharacterized protein YhbV	4	4	4.5014e+06	3.61349e+06	4.80899e+06	3.84228e+06	4.42755e+06	4.58224e+06
P45523	FKBA_ECOLI	fkpA	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA	17	17	3.05128e+08	2.9702e+08	3.05299e+08	3.03961e+08	3.17474e+08	3.13943e+08
P45527	YHBU_ECOLI	yhbU	Uncharacterized protease YhbU	4	4		6.68749e+06		5.79596e+06	4.15947e+06	3.95763e+06
P45530	TUSB_ECOLI	tusB	Protein TusB	3	3	3.84481e+06	4.19221e+06	3.68285e+06	3.42494e+06	3.97529e+06	4.08812e+06
P45531	TUSC_ECOLI	tusC	Protein TusC	3	3	4.24095e+06	4.08756e+06	3.89379e+06	3.62629e+06	3.54877e+06	3.78199e+06
P45532	TUSD_ECOLI	tusD	Sulfurtransferase TusD	1	1	248168	279097	207881	165926	208976	210359
P45568	DXR_ECOLI	dxr	1-deoxy-D-xylulose 5-phosphate reductoisomerase	2	2	4.49061e+06	4.58888e+06	4.60617e+06	3.71268e+06	3.70056e+06	4.5246e+06
P45577	PROQ_ECOLI	proQ	ProP effector	13	13	1.17648e+08	1.17024e+08	1.16804e+08	1.15415e+08	1.20331e+08	1.1816e+08
P45578	LUXS_ECOLI	luxS	S-ribosylhomocysteine lyase	7	7	1.92333e+08	1.7661e+08	2.05527e+08	1.97945e+08	1.96626e+08	2.0398e+08
P45748	RIMN_ECOLI	rimN	tRNA threonylcarbamoyladenosine biosynthesis protein RimN	5	5	1.66408e+07	1.8099e+07	1.65696e+07	1.72761e+07	1.7481e+07	1.67616e+07
P45795	YRDB_ECOLI	yrdB	Uncharacterized protein YrdB	1	1	1.89576e+06	3.67376e+06	2.18371e+06	2.72993e+06	2.42755e+06	1.66534e+06
P45799	NUDE_ECOLI	nudE	ADP compounds hydrolase NudE	5	5	7.71882e+06	8.2215e+06	7.4e+06	8.16686e+06	8.07945e+06	7.27558e+06
P45807	YBAM_ECOLI	ybaM	Uncharacterized protein YbaM	1	1	1.51479e+06		1.6744e+06	1.46839e+06	1.27753e+06	1.55918e+06
P45955	YBGF_ECOLI	ybgF	Uncharacterized protein YbgF	9	9	1.16702e+07	1.53586e+07	1.24265e+07	1.36974e+07	1.39652e+07	1.33072e+07
P46118	HEXR_ECOLI	hexR	HTH-type transcriptional regulator HexR	1	1	1.19253e+06					1.17759e+06
P46122	YAJI_ECOLI	yajI	Uncharacterized lipoprotein YajI	1	1	6.47061e+06		5.11617e+06	6.9038e+06	6.20783e+06	4.28734e+06
P46125	YEDI_ECOLI	yedI	Inner membrane protein YedI	2	2	914716	790643	757148	1.07249e+06	1.04337e+06	842702
P46130	YBHC_ECOLI	ybhC	Putative acyl-CoA thioester hydrolase YbhC	7	7	4.08502e+07	3.96193e+07	3.86658e+07	3.73936e+07	3.80019e+07	3.9659e+07
P46474	YHDP_ECOLI	yhdP	Uncharacterized protein YhdP	3	3	5.2183e+06	5.66222e+06	5.99513e+06	4.54524e+06	5.84777e+06	4.81613e+06
P46837	YHGF_ECOLI	yhgF	Protein YhgF	31	31	3.96053e+07	3.90261e+07	4.02409e+07	3.94303e+07	3.97194e+07	4.00574e+07
P46852	YHHW_ECOLI	yhhW	Quercetin 2,3-dioxygenase	3	3	4.78229e+06	4.31141e+06	4.12065e+06	4.11839e+06	4.26507e+06	4.11058e+06
P46853	YHHX_ECOLI	yhhX	Uncharacterized oxidoreductase YhhX	11	11	3.6242e+07	3.82898e+07	3.44252e+07	3.60152e+07	3.76352e+07	3.66133e+07
P46854	YHHY_ECOLI	yhhY	Uncharacterized N-acetyltransferase YhhY	1	1	3.10384e+06	3.46431e+06	4.48028e+06	4.32163e+06	4.18755e+06	4.76649e+06
P46859	GNTK_ECOLI	gntK	Thermoresistant gluconokinase	1	1	3.2954e+06					
P46889	FTSK_ECOLI	ftsK	DNA translocase FtsK	9	9	1.1629e+07	1.43302e+07	1.42289e+07	1.26251e+07	1.55472e+07	1.35025e+07
P50456	MLC_ECOLI	mlc	Protein mlc	6	6	4.29563e+06	4.19003e+06	4.03251e+06	3.92844e+06	3.63146e+06	3.9336e+06
P51024	YAIL_ECOLI	yaiL	Uncharacterized protein YaiL	2	2	1.98656e+06	3.32343e+06	2.55709e+06	2.60004e+06		3.16769e+06
P51025	SFGH1_ECOLI	frmB	S-formylglutathione hydrolase FrmB	1	1	2.12709e+07	2.25152e+07	2.30484e+07	2.46509e+07	2.32186e+07	2.22171e+07
P52006	NUDI_ECOLI	nudI	Nucleoside triphosphatase NudI	3	3	4.0569e+06	4.2935e+06	3.71144e+06	4.2821e+06	4.29492e+06	3.41701e+06
P52007	YECM_ECOLI	yecM	Protein YecM	8	8	6.35675e+06	5.84366e+06	6.15901e+06	6.01524e+06	6.18265e+06	6.4287e+06
P52060	YGGU_ECOLI	yggU	UPF0235 protein YggU	2	2	2.15157e+06	2.3429e+06	1.8835e+06	2.42323e+06	2.11694e+06	2.29287e+06
P52061	RDGB_ECOLI	rdgB	dITP/XTP pyrophosphatase	4	4	1.48024e+07	1.53393e+07	1.48701e+07	1.42976e+07	1.57513e+07	1.56252e+07
