Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML
P07821	FHUC_ECOLI	fhuC	Iron(3+)-hydroxamate import ATP-binding protein FhuC	2	2		3.71552e+06	3.6207e+06	3.76399e+06	3.1765e+06	
P07822	FHUD_ECOLI	fhuD	Iron(3+)-hydroxamate-binding protein FhuD	2	2	1.7363e+06	1.34396e+06	1.64117e+06	1.48888e+06	1.5454e+06	1.65225e+06
P07862	DDLB_ECOLI	ddlB	D-alanine--D-alanine ligase B	11	11	4.529e+07	4.41851e+07	4.41774e+07	4.55319e+07	4.55661e+07	4.36689e+07
P07913	TDH_ECOLI	tdh	L-threonine 3-dehydrogenase	7	7	3.2633e+07	3.16442e+07	3.06812e+07	3.18063e+07	3.14618e+07	3.13872e+07
P08178	PUR5_ECOLI	purM	Phosphoribosylformylglycinamidine cyclo-ligase	5	5	7.07911e+06	7.43932e+06	7.68699e+06	7.48234e+06	7.57784e+06	6.42639e+06
P08179	PUR3_ECOLI	purN	Phosphoribosylglycinamide formyltransferase	4	4	7.05571e+06	5.41577e+06	6.28237e+06	6.82967e+06	7.5245e+06	6.91177e+06
P08189	FIMF_ECOLI	fimF	Protein FimF	1	1		1.98687e+06	3.09634e+06	2.35521e+06	2.12735e+06	2.83972e+06
P08190	FIMG_ECOLI	fimG	Protein FimG	3	3	5.86937e+06	5.83568e+06	5.60904e+06	6.93586e+06	6.70973e+06	6.24308e+06
P08191	FIMH_ECOLI	fimH	Protein FimH	3	3	9.14342e+06	9.72361e+06	8.81774e+06	9.04552e+06	9.17306e+06	8.55471e+06
P08192	FOLC_ECOLI	folC	Bifunctional protein FolC	13	13	2.6114e+07	2.81719e+07	2.60967e+07	2.6017e+07	2.6775e+07	2.65228e+07
P08200	IDH_ECOLI	icd	Isocitrate dehydrogenase [NADP]	20	20	1.10369e+08	1.10825e+08	1.1268e+08	1.19434e+08	1.12012e+08	1.11257e+08
P08201	NIRB_ECOLI	nirB	Nitrite reductase [NAD(P)H] large subunit	22	22	2.83492e+07	2.79983e+07	2.791e+07	2.69169e+07	2.73086e+07	2.77774e+07
P08244	PYRF_ECOLI	pyrF	Orotidine 5'-phosphate decarboxylase	6	6	5.85509e+07	6.76847e+07	5.75622e+07	6.39241e+07	6.49305e+07	6.00975e+07
P08245	YCIH_ECOLI	yciH	Uncharacterized protein YciH	2	2	9.15424e+06	8.29636e+06	9.93018e+06	9.41949e+06	9.23652e+06	9.18815e+06
P08263ups|GSTA1_HUMAN_UPS	Glutathione	Glutathione		11	11	1.11375e+07	2.01383e+07	1.12994e+07	2.15992e+07	2.22186e+07	1.09112e+07
P08312	SYFA_ECOLI	pheS	Phenylalanine--tRNA ligase alpha subunit	18	18	6.76832e+07	6.82589e+07	6.9377e+07	6.72033e+07	6.71681e+07	6.8645e+07
P08331	CPDB_ECOLI	cpdB	2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase	18	18	1.14207e+07	1.08937e+07	1.17276e+07	1.16698e+07	1.17092e+07	1.15808e+07
P08337	MUTT_ECOLI	mutT	8-oxo-dGTP diphosphatase	2	2	2.22801e+06	2.50378e+06	2.56736e+06	3.09628e+06	2.89517e+06	2.27835e+06
P08368	CREB_ECOLI	creB	Transcriptional regulatory protein CreB	1	1			664275			
P08373	MURB_ECOLI	murB	UDP-N-acetylenolpyruvoylglucosamine reductase	5	5	8.22926e+06	9.50209e+06	7.88174e+06	8.4131e+06	8.56752e+06	8.11486e+06
P08390	USG_ECOLI	usg	USG-1 protein	8	8	2.29199e+07	2.00296e+07	2.3194e+07	2.268e+07	2.26696e+07	2.40219e+07
P08395	SPPA_ECOLI	sppA	Protease 4	14	14	1.14723e+07	1.08074e+07	1.08409e+07	1.10691e+07	1.10338e+07	1.05996e+07
P08506	DACC_ECOLI	dacC	D-alanyl-D-alanine carboxypeptidase DacC	16	16	2.69136e+07	2.90133e+07	2.68983e+07	2.71587e+07	2.73248e+07	2.65237e+07
P08622	DNAJ_ECOLI	dnaJ	Chaperone protein DnaJ	15	15	3.35851e+07	3.46809e+07	3.30467e+07	3.50157e+07	3.36096e+07	3.37727e+07
P08660	AK3_ECOLI	lysC	Lysine-sensitive aspartokinase 3	11	11	2.43174e+07	3.04894e+07	2.55796e+07	2.47177e+07	2.59157e+07	2.60411e+07
P08758ups|ANXA5_HUMAN_UPS	Annexin	Annexin		11	11	1.30079e+07	3.00176e+07	1.36836e+07	2.69889e+07	2.73707e+07	1.33381e+07
P08839	PT1_ECOLI	ptsI	Phosphoenolpyruvate-protein phosphotransferase	31	31	3.23305e+08	3.31214e+08	3.21578e+08	3.30122e+08	3.23858e+08	3.25061e+08
P08956	T1RK_ECOLI	hsdR	Type I restriction enzyme EcoKI R protein	15	15	7.07611e+06	6.48752e+06	6.64109e+06	6.4635e+06	6.54779e+06	6.70947e+06
P08957	T1MK_ECOLI	hsdM	Type I restriction enzyme EcoKI M protein	22	22	4.73104e+07	4.46016e+07	4.66423e+07	4.59841e+07	4.56573e+07	4.71611e+07
P08997	MASY_ECOLI	aceB	Malate synthase A	1	1	1.21662e+07	1.08162e+07	1.05564e+07	1.20533e+07	1.14524e+07	1.11552e+07
P09029	PURK_ECOLI	purK	N5-carboxyaminoimidazole ribonucleotide synthase	2	2	2.42157e+06	3.12052e+06	2.07154e+06	2.6184e+06	2.34477e+06	2.37959e+06
P09030	EX3_ECOLI	xthA	Exodeoxyribonuclease III	11	11	2.43075e+07	2.49746e+07	2.40221e+07	2.56669e+07	2.55492e+07	2.44846e+07
P09053	AVTA_ECOLI	avtA	Valine--pyruvate aminotransferase	8	8	1.23065e+07	1.33229e+07	1.25122e+07	1.35575e+07	1.28043e+07	1.24621e+07
P09126	HEM4_ECOLI	hemD	Uroporphyrinogen-III synthase	7	7	1.54346e+07	1.45533e+07	1.61834e+07	1.59893e+07	1.59452e+07	1.71298e+07
P09127	HEMX_ECOLI	hemX	Putative uroporphyrinogen-III C-methyltransferase	22	22	8.95589e+07	8.8073e+07	8.4161e+07	8.85543e+07	8.72489e+07	8.83259e+07
P09147	GALE_ECOLI	galE	UDP-glucose 4-epimerase	13	13	3.56144e+07	4.18012e+07	3.70385e+07	3.87392e+07	3.70739e+07	3.71782e+07
P09148	GAL7_ECOLI	galT	Galactose-1-phosphate uridylyltransferase	9	9	5.36135e+06	5.20601e+06	5.36571e+06	5.36561e+06	5.76032e+06	5.39001e+06
P09152	NARG_ECOLI	narG	Respiratory nitrate reductase 1 alpha chain	22	16	1.46038e+07	1.5607e+07	1.44746e+07	1.43507e+07	1.41809e+07	1.43903e+07
P09155	RND_ECOLI	rnd	Ribonuclease D	12	12	7.83659e+06	8.42993e+06	8.32409e+06	7.95035e+06	8.68666e+06	8.55018e+06
P09158	SPEE_ECOLI	speE	Spermidine synthase	5	5	2.56091e+07	2.7718e+07	2.50354e+07	2.67041e+07	2.66978e+07	2.44724e+07
P09169	OMPT_ECOLI	ompT	Protease 7	12	11	1.89223e+07	1.93109e+07	1.84479e+07	1.99395e+07	1.95354e+07	1.86229e+07
P09211ups|GSTP1_HUMAN_UPS	Glutathione	Glutathione		4	4	1.00661e+07	2.0002e+07	9.25513e+06	1.8607e+07	1.79437e+07	8.25823e+06
P09323	PTW3C_ECOLI	nagE	PTS system N-acetylglucosamine-specific EIICBA component	3	3	5.66272e+06	6.13213e+06	5.70567e+06	5.91452e+06	5.91902e+06	4.43496e+06
P09348	MOTA_ECOLI	motA	Motility protein A	3	3	1.40457e+06	1.83343e+06	1.66427e+06	1.59201e+06	1.53838e+06	1.30696e+06
P09372	GRPE_ECOLI	grpE	Protein GrpE	9	9	1.96622e+08	1.73687e+08	1.90141e+08	1.90726e+08	2.01457e+08	1.90844e+08
P09373	PFLB_ECOLI	pflB	Formate acetyltransferase 1	64	59	2.19835e+09	1.99418e+09	2.21431e+09	2.19964e+09	2.18725e+09	2.2443e+09
P09394	GLPQ_ECOLI	glpQ	Glycerophosphoryl diester phosphodiesterase	12	12	2.94355e+07	3.7067e+07	3.08535e+07	3.10481e+07	3.07637e+07	2.99456e+07
P09424	MTLD_ECOLI	mtlD	Mannitol-1-phosphate 5-dehydrogenase	8	8	2.18236e+07	2.09119e+07	2.42449e+07	2.37768e+07	2.41824e+07	2.37031e+07
P09546	PUTA_ECOLI	putA	Bifunctional protein PutA	14	14	8.79344e+06	1.00542e+07	9.65702e+06	1.09318e+07	1.02553e+07	7.97829e+06
P09549	DEDD_ECOLI	dedD	Protein DedD	5	5	1.09763e+07	1.02152e+07	1.04003e+07	1.00087e+07	9.9e+06	1.10514e+07
P09831	GLTB_ECOLI	gltB	Glutamate synthase [NADPH] large chain	38	38	1.15444e+07	1.28038e+07	1.16158e+07	1.17386e+07	1.14142e+07	1.1551e+07
P09832	GLTD_ECOLI	gltD	Glutamate synthase [NADPH] small chain	6	6	3.66583e+07	3.89971e+07	3.53786e+07	3.65164e+07	3.52815e+07	3.73824e+07
P09833	MODC_ECOLI	modC	Molybdenum import ATP-binding protein ModC	1	1	426127	534092	359777			460809
P09996	YIDB_ECOLI	yidB	Uncharacterized protein YidB	2	2	1.2046e+06	1.11138e+06	1.21812e+06	1.30434e+06		1.38843e+06
P0A698	UVRA_ECOLI	uvrA	UvrABC system protein A	21	21	1.33452e+07	1.34508e+07	1.33327e+07	1.26899e+07	1.30336e+07	1.3145e+07
P0A6A0	UBIB_ECOLI	ubiB	Probable ubiquinone biosynthesis protein UbiB	7	7	4.52467e+06	4.74309e+06	4.7616e+06	4.11011e+06	4.39454e+06	4.63281e+06
P0A6A3	ACKA_ECOLI	ackA	Acetate kinase	15	15	7.50116e+08	7.0125e+08	7.37465e+08	7.51706e+08	7.56153e+08	7.67942e+08
P0A6A8	ACP_ECOLI	acpP	Acyl carrier protein	3	3	1.25843e+09	1.31844e+09	1.24593e+09	1.27442e+09	1.27286e+09	1.25175e+09
P0A6B4	ALR1_ECOLI	alr	Alanine racemase, biosynthetic	10	10	1.06472e+07	1.09543e+07	1.08287e+07	1.08327e+07	1.13458e+07	1.11964e+07
P0A6B7	ISCS_ECOLI	iscS	Cysteine desulfurase	21	21	1.038e+08	1.07836e+08	1.03893e+08	1.06329e+08	1.03556e+08	1.07011e+08
P0A6C1	END4_ECOLI	nfo	Endonuclease 4	7	7	1.00194e+07	1.01152e+07	9.88261e+06	9.9629e+06	9.34503e+06	9.96352e+06
P0A6D0	ARGR_ECOLI	argR	Arginine repressor	1	1	1.35113e+07	1.45816e+07	1.3713e+07	1.25534e+07	1.27812e+07	1.33094e+07
P0A6D3	AROA_ECOLI	aroA	3-phosphoshikimate 1-carboxyvinyltransferase	10	10	2.67577e+07	2.69451e+07	2.55811e+07	2.38504e+07	2.3725e+07	2.54256e+07
P0A6D7	AROK_ECOLI	aroK	Shikimate kinase 1	13	13	6.54975e+07	6.23645e+07	6.68742e+07	6.69985e+07	6.63434e+07	6.75364e+07
P0A6E1	AROL_ECOLI	aroL	Shikimate kinase 2	2	2	1.2528e+06		1.26254e+06	714534		890275
P0A6E4	ASSY_ECOLI	argG	Argininosuccinate synthase	11	11	1.54743e+07	1.8113e+07	1.61732e+07	1.70709e+07	1.74616e+07	1.74904e+07
P0A6E6	ATPE_ECOLI	atpC	ATP synthase epsilon chain	4	4	5.10426e+07	4.64974e+07	4.833e+07	5.28118e+07	5.02695e+07	5.15517e+07
P0A6E9	BIOD2_ECOLI	bioD2	ATP-dependent dethiobiotin synthetase BioD 2	7	7	3.66975e+07	3.6531e+07	3.67344e+07	3.33218e+07	3.51678e+07	3.72952e+07
P0A6F1	CARA_ECOLI	carA	Carbamoyl-phosphate synthase small chain	11	11	4.45407e+07	4.25676e+07	4.33804e+07	4.32955e+07	4.18464e+07	4.47706e+07
P0A6F3	GLPK_ECOLI	glpK	Glycerol kinase	19	19	1.69476e+07	1.75969e+07	1.6713e+07	1.76626e+07	1.74877e+07	1.67124e+07
P0A6F5	CH60_ECOLI	groL	60 kDa chaperonin	34	34	6.4409e+08	5.73583e+08	6.45491e+08	6.33796e+08	6.27773e+08	6.52342e+08
P0A6F9	CH10_ECOLI	groS	10 kDa chaperonin	8	8	7.23179e+08	6.92716e+08	7.02249e+08	7.02514e+08	6.9444e+08	6.86794e+08
P0A6G3	PNCC_ECOLI	pncC	Nicotinamide-nucleotide amidohydrolase PncC	2	2	1.89527e+07	1.56001e+07	1.86973e+07	1.82883e+07	1.8816e+07	1.86352e+07
P0A6G7	CLPP_ECOLI	clpP	ATP-dependent Clp protease proteolytic subunit	5	5	1.38458e+08	1.17673e+08	1.3575e+08	1.34142e+08	1.34699e+08	1.41481e+08
P0A6H1	CLPX_ECOLI	clpX	ATP-dependent Clp protease ATP-binding subunit ClpX	22	22	9.31539e+07	9.47302e+07	9.44713e+07	9.20411e+07	9.30368e+07	9.37584e+07
P0A6H5	HSLU_ECOLI	hslU	ATP-dependent protease ATPase subunit HslU	29	29	9.34818e+07	9.4754e+07	9.13179e+07	8.96264e+07	9.02714e+07	9.30448e+07
P0A6H8	CLS_ECOLI	cls	Cardiolipin synthase	2	2	1.59028e+06	1.88616e+06	1.44624e+06	1.84319e+06	1.65865e+06	1.48159e+06
P0A6I0	KCY_ECOLI	cmk	Cytidylate kinase	13	13	4.68457e+07	4.72395e+07	4.749e+07	4.59536e+07	4.7257e+07	4.77022e+07
P0A6I3	COAA_ECOLI	coaA	Pantothenate kinase	11	11	1.63235e+07	1.59019e+07	1.57055e+07	1.56124e+07	1.54249e+07	1.50906e+07
P0A6I6	COAD_ECOLI	coaD	Phosphopantetheine adenylyltransferase	3	3	3.98633e+06	4.3214e+06	4.5196e+06	4.67943e+06	4.48778e+06	4.55315e+06
P0A6I9	COAE_ECOLI	coaE	Dephospho-CoA kinase	4	4	6.26137e+07	5.97606e+07	6.14619e+07	6.48355e+07	6.00938e+07	5.5944e+07
P0A6J1	CYSC_ECOLI	cysC	Adenylyl-sulfate kinase	3	3	5.12731e+06	5.52261e+06	5.58961e+06	5.51634e+06	5.24292e+06	5.31454e+06
P0A6J5	DADA_ECOLI	dadA	D-amino acid dehydrogenase small subunit	3	3	1.45718e+06	1.29953e+06	1.46889e+06	1.27395e+06	1.38576e+06	1.34715e+06
P0A6J8	DDLA_ECOLI	ddlA	D-alanine--D-alanine ligase A	17	17	7.002e+07	7.21235e+07	7.20161e+07	6.82277e+07	6.91995e+07	7.08094e+07
P0A6K1	DAPF_ECOLI	dapF	Diaminopimelate epimerase	1	1	1.30633e+06	1.40774e+06	1.29657e+06	1.31071e+06	1.11708e+06	974593
P0A6K3	DEF_ECOLI	def	Peptide deformylase	6	6	9.62643e+07	9.07093e+07	9.41541e+07	9.81713e+07	9.365e+07	9.91922e+07
P0A6K6	DEOB_ECOLI	deoB	Phosphopentomutase	21	21	1.29568e+08	1.30317e+08	1.31518e+08	1.3055e+08	1.29371e+08	1.32343e+08
P0A6L0	DEOC_ECOLI	deoC	Deoxyribose-phosphate aldolase	10	10	1.01859e+08	1.01335e+08	9.78339e+07	9.44271e+07	9.65857e+07	9.80351e+07
P0A6L2	DAPA_ECOLI	dapA	4-hydroxy-tetrahydrodipicolinate synthase	10	10	1.53386e+08	1.40336e+08	1.53461e+08	1.50111e+08	1.49988e+08	1.55565e+08
P0A6L4	NANA_ECOLI	nanA	N-acetylneuraminate lyase	3	3			466605		352343	507906
P0A6L7	UXAB_ECOLI	uxaB	Altronate oxidoreductase	6	6	9.19549e+06	9.10321e+06	9.36682e+06	9.46761e+06	8.87544e+06	9.73328e+06
P0A6L9	HSCB_ECOLI	hscB	Co-chaperone protein HscB	4	4	2.12685e+07	2.25946e+07	2.27648e+07	2.25727e+07	2.35364e+07	2.30222e+07
P0A6M4	DTD_ECOLI	dtd	D-tyrosyl-tRNA(Tyr) deacylase	2	2	1.01654e+07	1.40877e+07	1.36222e+07	1.27963e+07	1.24898e+07	1.43651e+07
P0A6M8	EFG_ECOLI	fusA	Elongation factor G	41	41	8.36642e+08	7.79455e+08	8.38692e+08	8.30629e+08	8.26683e+08	8.47647e+08
P0A6N4	EFP_ECOLI	efp	Elongation factor P	6	6	6.79682e+08	7.14554e+08	7.04347e+08	5.88216e+08	6.42061e+08	6.9412e+08
P0A6N8	EFPL_ECOLI	yeiP	Elongation factor P-like protein	4	4	8.70852e+07	9.26093e+07	8.76806e+07	9.41535e+07	9.09502e+07	9.45405e+07
P0A6P1	EFTS_ECOLI	tsf	Elongation factor Ts	27	27	1.42926e+09	1.40546e+09	1.4353e+09	1.43121e+09	1.40816e+09	1.44246e+09
P0A6P5	DER_ECOLI	der	GTPase Der	20	20	2.89267e+07	2.76734e+07	2.83257e+07	2.70716e+07	2.8029e+07	2.87343e+07
P0A6P7	ENGB_ECOLI	engB	Probable GTP-binding protein EngB	9	9	6.4031e+07	6.31384e+07	6.53864e+07	6.611e+07	6.67711e+07	6.74988e+07
P0A6P9	ENO_ECOLI	eno	Enolase	25	25	1.20479e+09	1.10616e+09	1.23923e+09	1.17718e+09	1.17164e+09	1.24079e+09
P0A6Q3	FABA_ECOLI	fabA	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase	11	11	8.99043e+07	9.38546e+07	8.9823e+07	9.53661e+07	9.34193e+07	8.94414e+07
P0A6Q6	FABZ_ECOLI	fabZ	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ	7	7	1.04459e+08	1.13502e+08	1.08363e+08	1.09517e+08	1.08913e+08	1.12298e+08
P0A6R0	FABH_ECOLI	fabH	3-oxoacyl-[acyl-carrier-protein] synthase 3	7	7	7.93509e+07	7.29181e+07	7.72103e+07	7.49246e+07	7.701e+07	7.90736e+07
P0A6R3	FIS_ECOLI	fis	DNA-binding protein fis	2	2	4.59363e+07	3.11987e+07	4.99909e+07	5.2396e+07	4.77642e+07	4.49423e+07
P0A6S0	FLGH_ECOLI	flgH	Flagellar L-ring protein	5	5	5.91072e+06	6.46748e+06	6.26545e+06	5.71067e+06	5.66313e+06	5.80734e+06
P0A6S5	FTSB_ECOLI	ftsB	Cell division protein FtsB	1	1			1.24429e+06			
P0A6S7	GPDA_ECOLI	gpsA	Glycerol-3-phosphate dehydrogenase [NAD(P)+]	7	7	2.46344e+07	2.83672e+07	2.54318e+07	2.47211e+07	2.49243e+07	2.64759e+07
P0A6T1	G6PI_ECOLI	pgi	Glucose-6-phosphate isomerase	25	25	2.81802e+08	2.66768e+08	2.78743e+08	2.79894e+08	2.7648e+08	2.82867e+08
P0A6T3	GAL1_ECOLI	galK	Galactokinase	8	8	1.59867e+07	1.70382e+07	1.60304e+07	1.57823e+07	1.55248e+07	1.58535e+07
P0A6T5	GCH1_ECOLI	folE	GTP cyclohydrolase 1	6	6	2.32994e+07	2.32894e+07	2.27516e+07	2.27363e+07	2.42892e+07	2.36795e+07
P0A6T9	GCSH_ECOLI	gcvH	Glycine cleavage system H protein	3	3	1.55466e+07	1.52265e+07	1.55454e+07	1.50395e+07	1.53605e+07	1.51311e+07
P0A6U3	MNMG_ECOLI	mnmG	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG	18	18	2.21126e+07	2.38343e+07	2.29926e+07	2.36437e+07	2.33231e+07	2.28314e+07
P0A6U5	RSMG_ECOLI	rsmG	Ribosomal RNA small subunit methyltransferase G	6	6	2.07992e+07	2.14013e+07	1.93058e+07	2.02401e+07	1.87133e+07	2.00831e+07
P0A6U8	GLGA_ECOLI	glgA	Glycogen synthase	12	12	1.38023e+07	1.5032e+07	1.44137e+07	1.45835e+07	1.4251e+07	1.39861e+07
P0A6V1	GLGC_ECOLI	glgC	Glucose-1-phosphate adenylyltransferase	9	9	2.94956e+07	2.97834e+07	3.1832e+07	2.8446e+07	3.01077e+07	3.03825e+07
P0A6V8	GLK_ECOLI	glk	Glucokinase	9	9	5.08741e+07	5.13575e+07	5.12584e+07	5.05646e+07	4.97075e+07	5.01769e+07
P0A6W0	GLSA2_ECOLI	glsA2	Glutaminase 2	4	4	2.35471e+06	2.54181e+06	2.13503e+06	2.43126e+06	2.08878e+06	2.2811e+06
P0A6W3	MRAY_ECOLI	mraY	Phospho-N-acetylmuramoyl-pentapeptide-transferase	1	1	5.36503e+06	5.13115e+06	4.56526e+06	4.97045e+06	4.41646e+06	4.93809e+06
P0A6W5	GREA_ECOLI	greA	Transcription elongation factor GreA	12	12	1.08877e+08	1.1088e+08	1.08511e+08	1.07815e+08	1.07326e+08	1.08931e+08
P0A6W9	GSH1_ECOLI	gshA	Glutamate--cysteine ligase	12	12	2.78314e+07	3.05444e+07	2.76219e+07	2.73926e+07	2.79362e+07	2.84268e+07
P0A6X1	HEM1_ECOLI	hemA	Glutamyl-tRNA reductase	2	2	718052	513727				589124
P0A6X3	HFQ_ECOLI	hfq	Protein hfq	2	2	6.44023e+06	6.01774e+06	5.75113e+06	6.30131e+06	6.67329e+06	4.75418e+06
P0A6X7	IHFA_ECOLI	ihfA	Integration host factor subunit alpha	8	8	2.30578e+08	2.42098e+08	2.26147e+08	2.32212e+08	2.3249e+08	2.29789e+08
P0A6Y1	IHFB_ECOLI	ihfB	Integration host factor subunit beta	3	3	5.69861e+07	6.21084e+07	6.35886e+07	5.77489e+07	5.7313e+07	6.19404e+07
P0A6Y5	HSLO_ECOLI	hslO	33 kDa chaperonin	5	5	4.19544e+07	4.95468e+07	4.02039e+07	4.35685e+07	4.2094e+07	4.28452e+07
P0A6Y8	DNAK_ECOLI	dnaK	Chaperone protein DnaK	43	43	3.97131e+08	3.79604e+08	3.88512e+08	4.01232e+08	3.95649e+08	4.02101e+08
P0A6Z1	HSCA_ECOLI	hscA	Chaperone protein HscA	17	17	2.73173e+07	2.78025e+07	2.81377e+07	2.73956e+07	2.8393e+07	2.77182e+07
P0A6Z3	HTPG_ECOLI	htpG	Chaperone protein HtpG	42	42	1.26925e+08	1.31974e+08	1.25688e+08	1.27496e+08	1.27719e+08	1.28583e+08
P0A6Z6	NIKR_ECOLI	nikR	Nickel-responsive regulator	4	4	7.31394e+06	8.61691e+06	8.19674e+06	8.33968e+06	1.02828e+07	7.80051e+06
P0A705	IF2_ECOLI	infB	Translation initiation factor IF-2	38	38	8.87135e+07	9.3575e+07	8.78815e+07	8.5564e+07	8.85938e+07	8.80789e+07
P0A707	IF3_ECOLI	infC	Translation initiation factor IF-3	5	5	3.08203e+08	3.03042e+08	3.04559e+08	3.1641e+08	3.17081e+08	3.09092e+08
P0A715	KDSA_ECOLI	kdsA	2-dehydro-3-deoxyphosphooctonate aldolase	18	18	1.85326e+08	1.68743e+08	1.83638e+08	1.81897e+08	1.79426e+08	1.84967e+08
P0A717	KPRS_ECOLI	prs	Ribose-phosphate pyrophosphokinase	14	14	2.39002e+08	2.18992e+08	2.29902e+08	2.23699e+08	2.20781e+08	2.27109e+08
P0A720	KTHY_ECOLI	tmk	Thymidylate kinase	9	9	1.01169e+07	1.02826e+07	9.55024e+06	1.03496e+07	1.07007e+07	9.86772e+06
P0A722	LPXA_ECOLI	lpxA	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase	7	7	5.15526e+07	5.44959e+07	5.17592e+07	5.23308e+07	5.01327e+07	5.35058e+07
P0A725	LPXC_ECOLI	lpxC	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase	2	2	3.43854e+06	3.69623e+06	3.34683e+06	4.34419e+06	4.26339e+06	3.70478e+06
P0A729	YCEF_ECOLI	yceF	Maf-like protein YceF	5	5	7.56228e+06	7.22343e+06	6.91109e+06	6.99926e+06	7.31625e+06	7.36489e+06
P0A731	MGSA_ECOLI	mgsA	Methylglyoxal synthase	2	2	2.97499e+07	2.46297e+07	2.77498e+07	2.71891e+07	2.94735e+07	2.64597e+07
P0A734	MINE_ECOLI	minE	Cell division topological specificity factor	10	10	1.15096e+08	1.20237e+08	1.17644e+08	1.05649e+08	1.09144e+08	1.11934e+08
P0A738	MOAC_ECOLI	moaC	Cyclic pyranopterin monophosphate synthase accessory protein	4	4	5.07041e+06	5.19249e+06	4.92963e+06	5.50057e+06	5.55736e+06	4.9087e+06
P0A744	MSRA_ECOLI	msrA	Peptide methionine sulfoxide reductase MsrA	3	3	3.82708e+07	4.24316e+07	3.56115e+07	3.79138e+07	3.70646e+07	3.64418e+07
P0A749	MURA_ECOLI	murA	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	13	13	4.26572e+07	3.85703e+07	4.14334e+07	4.08701e+07	3.99045e+07	3.97843e+07
P0A752	NADD_ECOLI	nadD	Nicotinate-nucleotide adenylyltransferase	1	1	3.85193e+06		3.14774e+06	3.08494e+06	3.28188e+06	3.3565e+06
P0A759	NAGB_ECOLI	nagB	Glucosamine-6-phosphate deaminase	4	4	3.71588e+07	4.30689e+07	3.58289e+07	3.46878e+07	3.41495e+07	3.51028e+07
P0A761	NANE_ECOLI	nanE	Putative N-acetylmannosamine-6-phosphate 2-epimerase	2	2	442457					418823
P0A763	NDK_ECOLI	ndk	Nucleoside diphosphate kinase	6	6	4.87127e+07	5.11046e+07	4.94966e+07	4.66001e+07	4.72045e+07	4.86844e+07
P0A776	RPPH_ECOLI	rppH	RNA pyrophosphohydrolase	2	2	866465	943424	537011	841717	739056	892827
P0A780	NUSB_ECOLI	nusB	N utilization substance protein B	8	8	1.31486e+08	1.27541e+08	1.28626e+08	1.25987e+08	1.28796e+08	1.30007e+08
P0A784	ORN_ECOLI	orn	Oligoribonuclease	7	7	2.6386e+07	2.62192e+07	2.57976e+07	2.6947e+07	2.55365e+07	2.61988e+07
P0A786	PYRB_ECOLI	pyrB	Aspartate carbamoyltransferase catalytic chain	10	10	1.04308e+07	8.82615e+06	9.55091e+06	9.02527e+06	8.74073e+06	1.0273e+07
P0A790	PAND_ECOLI	panD	Aspartate 1-decarboxylase	2	2	4.97084e+07	5.15011e+07	4.91208e+07	4.89926e+07	4.65771e+07	4.89797e+07
P0A794	PDXJ_ECOLI	pdxJ	Pyridoxine 5'-phosphate synthase	9	9	3.90768e+07	3.52427e+07	3.93198e+07	4.09361e+07	4.0825e+07	3.95239e+07
P0A796	K6PF1_ECOLI	pfkA	6-phosphofructokinase isozyme 1	14	14	1.95861e+08	1.79209e+08	1.97399e+08	2.00007e+08	1.95151e+08	1.83995e+08
P0A799	PGK_ECOLI	pgk	Phosphoglycerate kinase	27	27	1.70874e+09	1.54575e+09	1.69765e+09	1.66629e+09	1.65514e+09	1.66935e+09
P0A7A2	GPMB_ECOLI	gpmB	Probable phosphoglycerate mutase GpmB	4	4	1.34217e+07	1.14734e+07	1.33211e+07	1.48629e+07	1.32594e+07	1.32364e+07
P0A7A5	PIMT_ECOLI	pcm	Protein-L-isoaspartate O-methyltransferase	5	5	2.07205e+06	2.04301e+06	1.85048e+06	1.83114e+06	1.73337e+06	1.89154e+06
P0A7A7	PLSB_ECOLI	plsB	Glycerol-3-phosphate acyltransferase	18	18	1.43184e+07	1.67725e+07	1.54111e+07	1.54551e+07	1.5499e+07	1.53435e+07
