Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML
P0ABZ4	P0ABZ4		kdsC		4.52872e+06	4.15952e+06	4.57862e+06	4.76618e+06	4.59778e+06	4.79132e+06
P0ABZ6	P0ABZ6		surA		1.28022e+07	1.2541e+07	1.2469e+07	1.24966e+07	1.2598e+07	1.29624e+07
P0AC02	P0AC02		bamD		2.24071e+07	2.11864e+07	2.27454e+07	2.02407e+07	2.26776e+07	2.08378e+07
P0AC13	P0AC13		folP		6.85757e+06	6.75375e+06	6.86602e+06	6.61366e+06	6.78239e+06	6.6033e+06
P0AC19	P0AC19		folX		3.65962e+06	4.09003e+06	3.81891e+06	3.93539e+06	3.67968e+06	3.92616e+06
P0AC30	P0AC30		ftsX		3.34482e+06	3.38095e+06	3.26338e+06	3.20766e+06	3.18571e+06	3.37722e+06
P0AC33	P0AC33		fumA		6.48246e+06	7.1239e+06	6.49444e+06	6.9014e+06	6.61157e+06	7.3836e+06
P0AC38	P0AC38		aspA		1.35283e+08	1.3041e+08	1.33311e+08	1.30942e+08	1.34855e+08	1.32575e+08
P0AC41	P0AC41		sdhA		4.34594e+06	4.21441e+06	4.33142e+06	4.52029e+06	4.05762e+06	4.2297e+06
P0AC47	P0AC47		frdB		1.83579e+07	1.86202e+07	1.81265e+07	1.90592e+07	1.88034e+07	1.91237e+07
P0AC51	P0AC51		zur		2.43186e+06	2.09989e+06	2.45195e+06	2.18603e+06	2.45164e+06	2.24538e+06
P0AC53	P0AC53		zwf		1.16444e+07	1.18972e+07	1.19773e+07	1.19911e+07	1.19222e+07	1.20046e+07
P0AC59	P0AC59		grxB		7.69906e+06	7.03749e+06	7.86438e+06	6.82362e+06	7.69775e+06	6.75594e+06
P0AC62	P0AC62		grxC		2.15634e+07	1.96444e+07	2.15269e+07	1.99464e+07	2.12916e+07	1.85476e+07
P0AC69	P0AC69		grxD		2.56736e+07	2.46788e+07	2.55527e+07	2.53016e+07	2.56996e+07	2.54617e+07
P0AC81	P0AC81		gloA		1.95837e+06	1.31544e+06	2.13295e+06	1.20087e+06	1.88419e+06	1.00951e+06
P0AC84	P0AC84		gloB		951804	953971	902983	864104	881036	1.00751e+06
P0AC86	P0AC86		glgP		1.95715e+06	2.03652e+06	1.83584e+06	1.95274e+06	1.88765e+06	2.00421e+06
P0AC92	P0AC92		gnsA		6.34299e+06	6.3248e+06	5.90919e+06	6.38432e+06	6.14271e+06	5.62864e+06
P0ACA1	P0ACA1		yibF		422439	395621	388034	362335	398917	367384
P0ACA3	P0ACA3		sspA		2.79981e+07	2.71306e+07	2.74813e+07	2.7784e+07	2.69601e+07	2.74997e+07
P0ACA7	P0ACA7		gstB		4.02097e+06	3.99562e+06	4.06348e+06	4.11899e+06	4.10252e+06	4.02373e+06
P0ACB0	P0ACB0		dnaB		2.42061e+06	2.33648e+06	2.45232e+06	2.42332e+06	2.4502e+06	2.37007e+06
P0ACB2	P0ACB2		hemB		1.30098e+07	1.21463e+07	1.26802e+07	1.24514e+07	1.34186e+07	1.22696e+07
P0ACB4	P0ACB4		hemG		2.46066e+06	2.48802e+06	2.69371e+06	2.50457e+06	2.109e+06	2.28972e+06
P0ACB7	P0ACB7		hemY		5.80452e+06	5.55005e+06	5.71493e+06	5.60647e+06	5.73918e+06	5.88294e+06
P0ACC3	P0ACC3		erpA		7.05655e+06	6.70529e+06	7.14065e+06	7.12129e+06	7.21129e+06	6.65811e+06
P0ACC7	P0ACC7		glmU		1.51325e+07	1.4284e+07	1.47761e+07	1.39877e+07	1.41495e+07	1.44539e+07
P0ACD4	P0ACD4		nifU		1.54736e+07	1.57999e+07	1.57707e+07	1.5469e+07	1.49205e+07	1.62655e+07
P0ACD8	P0ACD8		hyaB		6.51753e+06	6.62625e+06	6.70937e+06	6.76518e+06	6.50052e+06	6.7737e+06
P0ACE0	P0ACE0		hybC		1.44448e+07	1.47214e+07	1.47216e+07	1.5016e+07	1.47682e+07	1.45564e+07
P0ACE3	P0ACE3		hha		3.89927e+06	3.74612e+06	3.92196e+06	3.65918e+06	3.69289e+06	3.58692e+06
P0ACE7	P0ACE7		hinT		8.04268e+06	7.75157e+06	7.9261e+06	7.949e+06	7.89075e+06	7.87773e+06
P0ACF0	P0ACF0		hupA		5.42522e+08	5.5181e+08	5.61805e+08	5.58832e+08	5.32686e+08	5.6453e+08
P0ACF4	P0ACF4		hupB		4.36932e+07	3.30784e+07	4.34108e+07	3.45944e+07	4.22902e+07	3.40846e+07
P0ACF8	P0ACF8		hns		4.54851e+07	4.13756e+07	4.33022e+07	4.09833e+07	4.44078e+07	4.2061e+07
P0ACG1	P0ACG1		stpA		1.71083e+07	1.56829e+07	1.73208e+07	1.6212e+07	1.67744e+07	1.64613e+07
P0ACG8	P0ACG8		hslR		1.34156e+06	1.26284e+06	1.39275e+06	1.27299e+06	1.50231e+06	1.23949e+06
P0ACI0	P0ACI0		rob		3.68718e+06	3.96489e+06	3.80032e+06	4.061e+06	3.60934e+06	4.11727e+06
P0ACJ0	P0ACJ0		lrp		1.09962e+07	1.11844e+07	1.14226e+07	1.18065e+07	1.14315e+07	1.17286e+07
P0ACJ8	P0ACJ8		crp		2.56248e+07	2.59116e+07	2.52778e+07	2.59683e+07	2.45693e+07	2.53796e+07
P0ACK2	P0ACK2		agaR		1.09436e+06	807961	1.10093e+06		1.23238e+06	
P0ACL0	P0ACL0		glpR		1.98556e+06	2.04544e+06	1.99271e+06	2.07595e+06	2.1462e+06	2.26016e+06
P0ACL2	P0ACL2		exuR		2.73319e+06	2.39636e+06	2.79098e+06	2.63404e+06	2.68113e+06	2.70528e+06
P0ACL9	P0ACL9		pdhR		1.71339e+06	1.73708e+06	1.63487e+06	1.5603e+06	1.82587e+06	1.74087e+06
P0ACM2	P0ACM2		ydfH		617286	451848	699928	437011	688799	430792
P0ACN4	P0ACN4		allR		3.06738e+06	3.02632e+06	3.19139e+06	3.1855e+06	3.41154e+06	3.16395e+06
P0ACP1	P0ACP1		cra		3.4597e+06	3.48979e+06	3.4128e+06	3.65425e+06	3.45671e+06	3.52821e+06
P0ACP5	P0ACP5		gntR		659620	624773	736051	603123	696290	579823
P0ACP7	P0ACP7		purR		6.01804e+06	5.46477e+06	5.74524e+06	5.71114e+06	5.75508e+06	5.68834e+06
P0ACQ4	P0ACQ4		oxyR		5.03297e+06	4.80808e+06	4.95666e+06	4.86745e+06	5.06559e+06	4.79239e+06
P0ACR4	P0ACR4		yeiE		2.77747e+06	2.64521e+06	2.76955e+06	2.66913e+06	2.72646e+06	2.71491e+06
P0ACR9	P0ACR9		mprA		1.33218e+07	1.35674e+07	1.34609e+07	1.33623e+07	1.32475e+07	1.37204e+07
P0ACU5	P0ACU5		fabR		3.1891e+06	3.1881e+06	3.18844e+06	3.18083e+06	3.12374e+06	3.34405e+06
P0ACU7	P0ACU7		yjdC		2.04592e+06	1.85659e+06	2.07456e+06	2.11144e+06	2.09199e+06	2.15543e+06
P0ACV8	P0ACV8		ymjA		457589	576898	505051	596736	441014	522899
P0ACX5	P0ACX5		ydhZ		2.35454e+06	2.45537e+06	2.34468e+06	2.27735e+06	2.46326e+06	2.01156e+06
P0ACY1	P0ACY1		ydjA		1.10016e+07	1.10844e+07	1.16604e+07	1.10987e+07	1.17891e+07	1.06706e+07
P0ACY3	P0ACY3		yeaG		1.22329e+06	1.23055e+06	1.22645e+06	1.14548e+06	1.19031e+06	1.16621e+06
P0ACY9	P0ACY9		yebG		794023	618745	821418	649965	853689	713087
P0ACZ2	P0ACZ2		etp		2.28805e+06	2.26968e+06	2.32859e+06	2.28377e+06	2.15229e+06	2.02502e+06
P0ACZ4	P0ACZ4		evgA		2.01011e+06	1.93329e+06	1.98933e+06	1.92247e+06	1.98334e+06	1.91088e+06
P0AD05	P0AD05		yecA		6.81963e+06	7.5384e+06	6.75384e+06	7.46778e+06	7.05389e+06	7.51753e+06
P0AD07	P0AD07		yecF		3.78561e+06	3.85512e+06	3.98214e+06	3.77086e+06	3.95933e+06	3.76639e+06
P0AD10	P0AD10		yecJ		3.15509e+06	3.54202e+06	3.39753e+06	3.47203e+06	3.54187e+06	3.30527e+06
P0AD12	P0AD12		yeeZ		1.0294e+07	1.17146e+07	1.10282e+07	1.17863e+07	8.78802e+06	1.13144e+07
P0AD24	P0AD24		yejL		3.94418e+06	3.79654e+06	4.15889e+06	3.66527e+06	4.04889e+06	3.7555e+06
P0AD33	P0AD33		yfcZ		4.8126e+07	4.48047e+07	5.02354e+07	4.60621e+07	4.95524e+07	4.81618e+07
P0AD44	P0AD44		yfhG		923673	967268	942797	816746	824776	904582
P0AD49	P0AD49		raiA		6.40839e+06	6.87336e+06	6.12973e+06	6.70506e+06	6.17144e+06	6.42157e+06
P0AD57	P0AD57		ispB		1.24101e+06	1.14201e+06	1.15435e+06	1.13784e+06	1.1846e+06	1.01366e+06
P0AD59	P0AD59		ivy		2.4269e+06	2.76834e+06	2.35811e+06	2.61128e+06	2.56991e+06	2.60917e+06
P0AD61	P0AD61		pykF		4.26912e+07	4.02314e+07	4.17182e+07	4.02261e+07	4.18816e+07	4.0191e+07
P0AD68	P0AD68		ftsI		1.3023e+06	1.37004e+06	1.44584e+06	1.42807e+06	1.31164e+06	1.26748e+06
P0ADA3	P0ADA3		nlpD		5.92784e+06	6.49113e+06	5.85529e+06	6.28781e+06	6.04441e+06	6.35091e+06
P0ADA5	P0ADA5		yajG		1.65246e+07	1.77789e+07	1.68193e+07	1.80885e+07	1.64038e+07	1.84541e+07
P0ADA7	P0ADA7		osmB		1.79586e+06	2.06588e+06	1.91895e+06	1.857e+06	1.75591e+06	1.41642e+06
P0ADB1	P0ADB1		osmE		2.99088e+07	3.19431e+07	3.00079e+07	3.10562e+07	3.08573e+07	2.93224e+07
P0ADB7	P0ADB7		ecnB		1.4791e+07	1.30687e+07	1.46843e+07	1.21829e+07	1.43926e+07	8.7769e+06
P0ADC1	P0ADC1		lptE		1.54144e+06	1.04539e+06	1.52431e+06	970912	1.60071e+06	983349
P0ADC3	P0ADC3		lolC		1.49921e+06	1.52992e+06	1.46017e+06	1.52162e+06	1.40868e+06	1.63309e+06
P0ADC6	P0ADC6		lptG		647286	712756	736442	738138	691089	846679
P0ADE4	P0ADE4		tamA		4.19987e+06	4.376e+06	4.3118e+06	4.36447e+06	4.23402e+06	4.30832e+06
P0ADE6	P0ADE6		ygaU		619384	608416	626168	581464	625860	607493
P0ADE8	P0ADE8		ygfZ		1.45666e+07	1.55126e+07	1.46124e+07	1.58888e+07	1.44421e+07	1.5207e+07
P0ADF6	P0ADF6		edd		1.53387e+06	2.04405e+06	1.56255e+06	2.22173e+06	1.39289e+06	1.57126e+06
P0ADG4	P0ADG4		suhB		1.28683e+07	1.21615e+07	1.24553e+07	1.18778e+07	1.29018e+07	1.1916e+07
P0ADG7	P0ADG7		guaB		3.4511e+07	3.26929e+07	3.43282e+07	3.34246e+07	3.39443e+07	3.29e+07
P0ADH5	P0ADH5		fimB		496141	483300	490252	445316	403830	443620
P0ADI4	P0ADI4		entB		582452	722356	526522	564677	566659	500838
P0ADI7	P0ADI7		yecD		8.31586e+06	7.23886e+06	8.40258e+06	7.59795e+06	7.74e+06	7.03269e+06
P0ADK0	P0ADK0		yiaF		1.30537e+07	1.33855e+07	1.33293e+07	1.30045e+07	1.32457e+07	1.34118e+07
P0ADK8	P0ADK8		yibL		8.45066e+06	8.5916e+06	8.25484e+06	8.77595e+06	8.62437e+06	8.01107e+06
P0ADN2	P0ADN2		yifE		5.8566e+06	5.65947e+06	5.8396e+06	5.82148e+06	5.8928e+06	5.75724e+06
P0ADP0	P0ADP0		yigB		1.17256e+06	1.07433e+06	1.17672e+06	1.14327e+06	1.11332e+06	1.15917e+06
P0ADP7	P0ADP7		yigP		1.26677e+06	1.32929e+06	1.41711e+06	1.34467e+06	1.39589e+06	1.28155e+06
P0ADP9	P0ADP9		yihD		4.43628e+06	4.70138e+06	4.62291e+06	5.0336e+06	4.47982e+06	4.8976e+06
P0ADQ7	P0ADQ7		ygaM		1.26099e+07	1.37201e+07	1.25943e+07	1.31364e+07	1.19043e+07	1.30885e+07
P0ADR6	P0ADR6		rlmM		3.56158e+06	3.3403e+06	3.57212e+06	3.83667e+06	3.34216e+06	3.67683e+06
P0ADR8	P0ADR8		ygdH		9.83177e+06	9.69718e+06	9.83286e+06	1.001e+07	9.81997e+06	1.01938e+07
P0ADS2	P0ADS2		zapA		1.53995e+07	1.51576e+07	1.56162e+07	1.52448e+07	1.55399e+07	1.52553e+07
P0ADS6	P0ADS6		yggE		5.14392e+06	4.8738e+06	5.14103e+06	4.8312e+06	5.35693e+06	5.00769e+06
P0ADS9	P0ADS9		yggN		1.60547e+06	1.65652e+06	1.69246e+06	1.63429e+06	1.6377e+06	1.55293e+06
P0ADT2	P0ADT2		ygiB		1.18953e+06	761780	1.09124e+06	666548	1.08896e+06	891100
P0ADT5	P0ADT5		ygiC		3.03798e+06	3.27115e+06	3.0946e+06	3.16056e+06	3.0643e+06	3.08058e+06
P0ADT8	P0ADT8		ygiM		4.15888e+06	3.9252e+06	3.92143e+06	3.97933e+06	3.92934e+06	3.88618e+06
P0ADU2	P0ADU2		ygiN		8.43174e+06	8.21931e+06	8.31256e+06	8.1781e+06	8.63137e+06	8.34791e+06
P0ADU5	P0ADU5		ygiW		6.97205e+06	7.08928e+06	7.23801e+06	7.33727e+06	7.17694e+06	6.90011e+06
P0ADV1	P0ADV1		lptA		3.36417e+06	3.28239e+06	3.40754e+06	3.02718e+06	3.3633e+06	2.84379e+06
P0ADV5	P0ADV5		yhbW		1.08661e+06	1.06322e+06	1.16586e+06	976013	1.16473e+06	1.00954e+06
P0ADV7	P0ADV7		mlaC		1.02454e+07	1.03666e+07	1.05533e+07	1.05202e+07	1.01785e+07	1.06412e+07
P0ADW3	P0ADW3		yhcB		3.0467e+07	3.16562e+07	3.06542e+07	3.16902e+07	3.04644e+07	3.13422e+07
P0ADX1	P0ADX1		yhfA		7.3737e+06	7.03006e+06	7.07597e+06	7.24784e+06	7.248e+06	7.63866e+06
P0ADX9	P0ADX9		rsmD			1.31907e+06	926971	1.41024e+06	729060	1.41706e+06
P0ADY1	P0ADY1		ppiD		2.31319e+07	2.27796e+07	2.3419e+07	2.28429e+07	2.31814e+07	2.28709e+07
P0ADY3	P0ADY3		rplN		5.39009e+07	5.00028e+07	5.34422e+07	4.7438e+07	5.16674e+07	4.87051e+07
P0ADY7	P0ADY7		rplP		4.87702e+07	4.66563e+07	4.88177e+07	4.55444e+07	5.00016e+07	4.55434e+07
P0ADZ0	P0ADZ0		rplW		8.65145e+06	8.76682e+06	8.53526e+06	8.85511e+06	8.60386e+06	8.44063e+06
P0ADZ4	P0ADZ4		rpsO		1.69598e+08	1.58959e+08	1.69472e+08	1.54545e+08	1.69007e+08	1.59123e+08
P0ADZ7	P0ADZ7		yajC		1.71133e+07	9.42363e+06	1.72364e+07	9.66226e+06	1.83054e+07	9.79624e+06
P0AE01	P0AE01		trmJ		6.28431e+06	6.0874e+06	6.11092e+06	5.90958e+06	5.88791e+06	6.39553e+06
P0AE06	P0AE06		acrA		2.12014e+07	2.04934e+07	2.0973e+07	2.08064e+07	2.09002e+07	1.96825e+07
P0AE08	P0AE08		ahpC		3.09719e+07	3.0186e+07	3.06371e+07	3.07351e+07	3.08973e+07	3.10232e+07
P0AE12	P0AE12		amn		1.04705e+06	1.04461e+06	1.04746e+06	1.00159e+06	1.00556e+06	978720
P0AE18	P0AE18		map		1.01586e+07	9.2714e+06	1.03569e+07	9.25267e+06	1.02786e+07	9.515e+06
P0AE22	P0AE22		aphA		1.73953e+06	1.61028e+06	1.723e+06	1.70278e+06	1.73032e+06	1.7397e+06
P0AE39	P0AE39		ypdB		1.36243e+06	1.32339e+06	1.46344e+06	1.32852e+06	1.37584e+06	1.46631e+06
P0AE45	P0AE45		ytfL		300562	282800	318611	186141	281985	222200
P0AE48	P0AE48		ytfP		4.30409e+06	4.44792e+06	4.41601e+06	4.33457e+06	4.26529e+06	4.46684e+06
P0AE52	P0AE52		bcp		1.90828e+07	1.90697e+07	1.91373e+07	1.96301e+07	1.9026e+07	1.93697e+07
P0AE67	P0AE67		cheY		1.63414e+06	1.60583e+06	1.41052e+06	1.74372e+06	1.51436e+06	1.64211e+06
P0AE82	P0AE82		cpxA		3.14473e+06	3.18108e+06	3.0076e+06	3.24466e+06	3.11682e+06	3.42254e+06
P0AE85	P0AE85		cpxP		796179	871597	730119	875093	737080	823514
P0AE88	P0AE88		cpxR		4.25281e+06	4.43355e+06	4.2103e+06	4.42814e+06	4.33834e+06	4.30845e+06
P0AE91	P0AE91		creA		3.64816e+06	3.3149e+06	3.50252e+06	3.3942e+06	3.73119e+06	3.40196e+06
P0AEA8	P0AEA8		cysG		1.72241e+06	1.45747e+06	1.62384e+06	1.4123e+06	1.73134e+06	1.48457e+06
P0AEB2	P0AEB2		dacA		7.45169e+06	7.38467e+06	7.33097e+06	7.33372e+06	7.61879e+06	7.33172e+06
P0AEB7	P0AEB7		yoaB		9.5302e+06	1.15332e+07	1.01185e+07	1.10706e+07	9.21836e+06	9.55748e+06
P0AEC0	P0AEC0		yoaE		425884	345446	430416	351125	382725	449054
P0AEC3	P0AEC3		arcB		849330	777024	642636	836417	760448	733011
P0AED0	P0AED0		uspA		1.05885e+07	8.767e+06	1.00912e+07	8.84454e+06	1.07375e+07	8.23985e+06
P0AED5	P0AED5		uvrY		2.40209e+06	2.60501e+06	2.43021e+06	2.39519e+06	2.39314e+06	2.28036e+06
P0AED7	P0AED7		dapE		5.48439e+06	5.47609e+06	5.70848e+06	5.6316e+06	5.5792e+06	5.77352e+06
P0AED9	P0AED9		dcm		374133	447708	293184	417258	307665	437293
P0AEE1	P0AEE1		dcrB		7.93411e+06	8.06588e+06	7.94361e+06	7.95031e+06	8.02417e+06	7.75532e+06
P0AEE3	P0AEE3		degS		250448	172079	151290	228169	164376	245642
P0AEE5	P0AEE5		mglB		1.73522e+06	1.78879e+06	1.78654e+06	1.59932e+06	1.86085e+06	1.72559e+06
P0AEF4	P0AEF4		dpiA		1.84678e+06	1.78247e+06	1.94681e+06	1.81634e+06	1.8769e+06	1.74508e+06
