Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML
P0AB52	YCHN_ECOLI	ychN	Protein YchN	3	3	9.89804e+06	1.05376e+07	1.18596e+07	1.03416e+07	1.02147e+07	1.11335e+07
P0AB55	YCII_ECOLI	yciI	Protein YciI	3	3	3.74375e+07	3.97267e+07	3.58518e+07	3.85053e+07	3.75806e+07	3.89594e+07
P0AB58	YCIM_ECOLI	yciM	Uncharacterized protein YciM	2	2	2.05934e+06	2.25003e+06	2.10098e+06	2.1729e+06	1.93065e+06	2.25086e+06
P0AB61	YCIN_ECOLI	yciN	Protein YciN	6	6	2.87003e+07	3.14464e+07	3.41463e+07	3.15968e+07	3.24793e+07	3.26161e+07
P0AB67	PNTB_ECOLI	pntB	NAD(P) transhydrogenase subunit beta	6	6	9.91514e+06	9.31622e+06	9.10187e+06	9.20649e+06	8.7849e+06	8.82631e+06
P0AB71	ALF_ECOLI	fbaA	Fructose-bisphosphate aldolase class 2	17	17	8.26581e+08	9.5732e+08	9.53191e+08	9.52233e+08	9.36178e+08	9.50928e+08
P0AB77	KBL_ECOLI	kbl	2-amino-3-ketobutyrate coenzyme A ligase	17	17	1.04735e+08	1.13268e+08	1.10288e+08	1.08609e+08	1.07184e+08	1.11833e+08
P0AB80	ILVE_ECOLI	ilvE	Branched-chain-amino-acid aminotransferase	9	9	2.87664e+07	3.10342e+07	3.02567e+07	3.16492e+07	3.15413e+07	3.17072e+07
P0AB83	END3_ECOLI	nth	Endonuclease III	2	2	3.27617e+06	2.94706e+06	2.84556e+06	2.44612e+06	2.83062e+06	3.02548e+06
P0AB89	PUR8_ECOLI	purB	Adenylosuccinate lyase	19	19	2.69286e+07	2.77919e+07	2.70534e+07	2.83363e+07	2.85907e+07	2.78016e+07
P0AB91	AROG_ECOLI	aroG	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive	5	5	9.87947e+06	1.1074e+07	1.18193e+07	1.02738e+07	1.11955e+07	1.11661e+07
P0AB98	ATP6_ECOLI	atpB	ATP synthase subunit a	2	2		2.21122e+06	2.35552e+06	2.28361e+06	2.49622e+06	2.36423e+06
P0ABA0	ATPF_ECOLI	atpF	ATP synthase subunit b	16	16	1.76784e+08	2.04563e+08	2.00702e+08	1.99558e+08	1.94792e+08	1.99848e+08
P0ABA4	ATPD_ECOLI	atpH	ATP synthase subunit delta	11	11	1.2254e+08	1.48627e+08	1.48813e+08	1.41141e+08	1.43593e+08	1.37564e+08
P0ABA6	ATPG_ECOLI	atpG	ATP synthase gamma chain	18	18	1.22599e+08	1.20706e+08	1.2061e+08	1.22263e+08	1.22749e+08	1.18311e+08
P0ABB0	ATPA_ECOLI	atpA	ATP synthase subunit alpha	29	29	3.75132e+08	4.14498e+08	4.25028e+08	4.21873e+08	4.25008e+08	4.18007e+08
P0ABB4	ATPB_ECOLI	atpD	ATP synthase subunit beta	30	30	3.88596e+08	4.40678e+08	4.39142e+08	4.31663e+08	4.35247e+08	4.35016e+08
P0ABB8	ATMA_ECOLI	mgtA	Magnesium-transporting ATPase, P-type 1	3	3	1.53363e+06	1.3931e+06	1.19782e+06	1.4548e+06	1.10399e+06	1.27142e+06
P0ABC3	HFLC_ECOLI	hflC	Modulator of FtsH protease HflC	19	19	8.60918e+07	8.45782e+07	8.6496e+07	8.51741e+07	8.5981e+07	8.52746e+07
P0ABC7	HFLK_ECOLI	hflK	Modulator of FtsH protease HflK	15	15	7.74407e+07	8.46667e+07	8.33226e+07	8.26552e+07	8.30663e+07	8.38548e+07
P0ABD3	BFR_ECOLI	bfr	Bacterioferritin	9	9	4.45994e+07	4.88068e+07	4.67033e+07	4.44023e+07	4.67127e+07	4.60684e+07
P0ABD5	ACCA_ECOLI	accA	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha	24	24	8.21635e+07	9.76216e+07	9.60612e+07	9.2698e+07	9.4987e+07	9.59705e+07
P0ABD8	BCCP_ECOLI	accB	Biotin carboxyl carrier protein of acetyl-CoA carboxylase	5	5	2.40674e+08	2.88874e+08	2.76864e+08	2.76741e+08	2.676e+08	2.60317e+08
P0ABE2	BOLA_ECOLI	bolA	Protein BolA	5	5	2.58592e+07	2.23169e+07	2.39252e+07	2.34638e+07	2.53383e+07	2.44799e+07
P0ABF1	PCNB_ECOLI	pcnB	Poly(A) polymerase	19	19	1.18307e+07	1.06623e+07	1.06197e+07	1.10766e+07	1.14674e+07	1.08685e+07
P0ABF6	CDD_ECOLI	cdd	Cytidine deaminase	7	7	5.07803e+07	4.75067e+07	5.10838e+07	4.90235e+07	4.89109e+07	4.97878e+07
P0ABG4	FTSW_ECOLI	ftsW	Lipid II flippase FtsW	1	1	751342	672185	610355	730633	614036	738857
P0ABH0	FTSA_ECOLI	ftsA	Cell division protein FtsA	11	11	1.21411e+07	1.3153e+07	1.33395e+07	1.33128e+07	1.34138e+07	1.34342e+07
P0ABH7	CISY_ECOLI	gltA	Citrate synthase	14	14	4.27512e+07	4.28734e+07	4.47808e+07	4.33604e+07	4.36313e+07	4.42015e+07
P0ABH9	CLPA_ECOLI	clpA	ATP-dependent Clp protease ATP-binding subunit ClpA	27	27	4.03809e+07	3.9425e+07	3.9952e+07	4.07001e+07	4.11486e+07	4.02454e+07
P0ABI4	CORA_ECOLI	corA	Magnesium transport protein CorA	3	3	1.21951e+07	1.24036e+07	1.20079e+07	1.17558e+07	1.15161e+07	1.23852e+07
P0ABI8	CYOB_ECOLI	cyoB	Ubiquinol oxidase subunit 1	3	3	8.86318e+06	1.01738e+07	8.89533e+06	9.86214e+06	9.54162e+06	9.17955e+06
P0ABJ1	CYOA_ECOLI	cyoA	Ubiquinol oxidase subunit 2	4	4	2.34315e+07	2.16264e+07	2.26689e+07	2.23363e+07	2.05601e+07	2.17129e+07
P0ABJ9	CYDA_ECOLI	cydA	Cytochrome d ubiquinol oxidase subunit 1	13	13	1.95039e+08	1.64929e+08	1.62239e+08	1.61951e+08	1.62612e+08	1.62675e+08
P0ABK2	CYDB_ECOLI	cydB	Cytochrome d ubiquinol oxidase subunit 2	2	2	2.50362e+07	2.20322e+07	2.19157e+07	2.08403e+07	2.25067e+07	2.25332e+07
P0ABK5	CYSK_ECOLI	cysK	Cysteine synthase A	23	23	2.1119e+08	2.10601e+08	2.13767e+08	2.10374e+08	2.13417e+08	2.12571e+08
P0ABL5	NAPC_ECOLI	napC	Cytochrome c-type protein NapC	2	2	3.03815e+06	3.41973e+06	2.49342e+06	2.92112e+06	3.57955e+06	2.9152e+06
P0ABM1	CCMC_ECOLI	ccmC	Heme exporter protein C	1	1						503975
P0ABM9	CCMH_ECOLI	ccmH	Cytochrome c-type biogenesis protein CcmH	3	3	2.63517e+06	2.28923e+06	2.44308e+06	2.31108e+06	2.90931e+06	2.84481e+06
P0ABN1	KDGL_ECOLI	dgkA	Diacylglycerol kinase	1	1	1.59525e+06	1.7802e+06		1.86872e+06	1.84723e+06	
P0ABN5	DCUA_ECOLI	dcuA	Anaerobic C4-dicarboxylate transporter DcuA	5	5	1.06584e+07	1.003e+07	1.05948e+07	9.78277e+06	1.05118e+07	1.12985e+07
P0ABN9	DCUB_ECOLI	dcuB	Anaerobic C4-dicarboxylate transporter DcuB	3	3	2.84793e+07	2.72178e+07	2.25436e+07	2.77713e+07	2.66089e+07	2.63027e+07
P0ABP3	DCUC_ECOLI	dcuC	Anaerobic C4-dicarboxylate transporter DcuC	2	2			4.58578e+06	4.2245e+06	4.72619e+06	4.49623e+06
P0ABP8	DEOD_ECOLI	deoD	Purine nucleoside phosphorylase DeoD-type	13	13	4.79476e+08	5.33635e+08	5.0735e+08	4.87905e+08	4.951e+08	4.94517e+08
P0ABQ0	COABC_ECOLI	coaBC	Coenzyme A biosynthesis bifunctional protein CoaBC	9	9	6.71043e+06	7.87334e+06	7.20468e+06	7.22174e+06	7.657e+06	7.18266e+06
P0ABQ2	GARR_ECOLI	garR	2-hydroxy-3-oxopropionate reductase	4	4	6.06306e+06	6.4253e+06	5.43039e+06	5.95097e+06	5.92729e+06	5.66522e+06
P0ABQ4	DYR_ECOLI	folA	Dihydrofolate reductase	5	5	2.64819e+07	2.99041e+07	2.90094e+07	2.91329e+07	2.70359e+07	2.75145e+07
P0ABS1	DKSA_ECOLI	dksA	RNA polymerase-binding transcription factor DksA	4	4	3.59445e+08	4.00509e+08	3.75786e+08	3.79934e+08	3.82672e+08	3.67992e+08
P0ABS5	PRIM_ECOLI	dnaG	DNA primase	6	6	6.251e+06	6.37254e+06	5.8791e+06	5.48133e+06	5.82685e+06	5.85654e+06
P0ABS8	HOLE_ECOLI	holE	DNA polymerase III subunit theta	1	1		5.46148e+06	4.75497e+06	4.3307e+06	4.68182e+06	4.58114e+06
P0ABT2	DPS_ECOLI	dps	DNA protection during starvation protein	19	19	3.89742e+08	4.47718e+08	4.44189e+08	4.45109e+08	4.29682e+08	4.34647e+08
P0ABU0	MENB_ECOLI	menB	1,4-Dihydroxy-2-naphthoyl-CoA synthase	8	8	2.69445e+07	3.31156e+07	3.25936e+07	3.12937e+07	3.0015e+07	3.19044e+07
P0ABU2	YCHF_ECOLI	ychF	Ribosome-binding ATPase YchF	15	15	1.5059e+08	1.53015e+08	1.53619e+08	1.57208e+08	1.52788e+08	1.51722e+08
P0ABU5	ELBB_ECOLI	elbB	Enhancing lycopene biosynthesis protein 2	3	3	8.73389e+07	8.10371e+07	8.70988e+07	8.59184e+07	8.72606e+07	8.53971e+07
P0ABU7	EXBB_ECOLI	exbB	Biopolymer transport protein ExbB	6	6	3.31296e+07	4.44404e+07	4.4892e+07	4.69272e+07	4.75024e+07	4.54802e+07
P0ABU9	TOLQ_ECOLI	tolQ	Protein TolQ	5	5	1.1777e+07	1.14233e+07	1.14807e+07	1.12028e+07	1.17155e+07	1.13203e+07
P0ABV2	EXBD_ECOLI	exbD	Biopolymer transport protein ExbD	3	3	1.71363e+07	1.33204e+07	1.48363e+07	1.57385e+07	1.50754e+07	1.49791e+07
P0ABV6	TOLR_ECOLI	tolR	Protein TolR	4	4	2.55777e+07	2.64912e+07	2.68342e+07	2.62497e+07	2.61195e+07	2.6344e+07
P0ABX2	FLGC_ECOLI	flgC	Flagellar basal-body rod protein FlgC	3	3	1.55446e+06	1.49476e+06	1.64084e+06	1.31783e+06	1.50189e+06	1.59977e+06
P0ABX5	FLGG_ECOLI	flgG	Flagellar basal-body rod protein FlgG	3	3	7.18478e+06	5.49113e+06	5.54646e+06	5.10109e+06	4.824e+06	5.17642e+06
P0ABX8	FLIL_ECOLI	fliL	Flagellar protein FliL	8	8	9.77668e+06	9.98564e+06	8.72999e+06	9.09847e+06	8.81401e+06	8.47216e+06
P0ABZ1	FLIG_ECOLI	fliG	Flagellar motor switch protein FliG	10	10	1.03781e+07	1.08289e+07	1.05406e+07	1.06369e+07	1.07952e+07	1.04918e+07
P0ABZ4	KDSC_ECOLI	kdsC	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC	3	3	2.79235e+07	2.68362e+07	2.7983e+07	2.85547e+07	2.97931e+07	2.72047e+07
P0ABZ6	SURA_ECOLI	surA	Chaperone SurA	17	17	5.13328e+07	6.30619e+07	6.40225e+07	6.39601e+07	6.27169e+07	6.37085e+07
P0AC02	BAMD_ECOLI	bamD	Outer membrane protein assembly factor BamD	12	12	1.1686e+08	1.14171e+08	1.13174e+08	1.10296e+08	1.0905e+08	1.09034e+08
P0AC13	DHPS_ECOLI	folP	Dihydropteroate synthase	12	12	2.49827e+07	2.48286e+07	2.44181e+07	2.47335e+07	2.43811e+07	2.53602e+07
P0AC16	FOLB_ECOLI	folB	Dihydroneopterin aldolase	1	1	337055	400745				
P0AC19	FOLX_ECOLI	folX	D-erythro-7,8-dihydroneopterin triphosphate epimerase	7	7	2.57892e+07	2.2953e+07	2.29808e+07	2.25844e+07	2.3213e+07	2.24816e+07
P0AC28	YGFA_ECOLI	ygfA	Uncharacterized protein YgfA	1	1	411021	609172	558649	504433	556369	486387
P0AC30	FTSX_ECOLI	ftsX	Cell division protein FtsX	8	8	8.51742e+06	1.09572e+07	9.37195e+06	9.87034e+06	9.60974e+06	1.02747e+07
P0AC33	FUMA_ECOLI	fumA	Fumarate hydratase class I, aerobic	7	7	1.3082e+07	1.3099e+07	1.28658e+07	1.29584e+07	1.34367e+07	1.31593e+07
P0AC38	ASPA_ECOLI	aspA	Aspartate ammonia-lyase	22	22	5.95516e+08	6.3684e+08	6.45043e+08	6.40075e+08	6.36525e+08	6.43696e+08
P0AC41	DHSA_ECOLI	sdhA	Succinate dehydrogenase flavoprotein subunit	15	15	2.3929e+07	2.44827e+07	2.49244e+07	2.25703e+07	2.44187e+07	2.50838e+07
P0AC47	FRDB_ECOLI	frdB	Fumarate reductase iron-sulfur subunit	8	8	8.77013e+07	9.52068e+07	9.17953e+07	9.02759e+07	8.98824e+07	8.96148e+07
P0AC51	ZUR_ECOLI	zur	Zinc uptake regulation protein	3	3	1.04467e+07	9.77308e+06	1.01344e+07	1.00722e+07	1.04306e+07	9.88802e+06
P0AC53	G6PD_ECOLI	zwf	Glucose-6-phosphate 1-dehydrogenase	26	26	5.60305e+07	5.49505e+07	5.4054e+07	5.45388e+07	5.56123e+07	5.40648e+07
P0AC59	GLRX2_ECOLI	grxB	Glutaredoxin-2	8	8	5.31462e+07	5.41952e+07	5.29617e+07	5.84755e+07	5.85893e+07	5.48407e+07
P0AC62	GLRX3_ECOLI	grxC	Glutaredoxin-3	5	5	1.66085e+08	1.46738e+08	1.47396e+08	1.47352e+08	1.47001e+08	1.53207e+08
P0AC69	GLRX4_ECOLI	grxD	Glutaredoxin-4	4	4	1.72615e+08	1.84166e+08	1.80067e+08	1.851e+08	1.79871e+08	1.73949e+08
P0AC75	KDTA_ECOLI	waaA	3-deoxy-D-manno-octulosonic acid transferase	6	6	2.72959e+06	2.7983e+06	2.79624e+06	3.02182e+06	2.39491e+06	2.79291e+06
P0AC81	LGUL_ECOLI	gloA	Lactoylglutathione lyase	2	2	7.07265e+06	5.8581e+06	6.33959e+06	7.37864e+06	7.10846e+06	5.49537e+06
P0AC84	GLO2_ECOLI	gloB	Hydroxyacylglutathione hydrolase	4	4	2.415e+06	3.06402e+06	2.86835e+06	2.98772e+06	2.96168e+06	2.93505e+06
P0AC86	PHSG_ECOLI	glgP	Glycogen phosphorylase	13	13	8.45709e+06	7.27122e+06	7.69947e+06	8.00403e+06	7.86392e+06	7.348e+06
P0AC92	GNSA_ECOLI	gnsA	Protein GnsA	4	2	4.57614e+07	6.3779e+07	5.94415e+07	6.33467e+07	5.94786e+07	6.07161e+07
P0AC98	YAAH_ECOLI	yaaH	Inner membrane protein YaaH	1	1		4.87902e+06	3.29901e+06	4.17871e+06	4.07091e+06	3.80831e+06
P0ACA1	YIBF_ECOLI	yibF	Uncharacterized GST-like protein YibF	3	3	7.27667e+06	6.11667e+06	6.31237e+06	5.67902e+06	4.8261e+06	6.53579e+06
P0ACA3	SSPA_ECOLI	sspA	Stringent starvation protein A	12	12	2.04158e+08	2.09962e+08	2.01919e+08	2.05845e+08	2.03794e+08	2.03814e+08
P0ACA7	GSTB_ECOLI	gstB	Glutathione S-transferase GstB	8	8	1.81648e+07	2.26264e+07	2.09239e+07	2.13451e+07	1.99173e+07	2.0876e+07
P0ACB0	DNAB_ECOLI	dnaB	Replicative DNA helicase	14	14	8.30314e+06	8.58056e+06	8.5143e+06	8.10306e+06	8.0942e+06	8.53303e+06
P0ACB2	HEM2_ECOLI	hemB	Delta-aminolevulinic acid dehydratase	12	12	7.46329e+07	7.54155e+07	7.12051e+07	7.20409e+07	7.59185e+07	7.27084e+07
P0ACB4	HEMG_ECOLI	hemG	Protoporphyrinogen IX dehydrogenase [menaquinone]	10	10	9.05642e+06	8.1715e+06	8.63663e+06	8.20606e+06	9.45339e+06	8.65221e+06
P0ACB7	HEMY_ECOLI	hemY	Protein HemY	10	10	2.28196e+07	2.08206e+07	2.12345e+07	2.14147e+07	2.13322e+07	2.17283e+07
P0ACC1	PRMC_ECOLI	prmC	Release factor glutamine methyltransferase	2	2	4.90927e+06	4.92054e+06	6.59284e+06	6.84522e+06	5.20705e+06	5.38149e+06
P0ACC3	ERPA_ECOLI	erpA	Iron-sulfur cluster insertion protein ErpA	5	5	6.79445e+07	6.54428e+07	6.1833e+07	6.18925e+07	6.2569e+07	6.11996e+07
P0ACC7	GLMU_ECOLI	glmU	Bifunctional protein GlmU	14	14	7.54257e+07	7.47424e+07	7.71076e+07	7.55071e+07	7.56904e+07	7.5748e+07
P0ACD4	NIFU_ECOLI	nifU	NifU-like protein	5	5	9.92593e+07	9.69173e+07	9.49333e+07	1.02416e+08	1.02756e+08	1.03084e+08
P0ACD8	MBHL_ECOLI	hyaB	Hydrogenase-1 large chain	19	19	2.2665e+07	2.35522e+07	2.26084e+07	2.21254e+07	2.30652e+07	2.28606e+07
P0ACE0	MBHM_ECOLI	hybC	Hydrogenase-2 large chain	19	19	7.70658e+07	7.22841e+07	7.26219e+07	7.2544e+07	7.20507e+07	7.27972e+07
P0ACE3	HHA_ECOLI	hha	Hemolysin expression-modulating protein Hha	3	3	2.84876e+07	2.60608e+07	2.77084e+07	2.83353e+07	2.56219e+07	2.94318e+07
P0ACE7	HINT_ECOLI	hinT	HIT-like protein HinT	5	5	7.97832e+07	8.74452e+07	8.58281e+07	8.48982e+07	8.28538e+07	8.57161e+07
P0ACF0	DBHA_ECOLI	hupA	DNA-binding protein HU-alpha	7	7	3.227e+09	3.52097e+09	3.47941e+09	3.5106e+09	3.69063e+09	3.41952e+09
P0ACF4	DBHB_ECOLI	hupB	DNA-binding protein HU-beta	6	6	2.78005e+08	3.05036e+08	3.00745e+08	2.89527e+08	2.91557e+08	3.04971e+08
P0ACF8	HNS_ECOLI	hns	DNA-binding protein H-NS	8	8	8.75664e+08	1.15279e+09	1.08304e+09	9.84192e+08	9.55553e+08	1.00647e+09
P0ACG1	STPA_ECOLI	stpA	DNA-binding protein StpA	8	8	1.72853e+08	1.78239e+08	1.73004e+08	1.69479e+08	1.67962e+08	1.78434e+08
P0ACG8	HSLR_ECOLI	hslR	Heat shock protein 15	1	1	347497	258032	310467	281306	331867	301775
P0ACI0	ROB_ECOLI	rob	Right origin-binding protein	7	7	1.87374e+07	1.81861e+07	1.84139e+07	1.87445e+07	1.91016e+07	1.84473e+07
P0ACI6	ASNC_ECOLI	asnC	Regulatory protein AsnC	2	2	583990	760184	977340	861606	953952	1.00395e+06
P0ACJ0	LRP_ECOLI	lrp	Leucine-responsive regulatory protein	11	11	4.11683e+07	4.2885e+07	4.20244e+07	4.26823e+07	4.50712e+07	4.41453e+07
P0ACJ8	CRP_ECOLI	crp	cAMP receptor protein	8	8	1.12085e+08	1.59763e+08	1.56989e+08	1.63574e+08	1.58332e+08	1.60425e+08
P0ACK2	AGAR_ECOLI	agaR	Putative aga operon transcriptional repressor	4	4	4.2488e+06	3.65677e+06	3.52429e+06	3.26696e+06	4.33421e+06	3.34859e+06
P0ACK5	DEOR_ECOLI	deoR	Deoxyribose operon repressor	2	2	845563	795145		1.25183e+06	1.08318e+06	846984
P0ACL0	GLPR_ECOLI	glpR	Glycerol-3-phosphate regulon repressor	8	8	9.89125e+06	1.0191e+07	1.02166e+07	9.35347e+06	9.40529e+06	8.86049e+06
P0ACL2	EXUR_ECOLI	exuR	Exu regulon transcriptional regulator	5	5	5.23416e+06	7.82213e+06	8.18189e+06	7.99305e+06	8.73527e+06	8.13952e+06
P0ACL9	PDHR_ECOLI	pdhR	Pyruvate dehydrogenase complex repressor	4	4	5.16118e+06	6.14077e+06	6.18054e+06	6.21303e+06	6.2027e+06	6.12233e+06
P0ACM2	YDFH_ECOLI	ydfH	Uncharacterized HTH-type transcriptional regulator YdfH	5	5	7.69357e+06	8.05249e+06	7.88464e+06	7.92522e+06	7.67517e+06	8.63096e+06
P0ACM5	YEGW_ECOLI	yegW	Uncharacterized HTH-type transcriptional regulator YegW	2	2	956633	1.12056e+06	962648	1.07153e+06	980772	969328
P0ACN4	ALLR_ECOLI	allR	HTH-type transcriptional repressor AllR	6	6	1.38766e+07	1.51619e+07	1.46107e+07	1.3928e+07	1.43284e+07	1.48431e+07
P0ACN7	CYTR_ECOLI	cytR	HTH-type transcriptional repressor CytR	3	3	4.18051e+06	4.49016e+06	4.37417e+06	4.62522e+06	4.37872e+06	4.47533e+06
P0ACP1	CRA_ECOLI	cra	Catabolite repressor/activator	10	10	1.50842e+07	1.43421e+07	1.51149e+07	1.44582e+07	1.52955e+07	1.42376e+07
P0ACP5	GNTR_ECOLI	gntR	HTH-type transcriptional regulator GntR	5	5	3.78954e+06	3.76887e+06	4.09228e+06	4.12752e+06	4.45332e+06	4.23335e+06
P0ACP7	PURR_ECOLI	purR	HTH-type transcriptional repressor PurR	13	13	1.70522e+07	2.15388e+07	2.04805e+07	1.94521e+07	1.93615e+07	2.04175e+07
P0ACQ4	OXYR_ECOLI	oxyR	Hydrogen peroxide-inducible genes activator	9	9	1.72378e+07	1.9282e+07	1.81444e+07	1.92345e+07	1.8807e+07	1.84651e+07
P0ACR4	YEIE_ECOLI	yeiE	Uncharacterized HTH-type transcriptional regulator YeiE	8	8	8.44415e+06	8.62693e+06	8.12639e+06	8.30303e+06	8.59886e+06	8.65337e+06
P0ACR9	MPRA_ECOLI	mprA	Transcriptional repressor MprA	4	4	7.29872e+07	6.96992e+07	6.80815e+07	6.90931e+07	6.9327e+07	7.01001e+07
P0ACS7	RPIR_ECOLI	rpiR	HTH-type transcriptional regulator RpiR	3	3	1.84244e+06	1.48696e+06	1.45224e+06	1.44032e+06	1.56187e+06	1.52618e+06
P0ACT6	UIDR_ECOLI	uidR	HTH-type transcriptional regulator UidR	2	2	597221	460844	607414	597136	717977	475033
P0ACU0	YBIH_ECOLI	ybiH	Uncharacterized HTH-type transcriptional regulator YbiH	1	1		1.40158e+06	1.83467e+06	1.19777e+06	1.52271e+06	1.79758e+06
P0ACU5	FABR_ECOLI	fabR	HTH-type transcriptional repressor FabR	6	6	1.08877e+07	1.15198e+07	1.13746e+07	1.18506e+07	1.12729e+07	1.17013e+07
P0ACU7	YJDC_ECOLI	yjdC	HTH-type transcriptional regulator YjdC	5	5	8.59455e+06	1.02198e+07	1.09326e+07	1.15464e+07	1.02336e+07	1.06847e+07
P0ACV8	YMJA_ECOLI	ymjA	Uncharacterized protein YmjA	1	1	2.62578e+06	2.42342e+06	2.26855e+06	3.1489e+06	3.14403e+06	2.54331e+06
P0ACX5	YDHZ_ECOLI	ydhZ	Uncharacterized protein YdhZ	1	1	1.12437e+07	1.23186e+07	1.19378e+07	1.12197e+07	1.12901e+07	1.08209e+07
P0ACY1	YDJA_ECOLI	ydjA	Putative NAD(P)H nitroreductase YdjA	10	10	4.59897e+07	4.60708e+07	4.66287e+07	4.6988e+07	4.60732e+07	4.5598e+07
P0ACY3	YEAG_ECOLI	yeaG	Uncharacterized protein YeaG	10	10	1.23671e+07	1.06266e+07	1.12564e+07	1.08973e+07	1.08677e+07	1.08304e+07
P0ACY9	YEBG_ECOLI	yebG	Uncharacterized protein YebG	1	1	1.76908e+07	1.99733e+07	2.04552e+07	1.83403e+07	1.96059e+07	1.70435e+07
P0ACZ2	ETP_ECOLI	etp	Low molecular weight protein-tyrosine-phosphatase etp	6	6	5.05124e+06	7.92545e+06	6.9998e+06	6.55873e+06	6.66065e+06	7.57265e+06
P0ACZ4	EVGA_ECOLI	evgA	Positive transcription regulator EvgA	10	10	2.35137e+07	2.73886e+07	2.65809e+07	2.55971e+07	2.5073e+07	2.53016e+07
P0AD01	DCUR_ECOLI	dcuR	Transcriptional regulatory protein DcuR	2	2	2.22488e+06	1.8079e+06	1.93446e+06	1.98375e+06	2.15307e+06	1.99744e+06
P0AD05	YECA_ECOLI	yecA	Uncharacterized protein YecA	4	4	2.67095e+07	3.2363e+07	2.89431e+07	3.00148e+07	2.90756e+07	3.08749e+07
P0AD07	YECF_ECOLI	yecF	Uncharacterized protein YecF	2	2	2.41685e+07	4.08455e+07	3.98181e+07	3.51621e+07	3.57008e+07	3.71643e+07
P0AD10	YECJ_ECOLI	yecJ	Uncharacterized protein YecJ	3	3	1.80799e+07	2.96552e+07	2.84409e+07	2.48242e+07	2.6151e+07	2.93061e+07
P0AD12	YEEZ_ECOLI	yeeZ	Protein YeeZ	10	10	3.62429e+07	3.34262e+07	3.2848e+07	3.48101e+07	3.48778e+07	3.29027e+07
P0AD24	YEJL_ECOLI	yejL	UPF0352 protein YejL	2	2		1.91194e+07	1.69911e+07	1.69016e+07	1.84315e+07	1.76744e+07
P0AD33	YFCZ_ECOLI	yfcZ	UPF0381 protein YfcZ	3	3	4.79116e+08	5.15736e+08	5.31068e+08	5.33724e+08	5.39052e+08	5.37186e+08
P0AD37	YFEC_ECOLI	yfeC	Uncharacterized protein YfeC	3	3	7.14499e+06	5.71487e+06	5.47737e+06	5.66723e+06	5.66103e+06	5.21393e+06
P0AD44	YFHG_ECOLI	yfhG	Uncharacterized protein YfhG	5	5	3.28582e+06	2.66633e+06	2.6942e+06	2.74092e+06	2.94709e+06	2.65692e+06
P0AD49	RAIA_ECOLI	raiA	Ribosome-associated inhibitor A	7	7	4.31487e+07	4.8905e+07	4.88549e+07	4.77827e+07	4.78315e+07	4.81811e+07
P0AD53	YGAC_ECOLI	ygaC	Uncharacterized protein YgaC	2	2	2.87552e+06	2.85512e+06		2.63097e+06		
P0AD57	ISPB_ECOLI	ispB	Octaprenyl-diphosphate synthase	5	5	3.2547e+06	3.91823e+06	3.92456e+06	3.34282e+06	3.79297e+06	3.45315e+06
P0AD59	IVY_ECOLI	ivy	Inhibitor of vertebrate lysozyme	6	6	2.13047e+07	2.62132e+07	2.6156e+07	2.5557e+07	2.61213e+07	2.54253e+07
P0AD61	KPYK1_ECOLI	pykF	Pyruvate kinase I	29	29	3.39839e+08	3.81583e+08	3.86236e+08	3.71802e+08	3.7652e+08	3.77078e+08
P0AD68	FTSI_ECOLI	ftsI	Peptidoglycan synthase FtsI	9	9	2.90346e+06	2.21917e+06	2.53138e+06	2.53684e+06	2.35465e+06	2.50413e+06
P0AD70	AMPH_ECOLI	ampH	D-alanyl-D-alanine-carboxypeptidase/endopeptidase AmpH	3	3	3.19533e+06	2.82913e+06	3.31475e+06	3.01036e+06	3.20496e+06	2.96613e+06
P0ADA1	TESA_ECOLI	tesA	Acyl-CoA thioesterase I	5	5	6.31578e+06	6.4283e+06	5.39759e+06	5.63372e+06	5.43838e+06	5.80159e+06
P0ADA3	NLPD_ECOLI	nlpD	Murein hydrolase activator NlpD	8	8	1.56948e+07	2.0469e+07	1.98655e+07	2.10309e+07	2.12182e+07	2.01124e+07
P0ADA5	YAJG_ECOLI	yajG	Uncharacterized lipoprotein YajG	7	7	9.82815e+07	1.03948e+08	1.03925e+08	1.06959e+08	1.05598e+08	1.0562e+08
P0ADB1	OSME_ECOLI	osmE	Osmotically-inducible lipoprotein E	3	3	6.32765e+07	7.1734e+07	6.8027e+07	6.91929e+07	6.83989e+07	7.07833e+07
