Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML
P07762	P07762		glgB		3.24898e+06	3.37542e+06	3.29471e+06	3.21192e+06	3.29805e+06	3.21095e+06
P07813	P07813		leuS		1.81231e+07	1.72556e+07	1.83503e+07	1.80939e+07	1.76775e+07	1.72065e+07
P07821	P07821		fhuC		1.28009e+06	1.38294e+06	1.06343e+06	1.27462e+06	1.4378e+06	1.41089e+06
P07862	P07862		ddlB		6.03227e+06	5.40914e+06	5.84421e+06	5.87868e+06	5.5472e+06	5.49307e+06
P07913	P07913		tdh		4.24121e+06	4.15158e+06	4.09313e+06	4.2489e+06	4.21124e+06	4.27703e+06
P08178	P08178		purM		2.99724e+06	2.33056e+06	2.54088e+06	2.74115e+06	2.5656e+06	2.40687e+06
P08179	P08179		purN		2.56924e+06	2.537e+06	2.52228e+06	2.51571e+06	2.65811e+06	2.56696e+06
P08189	P08189		fimF		1.16054e+06	1.02756e+06	1.15213e+06	1.17349e+06	1.11535e+06	1.09158e+06
P08190	P08190		fimG		2.08126e+06	2.30244e+06	2.31869e+06	2.26972e+06	2.17196e+06	2.23831e+06
P08191	P08191		fimH		2.96362e+06	2.85194e+06	2.91624e+06	3.00329e+06	2.77267e+06	2.97872e+06
P08192	P08192		folC		4.60879e+06	4.64507e+06	4.76567e+06	4.81837e+06	4.67552e+06	4.46741e+06
P08194	P08194		glpT		240059		358300	291048	357114	333369
P08200	P08200		icd		2.42068e+07	2.25543e+07	2.54637e+07	2.33757e+07	2.19153e+07	2.17421e+07
P08201	P08201		nirB		5.17612e+06	4.99743e+06	5.14276e+06	5.23157e+06	5.07028e+06	5.14603e+06
P08244	P08244		pyrF		9.55704e+06	9.45614e+06	9.79932e+06	9.8173e+06	9.29564e+06	9.29539e+06
P08245	P08245		yciH		798407	751070	821784	762369	777009	723003
P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)	P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)				1.68768e+06	1.9713e+07	1.55047e+06	1.69448e+06	2.01023e+07	1.97061e+07
P08312	P08312		pheS		1.32866e+07	1.2704e+07	1.3158e+07	1.33102e+07	1.2786e+07	1.27757e+07
P08331	P08331		cpdB		3.25117e+06	3.03914e+06	3.22981e+06	3.27533e+06	2.96195e+06	3.22124e+06
P08337	P08337		mutT		1.0736e+06	929659	975512	1.0291e+06	782272	763583
P08373	P08373		murB		1.7472e+06	1.72906e+06	1.79864e+06	1.7214e+06	1.71476e+06	1.68831e+06
P08390	P08390		usg		5.40006e+06	5.64673e+06	5.38308e+06	5.31856e+06	5.41613e+06	5.52023e+06
P08395	P08395		sppA		2.12964e+06	2.00638e+06	2.09799e+06	2.12388e+06	2.11654e+06	2.07169e+06
P08506	P08506		dacC		6.12096e+06	5.68613e+06	6.04846e+06	6.14722e+06	5.74348e+06	5.7501e+06
P08622	P08622		dnaJ		6.82218e+06	6.44533e+06	6.94045e+06	7.01649e+06	6.3841e+06	6.24611e+06
P08660	P08660		lysC		2.70163e+06	2.87069e+06	2.56177e+06	2.7146e+06	2.82667e+06	2.92947e+06
P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)				1.15265e+06	1.882e+07	1.14388e+06	1.2717e+06	1.88361e+07	1.90644e+07
P08839	P08839		ptsI		3.28662e+07	3.26804e+07	3.31063e+07	3.29418e+07	3.2718e+07	3.13633e+07
P08956	P08956		hsdR		2.29866e+06	2.27537e+06	2.20085e+06	2.10647e+06	2.15706e+06	2.32345e+06
P08957	P08957		hsdM		1.05634e+07	1.07007e+07	1.07115e+07	1.09507e+07	1.07088e+07	1.06637e+07
P08997	P08997		aceB		920613	985412	865678	874805	991292	914897
P09029	P09029		purK		1.00091e+06	1.18468e+06	1.04164e+06	1.0473e+06	1.1841e+06	1.17538e+06
P09030	P09030		xthA		2.75198e+06	2.64626e+06	2.79939e+06	2.87119e+06	2.53709e+06	2.57732e+06
P09053	P09053		avtA		2.87353e+06	3.01264e+06	2.81761e+06	2.78748e+06	2.84335e+06	2.7855e+06
P09126	P09126		hemD		1.8609e+06	1.75395e+06	1.79171e+06	1.86085e+06	1.67533e+06	1.83868e+06
P09127	P09127		hemX		1.08204e+07	1.08511e+07	1.07958e+07	1.06381e+07	1.09813e+07	1.06814e+07
P09147	P09147		galE		9.71418e+06	9.23257e+06	9.66145e+06	9.58001e+06	9.27726e+06	9.22118e+06
P09148	P09148		galT		1.61938e+06	1.49542e+06	1.6603e+06	1.6934e+06	1.57579e+06	1.49069e+06
P09152	P09152		narG		5.14772e+06	5.15395e+06	5.26765e+06	5.31074e+06	5.13231e+06	5.19684e+06
P09155	P09155		rnd		2.68562e+06	3.00437e+06	2.93098e+06	2.86349e+06	2.8337e+06	2.68943e+06
P09158	P09158		speE		6.79868e+06	6.33911e+06	6.66942e+06	6.79175e+06	6.54477e+06	6.85355e+06
P09169	P09169		ompT		5.08975e+06	4.55779e+06	5.19581e+06	5.17077e+06	4.75006e+06	4.90382e+06
P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)	P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)				600860	9.16289e+06	727863	707992	9.51103e+06	9.55001e+06
P09323	P09323		nagE		654376	703314	724842	680573	677144	688431
P09372	P09372		grpE		4.98176e+07	5.48173e+07	5.33758e+07	5.07415e+07	5.24931e+07	5.31044e+07
P09373	P09373		pflB		2.52448e+08	2.52524e+08	2.51399e+08	2.50075e+08	2.49705e+08	2.48866e+08
P09394	P09394		glpQ		5.58609e+06	5.46935e+06	5.53518e+06	5.58112e+06	5.3983e+06	5.33601e+06
P09424	P09424		mtlD		2.11343e+06	2.22433e+06	2.05751e+06	2.02007e+06	2.22306e+06	2.2627e+06
P09546	P09546		putA		3.6898e+06	3.35714e+06	3.4622e+06	3.56551e+06	3.27481e+06	3.23658e+06
P09549	P09549		dedD		1.17152e+06	1.20231e+06	1.23311e+06	1.24077e+06	1.28238e+06	1.17708e+06
P09551	P09551		argT			914791		879527	1.04882e+06	
P09831	P09831		gltB		6.98432e+06	7.00163e+06	6.96186e+06	7.03124e+06	6.94188e+06	6.98938e+06
P09832	P09832		gltD		2.83774e+06	2.89672e+06	2.9446e+06	2.94442e+06	2.90956e+06	3.00308e+06
P0A698	P0A698		uvrA		5.99256e+06	6.16377e+06	6.16828e+06	6.17279e+06	6.22095e+06	6.06022e+06
P0A6A0	P0A6A0		ubiB		1.45075e+06	1.59595e+06	1.65377e+06	1.59644e+06	1.66953e+06	1.66751e+06
P0A6A3	P0A6A3		ackA		1.0838e+08	1.11552e+08	1.06843e+08	1.1005e+08	1.07532e+08	1.07961e+08
P0A6A8	P0A6A8		acpP		1.36752e+08	1.1468e+08	1.33046e+08	1.39313e+08	1.13742e+08	1.17297e+08
P0A6B4	P0A6B4		alr		3.15665e+06	3.05226e+06	3.232e+06	3.12455e+06	3.08416e+06	3.10386e+06
P0A6B7	P0A6B7		iscS		1.64721e+07	1.64553e+07	1.64853e+07	1.6771e+07	1.72066e+07	1.65582e+07
P0A6C1	P0A6C1		nfo		2.25674e+06	2.11279e+06	2.06237e+06	2.17188e+06	2.17858e+06	2.15048e+06
P0A6D0	P0A6D0		argR		1.18556e+06	1.40139e+06	1.17424e+06	1.25627e+06	1.45032e+06	1.46157e+06
P0A6D3	P0A6D3		aroA		5.01605e+06	5.33137e+06	5.01823e+06	5.40206e+06	5.51362e+06	5.50549e+06
P0A6D7	P0A6D7		aroK		6.63038e+06	6.73122e+06	6.64023e+06	6.77326e+06	6.73141e+06	6.71863e+06
P0A6E1	P0A6E1		aroL		77412.1	70910.3	107366	87055.4	60657	
P0A6E4	P0A6E4		argG		927675	916795	746944	833148	982962	947689
P0A6E6	P0A6E6		atpC		7.15035e+06	6.9564e+06	7.38457e+06	7.41948e+06	6.74603e+06	6.49947e+06
P0A6E9	P0A6E9		bioD2		5.79808e+06	5.67381e+06	5.66594e+06	5.6916e+06	5.5497e+06	5.81821e+06
P0A6F1	P0A6F1		carA		9.99782e+06	1.00765e+07	9.82705e+06	1.00422e+07	9.84582e+06	1.01342e+07
P0A6F3	P0A6F3		glpK		4.94781e+06	4.81729e+06	4.79816e+06	5.00001e+06	4.8793e+06	4.71214e+06
P0A6F5	P0A6F5		groL		8.12662e+07	8.02818e+07	7.98195e+07	8.19145e+07	8.09097e+07	7.9495e+07
P0A6F9	P0A6F9		groS		1.0748e+08	7.50681e+07	9.60563e+07	1.01875e+08	8.89458e+07	8.46344e+07
P0A6G3	P0A6G3		pncC		3.32903e+06	3.10949e+06	2.97947e+06	2.97264e+06	3.11163e+06	3.06941e+06
P0A6G7	P0A6G7		clpP		2.15069e+07	2.23873e+07	2.2239e+07	2.19466e+07	2.11897e+07	2.16606e+07
P0A6H1	P0A6H1		clpX		2.88445e+07	2.74804e+07	2.71693e+07	2.86523e+07	2.78634e+07	2.78897e+07
P0A6H5	P0A6H5		hslU		2.18836e+07	2.20446e+07	2.16677e+07	2.15441e+07	2.19177e+07	2.22963e+07
P0A6H8	P0A6H8		cls		437486	543439	467030	457232	477405	413680
P0A6I0	P0A6I0		cmk		9.80488e+06	1.05241e+07	1.01763e+07	1.02486e+07	1.0325e+07	1.00485e+07
P0A6I3	P0A6I3		coaA		3.4233e+06	3.35275e+06	3.37795e+06	3.4379e+06	3.26265e+06	3.45607e+06
P0A6I6	P0A6I6		coaD		584114	579703	530369	589962	598457	601107
P0A6I9	P0A6I9		coaE		3.39683e+06	3.00866e+06	3.48709e+06	3.2883e+06	3.40753e+06	3.10477e+06
P0A6J1	P0A6J1		cysC		1.41636e+06	1.44925e+06	1.40035e+06	1.42277e+06	1.40414e+06	1.47451e+06
P0A6J8	P0A6J8		ddlA		1.18764e+07	1.23442e+07	1.16293e+07	1.2096e+07	1.25823e+07	1.25296e+07
P0A6K1	P0A6K1		dapF		571349	663966	680265	661336	608934	647965
P0A6K3	P0A6K3		def		1.35912e+07	1.26088e+07	1.3489e+07	1.36937e+07	1.31824e+07	1.29623e+07
P0A6K6	P0A6K6		deoB		1.86643e+07	1.72455e+07	1.85472e+07	1.85869e+07	1.76916e+07	1.76195e+07
P0A6L0	P0A6L0		deoC		1.12988e+07	1.12744e+07	1.13948e+07	1.12975e+07	1.12426e+07	1.1194e+07
P0A6L2	P0A6L2		dapA		2.14606e+07	2.13768e+07	2.14848e+07	2.15262e+07	2.13256e+07	2.14828e+07
P0A6L4	P0A6L4		nanA		295659	316836	368602	400534	376527	505206
P0A6L7	P0A6L7		uxaB		1.3673e+06	1.41939e+06	1.41593e+06	1.47221e+06	1.44619e+06	1.50077e+06
P0A6L9	P0A6L9		hscB		5.11335e+06	5.18314e+06	5.66327e+06	5.1554e+06	5.10228e+06	5.32172e+06
P0A6M4	P0A6M4		dtd		2.13483e+06	2.3604e+06	2.17155e+06	2.10369e+06	2.27229e+06	2.30626e+06
P0A6M8	P0A6M8		fusA		1.24642e+08	1.21484e+08	1.19918e+08	1.22885e+08	1.20441e+08	1.18355e+08
P0A6N4	P0A6N4		efp		4.21156e+07	4.30909e+07	4.141e+07	4.26406e+07	4.13434e+07	4.03103e+07
P0A6N8	P0A6N8		yeiP		1.43679e+07	1.40941e+07	1.41811e+07	1.45628e+07	1.4604e+07	1.37882e+07
P0A6P1	P0A6P1		tsf		2.58536e+08	2.35439e+08	2.56435e+08	2.63677e+08	2.34215e+08	2.38566e+08
P0A6P5	P0A6P5		der		4.29292e+06	4.24702e+06	4.17863e+06	4.23143e+06	4.38799e+06	4.34045e+06
P0A6P7	P0A6P7		engB		8.62861e+06	8.24214e+06	8.68683e+06	8.53352e+06	8.11444e+06	8.25226e+06
P0A6P9	P0A6P9		eno		1.40509e+08	1.35092e+08	1.36982e+08	1.3912e+08	1.37712e+08	1.35098e+08
P0A6Q3	P0A6Q3		fabA		1.34781e+07	1.32298e+07	1.35672e+07	1.37841e+07	1.3187e+07	1.29687e+07
P0A6Q6	P0A6Q6		fabZ		2.36328e+07	2.6936e+07	2.31123e+07	2.30669e+07	2.65511e+07	2.54975e+07
P0A6R0	P0A6R0		fabH		1.64957e+07	1.67794e+07	1.61974e+07	1.56285e+07	1.70919e+07	1.6942e+07
P0A6R3	P0A6R3		fis		5.8e+06	6.48532e+06	6.29844e+06	6.11608e+06	6.57534e+06	5.71882e+06
P0A6S0	P0A6S0		flgH		1.9147e+06	1.78238e+06	1.89941e+06	1.91113e+06	1.86708e+06	1.83224e+06
P0A6S7	P0A6S7		gpsA		6.07496e+06	6.07638e+06	6.00569e+06	6.02685e+06	6.14039e+06	6.12233e+06
P0A6T1	P0A6T1		pgi		4.24039e+07	4.40598e+07	4.26276e+07	4.27642e+07	4.41328e+07	4.28993e+07
P0A6T3	P0A6T3		galK		4.62123e+06	4.38389e+06	4.66214e+06	4.69602e+06	4.51023e+06	4.34587e+06
P0A6T5	P0A6T5		folE		3.98117e+06	4.07517e+06	3.8764e+06	3.9473e+06	4.15192e+06	3.98491e+06
P0A6T9	P0A6T9		gcvH		1.91857e+06	1.98743e+06	2.11936e+06	1.989e+06	2.02444e+06	2.13852e+06
P0A6U3	P0A6U3		mnmG		6.40864e+06	6.12046e+06	6.0879e+06	6.29575e+06	6.17811e+06	6.01072e+06
P0A6U5	P0A6U5		rsmG		5.5468e+06	5.28227e+06	5.65066e+06	5.79115e+06	5.41291e+06	5.55967e+06
P0A6U8	P0A6U8		glgA		2.97596e+06	3.02953e+06	2.85989e+06	2.99415e+06	2.99956e+06	2.93931e+06
P0A6V1	P0A6V1		glgC		7.31913e+06	7.12066e+06	7.16879e+06	7.28716e+06	7.05865e+06	6.9674e+06
P0A6V8	P0A6V8		glk		9.47634e+06	9.46304e+06	9.45001e+06	9.59794e+06	9.18194e+06	9.50365e+06
P0A6W0	P0A6W0		glsA2		1.91873e+06	1.75215e+06	1.92035e+06	1.96334e+06	1.65977e+06	1.59038e+06
P0A6W3	P0A6W3		mraY		1.27629e+06	1.27178e+06	1.38559e+06	1.4444e+06	1.33214e+06	1.21366e+06
P0A6W5	P0A6W5		greA		2.29864e+07	2.42507e+07	2.34218e+07	2.32825e+07	2.44957e+07	2.36744e+07
P0A6W9	P0A6W9		gshA		5.46086e+06	4.94297e+06	5.26991e+06	5.29741e+06	5.13176e+06	5.2073e+06
P0A6X1	P0A6X1		hemA		534378	490860	539652	495330	454635	507576
P0A6X3	P0A6X3		hfq		1.03813e+06	985374	1.00364e+06	974497	1.28617e+06	1.14266e+06
P0A6X7	P0A6X7		ihfA		4.71416e+07	4.84754e+07	4.60959e+07	4.43642e+07	4.81858e+07	5.04582e+07
P0A6Y1	P0A6Y1		ihfB		1.1148e+07	9.75467e+06	1.12237e+07	1.19191e+07	1.10305e+07	1.06657e+07
P0A6Y5	P0A6Y5		hslO		6.69346e+06	6.70846e+06	6.71094e+06	6.52118e+06	6.86436e+06	6.85786e+06
P0A6Y8	P0A6Y8		dnaK		4.25508e+07	4.12291e+07	4.04387e+07	4.14669e+07	4.07727e+07	4.07061e+07
P0A6Z1	P0A6Z1		hscA		4.8414e+06	4.75731e+06	4.83343e+06	4.83127e+06	4.63406e+06	4.73953e+06
P0A6Z3	P0A6Z3		htpG		2.79586e+07	2.75888e+07	2.78373e+07	2.79906e+07	2.76818e+07	2.79264e+07
P0A6Z6	P0A6Z6		nikR		1.07022e+06	1.09263e+06	1.16727e+06	1.22632e+06	1.15811e+06	1.23806e+06
P0A705	P0A705		infB		2.10297e+07	2.19912e+07	2.14605e+07	2.13606e+07	2.18973e+07	2.24735e+07
P0A707	P0A707		infC		4.72185e+07	4.69056e+07	4.6483e+07	4.65048e+07	4.57625e+07	4.12068e+07
P0A715	P0A715		kdsA		2.20084e+07	2.24038e+07	2.20838e+07	2.24375e+07	2.2555e+07	2.23536e+07
P0A717	P0A717		prs		5.14138e+07	5.19519e+07	4.93305e+07	5.21885e+07	5.20172e+07	5.22681e+07
P0A720	P0A720		tmk		2.74813e+06	2.79841e+06	2.6757e+06	2.75012e+06	2.8447e+06	2.88684e+06
P0A722	P0A722		lpxA		8.2085e+06	7.88381e+06	8.35412e+06	8.68945e+06	7.76536e+06	7.87412e+06
P0A725	P0A725		lpxC		647055	465161		686964	711286	764924
P0A729	P0A729		yceF		2.16662e+06	2.1515e+06	2.20905e+06	2.21239e+06	2.1861e+06	2.22631e+06
P0A731	P0A731		mgsA		3.72375e+06	3.45597e+06	3.69511e+06	3.86266e+06	3.44846e+06	3.55918e+06
P0A734	P0A734		minE		3.28061e+07	3.14248e+07	3.38605e+07	3.49112e+07	3.12311e+07	3.13686e+07
P0A738	P0A738		moaC		1.6376e+06	1.67992e+06	1.49098e+06	1.52705e+06	1.63524e+06	1.50788e+06
P0A744	P0A744		msrA		3.91791e+06	4.32118e+06	4.37098e+06	4.23157e+06	4.49718e+06	4.36145e+06
P0A746	P0A746		msrB		1.02629e+06	1.06495e+06	1.112e+06	1.21997e+06	1.05287e+06	1.12833e+06
P0A749	P0A749		murA		1.26902e+07	1.2195e+07	1.26701e+07	1.26542e+07	1.29112e+07	1.30683e+07
P0A752	P0A752		nadD		633661	633405	625819	475698	518594	634294
P0A759	P0A759		nagB		4.11608e+06	4.64873e+06	4.4324e+06	4.34595e+06	4.83002e+06	4.78535e+06
P0A763	P0A763		ndk		1.86592e+07	1.72075e+07	1.78668e+07	1.88566e+07	1.77521e+07	1.74567e+07
P0A780	P0A780		nusB		1.09522e+07	1.22272e+07	1.09037e+07	1.0601e+07	1.26312e+07	1.26284e+07
P0A784	P0A784		orn		2.90074e+06	2.84831e+06	2.96633e+06	2.9858e+06	2.84549e+06	2.75231e+06
P0A786	P0A786		pyrB		2.5441e+06	2.74091e+06	2.51663e+06	2.5504e+06	2.61717e+06	2.70507e+06
P0A790	P0A790		panD		7.56403e+06	6.39379e+06	7.3792e+06	7.74255e+06	7.59169e+06	7.19182e+06
P0A794	P0A794		pdxJ		6.66888e+06	6.67111e+06	6.93579e+06	6.93302e+06	7.09191e+06	6.83536e+06
P0A796	P0A796		pfkA		2.06715e+07	2.13987e+07	2.08318e+07	2.09869e+07	2.1341e+07	2.06485e+07
P0A799	P0A799		pgk		3.89523e+08	3.65614e+08	3.82546e+08	3.82649e+08	3.63787e+08	3.61674e+08
P0A7A2	P0A7A2		gpmB		3.1648e+06	3.38913e+06	3.41073e+06	3.40885e+06	3.70552e+06	3.79002e+06
P0A7A5	P0A7A5		pcm		1.00988e+06	971046	981660	1.06616e+06	964706	981989
P0A7A7	P0A7A7		plsB		2.65966e+06	2.7182e+06	2.6108e+06	2.53807e+06	2.83417e+06	2.66533e+06
P0A7A9	P0A7A9		ppa		8.1406e+07	7.91085e+07	7.97984e+07	8.09589e+07	8.32455e+07	7.881e+07
P0A7B1	P0A7B1		ppk		1.5275e+06	1.43298e+06	1.38196e+06	1.48505e+06	1.44743e+06	1.52883e+06
P0A7B5	P0A7B5		proB		4.32551e+06	4.37302e+06	4.12818e+06	4.11999e+06	4.3487e+06	4.32507e+06
P0A7B8	P0A7B8		hslV		1.45028e+07	1.47181e+07	1.26336e+07	1.35543e+07	1.41538e+07	1.41593e+07
P0A7C2	P0A7C2		lexA		4.33118e+06	4.43562e+06	4.28454e+06	4.41936e+06	4.49502e+06	4.40385e+06
P0A7C6	P0A7C6		pepE		4.91069e+06	4.82578e+06	4.73144e+06	4.93244e+06	4.88689e+06	5.18164e+06
P0A7D1	P0A7D1		pth		5.25734e+06	4.96135e+06	5.03959e+06	5.10794e+06	4.92656e+06	4.97437e+06
P0A7D4	P0A7D4		purA		3.67429e+07	3.62077e+07	3.58366e+07	3.61696e+07	3.6628e+07	3.61276e+07
P0A7D7	P0A7D7		purC		6.89059e+06	7.04196e+06	6.89342e+06	6.931e+06	7.13901e+06	7.08615e+06
P0A7E1	P0A7E1		pyrD		6.98083e+06	7.23222e+06	6.94705e+06	6.69039e+06	6.94636e+06	7.00854e+06
P0A7E3	P0A7E3		pyrE		4.73763e+06	4.87196e+06	4.64227e+06	4.60291e+06	4.6797e+06	4.70006e+06
P0A7E5	P0A7E5		pyrG		1.54303e+07	1.53229e+07	1.51855e+07	1.53731e+07	1.51257e+07	1.54412e+07
P0A7E9	P0A7E9		pyrH		7.34697e+06	7.70275e+06	7.15585e+06	7.5228e+06	7.44744e+06	7.81373e+06
P0A7F3	P0A7F3		pyrI		2.14832e+06	2.02684e+06	2.05956e+06	2.04542e+06	1.98583e+06	2.05082e+06
P0A7F6	P0A7F6		speD		1.77269e+06	1.64528e+06	1.7677e+06	1.80132e+06	1.68903e+06	1.80645e+06
P0A7F9	P0A7F9		queA		3.49076e+06	3.55829e+06	3.54352e+06	3.79976e+06	3.47895e+06	3.5919e+06
P0A7G2	P0A7G2		rbfA		2.23406e+07	1.95198e+07	2.211e+07	2.13207e+07	2.01181e+07	1.95905e+07
P0A7G6	P0A7G6		recA		9.69475e+06	9.52895e+06	9.76175e+06	9.44126e+06	9.63063e+06	9.38766e+06
P0A7H6	P0A7H6		recR		661351	732067	797654	803458	749157	846479
P0A7I0	P0A7I0		prfA		4.21471e+06	4.07448e+06	4.08804e+06	4.07897e+06	4.18587e+06	4.12241e+06
P0A7I4	P0A7I4		prfC		5.24754e+06	5.19114e+06	5.37501e+06	5.1889e+06	5.2376e+06	5.15472e+06
P0A7I7	P0A7I7		ribA		8.81229e+06	8.13311e+06	8.2618e+06	8.68097e+06	8.31775e+06	8.67134e+06
P0A7J0	P0A7J0		ribB		1.279e+07	1.23458e+07	1.31947e+07	1.23192e+07	1.22985e+07	1.1906e+07
P0A7J3	P0A7J3		rplJ		4.99306e+08	5.24365e+08	4.86257e+08	4.82297e+08	5.15115e+08	5.11095e+08
P0A7J7	P0A7J7		rplK		1.28905e+08	1.23837e+08	1.29157e+08	1.26056e+08	1.25901e+08	1.26707e+08
P0A7K2	P0A7K2		rplL		1.64753e+08	1.8803e+08	1.62751e+08	1.68462e+08	1.86557e+08	1.96919e+08
P0A7K6	P0A7K6		rplS		6.32889e+07	5.77222e+07	6.32791e+07	6.36466e+07	5.82843e+07	5.81046e+07
P0A7L0	P0A7L0		rplA		1.5743e+08	1.62906e+08	1.58763e+08	1.62453e+08	1.62129e+08	1.59534e+08
P0A7L3	P0A7L3		rplT		3.5559e+07	4.1578e+07	3.8292e+07	3.81362e+07	3.99103e+07	4.0868e+07
P0A7L8	P0A7L8		rpmA		1.14789e+08	1.13821e+08	1.12095e+08	1.15445e+08	1.171e+08	1.15485e+08
P0A7M2	P0A7M2		rpmB		7.53231e+07	7.58142e+07	7.51416e+07	7.23037e+07	7.47677e+07	7.61896e+07
P0A7M6	P0A7M6		rpmC		2.25527e+07	2.62323e+07	2.16342e+07	2.15739e+07	2.67503e+07	2.75102e+07
P0A7M9	P0A7M9		rpmE		3.49494e+07	3.18009e+07	3.66175e+07	3.68524e+07	3.40537e+07	3.24901e+07
P0A7N4	P0A7N4		rpmF		4.06695e+07	4.0129e+07	4.33522e+07	4.2143e+07	3.88857e+07	3.9829e+07
P0A7N9	P0A7N9		rpmG		1.20796e+08	1.09871e+08	1.2051e+08	1.20523e+08	9.87152e+07	1.07105e+08
P0A7P5	P0A7P5		rpmH		2.59637e+07	2.5719e+07	2.7339e+07	2.51304e+07	2.84241e+07	2.69019e+07
P0A7Q1	P0A7Q1		rpmI		1.98452e+07	1.55172e+07	1.80779e+07	1.92922e+07	1.60883e+07	1.08755e+07
P0A7R1	P0A7R1		rplI		3.00965e+08	2.73301e+08	2.87194e+08	2.9962e+08	2.73337e+08	2.78689e+08
P0A7R5	P0A7R5		rpsJ		1.57429e+08	1.45963e+08	1.57146e+08	1.60728e+08	1.47049e+08	1.48465e+08
P0A7R9	P0A7R9		rpsK		8.59906e+07	8.16993e+07	8.69812e+07	8.77717e+07	8.04296e+07	8.1073e+07
P0A7S3	P0A7S3		rpsL		7.62303e+07	7.33253e+07	7.74434e+07	7.68968e+07	6.85206e+07	7.13536e+07
P0A7S9	P0A7S9		rpsM		3.27917e+07	3.58046e+07	3.36208e+07	3.3443e+07	3.6588e+07	3.59682e+07
P0A7T3	P0A7T3		rpsP		8.59861e+07	7.69609e+07	8.31779e+07	8.37072e+07	7.95022e+07	7.6283e+07
P0A7T7	P0A7T7		rpsR		3.31368e+07	3.23067e+07	3.36949e+07	3.3865e+07	3.34509e+07	3.43121e+07
P0A7U3	P0A7U3		rpsS		8.20331e+07	8.12411e+07	8.2841e+07	8.29036e+07	7.90845e+07	7.30565e+07
P0A7U7	P0A7U7		rpsT		2.72454e+07	2.8157e+07	2.81471e+07	2.68741e+07	2.78054e+07	2.80609e+07
P0A7V0	P0A7V0		rpsB		1.33111e+08	1.37113e+08	1.34292e+08	1.30997e+08	1.38633e+08	1.33112e+08
P0A7V3	P0A7V3		rpsC		8.56328e+07	8.15488e+07	8.52697e+07	8.41638e+07	8.32099e+07	8.04601e+07
P0A7V8	P0A7V8		rpsD		1.88755e+08	1.91167e+08	1.81567e+08	1.86781e+08	1.90947e+08	1.9337e+08
P0A7W1	P0A7W1		rpsE		1.85796e+08	1.63032e+08	1.84736e+08	1.85195e+08	1.66851e+08	1.58953e+08
P0A7W7	P0A7W7		rpsH		7.88098e+07	8.36923e+07	7.8951e+07	7.92724e+07	8.31475e+07	8.22364e+07
P0A7X3	P0A7X3		rpsI		8.49924e+07	8.12908e+07	8.40656e+07	8.21111e+07	7.87768e+07	8.16682e+07
P0A7X6	P0A7X6		rimM		6.25608e+06	5.91999e+06	6.2019e+06	6.22002e+06	6.11975e+06	6.04595e+06
P0A7Y0	P0A7Y0		rnc		6.8608e+06	6.51104e+06	6.66166e+06	6.72852e+06	6.55578e+06	6.59596e+06
P0A7Y8	P0A7Y8		rnpA		2.31192e+06	2.36108e+06	2.17642e+06	2.38283e+06	2.22711e+06	2.17239e+06
P0A7Z0	P0A7Z0		rpiA		1.8961e+07	1.94784e+07	1.91105e+07	1.87053e+07	1.91989e+07	1.90733e+07
P0A7Z4	P0A7Z4		rpoA		7.84345e+07	7.7225e+07	7.9072e+07	7.82037e+07	7.57894e+07	7.48986e+07
P0A800	P0A800		rpoZ		4.36547e+07	3.97901e+07	4.29366e+07	4.37141e+07	4.089e+07	4.01545e+07
P0A805	P0A805		frr		2.74932e+07	3.12595e+07	2.69721e+07	2.8839e+07	3.07506e+07	3.05283e+07
P0A809	P0A809		ruvA		559131	467228	576038		455039	
P0A812	P0A812		ruvB		1.46323e+06	1.28633e+06	1.34346e+06	1.37372e+06	1.27796e+06	1.22806e+06
P0A817	P0A817		metK		9.52118e+06	1.02654e+07	9.57617e+06	9.9015e+06	1.0161e+07	1.02248e+07
P0A821	P0A821		selA		1.8024e+06	1.82771e+06	1.8721e+06	1.90086e+06	1.87088e+06	1.79651e+06
P0A823	P0A823		sfsA		698518	685317	703312	685410	634627	636802
