Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML
P19934	TOLA_ECOLI	tolA	Protein TolA	4	4	6.89929e+06	7.12328e+06	7.14008e+06	6.67716e+06	6.62831e+06	6.24544e+06
P20083	PARE_ECOLI	parE	DNA topoisomerase 4 subunit B	6	6	7.28456e+06	7.60864e+06	7.39073e+06	7.72782e+06	7.17247e+06	7.50485e+06
P20099	BISC_ECOLI	bisC	Biotin sulfoxide reductase	5	5	1.85274e+06	1.35538e+06	1.5854e+06	1.77146e+06	1.20566e+06	1.68929e+06
P20605	FIC_ECOLI	fic	Probable adenosine monophosphate-protein transferase fic	1	1	2.47342e+06	2.55309e+06	2.39624e+06	2.22728e+06	2.17483e+06	2.28959e+06
P20966	PTFBC_ECOLI	fruA	PTS system fructose-specific EIIBC component	10	10	7.24642e+07	6.8813e+07	6.9384e+07	6.78029e+07	6.7512e+07	7.01542e+07
P21156	CYSD_ECOLI	cysD	Sulfate adenylyltransferase subunit 2	5	5	1.09263e+07	1.08927e+07	1.13719e+07	1.09987e+07	1.14008e+07	1.13682e+07
P21165	PEPQ_ECOLI	pepQ	Xaa-Pro dipeptidase	16	16	9.75141e+07	9.95075e+07	9.73496e+07	9.8179e+07	9.83979e+07	9.63e+07
P21170	SPEA_ECOLI	speA	Biosynthetic arginine decarboxylase	17	17	3.3411e+07	3.29548e+07	3.4258e+07	3.30192e+07	3.24017e+07	3.38173e+07
P21179	CATE_ECOLI	katE	Catalase HPII	6	6	2.29684e+06	2.14748e+06	2.37829e+06	2.2598e+06	2.0789e+06	2.28321e+06
P21338	RNI_ECOLI	rna	Ribonuclease I	6	6	3.56071e+06	4.01214e+06	3.32308e+06	4.24226e+06	4.58026e+06	3.09984e+06
P21365	YCIC_ECOLI	yciC	UPF0259 membrane protein YciC	1	1	4.82548e+06	4.51521e+06	4.53922e+06	4.37168e+06	4.29217e+06	4.80209e+06
P21367	YCAC_ECOLI	ycaC	Uncharacterized protein YcaC	6	6	1.10154e+07	1.01851e+07	1.17243e+07	1.02884e+07	9.40705e+06	1.02292e+07
P21369	PNCA_ECOLI	pncA	Pyrazinamidase/nicotinamidase	2	2	6.41646e+06	5.81822e+06	6.53078e+06	5.23621e+06	5.778e+06	7.1521e+06
P21420	NMPC_ECOLI	nmpC	Putative outer membrane porin protein NmpC	8	8	2.09014e+08	2.14487e+08	2.00213e+08	2.04431e+08	1.81695e+08	1.87843e+08
P21499	RNR_ECOLI	rnr	Ribonuclease R	31	31	1.99719e+07	1.93802e+07	2.08965e+07	1.85234e+07	1.99735e+07	2.11288e+07
P21507	SRMB_ECOLI	srmB	ATP-dependent RNA helicase SrmB	17	17	2.46788e+07	2.49704e+07	2.59682e+07	2.48887e+07	2.48213e+07	2.42733e+07
P21513	RNE_ECOLI	rne	Ribonuclease E	34	34	5.71512e+07	5.66902e+07	5.66003e+07	5.65835e+07	5.55512e+07	5.61677e+07
P21515	ACPH_ECOLI	acpH	Acyl carrier protein phosphodiesterase	3	3	815553	832030	1.06537e+06	794079	926833	777243
P21599	KPYK2_ECOLI	pykA	Pyruvate kinase II	23	23	1.14434e+08	1.11335e+08	1.11622e+08	1.11447e+08	1.12713e+08	1.07835e+08
P21645	LPXD_ECOLI	lpxD	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase	3	3	2.2745e+07	2.50006e+07	2.50151e+07	2.49306e+07	2.65625e+07	2.60943e+07
P21829	YBHA_ECOLI	ybhA	Pyridoxal phosphate phosphatase YbhA	5	5	1.28461e+07	1.30679e+07	1.27705e+07	1.38236e+07	1.40822e+07	1.2365e+07
P21866	KDPE_ECOLI	kdpE	KDP operon transcriptional regulatory protein KdpE	2	2	712167		1.14773e+06		1.08433e+06	1.37683e+06
P21888	SYC_ECOLI	cysS	Cysteine--tRNA ligase	21	21	5.65273e+07	5.61065e+07	5.40578e+07	5.50627e+07	5.84036e+07	5.54263e+07
P21889	SYD_ECOLI	aspS	Aspartate--tRNA ligase	32	32	6.55527e+07	6.61019e+07	6.49258e+07	6.65024e+07	6.85172e+07	6.6606e+07
P21893	RECJ_ECOLI	recJ	Single-stranded-DNA-specific exonuclease RecJ	5	5	2.01399e+06	2.06655e+06	2.17363e+06	1.93628e+06	1.86997e+06	2.13809e+06
P22106	ASNB_ECOLI	asnB	Asparagine synthetase B [glutamine-hydrolyzing]	10	10	8.31607e+06	8.68686e+06	8.84477e+06	8.57923e+06	8.76903e+06	8.44256e+06
P22186	MRAZ_ECOLI	mraZ	Protein MraZ	2	2	6.48368e+06	7.40992e+06	7.43476e+06	6.21757e+06	6.8845e+06	7.08012e+06
P22188	MURE_ECOLI	murE	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase	11	11	2.32602e+07	2.26875e+07	2.24601e+07	2.26685e+07	2.32378e+07	2.31078e+07
P22255	CYSQ_ECOLI	cysQ	3'(2'),5'-bisphosphate nucleotidase CysQ	7	7	2.31682e+07	2.55775e+07	2.5415e+07	2.52845e+07	2.59503e+07	2.6427e+07
P22256	GABT_ECOLI	gabT	4-aminobutyrate aminotransferase GabT	5	5	1.17186e+08	1.31508e+08	1.23048e+08	1.24525e+08	1.1834e+08	1.25192e+08
P22259	PCKA_ECOLI	pckA	Phosphoenolpyruvate carboxykinase [ATP]	19	19	6.26561e+07	6.3606e+07	6.43316e+07	6.13347e+07	6.27332e+07	6.06501e+07
P22333	ADD_ECOLI	add	Adenosine deaminase	12	12	6.62781e+07	6.59853e+07	6.57958e+07	6.50685e+07	6.46695e+07	6.5447e+07
P22523	MUKB_ECOLI	mukB	Chromosome partition protein MukB	41	41	3.01119e+07	3.12268e+07	3.06269e+07	3.0756e+07	2.9905e+07	3.01532e+07
P22524	MUKE_ECOLI	mukE	Chromosome partition protein MukE	5	5	2.32179e+07	2.26013e+07	2.18787e+07	2.10946e+07	2.17523e+07	2.19064e+07
P22525	YCBB_ECOLI	ycbB	Probable L,D-transpeptidase YcbB	11	11	1.15284e+07	1.19472e+07	1.19717e+07	1.18036e+07	1.24317e+07	1.22562e+07
P22564	RIHC_ECOLI	rihC	Non-specific ribonucleoside hydrolase RihC	1	1	732406	418120	722314	426678	337382	618647
P22634	MURI_ECOLI	murI	Glutamate racemase	4	4	3.73977e+06	4.57211e+06	4.2425e+06	4.65981e+06	4.50608e+06	4.18773e+06
P22707	FINO_ECOLI	finO	Fertility inhibition protein	2	2	2.45675e+06	2.25273e+06	2.76018e+06	2.1168e+06	2.00013e+06	2.11622e+06
P22939	ISPA_ECOLI	ispA	Farnesyl diphosphate synthase	4	4	7.99168e+06	1.02359e+07	1.03371e+07	9.82018e+06	9.23838e+06	9.72642e+06
P23003	TRMA_ECOLI	trmA	tRNA (uracil(54)-C(5))-methyltransferase	4	4	9.09121e+06	9.23397e+06	9.1763e+06	8.98863e+06	8.88679e+06	9.87719e+06
P23256	MALY_ECOLI	malY	Protein MalY	1	1	1.83308e+06	1.86356e+06	1.54634e+06	1.92628e+06	1.88806e+06	1.59863e+06
P23305	YIGA_ECOLI	yigA	Uncharacterized protein YigA	7	7	5.15194e+06	5.36065e+06	5.17713e+06	5.54005e+06	5.40947e+06	5.63397e+06
P23331	KITH_ECOLI	tdk	Thymidine kinase	6	6	1.81106e+07	1.59814e+07	1.6131e+07	1.54596e+07	1.65316e+07	1.77376e+07
P23367	MUTL_ECOLI	mutL	DNA mismatch repair protein MutL	3	3	1.11933e+06	1.03502e+06	1.13105e+06	991943	1.05193e+06	1.25437e+06
P23538	PPSA_ECOLI	ppsA	Phosphoenolpyruvate synthase	16	16	2.50623e+07	2.48192e+07	2.50459e+07	2.42002e+07	2.51736e+07	2.42273e+07
P23721	SERC_ECOLI	serC	Phosphoserine aminotransferase	17	17	4.48368e+07	4.79344e+07	4.74837e+07	4.91972e+07	5.09768e+07	4.87807e+07
P23827	ECOT_ECOLI	eco	Ecotin	5	5	4.77299e+07	4.90931e+07	4.77589e+07	4.95881e+07	5.07852e+07	4.87151e+07
P23830	PSS_ECOLI	pssA	CDP-diacylglycerol--serine O-phosphatidyltransferase	11	11	8.7434e+06	9.02538e+06	9.20744e+06	8.34452e+06	9.85039e+06	9.89471e+06
P23836	PHOP_ECOLI	phoP	Transcriptional regulatory protein PhoP	12	12	6.20856e+07	6.10495e+07	6.17718e+07	6.06191e+07	6.15101e+07	6.03821e+07
P23837	PHOQ_ECOLI	phoQ	Sensor protein PhoQ	5	5	2.55398e+06	2.57161e+06	2.53565e+06	2.25261e+06	2.20307e+06	2.31457e+06
P23839	YICC_ECOLI	yicC	UPF0701 protein YicC	11	11	2.86548e+07	2.79216e+07	2.7289e+07	2.85389e+07	2.79417e+07	2.72396e+07
P23843	OPPA_ECOLI	oppA	Periplasmic oligopeptide-binding protein	22	22	2.83332e+07	2.92414e+07	2.73898e+07	2.86939e+07	2.89345e+07	2.65237e+07
P23845	CYSN_ECOLI	cysN	Sulfate adenylyltransferase subunit 1	10	10	1.29845e+07	1.31733e+07	1.34685e+07	1.28458e+07	1.33738e+07	1.35764e+07
P23847	DPPA_ECOLI	dppA	Periplasmic dipeptide transport protein	3	3	1.60786e+06	1.52848e+06	1.65017e+06	1.68345e+06	1.51604e+06	1.32292e+06
P23857	PSPE_ECOLI	pspE	Thiosulfate sulfurtransferase PspE	2	2	1.87113e+07	2.28526e+07	2.02046e+07	2.06581e+07	2.04668e+07	1.99589e+07
P23865	PRC_ECOLI	prc	Tail-specific protease	26	26	2.46112e+07	2.40897e+07	2.44668e+07	2.4651e+07	2.39454e+07	2.50509e+07
P23869	PPIB_ECOLI	ppiB	Peptidyl-prolyl cis-trans isomerase B	5	5	2.1924e+08	2.16562e+08	2.05121e+08	2.17107e+08	2.2127e+08	2.10171e+08
P23871	HEMH_ECOLI	hemH	Ferrochelatase	6	6	1.08217e+07	9.77295e+06	1.09238e+07	1.04913e+07	1.09063e+07	1.15624e+07
P23882	FMT_ECOLI	fmt	Methionyl-tRNA formyltransferase	9	9	4.00728e+07	4.26085e+07	4.07488e+07	3.97144e+07	3.86708e+07	3.90259e+07
P23886	CYDC_ECOLI	cydC	ATP-binding/permease protein CydC	1	1	1.68133e+06	1.65402e+06	1.69683e+06	1.57927e+06	1.82926e+06	1.78596e+06
P23890	CADC_ECOLI	cadC	Transcriptional activator CadC	2	2	754418	758669	691552	681172	710130	800896
P23893	GSA_ECOLI	hemL	Glutamate-1-semialdehyde 2,1-aminomutase	13	13	1.04985e+08	1.04957e+08	9.9987e+07	1.05149e+08	1.03873e+08	1.022e+08
P23894	HTPX_ECOLI	htpX	Protease HtpX	3	3	1.53309e+07	1.44578e+07	1.53852e+07	1.42571e+07	1.35031e+07	1.5944e+07
P23898	NLPC_ECOLI	nlpC	Probable endopeptidase NlpC	2	2		994509	1.047e+06		1.13031e+06	1.00737e+06
P23908	ARGE_ECOLI	argE	Acetylornithine deacetylase	2	2	3.6669e+06	3.39213e+06	3.62517e+06	3.28832e+06	3.2733e+06	3.72808e+06
P23909	MUTS_ECOLI	mutS	DNA mismatch repair protein MutS	24	24	1.86948e+07	1.91031e+07	1.92659e+07	1.88762e+07	1.85508e+07	1.90075e+07
P23917	MAK_ECOLI	mak	Fructokinase	4	4	4.12819e+06	4.14789e+06	4.55627e+06	4.57763e+06	5.02908e+06	4.71161e+06
P23930	LNT_ECOLI	lnt	Apolipoprotein N-acyltransferase	1	1		707482	661489	652882	555735	566248
P24169	DCOS_ECOLI	speF	Ornithine decarboxylase, inducible	11	11	1.38678e+07	1.35797e+07	1.32999e+07	1.32218e+07	1.33199e+07	1.37015e+07
P24171	DCP_ECOLI	dcp	Peptidyl-dipeptidase dcp	13	13	7.88277e+06	8.13171e+06	8.00831e+06	7.62635e+06	7.68744e+06	7.97954e+06
P24173	RFAC_ECOLI	rfaC	Lipopolysaccharide heptosyltransferase 1	3	3	2.09825e+06	1.58383e+06	1.96931e+06	1.95776e+06	1.42696e+06	1.97386e+06
P24178	YFFB_ECOLI	yffB	Protein YffB	4	4	2.38329e+07	2.39169e+07	2.37983e+07	2.55574e+07	2.5629e+07	2.41292e+07
P24182	ACCC_ECOLI	accC	Biotin carboxylase	22	22	9.41409e+07	9.77337e+07	9.34964e+07	9.48063e+07	9.64283e+07	9.26234e+07
P24183	FDNG_ECOLI	fdnG	Formate dehydrogenase, nitrate-inducible, major subunit	30	30	2.57649e+07	2.4397e+07	2.42905e+07	2.46025e+07	2.4126e+07	2.40108e+07
P24186	FOLD_ECOLI	folD	Bifunctional protein FolD	9	9	2.24603e+07	2.30329e+07	2.30696e+07	2.13498e+07	2.34441e+07	2.34915e+07
P24188	YCEA_ECOLI	yceA	UPF0176 protein YceA	1	1	8.9087e+06	9.46163e+06	7.09099e+06	9.87792e+06	8.95246e+06	1.04806e+07
P24192	HYPD_ECOLI	hypD	Hydrogenase isoenzymes formation protein HypD	2	2	296640	319074	273053	295378	289630	280121
P24193	HYPE_ECOLI	hypE	Hydrogenase isoenzymes formation protein HypE	4	4	1.23977e+07	1.38842e+07	1.26553e+07	1.36306e+07	1.34479e+07	1.25096e+07
P24202	MRR_ECOLI	mrr	Mrr restriction system protein	8	8	4.54827e+06	4.85871e+06	4.71735e+06	4.8723e+06	4.84363e+06	4.87601e+06
P24203	YJIA_ECOLI	yjiA	Uncharacterized GTP-binding protein YjiA	6	6	8.01293e+06	9.68163e+06	8.84637e+06	9.59567e+06	1.05653e+07	9.74782e+06
P24205	MSBB_ECOLI	msbB	Lipid A biosynthesis (KDO)2-(lauroyl)-lipid IVA acyltransferase	4	4	8.19584e+06	8.37745e+06	8.87587e+06	7.88423e+06	8.25889e+06	8.69694e+06
P24215	UXUA_ECOLI	uxuA	Mannonate dehydratase	6	6	5.93798e+06	5.53311e+06	5.20655e+06	5.90781e+06	5.90944e+06	5.83325e+06
P24216	FLID_ECOLI	fliD	Flagellar hook-associated protein 2	8	8	6.39328e+06	7.01772e+06	6.00243e+06	6.55843e+06	6.52729e+06	5.65494e+06
P24224	ACPS_ECOLI	acpS	Holo-[acyl-carrier-protein] synthase	1	1	6.65531e+06	6.5484e+06	7.09957e+06	6.91468e+06	7.11341e+06	6.76537e+06
P24228	DACB_ECOLI	dacB	D-alanyl-D-alanine carboxypeptidase DacB	6	6	2.62855e+06	2.82544e+06	2.78686e+06	3.22938e+06	3.03078e+06	2.80711e+06
P24230	RECG_ECOLI	recG	ATP-dependent DNA helicase RecG	2	2	825173	820348	1.00837e+06	543989	1.05729e+06	1.06426e+06
P24232	HMP_ECOLI	hmp	Flavohemoprotein	4	4	5.27223e+06	5.22803e+06	5.39134e+06	5.38244e+06	5.44957e+06	5.42152e+06
P24251	CRL_ECOLI	crl	Sigma factor-binding protein Crl	3	3	2.263e+07	2.1786e+07	2.28567e+07	2.16286e+07	2.05328e+07	2.18897e+07
P24252	YBGA_ECOLI	ybgA	Uncharacterized protein YbgA	3	3	1.23425e+07	1.14212e+07	1.31422e+07	1.35328e+07	1.19193e+07	1.35897e+07
P24255	RP54_ECOLI	rpoN	RNA polymerase sigma-54 factor	6	6	2.67189e+06	2.64359e+06	2.83414e+06	2.6103e+06	2.65659e+06	2.60135e+06
P24554	RADA_ECOLI	radA	DNA repair protein RadA	7	7	2.50783e+06	2.50864e+06	2.76348e+06	2.48828e+06	2.61846e+06	2.62016e+06
P25397	TEHB_ECOLI	tehB	Tellurite methyltransferase	9	9	9.65202e+06	1.00266e+07	9.58136e+06	1.09132e+07	1.07637e+07	9.80788e+06
P25437	FRMA_ECOLI	frmA	S-(hydroxymethyl)glutathione dehydrogenase	5	5	4.20269e+07	4.20911e+07	4.21142e+07	4.461e+07	4.58351e+07	3.90577e+07
P25516	ACON1_ECOLI	acnA	Aconitate hydratase 1	14	14	8.7489e+06	8.82044e+06	8.98581e+06	8.59143e+06	8.57709e+06	8.91435e+06
P25519	HFLX_ECOLI	hflX	GTPase HflX	16	16	1.45787e+07	1.54138e+07	1.46758e+07	1.47036e+07	1.50622e+07	1.46905e+07
P25522	MNME_ECOLI	mnmE	tRNA modification GTPase MnmE	16	16	1.42266e+07	1.48918e+07	1.46438e+07	1.51034e+07	1.48394e+07	1.41527e+07
P25524	CODA_ECOLI	codA	Cytosine deaminase	7	7	1.16109e+07	1.15977e+07	1.08672e+07	1.15389e+07	1.16692e+07	1.16147e+07
P25526	GABD_ECOLI	gabD	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD	5	5	3.11391e+06	4.01687e+06	3.58929e+06	4.21776e+06	4.17446e+06	3.49242e+06
P25534	UBIH_ECOLI	ubiH	2-octaprenyl-6-methoxyphenol hydroxylase	2	2		1.44889e+06	1.50752e+06	1.55029e+06	1.43442e+06	1.70504e+06
P25535	VISC_ECOLI	visC	Protein VisC	5	5	1.23099e+07	1.13129e+07	1.19703e+07	1.22098e+07	1.10061e+07	1.14889e+07
P25536	YHDE_ECOLI	yhdE	Maf-like protein YhdE	2	2	1.50563e+07	1.48879e+07	1.38333e+07	1.37793e+07	1.49233e+07	1.46157e+07
P25539	RIBD_ECOLI	ribD	Riboflavin biosynthesis protein RibD	10	10	1.14569e+07	1.24899e+07	1.15114e+07	1.21046e+07	1.27765e+07	1.19578e+07
P25552	GPPA_ECOLI	gppA	Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase	9	9	2.65252e+06	2.68757e+06	2.79803e+06	2.57046e+06	2.74471e+06	2.69695e+06
P25553	ALDA_ECOLI	aldA	Lactaldehyde dehydrogenase	1	1	504762	616076	656192	689706	465363	486793
P25714	YIDC_ECOLI	yidC	Membrane protein insertase YidC	4	4	3.46372e+07	3.66362e+07	3.43646e+07	3.521e+07	3.63005e+07	3.47175e+07
P25736	END1_ECOLI	endA	Endonuclease-1	2	2	5.21706e+07	5.84446e+07	6.29275e+07	6.07031e+07	6.61243e+07	6.03594e+07
P25740	RFAG_ECOLI	rfaG	Lipopolysaccharide core biosynthesis protein RfaG	3	3	1.93664e+06	2.42438e+06	2.11063e+06	2.22865e+06	1.93913e+06	1.87486e+06
P25745	MNMA_ECOLI	mnmA	tRNA-specific 2-thiouridylase MnmA	6	6	2.47162e+07	2.54241e+07	2.44651e+07	2.57555e+07	2.67358e+07	2.60106e+07
P25746	HFLD_ECOLI	hflD	High frequency lysogenization protein HflD	9	9	9.89426e+06	8.84732e+06	1.00984e+07	9.09169e+06	9.03915e+06	9.90668e+06
P25798	FLIF_ECOLI	fliF	Flagellar M-ring protein	7	7	4.22275e+06	4.91447e+06	4.34799e+06	4.72459e+06	4.72837e+06	4.46123e+06
P25888	RHLE_ECOLI	rhlE	ATP-dependent RNA helicase RhlE	12	12	9.43114e+06	9.76307e+06	1.00254e+07	1.04935e+07	9.62413e+06	9.40684e+06
P25894	YGGG_ECOLI	yggG	Uncharacterized metalloprotease YggG	2	2	3.67e+06	4.02838e+06	3.8656e+06	3.62891e+06	4.00338e+06	3.35672e+06
P25906	YDBC_ECOLI	ydbC	Putative oxidoreductase YdbC	6	6	3.48332e+06	3.51141e+06	3.45872e+06	3.31703e+06	3.63288e+06	3.48795e+06
P26602	UBIC_ECOLI	ubiC	Chorismate--pyruvate lyase	4	4	2.03148e+06	2.57146e+06	2.56758e+06	2.55643e+06	2.45968e+06	2.21509e+06
P26608	FLIS_ECOLI	fliS	Flagellar protein FliS	6	6	1.30404e+07	1.543e+07	1.46716e+07	1.48015e+07	1.55841e+07	1.3965e+07
P26612	AMY2_ECOLI	amyA	Cytoplasmic alpha-amylase	3	3	2.5704e+06	2.61741e+06	2.57368e+06	2.83599e+06	2.62056e+06	2.33968e+06
P26616	MAO1_ECOLI	maeA	NAD-dependent malic enzyme	22	22	4.21437e+07	4.22842e+07	4.38052e+07	4.12098e+07	3.98878e+07	3.93679e+07
P26646	ACUI_ECOLI	acuI	Probable acrylyl-CoA reductase AcuI	8	8	4.22132e+07	4.23884e+07	4.27091e+07	4.24396e+07	4.26003e+07	4.21966e+07
P26647	PLSC_ECOLI	plsC	1-acyl-sn-glycerol-3-phosphate acyltransferase	3	3	6.52486e+06	6.52853e+06	7.01836e+06	6.50308e+06	5.96198e+06	6.61644e+06
P26648	FTSP_ECOLI	ftsP	Cell division protein FtsP	5	5	2.26942e+06	2.10792e+06	2.31152e+06	2.45816e+06	2.44929e+06	2.0956e+06
P27238	YFED_ECOLI	yfeD	Uncharacterized protein YfeD	2	2	4.35141e+06	5.28531e+06	5.70961e+06	5.63268e+06	5.81488e+06	5.15793e+06
P27245	MARR_ECOLI	marR	Multiple antibiotic resistance protein MarR	1	1	557571	864618	590542	548193	519395	762654
P27247	PLSX_ECOLI	plsX	Phosphate acyltransferase	1	1		1.37542e+06			1.31558e+06	
P27248	GCST_ECOLI	gcvT	Aminomethyltransferase	8	8	4.3992e+07	4.50276e+07	4.26106e+07	4.25448e+07	4.62922e+07	4.42723e+07
P27249	GLND_ECOLI	glnD	[Protein-PII] uridylyltransferase	3	3	1.02264e+06	569886	899954	605066	786136	779273
P27250	YJGB_ECOLI	yjgB	Uncharacterized zinc-type alcohol dehydrogenase-like protein YjgB	3	3	7.93784e+06	8.97541e+06	8.92233e+06	6.29001e+06	6.22858e+06	7.33039e+06
P27278	NADR_ECOLI	nadR	Trifunctional NAD biosynthesis/regulator protein NadR	6	6	2.96029e+06	2.6957e+06	2.75137e+06	2.46413e+06	2.53838e+06	2.74885e+06
P27298	OPDA_ECOLI	prlC	Oligopeptidase A	34	34	4.39035e+07	4.37813e+07	4.44995e+07	4.35101e+07	4.41223e+07	4.41145e+07
P27302	TKT1_ECOLI	tktA	Transketolase 1	21	19	1.78929e+08	1.79262e+08	1.74574e+08	1.7663e+08	1.79454e+08	1.7529e+08
P27303	EMRA_ECOLI	emrA	Multidrug resistance protein A	13	13	8.31477e+06	7.8223e+06	8.00043e+06	7.796e+06	7.87239e+06	7.87761e+06
P27306	STHA_ECOLI	sthA	Soluble pyridine nucleotide transhydrogenase	5	5	5.74028e+06	5.70424e+06	4.91252e+06	5.49812e+06	5.22584e+06	4.58358e+06
P27431	YCFD_ECOLI	ycfD	50S ribosomal protein L16 arginine hydroxylase	3	3	2.5651e+07	2.71481e+07	2.64672e+07	2.94858e+07	2.59444e+07	2.4733e+07
P27434	RODZ_ECOLI	rodZ	Cytoskeleton protein RodZ	9	9	4.43003e+07	4.38919e+07	4.27997e+07	4.26401e+07	4.2957e+07	4.09761e+07
P27550	ACSA_ECOLI	acs	Acetyl-coenzyme A synthetase	3	3	1.34067e+06	1.3569e+06	1.19954e+06		1.12418e+06	
P27828	WECB_ECOLI	wecB	UDP-N-acetylglucosamine 2-epimerase	8	8	9.52413e+06	1.12212e+07	1.04206e+07	1.12667e+07	1.04152e+07	1.05905e+07
P27829	WECC_ECOLI	wecC	UDP-N-acetyl-D-mannosamine dehydrogenase	7	7	1.37785e+07	1.45738e+07	1.42132e+07	1.29247e+07	1.47475e+07	1.38336e+07
P27830	RMLB2_ECOLI	rffG	dTDP-glucose 4,6-dehydratase 2	4	4	1.32127e+07	1.16394e+07	1.24302e+07	1.21249e+07	1.18563e+07	1.24238e+07
P27832	WECD_ECOLI	wecD	dTDP-fucosamine acetyltransferase	2	2		1.34454e+06	1.00697e+06	1.27814e+06	1.38955e+06	1.34242e+06
P27833	RFFA_ECOLI	rffA	Lipopolysaccharide biosynthesis protein RffA	6	6	1.11408e+07	1.16057e+07	1.16202e+07	1.09384e+07	1.14932e+07	1.16944e+07
P27836	WECG_ECOLI	wecG	Probable UDP-N-acetyl-D-mannosaminuronic acid transferase	4	4	1.76941e+06	1.80144e+06	1.78072e+06	1.92975e+06	1.92554e+06	2.0509e+06
P27838	CYAY_ECOLI	cyaY	Protein CyaY	3	3	1.79799e+07	1.6415e+07	1.63906e+07	1.7258e+07	1.57548e+07	1.48415e+07
P27848	YIGL_ECOLI	yigL	Pyridoxal phosphate phosphatase YigL	5	5	1.87336e+07	2.06574e+07	1.99401e+07	2.05642e+07	2.11266e+07	2.07374e+07
P27859	TATD_ECOLI	tatD	Tat-linked quality control protein TatD	4	4	5.0147e+06	5.34054e+06	5.1202e+06	4.98854e+06	4.8492e+06	4.85396e+06
P27862	YIGZ_ECOLI	yigZ	IMPACT family member YigZ	1	1	9.33742e+06				9.64805e+06	1.04165e+07
P28248	DCD_ECOLI	dcd	Deoxycytidine triphosphate deaminase	5	5	3.24794e+07	3.31973e+07	3.48289e+07	3.37655e+07	3.65225e+07	3.7302e+07
P28249	ASMA_ECOLI	asmA	Protein AsmA	10	10	2.25374e+07	2.43321e+07	2.10491e+07	2.26741e+07	2.20763e+07	2.46099e+07
P28304	QOR1_ECOLI	qorA	Quinone oxidoreductase 1	9	9	2.3426e+07	2.26848e+07	2.29913e+07	2.3939e+07	2.51461e+07	2.27907e+07
P28305	PABC_ECOLI	pabC	Aminodeoxychorismate lyase	3	3	1.0582e+06	1.51942e+06	1.17774e+06	1.178e+06	1.39788e+06	1.20523e+06
P28306	YCEG_ECOLI	yceG	UPF0755 protein YceG	4	4	1.90216e+06	1.88351e+06	1.83666e+06	1.6281e+06	1.85456e+06	1.93021e+06
P28629	ADIA_ECOLI	adiA	Biodegradative arginine decarboxylase	12	12	8.48465e+06	8.54826e+06	8.38825e+06	8.4091e+06	8.35025e+06	8.56841e+06
P28630	HOLA_ECOLI	holA	DNA polymerase III subunit delta	1	1	223301	171792	187303	192374	232699	216311
P28631	HOLB_ECOLI	holB	DNA polymerase III subunit delta'	2	2		754315		696684	519106	632922
P28632	HOLD_ECOLI	holD	DNA polymerase III subunit psi	1	1	736652	634452	518605	560006	597698	543652
P28634	TSAA_ECOLI	tsaA	Probable tRNA (adenine(37)-N6)-methyltransferase	1	1					2.11732e+06	
P28635	METQ_ECOLI	metQ	D-methionine-binding lipoprotein MetQ	13	13	7.35862e+07	7.13499e+07	7.38272e+07	7.11164e+07	7.03309e+07	7.23838e+07
P28903	NRDD_ECOLI	nrdD	Anaerobic ribonucleoside-triphosphate reductase	13	13	2.54899e+07	2.55876e+07	2.56662e+07	2.55701e+07	2.64302e+07	2.51956e+07
P28904	TREC_ECOLI	treC	Trehalose-6-phosphate hydrolase	12	12	1.80848e+07	1.74144e+07	1.76569e+07	1.67446e+07	1.7401e+07	1.82966e+07
P28905	HOLC_ECOLI	holC	DNA polymerase III subunit chi	5	5	2.4947e+06	2.61509e+06	2.59043e+06	2.48951e+06	2.69981e+06	2.8536e+06
P29012	ALR2_ECOLI	dadX	Alanine racemase, catabolic	2	2	1.99022e+06	2.32409e+06	2.32442e+06	2.37285e+06	2.40585e+06	2.35216e+06
P29013	YCGB_ECOLI	ycgB	Uncharacterized protein YcgB	1	1	404126					
P29018	CYDD_ECOLI	cydD	ATP-binding/permease protein CydD	4	4	772291	1.54383e+06	1.31206e+06	1.54749e+06	1.28008e+06	1.39398e+06
P29131	FTSN_ECOLI	ftsN	Cell division protein FtsN	4	4	5.51184e+06	5.24485e+06	5.31784e+06	4.99836e+06	5.61802e+06	5.42948e+06
