Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML
P08178	PUR5_ECOLI	purM	Phosphoribosylformylglycinamidine cyclo-ligase	4	4	6.81059e+06	7.1734e+06	6.89059e+06	7.26603e+06	6.66483e+06	6.27034e+06
P08179	PUR3_ECOLI	purN	Phosphoribosylglycinamide formyltransferase	5	5	7.50828e+06	8.27854e+06	6.96869e+06	8.00499e+06	4.61936e+06	7.99895e+06
P08189	FIMF_ECOLI	fimF	Protein FimF	1	1	3.06536e+06		2.95408e+06	3.3398e+06	3.23552e+06	3.03708e+06
P08190	FIMG_ECOLI	fimG	Protein FimG	3	3	4.12552e+06	3.80667e+06	4.30713e+06	3.71681e+06	4.42384e+06	3.97651e+06
P08191	FIMH_ECOLI	fimH	Protein FimH	3	3	8.44662e+06	9.08936e+06	8.55771e+06	8.63213e+06	8.92682e+06	7.89586e+06
P08192	FOLC_ECOLI	folC	Bifunctional protein FolC	10	10	2.5868e+07	2.48865e+07	2.70443e+07	2.48727e+07	2.60489e+07	2.51185e+07
P08200	IDH_ECOLI	icd	Isocitrate dehydrogenase [NADP]	21	21	1.21296e+08	1.15963e+08	1.1921e+08	1.157e+08	1.1965e+08	1.14198e+08
P08201	NIRB_ECOLI	nirB	Nitrite reductase [NAD(P)H] large subunit	22	22	2.68428e+07	2.82852e+07	2.68495e+07	2.75734e+07	2.69776e+07	2.69688e+07
P08244	PYRF_ECOLI	pyrF	Orotidine 5'-phosphate decarboxylase	6	6	6.32633e+07	6.55632e+07	6.3234e+07	6.25959e+07	6.60039e+07	6.19167e+07
P08245	YCIH_ECOLI	yciH	Uncharacterized protein YciH	2	2	1.04153e+07	9.83638e+06	1.01181e+07	1.08279e+07	1.09882e+07	1.00507e+07
P08263ups|GSTA1_HUMAN_UPS	Glutathione	Glutathione		10	10		1.13188e+07		1.10058e+07		1.06241e+07
P08312	SYFA_ECOLI	pheS	Phenylalanine--tRNA ligase alpha subunit	17	17	6.77251e+07	6.79427e+07	6.72407e+07	6.86137e+07	6.55138e+07	6.83798e+07
P08331	CPDB_ECOLI	cpdB	2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase	19	19	1.34237e+07	1.3247e+07	1.27129e+07	1.33735e+07	1.29135e+07	1.29612e+07
P08337	MUTT_ECOLI	mutT	8-oxo-dGTP diphosphatase	1	1	3.02729e+06	2.89573e+06	2.99505e+06	2.7913e+06	2.70373e+06	2.76562e+06
P08368	CREB_ECOLI	creB	Transcriptional regulatory protein CreB	1	1				649949		
P08373	MURB_ECOLI	murB	UDP-N-acetylenolpyruvoylglucosamine reductase	4	4	7.84641e+06	8.4103e+06	8.42189e+06	8.71462e+06	8.19592e+06	8.51464e+06
P08390	USG_ECOLI	usg	USG-1 protein	10	10	2.39202e+07	2.12927e+07	2.27669e+07	2.16028e+07	2.32231e+07	2.16012e+07
P08395	SPPA_ECOLI	sppA	Protease 4	14	14	1.16513e+07	1.21951e+07	1.13341e+07	1.14506e+07	1.12749e+07	1.11665e+07
P08506	DACC_ECOLI	dacC	D-alanyl-D-alanine carboxypeptidase DacC	17	17	2.6412e+07	2.59553e+07	2.64762e+07	2.56264e+07	2.67484e+07	2.51066e+07
P08622	DNAJ_ECOLI	dnaJ	Chaperone protein DnaJ	15	15	3.46558e+07	3.39051e+07	3.40961e+07	3.35711e+07	3.55639e+07	3.34183e+07
P08660	AK3_ECOLI	lysC	Lysine-sensitive aspartokinase 3	13	13	1.29699e+07	1.38945e+07	1.40078e+07	1.47127e+07	1.34683e+07	1.4865e+07
P08758ups|ANXA5_HUMAN_UPS	Annexin	Annexin		9	9		1.6301e+07		1.5552e+07		1.68171e+07
P08839	PT1_ECOLI	ptsI	Phosphoenolpyruvate-protein phosphotransferase	33	33	3.41665e+08	3.35368e+08	3.34868e+08	3.33385e+08	3.3381e+08	3.34456e+08
P08956	T1RK_ECOLI	hsdR	Type I restriction enzyme EcoKI R protein	19	19	7.44237e+06	8.0759e+06	7.95217e+06	7.70012e+06	7.04653e+06	8.02356e+06
P08957	T1MK_ECOLI	hsdM	Type I restriction enzyme EcoKI M protein	22	22	4.71024e+07	4.79586e+07	4.71591e+07	4.66466e+07	4.7059e+07	4.61894e+07
P08997	MASY_ECOLI	aceB	Malate synthase A	1	1	8.74534e+06	9.74e+06	7.84135e+06	9.18374e+06	1.02085e+07	8.52334e+06
P09029	PURK_ECOLI	purK	N5-carboxyaminoimidazole ribonucleotide synthase	2	2	2.23013e+06	2.55779e+06	2.21554e+06	2.21246e+06	2.00608e+06	2.45266e+06
P09030	EX3_ECOLI	xthA	Exodeoxyribonuclease III	12	12	2.39941e+07	2.41524e+07	2.41829e+07	2.35679e+07	2.28105e+07	2.35545e+07
P09053	AVTA_ECOLI	avtA	Valine--pyruvate aminotransferase	6	6	1.35868e+07	1.36194e+07	1.3842e+07	1.30339e+07	1.44497e+07	1.34145e+07
P09126	HEM4_ECOLI	hemD	Uroporphyrinogen-III synthase	7	7	2.15748e+07	2.09766e+07	2.17285e+07	2.15852e+07	2.16777e+07	2.21201e+07
P09127	HEMX_ECOLI	hemX	Putative uroporphyrinogen-III C-methyltransferase	22	22	8.62871e+07	8.79378e+07	8.83565e+07	8.44142e+07	8.58604e+07	8.42679e+07
P09147	GALE_ECOLI	galE	UDP-glucose 4-epimerase	13	13	3.71447e+07	3.647e+07	3.72812e+07	3.64764e+07	3.58367e+07	3.53606e+07
P09148	GAL7_ECOLI	galT	Galactose-1-phosphate uridylyltransferase	9	9	5.66562e+06	5.75311e+06	6.18609e+06	5.66564e+06	5.67353e+06	5.63091e+06
P09152	NARG_ECOLI	narG	Respiratory nitrate reductase 1 alpha chain	22	16	1.81007e+07	1.81279e+07	1.80222e+07	1.73215e+07	1.77413e+07	1.75963e+07
P09155	RND_ECOLI	rnd	Ribonuclease D	13	13	8.62081e+06	8.91938e+06	7.40517e+06	9.22837e+06	9.42166e+06	9.12646e+06
P09158	SPEE_ECOLI	speE	Spermidine synthase	5	5	3.02837e+07	2.83543e+07	3.07766e+07	2.76232e+07	2.97659e+07	2.87304e+07
P09169	OMPT_ECOLI	ompT	Protease 7	14	13	2.36225e+07	2.27377e+07	2.43784e+07	2.30019e+07	2.56913e+07	2.22907e+07
P09211ups|GSTP1_HUMAN_UPS	Glutathione	Glutathione		3	3		7.518e+06		7.07401e+06		5.74998e+06
P09323	PTW3C_ECOLI	nagE	PTS system N-acetylglucosamine-specific EIICBA component	3	3	6.25061e+06	6.05318e+06	5.17972e+06	5.96542e+06	5.02565e+06	5.47391e+06
P09348	MOTA_ECOLI	motA	Motility protein A	3	3	1.84799e+06	1.70199e+06	1.90016e+06	1.86166e+06	2.03952e+06	1.921e+06
P09372	GRPE_ECOLI	grpE	Protein GrpE	10	10	2.05244e+08	1.90458e+08	1.95551e+08	1.81561e+08	2.09696e+08	1.8749e+08
P09373	PFLB_ECOLI	pflB	Formate acetyltransferase 1	66	61	2.19121e+09	2.12414e+09	2.15613e+09	2.12937e+09	2.13681e+09	2.12129e+09
P09394	GLPQ_ECOLI	glpQ	Glycerophosphoryl diester phosphodiesterase	13	13	2.87543e+07	2.82642e+07	2.90021e+07	2.76823e+07	2.97822e+07	2.79179e+07
P09424	MTLD_ECOLI	mtlD	Mannitol-1-phosphate 5-dehydrogenase	8	8	1.85276e+07	1.94613e+07	1.91719e+07	2.07356e+07	1.89149e+07	2.02087e+07
P09546	PUTA_ECOLI	putA	Bifunctional protein PutA	14	14	2.10429e+07	1.67365e+07	1.96427e+07	1.72561e+07	1.99675e+07	1.54672e+07
P09549	DEDD_ECOLI	dedD	Protein DedD	6	6	1.09444e+07	1.06735e+07	1.05256e+07	1.044e+07	1.08464e+07	1.01519e+07
P09831	GLTB_ECOLI	gltB	Glutamate synthase [NADPH] large chain	38	38	1.21048e+07	1.22945e+07	1.24704e+07	1.23293e+07	1.26981e+07	1.22399e+07
P09832	GLTD_ECOLI	gltD	Glutamate synthase [NADPH] small chain	8	8	3.87465e+07	3.67894e+07	3.71091e+07	3.33767e+07	3.94436e+07	3.42762e+07
P09996	YIDB_ECOLI	yidB	Uncharacterized protein YidB	2	2	1.18244e+06	1.12556e+06	760340	699653		883793
P0A698	UVRA_ECOLI	uvrA	UvrABC system protein A	24	24	1.67167e+07	1.62789e+07	1.57231e+07	1.55915e+07	1.63806e+07	1.54861e+07
P0A6A0	UBIB_ECOLI	ubiB	Probable ubiquinone biosynthesis protein UbiB	5	5	4.75128e+06	5.03729e+06	4.58572e+06	4.95934e+06	4.47964e+06	4.63445e+06
P0A6A3	ACKA_ECOLI	ackA	Acetate kinase	15	15	7.9338e+08	8.13941e+08	7.78152e+08	8.12628e+08	7.68162e+08	8.15493e+08
P0A6A8	ACP_ECOLI	acpP	Acyl carrier protein	3	3	1.13911e+09	1.22358e+09	1.09086e+09	1.24151e+09	1.12625e+09	1.19735e+09
P0A6B4	ALR1_ECOLI	alr	Alanine racemase, biosynthetic	11	11	1.27595e+07	1.1922e+07	1.20108e+07	1.19402e+07	1.28293e+07	1.2571e+07
P0A6B7	ISCS_ECOLI	iscS	Cysteine desulfurase	22	22	1.13328e+08	1.128e+08	1.11886e+08	1.12785e+08	1.10174e+08	1.13066e+08
P0A6C1	END4_ECOLI	nfo	Endonuclease 4	7	7	9.86926e+06	1.01306e+07	1.01408e+07	1.03334e+07	1.01217e+07	1.09236e+07
P0A6D0	ARGR_ECOLI	argR	Arginine repressor	1	1	1.20817e+07	1.39024e+07	1.2467e+07	1.4332e+07	1.29296e+07	1.55813e+07
P0A6D3	AROA_ECOLI	aroA	3-phosphoshikimate 1-carboxyvinyltransferase	9	9	2.45644e+07	2.58543e+07	2.32897e+07	2.51295e+07	2.32484e+07	2.44279e+07
P0A6D7	AROK_ECOLI	aroK	Shikimate kinase 1	12	12	9.87425e+07	9.87793e+07	9.8889e+07	1.05465e+08	1.01196e+08	1.0123e+08
P0A6E1	AROL_ECOLI	aroL	Shikimate kinase 2	2	2	884099	1.19523e+06		623361	1.04751e+06	995828
P0A6E4	ASSY_ECOLI	argG	Argininosuccinate synthase	10	10	2.02638e+07	2.03524e+07	2.01831e+07	2.04582e+07	2.01374e+07	2.14441e+07
P0A6E6	ATPE_ECOLI	atpC	ATP synthase epsilon chain	4	4	5.38141e+07	5.03753e+07	5.23836e+07	4.75823e+07	5.78774e+07	4.96468e+07
P0A6E9	BIOD2_ECOLI	bioD2	ATP-dependent dethiobiotin synthetase BioD 2	8	8	3.51736e+07	3.56852e+07	3.54976e+07	3.69032e+07	3.28637e+07	3.56212e+07
P0A6F1	CARA_ECOLI	carA	Carbamoyl-phosphate synthase small chain	12	12	4.30516e+07	4.44868e+07	4.43681e+07	4.2846e+07	4.5637e+07	4.38766e+07
P0A6F3	GLPK_ECOLI	glpK	Glycerol kinase	19	19	1.70099e+07	1.66622e+07	1.70695e+07	1.66765e+07	1.71696e+07	1.62702e+07
P0A6F5	CH60_ECOLI	groL	60 kDa chaperonin	36	36	6.33202e+08	6.25868e+08	6.22779e+08	6.30631e+08	6.2669e+08	6.31023e+08
P0A6F9	CH10_ECOLI	groS	10 kDa chaperonin	8	8	8.06916e+08	7.04999e+08	7.98813e+08	6.86889e+08	7.75815e+08	6.81855e+08
P0A6G3	PNCC_ECOLI	pncC	Nicotinamide-nucleotide amidohydrolase PncC	3	3	1.60134e+07	1.69188e+07	1.7651e+07	1.61763e+07	1.77607e+07	1.59742e+07
P0A6G7	CLPP_ECOLI	clpP	ATP-dependent Clp protease proteolytic subunit	5	5	1.46061e+08	1.52571e+08	1.41151e+08	1.48549e+08	1.47005e+08	1.54543e+08
P0A6H1	CLPX_ECOLI	clpX	ATP-dependent Clp protease ATP-binding subunit ClpX	22	22	9.3869e+07	9.83441e+07	9.56648e+07	9.96953e+07	9.43992e+07	9.61418e+07
P0A6H5	HSLU_ECOLI	hslU	ATP-dependent protease ATPase subunit HslU	28	28	9.11112e+07	9.41248e+07	8.97155e+07	9.2814e+07	8.89667e+07	9.36219e+07
P0A6H8	CLS_ECOLI	cls	Cardiolipin synthase	2	2	1.4327e+06	1.6773e+06	1.42495e+06	1.54607e+06	1.32683e+06	1.44223e+06
P0A6I0	KCY_ECOLI	cmk	Cytidylate kinase	13	13	4.73297e+07	4.66135e+07	4.81095e+07	4.55659e+07	4.86088e+07	4.65266e+07
P0A6I3	COAA_ECOLI	coaA	Pantothenate kinase	11	11	1.50307e+07	1.74394e+07	1.56248e+07	1.69796e+07	1.56924e+07	1.60296e+07
P0A6I6	COAD_ECOLI	coaD	Phosphopantetheine adenylyltransferase	3	3	5.69096e+06	4.66075e+06	5.53818e+06	4.83657e+06	5.41046e+06	5.15112e+06
P0A6I9	COAE_ECOLI	coaE	Dephospho-CoA kinase	4	4	2.59183e+07	2.1592e+07	2.44348e+07	2.24501e+07	2.29286e+07	2.10431e+07
P0A6J1	CYSC_ECOLI	cysC	Adenylyl-sulfate kinase	3	3	5.19826e+06	5.48723e+06	5.35014e+06	5.667e+06	5.7632e+06	5.51209e+06
P0A6J5	DADA_ECOLI	dadA	D-amino acid dehydrogenase small subunit	5	5	1.36253e+06	1.43773e+06	1.28873e+06	1.41011e+06	1.47402e+06	1.34149e+06
P0A6J8	DDLA_ECOLI	ddlA	D-alanine--D-alanine ligase A	17	17	7.32648e+07	7.24715e+07	7.30067e+07	7.30748e+07	7.43584e+07	7.23818e+07
P0A6K1	DAPF_ECOLI	dapF	Diaminopimelate epimerase	2	2	1.77823e+06	2.76866e+06		2.71163e+06	1.27986e+06	2.64442e+06
P0A6K3	DEF_ECOLI	def	Peptide deformylase	6	6	1.0508e+08	9.5935e+07	1.0238e+08	9.74822e+07	1.03453e+08	9.82934e+07
P0A6K6	DEOB_ECOLI	deoB	Phosphopentomutase	21	21	1.32834e+08	1.35192e+08	1.35706e+08	1.35217e+08	1.36189e+08	1.32862e+08
P0A6L0	DEOC_ECOLI	deoC	Deoxyribose-phosphate aldolase	10	10	1.08557e+08	1.0357e+08	1.06145e+08	1.00375e+08	1.07005e+08	9.89766e+07
P0A6L2	DAPA_ECOLI	dapA	4-hydroxy-tetrahydrodipicolinate synthase	10	10	1.59788e+08	1.58648e+08	1.57652e+08	1.64221e+08	1.58824e+08	1.60803e+08
P0A6L4	NANA_ECOLI	nanA	N-acetylneuraminate lyase	2	2				3.9689e+06		
P0A6L7	UXAB_ECOLI	uxaB	Altronate oxidoreductase	6	6	7.96442e+06	8.77455e+06	7.87029e+06	9.12898e+06	8.50436e+06	8.90054e+06
P0A6L9	HSCB_ECOLI	hscB	Co-chaperone protein HscB	5	5	2.42391e+07	2.18018e+07	2.37433e+07	2.25031e+07	2.50984e+07	2.22275e+07
P0A6M4	DTD_ECOLI	dtd	D-tyrosyl-tRNA(Tyr) deacylase	2	2	1.49474e+07	1.27915e+07	1.38169e+07	1.28495e+07	1.60985e+07	1.27659e+07
P0A6M8	EFG_ECOLI	fusA	Elongation factor G	43	43	7.62376e+08	7.50316e+08	7.48389e+08	7.55754e+08	7.49021e+08	7.54176e+08
P0A6N4	EFP_ECOLI	efp	Elongation factor P	5	5	7.09955e+08	7.06623e+08	7.14433e+08	7.06385e+08	6.38259e+08	6.99376e+08
P0A6N8	EFPL_ECOLI	yeiP	Elongation factor P-like protein	6	6	9.4421e+07	8.81803e+07	9.46412e+07	8.87801e+07	9.32781e+07	9.38049e+07
P0A6P1	EFTS_ECOLI	tsf	Elongation factor Ts	27	27	1.74653e+09	1.575e+09	1.6716e+09	1.60486e+09	1.65231e+09	1.60028e+09
P0A6P5	DER_ECOLI	der	GTPase Der	21	21	2.74461e+07	2.94951e+07	2.79732e+07	2.91144e+07	2.75172e+07	2.8941e+07
P0A6P7	ENGB_ECOLI	engB	Probable GTP-binding protein EngB	10	10	6.87761e+07	6.55117e+07	6.94494e+07	6.50496e+07	7.18059e+07	6.4946e+07
P0A6P9	ENO_ECOLI	eno	Enolase	25	25	1.13996e+09	1.13034e+09	1.12774e+09	1.16531e+09	1.12637e+09	1.14862e+09
P0A6Q3	FABA_ECOLI	fabA	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase	11	11	8.66999e+07	8.71191e+07	8.52319e+07	8.70858e+07	8.56926e+07	8.50403e+07
P0A6Q6	FABZ_ECOLI	fabZ	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ	7	7	9.98859e+07	1.05921e+08	9.77707e+07	1.0724e+08	9.42778e+07	1.08064e+08
P0A6R0	FABH_ECOLI	fabH	3-oxoacyl-[acyl-carrier-protein] synthase 3	8	8	6.94135e+07	8.47994e+07	7.80648e+07	8.3016e+07	7.32858e+07	8.37532e+07
P0A6R3	FIS_ECOLI	fis	DNA-binding protein fis	2	2	4.82484e+07	4.48835e+07	4.45333e+07	4.9503e+07	5.12697e+07	4.32608e+07
P0A6S0	FLGH_ECOLI	flgH	Flagellar L-ring protein	5	5	7.05628e+06	6.79387e+06	6.88791e+06	7.07266e+06	7.17464e+06	7.0034e+06
P0A6S5	FTSB_ECOLI	ftsB	Cell division protein FtsB	2	2	173288	191532		169190	144617	
P0A6S7	GPDA_ECOLI	gpsA	Glycerol-3-phosphate dehydrogenase [NAD(P)+]	7	7	2.77277e+07	2.67462e+07	2.79897e+07	2.63166e+07	2.53624e+07	2.78024e+07
P0A6T1	G6PI_ECOLI	pgi	Glucose-6-phosphate isomerase	27	27	2.7027e+08	2.72711e+08	2.63805e+08	2.7074e+08	2.69719e+08	2.72096e+08
P0A6T3	GAL1_ECOLI	galK	Galactokinase	9	9	1.64284e+07	1.57351e+07	1.69966e+07	1.56754e+07	1.64043e+07	1.52808e+07
P0A6T5	GCH1_ECOLI	folE	GTP cyclohydrolase 1	6	6	2.18082e+07	2.32763e+07	2.25491e+07	2.19622e+07	2.30155e+07	2.27779e+07
P0A6T9	GCSH_ECOLI	gcvH	Glycine cleavage system H protein	3	3	1.44095e+07	1.5398e+07	1.51899e+07	1.42797e+07	1.4233e+07	1.46807e+07
P0A6U3	MNMG_ECOLI	mnmG	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG	19	19	2.34827e+07	2.38281e+07	2.39209e+07	2.32999e+07	2.29635e+07	2.34355e+07
P0A6U5	RSMG_ECOLI	rsmG	Ribosomal RNA small subunit methyltransferase G	5	5	2.14003e+07	2.04519e+07	2.0085e+07	1.9512e+07	1.93261e+07	1.97045e+07
P0A6U8	GLGA_ECOLI	glgA	Glycogen synthase	12	12	1.31785e+07	1.2947e+07	1.32392e+07	1.3153e+07	1.2898e+07	1.27759e+07
P0A6V1	GLGC_ECOLI	glgC	Glucose-1-phosphate adenylyltransferase	8	8	3.10651e+07	3.05523e+07	3.05801e+07	3.15005e+07	2.97926e+07	3.02627e+07
P0A6V8	GLK_ECOLI	glk	Glucokinase	9	9	5.27011e+07	5.11918e+07	5.23882e+07	5.22556e+07	5.45246e+07	5.05241e+07
P0A6W0	GLSA2_ECOLI	glsA2	Glutaminase 2	3	3	1.77934e+06	1.53603e+06	1.65549e+06	1.59826e+06	1.76486e+06	1.52004e+06
P0A6W3	MRAY_ECOLI	mraY	Phospho-N-acetylmuramoyl-pentapeptide-transferase	1	1	5.03328e+06	5.12911e+06	5.05503e+06	4.90645e+06	4.66905e+06	4.65214e+06
P0A6W5	GREA_ECOLI	greA	Transcription elongation factor GreA	11	11	1.13394e+08	1.10367e+08	1.10677e+08	1.09533e+08	1.12119e+08	1.05542e+08
P0A6W9	GSH1_ECOLI	gshA	Glutamate--cysteine ligase	13	13	2.58355e+07	2.51652e+07	2.694e+07	2.58773e+07	2.58778e+07	2.61474e+07
P0A6X1	HEM1_ECOLI	hemA	Glutamyl-tRNA reductase	2	2		790761	628624			620179
P0A6X3	HFQ_ECOLI	hfq	Protein hfq	2	2	4.02708e+06	3.19324e+06	4.03803e+06	3.70773e+06	3.93544e+06	3.2573e+06
P0A6X7	IHFA_ECOLI	ihfA	Integration host factor subunit alpha	9	9	2.05277e+08	2.36143e+08	2.07373e+08	2.29679e+08	2.08104e+08	2.33716e+08
P0A6Y1	IHFB_ECOLI	ihfB	Integration host factor subunit beta	4	4	5.44476e+07	5.71139e+07	5.63586e+07	6.02443e+07	5.54936e+07	6.28175e+07
P0A6Y5	HSLO_ECOLI	hslO	33 kDa chaperonin	5	5	4.46439e+07	4.71918e+07	4.66965e+07	4.34048e+07	4.50565e+07	4.49102e+07
P0A6Y8	DNAK_ECOLI	dnaK	Chaperone protein DnaK	43	43	4.08567e+08	3.9335e+08	4.01739e+08	3.87767e+08	3.93009e+08	4.0061e+08
P0A6Z1	HSCA_ECOLI	hscA	Chaperone protein HscA	19	19	2.79542e+07	2.79629e+07	2.83823e+07	2.87075e+07	2.71368e+07	2.81467e+07
P0A6Z3	HTPG_ECOLI	htpG	Chaperone protein HtpG	45	45	1.32156e+08	1.27526e+08	1.31206e+08	1.25255e+08	1.32918e+08	1.27453e+08
P0A6Z6	NIKR_ECOLI	nikR	Nickel-responsive regulator	4	4	7.66664e+06	8.13826e+06	8.29767e+06	8.74041e+06	7.56218e+06	8.76779e+06
P0A705	IF2_ECOLI	infB	Translation initiation factor IF-2	37	37	9.26121e+07	9.73361e+07	9.18988e+07	9.54265e+07	9.12204e+07	9.44496e+07
P0A707	IF3_ECOLI	infC	Translation initiation factor IF-3	6	6	2.92258e+08	2.99889e+08	2.92385e+08	3.00037e+08	2.9397e+08	3.00694e+08
P0A715	KDSA_ECOLI	kdsA	2-dehydro-3-deoxyphosphooctonate aldolase	17	17	1.99537e+08	1.8581e+08	1.93599e+08	1.83278e+08	1.84434e+08	1.87318e+08
P0A717	KPRS_ECOLI	prs	Ribose-phosphate pyrophosphokinase	12	12	2.28251e+08	2.30463e+08	2.29164e+08	2.25535e+08	2.31636e+08	2.20068e+08
P0A720	KTHY_ECOLI	tmk	Thymidylate kinase	9	9	1.09621e+07	9.85264e+06	1.06024e+07	9.69146e+06	1.04274e+07	9.35046e+06
P0A722	LPXA_ECOLI	lpxA	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase	7	7	5.58922e+07	5.43494e+07	5.79934e+07	5.50454e+07	5.82521e+07	5.53909e+07
P0A725	LPXC_ECOLI	lpxC	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase	2	2	4.96951e+06	5.37007e+06	4.59116e+06	4.57286e+06	4.64112e+06	5.40273e+06
P0A729	YCEF_ECOLI	yceF	Maf-like protein YceF	5	5	7.15687e+06	7.79289e+06	7.09273e+06	7.71485e+06	6.40761e+06	7.69687e+06
P0A731	MGSA_ECOLI	mgsA	Methylglyoxal synthase	1	1	2.80566e+07	2.58153e+07	2.94038e+07	2.55849e+07	2.8768e+07	2.59009e+07
P0A734	MINE_ECOLI	minE	Cell division topological specificity factor	10	10	1.10324e+08	1.16027e+08	1.09257e+08	1.15454e+08	1.17227e+08	1.147e+08
P0A738	MOAC_ECOLI	moaC	Cyclic pyranopterin monophosphate synthase accessory protein	4	4	5.40366e+06	5.06428e+06	5.21272e+06	5.27318e+06	5.06337e+06	5.12192e+06
P0A744	MSRA_ECOLI	msrA	Peptide methionine sulfoxide reductase MsrA	3	3	3.83541e+07	3.80759e+07	3.79564e+07	3.55648e+07	3.81876e+07	3.67342e+07
P0A749	MURA_ECOLI	murA	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	13	13	4.06381e+07	4.28972e+07	4.18825e+07	4.1826e+07	4.35809e+07	4.01318e+07
P0A752	NADD_ECOLI	nadD	Nicotinate-nucleotide adenylyltransferase	1	1	2.56762e+06	3.10672e+06	2.738e+06	2.74254e+06	2.77411e+06	2.96654e+06
P0A759	NAGB_ECOLI	nagB	Glucosamine-6-phosphate deaminase	5	5	3.63332e+07	4.11792e+07	3.67526e+07	3.85748e+07	3.85468e+07	3.69141e+07
P0A761	NANE_ECOLI	nanE	Putative N-acetylmannosamine-6-phosphate 2-epimerase	1	1		469902				398574
P0A763	NDK_ECOLI	ndk	Nucleoside diphosphate kinase	6	6	6.58414e+07	6.11048e+07	6.52241e+07	6.38641e+07	6.79229e+07	5.86896e+07
P0A776	RPPH_ECOLI	rppH	RNA pyrophosphohydrolase	2	2	540218	877600		609310	688477	806441
P0A780	NUSB_ECOLI	nusB	N utilization substance protein B	8	8	1.20946e+08	1.3629e+08	1.17064e+08	1.33257e+08	1.20676e+08	1.3326e+08
P0A784	ORN_ECOLI	orn	Oligoribonuclease	7	7	2.44282e+07	2.46363e+07	2.47568e+07	2.42754e+07	2.55409e+07	2.44515e+07
P0A786	PYRB_ECOLI	pyrB	Aspartate carbamoyltransferase catalytic chain	9	9	8.14952e+06	9.66408e+06	7.83515e+06	8.90431e+06	7.99201e+06	9.34428e+06
P0A790	PAND_ECOLI	panD	Aspartate 1-decarboxylase	2	2	5.16673e+07	4.86968e+07	4.83067e+07	5.24575e+07	5.12638e+07	4.89328e+07
P0A794	PDXJ_ECOLI	pdxJ	Pyridoxine 5'-phosphate synthase	9	9	4.21175e+07	3.9792e+07	4.11933e+07	3.94616e+07	4.12783e+07	3.96875e+07
P0A796	K6PF1_ECOLI	pfkA	6-phosphofructokinase isozyme 1	14	14	2.0084e+08	1.99798e+08	1.98725e+08	1.97531e+08	2.00557e+08	1.87324e+08
P0A799	PGK_ECOLI	pgk	Phosphoglycerate kinase	27	27	1.82731e+09	1.66053e+09	1.78267e+09	1.65465e+09	1.67435e+09	1.64787e+09
P0A7A2	GPMB_ECOLI	gpmB	Probable phosphoglycerate mutase GpmB	5	5	1.2594e+07	1.32166e+07	1.19869e+07	1.38036e+07	1.46199e+07	1.33572e+07
P0A7A5	PIMT_ECOLI	pcm	Protein-L-isoaspartate O-methyltransferase	7	7	1.08143e+06	1.14844e+06	1.03879e+06	1.12004e+06	919106	1.13956e+06
P0A7A7	PLSB_ECOLI	plsB	Glycerol-3-phosphate acyltransferase	15	15	1.6366e+07	1.52157e+07	1.58011e+07	1.55345e+07	1.58772e+07	1.54274e+07
P0A7A9	IPYR_ECOLI	ppa	Inorganic pyrophosphatase	9	9	4.19174e+08	4.69993e+08	4.17629e+08	4.69356e+08	4.17173e+08	4.68175e+08
P0A7B1	PPK_ECOLI	ppk	Polyphosphate kinase	16	16	4.80856e+06	4.72372e+06	4.64137e+06	4.91327e+06	4.49876e+06	4.76028e+06
P0A7B5	PROB_ECOLI	proB	Glutamate 5-kinase	12	12	2.23424e+07	2.19301e+07	2.17006e+07	2.11994e+07	2.10665e+07	2.19747e+07
P0A7B8	HSLV_ECOLI	hslV	ATP-dependent protease subunit HslV	8	8	9.02477e+07	8.8819e+07	9.66507e+07	9.47683e+07	8.6095e+07	9.44822e+07
P0A7C2	LEXA_ECOLI	lexA	LexA repressor	8	8	2.90186e+07	2.99623e+07	2.85579e+07	2.96215e+07	2.83134e+07	2.94661e+07
P0A7C6	PEPE_ECOLI	pepE	Peptidase E	10	10	4.31798e+07	4.46267e+07	4.42099e+07	4.33893e+07	4.10794e+07	4.28756e+07
