Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML
P64423	ZNTB_ECOLI	zntB	Zinc transport protein ZntB	1	1	2.56722e+06	2.17015e+06	2.28233e+06	2.12617e+06	1.98399e+06	2.00443e+06
P64429	YPFJ_ECOLI	ypfJ	Uncharacterized protein YpfJ	3	3	6.25802e+06	6.44355e+06	6.0655e+06	5.93027e+06	5.60657e+06	6.47504e+06
P64448	YNBE_ECOLI	ynbE	Uncharacterized protein YnbE	2	2		1.8874e+06	1.26944e+06	1.67042e+06	1.46476e+06	1.77783e+06
P64451	YDCL_ECOLI	ydcL	Uncharacterized lipoprotein YdcL	3	3	1.51275e+07	1.63625e+07	1.53974e+07	1.71768e+07	1.62213e+07	1.66482e+07
P64455	YDCY_ECOLI	ydcY	Uncharacterized protein YdcY	1	1	5.67528e+07	5.68731e+07	5.61624e+07	5.49314e+07	5.54673e+07	5.33099e+07
P64463	YDFZ_ECOLI	ydfZ	Putative selenoprotein YdfZ	3	3	1.97496e+08	1.96015e+08	1.89455e+08	1.93285e+08	1.89319e+08	1.97255e+08
P64467	CNU_ECOLI	cnu	OriC-binding nucleoid-associated protein	4	4	3.20643e+07	3.28184e+07	3.19851e+07	3.09087e+07	2.84461e+07	3.19123e+07
P64476	YDIH_ECOLI	ydiH	Uncharacterized protein YdiH	3	3	5.78723e+06	5.45149e+06	5.5514e+06	5.88469e+06	5.64374e+06	5.39913e+06
P64483	YEAK_ECOLI	yeaK	Uncharacterized protein YeaK	4	4	1.04813e+07	1.25248e+07	1.06262e+07	1.31052e+07	1.05591e+07	1.31962e+07
P64493	YOAF_ECOLI	yoaF	Uncharacterized protein YoaF	1	1	1.21819e+06	1.83199e+06	1.28976e+06	1.85619e+06	1.083e+06	2.03979e+06
P64499	YEBO_ECOLI	yebO	Uncharacterized protein YebO	3	3	2.29959e+07	2.26472e+07	2.39855e+07	2.36678e+07	2.22374e+07	2.36074e+07
P64503	YEBV_ECOLI	yebV	Uncharacterized protein YebV	1	1		80812.4				87608
P64506	YEBY_ECOLI	yebY	Uncharacterized protein YebY	1	1	2.42339e+06	2.73696e+06	2.25598e+06	2.81772e+06	2.48882e+06	2.79918e+06
P64519	YODD_ECOLI	yodD	Uncharacterized protein YodD	1	1	1.35449e+06	1.38755e+06	635802	2.01618e+06		1.21457e+06
P64530	RCNR_ECOLI	rcnR	Transcriptional repressor RcnR	2	2	1.68219e+06	2.05403e+06		1.97573e+06	1.80781e+06	1.8276e+06
P64534	RCNB_ECOLI	rcnB	Nickel/cobalt homeostasis protein RcnB	4	4	2.91468e+07	3.25425e+07	2.86263e+07	3.21504e+07	3.1768e+07	3.27594e+07
P64540	YFCL_ECOLI	yfcL	Uncharacterized protein YfcL	3	3	3.26535e+07	3.71728e+07	3.18818e+07	3.47171e+07	3.32598e+07	3.61999e+07
P64545	YFGG_ECOLI	yfgG	Uncharacterized protein YfgG	1	1	3.46096e+06	3.90654e+06	3.34697e+06	3.5526e+06	3.96796e+06	3.82861e+06
P64548	YFIR_ECOLI	yfiR	Uncharacterized protein YfiR	1	1	671648	737989	727446	806402	651206	634528
P64554	QUEE_ECOLI	queE	7-carboxy-7-deazaguanine synthase	7	7	2.43677e+07	2.61285e+07	2.6072e+07	2.7674e+07	2.70912e+07	2.91646e+07
P64559	CPTB_ECOLI	cptB	Antitoxin CptB	2	2	3.87523e+06	4.3698e+06	3.62099e+06	4.68822e+06	3.4729e+06	4.3891e+06
P64564	YGGT_ECOLI	yggT	Uncharacterized protein YggT	2	2	6.12448e+06	6.57233e+06	7.43754e+06	6.58663e+06	6.28445e+06	6.18465e+06
P64581	YQJD_ECOLI	yqjD	Uncharacterized protein YqjD	3	3	2.31227e+08	2.3631e+08	2.41719e+08	2.47883e+08	2.32454e+08	2.35839e+08
P64585	YQJE_ECOLI	yqjE	Inner membrane protein YqjE	1	1	1.96207e+06	1.87825e+06	1.8924e+06	1.83327e+06	1.88167e+06	1.77243e+06
P64588	YQJI_ECOLI	yqjI	Transcriptional regulator YqjI	5	5	3.71e+06	4.05912e+06	3.3812e+06	4.43253e+06	4.12262e+06	3.95489e+06
P64596	YRAP_ECOLI	yraP	Uncharacterized protein YraP	10	10	5.34334e+07	5.35817e+07	5.22593e+07	5.07814e+07	5.46044e+07	5.27453e+07
P64599	YHBT_ECOLI	yhbT	Uncharacterized protein YhbT	8	8	2.3252e+07	2.33388e+07	2.43817e+07	2.42412e+07	2.48167e+07	2.37471e+07
P64602	MLAB_ECOLI	mlaB	Probable phospholipid ABC transporter-binding protein MlaB	1	1	6.28514e+06	7.24299e+06	5.7512e+06	7.43978e+06	6.79297e+06	7.28504e+06
P64604	MLAD_ECOLI	mlaD	Probable phospholipid ABC transporter-binding protein MlaD	6	6	6.10535e+07	6.01722e+07	6.15111e+07	5.95635e+07	5.9444e+07	6.10013e+07
P64606	MLAE_ECOLI	mlaE	Probable phospholipid ABC transporter permease protein MlaE	2	2		342899		521367	408564	
P64612	YHCM_ECOLI	yhcM	Uncharacterized protein YhcM	4	4	5.40279e+06	5.28164e+06	5.36991e+06	5.20874e+06	6.19509e+06	5.05833e+06
P64624	YHEO_ECOLI	yheO	Uncharacterized protein YheO	5	5	1.09046e+07	1.10463e+07	1.03378e+07	1.15395e+07	1.08564e+07	1.01125e+07
P64636	YRFG_ECOLI	yrfG	GMP/IMP nucleotidase YrfG	3	3	1.04231e+07	1.05792e+07	1.118e+07	1.12857e+07	1.01513e+07	9.26194e+06
P65294	YGDR_ECOLI	ygdR	Uncharacterized lipoprotein YgdR	1	1	2.76918e+06	4.24274e+06	1.87052e+06	4.90821e+06		3.81314e+06
P65367	YQCA_ECOLI	yqcA	Uncharacterized protein YqcA	3	3	8.34145e+06	8.98023e+06	8.61321e+06	7.46683e+06	9.10711e+06	8.91888e+06
P65556	YFCD_ECOLI	yfcD	Uncharacterized Nudix hydrolase YfcD	7	7	7.32536e+06	7.34817e+06	7.10854e+06	7.11182e+06	6.74082e+06	7.54658e+06
P65870	QUED_ECOLI	queD	6-carboxy-5,6,7,8-tetrahydropterin synthase	5	5	8.45814e+06	9.26206e+06	8.0713e+06	9.24639e+06	7.673e+06	9.20575e+06
P66817	DIAA_ECOLI	diaA	DnaA initiator-associating protein DiaA	3	3	1.57582e+07	1.52518e+07	1.51069e+07	1.42201e+07	1.61388e+07	1.42062e+07
P66948	YFGC_ECOLI	yfgC	TPR repeat-containing protein YfgC	7	7	1.31396e+07	1.33778e+07	1.30064e+07	1.38461e+07	1.23688e+07	1.29403e+07
P67080	YGGS_ECOLI	yggS	UPF0001 protein YggS	9	9	1.10847e+07	9.96775e+06	1.02996e+07	1.13129e+07	9.79074e+06	9.48581e+06
P67087	RSMI_ECOLI	rsmI	Ribosomal RNA small subunit methyltransferase I	7	7	3.27639e+07	3.12026e+07	3.17851e+07	3.29314e+07	3.29514e+07	2.92378e+07
P67095	YFCE_ECOLI	yfcE	Phosphodiesterase YfcE	2	2	1.99781e+07	1.86112e+07	1.9273e+07	1.90968e+07	2.08661e+07	1.94672e+07
P67244	YQHA_ECOLI	yqhA	UPF0114 protein YqhA	2	2	1.33169e+06	1.3708e+06	1.18343e+06	1.45077e+06	1.35226e+06	1.41322e+06
P67338	YOAH_ECOLI	yoaH	UPF0181 protein YoaH	1	1	4.51506e+06	4.82735e+06	4.27799e+06	4.4813e+06	3.32264e+06	4.18376e+06
P67601	YOBD_ECOLI	yobD	UPF0266 membrane protein YobD	1	1	303868	312050	304012	472044	507304	517143
P67603	YQFB_ECOLI	yqfB	UPF0267 protein YqfB	5	5	1.57249e+07	1.62747e+07	1.57935e+07	1.54872e+07	1.54406e+07	1.55822e+07
P67660	YHAJ_ECOLI	yhaJ	Uncharacterized HTH-type transcriptional regulator YhaJ	6	6	6.4681e+06	6.89578e+06	7.04806e+06	7.69095e+06	6.97339e+06	6.7568e+06
P67699	YDDM_ECOLI	yddM	Uncharacterized HTH-type transcriptional regulator YddM	1	1		3.58969e+06		4.49935e+06		3.22887e+06
P67826	CUTC_ECOLI	cutC	Copper homeostasis protein CutC	5	5	9.75628e+06	1.13051e+07	9.62347e+06	1.12715e+07	1.00074e+07	1.05086e+07
P67910	HLDD_ECOLI	hldD	ADP-L-glycero-D-manno-heptose-6-epimerase	24	24	1.6211e+08	1.60496e+08	1.61122e+08	1.61207e+08	1.63463e+08	1.58681e+08
P68066	GRCA_ECOLI	grcA	Autonomous glycyl radical cofactor	14	14	2.0912e+09	2.21271e+09	2.00405e+09	2.18819e+09	2.05861e+09	2.09292e+09
P68187	MALK_ECOLI	malK	Maltose/maltodextrin import ATP-binding protein MalK	7	7	1.10257e+07	1.09295e+07	1.04738e+07	1.14078e+07	1.10921e+07	1.14834e+07
P68191	SRA_ECOLI	sra	Stationary-phase-induced ribosome-associated protein	2	2	2.48687e+07	2.24867e+07	2.37748e+07	2.04635e+07	2.46204e+07	2.26854e+07
P68206	YJBJ_ECOLI	yjbJ	UPF0337 protein YjbJ	2	2	2.36465e+07	2.67223e+07	2.31026e+07	2.57332e+07	2.17499e+07	2.72788e+07
P68398	TADA_ECOLI	tadA	tRNA-specific adenosine deaminase	1	1	2.11905e+06	2.18013e+06		2.03555e+06	3.33113e+06	2.26466e+06
P68567	RSMJ_ECOLI	rsmJ	Ribosomal RNA small subunit methyltransferase J	3	3	1.70608e+06	1.45157e+06	1.63687e+06	1.62382e+06	1.74941e+06	1.2945e+06
P68679	RS21_ECOLI	rpsU	30S ribosomal protein S21	6	6	5.505e+08	5.83675e+08	5.45234e+08	5.74917e+08	5.40712e+08	5.70707e+08
P68688	GLRX1_ECOLI	grxA	Glutaredoxin-1	2	2	1.3104e+07	1.29177e+07	1.27908e+07	1.13557e+07	1.21272e+07	1.18203e+07
P68699	ATPL_ECOLI	atpE	ATP synthase subunit c	1	1	1.2861e+07	1.54825e+07	1.17761e+07	1.66415e+07	1.44193e+07	1.46162e+07
P68767	AMPA_ECOLI	pepA	Cytosol aminopeptidase	12	12	2.82302e+07	2.95108e+07	2.83189e+07	2.98477e+07	2.75941e+07	2.74948e+07
P68871ups|HBB_HUMAN_UPS	Hemoglobin	Hemoglobin		10	10	5.53709e+06	6.16441e+07	4.96598e+06	6.25843e+07	4.97258e+06	6.25378e+07
P68919	RL25_ECOLI	rplY	50S ribosomal protein L25	9	9	9.8618e+08	9.36414e+08	9.93138e+08	8.1794e+08	1.02411e+09	9.0245e+08
P69222	IF1_ECOLI	infA	Translation initiation factor IF-1	4	4	2.1914e+08	1.95267e+08	2.16218e+08	1.91557e+08	2.19368e+08	1.89981e+08
P69228	BAER_ECOLI	baeR	Transcriptional regulatory protein BaeR	12	12	8.08014e+06	8.49651e+06	7.98994e+06	8.14045e+06	8.42518e+06	8.54426e+06
P69330	CITD_ECOLI	citD	Citrate lyase acyl carrier protein	5	5	5.14828e+07	4.9562e+07	5.36082e+07	5.4524e+07	5.24295e+07	5.43311e+07
P69346	YEFM_ECOLI	yefM	Antitoxin YefM	1	1	6.73304e+06	6.68012e+06	6.50305e+06	6.39184e+06	6.21024e+06	5.7543e+06
P69407	RCSB_ECOLI	rcsB	Capsular synthesis regulator component B	9	9	6.70477e+07	6.05947e+07	6.43917e+07	5.85888e+07	6.64559e+07	5.74734e+07
P69411	RCSF_ECOLI	rcsF	Protein RcsF	2	2	3.79091e+07	3.90108e+07	3.73868e+07	3.88119e+07	3.98354e+07	4.02446e+07
P69425	TATB_ECOLI	tatB	Sec-independent protein translocase protein TatB	4	4	1.65269e+07	1.87499e+07	1.70927e+07	1.84588e+07	1.81172e+07	1.78166e+07
P69428	TATA_ECOLI	tatA	Sec-independent protein translocase protein TatA	2	2	1.7205e+08	1.75979e+08	1.68952e+08	1.67287e+08	1.71675e+08	1.60094e+08
P69441	KAD_ECOLI	adk	Adenylate kinase	17	17	4.0025e+08	3.8648e+08	4.07831e+08	4.08098e+08	4.17109e+08	3.96867e+08
P69490	CCME_ECOLI	ccmE	Cytochrome c-type biogenesis protein CcmE	1	1	2.86558e+06	2.61994e+06	2.79994e+06		2.83822e+06	2.52779e+06
P69503	APT_ECOLI	apt	Adenine phosphoribosyltransferase	11	11	1.33014e+08	1.2859e+08	1.31528e+08	1.29727e+08	1.33174e+08	1.32375e+08
P69739	MBHS_ECOLI	hyaA	Hydrogenase-1 small chain	3	3	2.96517e+06	3.0752e+06	2.27854e+06	3.03548e+06	2.6826e+06	2.60765e+06
P69741	MBHT_ECOLI	hybO	Hydrogenase-2 small chain	3	3	2.07805e+07	2.07131e+07	2.14823e+07	2.15834e+07	2.17074e+07	2.22708e+07
P69776	LPP_ECOLI	lpp	Major outer membrane lipoprotein Lpp	3	3	4.34589e+08	4.65916e+08	4.40374e+08	4.61308e+08	4.47917e+08	4.58814e+08
P69783	PTGA_ECOLI	crr	Glucose-specific phosphotransferase enzyme IIA component	11	11	9.75056e+08	9.00578e+08	9.00285e+08	9.12234e+08	9.36319e+08	8.8929e+08
P69786	PTGCB_ECOLI	ptsG	PTS system glucose-specific EIICB component	13	13	4.41473e+07	4.33655e+07	4.34285e+07	4.25119e+07	4.29586e+07	4.242e+07
P69791	PTQA_ECOLI	chbA	N,N'-diacetylchitobiose-specific phosphotransferase enzyme IIA component	1	1	1.37762e+06	1.11407e+06	744195	1.09059e+06	1.02595e+06	856945
P69795	PTQB_ECOLI	chbB	N,N'-diacetylchitobiose-specific phosphotransferase enzyme IIB component	2	2	1.44736e+06	2.15414e+06	1.55285e+06	2.21623e+06	1.5192e+06	1.80876e+06
P69797	PTNAB_ECOLI	manX	PTS system mannose-specific EIIAB component	18	18	9.92968e+07	9.79387e+07	9.69701e+07	9.59492e+07	1.0207e+08	9.75422e+07
P69801	PTNC_ECOLI	manY	Mannose permease IIC component	1	1	1.68331e+07	1.47081e+07	1.57129e+07	1.57442e+07	1.70363e+07	1.53962e+07
P69805	PTND_ECOLI	manZ	Mannose permease IID component	6	6	3.417e+07	2.95059e+07	3.5581e+07	3.3009e+07	3.33031e+07	3.04266e+07
P69811	PTFAH_ECOLI	fruB	Multiphosphoryl transfer protein	23	23	1.19149e+08	1.14233e+08	1.1789e+08	1.11635e+08	1.19951e+08	1.11187e+08
P69829	PTSN_ECOLI	ptsN	Nitrogen regulatory protein	7	7	1.34555e+07	1.2484e+07	1.2819e+07	1.13662e+07	1.40527e+07	1.30442e+07
P69853	DMSD_ECOLI	dmsD	Tat proofreading chaperone DmsD	4	4	3.24157e+06	3.77247e+06	3.22994e+06	3.87299e+06	3.35584e+06	3.87477e+06
P69874	POTA_ECOLI	potA	Spermidine/putrescine import ATP-binding protein PotA	6	6	2.6938e+07	2.56068e+07	2.53698e+07	2.32481e+07	2.67142e+07	2.52899e+07
P69902	FCTA_ECOLI	frc	Formyl-coenzyme A transferase	8	8	7.61327e+06	8.20687e+06	7.29092e+06	8.19864e+06	7.83834e+06	8.44987e+06
P69905ups|HBA_HUMAN_UPS	Hemoglobin	Hemoglobin		6	6		5.06386e+07		5.11644e+07		4.96983e+07
P69908	DCEA_ECOLI	gadA	Glutamate decarboxylase alpha	20	3	2.66001e+08	2.77566e+08	2.64313e+08	2.66422e+08	2.70039e+08	2.72292e+08
P69910	DCEB_ECOLI	gadB	Glutamate decarboxylase beta	3	3	3.58841e+07	3.66271e+07	4.12098e+07	3.13559e+07	4.33263e+07	3.15592e+07
P69913	CSRA_ECOLI	csrA	Carbon storage regulator	2	2	1.69982e+08	1.45934e+08	1.51813e+08	1.42747e+08	1.48495e+08	1.58905e+08
P69924	RIR2_ECOLI	nrdB	Ribonucleoside-diphosphate reductase 1 subunit beta	17	17	2.83275e+07	3.35153e+07	2.76873e+07	3.26186e+07	2.88176e+07	3.26766e+07
P69931	HDA_ECOLI	hda	DnaA-homolog protein hda	10	10	6.63383e+06	6.48445e+06	6.71592e+06	6.41118e+06	6.24968e+06	6.99063e+06
P75691	YAHK_ECOLI	yahK	Uncharacterized zinc-type alcohol dehydrogenase-like protein YahK	5	5	4.29708e+06	3.6981e+06	4.10314e+06	3.76078e+06	3.99409e+06	3.77594e+06
P75694	YAHO_ECOLI	yahO	Uncharacterized protein YahO	2	2	2.31834e+06	2.31594e+06		3.45775e+06	2.24614e+06	3.35131e+06
P75713	YLBA_ECOLI	ylbA	Uncharacterized protein YlbA	2	2		3.24883e+06	3.0303e+06	2.075e+06	2.46898e+06	3.20926e+06
P75726	CILA_ECOLI	citF	Citrate lyase alpha chain	15	15	3.58397e+07	3.64215e+07	3.47276e+07	3.60291e+07	3.61657e+07	3.52034e+07
P75728	UBIF_ECOLI	ubiF	2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase	4	4	3.6837e+06	3.22126e+06	3.65383e+06	3.72973e+06	3.8974e+06	3.44485e+06
P75736	YBFF_ECOLI	ybfF	Esterase YbfF	7	7	8.78162e+06	9.87681e+06	9.34703e+06	1.02012e+07	9.02884e+06	9.63653e+06
P75745	YBGK_ECOLI	ybgK	Uncharacterized protein YbgK	6	6	4.81854e+06	5.07037e+06	4.71192e+06	4.72379e+06	4.88247e+06	4.98076e+06
P75746	YBGL_ECOLI	ybgL	UPF0271 protein YbgL	2	2	2.32844e+06	2.09866e+06	1.97697e+06	1.67052e+06	2.34575e+06	2.16186e+06
P75767	YBHK_ECOLI	ybhK	UPF0052 protein YbhK	5	5	1.9035e+06	1.753e+06	1.69018e+06	1.65316e+06	1.818e+06	1.73045e+06
P75777	YBHG_ECOLI	ybhG	UPF0194 membrane protein YbhG	7	7	1.40223e+07	1.42677e+07	1.45508e+07	1.46666e+07	1.43278e+07	1.41641e+07
P75780	FIU_ECOLI	fiu	Catecholate siderophore receptor Fiu	2	2	1.65516e+06	1.3396e+06	1.51507e+06	1.61321e+06	1.61143e+06	1.82386e+06
P75782	RLMF_ECOLI	rlmF	Ribosomal RNA large subunit methyltransferase F	2	2				2.0786e+06	2.7006e+06	2.52225e+06
P75792	SUPH_ECOLI	ybiV	Sugar phosphatase YbiV	3	3	2.45086e+06	2.58186e+06	2.55873e+06	2.94154e+06	2.36909e+06	3.14278e+06
P75797	GSIB_ECOLI	gsiB	Glutathione-binding protein GsiB	5	5	3.75224e+06	3.46159e+06	3.38815e+06	3.6499e+06	3.45846e+06	3.79676e+06
P75809	YBJI_ECOLI	ybjI	Flavin mononucleotide phosphatase YbjI	3	3	3.75643e+06	5.62396e+06	4.40703e+06	5.41615e+06	4.74758e+06	5.61754e+06
P75818	YBJP_ECOLI	ybjP	Uncharacterized lipoprotein YbjP	5	5	3.34132e+07	3.38521e+07	3.24796e+07	3.27608e+07	3.23471e+07	3.30182e+07
P75820	AMID_ECOLI	amiD	N-acetylmuramoyl-L-alanine amidase AmiD	2	2	786226	644440	749942	594461	784455	607074
P75821	YBJS_ECOLI	ybjS	Uncharacterized protein YbjS	3	3	2.79183e+06	3.13609e+06	3.03055e+06	3.19002e+06	2.79287e+06	3.03598e+06
P75823	LTAE_ECOLI	ltaE	Low specificity L-threonine aldolase	9	9	1.8784e+07	1.99049e+07	1.89605e+07	2.03648e+07	1.84577e+07	1.97845e+07
P75829	YBJX_ECOLI	ybjX	Uncharacterized protein YbjX	7	7	1.21825e+07	1.35259e+07	1.26585e+07	1.2917e+07	1.27419e+07	1.28007e+07
P75830	MACA_ECOLI	macA	Macrolide-specific efflux protein MacA	2	2	356604				258764	
P75838	YCAO_ECOLI	ycaO	Ribosomal protein S12 methylthiotransferase accessory factor YcaO	13	13	4.28745e+07	4.06188e+07	4.03209e+07	4.05697e+07	4.13657e+07	3.9777e+07
P75849	YCBL_ECOLI	ycbL	Uncharacterized protein YcbL	2	2	2.55185e+07	2.16155e+07	2.41075e+07	2.14623e+07	2.39952e+07	2.09965e+07
P75856	ELFD_ECOLI	elfD	Probable fimbrial chaperone protein ElfD	1	1	1.05129e+07	1.54546e+07		1.53761e+07	1.10112e+07	1.56965e+07
P75863	YCBX_ECOLI	ycbX	Uncharacterized protein YcbX	9	9	1.18667e+07	1.17013e+07	1.20537e+07	1.15572e+07	1.12632e+07	1.16659e+07
P75864	RLMKL_ECOLI	rlmL	Ribosomal RNA large subunit methyltransferase K/L	16	16	8.09745e+06	8.48846e+06	8.21196e+06	8.71844e+06	8.56269e+06	8.97876e+06
P75867	LONH_ECOLI	ycbZ	Putative Lon protease homolog	7	7	1.08062e+07	9.54604e+06	1.08752e+07	1.04478e+07	9.66539e+06	9.16621e+06
P75874	YCCU_ECOLI	yccU	Uncharacterized protein YccU	4	4	2.38571e+07	2.71468e+07	2.71501e+07	2.72543e+07	2.59049e+07	2.80397e+07
P75876	RLMI_ECOLI	rlmI	Ribosomal RNA large subunit methyltransferase I	13	13	2.68901e+07	2.69976e+07	2.76553e+07	2.70946e+07	2.71575e+07	2.60563e+07
P75882	GFCD_ECOLI	gfcD	Uncharacterized lipoprotein GfcD	17	17	1.78102e+07	1.85765e+07	1.78385e+07	1.8902e+07	1.79426e+07	1.83641e+07
P75883	GFCC_ECOLI	gfcC	Uncharacterized protein GfcC	4	4	5.41874e+06	6.54919e+06	5.45971e+06	7.37821e+06	4.78691e+06	6.89875e+06
P75884	GFCB_ECOLI	gfcB	Uncharacterized lipoprotein GfcB	6	6	6.95346e+06	6.77152e+06	6.92501e+06	6.76702e+06	7.14922e+06	6.76624e+06
P75913	GHRA_ECOLI	ghrA	Glyoxylate/hydroxypyruvate reductase A	6	6	4.26488e+06	5.07438e+06	4.92786e+06	5.45411e+06	4.81206e+06	4.83099e+06
P75914	YCDX_ECOLI	ycdX	Probable phosphatase YcdX	8	8	2.40528e+07	2.42562e+07	2.59818e+07	2.46624e+07	2.59353e+07	2.59329e+07
P75915	YCDY_ECOLI	ycdY	Chaperone protein YcdY	6	6	3.69196e+07	3.67296e+07	3.81407e+07	3.67232e+07	3.66373e+07	3.54828e+07
P75931	YCEM_ECOLI	yceM	Putative oxidoreductase YceM	1	1	3.42504e+06	3.72081e+06	2.91863e+06	3.55799e+06	3.38017e+06	3.12495e+06
P75937	FLGE_ECOLI	flgE	Flagellar hook protein FlgE	7	7	1.72124e+07	1.7344e+07	1.72215e+07	1.6355e+07	1.8122e+07	1.5437e+07
P75938	FLGF_ECOLI	flgF	Flagellar basal-body rod protein FlgF	1	1	2.39463e+06	1.88475e+06	2.11559e+06	2.4078e+06	1.41402e+06	2.09629e+06
P75946	YCFL_ECOLI	ycfL	Uncharacterized protein YcfL	1	1		1.72392e+06	1.91062e+06	2.51791e+06		
P75949	NAGZ_ECOLI	nagZ	Beta-hexosaminidase	8	8	7.14789e+06	6.79719e+06	6.83641e+06	6.94262e+06	6.69526e+06	6.28182e+06
P75954	YCFS_ECOLI	ycfS	Probable L,D-transpeptidase YcfS	3	3	1.58318e+06	1.77224e+06	1.4969e+06	1.76481e+06	1.59306e+06	1.63114e+06
P75957	LOLD_ECOLI	lolD	Lipoprotein-releasing system ATP-binding protein LolD	3	3	1.92914e+07	2.35873e+07	2.0824e+07	2.59206e+07	1.97042e+07	2.36413e+07
P75959	NAGK_ECOLI	nagK	N-acetyl-D-glucosamine kinase	5	5	9.0575e+06	9.46594e+06	9.37399e+06	9.55503e+06	9.1564e+06	9.1984e+06
P75960	NPD_ECOLI	cobB	NAD-dependent protein deacylase	5	5	2.00676e+07	1.93532e+07	1.86317e+07	1.77354e+07	1.99711e+07	1.84312e+07
P75966	RLUE_ECOLI	rluE	Ribosomal large subunit pseudouridine synthase E	3	3	801780	696236	717531	687451	755532	675909
P76002	PLIG_ECOLI	pliG	Inhibitor of g-type lysozyme	8	8	7.8788e+06	7.57023e+06	7.68576e+06	6.58685e+06	7.78271e+06	7.5312e+06
P76004	YCGM_ECOLI	ycgM	Uncharacterized protein YcgM	3	3	2.62643e+06	2.42466e+06	2.95411e+06	2.50907e+06	2.91628e+06	2.63283e+06
P76007	CVRA_ECOLI	cvrA	Cell volume regulation protein A	4	4	1.37879e+06	1.31602e+06	1.42715e+06	1.41749e+06	1.64178e+06	1.33679e+06
P76008	LDCA_ECOLI	ldcA	Murein tetrapeptide carboxypeptidase	6	6	7.65156e+06	7.08106e+06	7.4575e+06	7.34028e+06	7.54376e+06	7.00068e+06
P76010	YCGR_ECOLI	ycgR	Flagellar brake protein YcgR	2	2				539445		727133
P76014	DHAL_ECOLI	dhaL	PTS-dependent dihydroxyacetone kinase, ADP-binding subunit DhaL	4	4	2.36322e+07	2.39294e+07	2.37892e+07	2.47281e+07	2.53989e+07	2.45915e+07
P76015	DHAK_ECOLI	dhaK	PTS-dependent dihydroxyacetone kinase, dihydroxyacetone-binding subunit DhaK	7	7	1.18709e+07	1.18198e+07	1.15033e+07	1.05213e+07	1.20464e+07	1.14178e+07
P76027	OPPD_ECOLI	oppD	Oligopeptide transport ATP-binding protein OppD	7	7	3.99724e+06	4.21288e+06	4.42337e+06	3.86216e+06	4.79439e+06	4.55128e+06
P76034	YCIT_ECOLI	yciT	Uncharacterized HTH-type transcriptional regulator YciT	6	6	7.78604e+06	8.13414e+06	8.03327e+06	7.97416e+06	8.0793e+06	8.63723e+06
P76046	YCJX_ECOLI	ycjX	Uncharacterized protein YcjX	2	2	948657	960002	971633	965312	979917	950748
P76049	YCJY_ECOLI	ycjY	Uncharacterized protein YcjY	3	3	6.55157e+06	6.37994e+06	6.12732e+06	5.54588e+06	6.68598e+06	5.03513e+06
P76053	SMRA_ECOLI	smrA	Probable DNA endonuclease SmrA	2	2	1.85568e+06	2.07565e+06	1.82307e+06	1.60066e+06	2.00745e+06	2.12008e+06
P76055	TTCA_ECOLI	ttcA	tRNA 2-thiocytidine biosynthesis protein TtcA	5	5	1.7074e+07	1.70005e+07	1.57961e+07	1.71318e+07	1.64381e+07	1.69089e+07
P76104	YDCP_ECOLI	ydcP	Uncharacterized protease YdcP	7	7	1.28588e+07	1.3371e+07	1.22081e+07	1.4156e+07	1.31268e+07	1.33547e+07
P76112	YNCA_ECOLI	yncA	N-acyltransferase YncA	1	1	5.66744e+06	5.69978e+06	5.96913e+06	6.41596e+06	5.51949e+06	6.27794e+06
P76115	YNCD_ECOLI	yncD	Probable TonB-dependent receptor YncD	1	1		280867		268719		325239
P76116	YNCE_ECOLI	yncE	Uncharacterized protein YncE	10	10	2.13707e+07	2.11635e+07	2.12152e+07	2.06376e+07	2.00985e+07	2.0697e+07
P76149	SAD_ECOLI	sad	Succinate semialdehyde dehydrogenase [NAD(P)+] Sad	2	2	4.30708e+06	5.31217e+06	5.21228e+06	4.14096e+06	2.96859e+06	4.6349e+06
P76170	YNFB_ECOLI	ynfB	UPF0482 protein YnfB	2	2	5.74591e+06	5.96732e+06	5.68928e+06	6.33829e+06	5.66971e+06	6.02317e+06
P76177	YDGH_ECOLI	ydgH	Protein YdgH	22	22	9.07741e+07	8.77878e+07	8.99221e+07	8.5209e+07	8.91704e+07	8.37386e+07
P76187	YDHF_ECOLI	ydhF	Oxidoreductase YdhF	5	5	6.86967e+06	7.52716e+06	6.87502e+06	7.16191e+06	6.49282e+06	7.24638e+06
