protein	RD139_Wide_UPS1_0_25fmol_inj1	RD139_Wide_UPS1_0_25fmol_inj2	RD139_Wide_UPS1_0_25fmol_inj3	RD139_Wide_UPS1_1fmol_inj1	RD139_Wide_UPS1_1fmol_inj2	RD139_Wide_UPS1_1fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P22939	1721515.0624231563	1240552.2589925146	1726298.6048731855	1240216.2098703424	1215995.5975213042	1567870.9201931264	P22939	P22939		ispA	0	0.3306136505965693	0.22042521174655696	False	0.023099415204678363	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P25535	7150366.247490068	6979402.711015323	7537276.54365233	7609842.02980213	7439657.43883352	7273744.874358299	P25535	P25535		visC	0	0.33064381504220464	-0.04304427380794963	False	0.023125996810207338	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A9H5	2650054.833316769	2685052.080890887	2797571.504309702	2608479.7507260805	2524175.2780711288	2740685.954075881	P0A9H5	P0A9H5		btuR	0	0.331621062745398	0.046754607546617345	False	0.023152578415736313	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P07001	13845713.905685466	13241061.717112876	13955287.21086623	13715368.739062175	13989547.83594028	14244863.899777334	P07001	P07001		pntA	0	0.3319124792401501	-0.031560016277643405	False	0.023179160021265285	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P04036	22533306.361804288	21980876.93721333	21268000.072477307	22404382.2919113	22274284.79943774	22495729.362190228	P04036	P04036		dapB	0	0.3320390122176988	-0.030214560663972302	False	0.02320574162679426	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0ADQ2	12015592.57707005	12740822.78915596	11554611.005630491	12961994.531510722	12674324.624009917	12105377.727949644	P0ADQ2	P0ADQ2		yiiD	0	0.33225714810569495	-0.05575157850024456	False	0.023232323232323233	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A7F9	4808178.798897831	5820865.035913519	5323034.342009914	4884160.311104529	5072616.8115422325	4885352.907634109	P0A7F9	P0A7F9		queA	0	0.33241702373445786	0.10404623362336317	False	0.023258904837852205	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P17854	20352699.59799562	21251579.624285847	21324355.98341609	20358025.075556967	20105753.945886884	21062870.85146994	P17854	P17854		cysH	0	0.33253411066690813	0.032505214214581336	False	0.023285486443381184	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P24554	2831895.365669802	3054132.034378256	2814414.401998733	2869335.584810406	3218387.9127562614	3035965.2598408973	P24554	P24554		radA	0	0.3326015148055605	-0.06852857003713211	False	0.023312068048910155	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0AD10	10490823.360872576	8947867.81805347	9497508.492577352	9306654.741536738	8646884.020922938	9241867.575679164	P0AD10	P0AD10		yecJ	0	0.33274789721947085	0.08951247643627269	False	0.02333864965443913	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P06709	3740565.5372672	3850926.564093845	3856836.318931885	3859243.219076786	3694467.517403042	3609029.887222176	P06709	P06709		birA	0	0.3328177286737633	0.03644569025487413	False	0.023365231259968103	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P78067	10496201.410739392	10586824.156337015	11046558.320860237	10460372.477571571	11425838.925186856	12676616.345748734	P78067	P78067		ynjE	0	0.3329373836567706	-0.10531895953395222	False	0.023391812865497075	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P33011	2002423.9907600929	2109650.2499999986	1933534.1979845103	1936908.369392812	1974166.8527266604	1940270.8151541837	P33011	P33011		yeeA	0	0.3329675783105985	0.047119002817912675	False	0.023418394471026054	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0ACD8	39428588.50244145	39350705.70399687	39400704.14005305	39286782.987027176	38354172.12612488	39330949.36350381	P0ACD8	P0ACD8		hyaB	0	0.33332980914222105	0.014823833856833476	False	0.023444976076555026	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P69924	18953034.98718303	18103905.063176733	17321295.10047505	19417379.982121248	18416145.880879708	18464256.87301392	P69924	P69924		nrdB	0	0.33379759730815906	-0.05004877413913358	False	0.023471557682084	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0AE48	15249895.911680702	15620864.219230702	15451738.747241346	15100016.567378895	15368511.768169614	15386456.18708556	P0AE48	P0AE48		ytfP	0	0.33437760015984586	0.014634515956076207	False	0.023498139287612973	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A6F1	46094760.611806095	48470053.87869304	48667338.19242512	44192127.39521216	47388783.97839694	47250909.55516671	P0A6F1	P0A6F1		carA	0	0.33532546443481437	0.045017105887657054	False	0.023524720893141945	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A6G7	75190467.18317373	75581974.19902004	68067773.76737607	76540684.35918118	74406978.60662116	77090646.70346478	P0A6G7	P0A6G7		clpP	0	0.3366188940930577	-0.05939833346829586	False	0.023551302498670924	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A8Q0	3330517.559415476	3066493.6110488493	3204933.014938293	3208168.20112664	3355331.4437143127	3339023.8954610475	P0A8Q0	P0A8Q0		frdC	0	0.3368214548148645	-0.044469675851369385	False	0.023577884104199896	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P05719	5609860.593361515	4515049.881570805	5291151.482773935	4752106.356962159	4327469.432400707	5049675.363039807	P05719	P05719		hsdS	0	0.33933347702381567	0.12574926986311086	False	0.02360446570972887	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P77258	20839201.400082104	20649174.44788422	21325762.946356528	21421611.323863056	21933528.52872097	20771178.6227369	P77258	P77258		nemA	0	0.33975914799210966	-0.029827252720815774	False	0.023631047315257843	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0AA93	148459.65838907167	230632.9844000002	259821.37654330488	201923.1103853491	295142.6366625114	287237.2139482729	P0AA93	P0AA93		ypdA	0	0.34037063378077376	-0.2957892508387862	False	0.023657628920786815	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P29744	4671679.964622923	5078535.03603519	4697091.053647161	4475042.799223334	4762837.751587631	4688928.05642796	P29744	P29744		flgL	0	0.3410919194807029	0.052935807244870736	False	0.02368421052631579	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P69428	22042015.18535614	27618068.025464494	29723194.81415501	27896404.455954757	31214913.959290825	28881373.803778324	P69428	P69428		tatA	0	0.341094945435231	-0.1485485753944424	False	0.023710792131844766	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P60061	3595115.894027956	3492037.667838599	3359378.0147804557	3201114.552092381	3272605.423537956	3552033.848407526	P60061	P60061		adiC	0	0.3413537323409591	0.0593133076875084	False	0.02373737373737374	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P23845	18484865.911044315	17387640.221044276	17955376.914130513	17626588.40861387	17628725.626114942	17397706.656885482	P23845	P23845		cysN	0	0.3414374389671487	0.03183738716715876	False	0.023763955342902713	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P45531	483162.1752602944	397764.0	320580.0880060612	314606.17071669915	358310.4105161413	354236.19989535434	P45531	P45531		tusC	0	0.34144823514123634	0.22619338155217766	False	0.023790536948431685	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P63224	47822617.08533203	47672768.56881689	46441035.04855597	47046110.73853969	50486451.55954405	48199194.11186069	P63224	P63224		gmhA	0	0.3415852000828701	-0.03807045877438334	False	0.02381711855396066	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P77499	10925792.619063083	11813353.57001299	12274661.208186615	10075647.283719528	10720433.81794811	11975894.383293688	P77499	P77499		sufC	0	0.34219633179935477	0.09546130805308316	False	0.023843700159489632	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P77433	4681007.712660117	4551754.393356953	4429781.171328992	4363057.496446704	5139078.682782845	5081069.259677083	P77433	P77433		ykgG	0	0.343912244346698	-0.09408179810005476	False	0.02387028176501861	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A790	6965223.202269017	7461174.000000008	7724502.5446558595	6705050.324942366	7334009.125514745	7170835.507600855	P0A790	P0A790		panD	0	0.3442132751670931	0.06262782482636826	False	0.023896863370547583	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0ADT2	2918736.897625579	3121031.263539785	2645339.0091626854	2849118.7269415334	2675553.2425024565	2644676.844963112	P0ADT2	P0ADT2		ygiB	0	0.34459601470391055	0.08832256672375993	False	0.023923444976076555	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A6F5	662586120.2033992	683917681.4888841	686914071.2574928	688204722.8788325	685646934.298509	687742607.8894264	P0A6F5	P0A6F5		groL	0	0.34464690741905224	-0.019853705595491305	False	0.02395002658160553	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P64499	7003954.387164864	6906023.352373036	7346562.64749763	6793230.248011238	6946186.439868675	7015311.056810696	P64499	P64499		yebO	0	0.34499713989576053	0.03446680266804681	False	0.023976608187134502	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A6Z3	239357409.0542031	246136024.464418	245949604.5443212	243313958.5839645	247677158.39560604	249992382.2722263	P0A6Z3	P0A6Z3		htpG	0	0.3450651605352415	-0.018695898664918633	False	0.02400318979266348	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A6F9	233120445.36062735	249533428.5716093	251657980.26878485	225143357.52575108	242227512.1048334	241145169.14129928	P0A6F9	P0A6F9		groS	0	0.3458573753081264	0.051592377996475536	False	0.024029771398192453	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0ABV6	13801539.996833682	13904775.131555824	12122445.455190277	14230632.722796535	13781504.442105437	13931863.4758482	P0ABV6	P0ABV6		tolR	0	0.3462580695360748	-0.07465388729696443	False	0.024056353003721425	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A877	5448199.121389006	4984627.486713544	5421279.0186486775	5594106.7066957895	5528814.84197124	5305440.220689293	P0A877	P0A877		trpA	0	0.34631901333771653	-0.05133212901877516	False	0.0240829346092504	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0ACE7	47963979.43101176	45584263.63368008	43907113.826845385	45300068.6925459	44518902.44416081	43207468.19378316	P0ACE7	P0ACE7		hinT	0	0.3466072073981577	0.04725011906540934	False	0.024109516214779372	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P62768	36498915.00656172	33592057.732323155	34727647.718040675	35430010.427059986	36090331.01569309	36397074.44716355	P62768	P62768		yaeH	0	0.34752667428246975	-0.042032681554234966	False	0.02413609782030835	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P19926	15855843.56447548	15926584.903049204	15775430.32224794	15439327.890814176	15436239.369503291	15999295.411265155	P19926	P19926		agp	0	0.3476087439230683	0.02086929783500754	False	0.024162679425837323	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P69407	20797865.924434584	22205088.72810585	22384507.782080054	21241556.848250624	21135631.78220649	21180979.662159413	P69407	P69407		rcsB	0	0.34810264486209785	0.04093648836865627	False	0.024189261031366295	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A9V1	25602732.33761216	25202801.174085066	25753355.837658297	26262018.688162565	25815131.36842817	25427485.112065013	P0A9V1	P0A9V1		lptB	0	0.34817958100961743	-0.017712692822836773	False	0.02421584263689527	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A6U8	20108209.73686309	18781711.381911267	18767436.37063606	19061473.81055712	18609935.36853472	18334421.675045945	P0A6U8	P0A6U8		glgA	0	0.3485594851620719	0.0419276815715472	False	0.024242424242424242	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P16700	50487866.80206918	51360933.63787276	52159100.77157605	48521115.92588207	50025041.287656605	51868612.161652274	P16700	P16700		cysP	0	0.35053545414321385	0.034058135127129414	False	0.024269005847953218	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A7Y8	3929288.3657789454	4386412.675353086	4246130.310507057	4072152.6042976575	4094040.8950140607	3897288.918874987	P0A7Y8	P0A7Y8		rnpA	0	0.3506294457321646	0.058400369293007175	False	0.024295587453482193	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A8F4	20652105.85818228	20905198.934430644	19509449.6155259	21151817.96411896	20202992.05513504	21589847.45846919	P0A8F4	P0A8F4		udk	0	0.3509407791137831	-0.0436967617489409	False	0.024322169059011165	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0ACZ4	15579263.05253795	14811913.666245356	14652729.400271283	16167864.732857749	15309209.5569767	15001851.30233382	P0ACZ4	P0ACZ4		evgA	0	0.3509469513751101	-0.04524477923573963	False	0.02434875066454014	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P76256	4992419.651912008	5126591.922775692	5107120.410734129	4988843.127528918	4988184.901128813	5082153.355904966	P76256	P76256		yeaZ	0	0.35108278394940035	0.01590614175448969	False	0.024375332270069112	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0AED0	45368585.82189065	44856747.9708671	40561264.15842146	43649927.34396445	41099021.15669453	40079553.79043206	P0AED0	P0AED0		uspA	0	0.3519043796025978	0.06726732695707235	False	0.024401913875598088	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P76594	1977059.320262972	1960280.9999999988	2083687.9147903083	1992356.11593284	1968513.2452148008	1913664.5808112656	P76594	P76594		yfiQ	0	0.35215584740143974	0.03553548327988716	False	0.024428495481127063	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P45795	1955826.031246412	1555630.5000000012	1692834.2766931753	1764896.0818552135	1523706.7737680336	1426888.001775407	P45795	P45795		yrdB	0	0.3525516930203878	0.14229362437502543	False	0.024455077086656035	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0ADY3	82727877.012855	92654833.05129828	94087922.09734575	90654607.27226864	94988338.35422926	97112415.08248156	P0ADY3	P0ADY3		rplN	0	0.35259846394164823	-0.06942632460943801	False	0.02448165869218501	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P09996	416345.5177619616	519203.3437999998	431316.6584928555	413437.4705909908	281607.6571747636	465525.4230485079	P09996	P09996		yidB	0	0.3526152369873219	0.23603708299983914	False	0.024508240297713983	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0AB89	46816666.06779323	46047043.75427981	45353424.673958585	45926731.22293677	45512765.79585876	45221233.7287475	P0AB89	P0AB89		purB	0	0.35263430075793556	0.01633772849720806	False	0.024534821903242958	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P09394	23531603.209930103	23534231.78823848	23810356.88278833	24347602.145341344	23820987.997683384	23554486.689609125	P09394	P09394		glpQ	0	0.35281229702343236	-0.01713628822729542	False	0.02456140350877193	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A898	4976725.013259925	5252960.808429011	5343840.8086895095	4994933.107188855	5221165.125867853	4895980.531890475	P0A898	P0A898		ybeY	0	0.3538675168473894	0.04339355393280546	False	0.024587985114300905	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P04079	151756507.63005933	154977774.46582264	152399460.20023474	152970281.5367238	154202816.6684158	156327321.5614589	P04079	P04079		guaA	0	0.35389429232860026	-0.013656184063757043	False	0.02461456671982988	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A7W1	374011233.0935196	377806688.8333835	366908283.5851023	373181506.79997766	381324360.4489986	376833633.8218165	P0A7W1	P0A7W1		rpsE	0	0.3539175067728113	-0.016174931704052993	False	0.024641148325358853	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0AB43	4373888.975928009	4386638.331936637	4649864.7494637845	4364936.154551569	4783782.055716658	4807325.251704468	P0AB43	P0AB43		ycgL	0	0.3542863854544658	-0.057538579964881716	False	0.024667729930887828	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0AE70	4780425.567731342	4866354.971101557	4870606.342998442	4538427.8949282095	4691481.511356898	4906025.5583981285	P0AE70	P0AE70		mazF	0	0.3556059133194748	0.038414485136780196	False	0.0246943115364168	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0AAX8	38175135.2259576	40113297.69585768	40388513.483920224	38161531.83948464	38367751.197472095	39525670.28890141	P0AAX8	P0AAX8		ybiS	0	0.3558495052542511	0.032231611952536064	False	0.024720893141945772	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
