Protein.Group	pval	log2fc	-log10(p-value)	color	gene_names_	label	FC_pass	Bonf_pass	BH_thr	BH_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P64612	0.03726089711336494	-0.14158943562975068	1.4287466930067716	non_sig	yhcM		False	False	0.013326392503904218	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P26608	0.03727760517623276	-0.1378379427969456	1.4285519957857267	non_sig	fliS		False	False	0.013352420614263406	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0ADH5	0.03742650884180519	0.1676456176250518	1.4268206821415939	non_sig	fimB		False	False	0.013378448724622594	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P00582	0.037591713573958914	0.049767618380752054	1.4249078770328545	non_sig	polA		False	False	0.01340447683498178	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0A6X7	0.037948336001812376	-0.07634995489125984	1.4208072627480697	non_sig	ihfA		False	False	0.013430504945340968	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P76223	0.037975121194749266	0.09437830286045923	1.4205008314447192	non_sig	ynjB		False	False	0.013456533055700158	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0AF59	0.0380276044067389	-0.14971227108115315	1.4199010326137627	non_sig	yjdI		False	False	0.013482561166059346	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0AD61	0.038249534523266134	0.035196430593998684	1.4173738456138152	non_sig	pykF		False	False	0.013508589276418534	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0AFJ7	0.038704791330928794	0.19616337433434694	1.4122352696120404	non_sig	pitA		False	False	0.01353461738677772	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0AFJ1	0.038808083004575306	0.046035471403882866	1.411077809491288	non_sig	phnA		False	False	0.013560645497136908	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P33937	0.03884881345199625	0.06502935190771453	1.4106222411904792	non_sig	napA		False	False	0.013586673607496097	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0A6K6	0.039090461364835676	0.04271078649876969	1.4079292037805988	non_sig	deoB		False	False	0.013612701717855285	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
