Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0A817	P0A817		metK		24673600.0	26996700.0	23842800.0	26288000.0	23829400.0	26646900.0	0	0.002597053824881663	-0.14385670388240474	False	0.0025943396226415097	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P76491	P76491		yfbR		812246.0	1129500.0	748301.0	1025480.0	813183.0	1111480.0	0	0.0026046116449513837	-0.4605721281608611	False	0.002620545073375262	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P37329	P37329		modA		3985970.0	4204050.0	4029270.0	4193840.0	3951990.0	4277250.0	0	0.0026180367209397075	-0.08291242533465726	False	0.002646750524109015	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A937	P0A937		bamE		7100440.0	6200710.0	7083910.0	6134520.0	7370900.0	6464680.0	0	0.0026510263346631495	0.19731353977090374	False	0.0026729559748427676	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P07862	P07862		ddlB		6150330.0	5719430.0	6069200.0	5841880.0	6082670.0	5780160.0	0	0.0026557579587581353	0.07779087886021681	False	0.00269916142557652	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AC59	P0AC59		grxB		7553950.0	7113690.0	7630800.0	7142710.0	7578560.0	6988900.0	0	0.0027958071094969983	0.09956663860570958	False	0.0027253668763102725	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AG90	P0AG90		secD		17298900.0	16461400.0	17179200.0	16692500.0	17362900.0	16682800.0	0	0.0028638286142101672	0.05688500606824439	False	0.002751572327044025	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6U3	P0A6U3		mnmG		6574500.0	6374180.0	6591160.0	6367480.0	6648270.0	6340710.0	0	0.0028841544002368613	0.05427469749776918	False	0.0027777777777777783	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AD61	P0AD61		pykF		51463000.0	47235800.0	50771500.0	47788700.0	50305200.0	47835900.0	0	0.0028951748893393703	0.0945787016215405	False	0.002803983228511531	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P64493	P64493		yoaF		351896.0	532996.0	399927.0	503147.0	343313.0	538439.0	0	0.003056225797319093	-0.5238588483696724	False	0.0028301886792452833	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P08312	P08312		pheS		13688400.0	13257300.0	13607700.0	13148500.0	13697500.0	13306800.0	0	0.0030738413595290427	0.045801873192203954	False	0.0028563941299790357	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P41409	P41409		rihA		767867.0	1050100.0	680892.0	1098570.0	708451.0	972069.0	0	0.0030790678876733714	-0.5327210771337421	False	0.002882599580712788	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P21866	P21866		kdpE		828989.0	1442600.0	945430.0	1691280.0	970701.0	1573150.0	0	0.0031220317230245343	-0.7779478315073066	False	0.002908805031446541	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)	P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)				2313630.0	2955340.0	2499960.0	3113600.0	2247030.0	2952820.0	0	0.003153166424540729	-0.35361403395991126	False	0.0029350104821802936	False	False	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P0AB43	P0AB43		ycgL		956776.0	1143920.0	950544.0	1106540.0	877926.0	1179050.0	0	0.003187027874754052	-0.3001977067011626	False	0.0029612159329140465	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P30847	P30847		baeS		48003.7	207435.0	40643.6	150910.0	11797.2	172302.0	3	0.003207429310726801	-2.401353893195072	False	0.002987421383647799	False	True	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P37665	P37665		yiaD		5649410.0	5134690.0	5734320.0	5173720.0	5745150.0	4972470.0	0	0.0032816485380306668	0.16470319338685804	False	0.0030136268343815514	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AG84	P0AG84		yghA		831441.0	693400.0	867533.0	675691.0	911385.0	614568.0	0	0.0032833808729804924	0.39608419160878966	False	0.0030398322851153043	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AFP4	P0AFP4		ybbO		1103160.0	860011.0	1081480.0	919854.0	1085160.0	879737.0	0	0.0033057879241166293	0.29799202710981926	False	0.003066037735849057	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A887	P0A887		ubiE		9400420.0	8728840.0	9458670.0	8948540.0	9265570.0	8839100.0	0	0.0034065079771450463	0.08494638183753132	False	0.0030922431865828093	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P16703	P16703		cysM		3394440.0	3769010.0	3364020.0	3797690.0	3456080.0	3921770.0	0	0.0034089382752445553	-0.16956244154472475	False	0.0031184486373165617	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A738	P0A738		moaC		1846700.0	2254330.0	1945080.0	2347110.0	1777980.0	2281830.0	0	0.003534019526293907	-0.30547893813464516	False	0.0031446540880503146	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AE45	P0AE45		ytfL		653352.0	585195.0	667484.0	604892.0	649832.0	578061.0	0	0.0035782663570948113	0.15644570661136742	False	0.0031708595387840675	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P75726	P75726		citF		5304540.0	5540790.0	5310910.0	5641590.0	5397980.0	5603410.0	0	0.003625949001855993	-0.06795807775973808	False	0.00319706498951782	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AGD1	P0AGD1		sodC		748941.0	624810.0	817402.0	564655.0	751584.0	554344.0	0	0.0036582780226043824	0.41059310143202593	False	0.0032232704402515725	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P69441	P69441		adk		45666700.0	49455400.0	46130800.0	50449700.0	46067900.0	50718500.0	0	0.0037082325220062565	-0.12768740206286874	False	0.003249475890985325	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AGD3	P0AGD3		sodB		54271000.0	58544200.0	53598400.0	57338500.0	52444500.0	57570000.0	0	0.003779599760530829	-0.11364277844454937	False	0.0032756813417190774	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AAI5	P0AAI5		fabF		32346200.0	30473200.0	32233700.0	30363000.0	31777600.0	30960300.0	0	0.0038846845938486294	0.06995781539169915	False	0.0033018867924528308	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P33363	P33363		bglX		3521440.0	3790630.0	3468760.0	3834030.0	3532300.0	3918050.0	0	0.0038889947477775875	-0.1335044703325341	False	0.0033280922431865832	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P08337	P08337		mutT		1090940.0	774621.0	1042190.0	841257.0	983932.0	754334.0	0	0.003892424874108979	0.3951707466566815	False	0.0033542976939203357	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P43337	P43337		nudL		435491.0	537614.0	430658.0	554483.0	390151.0	598424.0	0	0.003933748919728085	-0.42828692195046186	False	0.003380503144654088	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P23256	P23256		malY		708351.0	504890.0	813433.0	545664.0	755597.0	476910.0	0	0.0039404353652587164	0.5762372925261744	False	0.0034067085953878406	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P42597	P42597		ygjP		1551690.0	2466020.0	1890170.0	2830400.0	1782350.0	2826840.0	0	0.00394298439184997	-0.6368459305158061	False	0.0034329140461215935	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)	P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)				3354130.0	6613920.0	2115470.0	6606540.0	3280880.0	7166440.0	0	0.003964234246407593	-1.2202083560743404	False	0.003459119496855346	False	False	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P0A812	P0A812		ruvB		1076720.0	1174240.0	1054220.0	1185350.0	1061330.0	1219810.0	0	0.003986780015263507	-0.16513509588571054	False	0.003485324947589099	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P69908	P69908		gadA		4582650.0	2995610.0	4645900.0	3075330.0	4283870.0	3072200.0	0	0.004092015569918577	0.5635244607969415	False	0.0035115303983228514	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P30014	P30014		rnt		5449080.0	5070380.0	5537400.0	5114980.0	5608320.0	5148720.0	0	0.00423165129327672	0.11398963049244959	False	0.003537735849056604	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P60716	P60716		lipA		7330390.0	7157680.0	7444220.0	7125740.0	7394950.0	7084590.0	0	0.004232042854595313	0.053127581020893794	False	0.0035639412997903568	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P24215	P24215		uxuA		2439840.0	2926130.0	2503410.0	2819090.0	2484550.0	2965730.0	0	0.004281726189746791	-0.22989509506846645	False	0.0035901467505241092	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P07762	P07762		glgB		3224630.0	3465670.0	3193560.0	3477030.0	3119570.0	3425380.0	0	0.004428741971363152	-0.12042636963554074	False	0.0036163522012578617	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A763	P0A763		ndk		19193700.0	17810300.0	19150700.0	18320800.0	19525300.0	18195600.0	0	0.004499702293407156	0.09114674994725076	False	0.003642557651991614	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P65870	P65870		queD		3103180.0	2894530.0	3091230.0	2917510.0	3160280.0	2814640.0	0	0.004562161340556287	0.11688440425220954	False	0.003668763102725367	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A780	P0A780		nusB		11918800.0	13421300.0	11361900.0	13171700.0	11226200.0	12953800.0	0	0.00457908297481979	-0.19667608912430737	False	0.00369496855345912	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ADP9	P0ADP9		yihD		3832100.0	4237020.0	3900360.0	4470850.0	3668100.0	4344750.0	0	0.004670832136686904	-0.1952347303657377	False	0.0037211740041928724	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ADW8	P0ADW8		yheV		1315470.0	770742.0	1424320.0	812963.0	1239570.0	846685.0	0	0.004752509134658283	0.7113485820510959	False	0.003747379454926625	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P42589	P42589		ygjH		48003.7	1106170.0	40643.6	1089500.0	11797.2	1353420.0	3	0.004879110941180412	-5.142978685346666	False	0.0037735849056603774	False	True	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ACF4	P0ACF4		hupB		40952000.0	36414100.0	40016900.0	37267700.0	39318100.0	36003900.0	0	0.004977259852941802	0.13310528165509683	False	0.00379979035639413	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P61949	P61949		fldA		7571190.0	6985010.0	7468420.0	6994460.0	7526570.0	7160800.0	0	0.005068741078364416	0.09416841727168791	False	0.0038259958071278828	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)	P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)				2033380.0	19014100.0	4713540.0	19202300.0	365866.0	19497000.0	0	0.005144704799826776	-3.0204196618412733	False	0.0038522012578616357	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P0ABD8	P0ABD8		accB		35157600.0	27970400.0	32801500.0	28270800.0	33487200.0	29627700.0	0	0.005154934889472466	0.24050863160602784	False	0.003878406708595388	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P16083ups|NQO2_HUMAN_UPS Ribosyldihydronicotinamide dehydrogenase [quinone] (Chain 2-231) - Homo sapiens (Human)	P16083ups|NQO2_HUMAN_UPS Ribosyldihydronicotinamide dehydrogenase [quinone] (Chain 2-231) - Homo sapiens (Human)				2484720.0	10503000.0	40643.6	10509900.0	1450320.0	10184000.0	1	0.005193887912595899	-2.972127825835394	False	0.0039046121593291406	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P08660	P08660		lysC		2291040.0	2516570.0	2354860.0	2517580.0	2241340.0	2586210.0	0	0.0052129615903718386	-0.145933203356811	False	0.003930817610062893	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ACV8	P0ACV8		ymjA		455002.0	558046.0	497618.0	601832.0	445888.0	609236.0	0	0.005420299732015043	-0.33913851029643116	False	0.003957023060796646	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ACZ4	P0ACZ4		evgA		2176740.0	2044330.0	2130060.0	2044190.0	2159600.0	1991170.0	0	0.005422589712271717	0.08896498944363412	False	0.003983228511530399	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A9H7	P0A9H7		cfa		3228060.0	3149780.0	3253240.0	3177000.0	3266160.0	3177190.0	0	0.005530802056358914	0.03649604717398868	False	0.004009433962264151	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P28904	P28904		treC		2424660.0	2674960.0	2348970.0	2815600.0	2472710.0	2699940.0	0	0.005547980461394455	-0.17669902682367983	False	0.004035639412997904	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AAN9	P0AAN9		iraP		402009.0	508305.0	407919.0	556302.0	422284.0	538878.0	0	0.005618877992960745	-0.37996036733196065	False	0.004061844863731656	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P75736	P75736		ybfF		2096700.0	2357770.0	2219270.0	2431740.0	2157240.0	2448880.0	0	0.005624213939481949	-0.16118753364505561	False	0.004088050314465409	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P05852	P05852		gcp		2678670.0	2482130.0	2790420.0	2404590.0	2810320.0	2490630.0	0	0.005629430339658898	0.16642528097576467	False	0.004114255765199162	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ACG1	P0ACG1		stpA		14895000.0	13982400.0	15327600.0	14256500.0	15061300.0	14317800.0	0	0.005648011293343525	0.08961192981344955	False	0.004140461215932915	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P08506	P08506		dacC		5915190.0	5529560.0	6070910.0	5652890.0	5965090.0	5688270.0	0	0.005665929672701375	0.08955793918371066	False	0.004166666666666667	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ABZ1	P0ABZ1		fliG		2484260.0	2772020.0	2469720.0	2685770.0	2459030.0	2741770.0	0	0.005797533125683118	-0.14548703719359365	False	0.0041928721174004195	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)	P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)				2516580.0	12983200.0	3808780.0	13197900.0	5057000.0	13135600.0	0	0.0058485121761188644	-1.7883425211832291	False	0.004219077568134172	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P0AAI3	P0AAI3		ftsH		12972800.0	11915600.0	12678200.0	11978400.0	12741600.0	12031200.0	0	0.006010181945171986	0.09583207643240471	False	0.0042452830188679245	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P76177	P76177		ydgH		13234200.0	12341800.0	13056400.0	12408500.0	12985000.0	12635600.0	0	0.006068509122855347	0.07113905143543783	False	0.004271488469601677	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ABH0	P0ABH0		ftsA		2509110.0	2246630.0	2482680.0	2196070.0	2403120.0	2280480.0	0	0.006125666067250575	0.13738881363720654	False	0.00429769392033543	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P68688	P68688		grxA		1605330.0	1377870.0	1669100.0	1436350.0	1560440.0	1356660.0	0	0.006160786021084794	0.21312529385516338	False	0.004323899371069182	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P28629	P28629		adiA		1729630.0	1529760.0	1698820.0	1527020.0	1701900.0	1588760.0	0	0.00616520234910723	0.1432109459792165	False	0.004350104821802935	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ADE8	P0ADE8		ygfZ		9558280.0	10379000.0	9755630.0	10535000.0	9557820.0	10179400.0	0	0.006208670560101603	-0.10695082432335215	False	0.004376310272536687	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ABE2	P0ABE2		bolA		3837740.0	3315660.0	4059760.0	3107120.0	3749780.0	3284000.0	0	0.006324044992385071	0.26292838094412824	False	0.00440251572327044	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P32157	P32157		yiiM		3540100.0	3200970.0	3687290.0	3254130.0	3615680.0	3226300.0	0	0.006359163000026517	0.16348569321967163	False	0.004428721174004193	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AEM0	P0AEM0		fkpB		1484670.0	1871670.0	1614520.0	1834430.0	1622880.0	1970170.0	0	0.006380716629896461	-0.26552378666195503	False	0.004454926624737945	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P68679	P68679		rpsU		81707700.0	90000200.0	81647600.0	89853700.0	81876200.0	88022800.0	0	0.0065338959979522925	-0.12742479537605558	False	0.004481132075471699	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P33898	P33898		gapC		4032780.0	3443380.0	3939160.0	3324070.0	3918830.0	3169260.0	0	0.006544106198283747	0.25900197530706137	False	0.004507337526205451	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AC13	P0AC13		folP		7155400.0	6909600.0	7311560.0	6795810.0	7278040.0	6682640.0	0	0.006583571162611535	0.09295991235190068	False	0.004533542976939204	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P37626	P37626		yhiI		1703830.0	1538360.0	1756050.0	1547740.0	1696510.0	1561250.0	0	0.006597222825603691	0.14995308426088622	False	0.004559748427672957	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
