Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0AFG6	P0AFG6		sucB		8625240.0	8441360.0	8754680.0	8429710.0	8335040.0	8451330.0	0	0.5570656864873679	-0.014551066020247085	False	0.03996873371547681	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A8C4	P0A8C4		ygfB		2975940.0	3052470.0	2981700.0	3162710.0	2937260.0	3240830.0	0	0.5586124898023734	-0.031304978937102	False	0.03999478895257947	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A9U1	P0A9U1		ybhF		712172.0	536831.0	723706.0	524636.0	644236.0	418698.0	0	0.5608141864156998	0.1637294538235471	False	0.04002084418968213	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AEM9	P0AEM9		fliY		7236970.0	6880450.0	7332590.0	7036230.0	6932110.0	7326370.0	0	0.5650408961761605	-0.022553158806107056	False	0.040046899426784785	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AAX8	P0AAX8		ybiS		4590190.0	4613280.0	4580660.0	4492530.0	4633370.0	4333230.0	0	0.5675209445750962	0.02000922915385427	False	0.040072954663887446	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6J1	P0A6J1		cysC		1257120.0	1167300.0	1292540.0	1276000.0	1270020.0	1266090.0	0	0.570320659412008	0.029590477731192937	False	0.0400990099009901	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P11880	P11880		murF		4491300.0	4612520.0	4436500.0	4544920.0	5170690.0	4705990.0	0	0.5703938643015444	0.04663561432046601	False	0.040125065138092754	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P61517	P61517		can		7262450.0	7463530.0	7341020.0	7104080.0	7795090.0	6827860.0	0	0.5704479627060122	0.03486894485724424	False	0.04015112037519542	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P27832	P27832		wecD		512083.0	632349.0	565879.0	325633.0	591677.0	418799.0	0	0.5707059186895396	-0.177941139877324	False	0.040177175612298076	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P33650	P33650		feoB		2165760.0	2235140.0	2194400.0	2151760.0	2316240.0	2325400.0	0	0.5727303762742707	-0.02611613661453373	False	0.04020323084940073	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A700	P0A700		hypA		545275.0	536479.0	485363.0	579868.0	466750.0	500018.0	0	0.5735490149812247	0.06490772002332212	False	0.04022928608650339	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P15034	P15034		pepP		3521830.0	3551600.0	3472240.0	3449270.0	3526950.0	3538620.0	0	0.5740014245994747	-0.008824503993800843	False	0.040255341323606045	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P27830	P27830		rffG		2122160.0	2194660.0	2038040.0	2105830.0	2177820.0	2074190.0	0	0.5746608598487273	0.02245223655057018	False	0.040281396560708706	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AAT9	P0AAT9		ybeL		7171880.0	6735580.0	6896950.0	7102670.0	6726810.0	7061220.0	0	0.5770608742992287	0.021287650922685517	False	0.04030745179781137	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6D7	P0A6D7		aroK		7148290.0	7188910.0	7113510.0	6934180.0	7063630.0	6996140.0	0	0.5772658710290813	-0.010364282899470296	False	0.04033350703491402	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P37902	P37902		gltI		2129370.0	2111140.0	1941170.0	1922550.0	2001970.0	1804730.0	0	0.57762153148437	0.04769071423398582	False	0.040359562272016675	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AAH8	P0AAH8		sapF		635144.0	603155.0	517579.0	535758.0	427551.0	601975.0	0	0.5785803961886683	-0.10800269754049527	False	0.040385617509119336	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P64624	P64624		yheO		2902760.0	2717660.0	2914570.0	2529890.0	2836190.0	2877200.0	0	0.5798292574145995	-0.04137754281812657	False	0.040411672746222	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A9C0	P0A9C0		glpA		3012710.0	3055670.0	2909990.0	3015540.0	2889490.0	2791050.0	0	0.5801052249082393	0.026289204002728363	False	0.04043772798332465	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P43329	P43329		hrpA		1438900.0	1412320.0	1423760.0	1447230.0	1373830.0	1480090.0	0	0.5815157604419698	-0.0189118050891954	False	0.04046378322042731	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P77717	P77717		ybaY		1646340.0	1509210.0	1689280.0	1695370.0	1568240.0	1596290.0	0	0.5831852596010259	0.03424371181796934	False	0.040489838457529966	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ABR1	P0ABR1		dinI		702750.0	946244.0	1201430.0	1254080.0	1022050.0	1159590.0	0	0.5837129316352404	-0.15086820441962062	False	0.04051589369463262	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ABD8	P0ABD8		accB		29302500.0	29069600.0	31873100.0	30592800.0	29966300.0	30565600.0	0	0.5843375280163678	-0.026197855377122055	False	0.04054194893173529	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P69380	P69380		fieF		404745.0	23733.7	33364.1	75754.0	325004.0	443241.0	3	0.5851603778747432	0.686984628091889	False	0.04056800416883794	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AFF2	P0AFF2		nupC		603948.0	630078.0	549786.0	544760.0	545265.0	569636.0	0	0.5853538236726107	-0.046531784639961236	False	0.040594059405940595	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AFZ1	P0AFZ1		sseB		2214220.0	2396570.0	2226350.0	2348890.0	2288000.0	2341170.0	0	0.5867152918870053	-0.023597098778164478	False	0.040620114643043256	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P65556	P65556		yfcD		1773800.0	1823730.0	1794720.0	1973870.0	1714070.0	1680310.0	0	0.5867522701862875	0.043705853874253964	False	0.04064616988014591	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P09348	P09348		motA		940895.0	986059.0	867536.0	936778.0	789612.0	921760.0	0	0.5868880985862257	-0.05730033523224867	False	0.04067222511724857	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P34209	P34209		ydcF		1041720.0	909076.0	1014780.0	1047540.0	1021980.0	1087400.0	0	0.5870378008917542	0.047124325100633975	False	0.04069828035435123	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A8X2	P0A8X2		yceI		1039990.0	921225.0	1022940.0	925132.0	917231.0	1032450.0	0	0.5875429233006921	-0.04642560092107116	False	0.040724335591453886	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ACJ0	P0ACJ0		lrp		10637200.0	10335000.0	10871100.0	10770400.0	10021600.0	10723500.0	0	0.5879320560028255	-0.022788929379637703	False	0.04075039082855654	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P69905ups|HBA_HUMAN_UPS Hemoglobin subunit alpha (Chain 2-142) - Homo sapiens (Human)	P69905ups|HBA_HUMAN_UPS Hemoglobin subunit alpha (Chain 2-142) - Homo sapiens (Human)				28337900.0	4601470.0	4732850.0	1625030.0	1294220.0	4795470.0	0	0.5892156562846103	1.1454462164587516	False	0.040776446065659194	False	False	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P0ADU7	P0ADU7		yqiB		218391.0	174770.0	160013.0	149991.0	27598.9	167682.0	1	0.5901715387303406	-0.3435922624769489	False	0.04080250130276186	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P04995	P04995		sbcB		10633000.0	10678600.0	10926000.0	10938100.0	10777800.0	10457300.0	0	0.5903992289807816	0.01285673262755688	False	0.040828556539864516	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P36649	P36649		cueO		1950020.0	1643200.0	1688830.0	1565150.0	1752930.0	1723610.0	0	0.5918743595094689	0.05938899502669941	False	0.04085461177696717	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P37127	P37127		aegA		416837.0	417940.0	33364.1	75754.0	27598.9	369030.0	3	0.5922010662500052	-0.6571732120691638	False	0.04088066701406983	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6F1	P0A6F1		carA		7830090.0	7619330.0	7164150.0	7412420.0	7317660.0	7418700.0	0	0.5930702182258855	0.02307659939442219	False	0.040906722251172485	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P45799	P45799		nudE		1859770.0	1735140.0	1841140.0	1827770.0	1784340.0	1825970.0	0	0.5943723645571621	0.018476186817113105	False	0.040932777488275146	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P18843	P18843		nadE		10166600.0	10221600.0	10296400.0	10008100.0	10286700.0	10112400.0	0	0.5961397531299744	-0.00798195777016731	False	0.04095883272537781	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ACK8	P0ACK8		fucR		195538.0	178414.0	235062.0	193586.0	197015.0	98624.6	1	0.5965569451626422	0.1948155838870142	False	0.04098488796248046	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ABD5	P0ABD5		accA		13340500.0	13579500.0	13511900.0	13712300.0	13346100.0	13538400.0	0	0.5969596609214315	-0.008222251785233435	False	0.041010943199583115	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ABJ9	P0ABJ9		cydA		38138700.0	38743700.0	37880600.0	38417900.0	37904600.0	36740600.0	0	0.5973942896358112	0.01388461446003434	False	0.041036998436685776	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P00961	P00961		glyS		13364100.0	13744700.0	13615800.0	13715800.0	13354300.0	13356800.0	0	0.5975226112257169	-0.010065830525000393	False	0.04106305367378844	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P09155	P09155		rnd		2944430.0	2993340.0	2912840.0	2906880.0	2927290.0	2722070.0	0	0.597920931804516	0.02492290032848762	False	0.04108910891089109	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AC53	P0AC53		zwf		11772700.0	12109500.0	12219100.0	12043400.0	12010100.0	11773200.0	0	0.5994572456869426	-0.011055741827149601	False	0.04111516414799375	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A9F3	P0A9F3		cysB		3499710.0	3448680.0	3718710.0	3505780.0	3440570.0	3447490.0	0	0.599850059271619	-0.023129166446224907	False	0.041141219385096406	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A8J8	P0A8J8		rhlB		5228680.0	5101370.0	5185270.0	5181310.0	5253960.0	5278770.0	0	0.6001843848039896	0.0091044863640793	False	0.04116727462219906	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P33021	P33021		nupX		813084.0	1898700.0	33364.1	610519.0	27598.9	579632.0	2	0.6023122694376728	-0.7914136675931888	False	0.04119332985930173	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P75745	P75745		ybgK		1334480.0	1391980.0	1174940.0	1313180.0	1247950.0	1199810.0	0	0.6055896370430974	0.04853662825978594	False	0.04121938509640438	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
Q47157	Q47157		yafO		345438.0	333836.0	266481.0	320764.0	285137.0	451453.0	0	0.6061849349885419	-0.14478782447250976	False	0.041245440333507036	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AB26	P0AB26		yceB		2007640.0	2253380.0	2120640.0	2117710.0	2016650.0	1938420.0	0	0.6082833586712078	-0.03948925762789413	False	0.0412714955706097	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6S7	P0A6S7		gpsA		5139380.0	5025480.0	5035170.0	5020500.0	4871860.0	5114550.0	0	0.6092647471228401	-0.013703512283491245	False	0.04129755080771235	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A749	P0A749		murA		8326420.0	7858320.0	8191270.0	7749340.0	8035750.0	8462490.0	0	0.6097087260050983	-0.02377090735754145	False	0.04132360604481501	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P31455	P31455		yidR		2362550.0	2411200.0	2304080.0	2428930.0	2298810.0	2284790.0	0	0.6097485657106811	0.01847528741546104	False	0.04134966128191767	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6T3	P0A6T3		galK		4050670.0	4130850.0	4153830.0	4228630.0	4113170.0	4205380.0	0	0.609887424655434	-0.011316641109421635	False	0.04137571651902033	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P69805	P69805		manZ		5433690.0	6285980.0	5914160.0	5906510.0	6406700.0	6063220.0	0	0.613332539939561	-0.041385170458390415	False	0.04140177175612298	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P21369	P21369		pncA		1799550.0	1787140.0	1784320.0	1813160.0	1985520.0	1906900.0	0	0.61335967349284	0.031226687292067495	False	0.04142782699322564	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A814	P0A814		ruvC		806214.0	23733.7	829371.0	668250.0	659669.0	807000.0	1	0.6133937369239029	0.36237585549955403	False	0.0414538822303283	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AC41	P0AC41		sdhA		3923050.0	3786340.0	4046840.0	3847160.0	3542370.0	3728240.0	0	0.6152511037551345	-0.03139060917590526	False	0.041479937467430956	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A8J2	P0A8J2		dnaT		959188.0	910286.0	1122890.0	949388.0	1121800.0	824028.0	0	0.6166581624987231	0.08489276392130224	False	0.04150599270453362	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P69913	P69913		csrA		9074910.0	9036850.0	9411430.0	9430220.0	8571790.0	9085730.0	0	0.6205097986974617	-0.024151094886231853	False	0.04153204794163627	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P12008	P12008		aroC		3371300.0	3603600.0	3588690.0	3767180.0	3484330.0	3635200.0	0	0.621661192399022	-0.02753339427610265	False	0.041558103178738925	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7A2	P0A7A2		gpmB		4977050.0	4404360.0	5122860.0	4680800.0	3746270.0	4577950.0	0	0.6217452676834454	-0.07354754644943473	False	0.04158415841584159	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ADS6	P0ADS6		yggE		5591600.0	5519420.0	5466920.0	5495210.0	5376080.0	5594730.0	0	0.6220167970063707	-0.010319491179750704	False	0.04161021365294425	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AEQ6	P0AEQ6		glnP		3171510.0	2972750.0	3136200.0	2791480.0	3144320.0	3226470.0	0	0.629050656472985	-0.035689938421632456	False	0.0416362688900469	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AE22	P0AE22		aphA		1605380.0	1584850.0	1596540.0	1472920.0	1593850.0	1562910.0	0	0.6310364434750441	-0.02210864694383335	False	0.041662324127149555	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P22707	P22707		finO		1220200.0	1005010.0	1150490.0	1261680.0	1031640.0	1211900.0	0	0.6310518674384731	0.06128200750614468	False	0.041688379364252216	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AD57	P0AD57		ispB		960067.0	1217880.0	1156990.0	1075470.0	1053200.0	888804.0	0	0.6311059672920726	-0.0794799239157323	False	0.04171443460135488	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6D0	P0A6D0		argR		1542070.0	1518700.0	1375500.0	1407010.0	1347330.0	1251890.0	0	0.6321676495827369	0.05138024047400458	False	0.04174048983845753	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P16676	P16676		cysA		738638.0	781170.0	697052.0	710687.0	774448.0	691418.0	0	0.6322315514394776	0.03555384534871373	False	0.04176654507556019	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AC28	P0AC28		ygfA		349205.0	367065.0	302866.0	308829.0	342158.0	370198.0	0	0.6324608841103454	-0.05648549608280626	False	0.041792600312662846	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P76256	P76256		yeaZ		2524220.0	2725240.0	2480540.0	2439450.0	2571200.0	2474840.0	0	0.6327853772099221	-0.02764015276364813	False	0.0418186555497655	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P07650	P07650		deoA		6478030.0	6575130.0	6502070.0	6482170.0	6448100.0	6410990.0	0	0.6346928176200888	-0.005926348052982523	False	0.04184471078686817	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P61887	P61887		rmlA2		954434.0	929658.0	1029390.0	966929.0	932281.0	946787.0	0	0.6366437633718472	-0.0261474199178122	False	0.04187076602397082	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P25516	P25516		acnA		5370390.0	5173590.0	5343410.0	5556290.0	5161070.0	5369090.0	0	0.6390849549428929	0.018198485992869533	False	0.041896821261073476	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AEV1	P0AEV1		hnr		285131.0	264203.0	180805.0	195289.0	274343.0	251480.0	0	0.6397988384170095	0.11592520444338258	False	0.04192287649817614	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P77567	P77567		nhoA		323302.0	260029.0	223546.0	206434.0	297685.0	282552.0	0	0.6412428710358644	0.11103800784584758	False	0.04194893173527879	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P26608	P26608		fliS		2182910.0	2262170.0	2267710.0	2015440.0	2301680.0	2118180.0	0	0.6415487034537425	-0.032487026044642965	False	0.04197498697238145	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P78055	P78055		fsaA		517278.0	735768.0	931945.0	607153.0	776317.0	469423.0	0	0.6425674803639909	-0.16911144603575054	False	0.04200104220948411	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P75767	P75767		ybhK		661118.0	654772.0	765334.0	652774.0	630336.0	295106.0	0	0.6448172284511072	0.18081050964077636	False	0.04202709744658677	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AAT2	P0AAT2		ybdF		618884.0	631289.0	606964.0	592708.0	584227.0	583495.0	0	0.6453631371989386	-0.02068145818497538	False	0.04205315268368942	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AA43	P0AA43		rsuA		4464340.0	4520420.0	4718860.0	4325980.0	4637550.0	4384350.0	0	0.6483241620267601	-0.020880683977494548	False	0.04207920792079208	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P25772	P25772		ligB		666337.0	803297.0	674826.0	635146.0	596533.0	541828.0	0	0.6490113090945897	-0.08982814236424246	False	0.04210526315789474	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AAJ3	P0AAJ3		fdnH		4277910.0	4453920.0	4220170.0	4508860.0	4167140.0	4052880.0	0	0.649118120075322	0.025498638323241635	False	0.0421313183949974	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P23865	P23865		prc		5937250.0	5970670.0	6014910.0	6082750.0	6216470.0	6114300.0	0	0.6513648691956023	0.010846364250268426	False	0.04215737363210006	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P68767	P68767		pepA		9528860.0	9426640.0	9361620.0	9139810.0	9088680.0	9200850.0	0	0.6523867402728663	-0.01199577261199112	False	0.04218342886920271	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AGG0	P0AGG0		thiL		3353010.0	3358220.0	3393700.0	3279910.0	3400470.0	3339360.0	0	0.6531541537154868	-0.008300046289240906	False	0.042209484106305366	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P62601	P62601		treF		85660.0	144445.0	110731.0	137532.0	147185.0	148246.0	0	0.6549744651279178	-0.12329524963604771	False	0.042235539343408034	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P39263	P39263		yfcC		41245.6	780383.0	33364.1	657706.0	715302.0	1183460.0	2	0.65674339332578	-0.49794309713476825	False	0.04226159458051069	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A8U2	P0A8U2		yafD		169278.0	144270.0	160177.0	96574.9	192907.0	105589.0	0	0.65695444653172	0.16198871169744083	False	0.04228764981761334	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P69411	P69411		rcsF		6186020.0	6262860.0	6101940.0	5992810.0	6260160.0	5874240.0	0	0.6571308073442153	0.015729837785916235	False	0.042313705054716	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
Q2MB16	Q2MB16		yobH		696237.0	801399.0	796053.0	733303.0	841932.0	744317.0	0	0.6584972688819687	-0.04397124886936337	False	0.04233976029181866	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P63417	P63417		yhbS		8525730.0	8672840.0	8367080.0	8835720.0	8608280.0	8722860.0	0	0.6593230080277547	0.011542735173107522	False	0.04236581552892132	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AF20	P0AF20		nagC		1117030.0	1132100.0	1016480.0	1082920.0	1154050.0	1139870.0	0	0.6597756378243685	0.028474954254197302	False	0.04239187076602398	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P76245	P76245		yeaP		817015.0	858258.0	806473.0	816351.0	845282.0	775424.0	0	0.6598678897158499	0.022580613170503562	False	0.04241792600312663	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P68398	P68398		tadA		3454090.0	23733.7	3189110.0	1265700.0	3300280.0	3017420.0	1	0.6602102365917969	0.36432160117057677	False	0.04244398124022929	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P05459	P05459		pdxB		4893950.0	4849370.0	4738050.0	4898350.0	4886870.0	4983670.0	0	0.6624500091449718	0.010661593411586857	False	0.04247003647733194	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7L8	P0A7L8		rpmA		114517000.0	116811000.0	118182000.0	114599000.0	118656000.0	115097000.0	0	0.6642849890150493	-0.009584070785995283	False	0.04249609171443461	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AAF6	P0AAF6		artP		703252.0	719888.0	692204.0	745415.0	653593.0	731967.0	0	0.6667239588875987	-0.028403498580197403	False	0.04252214695153726	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AAC0	P0AAC0		uspE		4824040.0	5120370.0	4982210.0	4992770.0	5046150.0	4891290.0	0	0.6680012561254285	-0.0126513376063414	False	0.042548202188639916	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P76569	P76569		yfgD		1550390.0	1376690.0	1466030.0	1433940.0	1350760.0	1618800.0	0	0.6694693963938039	-0.04147336191917532	False	0.04257425742574258	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P32695	P32695		dusA		1900880.0	1859050.0	1840670.0	1892140.0	2001850.0	2007290.0	0	0.6715166532270149	0.02204120574883082	False	0.04260031266284523	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P64588	P64588		yqjI		1747420.0	1996200.0	1865880.0	1661630.0	2164620.0	1943860.0	0	0.6715547738871348	-0.05890207548180428	False	0.04262636789994789	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A9Q7	P0A9Q7		adhE		187649000.0	188496000.0	187553000.0	188090000.0	185883000.0	186736000.0	0	0.6717505108523991	-0.002984426334753293	False	0.04265242313705055	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P07762	P07762		glgB		3261190.0	3210520.0	3209840.0	3120040.0	3244090.0	3133510.0	0	0.672285667873225	0.010749258706430585	False	0.04267847837415321	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)	P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)				5200770.0	2915450.0	3067020.0	2525670.0	2388650.0	2791250.0	0	0.674003801152421	0.2052485856982974	False	0.04270453361125586	False	False	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P0A8R9	P0A8R9		hdfR		1145540.0	1138220.0	1215610.0	1187630.0	1077490.0	1116590.0	0	0.6740814676483329	-0.025059328856853316	False	0.04273058884835852	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AC13	P0AC13		folP		7990300.0	8252600.0	8061350.0	7988250.0	8291710.0	8116070.0	0	0.6753150164492422	-0.00946548095930621	False	0.04275664408546118	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P39408	P39408		yjjV		756626.0	709836.0	667959.0	855636.0	638081.0	775024.0	0	0.6754863771924214	0.06391788667386504	False	0.04278269932256384	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AEV4	P0AEV4		hycA		925170.0	660275.0	880171.0	875316.0	670439.0	793776.0	0	0.6755784854136586	0.08210944375954524	False	0.0428087545596665	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AD10	P0AD10		yecJ		3164970.0	3058440.0	3079550.0	2846510.0	2861500.0	2898460.0	0	0.6757548873411906	-0.026337399693698794	False	0.04283480979676915	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ABC3	P0ABC3		hflC		11690100.0	11840800.0	11670100.0	11921800.0	11655300.0	11609300.0	0	0.6760301444211458	0.0060259784944817875	False	0.042860865033871806	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P00968	P00968		carB		3962850.0	3858110.0	3982320.0	3929180.0	3882080.0	4004460.0	0	0.6764798986388505	-0.008646789506091945	False	0.042886920270974474	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P23909	P23909		mutS		3336320.0	3463590.0	3357910.0	3399700.0	3447780.0	3421720.0	0	0.6797464966677488	-0.008393312497118366	False	0.04291297550807713	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
