protein	RD139_Wide_UPS1_0_1fmol_inj1	RD139_Wide_UPS1_0_1fmol_inj2	RD139_Wide_UPS1_0_1fmol_inj3	RD139_Wide_UPS1_50fmol_inj1	RD139_Wide_UPS1_50fmol_inj2	RD139_Wide_UPS1_50fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0AFB5	1357967.039607579	1765201.1277759196	1553798.3047555513	1456490.7139432975	1607714.3505385125	1749070.4602282392	P0AFB5	P0AFB5		glnL	0	0.7708533078684163	-0.04144592285515672	False	0.044453125	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ACE7	40773679.102079526	39556052.40798234	38876978.87342015	40649663.664900735	39225735.33776671	39976599.073425606	P0ACE7	P0ACE7		hinT	0	0.772262675444562	-0.007788510371403895	False	0.04447916666666667	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P27302	207917956.72757292	212270985.28826228	223115106.76867232	214710011.12447324	213829061.12220377	210181779.7866445	P27302	P27302		tktA	0	0.7728257874316814	0.01031521835339031	False	0.04450520833333334	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ABR1	1550895.0345053235	1089821.0644229804	1857803.726407013	1163732.722237443	1845985.2455496087	1776791.2967489325	P0ABR1	P0ABR1		dinI	0	0.773099057873516	-0.08952352073805438	False	0.04453125	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ACL9	24666802.400407057	23961262.853603862	22601945.484679326	23064509.531247355	23311833.30106936	24203076.782458834	P0ACL9	P0ACL9		pdhR	0	0.775202650146305	0.013237641122157978	False	0.04455729166666667	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ACL2	5285143.362816021	5842493.766845342	5520577.047920964	5369066.642796717	5588948.217432972	5892175.805489443	P0ACL2	P0ACL2		exuR	0	0.7764396789204443	-0.017397485661220034	False	0.044583333333333336	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P42599	33448.12541480996	210035.0000000001	197463.2836433054	195839.01926922632	34259.89154856438	143639.73363374706	P42599	P42599		ygjR	2	0.7781335290956389	0.2385735811747704	False	0.044609375	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6D3	20600357.606283568	21692767.200171188	20116570.59107785	20477697.073498096	21624615.59885118	20828977.77275181	P0A6D3	P0A6D3		aroA	0	0.7793622453662735	-0.012007356209013208	False	0.04463541666666667	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P08178	5414926.857643362	4617648.457889823	5135377.842346631	4756790.268227004	5232951.153124208	4931601.2510041725	P08178	P08178		purM	0	0.7806153371605249	0.02364905401959195	False	0.044661458333333334	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8G9	15219193.107819185	14291891.622654537	14626552.742064891	15082167.604334466	14259601.41911928	15144132.224864712	P0A8G9	P0A8G9		xseB	0	0.7826518246945586	-0.011338771071917234	False	0.044687500000000005	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P60757	10240917.87151519	10126645.49768534	10075559.372040007	10120876.94641956	10260502.121721927	9976172.65156673	P60757	P60757		hisG	0	0.783304820472585	0.004060907909794374	False	0.04471354166666667	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AB03	714886.1384824212	711221.1875000007	799451.015485032	811214.3626830123	842754.0800254563	635622.863659998	P0AB03	P0AB03		ycbJ	0	0.7836236401619348	-0.04092277870573052	False	0.04473958333333334	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P39361	823218.5378869841	818749.1250000008	756114.7057303232	865775.7398331205	698895.6726107241	785950.6789688559	P39361	P39361		sgcR	0	0.7856095625728519	0.028838596741434373	False	0.044765625	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P28903	30120339.248709537	30417193.54167712	31346181.93460299	29541274.68979302	32001542.994817067	31060189.28415616	P28903	P28903		nrdD	0	0.7856221341679993	-0.011249856919699874	False	0.04479166666666667	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AAS0	984851.6656701096	708013.979903835	673099.5980766498	956138.8189091448	650829.6962187242	633505.8899706744	P0AAS0	P0AAS0		ylaC	0	0.785766422921496	0.07862463503258849	False	0.04481770833333334	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AEE5	3692773.07133317	3455364.0316982567	3362919.7554769167	4035802.9769720174	3427110.2807154	3275094.6708037574	P0AEE5	P0AEE5		mglB	0	0.7859480141904308	-0.030818639535584377	False	0.04484375	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AEB2	78099523.93913399	78279151.00278896	79712626.54610662	79161642.07223657	77731929.77755016	78623556.74677552	P0AEB2	P0AEB2		dacA	0	0.7864805610499661	0.0035129007013824246	False	0.04486979166666667	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AB83	2112993.060349128	2676037.024080607	2570543.376749113	2206778.078373368	2655691.423443738	2698817.465012216	P0AB83	P0AB83		nth	0	0.7879684349073912	-0.03900965444573785	False	0.044895833333333336	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P33219	805607.9993917582	724165.2907447012	823236.4854873125	808461.8026910496	620993.8246512691	854843.4852161568	P33219	P33219		yebF	0	0.7893828985457139	0.04275574065717396	False	0.044921875	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AC41	12285057.613466067	13770828.78276046	13598998.869578533	12936758.224647434	14326447.973964226	12951131.263939168	P0AC41	P0AC41		sdhA	0	0.7908400191338951	-0.02021134256630121	False	0.04494791666666667	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P60546	29207195.25258865	29828767.74451561	31011490.114043128	29283629.57649403	29808202.47805752	30420997.34328479	P60546	P60546		gmk	0	0.7916470891089414	0.008591000730715457	False	0.044973958333333335	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P08660	14172594.10153439	13565251.168071346	12845035.454295913	13082704.957704691	13625622.751875363	13510689.71495678	P08660	P08660		lysC	0	0.7922841409967347	0.012993440450406013	False	0.045000000000000005	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
Q46925	2610673.851085993	2408404.655797422	2442023.973970267	2374755.297467014	2530972.1300819595	2638713.3290023925	Q46925	Q46925		csdA	0	0.7933190776814971	-0.016025138359959133	False	0.04502604166666667	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AFU4	910445.9534397403	962069.1975947234	1041177.3399683776	929256.3656782892	1037115.400947024	900219.5129763107	P0AFU4	P0AFU4		glrR	0	0.7945841334527939	0.02351240557618851	False	0.04505208333333333	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8N0	11380018.01957908	8072863.072340346	7692914.270995674	9135705.743594272	8129258.750107444	8821643.879841572	P0A8N0	P0A8N0		matP	0	0.7947986770892893	0.057419369303283535	False	0.045078125000000004	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ACP7	13888704.114817888	14328651.990627954	14389458.807843229	12959869.776855296	14695188.3647305	14458053.86525984	P0ACP7	P0ACP7		purR	0	0.7949675799153502	0.016814716998276698	False	0.045104166666666674	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ABI8	6187070.324976966	5329637.184479958	5372854.88125417	6275386.363462911	5264292.935490498	4941017.455360139	P0ABI8	P0ABI8		cyoB	0	0.7959534673896456	0.035354711713232956	False	0.04513020833333334	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P07004	55162090.206160754	55073726.848281786	53688491.01282812	54696250.862041	54767798.38765314	54882544.258793786	P07004	P07004		proA	0	0.7964328485241063	-0.0037117481020215648	False	0.04515625	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
Q46861	898665.9028709854	929009.6816476634	894417.6488363123	952087.57467913	838774.4928133195	967684.1390661002	Q46861	Q46861		ygiQ	0	0.7967708934608267	-0.01919166541704712	False	0.045182291666666666	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AD10	8416495.955007298	8731611.70695388	7716199.069039311	8494581.942913065	8268262.707002532	7805151.396358571	P0AD10	P0AD10		yecJ	0	0.8003683252766507	0.017296021085472693	False	0.045208333333333336	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P08200	87920431.00933975	86340504.66100095	85000819.83595528	86443687.65642609	87256863.97608434	84644668.03949794	P08200	P08200		icd	0	0.8026436190480973	0.005109216638549608	False	0.04523437500000001	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AGL7	16281357.467211269	15850452.995145457	16192331.745608428	16126632.767021611	15767211.919079656	16271226.353454469	P0AGL7	P0AGL7		rsmE	0	0.8035175209298767	0.004756830033048661	False	0.04526041666666667	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7G6	56977458.59605196	55129649.65246676	56096688.99293488	55515139.37419297	57600961.21221688	54186391.3097941	P0A7G6	P0A7G6		recA	0	0.8068836826683599	0.0077513413133424155	False	0.045286458333333335	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P16432	513700.81582014496	687417.9822055175	708968.5979351177	607069.6777584916	634665.555213742	616570.9314910155	P16432	P16432		hycF	0	0.8070984780944476	0.0396504382887638	False	0.0453125	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P13029	270275073.8453941	265608452.0191204	274807438.1485061	277762369.365451	273262510.7141316	263561180.8384423	P13029	P13029		katG	0	0.8086749760920685	-0.006915064522549539	False	0.04533854166666667	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AAF6	1001092.858141833	1102521.6394327828	1157562.1744776324	1104714.2635822943	1050057.516860616	1148518.5960113234	P0AAF6	P0AAF6		artP	0	0.8099367475598016	-0.01851119538035075	False	0.04536458333333334	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AB67	3375964.024815148	3197334.1716208444	3188958.263858065	3446363.94595116	3359890.2406525435	3058697.45674229	P0AB67	P0AB67		pntB	0	0.8126527288561579	-0.015097326383096028	False	0.045390625000000004	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P62601	167003.9458704264	89878.79688	145560.22806932725	152325.08325905242	115995.92889806235	153924.30796555537	P62601	P62601		treF	0	0.8163855089133475	-0.06929707624458997	False	0.04541666666666667	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P31455	7409270.237789633	7935613.767816301	7954972.696157901	7714396.208626827	7885931.807248397	7843927.197491971	P31455	P31455		yidR	0	0.8169661589855728	-0.008913365586627796	False	0.04544270833333333	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P00547	1940012.2769623385	1860548.1845115365	2018480.1426448247	1907134.451722142	1803600.7117361391	2045855.571333873	P00547	P00547		thrB	0	0.8177147703062977	0.015566665567299165	False	0.04546875000000001	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P06846	5769104.865130082	5912535.638681124	5914025.332037266	5558529.431280357	5668338.642184133	6208992.48025378	P06846	P06846		ebgR	0	0.8185130945097904	0.013162537350755775	False	0.04549479166666667	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P75713	350834.2454646799	401492.5624999997	314866.0457101432	392863.6750632128	342869.170309548	353295.98999184853	P75713	P75713		ylbA	0	0.81898772635918	-0.029221243479879113	False	0.04552083333333334	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P05852	6041935.297674302	6572849.815543616	5972847.831167039	6197050.163149792	5887713.661108064	6332573.427076599	P05852	P05852		gcp	0	0.8191975214365187	0.013278566903360524	False	0.045546875	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AD57	3018802.464022961	2459246.687464345	2996885.221532377	3358235.758825451	3227100.144036472	2195990.344167549	P0AD57	P0AD57		ispB	0	0.8199323578915149	-0.05123665043741381	False	0.045572916666666664	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P33898	5472403.03709208	5508423.926520297	5650680.866548047	5610100.484558959	5658016.364592153	5261048.948979631	P33898	P33898		gapC	0	0.8201617873128619	0.008905054976930702	False	0.04559895833333334	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P75954	1816419.112844607	1809746.7585929283	1810561.967861592	1619664.293578012	1800686.7976341571	2132663.74155773	P75954	P75954		ycfS	0	0.8205031544595105	-0.03053264041392847	False	0.045625000000000006	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76193	5883682.32447281	5980521.12060112	5956154.75457286	6270286.3448974	5751753.958108843	5916527.670334961	P76193	P76193		ynhG	0	0.822433966138882	-0.00953838908312153	False	0.04565104166666667	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P77690	952375.1012237794	968420.0000000008	1030769.5462249664	823770.9947379677	1001462.1283853288	1212315.0035494715	P77690	P77690		arnB	0	0.8244446012800862	-0.04142732569317219	False	0.04567708333333333	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ABJ9	128067312.88590932	127422545.28295276	128386928.70041774	129241957.96519908	128494022.6894457	125184658.80053017	P0ABJ9	P0ABJ9		cydA	0	0.8244476409488228	0.003597899002441212	False	0.045703125	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AD07	5837909.875502035	6391352.408227312	5684362.263435544	6158708.485137728	5846254.556084052	5729982.005691816	P0AD07	P0AD07		yecF	0	0.8258605955773706	0.01446241409367614	False	0.045729166666666675	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P00579	42678969.27226461	43929926.831647664	43385296.17656381	43363227.78264795	41886619.17358651	45538722.86972695	P00579	P00579		rpoD	0	0.8314957387190028	-0.008789293286893386	False	0.04575520833333334	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P09155	9383431.310185662	9498913.724386668	9169470.8006165	9794077.950632451	9576701.708263114	8884840.4225328	P09155	P09155		rnd	0	0.8330439621261114	-0.010443688460504	False	0.04578125	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AE91	15937777.421291815	15715117.009081775	15352268.462044507	16038076.4228704	15480104.814060075	15297132.684293678	P0AE91	P0AE91		creA	0	0.8333704043002124	0.0058386943319792455	False	0.045807291666666666	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
Q46845	1483792.532986238	1266781.4781165554	1095023.0849677806	1301400.8168851454	1233114.5073492925	1230963.337605371	Q46845	Q46845		yghU	0	0.8362270804626606	0.03037434944218884	False	0.04583333333333333	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76578	4068262.391313181	4801106.160272184	3900722.993366827	3799669.171102333	4617428.331708803	4111820.698416239	P76578	P76578		yfhM	0	0.8366703824834963	0.027507015562691563	False	0.04585937500000001	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P33590	21550025.79322347	22607948.65201078	21540369.09789373	21074613.368342485	22288063.511752076	22737291.62290586	P33590	P33590		nikA	0	0.8381060782495479	-0.00879258804450898	False	0.04588541666666667	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A744	13539452.876925504	13454097.538818393	12969121.649686571	12823052.245723143	13824930.410278296	13085126.068693208	P0A744	P0A744		msrA	0	0.8393359962796263	0.008311376234963991	False	0.045911458333333335	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
Q2EET0	551754.5302873274	381607.68749999953	471436.42034353217	392930.8902023279	539605.6559005342	515498.7888273693	Q2EET0	Q2EET0		ypdJ	0	0.8400595220336569	-0.04373345608800997	False	0.0459375	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9C3	31667891.74140248	32482890.68137956	32428059.012584187	32554765.831932176	32695487.40229618	30910837.277976297	P0A9C3	P0A9C3		galM	0	0.8402466901174196	0.006253899986846816	False	0.04596354166666667	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P21170	41239555.75880066	44276961.581549615	42838663.8729981	43917743.01280438	41398444.25786795	43808231.23801733	P21170	P21170		speA	0	0.8415826959602114	-0.008620318924336082	False	0.04598958333333334	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P21338	4667033.549187232	5804681.591218948	6032221.985857376	5306994.618819009	5720230.801797944	5182872.449114685	P21338	P21338		rna	0	0.8445743806132999	0.025917428961257854	False	0.046015625000000004	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P31467	2024777.7762255296	2025937.0000000016	2036512.5779510585	2003848.8833512296	2027888.2395725213	2068035.354655708	P31467	P31467		yieH	0	0.8456042395409384	-0.002970180350081621	False	0.04604166666666667	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ACK2	3740687.0378060634	3569202.6779255555	3593171.918214796	4122368.974095027	3748908.608793102	3207867.674478319	P0ACK2	P0ACK2		agaR	0	0.8471683348206475	-0.023113275669188613	False	0.04606770833333333	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P13033	2168005.085041996	2059625.9727950029	2200958.72360126	1971696.9980154356	2029413.3442148413	2548300.74364673	P13033	P13033		glpB	0	0.848685966104251	-0.026862894306901357	False	0.04609375	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6H8	911807.5270213584	897452.9292406382	735892.4709249227	886377.3912813948	828178.1662202509	791980.9961843019	P0A6H8	P0A6H8		cls	0	0.8510035877627485	0.02205707059297232	False	0.046119791666666674	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P46852	1325914.3068987357	1351275.7500000012	1202116.6060323236	1431996.3820590572	1266397.0529357726	1227701.4944012454	P46852	P46852		yhhW	0	0.8516678230122411	-0.01729622946570078	False	0.04614583333333334	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P31063	9457655.27745153	9883994.63734294	9966158.714056728	10662250.649821252	9253745.942223608	9667132.547327882	P31063	P31063		yedD	0	0.8524673071228903	-0.013489560333007666	False	0.046171875	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A881	3926548.799912063	3891302.696048268	3956425.3428785577	3926151.329792871	3807872.6945185736	4092895.619203471	P0A881	P0A881		trpR	0	0.853594367749646	-0.006435914319255014	False	0.046197916666666665	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AES0	14405730.04946942	13947595.12590892	14011211.21778388	13586773.694654884	14186266.01364597	14420509.94726096	P0AES0	P0AES0		gsp	0	0.8543615979328157	0.0058346177437786735	False	0.046223958333333336	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ACE0	86780262.81531234	92422946.82696332	91270644.92440788	91305271.5733901	90460087.85936478	89796263.6704863	P0ACE0	P0ACE0		hybC	0	0.855173775095861	-0.005790471084293459	False	0.046250000000000006	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6F1	39973378.49389978	44721633.03337943	39842098.22189194	41527976.95433026	39552549.67084175	42381707.31515712	P0A6F1	P0A6F1		carA	0	0.8557267697031393	0.012505901718953945	False	0.04627604166666667	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P64636	4034121.529531697	4151942.839779381	4098787.383271655	3966761.961459998	4342852.849049895	3887536.206898115	P64636	P64636		yrfG	0	0.8566392559862699	0.010336242351238615	False	0.046302083333333334	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6S5	761535.5472290388	366866.9999999996	946632.4740026896	723511.8877994695	624925.3746503916	621867.7557663539	P0A6S5	P0A6S5		ftsB	0	0.8585231383340555	0.07471669848512573	False	0.046328125000000005	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9J0	17458866.496811014	17758410.105033867	16122184.840286927	16862864.641360153	17669019.312009696	17132462.87700023	P0A9J0	P0A9J0		rng	0	0.8586328237723212	-0.009100869194011886	False	0.04635416666666667	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A707	121522416.28548828	121730128.83322084	127775937.74032824	124690746.1296212	124732842.63853374	120145946.3025314	P0A707	P0A707		infC	0	0.858986365366441	0.005684107737171697	False	0.04638020833333334	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AC81	2025733.991592579	1625723.4448067956	1798574.897617367	1776254.188427376	1654323.6560374652	1938234.2846629256	P0AC81	P0AC81		gloA	0	0.8590806920734209	0.02166186760701405	False	0.04640625	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AF24	9692417.739923207	11039848.203002274	11125748.829363905	10900235.754743366	11007726.597655203	10249826.184035012	P0AF24	P0AF24		nagD	0	0.8602536443662208	-0.013511828700545172	False	0.04643229166666667	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADX9	2226092.5456060865	1788128.059254152	1888100.959327908	2337650.222773038	2147911.772851928	1568290.39060662	P0ADX9	P0ADX9		rsmD	0	0.8612016821570041	-0.036570975388656876	False	0.04645833333333334	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P60906	92567344.37498568	92911138.92291649	91901920.0227364	95757062.33881554	91536864.90735634	88900129.94277483	P60906	P60906		hisS	0	0.8621201219920827	0.006183588381614842	False	0.046484375	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P13039	1463195.2627913374	1571247.4999999986	1355654.9421977256	1410790.0367001195	1570898.1698833692	1359113.363210108	P13039	P13039		fes	0	0.8626498397356364	0.016291573937642544	False	0.04651041666666667	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P45568	2989799.974953932	2729420.252577856	2845088.5420497083	3030353.125137491	2862463.334356682	2588835.37006716	P45568	P45568		dxr	0	0.8643987216871716	0.013991548488008229	False	0.046536458333333336	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AGJ9	81104498.04655008	79361055.61719856	82127633.72554721	80579018.4059493	81999652.39904787	80532054.9543337	P0AGJ9	P0AGJ9		tyrS	0	0.8652493081247438	-0.0030745081613893135	False	0.0465625	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P00926	1696519.6937130084	1851364.232068648	1830412.904548718	1724665.3718499097	1700532.3002058135	1908553.907704688	P00926	P00926		dsdA	0	0.8652729491196318	0.011998747591752575	False	0.04658854166666667	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P09996	449160.2314719124	425820.9375000005	364097.8585850226	462863.6807594624	448718.5010101288	294424.9086268827	P09996	P09996		yidB	0	0.8656840494532264	0.03902981524776433	False	0.046614583333333334	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ABN1	377156.4487434403	363765.1875000003	425116.2014234778	361531.8934856688	446932.4569608991	336601.9487541573	P0ABN1	P0ABN1		dgkA	0	0.8661662015583962	0.026183471819698892	False	0.046640625000000005	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6E9	14757752.99994558	15834340.544585897	17825855.108543046	15561563.273125792	16010370.563760651	16324812.510769185	P0A6E9	P0A6E9		bioD2	0	0.8667515701230342	0.015614301043067205	False	0.04666666666666667	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P69786	29943620.796974376	31559370.36987121	29483959.694350787	30905088.81977326	30451706.34526684	30006513.14375594	P69786	P69786		ptsG	0	0.8669140408666386	-0.005955240170266195	False	0.04669270833333334	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P75884	6079583.997724829	6644371.291582289	6300615.429292779	6493458.402799438	6260236.799352287	6368288.12457921	P75884	P75884		gfcB	0	0.8679843207988742	-0.007368266710995333	False	0.04671875	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P11880	9660992.308664609	8669436.11586955	8494539.842792338	9132975.342613088	8290883.454893858	9155999.873566104	P11880	P11880		murF	0	0.8685267166318579	0.013243030724856324	False	0.04674479166666667	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P24251	12412064.40658622	13151124.258389348	12996278.5021341	12928144.012014825	12802298.372065878	12957045.603210725	P24251	P24251		crl	0	0.8686626673448801	-0.004781940495479627	False	0.04677083333333334	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A812	3863198.6817000695	3965128.285661155	3719961.179891043	3897715.87425608	3854125.735371741	3751958.981671522	P0A812	P0A812		ruvB	0	0.8689281277713252	0.005568437356153359	False	0.046796875	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6A3	412859313.101473	391079422.2639483	417752266.54790497	421561721.57847697	401248006.9298679	404332037.8605354	P0A6A3	P0A6A3		ackA	0	0.8697193665715122	-0.0064224915134483765	False	0.04682291666666667	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P31069	1960640.2606606677	1923853.6209565848	2307705.073336663	2347171.9477782217	1786994.9375974906	1949859.974850924	P31069	P31069		kch	0	0.8705620866969174	0.025425303529061295	False	0.046848958333333336	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P39176	5084608.997052888	4816444.3398700245	5135704.828704153	5496515.174045539	4811107.13503505	4571115.454717682	P39176	P39176		erfK	0	0.871483864082447	0.015241423439268265	False	0.046875	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P15254	22818692.50266316	23381970.33534597	23060822.877627924	23001926.66321923	23008846.638330907	23158634.43143092	P15254	P15254		purL	0	0.8716248931093894	0.0019192315419548367	False	0.04690104166666667	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A998	58692094.85959579	59914508.38468141	62269851.06469759	61503280.7989132	62357601.67674407	55795170.26449934	P0A998	P0A998		ftnA	0	0.8716341561555272	0.00976707498794297	False	0.046927083333333335	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P14081	7694677.0486999	8964871.099648586	8380477.664813667	7562822.101947313	8562546.551771287	9225353.319518352	P14081	P14081		selB	0	0.873332159844852	-0.017790785385311054	False	0.046953125000000005	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P64483	6731428.67324691	6891121.309238548	7232321.588365234	7086305.678824328	6889379.748394142	6962285.858134229	P64483	P64483		yeaK	0	0.8740148361693759	-0.005737236130163179	False	0.04697916666666667	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P67603	10821066.23168091	9794493.00815679	10447915.389337096	10569796.7245406	10813625.30370949	9414329.189488895	P67603	P67603		yqfB	0	0.8752900174013186	0.012394200098603567	False	0.04700520833333333	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8Y1	1697759.6574609368	1655312.5658236707	1887213.6773588888	1798337.6608988568	1741450.568559284	1739110.0704260222	P0A8Y1	P0A8Y1		yjjG	0	0.875872166526525	-0.010591347395612868	False	0.047031250000000004	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
