Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML
P0AB14	YCCJ_ECOLI	yccJ	Uncharacterized protein YccJ	4	4	2.13053e+07	2.09775e+07	2.11045e+07	2.05018e+07	2.13425e+07	2.05905e+07
P0AB18	TUSE_ECOLI	tusE	Sulfurtransferase TusE	5	5	6.39664e+06	6.94857e+06	7.15296e+06	6.4279e+06	7.06584e+06	7.24542e+06
P0AB20	HSPQ_ECOLI	hspQ	Heat shock protein HspQ	1	1	5.33692e+06	7.26328e+06			6.27071e+06	3.81409e+06
P0AB24	EFEO_ECOLI	efeO	Iron uptake system component EfeO	15	15	3.44308e+07	3.3693e+07	3.35931e+07	3.39809e+07	3.40568e+07	3.33487e+07
P0AB26	YCEB_ECOLI	yceB	Uncharacterized lipoprotein YceB	5	5	2.1801e+07	2.10196e+07	2.12254e+07	2.54887e+07	2.16271e+07	2.23976e+07
P0AB28	YCED_ECOLI	yceD	Uncharacterized protein YceD	5	5	4.21697e+07	4.37552e+07	4.17417e+07	4.17064e+07	4.18075e+07	4.1749e+07
P0AB38	LPOB_ECOLI	lpoB	Penicillin-binding protein activator LpoB	3	3	1.77977e+07	1.97213e+07	2.23064e+07	1.90015e+07	2.22715e+07	2.09186e+07
P0AB43	YCGL_ECOLI	ycgL	Protein YcgL	7	7	7.0353e+06	6.71795e+06	7.00748e+06	7.07662e+06	7.16147e+06	6.46662e+06
P0AB46	YMGD_ECOLI	ymgD	Uncharacterized protein YmgD	4	4	1.24533e+07	1.37562e+07	1.23723e+07	1.36089e+07	1.30699e+07	1.35621e+07
P0AB52	YCHN_ECOLI	ychN	Protein YchN	3	3	9.90022e+06	1.02923e+07	8.31477e+06	7.40211e+06	8.18566e+06	7.98974e+06
P0AB55	YCII_ECOLI	yciI	Protein YciI	3	3	3.40173e+07	3.13194e+07	3.64379e+07	3.3125e+07	3.34371e+07	3.38652e+07
P0AB58	YCIM_ECOLI	yciM	Uncharacterized protein YciM	2	2	1.19713e+06	1.36059e+06	1.12221e+06	1.34236e+06	1.39714e+06	1.32835e+06
P0AB61	YCIN_ECOLI	yciN	Protein YciN	6	6	1.71601e+07	1.95892e+07	2.06808e+07	1.73936e+07	2.10641e+07	2.2004e+07
P0AB67	PNTB_ECOLI	pntB	NAD(P) transhydrogenase subunit beta	5	5	6.4633e+06	7.18993e+06	7.39917e+06	8.34544e+06	7.66455e+06	7.36219e+06
P0AB71	ALF_ECOLI	fbaA	Fructose-bisphosphate aldolase class 2	16	16	7.58256e+08	7.33851e+08	8.22382e+08	7.59232e+08	8.13723e+08	8.35859e+08
P0AB77	KBL_ECOLI	kbl	2-amino-3-ketobutyrate coenzyme A ligase	17	17	1.03854e+08	1.04129e+08	1.03143e+08	1.04146e+08	1.05024e+08	1.03698e+08
P0AB80	ILVE_ECOLI	ilvE	Branched-chain-amino-acid aminotransferase	9	9	3.01832e+07	3.09513e+07	2.76344e+07	3.09204e+07	2.95401e+07	2.79682e+07
P0AB83	END3_ECOLI	nth	Endonuclease III	2	2	2.82127e+06	3.33467e+06	2.5892e+06	3.07591e+06	2.79568e+06	2.82349e+06
P0AB89	PUR8_ECOLI	purB	Adenylosuccinate lyase	17	17	2.38507e+07	2.47881e+07	2.57806e+07	2.43935e+07	2.46236e+07	2.45524e+07
P0AB91	AROG_ECOLI	aroG	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive	5	5	9.15194e+06	1.0929e+07	1.05274e+07	1.08288e+07	9.98738e+06	1.01294e+07
P0AB98	ATP6_ECOLI	atpB	ATP synthase subunit a	2	2	2.86435e+06		2.66336e+06	3.19433e+06	2.72353e+06	2.67006e+06
P0ABA0	ATPF_ECOLI	atpF	ATP synthase subunit b	16	16	1.99315e+08	2.05285e+08	2.00677e+08	2.01483e+08	1.9443e+08	1.94442e+08
P0ABA4	ATPD_ECOLI	atpH	ATP synthase subunit delta	11	11	1.51959e+08	1.51425e+08	1.46994e+08	1.46495e+08	1.44212e+08	1.47937e+08
P0ABA6	ATPG_ECOLI	atpG	ATP synthase gamma chain	16	16	1.87194e+08	1.96759e+08	1.76131e+08	1.95656e+08	1.79197e+08	1.75227e+08
P0ABB0	ATPA_ECOLI	atpA	ATP synthase subunit alpha	29	29	3.99964e+08	4.0951e+08	3.90359e+08	3.99567e+08	3.98703e+08	4.00608e+08
P0ABB4	ATPB_ECOLI	atpD	ATP synthase subunit beta	30	30	4.26095e+08	4.28655e+08	4.39613e+08	4.18443e+08	4.42312e+08	4.55741e+08
P0ABB8	ATMA_ECOLI	mgtA	Magnesium-transporting ATPase, P-type 1	3	3	1.08174e+06	952345	1.09514e+06	1.29915e+06	1.19315e+06	1.38572e+06
P0ABC3	HFLC_ECOLI	hflC	Modulator of FtsH protease HflC	19	19	7.76893e+07	8.11627e+07	8.01932e+07	7.78921e+07	7.69179e+07	8.04814e+07
P0ABC7	HFLK_ECOLI	hflK	Modulator of FtsH protease HflK	14	14	7.08536e+07	7.48786e+07	6.87366e+07	7.30502e+07	6.89443e+07	7.16707e+07
P0ABD3	BFR_ECOLI	bfr	Bacterioferritin	8	8	3.67346e+07	3.75378e+07	3.61759e+07	3.89403e+07	3.63466e+07	3.68625e+07
P0ABD5	ACCA_ECOLI	accA	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha	23	23	8.33172e+07	8.31539e+07	8.54781e+07	8.39238e+07	8.37238e+07	8.3739e+07
P0ABD8	BCCP_ECOLI	accB	Biotin carboxyl carrier protein of acetyl-CoA carboxylase	5	5	2.52832e+08	2.33169e+08	2.5548e+08	2.42737e+08	2.43215e+08	2.50585e+08
P0ABE2	BOLA_ECOLI	bolA	Protein BolA	5	5	2.26578e+07	2.36502e+07	2.05728e+07	2.25559e+07	2.26038e+07	2.30483e+07
P0ABF1	PCNB_ECOLI	pcnB	Poly(A) polymerase	19	19	1.32176e+07	1.30908e+07	1.21676e+07	1.32713e+07	1.30911e+07	1.22026e+07
P0ABF6	CDD_ECOLI	cdd	Cytidine deaminase	7	7	5.05983e+07	5.02639e+07	4.7704e+07	5.10424e+07	5.05e+07	4.96885e+07
P0ABH0	FTSA_ECOLI	ftsA	Cell division protein FtsA	9	9	1.09805e+07	1.13072e+07	1.21111e+07	1.14697e+07	1.21009e+07	1.25281e+07
P0ABH7	CISY_ECOLI	gltA	Citrate synthase	14	14	4.38714e+07	4.42186e+07	4.167e+07	4.11681e+07	4.14371e+07	4.23675e+07
P0ABH9	CLPA_ECOLI	clpA	ATP-dependent Clp protease ATP-binding subunit ClpA	27	27	3.44179e+07	3.5023e+07	3.381e+07	3.45232e+07	3.28781e+07	3.26727e+07
P0ABI4	CORA_ECOLI	corA	Magnesium transport protein CorA	3	3	1.23241e+07	1.1781e+07	1.04649e+07	1.14773e+07	1.0468e+07	1.14297e+07
P0ABI8	CYOB_ECOLI	cyoB	Ubiquinol oxidase subunit 1	2	2	9.8407e+06	9.82901e+06	1.14433e+07	1.00512e+07	1.10129e+07	1.12607e+07
P0ABJ1	CYOA_ECOLI	cyoA	Ubiquinol oxidase subunit 2	4	4	2.2009e+07	2.20203e+07	2.25435e+07	2.20648e+07	2.06043e+07	2.16795e+07
P0ABJ9	CYDA_ECOLI	cydA	Cytochrome d ubiquinol oxidase subunit 1	12	12	1.6917e+08	1.72778e+08	1.73667e+08	1.72972e+08	1.72382e+08	1.72936e+08
P0ABK2	CYDB_ECOLI	cydB	Cytochrome d ubiquinol oxidase subunit 2	2	2	2.66518e+07	2.38506e+07	2.46954e+07	2.66314e+07	2.14174e+07	2.17473e+07
P0ABK5	CYSK_ECOLI	cysK	Cysteine synthase A	23	23	1.87387e+08	1.90204e+08	1.8907e+08	1.87889e+08	1.87611e+08	1.8762e+08
P0ABL5	NAPC_ECOLI	napC	Cytochrome c-type protein NapC	2	2		2.56106e+06	1.21153e+06	2.55764e+06	1.12043e+06	2.01412e+06
P0ABM9	CCMH_ECOLI	ccmH	Cytochrome c-type biogenesis protein CcmH	3	3			1.71331e+06		1.57294e+06	2.06342e+06
P0ABN1	KDGL_ECOLI	dgkA	Diacylglycerol kinase	1	1	2.0444e+06	1.68393e+06	1.15662e+06	1.97738e+06	2.04883e+06	1.58796e+06
P0ABN5	DCUA_ECOLI	dcuA	Anaerobic C4-dicarboxylate transporter DcuA	5	5	9.42192e+06	1.00165e+07	9.69873e+06	1.01067e+07	1.02358e+07	9.50494e+06
P0ABN9	DCUB_ECOLI	dcuB	Anaerobic C4-dicarboxylate transporter DcuB	3	3	2.35925e+07	2.43459e+07	2.33486e+07	2.60012e+07	2.34748e+07	2.30564e+07
P0ABP3	DCUC_ECOLI	dcuC	Anaerobic C4-dicarboxylate transporter DcuC	1	1	152841				178360	144816
P0ABP8	DEOD_ECOLI	deoD	Purine nucleoside phosphorylase DeoD-type	13	13	5.09705e+08	5.15742e+08	5.17948e+08	5.17196e+08	4.74367e+08	4.93839e+08
P0ABQ0	COABC_ECOLI	coaBC	Coenzyme A biosynthesis bifunctional protein CoaBC	11	11	6.27362e+06	5.53794e+06	6.31103e+06	6.86882e+06	6.51575e+06	6.03432e+06
P0ABQ2	GARR_ECOLI	garR	2-hydroxy-3-oxopropionate reductase	2	2	3.63867e+06	4.77919e+06	5.58765e+06	5.61466e+06	5.48112e+06	5.57063e+06
P0ABQ4	DYR_ECOLI	folA	Dihydrofolate reductase	6	6	2.33912e+07	2.51107e+07	2.78718e+07	2.65495e+07	2.57399e+07	2.57422e+07
P0ABS1	DKSA_ECOLI	dksA	RNA polymerase-binding transcription factor DksA	4	4	3.07386e+08	3.22763e+08	3.20286e+08	3.08721e+08	3.25734e+08	3.12883e+08
P0ABS5	PRIM_ECOLI	dnaG	DNA primase	5	5	3.21765e+06	3.10982e+06	2.46211e+06	2.95054e+06	3.14871e+06	3.33489e+06
P0ABT2	DPS_ECOLI	dps	DNA protection during starvation protein	18	18	4.52666e+08	4.5773e+08	4.44495e+08	4.47058e+08	4.48906e+08	4.47909e+08
P0ABU0	MENB_ECOLI	menB	1,4-Dihydroxy-2-naphthoyl-CoA synthase	8	8	2.63346e+07	2.54954e+07	2.73415e+07	2.73313e+07	2.69791e+07	2.74103e+07
P0ABU2	YCHF_ECOLI	ychF	Ribosome-binding ATPase YchF	16	16	1.32783e+08	1.33337e+08	1.33666e+08	1.32951e+08	1.33758e+08	1.33559e+08
P0ABU5	ELBB_ECOLI	elbB	Enhancing lycopene biosynthesis protein 2	3	3	8.84113e+07	8.2127e+07	8.11284e+07	8.79412e+07	8.52877e+07	8.46697e+07
P0ABU7	EXBB_ECOLI	exbB	Biopolymer transport protein ExbB	6	6	6.10982e+07	5.66257e+07	5.85602e+07	5.89982e+07	6.1851e+07	6.25208e+07
P0ABU9	TOLQ_ECOLI	tolQ	Protein TolQ	4	4	9.69238e+06	9.76955e+06	1.01062e+07	1.00656e+07	1.06282e+07	1.00646e+07
P0ABV2	EXBD_ECOLI	exbD	Biopolymer transport protein ExbD	3	3	1.34442e+07	1.34162e+07	1.24799e+07	1.19437e+07	1.20899e+07	1.30151e+07
P0ABV6	TOLR_ECOLI	tolR	Protein TolR	4	4	2.38702e+07	2.81552e+07	2.60892e+07	2.71939e+07	2.42071e+07	2.47546e+07
P0ABX2	FLGC_ECOLI	flgC	Flagellar basal-body rod protein FlgC	4	4	1.8481e+06	2.09952e+06	1.84758e+06	2.07191e+06	2.01549e+06	1.5872e+06
P0ABX5	FLGG_ECOLI	flgG	Flagellar basal-body rod protein FlgG	4	4	4.32262e+06	4.43418e+06	4.54254e+06	4.94147e+06	4.22036e+06	4.14752e+06
P0ABX8	FLIL_ECOLI	fliL	Flagellar protein FliL	7	7	8.39154e+06	8.95506e+06	8.56121e+06	8.63868e+06	8.63373e+06	8.20285e+06
P0ABZ1	FLIG_ECOLI	fliG	Flagellar motor switch protein FliG	9	9	1.15887e+07	1.15747e+07	1.01427e+07	1.16389e+07	1.03031e+07	1.09845e+07
P0ABZ4	KDSC_ECOLI	kdsC	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC	3	3	2.50776e+07	2.66517e+07	2.17031e+07	2.49626e+07	2.25999e+07	2.39592e+07
P0ABZ6	SURA_ECOLI	surA	Chaperone SurA	17	17	6.40288e+07	6.49526e+07	6.27298e+07	6.41575e+07	6.33407e+07	6.29545e+07
P0AC02	BAMD_ECOLI	bamD	Outer membrane protein assembly factor BamD	13	13	8.79832e+07	9.05734e+07	9.88946e+07	9.29715e+07	9.58906e+07	9.58898e+07
P0AC13	DHPS_ECOLI	folP	Dihydropteroate synthase	12	12	2.50625e+07	2.65409e+07	2.56721e+07	2.60315e+07	2.55168e+07	2.54883e+07
P0AC16	FOLB_ECOLI	folB	Dihydroneopterin aldolase	2	2	597730		594913	252985		
P0AC19	FOLX_ECOLI	folX	D-erythro-7,8-dihydroneopterin triphosphate epimerase	5	5	1.99118e+07	2.1679e+07	2.06135e+07	2.18727e+07	1.99368e+07	1.97025e+07
P0AC28	YGFA_ECOLI	ygfA	Uncharacterized protein YgfA	1	1	629579	681397	498637	570212	623676	
P0AC30	FTSX_ECOLI	ftsX	Cell division protein FtsX	8	8	8.92e+06	9.09652e+06	1.02203e+07	9.42859e+06	9.50559e+06	1.03985e+07
P0AC33	FUMA_ECOLI	fumA	Fumarate hydratase class I, aerobic	8	8	1.32152e+07	1.39569e+07	1.3128e+07	1.4417e+07	1.26448e+07	1.30024e+07
P0AC38	ASPA_ECOLI	aspA	Aspartate ammonia-lyase	22	22	6.09476e+08	6.36065e+08	6.28983e+08	6.08837e+08	6.28131e+08	6.24639e+08
P0AC41	DHSA_ECOLI	sdhA	Succinate dehydrogenase flavoprotein subunit	11	11	2.42278e+07	2.3779e+07	2.30682e+07	2.40175e+07	2.38479e+07	2.31336e+07
P0AC47	FRDB_ECOLI	frdB	Fumarate reductase iron-sulfur subunit	8	8	9.78716e+07	9.85132e+07	9.42601e+07	9.5892e+07	9.05866e+07	9.05954e+07
P0AC51	ZUR_ECOLI	zur	Zinc uptake regulation protein	4	4	1.2575e+07	1.31587e+07	1.22511e+07	1.22753e+07	1.32128e+07	1.19931e+07
P0AC53	G6PD_ECOLI	zwf	Glucose-6-phosphate 1-dehydrogenase	26	26	5.78282e+07	5.41868e+07	5.5494e+07	5.7922e+07	5.37877e+07	5.39587e+07
P0AC59	GLRX2_ECOLI	grxB	Glutaredoxin-2	11	11	4.60226e+07	4.67087e+07	5.48387e+07	4.78022e+07	5.35953e+07	5.42081e+07
P0AC62	GLRX3_ECOLI	grxC	Glutaredoxin-3	4	4	1.37105e+08	1.41014e+08	1.40352e+08	1.36546e+08	1.37623e+08	1.3791e+08
P0AC69	GLRX4_ECOLI	grxD	Glutaredoxin-4	4	4	1.64589e+08	1.68321e+08	1.5403e+08	1.59437e+08	1.56978e+08	1.5627e+08
P0AC75	KDTA_ECOLI	waaA	3-deoxy-D-manno-octulosonic acid transferase	6	6	1.18796e+06	1.57932e+06	1.36036e+06	1.35083e+06	1.32211e+06	1.53426e+06
P0AC84	GLO2_ECOLI	gloB	Hydroxyacylglutathione hydrolase	4	4	2.38996e+06	2.79159e+06	2.31309e+06	2.71829e+06	2.44279e+06	2.34074e+06
P0AC86	PHSG_ECOLI	glgP	Glycogen phosphorylase	13	13	5.67865e+06	6.03278e+06	5.1488e+06	6.24396e+06	5.6323e+06	5.76387e+06
P0AC92	GNSA_ECOLI	gnsA	Protein GnsA	4	2	6.73853e+07	6.53672e+07	5.61201e+07	6.70368e+07	5.42766e+07	5.44426e+07
P0AC98	YAAH_ECOLI	yaaH	Inner membrane protein YaaH	1	1	3.59403e+06			4.45584e+06	3.84307e+06	3.36685e+06
P0ACA1	YIBF_ECOLI	yibF	Uncharacterized GST-like protein YibF	4	4	2.69761e+06	2.9252e+06	2.78087e+06	2.93186e+06	2.94645e+06	2.77547e+06
P0ACA3	SSPA_ECOLI	sspA	Stringent starvation protein A	11	11	1.82744e+08	1.83015e+08	1.84272e+08	1.88667e+08	1.82514e+08	1.86954e+08
P0ACA7	GSTB_ECOLI	gstB	Glutathione S-transferase GstB	9	9	1.89225e+07	1.69472e+07	2.00765e+07	1.87036e+07	1.8071e+07	1.81312e+07
P0ACB0	DNAB_ECOLI	dnaB	Replicative DNA helicase	13	13	5.87137e+06	5.7727e+06	6.21359e+06	6.02699e+06	6.39289e+06	6.09309e+06
P0ACB2	HEM2_ECOLI	hemB	Delta-aminolevulinic acid dehydratase	13	13	6.37746e+07	6.56051e+07	6.85897e+07	6.66376e+07	6.75867e+07	7.26692e+07
P0ACB4	HEMG_ECOLI	hemG	Protoporphyrinogen IX dehydrogenase [menaquinone]	8	8	6.64959e+06	6.36557e+06	6.08874e+06	6.77429e+06	6.63699e+06	6.91001e+06
P0ACB7	HEMY_ECOLI	hemY	Protein HemY	10	10	2.28653e+07	2.34606e+07	2.32151e+07	2.30977e+07	2.216e+07	2.24357e+07
P0ACC1	PRMC_ECOLI	prmC	Release factor glutamine methyltransferase	3	3	3.63673e+06	3.14965e+06	2.08823e+06	2.85095e+06	1.81585e+06	2.08992e+06
P0ACC3	ERPA_ECOLI	erpA	Iron-sulfur cluster insertion protein ErpA	5	5	5.5297e+07	5.31804e+07	5.49317e+07	5.558e+07	5.25391e+07	5.4228e+07
P0ACC7	GLMU_ECOLI	glmU	Bifunctional protein GlmU	13	13	6.49412e+07	6.87458e+07	6.81499e+07	6.55235e+07	7.05877e+07	6.94996e+07
P0ACD4	NIFU_ECOLI	nifU	NifU-like protein	5	5	8.18514e+07	9.99095e+07	8.7446e+07	9.34274e+07	8.96902e+07	9.03443e+07
P0ACD8	MBHL_ECOLI	hyaB	Hydrogenase-1 large chain	18	18	2.16818e+07	2.17198e+07	2.14258e+07	2.16288e+07	2.10066e+07	2.13044e+07
P0ACE0	MBHM_ECOLI	hybC	Hydrogenase-2 large chain	19	19	6.58437e+07	6.81962e+07	6.53428e+07	6.66973e+07	6.67505e+07	6.7731e+07
P0ACE3	HHA_ECOLI	hha	Hemolysin expression-modulating protein Hha	2	2	2.1576e+07	2.13549e+07	2.33412e+07	2.23465e+07	2.43263e+07	2.38703e+07
P0ACE7	HINT_ECOLI	hinT	HIT-like protein HinT	5	5	7.6967e+07	7.89822e+07	7.66085e+07	7.58324e+07	7.46436e+07	7.6005e+07
P0ACF0	DBHA_ECOLI	hupA	DNA-binding protein HU-alpha	7	7	3.67254e+09	3.78136e+09	3.32943e+09	3.60499e+09	3.34615e+09	3.47836e+09
P0ACF4	DBHB_ECOLI	hupB	DNA-binding protein HU-beta	6	5	2.97221e+08	2.97432e+08	3.07857e+08	2.95423e+08	3.1061e+08	3.03498e+08
P0ACF8	HNS_ECOLI	hns	DNA-binding protein H-NS	8	8	8.69237e+08	8.53185e+08	1.02479e+09	8.80558e+08	9.80904e+08	1.02202e+09
P0ACG1	STPA_ECOLI	stpA	DNA-binding protein StpA	8	8	1.56543e+08	1.55259e+08	1.64714e+08	1.64117e+08	1.62124e+08	1.60169e+08
P0ACI0	ROB_ECOLI	rob	Right origin-binding protein	6	6	1.87047e+07	1.89978e+07	1.7835e+07	1.84486e+07	1.82129e+07	1.82031e+07
P0ACI6	ASNC_ECOLI	asnC	Regulatory protein AsnC	2	2	361294	323496	334002	249513	295814	283782
P0ACJ0	LRP_ECOLI	lrp	Leucine-responsive regulatory protein	10	10	4.54127e+07	4.63083e+07	3.99212e+07	4.1917e+07	4.05555e+07	3.94672e+07
P0ACJ8	CRP_ECOLI	crp	cAMP receptor protein	8	8	1.70071e+08	1.66881e+08	1.53536e+08	1.70433e+08	1.52168e+08	1.56253e+08
P0ACK2	AGAR_ECOLI	agaR	Putative aga operon transcriptional repressor	4	4	3.13268e+06	2.74872e+06	3.10982e+06	2.80595e+06	3.1315e+06	2.87507e+06
P0ACK5	DEOR_ECOLI	deoR	Deoxyribose operon repressor	2	2	532599		666406		533780	684878
P0ACL0	GLPR_ECOLI	glpR	Glycerol-3-phosphate regulon repressor	6	6	1.0659e+07	1.07038e+07	1.00838e+07	1.03699e+07	9.8919e+06	9.8324e+06
P0ACL2	EXUR_ECOLI	exuR	Exu regulon transcriptional regulator	7	7	8.79106e+06	9.09094e+06	7.96546e+06	9.62593e+06	8.10711e+06	8.24936e+06
P0ACL9	PDHR_ECOLI	pdhR	Pyruvate dehydrogenase complex repressor	6	6	5.37093e+06	5.1729e+06	7.26173e+06	5.58662e+06	6.71244e+06	6.57682e+06
P0ACM2	YDFH_ECOLI	ydfH	Uncharacterized HTH-type transcriptional regulator YdfH	5	5	5.73162e+06	5.20498e+06	6.95174e+06	5.22508e+06	6.52021e+06	6.94749e+06
P0ACM5	YEGW_ECOLI	yegW	Uncharacterized HTH-type transcriptional regulator YegW	3	3	849560	687335	898593	984387	680877	632768
P0ACN4	ALLR_ECOLI	allR	HTH-type transcriptional repressor AllR	5	5	1.35818e+07	1.38785e+07	1.4211e+07	1.34181e+07	1.34696e+07	1.4117e+07
P0ACN7	CYTR_ECOLI	cytR	HTH-type transcriptional repressor CytR	4	4	3.06913e+06	3.18614e+06	3.86657e+06	3.21942e+06	3.1578e+06	3.05527e+06
P0ACP1	CRA_ECOLI	cra	Catabolite repressor/activator	9	9	1.40883e+07	1.3538e+07	1.43309e+07	1.40884e+07	1.36108e+07	1.38621e+07
P0ACP5	GNTR_ECOLI	gntR	HTH-type transcriptional regulator GntR	6	6	2.27985e+06	1.99094e+06	2.21698e+06	2.33736e+06	2.61648e+06	2.58884e+06
P0ACP7	PURR_ECOLI	purR	HTH-type transcriptional repressor PurR	14	14	1.87173e+07	1.93466e+07	1.83596e+07	1.77839e+07	1.90698e+07	1.81126e+07
P0ACQ4	OXYR_ECOLI	oxyR	Hydrogen peroxide-inducible genes activator	9	9	1.95238e+07	1.86741e+07	2.14488e+07	2.13131e+07	1.94809e+07	1.98173e+07
P0ACR4	YEIE_ECOLI	yeiE	Uncharacterized HTH-type transcriptional regulator YeiE	8	8	6.47597e+06	6.88658e+06	7.31802e+06	6.50027e+06	7.3421e+06	7.21148e+06
P0ACR9	MPRA_ECOLI	mprA	Transcriptional repressor MprA	4	4	5.76741e+07	6.08072e+07	5.77952e+07	5.84486e+07	5.95676e+07	5.987e+07
P0ACS7	RPIR_ECOLI	rpiR	HTH-type transcriptional regulator RpiR	3	3	2.1674e+06	2.36776e+06	2.03894e+06	2.45581e+06	2.0622e+06	2.16577e+06
P0ACT6	UIDR_ECOLI	uidR	HTH-type transcriptional regulator UidR	1	1	1.08262e+06	788862	1.00208e+06	812249	939846	752674
P0ACU0	YBIH_ECOLI	ybiH	Uncharacterized HTH-type transcriptional regulator YbiH	1	1	1.16856e+06	1.42505e+06	929974	1.56766e+06		1.62067e+06
P0ACU5	FABR_ECOLI	fabR	HTH-type transcriptional repressor FabR	6	6	1.06306e+07	1.15018e+07	1.05077e+07	1.11311e+07	9.70577e+06	1.09758e+07
P0ACU7	YJDC_ECOLI	yjdC	HTH-type transcriptional regulator YjdC	4	4	1.3155e+07	1.25963e+07	1.10303e+07	1.30265e+07	1.11103e+07	1.26705e+07
P0ACV8	YMJA_ECOLI	ymjA	Uncharacterized protein YmjA	1	1	2.61141e+06	3.04334e+06	2.35653e+06	2.77577e+06	2.39458e+06	2.40309e+06
P0ACX5	YDHZ_ECOLI	ydhZ	Uncharacterized protein YdhZ	1	1	9.01541e+06	8.80112e+06	8.16717e+06	9.96795e+06	9.66732e+06	9.7317e+06
P0ACY1	YDJA_ECOLI	ydjA	Putative NAD(P)H nitroreductase YdjA	10	10	4.24819e+07	4.25065e+07	4.41484e+07	4.23075e+07	4.31659e+07	4.3077e+07
P0ACY3	YEAG_ECOLI	yeaG	Uncharacterized protein YeaG	11	11	2.57621e+06	3.04167e+06	2.89917e+06	3.11768e+06	3.03873e+06	2.98438e+06
P0ACY9	YEBG_ECOLI	yebG	Uncharacterized protein YebG	1	1	1.11385e+07	1.4663e+07	1.73579e+07	1.33109e+07	1.74414e+07	1.80653e+07
P0ACZ2	ETP_ECOLI	etp	Low molecular weight protein-tyrosine-phosphatase etp	5	5	7.60421e+06	7.53433e+06	7.08603e+06	7.15464e+06	7.04736e+06	6.61578e+06
P0ACZ4	EVGA_ECOLI	evgA	Positive transcription regulator EvgA	10	10	2.95293e+07	2.99853e+07	3.24578e+07	2.91215e+07	2.94937e+07	3.01391e+07
P0AD01	DCUR_ECOLI	dcuR	Transcriptional regulatory protein DcuR	2	2	1.8177e+06	1.33561e+06	2.01601e+06	1.63002e+06	1.91249e+06	2.18641e+06
P0AD05	YECA_ECOLI	yecA	Uncharacterized protein YecA	3	3	3.07075e+07	3.29098e+07	3.38083e+07	3.20441e+07	3.43738e+07	3.54377e+07
P0AD07	YECF_ECOLI	yecF	Uncharacterized protein YecF	1	1	3.43337e+07	3.82949e+07	3.72097e+07	3.54249e+07	3.60002e+07	3.73548e+07
P0AD10	YECJ_ECOLI	yecJ	Uncharacterized protein YecJ	2	2	3.05678e+07	2.73985e+07	2.84194e+07	3.18118e+07	3.02023e+07	2.94298e+07
P0AD12	YEEZ_ECOLI	yeeZ	Protein YeeZ	10	10	3.47583e+07	3.70128e+07	3.51285e+07	3.60036e+07	3.35292e+07	3.52932e+07
P0AD24	YEJL_ECOLI	yejL	UPF0352 protein YejL	2	2	1.16671e+07	1.72945e+07	1.65093e+07	1.68405e+07	1.62541e+07	1.65198e+07
P0AD33	YFCZ_ECOLI	yfcZ	UPF0381 protein YfcZ	3	3	4.89818e+08	5.30752e+08	4.95773e+08	5.17735e+08	4.89952e+08	4.71101e+08
P0AD37	YFEC_ECOLI	yfeC	Uncharacterized protein YfeC	3	3	6.53235e+06	7.00889e+06	6.01808e+06	7.09468e+06	5.29704e+06	5.2488e+06
P0AD44	YFHG_ECOLI	yfhG	Uncharacterized protein YfhG	5	5	2.13806e+06	2.46005e+06	2.28371e+06	2.53077e+06	2.40177e+06	2.37144e+06
P0AD49	RAIA_ECOLI	raiA	Ribosome-associated inhibitor A	7	7	4.4683e+07	4.45537e+07	5.00793e+07	4.95131e+07	4.70642e+07	4.81296e+07
P0AD57	ISPB_ECOLI	ispB	Octaprenyl-diphosphate synthase	5	5	2.63931e+06	2.51437e+06	2.70159e+06	2.78933e+06	2.6397e+06	2.66821e+06
P0AD59	IVY_ECOLI	ivy	Inhibitor of vertebrate lysozyme	5	5	2.46963e+07	2.64466e+07	2.38774e+07	2.72112e+07	2.39581e+07	2.4756e+07
P0AD61	KPYK1_ECOLI	pykF	Pyruvate kinase I	31	31	3.85749e+08	3.88862e+08	3.8533e+08	3.84962e+08	3.89331e+08	3.8862e+08
P0AD68	FTSI_ECOLI	ftsI	Peptidoglycan synthase FtsI	7	7	2.6426e+06	3.2184e+06	2.9963e+06	2.95097e+06	2.75922e+06	2.82505e+06
P0AD70	AMPH_ECOLI	ampH	D-alanyl-D-alanine-carboxypeptidase/endopeptidase AmpH	3	3	2.73535e+06	2.90097e+06	3.35679e+06	2.94865e+06	2.83501e+06	3.04865e+06
