Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML
P0C0V0	P0C0V0		degP		1.41637e+07	1.46011e+07	1.44003e+07	1.40119e+07	1.40997e+07	1.43878e+07
P0C243	P0C243		yubJ		1.16369e+06	1.11486e+06	1.21684e+06	1.26225e+06	1.21518e+06	1.19063e+06
P0C960	P0C960		emtA		148966	168096	199343			
P0CB39	P0CB39		eptC		2.29566e+06	2.07405e+06	2.4146e+06	2.42051e+06	2.54667e+06	2.46585e+06
P0CE47	P0CE47		tufA		1.45841e+09	1.44673e+09	1.43532e+09	1.48269e+09	1.45722e+09	1.4559e+09
P0CG19	P0CG19		rph		8.6785e+06	8.55929e+06	9.01265e+06	8.85362e+06	9.34896e+06	8.94338e+06
P0CK95	P0CK95		yghJ		4.60935e+06	4.52653e+06	4.61859e+06	4.73567e+06	4.68325e+06	4.75139e+06
P10100	P10100		rlpA		3.36676e+06	3.41174e+06	3.29448e+06	3.52238e+06	3.5921e+06	3.59581e+06
P10121	P10121		ftsY		7.86153e+06	7.97727e+06	7.89523e+06	8.04307e+06	7.8839e+06	7.8644e+06
P10145ups|IL8_HUMAN_UPS Interleukin-8, IL-8 (Chain 28-99) - Homo sapiens (Human)	P10145ups|IL8_HUMAN_UPS Interleukin-8, IL-8 (Chain 28-99) - Homo sapiens (Human)				588381	517778	697621	170218	277089	199654
P10346	P10346		glnQ		2.24494e+06	2.28401e+06	2.23689e+06	2.45866e+06	2.42132e+06	2.35382e+06
P10371	P10371		hisA		3.02406e+06	2.95477e+06	3.06729e+06	2.88689e+06	3.09539e+06	3.0111e+06
P10384	P10384		fadL		9.2216e+06	9.22462e+06	9.13824e+06	9.25219e+06	9.54292e+06	9.76627e+06
P10408	P10408		secA		5.14953e+06	5.21227e+06	5.06788e+06	5.25156e+06	5.20038e+06	5.25377e+06
P10441	P10441		lpxB		1.11205e+06	1.13462e+06	1.15359e+06	1.1669e+06	1.12665e+06	1.14629e+06
P10636-8ups|TAU_HUMAN_UPS Microtubule-associated protein tau {Isoform Tau-F (Tau-4)} (Chain 2-441) - Homo sapiens (Human)	P10636-8ups|TAU_HUMAN_UPS Microtubule-associated protein tau {Isoform Tau-F (Tau-4)} (Chain 2-441) - Homo sapiens (Human)				1.57413e+06	1.66228e+06	1.70861e+06	867792	834797	854022
P10903	P10903		narK		2.49407e+06	2.27856e+06	2.51268e+06	2.88335e+06	2.62076e+06	2.728e+06
P10908	P10908		ugpQ		522409	560848	524558	463726	560976	510002
P11289	P11289		yfiL		507491	472051	468938	474704	393484	424118
P11349	P11349		narH		3.13398e+06	3.05026e+06	3.06724e+06	3.17206e+06	3.22112e+06	3.17876e+06
P11447	P11447		argH		1.93596e+06	1.94993e+06	2.03714e+06	2.06432e+06	2.03758e+06	2.1239e+06
P11557	P11557		damX		7.8454e+06	8.21436e+06	7.84998e+06	8.5593e+06	8.35024e+06	8.6261e+06
P11875	P11875		argS		1.36357e+07	1.32399e+07	1.34623e+07	1.29706e+07	1.29902e+07	1.33067e+07
P11880	P11880		murF		3.25009e+06	3.08905e+06	3.23188e+06	3.19988e+06	3.18304e+06	3.33153e+06
P12008	P12008		aroC		3.85987e+06	4.01852e+06	4.04634e+06	3.75292e+06	3.7103e+06	3.79055e+06
P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)	P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)				6.77026e+06	6.62847e+06	7.1742e+06	4.15997e+06	4.1176e+06	4.21478e+06
P12281	P12281		moeA		6.07997e+06	6.4392e+06	6.3477e+06	6.43077e+06	6.38661e+06	6.30668e+06
P12295	P12295		ung		1.74363e+06	1.79733e+06	1.74741e+06	1.75872e+06	1.75666e+06	1.74816e+06
P12758	P12758		udp		2.76757e+07	2.79156e+07	2.78714e+07	2.75147e+07	2.76061e+07	2.7988e+07
P12994	P12994		ybhB		585701	552500	560669	618066	705454	610305
P13001	P13001		bioH		260332	335520	328739	374078	504169	448905
P13009	P13009		metH		2.183e+06	2.08631e+06	2.29579e+06	2.17965e+06	2.14487e+06	2.1278e+06
P13016	P13016		ampD		3.36159e+07	3.36823e+07	3.2018e+07	3.74331e+07	3.65471e+07	3.53605e+07
P13024	P13024		fdhE		4.51348e+06	4.3225e+06	4.38008e+06	4.51473e+06	4.65478e+06	4.50016e+06
P13029	P13029		katG		4.52087e+07	4.51945e+07	4.54996e+07	4.53339e+07	4.56262e+07	4.56806e+07
P13033	P13033		glpB		1.40938e+06	1.39805e+06	1.33482e+06	1.40157e+06	1.30884e+06	1.3696e+06
P13035	P13035		glpD		4.61247e+06	4.58182e+06	4.43604e+06	4.65218e+06	4.66465e+06	4.67563e+06
P13445	P13445		rpoS		5.16151e+06	5.06542e+06	5.09045e+06	5.00474e+06	4.99299e+06	5.01688e+06
P13458	P13458		sbcC		282939	255648	208242	174593	236609	222606
P13979	P13979		traT		4.56615e+06	4.53524e+06	4.72303e+06	4.71116e+06	4.74235e+06	4.81082e+06
P14081	P14081		selB		5.58011e+06	5.53763e+06	5.6463e+06	5.75513e+06	5.71698e+06	5.59438e+06
P14175	P14175		proV		989836	1.06345e+06	815713	862362	811443	788210
P14407	P14407		fumB		1.34025e+07	1.34412e+07	1.31985e+07	1.35262e+07	1.3647e+07	1.35941e+07
P14900	P14900		murD		2.92954e+06	2.88958e+06	2.89991e+06	2.82739e+06	2.81668e+06	2.77894e+06
P15005	P15005		mcrB		730357	643554	680162	745560	663932	752357
P15034	P15034		pepP		4.36434e+06	4.22022e+06	4.29285e+06	4.15626e+06	4.23022e+06	4.3429e+06
P15042	P15042		ligA		7.58272e+06	7.62624e+06	7.5705e+06	7.68457e+06	7.64658e+06	7.50512e+06
P15067	P15067		glgX		1.14095e+06	1.22457e+06	1.20291e+06	1.08983e+06	1.09075e+06	1.06304e+06
P15070	P15070		fliN		4.89498e+06	4.92951e+06	4.74485e+06	4.57892e+06	4.73202e+06	4.4702e+06
P15254	P15254		purL		3.00813e+06	2.99335e+06	2.97869e+06	2.93552e+06	2.83546e+06	2.84445e+06
P15288	P15288		pepD		1.78378e+07	1.77845e+07	1.76189e+07	1.78192e+07	1.78011e+07	1.74309e+07
P15559ups|NQO1_HUMAN_UPS NAD(P)H dehydrogenase [quinone] 1 (Chain 2-274) - Homo sapiens (Human)	P15559ups|NQO1_HUMAN_UPS NAD(P)H dehydrogenase [quinone] 1 (Chain 2-274) - Homo sapiens (Human)				1.81913e+06	1.87689e+06	1.80987e+06	1.07804e+06	947461	1.02534e+06
P15639	P15639		purH		4.58482e+06	4.64251e+06	4.64658e+06	4.68071e+06	4.63075e+06	4.60331e+06
P15640	P15640		purD		2.85705e+06	2.64006e+06	2.77179e+06	2.79152e+06	2.72841e+06	2.80306e+06
P15770	P15770		aroE		4.73811e+06	4.88037e+06	4.54801e+06	4.96223e+06	4.75284e+06	4.8417e+06
P15977	P15977		malQ		2.90531e+06	2.76027e+06	2.99107e+06	3.10484e+06	3.04798e+06	2.97145e+06
P16083ups|NQO2_HUMAN_UPS Ribosyldihydronicotinamide dehydrogenase [quinone] (Chain 2-231) - Homo sapiens (Human)	P16083ups|NQO2_HUMAN_UPS Ribosyldihydronicotinamide dehydrogenase [quinone] (Chain 2-231) - Homo sapiens (Human)				2.12153e+06	2.19125e+06	2.02707e+06	1.30078e+06	1.24483e+06	1.29503e+06
P16095	P16095		sdaA		2.19166e+06	2.18265e+06	2.12488e+06	2.04751e+06	2.16161e+06	2.16473e+06
P16384	P16384		miaA		2.21607e+06	2.13408e+06	2.20093e+06	2.20484e+06	2.39678e+06	2.3565e+06
P16431	P16431		hycE		3.30844e+06	3.57252e+06	3.26189e+06	3.34368e+06	3.30707e+06	3.32453e+06
P16433	P16433		hycG		1.09005e+06	1.07747e+06	1.05057e+06	1.15153e+06	1.06198e+06	1.26506e+06
P16456	P16456		selD		6.68613e+06	6.6856e+06	6.84483e+06	6.46257e+06	6.55903e+06	6.60946e+06
P16528	P16528		iclR		1.77174e+06	1.86784e+06	1.8389e+06	1.91979e+06	1.88767e+06	1.80893e+06
P16659	P16659		proS		1.12599e+07	1.12374e+07	1.12277e+07	1.11809e+07	1.12712e+07	1.14183e+07
P16676	P16676		cysA		324192	363432	318498	325854	374086	377011
P16700	P16700		cysP		6.67347e+06	6.6916e+06	6.69884e+06	6.95701e+06	6.9289e+06	6.88655e+06
P16703	P16703		cysM		3.61761e+06	3.48284e+06	3.61941e+06	3.41868e+06	3.37225e+06	3.57729e+06
P16926	P16926		mreC		1.70409e+06	1.6453e+06	1.67993e+06	1.70602e+06	1.68021e+06	1.75631e+06
P17109	P17109		menD		1.25485e+06	1.24812e+06	1.35091e+06	1.28648e+06	1.35927e+06	1.23162e+06
P17115	P17115		gutQ		1.94952e+06	2.02864e+06	2.01407e+06	2.14935e+06	2.08068e+06	2.10743e+06
P17117	P17117		nfsA		4.17019e+06	4.36635e+06	4.19703e+06	4.3573e+06	4.42995e+06	4.48658e+06
P17169	P17169		glmS		3.28879e+07	3.28856e+07	3.31534e+07	3.2828e+07	3.27419e+07	3.28376e+07
P17315	P17315		cirA		2.29811e+06	2.37121e+06	2.28229e+06	2.34044e+06	2.54754e+06	2.34928e+06
P17443	P17443		murG		3.20115e+06	3.1551e+06	3.22055e+06	3.12269e+06	2.87636e+06	3.05254e+06
P17846	P17846		cysI		1.13982e+07	1.14817e+07	1.12188e+07	1.1592e+07	1.15723e+07	1.19294e+07
P17854	P17854		cysH		6.98634e+06	6.80871e+06	6.82742e+06	7.03658e+06	7.12126e+06	6.83003e+06
P17952	P17952		murC		1.963e+06	2.03737e+06	2.07402e+06	2.10398e+06	1.95818e+06	1.96925e+06
P17993	P17993		ubiG		2.39356e+06	2.37572e+06	2.44167e+06	2.52722e+06	2.53545e+06	2.59527e+06
P18133	P18133		pncB		1.92732e+06	1.91129e+06	1.88829e+06	1.88117e+06	1.81046e+06	1.86143e+06
P18196	P18196		minC		2.62473e+06	2.64736e+06	2.65905e+06	2.62496e+06	2.58672e+06	2.68888e+06
P18390	P18390		yjjA		1.60841e+06	1.65824e+06	1.6542e+06	1.7028e+06	1.71495e+06	1.81493e+06
P18775	P18775		dmsA		2.83006e+06	2.88914e+06	2.84234e+06	2.97621e+06	2.89497e+06	2.89236e+06
P18776	P18776		dmsB		2.20981e+06	2.21949e+06	2.22282e+06	2.36851e+06	2.28e+06	2.27596e+06
P18843	P18843		nadE		1.0982e+07	1.10416e+07	1.08908e+07	1.13765e+07	1.1335e+07	1.14057e+07
P19926	P19926		agp		2.90686e+06	2.98842e+06	2.87197e+06	2.92121e+06	2.95204e+06	2.9146e+06
P19934	P19934		tolA		1.30734e+06	1.33282e+06	1.36062e+06	1.2735e+06	1.2665e+06	1.23177e+06
P20083	P20083		parE		1.76564e+06	1.85916e+06	1.96599e+06	1.93095e+06	1.83443e+06	1.87042e+06
P20966	P20966		fruA		1.04338e+07	1.06634e+07	1.05735e+07	1.07582e+07	1.05197e+07	1.05234e+07
P21156	P21156		cysD		2.96875e+06	2.80876e+06	2.89909e+06	2.90485e+06	2.78305e+06	2.93981e+06
P21165	P21165		pepQ		2.05241e+07	2.04812e+07	2.06881e+07	2.11718e+07	2.16369e+07	2.08267e+07
P21170	P21170		speA		7.14808e+06	7.28729e+06	7.15601e+06	7.42178e+06	7.20825e+06	7.27122e+06
P21179	P21179		katE		685825	694868	779427	776474	807865	761720
P21338	P21338		rna		2.08815e+06	2.17312e+06	2.00162e+06	2.37825e+06	2.24417e+06	2.37849e+06
P21367	P21367		ycaC		1.52045e+06	1.59178e+06	1.54805e+06	1.55461e+06	1.47582e+06	1.54338e+06
P21369	P21369		pncA		1.93448e+06	2.06451e+06	2.17513e+06	2.16355e+06	2.28123e+06	2.06588e+06
P21420	P21420		nmpC		2.52824e+07	2.57156e+07	2.52435e+07	2.74766e+07	2.63395e+07	2.77202e+07
P21499	P21499		rnr		4.47719e+06	4.48883e+06	4.52916e+06	4.5974e+06	4.50859e+06	4.5913e+06
P21507	P21507		srmB		5.64025e+06	5.5661e+06	5.52954e+06	5.58821e+06	5.56845e+06	5.49471e+06
P21513	P21513		rne		5.45632e+06	5.53398e+06	5.53989e+06	5.59608e+06	5.53661e+06	5.58969e+06
P21599	P21599		pykA		2.26508e+07	2.28666e+07	2.28789e+07	2.23298e+07	2.27172e+07	2.25602e+07
P21645	P21645		lpxD		6.68498e+06	6.76738e+06	6.74039e+06	6.56814e+06	5.70631e+06	6.07127e+06
P21829	P21829		ybhA		2.68852e+06	2.78641e+06	2.73024e+06	2.71017e+06	2.68396e+06	2.71722e+06
P21888	P21888		cysS		1.22755e+07	1.22397e+07	1.21594e+07	1.21613e+07	1.19582e+07	1.20743e+07
P21889	P21889		aspS		1.00973e+07	1.01011e+07	9.90625e+06	1.02155e+07	1.02401e+07	1.00043e+07
P21893	P21893		recJ		1.32473e+06	1.35795e+06	1.30384e+06	1.48828e+06	1.4123e+06	1.48033e+06
P22106	P22106		asnB		1.70633e+06	1.71766e+06	1.71905e+06	2.01605e+06	1.9134e+06	1.89006e+06
P22186	P22186		mraZ		2.35666e+06	2.22607e+06	2.51905e+06	2.24615e+06	2.48959e+06	2.3701e+06
P22188	P22188		murE		4.84001e+06	4.79873e+06	4.73242e+06	4.49904e+06	4.67652e+06	4.61656e+06
P22255	P22255		cysQ		7.43575e+06	7.54334e+06	7.19304e+06	7.67838e+06	7.75059e+06	7.44729e+06
P22256	P22256		gabT		1.30751e+06	1.17932e+06	1.33902e+06	1.23158e+06	1.12461e+06	1.15924e+06
P22259	P22259		pckA		7.78726e+06	7.88162e+06	7.78519e+06	7.8358e+06	7.9903e+06	7.90512e+06
P22333	P22333		add		1.36366e+07	1.38203e+07	1.38012e+07	1.35482e+07	1.41064e+07	1.37372e+07
P22523	P22523		mukB		4.10383e+06	4.00548e+06	4.04006e+06	4.06829e+06	3.99248e+06	4.13422e+06
P22524	P22524		mukE		6.07771e+06	5.87908e+06	6.06542e+06	5.79214e+06	5.3864e+06	5.69569e+06
P22525	P22525		ycbB		1.70565e+06	1.71523e+06	1.77407e+06	1.96935e+06	1.92561e+06	1.87479e+06
P22634	P22634		murI		1.05859e+06	1.10507e+06	1.08547e+06	1.10237e+06	1.22053e+06	1.12477e+06
P22939	P22939		ispA		3.54909e+06	3.55649e+06	3.57479e+06	3.43551e+06	3.47576e+06	3.3312e+06
P23003	P23003		trmA		1.08083e+06	1.11573e+06	1.11458e+06	1.11948e+06	1.15771e+06	1.10823e+06
P23305	P23305		yigA		1.64779e+06	1.54542e+06	1.74308e+06	1.65707e+06	1.5739e+06	1.51345e+06
P23331	P23331		tdk		2.59689e+06	2.90975e+06	3.1083e+06	2.99762e+06	2.99845e+06	2.97448e+06
P23538	P23538		ppsA		5.211e+06	5.21285e+06	5.22377e+06	5.07606e+06	4.94914e+06	5.04648e+06
P23721	P23721		serC		9.60177e+06	9.57149e+06	9.81636e+06	9.80716e+06	9.61909e+06	9.61921e+06
P23827	P23827		eco		1.29332e+07	1.26716e+07	1.34183e+07	1.26867e+07	1.31246e+07	1.27132e+07
P23830	P23830		pssA		1.32706e+06	1.55457e+06	1.41455e+06	1.42419e+06	1.41934e+06	1.53631e+06
P23836	P23836		phoP		2.08937e+07	2.141e+07	2.17611e+07	2.09135e+07	2.25699e+07	2.22704e+07
P23839	P23839		yicC		6.06194e+06	6.14127e+06	5.92873e+06	6.07981e+06	5.77912e+06	6.17318e+06
P23843	P23843		oppA		5.52481e+07	5.57797e+07	5.45026e+07	5.69977e+07	5.57147e+07	5.65297e+07
P23845	P23845		cysN		3.42467e+06	3.58131e+06	3.71726e+06	3.69717e+06	3.68157e+06	3.73042e+06
P23857	P23857		pspE		999012	954769	979576	1.01581e+06	997236	1.05549e+06
P23865	P23865		prc		6.61542e+06	6.54345e+06	6.61848e+06	6.59921e+06	6.57316e+06	6.79043e+06
P23869	P23869		ppiB		4.15461e+07	4.19138e+07	4.01366e+07	4.3012e+07	4.29175e+07	4.23243e+07
P23871	P23871		hemH		2.55851e+06	2.63934e+06	2.57251e+06	2.57847e+06	2.5898e+06	2.48642e+06
P23882	P23882		fmt		7.38153e+06	7.12931e+06	7.06846e+06	7.10119e+06	7.50074e+06	7.3343e+06
P23893	P23893		hemL		1.10826e+07	1.10458e+07	1.1204e+07	1.1029e+07	1.1196e+07	1.1074e+07
P23894	P23894		htpX		4.67281e+06	4.42734e+06	4.6792e+06	4.50298e+06	4.7801e+06	4.53466e+06
P23908	P23908		argE		1.51644e+06	1.39088e+06	1.36183e+06	1.37397e+06	1.50561e+06	1.33504e+06
P23909	P23909		mutS		3.41142e+06	3.34785e+06	3.46517e+06	3.40355e+06	3.45259e+06	3.46654e+06
P23917	P23917		mak		1.08774e+06	1.21136e+06	1.05643e+06	1.0787e+06	997585	989587
P24169	P24169		speF		3.38848e+06	3.2595e+06	3.34623e+06	3.45301e+06	3.23823e+06	3.32177e+06
P24171	P24171		dcp		2.11126e+06	2.05919e+06	2.18473e+06	2.11208e+06	2.09987e+06	2.09405e+06
P24178	P24178		yffB		4.28414e+06	4.19751e+06	4.17514e+06	4.61215e+06	5.10264e+06	4.61309e+06
P24182	P24182		accC		1.65191e+07	1.64528e+07	1.62069e+07	1.64685e+07	1.67702e+07	1.61746e+07
P24183	P24183		fdnG		5.48302e+06	5.53999e+06	5.60958e+06	5.63626e+06	5.62472e+06	5.71133e+06
P24186	P24186		folD		5.85934e+06	5.82996e+06	5.85826e+06	5.71194e+06	5.89979e+06	5.78688e+06
P24193	P24193		hypE		3.2659e+06	3.06218e+06	3.22274e+06	2.97299e+06	3.04079e+06	2.95615e+06
P24202	P24202		mrr		1.92167e+06	2.17925e+06	2.24437e+06	2.29206e+06	2.34953e+06	2.25494e+06
P24203	P24203		yjiA		3.32597e+06	3.06001e+06	2.99106e+06	3.42338e+06	3.59227e+06	3.23926e+06
P24205	P24205		msbB		2.48781e+06	2.39347e+06	2.34144e+06	2.14008e+06	2.23576e+06	2.14679e+06
P24215	P24215		uxuA		2.64306e+06	2.53317e+06	2.74609e+06	2.60739e+06	2.6857e+06	2.6916e+06
P24216	P24216		fliD		894908	914545	965560	873280	877920	916041
P24224	P24224		acpS		2.15851e+06	2.04626e+06	2.10055e+06	1.99445e+06	2.06407e+06	1.90902e+06
P24228	P24228		dacB		1.79736e+06	1.91143e+06	1.8298e+06	1.84812e+06	1.73252e+06	1.85865e+06
P24232	P24232		hmp		952155	863807	1.00932e+06	923184	947576	965205
P24251	P24251		crl		6.32811e+06	6.7307e+06	6.62111e+06	6.38698e+06	6.18493e+06	6.43249e+06
P24252	P24252		ybgA		1.51202e+06	1.60515e+06	1.58694e+06	1.58006e+06	1.7038e+06	1.55762e+06
P24255	P24255		rpoN		583635	572220	521346	560136	619042	680814
P24554	P24554		radA		1.57002e+06	1.62598e+06	1.71653e+06	1.71644e+06	1.35989e+06	1.55217e+06
P25397	P25397		tehB		4.54589e+06	4.57859e+06	4.5e+06	4.32358e+06	4.40293e+06	4.28353e+06
P25437	P25437		frmA		8.05269e+06	8.04813e+06	8.25983e+06	7.78497e+06	7.67751e+06	7.7345e+06
P25516	P25516		acnA		3.55702e+06	3.40784e+06	3.35174e+06	3.31037e+06	3.32025e+06	3.273e+06
P25519	P25519		hflX		3.89714e+06	3.98886e+06	3.93419e+06	3.95068e+06	4.01272e+06	4.08239e+06
P25522	P25522		mnmE		4.70372e+06	4.7207e+06	4.68627e+06	4.60579e+06	4.4399e+06	4.58961e+06
P25524	P25524		codA		2.40131e+06	2.39226e+06	2.40322e+06	2.43865e+06	2.44959e+06	2.43055e+06
P25535	P25535		visC		2.11159e+06	2.03297e+06	2.01447e+06	2.20465e+06	2.04819e+06	2.24272e+06
P25536	P25536		yhdE		2.61985e+06	2.74382e+06	2.7687e+06	2.7006e+06	2.72371e+06	2.82987e+06
P25539	P25539		ribD		3.81823e+06	3.9182e+06	3.98202e+06	4.02078e+06	4.13434e+06	4.04292e+06
P25552	P25552		gppA		1.06087e+06	1.048e+06	1.0621e+06	1.02693e+06	875786	887840
P25714	P25714		yidC		6.96363e+06	7.36817e+06	7.08199e+06	6.78165e+06	7.10933e+06	7.30596e+06
P25736	P25736		endA		899599	827544	970629	1.11098e+06	1.01706e+06	1.0859e+06
P25745	P25745		mnmA		4.14532e+06	4.29093e+06	4.13831e+06	4.16673e+06	4.19954e+06	4.31233e+06
P25746	P25746		hflD		3.97684e+06	3.88026e+06	3.87654e+06	3.91031e+06	3.70536e+06	3.74429e+06
P25798	P25798		fliF		486698	467344	502150	577125	445164	445057
P25888	P25888		rhlE		3.21332e+06	3.15013e+06	3.13642e+06	3.30859e+06	3.19792e+06	3.2446e+06
P25894	P25894		yggG		870740	787077	865306	845775	751089	864210
P25906	P25906		ydbC		893278	879635	913722	984928	887242	904311
P26602	P26602		ubiC		1.33953e+06	1.30015e+06	1.30302e+06	1.42189e+06	1.56155e+06	1.52413e+06
P26608	P26608		fliS		4.7605e+06	4.43387e+06	4.79862e+06	4.51777e+06	4.65102e+06	4.37653e+06
P26612	P26612		amyA		623957	621286	645902	705787	682213	656337
P26616	P26616		maeA		9.52865e+06	9.63673e+06	9.83832e+06	9.71001e+06	9.82509e+06	9.71037e+06
P26646	P26646		acuI		2.85961e+06	2.76497e+06	2.92791e+06	2.88209e+06	3.0453e+06	2.87111e+06
P26647	P26647		plsC		1.2494e+06	1.168e+06	1.21732e+06	1.2188e+06	1.21837e+06	1.23706e+06
P27238	P27238		yfeD		984451	979689	983892	981695	936867	996822
P27248	P27248		gcvT		1.03761e+07	1.01796e+07	9.80434e+06	1.03858e+07	1.02229e+07	1.03701e+07
P27298	P27298		prlC		9.94858e+06	9.79222e+06	9.77344e+06	1.00729e+07	1.00143e+07	1.03548e+07
P27302	P27302		tktA		2.67887e+07	2.6888e+07	2.66047e+07	2.72581e+07	2.73239e+07	2.67803e+07
P27303	P27303		emrA		1.7369e+06	1.72185e+06	1.70257e+06	1.72e+06	1.63571e+06	1.73348e+06
P27306	P27306		sthA		1.03661e+06	1.02874e+06	1.78022e+06	1.23543e+06	1.09246e+06	1.16608e+06
P27431	P27431		ycfD		4.783e+06	4.97153e+06	4.48821e+06	5.09404e+06	4.40825e+06	5.03319e+06
P27434	P27434		rodZ		1.03244e+07	1.05797e+07	1.05519e+07	1.08772e+07	1.07963e+07	1.09688e+07
P27828	P27828		wecB		2.20326e+06	2.24596e+06	2.15533e+06	2.22805e+06	2.19676e+06	2.232e+06
P27829	P27829		wecC		5.23695e+06	5.28514e+06	5.49444e+06	5.16238e+06	4.99117e+06	5.2057e+06
P27830	P27830		rffG		1.59887e+06	1.64978e+06	1.62458e+06	1.54898e+06	1.4339e+06	1.53162e+06
P27833	P27833		rffA		2.21043e+06	2.31828e+06	2.24542e+06	2.45115e+06	2.52414e+06	2.32164e+06
P27836	P27836		wecG		604928	565010	581593	544464	550393	577575
P27838	P27838		cyaY		1.88415e+06	1.95747e+06	1.8553e+06	2.33154e+06	2.46014e+06	2.30007e+06
P27848	P27848		yigL		4.63809e+06	5.07095e+06	4.35287e+06	6.15161e+06	5.98687e+06	5.66368e+06
P27859	P27859		tatD		1.04845e+06	1.09914e+06	1.10195e+06	1.0553e+06	1.11682e+06	1.1588e+06
P28248	P28248		dcd		3.12395e+06	3.25997e+06	3.24998e+06	3.05292e+06	3.14965e+06	3.06093e+06
P28249	P28249		asmA		332058	316131	401416	371998	336199	286536
P28304	P28304		qorA		3.3963e+06	3.50604e+06	3.57405e+06	3.4343e+06	3.51178e+06	3.48129e+06
P28306	P28306		yceG		783670	770493	841085	959661	971543	846758
P28629	P28629		adiA		1.59014e+06	1.58665e+06	1.55993e+06	1.61293e+06	1.70261e+06	1.70109e+06
P28635	P28635		metQ		1.1257e+07	1.10184e+07	1.133e+07	1.09622e+07	1.05548e+07	1.08795e+07
P28903	P28903		nrdD		5.95561e+06	5.97946e+06	6.11791e+06	6.06777e+06	6.09791e+06	6.0605e+06
P28904	P28904		treC		2.42643e+06	2.43059e+06	2.45426e+06	2.36756e+06	2.39097e+06	2.44429e+06
P29012	P29012		dadX			639232	453387	604750	656855	598437
P29018	P29018		cydD		667757	710413	642136	693067	719642	747210
P29131	P29131		ftsN		2.45109e+06	2.48036e+06	2.4784e+06	2.64153e+06	2.59371e+06	2.65234e+06
P29208	P29208		menC		3.00152e+06	2.94622e+06	3.03006e+06	2.94315e+06	2.9458e+06	2.90066e+06
P29217	P29217		yceH		3.15107e+06	3.07763e+06	3.28439e+06	2.82523e+06	2.9188e+06	3.01997e+06
P29680	P29680		hemE		4.92353e+06	5.18102e+06	5.27344e+06	5.12068e+06	5.04672e+06	5.16792e+06
P29744	P29744		flgL		2.70207e+06	2.71072e+06	2.82874e+06	2.8392e+06	2.64064e+06	2.98019e+06
P29745	P29745		pepT		4.18019e+06	4.21841e+06	4.15622e+06	4.10634e+06	4.10915e+06	3.91661e+06
P30011	P30011		nadC		2.06106e+06	2.05697e+06	2.21351e+06	2.11742e+06	1.86916e+06	2.05488e+06
P30014	P30014		rnt		5.47561e+06	5.60555e+06	5.6558e+06	5.5354e+06	5.66221e+06	5.60186e+06
P30125	P30125		leuB		869411	809456	860717	874141	832480	789080
P30128	P30128		greB		2.1862e+06	2.13063e+06	2.05167e+06	1.97306e+06	2.03393e+06	2.07626e+06
P30130	P30130		fimD		8.36222e+06	8.52432e+06	8.12637e+06	8.60739e+06	9.16573e+06	8.85191e+06
P30177	P30177		ybiB		8.9889e+06	9.03817e+06	8.40368e+06	8.43318e+06	8.56908e+06	8.77239e+06
P30178	P30178		ybiC		2.52595e+06	2.4143e+06	2.54036e+06	2.37921e+06	2.5397e+06	2.48411e+06
P30744	P30744		sdaB		6.60215e+06	6.46746e+06	6.51521e+06	5.62082e+06	6.04792e+06	5.52975e+06
P30749	P30749		moaE		3.30236e+06	3.61015e+06	3.41937e+06	3.69357e+06	3.48983e+06	3.42019e+06
P30750	P30750		metN		1.80533e+06	1.77586e+06	1.76232e+06	1.60059e+06	1.63849e+06	1.70552e+06
P30843	P30843		basR		1.85275e+06	1.80736e+06	1.87763e+06	1.89358e+06	1.99268e+06	1.78089e+06
P30850	P30850		rnb		7.14347e+06	7.15821e+06	7.29228e+06	6.97638e+06	7.1138e+06	7.12842e+06
P30852	P30852		smf		1.88001e+06	1.79335e+06	1.99882e+06	1.80343e+06	1.58216e+06	1.70063e+06
P30859	P30859		artI		3.95038e+06	3.89936e+06	4.01558e+06	4.06781e+06	3.92901e+06	4.01454e+06
P30870	P30870		glnE		1.10774e+06	1.09299e+06	1.45942e+06	1.093e+06	686405	848097
P30871	P30871		ygiF		3.68711e+06	3.63221e+06	3.50583e+06	3.67019e+06	3.73983e+06	3.61898e+06
P30958	P30958		mfd		6.90288e+06	7.24608e+06	6.78394e+06	6.8436e+06	6.76912e+06	6.798e+06
