Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML
P0A9P4	TRXB_ECOLI	trxB	Thioredoxin reductase	13	13	7.27572e+07	7.08989e+07	7.25548e+07	7.45428e+07	7.16502e+07	7.47181e+07
P0A9P6	DEAD_ECOLI	deaD	Cold-shock DEAD box protein A	29	29	3.81827e+07	3.86379e+07	3.78132e+07	3.8689e+07	3.90562e+07	3.77829e+07
P0A9Q1	ARCA_ECOLI	arcA	Aerobic respiration control protein ArcA	15	15	2.41681e+08	2.29285e+08	2.43379e+08	2.43525e+08	2.46974e+08	2.42325e+08
P0A9Q5	ACCD_ECOLI	accD	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta	16	16	1.23098e+08	1.32956e+08	1.21619e+08	1.24798e+08	1.20805e+08	1.23596e+08
P0A9Q7	ADHE_ECOLI	adhE	Aldehyde-alcohol dehydrogenase	54	54	8.6291e+08	8.36144e+08	8.52867e+08	8.47563e+08	8.59265e+08	8.51117e+08
P0A9Q9	DHAS_ECOLI	asd	Aspartate-semialdehyde dehydrogenase	13	13	1.01226e+08	1.01715e+08	9.97686e+07	1.04776e+08	1.02135e+08	1.01096e+08
P0A9R4	FER_ECOLI	fdx	2Fe-2S ferredoxin	3	3	6.05774e+07	6.6128e+07	6.69184e+07	6.5776e+07	6.68822e+07	6.57719e+07
P0A9R7	FTSE_ECOLI	ftsE	Cell division ATP-binding protein FtsE	7	7	1.10554e+07	1.03264e+07	9.96038e+06	1.09552e+07	1.05829e+07	1.11079e+07
P0A9S1	FUCO_ECOLI	fucO	Lactaldehyde reductase	3	3	1.94846e+06	1.97027e+06	1.53382e+06	1.77001e+06	1.8312e+06	1.95197e+06
P0A9S5	GLDA_ECOLI	gldA	Glycerol dehydrogenase	8	8	9.37217e+07	8.62473e+07	8.5082e+07	9.50363e+07	8.62256e+07	8.28658e+07
P0A9T0	SERA_ECOLI	serA	D-3-phosphoglycerate dehydrogenase	12	12	4.25374e+07	4.1734e+07	4.06587e+07	4.23048e+07	4.19771e+07	4.25306e+07
P0A9T4	TAS_ECOLI	tas	Protein tas	9	9	3.7572e+07	3.88845e+07	3.86688e+07	3.91594e+07	3.82286e+07	3.94125e+07
P0A9T6	YBAQ_ECOLI	ybaQ	Uncharacterized HTH-type transcriptional regulator YbaQ	6	6	1.41967e+06	1.36357e+06	1.51017e+06	1.58018e+06	1.65355e+06	1.60962e+06
P0A9T8	YBBA_ECOLI	ybbA	Uncharacterized ABC transporter ATP-binding protein YbbA	2	2	1.82961e+06	2.0026e+06	1.76786e+06	2.15853e+06	1.90464e+06	1.88553e+06
P0A9U1	YBHF_ECOLI	ybhF	Uncharacterized ABC transporter ATP-binding protein YbhF	2	2	1.41661e+06	1.34917e+06	1.13492e+06	1.32577e+06	1.33561e+06	1.3649e+06
P0A9U3	YBIT_ECOLI	ybiT	Uncharacterized ABC transporter ATP-binding protein YbiT	21	21	3.47918e+07	3.364e+07	3.44017e+07	3.53525e+07	3.51515e+07	3.50979e+07
P0A9V1	LPTB_ECOLI	lptB	Lipopolysaccharide export system ATP-binding protein LptB	10	10	2.74047e+07	2.77735e+07	2.62785e+07	2.70644e+07	2.77075e+07	2.88819e+07
P0A9W0	ULAR_ECOLI	ulaR	HTH-type transcriptional regulator UlaR	2	2		8.35024e+06	7.88012e+06	8.10145e+06	9.13952e+06	8.91852e+06
P0A9W3	YJJK_ECOLI	yjjK	Uncharacterized ABC transporter ATP-binding protein YjjK	29	29	7.65827e+07	7.48373e+07	7.3768e+07	7.39287e+07	7.69174e+07	7.401e+07
P0A9W6	YRBA_ECOLI	yrbA	Uncharacterized protein YrbA	3	3	6.10871e+07	5.85758e+07	5.43145e+07	6.13963e+07	5.81052e+07	5.35601e+07
P0A9W9	YRDA_ECOLI	yrdA	Protein YrdA	8	8	1.99868e+07	1.97198e+07	2.02746e+07	1.98478e+07	1.99407e+07	2.0037e+07
P0A9X4	MREB_ECOLI	mreB	Rod shape-determining protein MreB	15	15	6.96916e+07	6.79487e+07	6.62501e+07	6.91361e+07	6.76147e+07	6.72853e+07
P0A9X9	CSPA_ECOLI	cspA	Cold shock protein CspA	8	6	2.42323e+08	2.39842e+08	2.16847e+08	2.43062e+08	2.16959e+08	2.17605e+08
P0A9Y6	CSPC_ECOLI	cspC	Cold shock-like protein CspC	7	7	1.23212e+09	1.19171e+09	1.18723e+09	1.22937e+09	1.19282e+09	1.22483e+09
P0A9Z1	GLNB_ECOLI	glnB	Nitrogen regulatory protein P-II 1	6	6	8.63688e+07	8.94019e+07	8.81089e+07	9.30164e+07	8.76872e+07	8.87135e+07
P0AA04	PTHP_ECOLI	ptsH	Phosphocarrier protein HPr	6	6	1.40238e+09	1.34689e+09	1.61555e+09	1.28598e+09	1.70037e+09	1.64939e+09
P0AA10	RL13_ECOLI	rplM	50S ribosomal protein L13	14	14	6.67602e+08	6.7029e+08	6.79022e+08	7.10664e+08	6.58091e+08	6.57978e+08
P0AA16	OMPR_ECOLI	ompR	Transcriptional regulatory protein OmpR	11	11	4.70852e+07	4.5088e+07	4.63822e+07	4.59707e+07	4.88041e+07	4.82544e+07
P0AA25	THIO_ECOLI	trxA	Thioredoxin-1	7	7	3.77936e+08	3.74309e+08	3.62074e+08	3.85937e+08	3.53141e+08	3.53799e+08
P0AA31	YEDF_ECOLI	yedF	UPF0033 protein YedF	1	1	2.25608e+07	2.17737e+07	2.23611e+07	2.2868e+07	2.31484e+07	2.34822e+07
P0AA39	RLUC_ECOLI	rluC	Ribosomal large subunit pseudouridine synthase C	9	9	1.08821e+07	1.08053e+07	1.02368e+07	1.13006e+07	1.02554e+07	1.05455e+07
P0AA41	TRUC_ECOLI	truC	tRNA pseudouridine synthase C	2	2	1.29403e+06	1.26224e+06	918795	1.17789e+06	822636	859129
P0AA43	RSUA_ECOLI	rsuA	Ribosomal small subunit pseudouridine synthase A	7	7	1.97009e+07	1.96951e+07	2.0962e+07	1.9964e+07	1.90708e+07	1.90729e+07
P0AA53	QMCA_ECOLI	qmcA	Protein QmcA	4	4	2.67703e+06	2.46737e+06	3.32778e+06	3.06737e+06	3.09506e+06	2.51322e+06
P0AA57	YOBA_ECOLI	yobA	Protein YobA	2	2		5.10632e+06		4.56252e+06	5.99505e+06	4.15786e+06
P0AA86	DSBE_ECOLI	dsbE	Thiol:disulfide interchange protein DsbE	1	1	5.51221e+06	5.1176e+06	5.66237e+06	4.51836e+06	5.31158e+06	5.10145e+06
P0AA91	YEAY_ECOLI	yeaY	Uncharacterized lipoprotein YeaY	4	4	4.19352e+06	4.13687e+06	4.21063e+06	4.85783e+06	4.49847e+06	4.5983e+06
P0AA93	YPDA_ECOLI	ypdA	Sensor histidine kinase YpdA	2	2	1.02886e+06	1.02725e+06	414398	886106	939786	660658
P0AA95	YACC_ECOLI	yacC	Uncharacterized protein YacC	2	2	4.44591e+06	4.3496e+06	4.63889e+06	4.65541e+06	4.20175e+06	4.50015e+06
P0AA97	YAEQ_ECOLI	yaeQ	Uncharacterized protein YaeQ	3	3	3.49982e+06	3.53848e+06	3.27649e+06	3.0952e+06	3.6944e+06	3.80104e+06
P0AAA1	YAGU_ECOLI	yagU	Inner membrane protein YagU	2	2	6.40573e+07	5.86406e+07	6.32743e+07	6.63939e+07	6.32914e+07	6.14114e+07
P0AAB4	UBID_ECOLI	ubiD	3-octaprenyl-4-hydroxybenzoate carboxy-lyase	6	6	1.16936e+07	1.14719e+07	1.0819e+07	1.18429e+07	1.18075e+07	1.18097e+07
P0AAB6	GALF_ECOLI	galF	UTP--glucose-1-phosphate uridylyltransferase	11	11	1.3494e+08	1.32838e+08	1.33279e+08	1.41002e+08	1.28239e+08	1.30705e+08
P0AAB8	USPD_ECOLI	uspD	Universal stress protein D	1	1	1.75691e+07	1.67897e+07	1.98504e+07	1.68626e+07	1.78731e+07	1.75621e+07
P0AAC0	USPE_ECOLI	uspE	Universal stress protein E	10	10	4.50499e+07	4.82971e+07	4.77019e+07	4.77063e+07	4.65914e+07	4.9469e+07
P0AAC8	ISCA_ECOLI	iscA	Iron-binding protein IscA	5	5	3.75693e+07	3.9244e+07	3.71701e+07	3.90752e+07	3.73125e+07	3.80525e+07
P0AAD6	SDAC_ECOLI	sdaC	Serine transporter	2	2	3.35806e+06	3.21158e+06	2.47405e+06	3.12316e+06	2.71943e+06	2.9612e+06
P0AAF6	ARTP_ECOLI	artP	Arginine transport ATP-binding protein ArtP	3	3	6.4078e+06	5.3296e+06	5.87362e+06	5.68191e+06	5.406e+06	5.61547e+06
P0AAG3	GLTL_ECOLI	gltL	Glutamate/aspartate transport ATP-binding protein GltL	1	1	2.42988e+06		2.76224e+06	2.86181e+06		
P0AAH0	PSTB_ECOLI	pstB	Phosphate import ATP-binding protein PstB	3	3	2.66518e+06	2.39395e+06	3.13941e+06	2.77349e+06	2.50189e+06	2.7694e+06
P0AAH8	SAPF_ECOLI	sapF	Peptide transport system ATP-binding protein SapF	1	1	1.91679e+06	1.60618e+06	1.84738e+06	1.95694e+06	1.60624e+06	1.53879e+06
P0AAI3	FTSH_ECOLI	ftsH	ATP-dependent zinc metalloprotease FtsH	25	25	7.56916e+07	7.53385e+07	7.78996e+07	7.69361e+07	7.6727e+07	7.81513e+07
P0AAI5	FABF_ECOLI	fabF	3-oxoacyl-[acyl-carrier-protein] synthase 2	10	10	1.91587e+08	1.90557e+08	1.89876e+08	1.99305e+08	1.88442e+08	1.88235e+08
P0AAI9	FABD_ECOLI	fabD	Malonyl CoA-acyl carrier protein transacylase	9	9	7.56348e+07	7.60893e+07	6.96507e+07	7.44434e+07	7.46627e+07	7.20454e+07
P0AAJ3	FDNH_ECOLI	fdnH	Formate dehydrogenase, nitrate-inducible, iron-sulfur subunit	4	4	1.78194e+07	1.83232e+07	1.75414e+07	1.70968e+07	1.84514e+07	1.84064e+07
P0AAJ5	FDOH_ECOLI	fdoH	Formate dehydrogenase-O iron-sulfur subunit	4	4	1.51051e+07	1.98457e+07	1.60014e+07	1.88304e+07	1.63594e+07	1.56781e+07
P0AAJ8	HYBA_ECOLI	hybA	Hydrogenase-2 operon protein HybA	5	5	1.92194e+07	2.1035e+07	2.15169e+07	2.2171e+07	2.02313e+07	1.97129e+07
P0AAK1	HYCB_ECOLI	hycB	Formate hydrogenlyase subunit 2	2	2	4.66637e+06	4.91889e+06	5.20317e+06	4.57679e+06	4.94339e+06	5.17442e+06
P0AAL3	NAPG_ECOLI	napG	Ferredoxin-type protein NapG	2	2	612543	629414		572831	603998	520778
P0AAN1	HYBE_ECOLI	hybE	Hydrogenase-2 operon protein HybE	1	1	1.88743e+06	2.27281e+06	2.00036e+06	2.1211e+06	2.14817e+06	2.07355e+06
P0AAN3	HYPB_ECOLI	hypB	Hydrogenase isoenzymes nickel incorporation protein HypB	6	6	1.17974e+07	1.18337e+07	1.08449e+07	1.13534e+07	1.1952e+07	1.16806e+07
P0AAN5	YAIA_ECOLI	yaiA	Uncharacterized protein YaiA	1	1	8.0118e+06	8.18318e+06	7.82104e+06	7.67529e+06	8.09809e+06	8.38311e+06
P0AAN9	IRAP_ECOLI	iraP	Anti-adapter protein IraP	3	3	1.44928e+06	1.45362e+06	1.17608e+06	1.42872e+06	1.34708e+06	1.35108e+06
P0AAP3	FRMR_ECOLI	frmR	Transcriptional repressor FrmR	5	5	1.26743e+07	1.50889e+07	1.46233e+07	1.53185e+07	1.41557e+07	1.51805e+07
P0AAQ2	YAJD_ECOLI	yajD	Uncharacterized protein YajD	4	4	1.62629e+07	1.84498e+07	1.72e+07	1.71323e+07	1.68892e+07	1.62701e+07
P0AAR3	YBAK_ECOLI	ybaK	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK	7	7	1.37472e+07	1.44224e+07	1.37991e+07	1.42522e+07	1.35547e+07	1.32397e+07
P0AAS0	YLAC_ECOLI	ylaC	Inner membrane protein YlaC	3	3	763151	817035	779387	914372	703298	716585
P0AAS7	YBCJ_ECOLI	ybcJ	Uncharacterized protein YbcJ	3	3	1.77301e+07	1.76363e+07	1.5969e+07	1.75168e+07	1.66561e+07	1.62518e+07
P0AAT2	YBDF_ECOLI	ybdF	Uncharacterized protein YbdF	2	2	3.68074e+06	3.59448e+06	3.61323e+06	3.87864e+06	2.62564e+06	2.6285e+06
P0AAT4	MSCM_ECOLI	mscM	Miniconductance mechanosensitive channel	5	5	6.9585e+06	7.00104e+06	6.43584e+06	6.73744e+06	6.88411e+06	7.06522e+06
P0AAT6	IOJAP_ECOLI	rsfS	Ribosomal silencing factor RsfS	5	5	1.50054e+07	1.55459e+07	1.42378e+07	1.54853e+07	1.36732e+07	1.39434e+07
P0AAT9	YBEL_ECOLI	ybeL	Uncharacterized protein YbeL	6	6	2.8338e+07	2.60504e+07	2.85656e+07	2.82783e+07	3.07556e+07	3.00189e+07
P0AAU7	YBFE_ECOLI	ybfE	Uncharacterized protein YbfE	3	3	3.82871e+06	4.48876e+06	3.55921e+06	3.88493e+06	4.18875e+06	3.82489e+06
P0AAV4	YBGJ_ECOLI	ybgJ	Uncharacterized protein YbgJ	2	2	1.42173e+06	1.4667e+06	1.65205e+06	1.78991e+06	1.43824e+06	1.64866e+06
P0AAV6	YBGS_ECOLI	ybgS	Uncharacterized protein YbgS	1	1	158277			103833	152290	132529
P0AAX8	YBIS_ECOLI	ybiS	Probable L,D-transpeptidase YbiS	14	13	5.26016e+07	5.06368e+07	5.01012e+07	5.1577e+07	5.0923e+07	5.25819e+07
P0AAZ4	RARA_ECOLI	rarA	Replication-associated recombination protein A	8	8	3.53213e+06	3.97554e+06	3.66514e+06	3.58963e+06	3.92318e+06	3.84869e+06
P0AAZ7	YCAR_ECOLI	ycaR	UPF0434 protein YcaR	4	4	6.09397e+07	6.17628e+07	5.87241e+07	5.73559e+07	5.75635e+07	6.18378e+07
P0AB10	YMBA_ECOLI	ymbA	Uncharacterized lipoprotein YmbA	2	2	9.70728e+06	1.00107e+07	1.21345e+07	1.19817e+07	1.15424e+07	1.13344e+07
P0AB14	YCCJ_ECOLI	yccJ	Uncharacterized protein YccJ	4	4	2.10673e+07	2.14548e+07	2.11803e+07	2.14796e+07	2.12054e+07	2.16812e+07
P0AB18	TUSE_ECOLI	tusE	Sulfurtransferase TusE	4	4	7.14503e+06	6.97953e+06	7.96744e+06	7.07778e+06	7.76672e+06	8.05488e+06
P0AB20	HSPQ_ECOLI	hspQ	Heat shock protein HspQ	1	1	6.05213e+06	6.92108e+06		5.04479e+06	6.70096e+06	4.16194e+06
P0AB24	EFEO_ECOLI	efeO	Iron uptake system component EfeO	15	15	3.56886e+07	3.54853e+07	3.4352e+07	3.47097e+07	3.47583e+07	3.41883e+07
P0AB26	YCEB_ECOLI	yceB	Uncharacterized lipoprotein YceB	5	5	2.52855e+07	2.67038e+07	2.4449e+07	2.65379e+07	2.51861e+07	2.59603e+07
P0AB28	YCED_ECOLI	yceD	Uncharacterized protein YceD	5	5	4.05278e+07	4.25776e+07	4.06553e+07	4.20953e+07	4.19321e+07	4.13508e+07
P0AB38	LPOB_ECOLI	lpoB	Penicillin-binding protein activator LpoB	3	3	1.83756e+07	1.82368e+07	2.21026e+07	1.81374e+07	2.21869e+07	2.06463e+07
P0AB43	YCGL_ECOLI	ycgL	Protein YcgL	9	9	6.2953e+06	6.38746e+06	5.89806e+06	6.38403e+06	6.05514e+06	5.44252e+06
P0AB46	YMGD_ECOLI	ymgD	Uncharacterized protein YmgD	4	4	1.46755e+07	1.39962e+07	1.32691e+07	1.45722e+07	1.39501e+07	1.46055e+07
P0AB52	YCHN_ECOLI	ychN	Protein YchN	3	3	1.12129e+07	1.07428e+07	9.95955e+06	1.24208e+07	9.8727e+06	1.01017e+07
P0AB55	YCII_ECOLI	yciI	Protein YciI	3	3	3.72405e+07	3.96888e+07	3.84028e+07	3.87628e+07	3.47564e+07	3.56937e+07
P0AB58	YCIM_ECOLI	yciM	Uncharacterized protein YciM	2	2	1.601e+06	1.38636e+06	1.3503e+06	1.79207e+06	1.54889e+06	1.38028e+06
P0AB61	YCIN_ECOLI	yciN	Protein YciN	6	6	2.48344e+07	2.36222e+07	2.52993e+07	2.48068e+07	2.50552e+07	2.62669e+07
P0AB67	PNTB_ECOLI	pntB	NAD(P) transhydrogenase subunit beta	6	6	6.59567e+06	6.73216e+06	6.49773e+06	6.77725e+06	6.59645e+06	6.24134e+06
P0AB71	ALF_ECOLI	fbaA	Fructose-bisphosphate aldolase class 2	17	17	8.38811e+08	8.12043e+08	8.70326e+08	8.09301e+08	8.71e+08	8.8327e+08
P0AB77	KBL_ECOLI	kbl	2-amino-3-ketobutyrate coenzyme A ligase	18	18	1.06388e+08	1.04134e+08	1.05214e+08	1.05357e+08	1.05691e+08	1.05121e+08
P0AB80	ILVE_ECOLI	ilvE	Branched-chain-amino-acid aminotransferase	9	9	3.02596e+07	3.15516e+07	2.92574e+07	2.92442e+07	3.14215e+07	2.95636e+07
P0AB83	END3_ECOLI	nth	Endonuclease III	3	3	3.72135e+06	3.3483e+06	2.96562e+06	3.53442e+06	3.23481e+06	3.43088e+06
P0AB89	PUR8_ECOLI	purB	Adenylosuccinate lyase	18	18	2.5864e+07	2.60877e+07	2.69935e+07	2.62393e+07	2.62656e+07	2.57797e+07
P0AB91	AROG_ECOLI	aroG	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive	5	5	1.0379e+07	1.14665e+07	1.03198e+07	9.85592e+06	1.00117e+07	1.03698e+07
P0AB98	ATP6_ECOLI	atpB	ATP synthase subunit a	2	2	4.2959e+06	4.13206e+06	3.74595e+06	4.27618e+06	3.82608e+06	3.9577e+06
P0ABA0	ATPF_ECOLI	atpF	ATP synthase subunit b	16	16	1.94085e+08	1.90316e+08	2.01214e+08	1.92927e+08	1.97145e+08	1.96481e+08
P0ABA4	ATPD_ECOLI	atpH	ATP synthase subunit delta	11	11	1.47011e+08	1.48675e+08	1.24814e+08	1.31383e+08	1.26419e+08	1.45364e+08
P0ABA6	ATPG_ECOLI	atpG	ATP synthase gamma chain	19	19	2.39062e+08	2.3148e+08	2.22963e+08	2.37684e+08	2.31137e+08	2.2693e+08
P0ABB0	ATPA_ECOLI	atpA	ATP synthase subunit alpha	29	29	4.10787e+08	4.09846e+08	3.96384e+08	4.0197e+08	4.0815e+08	4.07985e+08
P0ABB4	ATPB_ECOLI	atpD	ATP synthase subunit beta	30	30	4.10827e+08	4.12001e+08	4.26025e+08	4.05444e+08	4.28453e+08	4.41231e+08
P0ABB8	ATMA_ECOLI	mgtA	Magnesium-transporting ATPase, P-type 1	4	4	1.3904e+06	1.24633e+06	1.12239e+06	1.16549e+06	1.37702e+06	1.2798e+06
P0ABC3	HFLC_ECOLI	hflC	Modulator of FtsH protease HflC	20	20	8.38057e+07	8.34795e+07	8.4999e+07	8.49147e+07	8.33743e+07	8.6667e+07
P0ABC7	HFLK_ECOLI	hflK	Modulator of FtsH protease HflK	15	15	7.91449e+07	8.03853e+07	7.66762e+07	8.24112e+07	7.69696e+07	7.90594e+07
P0ABD3	BFR_ECOLI	bfr	Bacterioferritin	8	8	4.67369e+07	4.50409e+07	4.49804e+07	4.6629e+07	4.42901e+07	4.53727e+07
P0ABD5	ACCA_ECOLI	accA	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha	22	22	8.71293e+07	8.77497e+07	9.0112e+07	8.8414e+07	8.88095e+07	8.72276e+07
P0ABD8	BCCP_ECOLI	accB	Biotin carboxyl carrier protein of acetyl-CoA carboxylase	5	5	2.74166e+08	2.59082e+08	2.79192e+08	2.64918e+08	2.71404e+08	2.73873e+08
P0ABE2	BOLA_ECOLI	bolA	Protein BolA	5	5	2.39066e+07	2.21391e+07	2.3151e+07	2.16725e+07	2.44026e+07	2.42364e+07
P0ABF1	PCNB_ECOLI	pcnB	Poly(A) polymerase	19	19	1.2969e+07	1.29956e+07	1.20269e+07	1.28544e+07	1.29606e+07	1.20927e+07
P0ABF6	CDD_ECOLI	cdd	Cytidine deaminase	7	7	5.1481e+07	5.15005e+07	4.93353e+07	5.24435e+07	5.16887e+07	5.0969e+07
P0ABG4	FTSW_ECOLI	ftsW	Lipid II flippase FtsW	1	1	403927	413015	523991	597282	406760	429988
P0ABH0	FTSA_ECOLI	ftsA	Cell division protein FtsA	10	10	1.30747e+07	1.27438e+07	1.2822e+07	1.19883e+07	1.3012e+07	1.32502e+07
P0ABH7	CISY_ECOLI	gltA	Citrate synthase	13	13	4.33077e+07	4.41952e+07	4.32414e+07	4.3619e+07	4.42268e+07	4.50158e+07
P0ABH9	CLPA_ECOLI	clpA	ATP-dependent Clp protease ATP-binding subunit ClpA	27	27	3.58918e+07	3.64339e+07	3.50446e+07	3.61785e+07	3.555e+07	3.50039e+07
P0ABI4	CORA_ECOLI	corA	Magnesium transport protein CorA	3	3	7.64446e+06	8.11373e+06	7.83104e+06	8.33815e+06	8.33017e+06	8.51156e+06
P0ABI8	CYOB_ECOLI	cyoB	Ubiquinol oxidase subunit 1	2	2	1.02503e+07	1.03892e+07	1.23076e+07	1.23902e+07	1.14644e+07	1.23105e+07
P0ABJ1	CYOA_ECOLI	cyoA	Ubiquinol oxidase subunit 2	4	4	2.22364e+07	2.34554e+07	2.14214e+07	2.27551e+07	2.10557e+07	2.20428e+07
P0ABJ9	CYDA_ECOLI	cydA	Cytochrome d ubiquinol oxidase subunit 1	12	12	1.83e+08	1.81383e+08	1.82384e+08	1.88675e+08	1.82148e+08	1.86489e+08
P0ABK2	CYDB_ECOLI	cydB	Cytochrome d ubiquinol oxidase subunit 2	2	2	2.61341e+07	2.72611e+07	2.39947e+07	2.65558e+07	2.16169e+07	2.18017e+07
P0ABK5	CYSK_ECOLI	cysK	Cysteine synthase A	23	23	2.04972e+08	1.9811e+08	2.00023e+08	2.0051e+08	2.05687e+08	2.03982e+08
P0ABL5	NAPC_ECOLI	napC	Cytochrome c-type protein NapC	2	2	2.88906e+06	2.91806e+06	1.89676e+06	2.91761e+06	2.19795e+06	2.736e+06
P0ABM9	CCMH_ECOLI	ccmH	Cytochrome c-type biogenesis protein CcmH	3	3	1.87959e+06	1.80813e+06	1.72798e+06	1.83289e+06	1.8402e+06	1.98605e+06
P0ABN1	KDGL_ECOLI	dgkA	Diacylglycerol kinase	1	1	1.81179e+06	1.80453e+06	1.47227e+06	1.92941e+06	2.23263e+06	1.69552e+06
P0ABN5	DCUA_ECOLI	dcuA	Anaerobic C4-dicarboxylate transporter DcuA	5	5	1.12579e+07	1.16351e+07	1.08107e+07	1.17141e+07	1.15835e+07	1.10626e+07
P0ABN9	DCUB_ECOLI	dcuB	Anaerobic C4-dicarboxylate transporter DcuB	3	3	1.60434e+07	2.75904e+07	2.60559e+07	2.70272e+07	2.65938e+07	2.60534e+07
P0ABP3	DCUC_ECOLI	dcuC	Anaerobic C4-dicarboxylate transporter DcuC	2	2		352932			371528	319714
P0ABP8	DEOD_ECOLI	deoD	Purine nucleoside phosphorylase DeoD-type	13	13	5.20634e+08	5.29838e+08	5.19724e+08	5.30433e+08	4.94481e+08	5.02311e+08
P0ABQ0	COABC_ECOLI	coaBC	Coenzyme A biosynthesis bifunctional protein CoaBC	9	9	6.31933e+06	6.61896e+06	6.3224e+06	6.18112e+06	6.66544e+06	5.95894e+06
P0ABQ2	GARR_ECOLI	garR	2-hydroxy-3-oxopropionate reductase	3	3	4.06399e+06	4.16969e+06	3.90855e+06	4.1973e+06	4.18767e+06	4.19982e+06
P0ABQ4	DYR_ECOLI	folA	Dihydrofolate reductase	6	6	2.93869e+07	2.85054e+07	2.88912e+07	2.8745e+07	2.73647e+07	2.69441e+07
P0ABR1	DINI_ECOLI	dinI	DNA-damage-inducible protein I	2	2	1.24448e+07	1.65709e+07	1.13101e+07	1.02867e+07		1.0281e+07
P0ABS1	DKSA_ECOLI	dksA	RNA polymerase-binding transcription factor DksA	4	4	3.61932e+08	3.44285e+08	3.48798e+08	3.31285e+08	3.52792e+08	3.48465e+08
P0ABS5	PRIM_ECOLI	dnaG	DNA primase	6	6	3.31453e+06	3.05582e+06	2.70572e+06	3.48367e+06	3.46823e+06	3.50816e+06
P0ABT2	DPS_ECOLI	dps	DNA protection during starvation protein	18	18	4.57635e+08	4.42794e+08	4.38705e+08	4.52426e+08	4.48207e+08	4.49216e+08
P0ABU0	MENB_ECOLI	menB	1,4-Dihydroxy-2-naphthoyl-CoA synthase	8	8	3.1325e+07	3.04872e+07	2.93736e+07	3.18129e+07	2.9723e+07	2.97572e+07
P0ABU2	YCHF_ECOLI	ychF	Ribosome-binding ATPase YchF	15	15	1.47148e+08	1.45303e+08	1.43024e+08	1.42852e+08	1.46711e+08	1.46831e+08
P0ABU5	ELBB_ECOLI	elbB	Enhancing lycopene biosynthesis protein 2	3	3	9.43031e+07	9.2951e+07	8.57982e+07	8.35551e+07	9.24491e+07	9.08084e+07
P0ABU7	EXBB_ECOLI	exbB	Biopolymer transport protein ExbB	6	6	3.99859e+07	4.22085e+07	4.14392e+07	4.39654e+07	4.36437e+07	4.40722e+07
P0ABU9	TOLQ_ECOLI	tolQ	Protein TolQ	4	4	1.05976e+07	1.05601e+07	1.0011e+07	1.06e+07	1.08409e+07	1.05939e+07
P0ABV2	EXBD_ECOLI	exbD	Biopolymer transport protein ExbD	3	3	1.45391e+07	1.55458e+07	1.46213e+07	1.49461e+07	1.42167e+07	1.5559e+07
P0ABV6	TOLR_ECOLI	tolR	Protein TolR	4	4	2.94011e+07	2.96298e+07	2.64513e+07	2.95689e+07	2.53157e+07	2.6103e+07
P0ABX2	FLGC_ECOLI	flgC	Flagellar basal-body rod protein FlgC	4	4	1.41559e+06	1.35513e+06	1.65595e+06	1.46138e+06	1.88488e+06	1.29866e+06
P0ABX5	FLGG_ECOLI	flgG	Flagellar basal-body rod protein FlgG	2	2	4.59548e+06	4.58731e+06	4.91274e+06	4.27975e+06	4.59638e+06	4.54884e+06
P0ABX8	FLIL_ECOLI	fliL	Flagellar protein FliL	7	7	8.01858e+06	7.99312e+06	9.05852e+06	8.2579e+06	9.39453e+06	8.72909e+06
P0ABZ1	FLIG_ECOLI	fliG	Flagellar motor switch protein FliG	9	9	9.43143e+06	1.04136e+07	9.67549e+06	9.77836e+06	9.55105e+06	1.00762e+07
P0ABZ4	KDSC_ECOLI	kdsC	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC	3	3	2.66349e+07	2.76209e+07	2.4894e+07	2.64493e+07	2.67267e+07	2.78509e+07
P0ABZ6	SURA_ECOLI	surA	Chaperone SurA	18	18	6.43426e+07	6.3893e+07	6.19479e+07	6.3248e+07	6.37548e+07	6.30753e+07
P0AC02	BAMD_ECOLI	bamD	Outer membrane protein assembly factor BamD	12	12	1.04212e+08	1.00761e+08	9.98711e+07	1.02781e+08	1.0029e+08	9.99172e+07
P0AC13	DHPS_ECOLI	folP	Dihydropteroate synthase	12	12	2.72102e+07	2.71713e+07	2.6506e+07	2.78892e+07	2.65267e+07	2.6633e+07
P0AC16	FOLB_ECOLI	folB	Dihydroneopterin aldolase	1	1		217390	225628	327416		
