Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML
P36928	YEGD_ECOLI	yegD	Uncharacterized chaperone protein YegD	7	7	3.47947e+06	3.82985e+06	3.52931e+06	3.61051e+06	3.65049e+06	3.73255e+06
P36929	RSMB_ECOLI	rsmB	Ribosomal RNA small subunit methyltransferase B	1	1	2.27834e+06	1.66122e+06	2.75293e+06	1.58261e+06	1.53977e+06	2.27957e+06
P36930	GATR_ECOLI	gatR	Galactitol utilization operon repressor	2	2	2.8256e+06	2.96754e+06	2.5821e+06	2.88199e+06	2.96438e+06	3.08365e+06
P36938	PGM_ECOLI	pgm	Phosphoglucomutase	20	20	5.25463e+07	5.83623e+07	5.33675e+07	5.69513e+07	6.01262e+07	5.46595e+07
P36979	RLMN_ECOLI	rlmN	Dual-specificity RNA methyltransferase RlmN	10	10	9.87976e+06	1.10061e+07	1.00018e+07	1.03753e+07	1.08281e+07	1.04701e+07
P36999	RLMA_ECOLI	rlmA	23S rRNA (guanine(745)-N(1))-methyltransferase	2	2	4.21738e+06	4.75335e+06	3.71356e+06	4.05774e+06	4.3389e+06	4.64151e+06
P37005	LAST_ECOLI	lasT	Uncharacterized tRNA/rRNA methyltransferase LasT	5	5	5.4789e+06	4.81112e+06	5.6197e+06	5.20626e+06	5.21023e+06	6.09283e+06
P37024	HRPB_ECOLI	hrpB	ATP-dependent RNA helicase HrpB	1	1		1.23237e+06		1.0891e+06	2.14253e+06	
P37025	LIGT_ECOLI	ligT	2'-5'-RNA ligase	2	2	368829	590230	364981	593305	587357	498864
P37028	BTUF_ECOLI	btuF	Vitamin B12-binding protein	3	3	1.385e+06	1.59221e+06	1.78108e+06	1.30963e+06	1.86174e+06	1.76837e+06
P37051	PURU_ECOLI	purU	Formyltetrahydrofolate deformylase	9	9	2.25361e+07	2.33469e+07	2.34001e+07	2.33561e+07	2.35566e+07	2.21973e+07
P37052	YCHJ_ECOLI	ychJ	UPF0225 protein YchJ	1	1	1.96264e+06		2.30333e+06			2.14785e+06
P37095	PEPB_ECOLI	pepB	Peptidase B	17	17	4.50801e+07	4.6521e+07	4.44159e+07	4.58135e+07	4.5554e+07	4.31598e+07
P37128	NUDK_ECOLI	nudK	GDP-mannose pyrophosphatase NudK	3	3	2.74047e+06	2.84529e+06	2.9709e+06	2.90363e+06	2.88026e+06	2.92547e+06
P37177	PT1P_ECOLI	ptsP	Phosphoenolpyruvate-protein phosphotransferase PtsP	8	8	1.95808e+06	1.95041e+06	2.06102e+06	2.00673e+06	2.10949e+06	2.02986e+06
P37182	HYBD_ECOLI	hybD	Hydrogenase 2 maturation protease	8	8	1.69067e+07	1.60202e+07	1.69619e+07	1.67508e+07	1.68755e+07	1.60421e+07
P37194	SLP_ECOLI	slp	Outer membrane protein slp	6	6	2.53513e+08	2.30167e+08	2.45221e+08	2.36579e+08	2.30843e+08	2.55425e+08
P37325	YBCH_ECOLI	ybcH	Uncharacterized protein YbcH	1	1		211199			237330	262998
P37329	MODA_ECOLI	modA	Molybdate-binding periplasmic protein	13	13	3.23814e+07	3.56367e+07	3.45442e+07	3.46448e+07	3.50499e+07	3.39011e+07
P37330	MASZ_ECOLI	glcB	Malate synthase G	6	6	6.61833e+06	6.52636e+06	6.47653e+06	7.01104e+06	6.4514e+06	6.69834e+06
P37342	YJJI_ECOLI	yjjI	Uncharacterized protein YjjI	9	9	1.01889e+07	1.10836e+07	1.07724e+07	1.08901e+07	1.08917e+07	1.09053e+07
P37349	DHAM_ECOLI	dhaM	PTS-dependent dihydroxyacetone kinase, phosphotransferase subunit DhaM	7	7	1.22406e+07	1.19003e+07	1.28156e+07	1.19227e+07	1.17814e+07	1.33048e+07
P37353	MENE_ECOLI	menE	2-succinylbenzoate--CoA ligase	3	3	940723	1.1254e+06	1.02239e+06	1.20503e+06	1.12729e+06	1.0935e+06
P37440	UCPA_ECOLI	ucpA	Oxidoreductase UcpA	9	9	2.21044e+07	2.27387e+07	2.19528e+07	2.31869e+07	2.31016e+07	2.15255e+07
P37613	YHHK_ECOLI	yhhK	Uncharacterized protein YhhK	5	5	2.25298e+07	2.49059e+07	2.24886e+07	2.38325e+07	2.30537e+07	2.265e+07
P37617	ATZN_ECOLI	zntA	Lead, cadmium, zinc and mercury-transporting ATPase	13	13	7.20258e+06	7.08393e+06	6.81981e+06	7.0485e+06	6.79943e+06	6.72558e+06
P37624	YHIH_ECOLI	yhiH	Uncharacterized ABC transporter ATP-binding protein YhiH	1	1	430746		490454	592412	528372	371852
P37626	YHII_ECOLI	yhiI	Uncharacterized protein YhiI	7	7	2.53576e+06	2.66648e+06	2.74896e+06	2.56284e+06	2.75852e+06	2.74867e+06
P37631	YHIN_ECOLI	yhiN	Uncharacterized protein YhiN	5	5	4.44306e+06	4.23463e+06	4.73933e+06	4.57643e+06	4.41564e+06	4.49873e+06
P37634	RLMJ_ECOLI	rlmJ	Ribosomal RNA large subunit methyltransferase J	15	15	2.79845e+07	2.83997e+07	2.77099e+07	2.81195e+07	2.8825e+07	2.86847e+07
P37636	MDTE_ECOLI	mdtE	Multidrug resistance protein MdtE	13	13	2.12401e+07	1.94673e+07	2.0648e+07	1.95665e+07	1.96924e+07	2.06129e+07
P37637	MDTF_ECOLI	mdtF	Multidrug resistance protein MdtF	7	7	2.51092e+06	2.87638e+06	2.46171e+06	2.45881e+06	2.84821e+06	2.52565e+06
P37646	YHJH_ECOLI	yhjH	Cyclic di-GMP phosphodiesterase YhjH	1	1	559215		538511	549131	550956	
P37647	KDGK_ECOLI	kdgK	2-dehydro-3-deoxygluconokinase	7	7	1.21536e+07	1.20543e+07	1.21368e+07	1.1236e+07	1.17217e+07	1.19795e+07
P37648	YHJJ_ECOLI	yhjJ	Protein YhjJ	12	12	1.95586e+07	1.96297e+07	2.00484e+07	1.85293e+07	1.89974e+07	2.0462e+07
P37650	BCSC_ECOLI	bcsC	Cellulose synthase operon protein C	18	18	3.80784e+06	3.82081e+06	3.84937e+06	4.05249e+06	4.06339e+06	3.67602e+06
P37651	GUN_ECOLI	bcsZ	Endoglucanase	6	6	7.1879e+06	7.49407e+06	7.12412e+06	7.19745e+06	7.32739e+06	7.1243e+06
P37652	BCSB_ECOLI	bcsB	Cyclic di-GMP-binding protein	15	15	1.26422e+07	1.35899e+07	1.3209e+07	1.33766e+07	1.39841e+07	1.29766e+07
P37655	BCSQ_ECOLI	bcsQ	Putative cellulose biosynthesis protein BcsQ	5	5	5.54303e+06	5.42337e+06	5.63214e+06	5.1007e+06	5.41396e+06	5.79167e+06
P37657	BCSE_ECOLI	bcsE	Protein BcsE homolog	4	4	3.14742e+06	3.38193e+06	3.54919e+06	3.4697e+06	3.55561e+06	3.45366e+06
P37659	BCSG_ECOLI	bcsG	Protein BcsG homolog	4	4	1.20409e+06	1.16066e+06	1.04125e+06	738416	1.03531e+06	1.16683e+06
P37665	YIAD_ECOLI	yiaD	Inner membrane lipoprotein YiaD	8	8	3.37102e+07	3.32195e+07	3.32818e+07	3.27036e+07	3.3522e+07	3.24141e+07
P37666	GHRB_ECOLI	ghrB	Glyoxylate/hydroxypyruvate reductase B	11	11	9.76401e+07	1.02138e+08	9.56736e+07	9.61863e+07	1.00233e+08	9.65358e+07
P37685	ALDB_ECOLI	aldB	Aldehyde dehydrogenase B	5	5	4.6519e+06	4.55759e+06	4.33734e+06	4.58352e+06	5.27988e+06	4.55262e+06
P37689	GPMI_ECOLI	gpmI	2,3-bisphosphoglycerate-independent phosphoglycerate mutase	20	20	2.04399e+08	2.20363e+08	2.05181e+08	2.13119e+08	2.21483e+08	2.08412e+08
P37690	ENVC_ECOLI	envC	Murein hydrolase activator EnvC	8	8	2.38875e+06	2.29209e+06	2.52794e+06	2.50577e+06	2.48434e+06	2.35392e+06
P37692	RFAF_ECOLI	rfaF	ADP-heptose--LPS heptosyltransferase 2	8	8	1.67605e+07	1.57277e+07	1.69998e+07	1.63269e+07	1.52906e+07	1.67757e+07
P37747	GLF_ECOLI	glf	UDP-galactopyranose mutase	2	2	5.37985e+06	4.81226e+06	5.76546e+06	4.91115e+06	4.80891e+06	5.47305e+06
P37765	RLUB_ECOLI	rluB	Ribosomal large subunit pseudouridine synthase B	12	12	2.21552e+07	2.27542e+07	2.22573e+07	2.17396e+07	2.23324e+07	2.24657e+07
P37773	MPL_ECOLI	mpl	UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase	15	15	4.33956e+07	4.43927e+07	4.40391e+07	4.45588e+07	4.59891e+07	4.60042e+07
P37774	YECC_ECOLI	yecC	Uncharacterized amino-acid ABC transporter ATP-binding protein YecC	2	2			188234	184303	196284	154134
P37902	GLTI_ECOLI	gltI	Glutamate/aspartate periplasmic-binding protein	6	6	5.58812e+06	4.97098e+06	5.9437e+06	5.3483e+06	5.40583e+06	5.04703e+06
P37903	USPF_ECOLI	uspF	Universal stress protein F	5	5	4.61969e+07	4.7313e+07	4.50324e+07	4.75006e+07	4.60139e+07	4.81269e+07
P37908	YFJD_ECOLI	yfjD	UPF0053 inner membrane protein YfjD	5	5	3.07671e+06	3.40778e+06	3.33507e+06	2.99716e+06	3.26917e+06	2.92052e+06
P38038	CYSJ_ECOLI	cysJ	Sulfite reductase [NADPH] flavoprotein alpha-component	15	15	2.78347e+07	2.83662e+07	2.71653e+07	2.80441e+07	2.72618e+07	2.72127e+07
P38051	MENF_ECOLI	menF	Menaquinone-specific isochorismate synthase	2	2	859893		812305	604006		1.15488e+06
P38134	ETK_ECOLI	etk	Tyrosine-protein kinase etk	23	23	1.84329e+07	1.87465e+07	1.86405e+07	1.79553e+07	1.8086e+07	1.80939e+07
P38489	NFNB_ECOLI	nfnB	Oxygen-insensitive NAD(P)H nitroreductase	13	13	7.04363e+07	7.67394e+07	7.16102e+07	7.30821e+07	7.66648e+07	7.09209e+07
P38506	XNI_ECOLI	ygdG	Protein Xni	2	2	1.75638e+06	2.20396e+06	1.99793e+06	2.05249e+06	2.10967e+06	1.98187e+06
P38521	YGGL_ECOLI	yggL	Uncharacterized protein YggL	3	3	2.66627e+06	2.07933e+06	2.70183e+06	1.85755e+06	2.29937e+06	2.91663e+06
P39099	DEGQ_ECOLI	degQ	Periplasmic pH-dependent serine endoprotease DegQ	16	16	2.99831e+07	2.94159e+07	3.03855e+07	2.99193e+07	2.91155e+07	2.99511e+07
P39160	UXUB_ECOLI	uxuB	D-mannonate oxidoreductase	3	3	3.22938e+06	3.47232e+06	3.36159e+06	3.61147e+06	3.59184e+06	3.4956e+06
P39172	ZNUA_ECOLI	znuA	High-affinity zinc uptake system protein ZnuA	3	3	7.26113e+06	9.2214e+06		7.60496e+06	7.23642e+06	6.02582e+06
P39173	YEAD_ECOLI	yeaD	Putative glucose-6-phosphate 1-epimerase	7	7	1.07433e+08	1.13173e+08	1.12771e+08	1.11346e+08	1.16263e+08	1.08998e+08
P39176	ERFK_ECOLI	erfK	Probable L,D-transpeptidase ErfK/SrfK	6	6	1.56713e+06	1.83737e+06	1.49701e+06	1.6803e+06	1.68811e+06	1.66367e+06
P39177	USPG_ECOLI	uspG	Universal stress protein G	5	5	1.36004e+08	1.14907e+08	1.32034e+08	1.22602e+08	1.22643e+08	1.266e+08
P39187	YTFJ_ECOLI	ytfJ	Uncharacterized protein YtfJ	2	2		217685	253952			312510
P39199	PRMB_ECOLI	prmB	50S ribosomal protein L3 glutamine methyltransferase	9	9	4.06092e+07	4.41832e+07	4.12183e+07	4.66059e+07	4.15948e+07	4.09685e+07
P39265	ALSB_ECOLI	alsB	D-allose-binding periplasmic protein	2	2	789012	1.02398e+06	917572	1.2124e+06	1.19341e+06	934394
P39280	EPMB_ECOLI	epmB	L-lysine 2,3-aminomutase	3	3	5.54308e+06	6.57394e+06	6.31512e+06	6.81768e+06	6.36547e+06	5.5608e+06
P39286	RSGA_ECOLI	rsgA	Putative ribosome biogenesis GTPase RsgA	7	7	9.72104e+06	1.05812e+07	9.53718e+06	1.04162e+07	9.90164e+06	9.7091e+06
P39298	YJFP_ECOLI	yjfP	Esterase YjfP	2	2	3.00614e+06	3.97179e+06	3.79677e+06	3.71049e+06	2.97399e+06	4.1238e+06
P39300	ULAG_ECOLI	ulaG	Probable L-ascorbate-6-phosphate lactonase UlaG	1	1	1.70074e+06	1.98661e+06	1.6263e+06	1.8578e+06	1.78108e+06	1.50245e+06
P39304	ULAD_ECOLI	ulaD	3-keto-L-gulonate-6-phosphate decarboxylase UlaD	2	2	719131	681726	758467	788885		750500
P39310	YTFB_ECOLI	ytfB	Uncharacterized protein YtfB	5	5	1.91726e+06	1.77898e+06	1.88246e+06	1.85058e+06	1.89479e+06	1.95857e+06
P39315	QOR2_ECOLI	qorB	Quinone oxidoreductase 2	4	4	1.11468e+07	1.20286e+07	1.11401e+07	1.09213e+07	1.21426e+07	1.22425e+07
P39321	TAMB_ECOLI	tamB	Translocation and assembly module TamB	15	15	2.90773e+06	3.28799e+06	3.18496e+06	2.98809e+06	3.29996e+06	3.24362e+06
P39325	YTFQ_ECOLI	ytfQ	ABC transporter periplasmic-binding protein YtfQ	3	3	3.90557e+06	4.10289e+06	3.60939e+06	4.08185e+06	4.36151e+06	4.01512e+06
P39337	YJGM_ECOLI	yjgM	Uncharacterized N-acetyltransferase YjgM	1	1	1.0441e+06	1.59453e+06	1.27642e+06	1.30062e+06	1.50786e+06	1.44556e+06
P39342	YJGR_ECOLI	yjgR	Uncharacterized protein YjgR	8	8	4.13948e+06	3.76746e+06	4.18981e+06	4.17992e+06	4.1183e+06	4.51834e+06
P39347	INTB_ECOLI	intB	Putative prophage P4 integrase	1	1	2.02463e+06	2.83416e+06	2.42575e+06	2.84317e+06	2.46016e+06	2.42642e+06
P39377	IADA_ECOLI	iadA	Isoaspartyl dipeptidase	11	11	1.79397e+07	1.70693e+07	1.81486e+07	1.73437e+07	1.75748e+07	1.74372e+07
P39384	YJIM_ECOLI	yjiM	Uncharacterized protein YjiM	3	3	3.01826e+06	3.11917e+06	3.21264e+06	2.71226e+06		2.99708e+06
P39391	YJIT_ECOLI	yjiT	Putative uncharacterized protein YjiT	5	5	1.54872e+06	1.55495e+06	1.63644e+06	1.55601e+06	1.62987e+06	1.5476e+06
P39393	YJIV_ECOLI	yjiV	Putative uncharacterized protein YjiV	9	9	2.05382e+06	2.39278e+06	2.0267e+06	2.13472e+06	2.45724e+06	2.47653e+06
P39396	YJIY_ECOLI	yjiY	Inner membrane protein YjiY	5	5	1.89348e+07	1.92867e+07	1.93737e+07	1.82167e+07	1.90467e+07	1.91114e+07
P39401	OPGB_ECOLI	mdoB	Phosphoglycerol transferase I	10	10	2.13292e+06	2.25316e+06	2.41797e+06	2.12549e+06	2.32336e+06	2.36436e+06
P39406	RSMC_ECOLI	rsmC	Ribosomal RNA small subunit methyltransferase C	7	7	4.00676e+07	4.0758e+07	3.96715e+07	4.08349e+07	4.09959e+07	3.88105e+07
P39407	YJJU_ECOLI	yjjU	Uncharacterized protein YjjU	4	4	1.12279e+06	1.35712e+06	1.39858e+06	1.2872e+06	1.28982e+06	1.28849e+06
P39408	YJJV_ECOLI	yjjV	Uncharacterized deoxyribonuclease YjjV	2	2	1.02194e+06	691039	1.09934e+06		764086	1.16499e+06
P39411	NCPP_ECOLI	yjjX	Non-canonical purine NTP phosphatase	2	2	1.21218e+07	1.25581e+07	1.0815e+07	1.29689e+07	1.2333e+07	1.18674e+07
P39451	ADHP_ECOLI	adhP	Alcohol dehydrogenase, propanol-preferring	4	4	7.87622e+06	7.5036e+06	7.82207e+06	7.44631e+06	7.41928e+06	7.43662e+06
P39829	GARD_ECOLI	garD	D-galactarate dehydratase	3	3	605116		891148	738943	644237	882298
P39830	YBAL_ECOLI	ybaL	Inner membrane protein YbaL	3	3	2.25719e+06	2.25785e+06	2.18811e+06	2.03017e+06	2.30123e+06	2.30837e+06
P39831	YDFG_ECOLI	ydfG	NADP-dependent 3-hydroxy acid dehydrogenase YdfG	7	7	6.37482e+07	6.22125e+07	6.05599e+07	6.02871e+07	6.10973e+07	6.29189e+07
P39838	RCSD_ECOLI	rcsD	Sensor-like histidine kinase RcsD	4	4	1.33522e+06	1.28063e+06	1.27209e+06	1.24192e+06	1.34182e+06	1.43685e+06
P40120	OPGD_ECOLI	mdoD	Glucans biosynthesis protein D	14	14	1.16372e+07	1.1791e+07	1.1929e+07	1.08981e+07	1.15046e+07	1.20802e+07
P40191	PDXK_ECOLI	pdxK	Pyridoxine kinase	6	6	7.59447e+06	7.63708e+06	7.66134e+06	7.58937e+06	7.7358e+06	7.63422e+06
P40710	NLPE_ECOLI	nlpE	Lipoprotein NlpE	2	2	8.83133e+06	9.97645e+06	9.138e+06	8.70745e+06	8.7377e+06	9.69748e+06
P40719	QSEC_ECOLI	qseC	Sensor protein QseC	5	5	744003	797859	639057	798662	682464	670672
P40874	MTOX_ECOLI	solA	N-methyl-L-tryptophan oxidase	15	15	1.63898e+07	1.69982e+07	1.67207e+07	1.68086e+07	1.7376e+07	1.67151e+07
P41052	MLTB_ECOLI	mltB	Membrane-bound lytic murein transglycosylase B	5	5	3.24431e+06	3.36688e+06	3.49809e+06	3.25508e+06	3.15556e+06	3.98323e+06
P41159ups|LEP_HUMAN_UPS	Leptin	Leptin		7	7		1.0663e+08		1.10085e+08	9.61592e+07	
P41407	AZOR_ECOLI	azoR	FMN-dependent NADH-azoreductase	5	5	1.26986e+07	1.35516e+07	1.2588e+07	1.30357e+07	1.29832e+07	1.20782e+07
P41409	RIHA_ECOLI	rihA	Pyrimidine-specific ribonucleoside hydrolase RihA	5	5	4.07319e+06	4.53679e+06	4.08813e+06	4.94311e+06	4.67952e+06	3.94638e+06
P42596	RLMG_ECOLI	rlmG	Ribosomal RNA large subunit methyltransferase G	7	7	8.6661e+06	8.97211e+06	8.33788e+06	7.76084e+06	8.20578e+06	8.49583e+06
P42597	YGJP_ECOLI	ygjP	Uncharacterized protein YgjP	1	1			202740		184626	206524
P42599	YGJR_ECOLI	ygjR	Uncharacterized oxidoreductase YgjR	2	2	1.54358e+06	1.67506e+06	1.54892e+06	1.63394e+06	1.64993e+06	1.35516e+06
P42604	UXAA_ECOLI	uxaA	Altronate dehydratase	1	1	6.23913e+06	5.753e+06	7.0408e+06	6.41356e+06	4.63345e+06	6.72346e+06
P42616	YQJC_ECOLI	yqjC	Protein YqjC	1	1			4.98045e+06		5.22428e+06	6.24714e+06
P42620	YQJG_ECOLI	yqjG	Glutathionyl-hydroquinone reductase YqjG	7	7	3.87292e+06	3.69779e+06	3.6942e+06	3.90893e+06	3.49885e+06	3.31577e+06
P42626	YHAM_ECOLI	yhaM	UPF0597 protein YhaM	2	2				193447	209532	
P42632	TDCE_ECOLI	tdcE	PFL-like enzyme TdcE	16	16	1.41607e+07	1.43148e+07	1.39876e+07	1.45327e+07	1.42512e+07	1.40891e+07
P42641	OBG_ECOLI	obgE	GTPase ObgE/CgtA	7	7	2.54854e+07	2.79386e+07	2.75454e+07	2.67072e+07	2.66908e+07	2.63828e+07
P43329	HRPA_ECOLI	hrpA	ATP-dependent RNA helicase HrpA	22	22	3.71456e+06	3.97205e+06	3.77684e+06	4.092e+06	3.73763e+06	3.62691e+06
P43337	NUDL_ECOLI	nudL	Uncharacterized Nudix hydrolase NudL	2	2	582420	833302	560923	822608	828633	531618
P43533	FLGN_ECOLI	flgN	Flagella synthesis protein FlgN	3	3	4.0668e+06	4.80267e+06	4.38834e+06	4.38014e+06	4.9419e+06	4.15175e+06
P43671	PQIB_ECOLI	pqiB	Paraquat-inducible protein B	9	9	5.41007e+06	4.87754e+06	4.9447e+06	5.00213e+06	5.07361e+06	5.36587e+06
P43672	UUP_ECOLI	uup	ABC transporter ATP-binding protein uup	11	11	7.09735e+06	6.47505e+06	6.90771e+06	6.51227e+06	6.05664e+06	7.37551e+06
P43674	YCAL_ECOLI	ycaL	Uncharacterized metalloprotease YcaL	1	1	1.05467e+06	1.33368e+06	1.45961e+06			1.51364e+06
P45395	KDSD_ECOLI	kdsD	Arabinose 5-phosphate isomerase KdsD	6	6	7.8108e+06	9.08104e+06	7.77965e+06	9.05873e+06	9.25954e+06	8.38744e+06
P45464	LPOA_ECOLI	lpoA	Penicillin-binding protein activator LpoA	16	16	2.6283e+07	2.48586e+07	2.64779e+07	2.47897e+07	2.46898e+07	2.68197e+07
P45469	YRAR_ECOLI	yraR	Uncharacterized protein YraR	2	2	3.68009e+06	3.74868e+06	4.07003e+06	3.35732e+06	4.20926e+06	3.7799e+06
P45470	YHBO_ECOLI	yhbO	Protein YhbO	3	3	3.23619e+06	3.51648e+06	3.02813e+06	3.62141e+06	3.4079e+06	3.29004e+06
P45475	YHBV_ECOLI	yhbV	Uncharacterized protein YhbV	4	4	3.04743e+06	3.04116e+06	2.91028e+06	3.15511e+06	3.04923e+06	3.53909e+06
P45523	FKBA_ECOLI	fkpA	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA	17	17	2.45087e+08	2.35053e+08	2.33448e+08	2.34797e+08	2.31432e+08	2.26865e+08
P45527	YHBU_ECOLI	yhbU	Uncharacterized protease YhbU	4	4	3.90598e+06	2.74611e+06	4.61186e+06	860341		4.32624e+06
P45530	TUSB_ECOLI	tusB	Protein TusB	3	3	3.72478e+06	3.83853e+06	3.62595e+06	3.36105e+06	3.23243e+06	3.64439e+06
P45531	TUSC_ECOLI	tusC	Protein TusC	3	3	6.07624e+06	5.7731e+06	6.14685e+06	6.95511e+06	5.75895e+06	6.99072e+06
P45532	TUSD_ECOLI	tusD	Sulfurtransferase TusD	1	1	187256	205296	220725	231758	273096	229204
P45568	DXR_ECOLI	dxr	1-deoxy-D-xylulose 5-phosphate reductoisomerase	2	2	3.89832e+06	4.58081e+06	3.87142e+06			3.32845e+06
P45577	PROQ_ECOLI	proQ	ProP effector	11	11	1.15653e+08	1.1548e+08	1.14203e+08	1.12901e+08	1.17155e+08	1.18454e+08
P45578	LUXS_ECOLI	luxS	S-ribosylhomocysteine lyase	7	7	1.72285e+08	1.94414e+08	1.6655e+08	1.91187e+08	1.85606e+08	1.70748e+08
P45748	RIMN_ECOLI	rimN	tRNA threonylcarbamoyladenosine biosynthesis protein RimN	5	5	1.68285e+07	1.65706e+07	1.67384e+07	1.6243e+07	1.60758e+07	1.58544e+07
P45795	YRDB_ECOLI	yrdB	Uncharacterized protein YrdB	1	1	2.86449e+06	2.63645e+06	2.97329e+06	3.00228e+06	3.06425e+06	3.49507e+06
P45799	NUDE_ECOLI	nudE	ADP compounds hydrolase NudE	4	4	6.80371e+06	6.64467e+06	6.8661e+06	5.98263e+06	6.65121e+06	6.63833e+06
P45807	YBAM_ECOLI	ybaM	Uncharacterized protein YbaM	2	2	1.67771e+06	1.34324e+06	1.42409e+06	1.5097e+06	1.54392e+06	
P45955	YBGF_ECOLI	ybgF	Uncharacterized protein YbgF	10	10	1.36802e+07	1.26436e+07	1.32806e+07	1.21726e+07	1.23195e+07	1.33997e+07
P46118	HEXR_ECOLI	hexR	HTH-type transcriptional regulator HexR	2	2	825932	1.11451e+06	1.04029e+06	1.12075e+06	1.28729e+06	1.22459e+06
P46122	YAJI_ECOLI	yajI	Uncharacterized lipoprotein YajI	1	1	6.07382e+06	6.1978e+06	5.76645e+06	6.14403e+06	6.70231e+06	6.92361e+06
P46125	YEDI_ECOLI	yedI	Inner membrane protein YedI	2	2	585906	752598	702512	601814	636621	690176
P46130	YBHC_ECOLI	ybhC	Putative acyl-CoA thioester hydrolase YbhC	7	7	3.72089e+07	3.64958e+07	3.63883e+07	3.61053e+07	3.45716e+07	3.847e+07
P46142	YGGM_ECOLI	yggM	Uncharacterized protein YggM	1	1	7.75523e+07	7.9919e+07	7.74506e+07	7.27524e+07	7.70356e+07	7.30139e+07
P46474	YHDP_ECOLI	yhdP	Uncharacterized protein YhdP	7	7	1.05278e+06	1.33019e+06	1.15353e+06	1.52174e+06	1.24859e+06	1.42566e+06
P46837	YHGF_ECOLI	yhgF	Protein YhgF	30	30	3.44361e+07	3.38486e+07	3.48274e+07	3.48341e+07	3.37705e+07	3.42795e+07
P46852	YHHW_ECOLI	yhhW	Quercetin 2,3-dioxygenase	3	3	3.32664e+06	4.61419e+06	4.0965e+06	4.17983e+06	4.34382e+06	4.00307e+06
P46853	YHHX_ECOLI	yhhX	Uncharacterized oxidoreductase YhhX	11	11	3.40628e+07	3.1232e+07	3.38224e+07	3.27059e+07	3.12268e+07	3.38244e+07
P46854	YHHY_ECOLI	yhhY	Uncharacterized N-acetyltransferase YhhY	2	2	3.19938e+06	2.13813e+06	2.92887e+06	2.4983e+06	1.90429e+06	3.4075e+06
P46859	GNTK_ECOLI	gntK	Thermoresistant gluconokinase	3	3	2.59233e+06	3.04423e+06	2.80482e+06	2.66999e+06	3.62161e+06	2.38241e+06
P46889	FTSK_ECOLI	ftsK	DNA translocase FtsK	11	11	1.14032e+07	1.18075e+07	1.16192e+07	1.09101e+07	1.2289e+07	1.12028e+07
P50456	MLC_ECOLI	mlc	Protein mlc	6	6	3.56701e+06	3.49339e+06	3.49591e+06	3.81554e+06	3.46217e+06	3.60907e+06
P51024	YAIL_ECOLI	yaiL	Uncharacterized protein YaiL	2	2	3.02777e+06	3.69971e+06	2.89894e+06	3.26362e+06	3.78883e+06	2.41372e+06
P51025	SFGH1_ECOLI	frmB	S-formylglutathione hydrolase FrmB	1	1	2.13865e+07	2.16918e+07	2.11911e+07	2.28055e+07	2.06937e+07	1.893e+07
P51965ups|UB2E1_HUMAN_UPS	Ubiquitin-conjugating	Ubiquitin-conjugating		2	2		2.26175e+07		2.18419e+07	2.36553e+07	
P52006	NUDI_ECOLI	nudI	Nucleoside triphosphatase NudI	3	3	4.38704e+06	4.81144e+06	4.5289e+06	5.00064e+06	5.01984e+06	4.75971e+06
P52007	YECM_ECOLI	yecM	Protein YecM	8	8	5.98977e+06	6.15624e+06	6.0331e+06	5.50577e+06	5.74624e+06	5.84359e+06
P52060	YGGU_ECOLI	yggU	UPF0235 protein YggU	2	2	2.26408e+06	2.5034e+06	2.55744e+06	2.12968e+06	2.19571e+06	2.24444e+06
P52061	RDGB_ECOLI	rdgB	dITP/XTP pyrophosphatase	4	4	2.11407e+07	2.70747e+07	2.56567e+07	2.7136e+07	2.59423e+07	2.47546e+07
P52076	QSEB_ECOLI	qseB	Transcriptional regulatory protein QseB	6	6	2.29049e+06	2.4916e+06	2.06391e+06	2.08469e+06	1.96818e+06	2.13604e+06
P52097	TILS_ECOLI	tilS	tRNA(Ile)-lysidine synthase	2	2			241136			
P52108	RSTA_ECOLI	rstA	Transcriptional regulatory protein RstA	6	6	1.57799e+07	1.62504e+07	1.66639e+07	1.57857e+07	1.69624e+07	1.67695e+07
P52119	RATB_ECOLI	ratB	UPF0125 protein RatB	4	4	1.87582e+07	1.86025e+07	1.91403e+07	1.8427e+07	1.86623e+07	1.88718e+07
P52612	FLII_ECOLI	fliI	Flagellum-specific ATP synthase	3	3	453616	939020	880534	965178	1.0397e+06	828017
P52613	FLIJ_ECOLI	fliJ	Flagellar FliJ protein	1	1	534738		582881			615545
