Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML
P0A9Q7	ADHE_ECOLI	adhE	Aldehyde-alcohol dehydrogenase	53	53	8.58431e+08	8.29823e+08	8.53347e+08	8.37956e+08	8.41895e+08	8.39863e+08
P0A9Q9	DHAS_ECOLI	asd	Aspartate-semialdehyde dehydrogenase	12	12	9.72155e+07	1.04915e+08	9.81201e+07	1.03715e+08	1.06264e+08	9.40039e+07
P0A9R4	FER_ECOLI	fdx	2Fe-2S ferredoxin	3	3	6.36576e+07	6.37837e+07	6.46869e+07	6.47161e+07	6.55876e+07	6.77005e+07
P0A9R7	FTSE_ECOLI	ftsE	Cell division ATP-binding protein FtsE	7	7	1.0649e+07	1.12292e+07	1.09818e+07	1.03468e+07	1.12034e+07	1.07641e+07
P0A9S1	FUCO_ECOLI	fucO	Lactaldehyde reductase	3	3	1.2977e+06	1.34851e+06	1.49411e+06	1.39839e+06	1.40017e+06	1.49392e+06
P0A9S5	GLDA_ECOLI	gldA	Glycerol dehydrogenase	8	8	8.36616e+07	8.68605e+07	8.04416e+07	8.49443e+07	9.00002e+07	8.17474e+07
P0A9T0	SERA_ECOLI	serA	D-3-phosphoglycerate dehydrogenase	12	12	4.54355e+07	4.56425e+07	4.4523e+07	4.50619e+07	4.53885e+07	4.5266e+07
P0A9T4	TAS_ECOLI	tas	Protein tas	9	9	3.87063e+07	3.85271e+07	3.88995e+07	3.86088e+07	3.99109e+07	3.89918e+07
P0A9T6	YBAQ_ECOLI	ybaQ	Uncharacterized HTH-type transcriptional regulator YbaQ	5	5	1.08438e+06	1.17567e+06	1.17659e+06	954398	1.1852e+06	1.06138e+06
P0A9T8	YBBA_ECOLI	ybbA	Uncharacterized ABC transporter ATP-binding protein YbbA	2	2	1.99028e+06	1.96196e+06	2.11797e+06	2.0532e+06	2.32441e+06	1.67297e+06
P0A9U1	YBHF_ECOLI	ybhF	Uncharacterized ABC transporter ATP-binding protein YbhF	2	2	800231	959967	1.08614e+06	981932	949183	1.00266e+06
P0A9U3	YBIT_ECOLI	ybiT	Uncharacterized ABC transporter ATP-binding protein YbiT	21	21	3.43129e+07	3.26663e+07	3.40409e+07	3.25244e+07	3.356e+07	3.35413e+07
P0A9V1	LPTB_ECOLI	lptB	Lipopolysaccharide export system ATP-binding protein LptB	10	10	2.55813e+07	2.42956e+07	2.68776e+07	2.60046e+07	2.47307e+07	2.69833e+07
P0A9W0	ULAR_ECOLI	ulaR	HTH-type transcriptional regulator UlaR	2	2	1.09812e+07		1.0618e+07	8.69561e+06	8.67789e+06	7.99553e+06
P0A9W3	YJJK_ECOLI	yjjK	Uncharacterized ABC transporter ATP-binding protein YjjK	28	28	6.97829e+07	7.37703e+07	7.04191e+07	7.60491e+07	7.28158e+07	7.15907e+07
P0A9W6	YRBA_ECOLI	yrbA	Uncharacterized protein YrbA	3	3	5.26078e+07	5.70204e+07	5.29854e+07	5.53152e+07	5.93066e+07	5.40271e+07
P0A9W9	YRDA_ECOLI	yrdA	Protein YrdA	8	8	1.84755e+07	1.86806e+07	1.91787e+07	1.92092e+07	1.91179e+07	1.89327e+07
P0A9X4	MREB_ECOLI	mreB	Rod shape-determining protein MreB	15	15	7.04089e+07	6.99755e+07	6.86619e+07	6.99252e+07	7.08379e+07	6.81356e+07
P0A9X9	CSPA_ECOLI	cspA	Cold shock protein CspA	8	6	2.7101e+08	2.55141e+08	2.67279e+08	2.50639e+08	2.53603e+08	2.75018e+08
P0A9Y6	CSPC_ECOLI	cspC	Cold shock-like protein CspC	8	8	1.4112e+09	1.27601e+09	1.38702e+09	1.25199e+09	1.24898e+09	1.37946e+09
P0A9Z1	GLNB_ECOLI	glnB	Nitrogen regulatory protein P-II 1	6	6	7.61121e+07	8.58359e+07	9.10394e+07	8.91489e+07	9.32832e+07	8.93932e+07
P0AA04	PTHP_ECOLI	ptsH	Phosphocarrier protein HPr	5	5	6.12458e+08	5.70646e+08	6.35893e+08	5.53955e+08	5.46321e+08	6.40583e+08
P0AA10	RL13_ECOLI	rplM	50S ribosomal protein L13	14	14	6.15909e+08	6.30389e+08	6.16506e+08	6.45098e+08	6.97332e+08	6.41616e+08
P0AA16	OMPR_ECOLI	ompR	Transcriptional regulatory protein OmpR	11	11	4.49005e+07	4.66355e+07	4.74126e+07	4.70932e+07	4.70418e+07	4.84018e+07
P0AA25	THIO_ECOLI	trxA	Thioredoxin-1	7	7	3.1568e+08	3.63743e+08	3.22838e+08	3.60349e+08	3.75012e+08	3.32241e+08
P0AA31	YEDF_ECOLI	yedF	UPF0033 protein YedF	1	1	2.43967e+07	2.30682e+07	2.26955e+07	2.30096e+07	2.36459e+07	2.37914e+07
P0AA39	RLUC_ECOLI	rluC	Ribosomal large subunit pseudouridine synthase C	9	9	1.06314e+07	1.16338e+07	1.26231e+07	1.20523e+07	1.29594e+07	1.21746e+07
P0AA41	TRUC_ECOLI	truC	tRNA pseudouridine synthase C	2	2	1.78237e+07	1.98269e+07	1.61234e+07	1.95005e+07	2.01102e+07	1.89576e+07
P0AA43	RSUA_ECOLI	rsuA	Ribosomal small subunit pseudouridine synthase A	7	7	1.74647e+07	1.67893e+07	1.69234e+07	1.70598e+07	1.70429e+07	1.71926e+07
P0AA53	QMCA_ECOLI	qmcA	Protein QmcA	3	3	3.25518e+06	4.05384e+06	3.18861e+06	3.53212e+06	4.13724e+06	4.06412e+06
P0AA57	YOBA_ECOLI	yobA	Protein YobA	2	2	8.065e+06		9.94868e+06	7.33786e+06	6.42234e+06	
P0AA86	DSBE_ECOLI	dsbE	Thiol:disulfide interchange protein DsbE	2	2	5.60301e+06	5.20824e+06	5.49541e+06	5.2396e+06	4.52764e+06	4.7922e+06
P0AA91	YEAY_ECOLI	yeaY	Uncharacterized lipoprotein YeaY	4	4	3.23616e+06	3.17873e+06	3.70447e+06	3.04873e+06	3.64998e+06	3.61984e+06
P0AA93	YPDA_ECOLI	ypdA	Sensor histidine kinase YpdA	2	2	788917	942461	685986	847329	784839	534034
P0AA95	YACC_ECOLI	yacC	Uncharacterized protein YacC	2	2	4.1152e+06	3.962e+06	4.57867e+06	3.9541e+06	4.22325e+06	4.11541e+06
P0AA97	YAEQ_ECOLI	yaeQ	Uncharacterized protein YaeQ	3	3	3.63612e+06	3.56284e+06	3.45218e+06	3.35815e+06	3.1671e+06	3.50497e+06
P0AAA1	YAGU_ECOLI	yagU	Inner membrane protein YagU	2	2	6.72619e+07	6.62706e+07	6.21166e+07	6.079e+07	6.97276e+07	6.38132e+07
P0AAB4	UBID_ECOLI	ubiD	3-octaprenyl-4-hydroxybenzoate carboxy-lyase	6	6	1.22938e+07	1.189e+07	1.15807e+07	1.21434e+07	1.25522e+07	1.34816e+07
P0AAB6	GALF_ECOLI	galF	UTP--glucose-1-phosphate uridylyltransferase	11	11	1.29885e+08	1.3732e+08	1.29686e+08	1.39817e+08	1.46889e+08	1.32734e+08
P0AAB8	USPD_ECOLI	uspD	Universal stress protein D	1	1	1.69543e+07	1.5833e+07	1.84033e+07	1.67887e+07	1.65265e+07	1.96467e+07
P0AAC0	USPE_ECOLI	uspE	Universal stress protein E	9	9	4.73947e+07	4.54165e+07	4.60024e+07	4.85816e+07	4.77208e+07	4.69644e+07
P0AAC8	ISCA_ECOLI	iscA	Iron-binding protein IscA	5	5	3.61985e+07	3.62689e+07	3.65332e+07	3.7346e+07	3.75971e+07	3.72655e+07
P0AAD6	SDAC_ECOLI	sdaC	Serine transporter	2	2		2.97125e+06		2.75159e+06	2.78346e+06	1.54552e+06
P0AAF6	ARTP_ECOLI	artP	Arginine transport ATP-binding protein ArtP	3	3	1.69455e+07	1.88458e+07	1.74489e+07	1.72866e+07	1.66961e+07	1.83325e+07
P0AAG3	GLTL_ECOLI	gltL	Glutamate/aspartate transport ATP-binding protein GltL	1	1		2.29259e+06	2.89664e+06		2.85668e+06	1.92379e+06
P0AAH0	PSTB_ECOLI	pstB	Phosphate import ATP-binding protein PstB	3	3	2.57589e+06	3.21675e+06	3.01287e+06	2.86064e+06	3.10814e+06	2.76028e+06
P0AAH8	SAPF_ECOLI	sapF	Peptide transport system ATP-binding protein SapF	1	1	2.14951e+06	2.022e+06	2.29637e+06	1.8693e+06	2.10752e+06	1.79582e+06
P0AAI3	FTSH_ECOLI	ftsH	ATP-dependent zinc metalloprotease FtsH	26	26	7.64545e+07	7.33463e+07	7.77587e+07	7.47869e+07	7.43222e+07	7.48682e+07
P0AAI5	FABF_ECOLI	fabF	3-oxoacyl-[acyl-carrier-protein] synthase 2	10	10	1.70363e+08	1.96834e+08	1.7506e+08	1.95737e+08	2.08759e+08	1.76825e+08
P0AAI9	FABD_ECOLI	fabD	Malonyl CoA-acyl carrier protein transacylase	9	9	7.5267e+07	7.2858e+07	7.84364e+07	7.39446e+07	7.23941e+07	7.58093e+07
P0AAJ3	FDNH_ECOLI	fdnH	Formate dehydrogenase, nitrate-inducible, iron-sulfur subunit	4	4	1.84703e+07	1.75251e+07	1.69881e+07	1.86609e+07	1.76733e+07	1.80748e+07
P0AAJ5	FDOH_ECOLI	fdoH	Formate dehydrogenase-O iron-sulfur subunit	4	4	1.67268e+07	1.56168e+07	1.59129e+07	1.89561e+07	1.96026e+07	1.66921e+07
P0AAJ8	HYBA_ECOLI	hybA	Hydrogenase-2 operon protein HybA	5	5	2.13068e+07	2.25656e+07	2.20838e+07	2.17758e+07	2.31725e+07	2.23968e+07
P0AAK1	HYCB_ECOLI	hycB	Formate hydrogenlyase subunit 2	2	2	4.17746e+06	4.36792e+06	4.2418e+06	4.58683e+06	4.43855e+06	4.37292e+06
P0AAL3	NAPG_ECOLI	napG	Ferredoxin-type protein NapG	2	2	400778	441940	539993	499113	470150	
P0AAN1	HYBE_ECOLI	hybE	Hydrogenase-2 operon protein HybE	1	1	2.37576e+06	2.24995e+06	2.50281e+06	2.56588e+06	2.43591e+06	2.33887e+06
P0AAN3	HYPB_ECOLI	hypB	Hydrogenase isoenzymes nickel incorporation protein HypB	7	7	1.23132e+07	1.21433e+07	1.24818e+07	1.24062e+07	1.246e+07	1.2128e+07
P0AAN5	YAIA_ECOLI	yaiA	Uncharacterized protein YaiA	1	1	7.83903e+06	8.6895e+06	6.21438e+06	7.95277e+06	7.65392e+06	6.32294e+06
P0AAN9	IRAP_ECOLI	iraP	Anti-adapter protein IraP	3	3	1.19128e+06	1.14132e+06	1.21623e+06	1.23359e+06	1.12245e+06	1.32743e+06
P0AAP3	FRMR_ECOLI	frmR	Transcriptional repressor FrmR	5	5	1.88703e+07	1.82762e+07	1.84223e+07	2.10327e+07	2.07594e+07	1.9382e+07
P0AAQ2	YAJD_ECOLI	yajD	Uncharacterized protein YajD	4	4	1.62076e+07	1.60069e+07	1.66902e+07	1.77713e+07	1.68212e+07	1.74716e+07
P0AAR3	YBAK_ECOLI	ybaK	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK	7	7	1.3227e+07	1.301e+07	1.43824e+07	1.54897e+07	1.37762e+07	1.39131e+07
P0AAS0	YLAC_ECOLI	ylaC	Inner membrane protein YlaC	3	3	656896	719018	788857	780759	863058	814923
P0AAS7	YBCJ_ECOLI	ybcJ	Uncharacterized protein YbcJ	3	3	1.58229e+07	1.66029e+07	1.64708e+07	1.6425e+07	1.75627e+07	1.68441e+07
P0AAT2	YBDF_ECOLI	ybdF	Uncharacterized protein YbdF	2	2	2.98804e+06	3.20626e+06	3.14564e+06	3.18274e+06	3.40415e+06	3.1291e+06
P0AAT4	MSCM_ECOLI	mscM	Miniconductance mechanosensitive channel	5	5	7.69845e+06	7.38435e+06	7.21275e+06	7.17431e+06	7.35488e+06	7.91902e+06
P0AAT6	IOJAP_ECOLI	rsfS	Ribosomal silencing factor RsfS	6	6	1.2217e+07	1.58517e+07	1.30685e+07	1.52622e+07	1.58869e+07	1.34653e+07
P0AAT9	YBEL_ECOLI	ybeL	Uncharacterized protein YbeL	6	6	2.976e+07	2.89634e+07	3.02441e+07	2.71295e+07	2.86026e+07	2.86722e+07
P0AAU7	YBFE_ECOLI	ybfE	Uncharacterized protein YbfE	3	3	4.39257e+06	4.01851e+06	4.04954e+06	4.70319e+06	4.09599e+06	3.80397e+06
P0AAV4	YBGJ_ECOLI	ybgJ	Uncharacterized protein YbgJ	2	2	3.25158e+06	4.19222e+06	3.69713e+06	3.67693e+06	4.57221e+06	4.04014e+06
P0AAV6	YBGS_ECOLI	ybgS	Uncharacterized protein YbgS	1	1	123138	150674			116738	
P0AAX8	YBIS_ECOLI	ybiS	Probable L,D-transpeptidase YbiS	14	13	5.80585e+07	5.72212e+07	5.93695e+07	5.6423e+07	5.83261e+07	5.67393e+07
P0AAZ4	RARA_ECOLI	rarA	Replication-associated recombination protein A	7	7	4.14747e+06	4.2165e+06	4.18603e+06	4.49429e+06	4.15296e+06	4.55138e+06
P0AAZ7	YCAR_ECOLI	ycaR	UPF0434 protein YcaR	4	4	6.16159e+07	5.88221e+07	6.10762e+07	5.99901e+07	5.69142e+07	5.96944e+07
P0AB10	YMBA_ECOLI	ymbA	Uncharacterized lipoprotein YmbA	2	2	8.67285e+06	9.3559e+06	9.47216e+06	8.59329e+06	1.07734e+07	1.07708e+07
P0AB14	YCCJ_ECOLI	yccJ	Uncharacterized protein YccJ	4	4	1.92237e+07	2.03927e+07	1.95633e+07	1.9928e+07	2.01884e+07	1.99888e+07
P0AB18	TUSE_ECOLI	tusE	Sulfurtransferase TusE	4	4	6.94506e+06	6.70912e+06	7.24719e+06	7.16065e+06	7.10864e+06	6.44112e+06
P0AB20	HSPQ_ECOLI	hspQ	Heat shock protein HspQ	1	1	4.43807e+06	5.58561e+06	6.70983e+06	5.92345e+06	5.04284e+06	6.453e+06
P0AB24	EFEO_ECOLI	efeO	Iron uptake system component EfeO	14	14	3.37762e+07	3.5614e+07	3.56777e+07	3.72076e+07	3.58061e+07	3.56934e+07
P0AB26	YCEB_ECOLI	yceB	Uncharacterized lipoprotein YceB	5	5	2.78996e+07	2.71167e+07	2.71157e+07	2.86662e+07	2.85054e+07	2.58232e+07
P0AB28	YCED_ECOLI	yceD	Uncharacterized protein YceD	5	5	3.93098e+07	3.85144e+07	4.14367e+07	4.17526e+07	4.013e+07	3.97387e+07
P0AB38	LPOB_ECOLI	lpoB	Penicillin-binding protein activator LpoB	3	3	2.09881e+07	1.9028e+07	2.05922e+07	1.89018e+07	1.83468e+07	2.08381e+07
P0AB43	YCGL_ECOLI	ycgL	Protein YcgL	10	10	5.91543e+06	6.90479e+06	6.84171e+06	7.04484e+06	6.87612e+06	6.59919e+06
P0AB46	YMGD_ECOLI	ymgD	Uncharacterized protein YmgD	4	4	1.31399e+07	1.3422e+07	1.33956e+07	1.35575e+07	1.36176e+07	1.3804e+07
P0AB52	YCHN_ECOLI	ychN	Protein YchN	3	3	1.09144e+07	1.16965e+07	1.09711e+07	1.05642e+07	1.26852e+07	1.02397e+07
P0AB55	YCII_ECOLI	yciI	Protein YciI	3	3	3.47574e+07	3.77283e+07	3.51907e+07	3.95952e+07	3.86135e+07	3.68996e+07
P0AB58	YCIM_ECOLI	yciM	Uncharacterized protein YciM	2	2	2.50144e+06	2.59484e+06	2.71106e+06	2.59548e+06	3.16426e+06	2.03029e+06
P0AB61	YCIN_ECOLI	yciN	Protein YciN	6	6	3.24885e+07	3.106e+07	3.15253e+07	2.86543e+07	3.0653e+07	3.04994e+07
P0AB67	PNTB_ECOLI	pntB	NAD(P) transhydrogenase subunit beta	6	6	6.89858e+06	7.16624e+06	6.79656e+06	7.27356e+06	7.40982e+06	7.02551e+06
P0AB71	ALF_ECOLI	fbaA	Fructose-bisphosphate aldolase class 2	17	17	8.57812e+08	8.05166e+08	8.54643e+08	7.86679e+08	7.73936e+08	8.6315e+08
P0AB77	KBL_ECOLI	kbl	2-amino-3-ketobutyrate coenzyme A ligase	18	18	9.86253e+07	9.86334e+07	9.94566e+07	1.00745e+08	1.0004e+08	9.98143e+07
P0AB80	ILVE_ECOLI	ilvE	Branched-chain-amino-acid aminotransferase	9	9	3.11129e+07	3.05039e+07	3.11606e+07	3.19589e+07	2.97566e+07	3.06368e+07
P0AB83	END3_ECOLI	nth	Endonuclease III	4	4	3.21019e+06	3.36318e+06	3.08845e+06	3.22906e+06	3.1743e+06	2.86153e+06
P0AB89	PUR8_ECOLI	purB	Adenylosuccinate lyase	18	18	2.45856e+07	2.49949e+07	2.5149e+07	2.59081e+07	2.56904e+07	2.61799e+07
P0AB91	AROG_ECOLI	aroG	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive	5	5	1.009e+07	9.57762e+06	1.0194e+07	1.05572e+07	9.35781e+06	1.07298e+07
P0AB98	ATP6_ECOLI	atpB	ATP synthase subunit a	2	2		5.79885e+06	7.19289e+06	5.90433e+06	6.30547e+06	5.14037e+06
P0ABA0	ATPF_ECOLI	atpF	ATP synthase subunit b	16	16	1.86314e+08	1.83202e+08	1.88914e+08	1.81308e+08	1.85682e+08	1.8557e+08
P0ABA4	ATPD_ECOLI	atpH	ATP synthase subunit delta	11	11	1.43988e+08	1.44423e+08	1.49438e+08	1.4686e+08	1.27437e+08	1.45745e+08
P0ABA6	ATPG_ECOLI	atpG	ATP synthase gamma chain	19	19	2.18046e+08	2.25781e+08	2.20739e+08	2.23126e+08	2.30963e+08	2.22784e+08
P0ABB0	ATPA_ECOLI	atpA	ATP synthase subunit alpha	29	29	3.901e+08	3.87037e+08	3.89271e+08	3.94012e+08	3.82796e+08	3.83826e+08
P0ABB4	ATPB_ECOLI	atpD	ATP synthase subunit beta	30	30	4.02759e+08	3.63488e+08	4.08344e+08	3.68948e+08	3.64989e+08	3.78642e+08
P0ABB8	ATMA_ECOLI	mgtA	Magnesium-transporting ATPase, P-type 1	4	4	1.19487e+06	1.2801e+06	1.47528e+06	1.32223e+06	1.26887e+06	1.14318e+06
P0ABC3	HFLC_ECOLI	hflC	Modulator of FtsH protease HflC	19	19	8.51526e+07	8.30415e+07	8.74379e+07	8.52662e+07	8.56251e+07	8.5024e+07
P0ABC7	HFLK_ECOLI	hflK	Modulator of FtsH protease HflK	15	15	7.76332e+07	7.49588e+07	7.75566e+07	7.69349e+07	7.86179e+07	7.82323e+07
P0ABD3	BFR_ECOLI	bfr	Bacterioferritin	9	9	4.29244e+07	4.45898e+07	4.30719e+07	4.50906e+07	4.49095e+07	4.33738e+07
P0ABD5	ACCA_ECOLI	accA	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha	23	23	8.44576e+07	8.81281e+07	8.56282e+07	9.23304e+07	9.22097e+07	8.9188e+07
P0ABD8	BCCP_ECOLI	accB	Biotin carboxyl carrier protein of acetyl-CoA carboxylase	5	5	2.71483e+08	2.5279e+08	2.82198e+08	2.43474e+08	2.5249e+08	2.88598e+08
P0ABE2	BOLA_ECOLI	bolA	Protein BolA	5	5	2.30698e+07	2.1401e+07	2.37789e+07	2.11715e+07	2.13679e+07	2.19103e+07
P0ABF1	PCNB_ECOLI	pcnB	Poly(A) polymerase	19	19	1.08045e+07	1.09621e+07	1.07038e+07	1.12555e+07	1.09488e+07	1.04531e+07
P0ABF6	CDD_ECOLI	cdd	Cytidine deaminase	7	7	4.59814e+07	4.7355e+07	4.64878e+07	4.76838e+07	4.89288e+07	4.55473e+07
P0ABG4	FTSW_ECOLI	ftsW	Lipid II flippase FtsW	1	1	432777	453674	538715	419994	696451	702600
P0ABH0	FTSA_ECOLI	ftsA	Cell division protein FtsA	9	9	1.32647e+07	1.34469e+07	1.34262e+07	1.32723e+07	1.22778e+07	1.36011e+07
P0ABH7	CISY_ECOLI	gltA	Citrate synthase	13	13	4.32506e+07	4.19545e+07	4.38963e+07	4.20687e+07	4.33632e+07	4.16889e+07
P0ABH9	CLPA_ECOLI	clpA	ATP-dependent Clp protease ATP-binding subunit ClpA	26	26	3.47887e+07	3.50711e+07	3.52358e+07	3.63135e+07	3.62741e+07	3.54993e+07
P0ABI4	CORA_ECOLI	corA	Magnesium transport protein CorA	3	3	9.14041e+06	8.05554e+06	8.86926e+06	8.39961e+06	8.71335e+06	9.48412e+06
P0ABI8	CYOB_ECOLI	cyoB	Ubiquinol oxidase subunit 1	2	2	9.88224e+06	9.67147e+06	9.93642e+06	9.25743e+06	1.1086e+07	1.01656e+07
P0ABJ1	CYOA_ECOLI	cyoA	Ubiquinol oxidase subunit 2	3	3	1.90955e+07	2.1097e+07	2.00887e+07	2.28586e+07	2.13839e+07	1.92785e+07
P0ABJ9	CYDA_ECOLI	cydA	Cytochrome d ubiquinol oxidase subunit 1	12	12	1.77859e+08	1.71483e+08	1.80337e+08	1.77493e+08	1.79906e+08	1.81722e+08
P0ABK2	CYDB_ECOLI	cydB	Cytochrome d ubiquinol oxidase subunit 2	2	2	2.2143e+07	2.4621e+07	1.93891e+07	2.49249e+07	2.55505e+07	2.06688e+07
P0ABK5	CYSK_ECOLI	cysK	Cysteine synthase A	23	23	2.10333e+08	2.03117e+08	2.05563e+08	2.03277e+08	2.04584e+08	2.0675e+08
P0ABL5	NAPC_ECOLI	napC	Cytochrome c-type protein NapC	2	2		2.59725e+06		2.90029e+06	2.73168e+06	2.74281e+06
P0ABM9	CCMH_ECOLI	ccmH	Cytochrome c-type biogenesis protein CcmH	3	3	2.36133e+06	2.63006e+06	1.99511e+06	2.40083e+06	2.01937e+06	
P0ABN1	KDGL_ECOLI	dgkA	Diacylglycerol kinase	1	1	1.59481e+06	1.43583e+06	1.59617e+06	1.42893e+06	1.62007e+06	1.19281e+06
P0ABN5	DCUA_ECOLI	dcuA	Anaerobic C4-dicarboxylate transporter DcuA	5	5	1.04235e+07	9.79557e+06	1.10647e+07	1.00983e+07	1.02955e+07	1.04051e+07
P0ABN9	DCUB_ECOLI	dcuB	Anaerobic C4-dicarboxylate transporter DcuB	3	3	2.59127e+07	2.52821e+07	2.71291e+07	2.72212e+07	2.6158e+07	2.70882e+07
P0ABP3	DCUC_ECOLI	dcuC	Anaerobic C4-dicarboxylate transporter DcuC	2	2	4.49023e+07			5.15932e+07		
P0ABP8	DEOD_ECOLI	deoD	Purine nucleoside phosphorylase DeoD-type	13	13	4.45115e+08	5.00268e+08	4.42292e+08	5.25177e+08	5.15559e+08	4.55397e+08
P0ABQ0	COABC_ECOLI	coaBC	Coenzyme A biosynthesis bifunctional protein CoaBC	9	9	5.73462e+06	5.98796e+06	5.77055e+06	6.6765e+06	5.71283e+06	6.2157e+06
P0ABQ2	GARR_ECOLI	garR	2-hydroxy-3-oxopropionate reductase	2	2	3.36632e+06	3.56989e+06	3.51014e+06	3.64921e+06	3.56515e+06	3.27381e+06
P0ABQ4	DYR_ECOLI	folA	Dihydrofolate reductase	6	6	2.412e+07	2.73079e+07	2.54963e+07	2.82478e+07	2.84395e+07	2.63883e+07
P0ABR1	DINI_ECOLI	dinI	DNA-damage-inducible protein I	2	2		1.30488e+07	1.04945e+07	1.47833e+07	9.69765e+06	8.90947e+06
P0ABS1	DKSA_ECOLI	dksA	RNA polymerase-binding transcription factor DksA	4	4	3.02561e+08	3.29416e+08	3.07192e+08	3.22089e+08	3.11088e+08	3.21154e+08
P0ABS5	PRIM_ECOLI	dnaG	DNA primase	6	6	3.88788e+06	4.00723e+06	4.15433e+06	3.86573e+06	4.14894e+06	4.81374e+06
P0ABT2	DPS_ECOLI	dps	DNA protection during starvation protein	18	18	4.14034e+08	4.30086e+08	4.11104e+08	4.29088e+08	4.3948e+08	4.22518e+08
P0ABU0	MENB_ECOLI	menB	1,4-Dihydroxy-2-naphthoyl-CoA synthase	8	8	2.56096e+07	2.95309e+07	2.52711e+07	2.95294e+07	3.07716e+07	2.57644e+07
P0ABU2	YCHF_ECOLI	ychF	Ribosome-binding ATPase YchF	14	14	1.32245e+08	1.3136e+08	1.33455e+08	1.32025e+08	1.307e+08	1.30775e+08
P0ABU5	ELBB_ECOLI	elbB	Enhancing lycopene biosynthesis protein 2	3	3	8.22329e+07	8.54998e+07	8.74429e+07	8.67161e+07	7.91194e+07	8.05966e+07
P0ABU7	EXBB_ECOLI	exbB	Biopolymer transport protein ExbB	6	6	5.69955e+07	5.68641e+07	5.7979e+07	5.45691e+07	5.78218e+07	5.65435e+07
P0ABU9	TOLQ_ECOLI	tolQ	Protein TolQ	6	6	1.07636e+07	1.01203e+07	1.01956e+07	1.00471e+07	1.03315e+07	1.02085e+07
P0ABV2	EXBD_ECOLI	exbD	Biopolymer transport protein ExbD	3	3	1.50181e+07	1.38796e+07	1.58433e+07	1.54892e+07	1.49417e+07	1.44538e+07
P0ABV6	TOLR_ECOLI	tolR	Protein TolR	4	4	2.57898e+07	2.77163e+07	2.60531e+07	2.94137e+07	2.86976e+07	2.83768e+07
P0ABX2	FLGC_ECOLI	flgC	Flagellar basal-body rod protein FlgC	3	3	1.77564e+06	1.64686e+06	2.06801e+06	1.62584e+06	1.78453e+06	1.79583e+06
P0ABX5	FLGG_ECOLI	flgG	Flagellar basal-body rod protein FlgG	2	2	5.11943e+06	4.92278e+06	5.40936e+06	5.0194e+06	4.74557e+06	6.16775e+06
P0ABX8	FLIL_ECOLI	fliL	Flagellar protein FliL	8	8	7.92869e+06	7.2083e+06	9.40651e+06	7.84832e+06	7.98607e+06	9.51867e+06
P0ABZ1	FLIG_ECOLI	fliG	Flagellar motor switch protein FliG	9	9	9.35453e+06	8.87682e+06	9.65225e+06	9.7452e+06	9.21929e+06	9.14029e+06
P0ABZ4	KDSC_ECOLI	kdsC	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC	3	3	2.69163e+07	2.59671e+07	2.96822e+07	2.79021e+07	2.72598e+07	2.83887e+07
P0ABZ6	SURA_ECOLI	surA	Chaperone SurA	18	18	6.14151e+07	6.19796e+07	6.02299e+07	6.42142e+07	6.21588e+07	6.17185e+07
P0AC02	BAMD_ECOLI	bamD	Outer membrane protein assembly factor BamD	12	12	9.64662e+07	1.00725e+08	9.92819e+07	1.01794e+08	1.04056e+08	9.38423e+07
P0AC13	DHPS_ECOLI	folP	Dihydropteroate synthase	12	12	2.56396e+07	2.63628e+07	2.52366e+07	2.60625e+07	2.75786e+07	2.60513e+07
P0AC16	FOLB_ECOLI	folB	Dihydroneopterin aldolase	1	1		428260	739202	426574	634176	572616
P0AC19	FOLX_ECOLI	folX	D-erythro-7,8-dihydroneopterin triphosphate epimerase	5	5	2.25781e+07	2.14589e+07	2.25065e+07	2.2561e+07	2.2161e+07	2.30539e+07
P0AC28	YGFA_ECOLI	ygfA	Uncharacterized protein YgfA	1	1	528891	511304	657274	527409	627596	752079
P0AC30	FTSX_ECOLI	ftsX	Cell division protein FtsX	9	9	9.41974e+06	9.1753e+06	1.02284e+07	9.40955e+06	9.97046e+06	1.03439e+07
P0AC33	FUMA_ECOLI	fumA	Fumarate hydratase class I, aerobic	9	9	1.21598e+07	1.1826e+07	1.13083e+07	1.22039e+07	1.19534e+07	1.16874e+07
P0AC38	ASPA_ECOLI	aspA	Aspartate ammonia-lyase	22	22	6.02747e+08	6.08884e+08	6.02361e+08	6.04026e+08	6.15591e+08	5.95539e+08
