Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML
P07363	CHEA_ECOLI	cheA	Chemotaxis protein CheA	14	14	1.03844e+07	1.17272e+07	1.11179e+07	1.21474e+07	1.13637e+07	1.15796e+07
P07364	CHER_ECOLI	cheR	Chemotaxis protein methyltransferase	2	2		501953			615299	
P07395	SYFB_ECOLI	pheT	Phenylalanine--tRNA ligase beta subunit	36	36	1.00455e+08	9.77714e+07	1.00902e+08	9.75604e+07	9.50442e+07	9.85755e+07
P07604	TYRR_ECOLI	tyrR	Transcriptional regulatory protein TyrR	12	12	8.50677e+06	7.51612e+06	8.64755e+06	8.36918e+06	7.44213e+06	8.39645e+06
P07639	AROB_ECOLI	aroB	3-dehydroquinate synthase	11	11	1.66668e+07	1.61482e+07	1.60793e+07	1.62494e+07	1.61513e+07	1.77282e+07
P07648	EX5C_ECOLI	recC	Exodeoxyribonuclease V gamma chain	5	5	1.11055e+06	1.008e+06	1.33814e+06	1.09557e+06	1.21807e+06	1.38574e+06
P07649	TRUA_ECOLI	truA	tRNA pseudouridine synthase A	4	4	3.25354e+06	4.18689e+06	3.8096e+06	3.97925e+06	3.89186e+06	
P07650	TYPH_ECOLI	deoA	Thymidine phosphorylase	23	23	3.42464e+07	3.6023e+07	3.33029e+07	3.54921e+07	3.52993e+07	3.51788e+07
P07658	FDHF_ECOLI	fdhF	Formate dehydrogenase H	13	13	4.52215e+06	4.39068e+06	4.45624e+06	4.47193e+06	4.54039e+06	4.38104e+06
P07762	GLGB_ECOLI	glgB	1,4-alpha-glucan branching enzyme GlgB	18	18	1.26702e+07	1.17255e+07	1.29113e+07	1.18993e+07	1.22812e+07	1.1671e+07
P07813	SYL_ECOLI	leuS	Leucine--tRNA ligase	34	34	1.12808e+08	1.16628e+08	1.05108e+08	1.17485e+08	1.16708e+08	1.13662e+08
P07821	FHUC_ECOLI	fhuC	Iron(3+)-hydroxamate import ATP-binding protein FhuC	1	1		2.85555e+06			2.85e+06	
P07822	FHUD_ECOLI	fhuD	Iron(3+)-hydroxamate-binding protein FhuD	2	2	1.23607e+06	1.62035e+06	1.37463e+06	1.46383e+06	1.63014e+06	1.40936e+06
P07862	DDLB_ECOLI	ddlB	D-alanine--D-alanine ligase B	11	11	3.60481e+07	3.7826e+07	3.84503e+07	3.70633e+07	3.68737e+07	3.86741e+07
P07913	TDH_ECOLI	tdh	L-threonine 3-dehydrogenase	7	7	3.60427e+07	3.34936e+07	3.45761e+07	3.46837e+07	3.2918e+07	3.41009e+07
P08178	PUR5_ECOLI	purM	Phosphoribosylformylglycinamidine cyclo-ligase	3	3	6.06428e+06	6.5726e+06	6.16333e+06	6.21874e+06	6.044e+06	6.09064e+06
P08179	PUR3_ECOLI	purN	Phosphoribosylglycinamide formyltransferase	4	4	5.03929e+06	5.00854e+06	5.02751e+06	5.71387e+06	5.55073e+06	6.15078e+06
P08189	FIMF_ECOLI	fimF	Protein FimF	1	1	2.07301e+06	1.62259e+06		1.40325e+06	1.75855e+06	1.81499e+06
P08190	FIMG_ECOLI	fimG	Protein FimG	3	3	6.8902e+06	7.41922e+06	6.60649e+06	6.89588e+06	7.26339e+06	7.16293e+06
P08191	FIMH_ECOLI	fimH	Protein FimH	3	3	9.17741e+06	8.61235e+06	1.01684e+07	8.70794e+06	8.28226e+06	9.83096e+06
P08192	FOLC_ECOLI	folC	Bifunctional protein FolC	13	13	1.9328e+07	2.02327e+07	2.1355e+07	2.18055e+07	2.0203e+07	2.10589e+07
P08200	IDH_ECOLI	icd	Isocitrate dehydrogenase [NADP]	20	20	8.7195e+07	8.92873e+07	8.22585e+07	8.7888e+07	9.14901e+07	8.97442e+07
P08201	NIRB_ECOLI	nirB	Nitrite reductase [NAD(P)H] large subunit	22	22	3.03261e+07	2.88337e+07	3.11448e+07	2.95635e+07	2.95309e+07	2.99099e+07
P08244	PYRF_ECOLI	pyrF	Orotidine 5'-phosphate decarboxylase	6	6	6.21676e+07	5.92695e+07	6.37032e+07	6.5781e+07	6.18466e+07	6.23198e+07
P08245	YCIH_ECOLI	yciH	Uncharacterized protein YciH	2	2	9.68807e+06	9.45896e+06	8.43544e+06	9.52828e+06	8.34357e+06	8.78568e+06
P08263ups|GSTA1_HUMAN_UPS	Glutathione	Glutathione		13	13	1.01756e+08	5.32216e+07	9.90371e+07	5.18646e+07	5.15705e+07	1.0478e+08
P08312	SYFA_ECOLI	pheS	Phenylalanine--tRNA ligase alpha subunit	17	17	6.83804e+07	7.02115e+07	7.09142e+07	7.13839e+07	6.96114e+07	6.96343e+07
P08331	CPDB_ECOLI	cpdB	2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase	18	18	1.2729e+07	1.3279e+07	1.30618e+07	1.36131e+07	1.37262e+07	1.35062e+07
P08337	MUTT_ECOLI	mutT	8-oxo-dGTP diphosphatase	2	2	1.91861e+06	2.21413e+06	1.88507e+06	2.13866e+06	2.21946e+06	1.78005e+06
P08368	CREB_ECOLI	creB	Transcriptional regulatory protein CreB	2	2				96870.3	106597	87782.4
P08373	MURB_ECOLI	murB	UDP-N-acetylenolpyruvoylglucosamine reductase	6	6	9.34384e+06	8.5883e+06	8.88592e+06	8.4774e+06	8.46635e+06	7.69751e+06
P08390	USG_ECOLI	usg	USG-1 protein	10	10	2.10671e+07	2.20264e+07	2.1095e+07	2.21038e+07	2.13333e+07	2.22765e+07
P08395	SPPA_ECOLI	sppA	Protease 4	12	12	9.74219e+06	9.26314e+06	9.10237e+06	9.3969e+06	9.39463e+06	9.51722e+06
P08506	DACC_ECOLI	dacC	D-alanyl-D-alanine carboxypeptidase DacC	16	16	2.62842e+07	2.70084e+07	2.71582e+07	2.66515e+07	2.77955e+07	2.61275e+07
P08622	DNAJ_ECOLI	dnaJ	Chaperone protein DnaJ	14	14	3.41831e+07	3.67344e+07	3.30911e+07	3.64238e+07	3.6199e+07	3.39801e+07
P08660	AK3_ECOLI	lysC	Lysine-sensitive aspartokinase 3	12	12	2.19884e+07	2.1798e+07	2.29418e+07	2.28402e+07	2.22535e+07	2.22654e+07
P08758ups|ANXA5_HUMAN_UPS	Annexin	Annexin		17	17	1.26741e+08	6.88403e+07	1.25762e+08	6.56173e+07	6.36887e+07	1.24633e+08
P08839	PT1_ECOLI	ptsI	Phosphoenolpyruvate-protein phosphotransferase	31	31	2.9679e+08	3.07067e+08	2.94215e+08	3.02914e+08	3.05932e+08	2.98156e+08
P08956	T1RK_ECOLI	hsdR	Type I restriction enzyme EcoKI R protein	17	17	7.6732e+06	7.47427e+06	8.34986e+06	7.78178e+06	7.81218e+06	7.97477e+06
P08957	T1MK_ECOLI	hsdM	Type I restriction enzyme EcoKI M protein	21	21	5.14966e+07	5.169e+07	5.05603e+07	5.16661e+07	5.09929e+07	5.09597e+07
P08997	MASY_ECOLI	aceB	Malate synthase A	1	1	1.13152e+07	1.04319e+07	1.00746e+07	1.1522e+07	1.00592e+07	1.12638e+07
P09029	PURK_ECOLI	purK	N5-carboxyaminoimidazole ribonucleotide synthase	2	2	3.29363e+06	3.21064e+06	3.21507e+06	3.28886e+06	3.45987e+06	2.94418e+06
P09030	EX3_ECOLI	xthA	Exodeoxyribonuclease III	11	11	2.16485e+07	2.41664e+07	2.22301e+07	2.42141e+07	2.40161e+07	2.29441e+07
P09053	AVTA_ECOLI	avtA	Valine--pyruvate aminotransferase	8	8	1.66042e+07	1.45752e+07	1.49182e+07	1.31554e+07	1.35345e+07	1.60334e+07
P09126	HEM4_ECOLI	hemD	Uroporphyrinogen-III synthase	7	7	1.31239e+07	1.50843e+07	1.45354e+07	1.41325e+07	1.44399e+07	1.44799e+07
P09127	HEMX_ECOLI	hemX	Putative uroporphyrinogen-III C-methyltransferase	20	20	6.10136e+07	6.00572e+07	6.02849e+07	6.11709e+07	6.10367e+07	6.14094e+07
P09147	GALE_ECOLI	galE	UDP-glucose 4-epimerase	13	13	3.39401e+07	3.37899e+07	3.4866e+07	3.51872e+07	3.45204e+07	3.25783e+07
P09148	GAL7_ECOLI	galT	Galactose-1-phosphate uridylyltransferase	9	9	5.2451e+06	5.84246e+06	6.06588e+06	5.98939e+06	6.19303e+06	5.59832e+06
P09152	NARG_ECOLI	narG	Respiratory nitrate reductase 1 alpha chain	24	18	1.68919e+07	1.79381e+07	1.70065e+07	1.7782e+07	1.80467e+07	1.76753e+07
P09155	RND_ECOLI	rnd	Ribonuclease D	13	13	9.15542e+06	9.12224e+06	9.2646e+06	7.89309e+06	8.55837e+06	9.27108e+06
P09158	SPEE_ECOLI	speE	Spermidine synthase	5	5	2.8261e+07	2.93079e+07	2.91204e+07	2.72687e+07	2.93124e+07	2.81224e+07
P09169	OMPT_ECOLI	ompT	Protease 7	13	12	2.00658e+07	2.22518e+07	2.10097e+07	2.17581e+07	2.1854e+07	1.97111e+07
P09211ups|GSTP1_HUMAN_UPS	Glutathione	Glutathione		7	7	8.60292e+07	4.70507e+07	8.66069e+07	4.61857e+07	4.53043e+07	8.42881e+07
P09323	PTW3C_ECOLI	nagE	PTS system N-acetylglucosamine-specific EIICBA component	3	3	4.06069e+06	5.37838e+06	4.93691e+06	4.45e+06	5.45064e+06	4.68017e+06
P09348	MOTA_ECOLI	motA	Motility protein A	3	3	2.05552e+06	1.81545e+06	1.91049e+06	1.85898e+06	1.85837e+06	1.69822e+06
P09372	GRPE_ECOLI	grpE	Protein GrpE	9	9	2.05117e+08	2.05638e+08	2.01375e+08	1.90621e+08	2.07067e+08	2.05273e+08
P09373	PFLB_ECOLI	pflB	Formate acetyltransferase 1	67	61	1.92492e+09	2.04325e+09	1.92273e+09	1.99873e+09	2.00972e+09	1.93498e+09
P09394	GLPQ_ECOLI	glpQ	Glycerophosphoryl diester phosphodiesterase	12	12	3.01818e+07	2.99148e+07	2.76021e+07	2.95191e+07	3.0423e+07	2.9274e+07
P09424	MTLD_ECOLI	mtlD	Mannitol-1-phosphate 5-dehydrogenase	8	8	2.42609e+07	2.49648e+07	2.28023e+07	2.4804e+07	2.33251e+07	2.4616e+07
P09546	PUTA_ECOLI	putA	Bifunctional protein PutA	12	12	2.3099e+07	2.75193e+07	2.32756e+07	2.55949e+07	2.71863e+07	2.59484e+07
P09549	DEDD_ECOLI	dedD	Protein DedD	5	5	1.19404e+07	1.13495e+07	1.14224e+07	1.12172e+07	1.06725e+07	1.15457e+07
P09831	GLTB_ECOLI	gltB	Glutamate synthase [NADPH] large chain	41	41	1.02277e+07	1.05805e+07	1.05653e+07	1.05751e+07	1.08093e+07	1.0648e+07
P09832	GLTD_ECOLI	gltD	Glutamate synthase [NADPH] small chain	8	8	1.15779e+07	1.23524e+07	1.23602e+07	1.24316e+07	1.17075e+07	1.23111e+07
P09980	REP_ECOLI	rep	ATP-dependent DNA helicase rep	1	1	427535			466988		446109
P09996	YIDB_ECOLI	yidB	Uncharacterized protein YidB	2	2		786090		853359	625923	
P0A698	UVRA_ECOLI	uvrA	UvrABC system protein A	24	24	1.46286e+07	1.38146e+07	1.48908e+07	1.4851e+07	1.3941e+07	1.47124e+07
P0A6A0	UBIB_ECOLI	ubiB	Probable ubiquinone biosynthesis protein UbiB	7	7	4.68023e+06	4.20252e+06	4.247e+06	4.54433e+06	4.13094e+06	4.35385e+06
P0A6A3	ACKA_ECOLI	ackA	Acetate kinase	15	15	8.71204e+08	8.96301e+08	8.58059e+08	9.22318e+08	8.80809e+08	8.79743e+08
P0A6A8	ACP_ECOLI	acpP	Acyl carrier protein	3	3	9.08416e+08	1.12915e+09	9.95443e+08	1.06203e+09	1.04587e+09	1.00931e+09
P0A6B4	ALR1_ECOLI	alr	Alanine racemase, biosynthetic	10	10	1.22716e+07	1.28958e+07	1.24e+07	1.30203e+07	1.28932e+07	1.22015e+07
P0A6B7	ISCS_ECOLI	iscS	Cysteine desulfurase	22	22	1.06312e+08	1.01627e+08	1.04536e+08	1.03262e+08	1.03319e+08	1.02204e+08
P0A6C1	END4_ECOLI	nfo	Endonuclease 4	7	7	9.21624e+06	9.39647e+06	8.89387e+06	8.98838e+06	8.89342e+06	8.69926e+06
P0A6D0	ARGR_ECOLI	argR	Arginine repressor	1	1	1.14693e+07	1.36338e+07	1.17044e+07	1.28503e+07	1.31003e+07	1.12155e+07
P0A6D3	AROA_ECOLI	aroA	3-phosphoshikimate 1-carboxyvinyltransferase	9	9	2.67895e+07	2.51295e+07	2.8121e+07	2.5718e+07	2.54102e+07	2.65733e+07
P0A6D7	AROK_ECOLI	aroK	Shikimate kinase 1	12	12	7.23277e+07	7.51241e+07	7.02081e+07	7.44112e+07	7.54952e+07	7.55087e+07
P0A6E1	AROL_ECOLI	aroL	Shikimate kinase 2	2	2						1.36581e+06
P0A6E4	ASSY_ECOLI	argG	Argininosuccinate synthase	12	12	9.50666e+06	1.11777e+07	9.73859e+06	1.17994e+07	1.20468e+07	1.06491e+07
P0A6E6	ATPE_ECOLI	atpC	ATP synthase epsilon chain	4	4	4.79872e+07	5.38411e+07	4.66582e+07	5.49647e+07	5.49175e+07	5.10742e+07
P0A6E9	BIOD2_ECOLI	bioD2	ATP-dependent dethiobiotin synthetase BioD 2	7	7	3.45226e+07	3.4432e+07	3.45266e+07	3.23379e+07	3.19299e+07	3.31923e+07
P0A6F1	CARA_ECOLI	carA	Carbamoyl-phosphate synthase small chain	12	12	4.47677e+07	4.49005e+07	4.62699e+07	4.23864e+07	4.3809e+07	4.66427e+07
P0A6F3	GLPK_ECOLI	glpK	Glycerol kinase	20	20	1.7322e+07	1.77942e+07	1.71432e+07	1.76282e+07	1.78223e+07	1.79048e+07
P0A6F5	CH60_ECOLI	groL	60 kDa chaperonin	35	35	6.26135e+08	6.36228e+08	6.24453e+08	6.21851e+08	6.17985e+08	6.28624e+08
P0A6F9	CH10_ECOLI	groS	10 kDa chaperonin	9	9	6.52608e+08	6.92768e+08	5.96427e+08	7.18423e+08	6.9929e+08	6.07547e+08
P0A6G3	PNCC_ECOLI	pncC	Nicotinamide-nucleotide amidohydrolase PncC	3	3	1.90086e+07	1.91013e+07	1.87553e+07	1.9178e+07	1.81302e+07	1.98104e+07
P0A6G7	CLPP_ECOLI	clpP	ATP-dependent Clp protease proteolytic subunit	5	5	1.32022e+08	1.41078e+08	1.34863e+08	1.31421e+08	1.36837e+08	1.40606e+08
P0A6H1	CLPX_ECOLI	clpX	ATP-dependent Clp protease ATP-binding subunit ClpX	22	22	1.04513e+08	1.01887e+08	1.05173e+08	1.05138e+08	1.0229e+08	1.04405e+08
P0A6H5	HSLU_ECOLI	hslU	ATP-dependent protease ATPase subunit HslU	28	28	8.53854e+07	8.31776e+07	8.60014e+07	8.59936e+07	8.42241e+07	8.77268e+07
P0A6H8	CLS_ECOLI	cls	Cardiolipin synthase	2	2	1.47075e+06	1.51021e+06	1.42955e+06	1.49358e+06	1.30647e+06	1.5841e+06
P0A6I0	KCY_ECOLI	cmk	Cytidylate kinase	13	13	4.5888e+07	4.65836e+07	4.53759e+07	4.49917e+07	4.53717e+07	4.79136e+07
P0A6I3	COAA_ECOLI	coaA	Pantothenate kinase	11	11	1.39414e+07	1.39848e+07	1.60537e+07	1.41086e+07	1.43375e+07	1.4577e+07
P0A6I6	COAD_ECOLI	coaD	Phosphopantetheine adenylyltransferase	4	4	3.72866e+06	4.14558e+06	4.09029e+06	3.58554e+06	3.65673e+06	3.7034e+06
P0A6I9	COAE_ECOLI	coaE	Dephospho-CoA kinase	3	3	4.56954e+06	4.65796e+06	4.59777e+06	5.52894e+06	4.9502e+06	4.84411e+06
P0A6J1	CYSC_ECOLI	cysC	Adenylyl-sulfate kinase	3	3	5.63198e+06	5.56659e+06	5.51172e+06	5.28836e+06	5.68756e+06	5.5833e+06
P0A6J5	DADA_ECOLI	dadA	D-amino acid dehydrogenase small subunit	5	5	2.02588e+06	1.88207e+06	1.90576e+06	2.0364e+06	2.06372e+06	1.94211e+06
P0A6J8	DDLA_ECOLI	ddlA	D-alanine--D-alanine ligase A	17	17	6.90817e+07	6.63928e+07	6.68822e+07	6.8058e+07	6.75016e+07	6.82991e+07
P0A6K1	DAPF_ECOLI	dapF	Diaminopimelate epimerase	2	2	1.45941e+06	1.21525e+06	1.68572e+06	1.58467e+06	1.2904e+06	1.04277e+06
P0A6K3	DEF_ECOLI	def	Peptide deformylase	6	6	9.46882e+07	9.75173e+07	9.7935e+07	9.68926e+07	9.57684e+07	9.36525e+07
P0A6K6	DEOB_ECOLI	deoB	Phosphopentomutase	21	21	1.35221e+08	1.36317e+08	1.35738e+08	1.35975e+08	1.28992e+08	1.31969e+08
P0A6L0	DEOC_ECOLI	deoC	Deoxyribose-phosphate aldolase	10	10	1.1144e+08	1.07542e+08	1.11285e+08	1.07979e+08	1.05027e+08	1.12332e+08
P0A6L2	DAPA_ECOLI	dapA	4-hydroxy-tetrahydrodipicolinate synthase	10	10	1.5711e+08	1.56633e+08	1.57711e+08	1.57019e+08	1.5164e+08	1.58811e+08
P0A6L7	UXAB_ECOLI	uxaB	Altronate oxidoreductase	5	5	9.60651e+06	9.87381e+06	1.199e+07	1.05299e+07	9.1614e+06	1.0667e+07
P0A6L9	HSCB_ECOLI	hscB	Co-chaperone protein HscB	5	5	2.0043e+07	1.94693e+07	2.09565e+07	2.12398e+07	2.09954e+07	1.90058e+07
P0A6M4	DTD_ECOLI	dtd	D-tyrosyl-tRNA(Tyr) deacylase	3	3	1.30622e+07	1.23912e+07	1.17431e+07	1.31719e+07	1.28329e+07	1.37133e+07
P0A6M8	EFG_ECOLI	fusA	Elongation factor G	42	42	9.17776e+08	9.51722e+08	9.10543e+08	9.46289e+08	9.30657e+08	9.26902e+08
P0A6N4	EFP_ECOLI	efp	Elongation factor P	6	6	6.0789e+08	6.056e+08	6.28018e+08	6.14963e+08	6.04581e+08	6.28533e+08
P0A6N8	EFPL_ECOLI	yeiP	Elongation factor P-like protein	4	4	8.1523e+07	8.61325e+07	8.3218e+07	8.32285e+07	8.25198e+07	7.66846e+07
P0A6P1	EFTS_ECOLI	tsf	Elongation factor Ts	27	27	1.50693e+09	1.65813e+09	1.55578e+09	1.6222e+09	1.59935e+09	1.54675e+09
P0A6P5	DER_ECOLI	der	GTPase Der	21	21	3.53489e+07	3.36001e+07	3.52298e+07	3.54592e+07	3.25506e+07	3.59838e+07
P0A6P7	ENGB_ECOLI	engB	Probable GTP-binding protein EngB	10	10	6.25347e+07	6.49631e+07	6.62273e+07	6.5443e+07	6.42511e+07	6.32682e+07
P0A6P9	ENO_ECOLI	eno	Enolase	25	25	1.07146e+09	1.09361e+09	1.0719e+09	1.10519e+09	1.06627e+09	1.05109e+09
P0A6Q3	FABA_ECOLI	fabA	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase	10	10	8.72719e+07	8.58737e+07	8.1236e+07	8.75246e+07	8.56659e+07	8.69846e+07
P0A6Q6	FABZ_ECOLI	fabZ	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ	8	8	1.00359e+08	9.22501e+07	1.00772e+08	9.24889e+07	9.35221e+07	9.8799e+07
P0A6R0	FABH_ECOLI	fabH	3-oxoacyl-[acyl-carrier-protein] synthase 3	8	8	8.30656e+07	7.96469e+07	8.23275e+07	7.906e+07	7.83865e+07	7.96365e+07
P0A6R3	FIS_ECOLI	fis	DNA-binding protein fis	2	2	4.03433e+07	4.62805e+07	3.73189e+07	3.96461e+07	4.48328e+07	4.44336e+07
P0A6S0	FLGH_ECOLI	flgH	Flagellar L-ring protein	5	5	6.85074e+06	6.37373e+06	6.7078e+06	6.32063e+06	6.37034e+06	6.69687e+06
P0A6S7	GPDA_ECOLI	gpsA	Glycerol-3-phosphate dehydrogenase [NAD(P)+]	6	6	3.04033e+07	2.81244e+07	3.07546e+07	2.9517e+07	2.87681e+07	2.98066e+07
P0A6T1	G6PI_ECOLI	pgi	Glucose-6-phosphate isomerase	24	24	2.49731e+08	2.44415e+08	2.46615e+08	2.39124e+08	2.4535e+08	2.44676e+08
P0A6T3	GAL1_ECOLI	galK	Galactokinase	8	8	1.6857e+07	1.68112e+07	1.63775e+07	1.67449e+07	1.6351e+07	1.66166e+07
P0A6T5	GCH1_ECOLI	folE	GTP cyclohydrolase 1	6	6	2.45039e+07	2.29021e+07	2.29546e+07	2.18127e+07	2.23372e+07	2.27817e+07
P0A6T9	GCSH_ECOLI	gcvH	Glycine cleavage system H protein	3	3	1.38675e+07	1.45354e+07	1.41284e+07	1.43654e+07	1.41594e+07	1.37193e+07
P0A6U3	MNMG_ECOLI	mnmG	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG	18	18	1.92789e+07	1.98178e+07	1.96548e+07	1.96098e+07	1.98824e+07	1.96512e+07
P0A6U5	RSMG_ECOLI	rsmG	Ribosomal RNA small subunit methyltransferase G	5	5	1.962e+07	1.80303e+07	1.96139e+07	1.89416e+07	1.99928e+07	1.91177e+07
P0A6U8	GLGA_ECOLI	glgA	Glycogen synthase	12	12	1.38561e+07	1.31466e+07	1.31317e+07	1.41103e+07	1.32577e+07	1.38682e+07
P0A6V1	GLGC_ECOLI	glgC	Glucose-1-phosphate adenylyltransferase	11	11	3.19906e+07	2.98585e+07	3.15114e+07	2.971e+07	3.03584e+07	3.01668e+07
P0A6V8	GLK_ECOLI	glk	Glucokinase	9	9	5.32838e+07	5.23915e+07	5.38289e+07	5.35461e+07	5.19357e+07	5.25679e+07
P0A6W0	GLSA2_ECOLI	glsA2	Glutaminase 2	4	4	1.82988e+06	1.98809e+06	2.3577e+06	2.25177e+06	2.20127e+06	2.23597e+06
P0A6W3	MRAY_ECOLI	mraY	Phospho-N-acetylmuramoyl-pentapeptide-transferase	1	1	4.64194e+06	4.21473e+06	4.41524e+06	4.34645e+06	4.05446e+06	3.81415e+06
P0A6W5	GREA_ECOLI	greA	Transcription elongation factor GreA	11	11	1.02227e+08	1.07329e+08	1.05881e+08	1.07407e+08	1.04019e+08	1.05534e+08
P0A6W9	GSH1_ECOLI	gshA	Glutamate--cysteine ligase	12	12	2.50945e+07	2.49009e+07	2.4904e+07	2.40872e+07	2.42977e+07	2.33419e+07
P0A6X1	HEM1_ECOLI	hemA	Glutamyl-tRNA reductase	1	1	339368			143198		374397
P0A6X3	HFQ_ECOLI	hfq	Protein hfq	2	2	6.66636e+06	9.6657e+06	5.83251e+06	8.33522e+06	8.53259e+06	6.83751e+06
P0A6X7	IHFA_ECOLI	ihfA	Integration host factor subunit alpha	8	8	1.69465e+08	1.686e+08	1.78536e+08	1.68834e+08	1.64244e+08	1.69044e+08
P0A6Y1	IHFB_ECOLI	ihfB	Integration host factor subunit beta	3	3	5.2602e+07	5.6277e+07	5.18137e+07	5.2869e+07	5.63675e+07	4.56528e+07
P0A6Y5	HSLO_ECOLI	hslO	33 kDa chaperonin	5	5	4.09287e+07	4.19213e+07	4.29037e+07	4.12435e+07	4.17567e+07	4.15183e+07
P0A6Y8	DNAK_ECOLI	dnaK	Chaperone protein DnaK	44	44	3.97757e+08	4.19661e+08	3.98486e+08	3.97595e+08	4.03071e+08	3.98236e+08
P0A6Z1	HSCA_ECOLI	hscA	Chaperone protein HscA	16	16	2.72039e+07	2.6218e+07	2.65658e+07	2.70692e+07	2.56188e+07	2.65621e+07
P0A6Z3	HTPG_ECOLI	htpG	Chaperone protein HtpG	44	44	1.41613e+08	1.4508e+08	1.4399e+08	1.46133e+08	1.42458e+08	1.43184e+08
P0A6Z6	NIKR_ECOLI	nikR	Nickel-responsive regulator	4	4	7.92413e+06	8.32346e+06	8.91538e+06	8.14563e+06	8.34499e+06	6.7312e+06
P0A705	IF2_ECOLI	infB	Translation initiation factor IF-2	37	37	9.69361e+07	9.42099e+07	1.02357e+08	9.51251e+07	9.39522e+07	9.85832e+07
P0A707	IF3_ECOLI	infC	Translation initiation factor IF-3	6	6	3.02065e+08	3.01539e+08	2.74207e+08	3.02289e+08	2.90572e+08	2.93548e+08
P0A715	KDSA_ECOLI	kdsA	2-dehydro-3-deoxyphosphooctonate aldolase	16	16	1.90992e+08	1.92421e+08	1.94139e+08	1.78642e+08	1.82941e+08	1.93238e+08
P0A717	KPRS_ECOLI	prs	Ribose-phosphate pyrophosphokinase	14	14	2.48169e+08	2.47214e+08	2.49809e+08	2.52616e+08	2.32124e+08	2.4817e+08
P0A720	KTHY_ECOLI	tmk	Thymidylate kinase	10	10	1.07155e+07	1.09275e+07	1.13443e+07	1.16216e+07	1.05861e+07	1.10649e+07
P0A722	LPXA_ECOLI	lpxA	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase	7	7	5.53724e+07	5.65515e+07	5.88491e+07	5.62578e+07	5.72795e+07	5.65427e+07
P0A725	LPXC_ECOLI	lpxC	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase	3	3	3.5426e+06	3.93323e+06	3.49439e+06	3.46758e+06	3.56681e+06	2.81668e+06
P0A729	YCEF_ECOLI	yceF	Maf-like protein YceF	5	5	7.54929e+06	7.90822e+06	7.92289e+06	7.724e+06	7.64884e+06	7.38047e+06
P0A731	MGSA_ECOLI	mgsA	Methylglyoxal synthase	2	2	3.07782e+07	3.40932e+07	3.09725e+07	3.19656e+07	3.28817e+07	2.91243e+07
P0A734	MINE_ECOLI	minE	Cell division topological specificity factor	10	10	1.11783e+08	1.01841e+08	1.08903e+08	1.03558e+08	1.05603e+08	1.06738e+08
P0A738	MOAC_ECOLI	moaC	Cyclic pyranopterin monophosphate synthase accessory protein	5	5	5.3914e+06	5.74062e+06	5.60813e+06	5.83624e+06	5.82522e+06	6.01138e+06
P0A744	MSRA_ECOLI	msrA	Peptide methionine sulfoxide reductase MsrA	3	3	3.70642e+07	3.63865e+07	3.74237e+07	3.30805e+07	3.61779e+07	3.71226e+07
P0A749	MURA_ECOLI	murA	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	13	13	4.50037e+07	4.47559e+07	4.56912e+07	4.45909e+07	4.47643e+07	4.41664e+07
P0A752	NADD_ECOLI	nadD	Nicotinate-nucleotide adenylyltransferase	1	1	2.58232e+06	2.94242e+06	2.9368e+06	2.5825e+06	2.71933e+06	2.47473e+06
P0A759	NAGB_ECOLI	nagB	Glucosamine-6-phosphate deaminase	4	4	4.15175e+07	3.69666e+07	3.97416e+07	3.63451e+07	3.74858e+07	4.21812e+07
P0A763	NDK_ECOLI	ndk	Nucleoside diphosphate kinase	6	6	4.94902e+07	5.02141e+07	4.85965e+07	4.94866e+07	5.04526e+07	4.80566e+07
P0A776	RPPH_ECOLI	rppH	RNA pyrophosphohydrolase	2	2	919234	1.00373e+06	893400	836035	1.07241e+06	956847
P0A780	NUSB_ECOLI	nusB	N utilization substance protein B	6	6	1.21345e+08	1.14226e+08	1.17588e+08	1.18349e+08	1.12251e+08	1.1984e+08
P0A784	ORN_ECOLI	orn	Oligoribonuclease	8	8	2.1827e+07	2.29251e+07	2.19169e+07	2.33232e+07	2.31977e+07	2.26352e+07
P0A786	PYRB_ECOLI	pyrB	Aspartate carbamoyltransferase catalytic chain	10	10	9.68712e+06	8.73621e+06	9.73838e+06	8.55223e+06	9.15564e+06	9.83115e+06
