Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML
P0A9B2	P0A9B2		gapA		3.18076e+08	3.3159e+08	3.34873e+08	3.23051e+08	3.35956e+08	3.23836e+08
P0A9B6	P0A9B6		epd		1.66649e+06	1.70656e+06	1.73218e+06	1.74665e+06	1.75156e+06	1.68021e+06
P0A9C0	P0A9C0		glpA		2.14304e+06	2.12705e+06	2.24457e+06	2.23144e+06	2.21318e+06	2.17598e+06
P0A9C3	P0A9C3		galM		5.70462e+06	6.03054e+06	5.89834e+06	5.77398e+06	5.72866e+06	5.62756e+06
P0A9C5	P0A9C5		glnA		1.55229e+07	1.63092e+07	1.62268e+07	1.58204e+07	1.64553e+07	1.57731e+07
P0A9C9	P0A9C9		glpX		4.44708e+06	4.26824e+06	4.31618e+06	4.42322e+06	4.44309e+06	4.60982e+06
P0A9D2	P0A9D2		gstA		6.94679e+06	7.18246e+06	7.1344e+06	6.75034e+06	7.02631e+06	7.06201e+06
P0A9D4	P0A9D4		cysE		3.21723e+06	3.24343e+06	3.19351e+06	3.26059e+06	3.12182e+06	3.05892e+06
P0A9D8	P0A9D8		dapD		3.83401e+07	3.77395e+07	3.78791e+07	3.77395e+07	3.79021e+07	3.76692e+07
P0A9E5	P0A9E5		fnr		7.053e+06	7.10393e+06	7.09843e+06	7.10395e+06	7.09333e+06	6.74857e+06
P0A9F1	P0A9F1		mntR		1.38666e+06	1.4428e+06	1.50631e+06	1.41839e+06	1.25619e+06	1.34263e+06
P0A9F3	P0A9F3		cysB		4.01023e+06	3.87614e+06	3.73103e+06	3.80946e+06	3.76272e+06	3.81332e+06
P0A9G2	P0A9G2		nhaR		1.24994e+06	1.24758e+06	1.24693e+06	1.18121e+06	1.19295e+06	1.2498e+06
P0A9G6	P0A9G6		aceA		7.18815e+06	7.08038e+06	7.33963e+06	7.06578e+06	7.233e+06	6.85714e+06
P0A9G8	P0A9G8		modE		3.33223e+06	3.59638e+06	3.4565e+06	3.3294e+06	3.47226e+06	3.52236e+06
P0A9H1	P0A9H1		mug		2.05915e+06	2.07827e+06	2.02526e+06	2.0132e+06	2.00314e+06	1.99017e+06
P0A9H5	P0A9H5		btuR		1.01197e+06	934143	910216	927155	875544	853521
P0A9H7	P0A9H7		cfa		3.15815e+06	3.21827e+06	3.17787e+06	3.16216e+06	3.20402e+06	3.2411e+06
P0A9H9	P0A9H9		cheZ		2.12296e+06	2.00411e+06	2.08547e+06	2.11442e+06	2.08879e+06	2.03081e+06
P0A9I1	P0A9I1		citE		8.72038e+06	8.60634e+06	8.67089e+06	8.62933e+06	8.51846e+06	8.57978e+06
P0A9I3	P0A9I3		gcvR		2.3976e+06	2.43441e+06	2.44022e+06	2.41429e+06	2.39864e+06	2.28894e+06
P0A9I8	P0A9I8		nirD		2.08799e+06	2.31028e+06	2.29689e+06	2.27009e+06	2.28164e+06	2.36128e+06
P0A9J0	P0A9J0		rng		1.91393e+07	1.93868e+07	1.89225e+07	1.93147e+07	1.90668e+07	1.89334e+07
P0A9J4	P0A9J4		panE		2.63677e+06	2.66367e+06	2.65704e+06	2.51228e+06	2.67027e+06	2.56339e+06
P0A9J6	P0A9J6		rbsK		3.47064e+06	3.18354e+06	3.29822e+06	3.20889e+06	3.24176e+06	3.44944e+06
P0A9J8	P0A9J8		pheA		2.14361e+06	2.06988e+06	2.22033e+06	2.1823e+06	2.26987e+06	2.11053e+06
P0A9K3	P0A9K3		ybeZ		5.07849e+06	5.08625e+06	4.99133e+06	5.01163e+06	5.1842e+06	4.98936e+06
P0A9K7	P0A9K7		phoU		1.70857e+06	1.61263e+06	1.50524e+06	1.57231e+06	1.70307e+06	1.69262e+06
P0A9K9	P0A9K9		slyD		7.03296e+07	7.40956e+07	7.54999e+07	6.63163e+07	7.37536e+07	7.30308e+07
P0A9L3	P0A9L3		fklB		2.03766e+07	1.82907e+07	1.89019e+07	2.03465e+07	1.931e+07	2.06113e+07
P0A9L5	P0A9L5		ppiC		2.41265e+06	2.52364e+06	2.4011e+06	2.36934e+06	2.42975e+06	2.46846e+06
P0A9L8	P0A9L8		proC		2.07719e+06	3.24767e+06	3.41127e+06	1.99332e+06	3.29397e+06	2.07967e+06
P0A9M0	P0A9M0		lon		8.91794e+06	9.01488e+06	9.04679e+06	8.95881e+06	9.16817e+06	8.97872e+06
P0A9M2	P0A9M2		hpt		1.24793e+07	1.32433e+07	1.32741e+07	1.28477e+07	1.33189e+07	1.26305e+07
P0A9M5	P0A9M5		gpt		7.79901e+07	8.31447e+07	8.00905e+07	7.72222e+07	8.01144e+07	7.50942e+07
P0A9M8	P0A9M8		pta		4.10302e+07	4.12202e+07	4.19696e+07	4.13515e+07	4.26823e+07	4.1958e+07
P0A9N4	P0A9N4		pflA		4.89535e+06	5.05076e+06	5.04903e+06	5.01819e+06	5.12033e+06	4.89942e+06
P0A9P0	P0A9P0		lpdA		3.21536e+07	3.34306e+07	3.35239e+07	3.28414e+07	3.35425e+07	3.2818e+07
P0A9P4	P0A9P4		trxB		1.01769e+07	1.00525e+07	1.03897e+07	1.01756e+07	1.04136e+07	1.02817e+07
P0A9P6	P0A9P6		deaD		9.50951e+06	9.21616e+06	9.32047e+06	9.1555e+06	9.31113e+06	9.47463e+06
P0A9Q1	P0A9Q1		arcA		2.06702e+07	2.13347e+07	2.15012e+07	2.10462e+07	2.22682e+07	2.11618e+07
P0A9Q5	P0A9Q5		accD		1.52393e+07	1.54688e+07	1.54371e+07	1.44389e+07	1.59008e+07	1.50532e+07
P0A9Q7	P0A9Q7		adhE		1.84584e+08	1.87741e+08	1.88552e+08	1.86524e+08	1.87676e+08	1.84917e+08
P0A9Q9	P0A9Q9		asd		1.86637e+07	1.88042e+07	1.89973e+07	1.85616e+07	1.95798e+07	1.9233e+07
P0A9R4	P0A9R4		fdx		8.14131e+06	8.18519e+06	8.28895e+06	8.1532e+06	8.52969e+06	8.63183e+06
P0A9R7	P0A9R7		ftsE		2.95243e+06	2.95897e+06	3.09981e+06	3.08039e+06	2.88467e+06	2.99711e+06
P0A9S1	P0A9S1		fucO		524761	554691	502358	385186	429131	401084
P0A9S5	P0A9S5		gldA		1.4712e+07	1.46508e+07	1.50105e+07	1.4943e+07	1.46511e+07	1.44121e+07
P0A9T0	P0A9T0		serA		6.99196e+06	7.01024e+06	7.07621e+06	7.06919e+06	7.05802e+06	7.11711e+06
P0A9T4	P0A9T4		tas		9.16499e+06	9.34629e+06	9.36887e+06	9.17923e+06	9.21598e+06	9.38968e+06
P0A9T8	P0A9T8		ybbA		618789	579496	605626	602949	608442	627037
P0A9U3	P0A9U3		ybiT		5.71564e+06	5.93592e+06	5.86433e+06	5.68458e+06	5.75826e+06	5.62592e+06
P0A9V1	P0A9V1		lptB		5.31533e+06	5.27243e+06	5.30992e+06	5.34536e+06	5.18875e+06	5.42294e+06
P0A9W3	P0A9W3		yjjK		8.08372e+06	8.66948e+06	8.39048e+06	8.31503e+06	8.39869e+06	8.26514e+06
P0A9W6	P0A9W6		yrbA		6.22521e+06	6.71103e+06	7.0386e+06	6.24473e+06	7.12779e+06	6.31467e+06
P0A9W9	P0A9W9		yrdA		4.84595e+06	4.68997e+06	4.58356e+06	4.52863e+06	4.77135e+06	4.70712e+06
P0A9X4	P0A9X4		mreB		8.64182e+06	8.73082e+06	8.75172e+06	8.68613e+06	8.78606e+06	8.56834e+06
P0A9X9	P0A9X9		cspA		2.81428e+07	2.41564e+07	2.45367e+07	2.82437e+07	2.45429e+07	2.91082e+07
P0A9Y6	P0A9Y6		cspC		1.55526e+08	1.39531e+08	1.40361e+08	1.57891e+08	1.39846e+08	1.54361e+08
P0A9Z1	P0A9Z1		glnB		1.394e+07	1.42089e+07	1.40002e+07	1.38191e+07	1.37362e+07	1.3308e+07
P0AA04	P0AA04		ptsH		5.79286e+07	6.58833e+07	6.65764e+07	6.02753e+07	6.30238e+07	5.7173e+07
P0AA10	P0AA10		rplM		7.12717e+07	7.45861e+07	7.4339e+07	7.1198e+07	7.56936e+07	7.351e+07
P0AA16	P0AA16		ompR		7.89825e+06	7.7844e+06	7.75048e+06	7.71736e+06	7.73873e+06	7.8649e+06
P0AA25	P0AA25		trxA		2.46221e+07	2.54684e+07	2.54996e+07	2.47366e+07	2.43044e+07	2.39122e+07
P0AA31	P0AA31		yedF		3.55662e+06	3.78866e+06	3.78546e+06	3.8413e+06	3.78862e+06	3.62514e+06
P0AA39	P0AA39		rluC		1.06328e+06	963499	1.06992e+06	991866	1.04496e+06	1.13735e+06
P0AA43	P0AA43		rsuA		4.7286e+06	4.75248e+06	4.76332e+06	4.61164e+06	4.76991e+06	4.75112e+06
P0AA53	P0AA53		qmcA		1.88871e+06	2.00669e+06	1.89579e+06	1.87151e+06	1.88851e+06	1.94531e+06
P0AA57	P0AA57		yobA		708568	680157	663755	704043	652237	706420
P0AA86	P0AA86		dsbE		418023	435139	417455	409281	474607	391068
P0AA91	P0AA91		yeaY		1.52124e+06	1.44491e+06	1.53306e+06	1.52354e+06	1.43582e+06	1.61542e+06
P0AA95	P0AA95		yacC		1.19876e+06	1.04609e+06	1.07479e+06	1.10655e+06	1.15369e+06	1.12971e+06
P0AA97	P0AA97		yaeQ		618691	710844	760180	692977	679262	601771
P0AAA1	P0AAA1		yagU		6.50668e+06	7.25794e+06	7.18707e+06	6.86432e+06	7.30078e+06	7.06626e+06
P0AAB4	P0AAB4		ubiD		2.23834e+06	2.39915e+06	2.39041e+06	2.16098e+06	2.2048e+06	2.01424e+06
P0AAB6	P0AAB6		galF		1.18188e+07	1.28842e+07	1.27686e+07	1.1741e+07	1.29023e+07	1.17912e+07
P0AAB8	P0AAB8		uspD		2.40224e+06	2.45474e+06	2.49657e+06	2.42196e+06	2.51305e+06	2.46426e+06
P0AAC0	P0AAC0		uspE		4.96147e+06	4.88825e+06	4.96771e+06	5.08898e+06	4.92617e+06	5.05254e+06
P0AAC8	P0AAC8		iscA		6.35556e+06	6.34332e+06	6.2582e+06	6.50494e+06	6.35644e+06	6.4457e+06
P0AAF6	P0AAF6		artP		862550	892530	847046	795224	968456	801572
P0AAH8	P0AAH8		sapF		611438	587288	589184	589355	621705	617515
P0AAI3	P0AAI3		ftsH		1.82308e+07	1.86147e+07	1.88534e+07	1.85941e+07	1.88023e+07	1.84847e+07
P0AAI5	P0AAI5		fabF		4.53062e+07	4.71207e+07	4.84607e+07	4.6679e+07	4.77716e+07	4.62806e+07
P0AAI9	P0AAI9		fabD		5.02475e+06	4.69504e+06	4.74211e+06	5.07425e+06	4.72121e+06	5.03927e+06
P0AAJ3	P0AAJ3		fdnH		4.18163e+06	4.24516e+06	4.14469e+06	4.32254e+06	4.14381e+06	4.27288e+06
P0AAJ5	P0AAJ5		fdoH		3.72574e+06	3.76311e+06	3.72962e+06	3.74617e+06	3.73314e+06	3.82439e+06
P0AAJ8	P0AAJ8		hybA		1.89098e+06	1.93982e+06	1.92233e+06	1.92145e+06	1.95738e+06	1.90147e+06
P0AAK1	P0AAK1		hycB		1.45042e+06	1.51991e+06	1.51602e+06	1.37387e+06	1.55312e+06	1.40424e+06
P0AAN3	P0AAN3		hypB		2.84461e+06	2.71172e+06	2.77967e+06	2.89963e+06	2.84356e+06	2.85444e+06
P0AAN5	P0AAN5		yaiA		1.14854e+06	1.33337e+06	1.38232e+06	1.35861e+06	1.29716e+06	1.18699e+06
P0AAP3	P0AAP3		frmR		2.31583e+06	2.3049e+06	2.3053e+06	2.14478e+06	2.19701e+06	2.29645e+06
P0AAQ2	P0AAQ2		yajD		4.78616e+06	4.87633e+06	4.79758e+06	4.6985e+06	4.87397e+06	4.71738e+06
P0AAR3	P0AAR3		ybaK		1.41167e+06	1.4033e+06	1.37921e+06	1.40636e+06	1.27269e+06	1.29368e+06
P0AAS0	P0AAS0		ylaC		295814	261692	268427	283666	266072	282260
P0AAS7	P0AAS7		ybcJ		2.80163e+06	2.71588e+06	2.9017e+06	2.72701e+06	2.84535e+06	3.01296e+06
P0AAT4	P0AAT4		mscM		2.13979e+06	2.07825e+06	2.16557e+06	2.03009e+06	2.09348e+06	2.25309e+06
P0AAT6	P0AAT6		rsfS		2.8697e+06	2.96263e+06	3.1036e+06	2.89883e+06	3.0297e+06	2.79337e+06
P0AAT9	P0AAT9		ybeL		7.72811e+06	7.70408e+06	7.41582e+06	7.64854e+06	7.44041e+06	7.40708e+06
P0AAU7	P0AAU7		ybfE		1.17052e+06	1.15524e+06	1.04916e+06	1.07231e+06	1.03313e+06	900795
P0AAV4	P0AAV4		ybgJ		646998	594859	650666	493979	619860	548370
P0AAX8	P0AAX8		ybiS		5.01986e+06	5.17398e+06	5.12176e+06	5.04558e+06	5.18626e+06	5.01738e+06
P0AAZ4	P0AAZ4		rarA		1.21426e+06	1.17465e+06	1.21524e+06	1.17285e+06	1.17986e+06	1.28152e+06
P0AAZ7	P0AAZ7		ycaR		5.74417e+06	5.6425e+06	5.7994e+06	5.77167e+06	5.59122e+06	5.72956e+06
P0AB06	P0AB06		ycbK		870714	837708	906274	881954	846956	730412
P0AB10	P0AB10		ymbA		533617	524660	512859	522894	502518	486696
P0AB14	P0AB14		yccJ		2.61105e+06	2.89866e+06	2.68823e+06	2.58537e+06	2.82484e+06	2.69342e+06
P0AB18	P0AB18		tusE		1.61915e+06	1.61138e+06	1.52668e+06	1.55738e+06	1.58052e+06	1.3761e+06
P0AB24	P0AB24		efeO		3.64687e+06	3.75561e+06	3.74436e+06	3.67891e+06	3.74682e+06	3.78224e+06
P0AB26	P0AB26		yceB		2.16522e+06	2.2689e+06	2.33242e+06	2.17725e+06	2.21132e+06	2.0898e+06
P0AB28	P0AB28		yceD		8.746e+06	8.28358e+06	8.41587e+06	8.50784e+06	8.54265e+06	8.34761e+06
P0AB38	P0AB38		lpoB		5.20203e+06	4.89095e+06	5.13834e+06	5.23484e+06	4.72307e+06	5.03848e+06
P0AB43	P0AB43		ycgL		1.20626e+06	1.19367e+06	1.19198e+06	1.16818e+06	1.1507e+06	1.16797e+06
P0AB46	P0AB46		ymgD		2.08701e+06	2.05324e+06	2.09852e+06	2.05745e+06	2.09973e+06	2.03776e+06
P0AB52	P0AB52		ychN		2.49714e+06	2.6358e+06	2.91794e+06	2.51242e+06	2.84669e+06	2.22246e+06
P0AB55	P0AB55		yciI		4.00945e+06	3.89191e+06	3.83107e+06	3.91448e+06	3.76278e+06	3.89126e+06
P0AB61	P0AB61		yciN		4.80378e+06	4.73371e+06	5.01468e+06	5.00565e+06	4.87034e+06	4.75939e+06
P0AB67	P0AB67		pntB		1.7549e+06	1.79926e+06	1.83477e+06	1.69037e+06	1.77995e+06	1.77189e+06
P0AB71	P0AB71		fbaA		1.27617e+08	1.30061e+08	1.31323e+08	1.29895e+08	1.28793e+08	1.26095e+08
P0AB77	P0AB77		kbl		1.53298e+07	1.65387e+07	1.62822e+07	1.45018e+07	1.68507e+07	1.54766e+07
P0AB80	P0AB80		ilvE		7.03464e+06	7.15208e+06	7.17602e+06	7.01983e+06	6.85714e+06	6.83805e+06
P0AB83	P0AB83		nth		1.371e+06	1.33212e+06	1.30454e+06	1.34733e+06	1.27441e+06	1.26094e+06
P0AB89	P0AB89		purB		8.98064e+06	8.87436e+06	8.72668e+06	8.59275e+06	8.89556e+06	8.88463e+06
P0AB91	P0AB91		aroG		3.22423e+06	3.35886e+06	3.39922e+06	3.23272e+06	3.2555e+06	3.23473e+06
P0AB98	P0AB98		atpB		425237	475092	456128	349428	473413	457602
P0ABA0	P0ABA0		atpF		2.39353e+07	2.40122e+07	2.39933e+07	2.43937e+07	2.42739e+07	2.38193e+07
P0ABA4	P0ABA4		atpH		1.65691e+07	1.74631e+07	1.71773e+07	1.63261e+07	1.72905e+07	1.64851e+07
P0ABA6	P0ABA6		atpG		3.2884e+07	3.29406e+07	3.2657e+07	3.21385e+07	3.2229e+07	3.23723e+07
P0ABB0	P0ABB0		atpA		5.5121e+07	5.4455e+07	5.49027e+07	5.40054e+07	5.42807e+07	5.43122e+07
P0ABB4	P0ABB4		atpD		4.32781e+07	4.40019e+07	4.3933e+07	4.31293e+07	4.39681e+07	4.27322e+07
P0ABC3	P0ABC3		hflC		7.18245e+06	7.05839e+06	7.10371e+06	7.11068e+06	7.00649e+06	7.03868e+06
P0ABC7	P0ABC7		hflK		1.55637e+07	1.52588e+07	1.54146e+07	1.54389e+07	1.55676e+07	1.59147e+07
P0ABD3	P0ABD3		bfr		6.31062e+06	6.5042e+06	6.46277e+06	6.33642e+06	6.63764e+06	6.32229e+06
P0ABD5	P0ABD5		accA		1.3568e+07	1.37454e+07	1.41215e+07	1.35986e+07	1.3851e+07	1.3453e+07
P0ABD8	P0ABD8		accB		3.12733e+07	3.09868e+07	3.20437e+07	3.21334e+07	3.15243e+07	3.10929e+07
P0ABE2	P0ABE2		bolA		3.80999e+06	3.40637e+06	3.88499e+06	3.81401e+06	3.57787e+06	3.57027e+06
P0ABF1	P0ABF1		pcnB		2.24782e+06	2.16288e+06	2.20256e+06	2.1928e+06	2.2966e+06	2.31238e+06
P0ABF6	P0ABF6		cdd		6.51788e+06	6.66988e+06	6.60335e+06	6.64996e+06	6.7102e+06	6.61541e+06
P0ABH0	P0ABH0		ftsA		2.79484e+06	2.72089e+06	2.85051e+06	2.77977e+06	2.71875e+06	2.81419e+06
P0ABH7	P0ABH7		gltA		4.76937e+06	4.73317e+06	4.83173e+06	4.85066e+06	4.7177e+06	4.67326e+06
P0ABH9	P0ABH9		clpA		9.68942e+06	9.77714e+06	9.80999e+06	9.62223e+06	9.98256e+06	9.64574e+06
P0ABI4	P0ABI4		corA		3.23472e+06	3.1574e+06	3.20517e+06	2.99264e+06	3.31537e+06	3.31381e+06
P0ABI8	P0ABI8		cyoB		2.29633e+06	2.4291e+06	2.42262e+06	2.30485e+06	2.53904e+06	2.52084e+06
P0ABJ1	P0ABJ1		cyoA		2.17239e+06	2.32394e+06	2.28965e+06	2.1383e+06	2.31103e+06	2.10923e+06
P0ABJ9	P0ABJ9		cydA		2.27095e+07	2.19764e+07	2.25636e+07	2.21857e+07	2.26049e+07	2.22165e+07
P0ABK2	P0ABK2		cydB		5.5493e+06	5.65059e+06	5.50153e+06	5.7023e+06	5.52051e+06	5.19136e+06
P0ABK5	P0ABK5		cysK		3.49004e+07	3.52945e+07	3.56052e+07	3.49772e+07	3.50905e+07	3.48822e+07
P0ABL5	P0ABL5		napC		430182	394084	420581	397117	463593	435868
P0ABN1	P0ABN1		dgkA		387777	368567	456269	485542	381436	398817
P0ABN5	P0ABN5		dcuA		4.39769e+06	4.22513e+06	4.23202e+06	4.26344e+06	4.30313e+06	4.39939e+06
P0ABN9	P0ABN9		dcuB		6.84741e+06	6.71182e+06	6.79045e+06	6.87247e+06	6.82795e+06	6.61296e+06
P0ABP8	P0ABP8		deoD		4.62141e+07	5.40533e+07	5.50798e+07	4.47135e+07	5.67002e+07	4.56555e+07
P0ABQ0	P0ABQ0		coaBC		826646	819524	819088	835358	890310	898648
P0ABQ2	P0ABQ2		garR		5.15528e+06	4.85762e+06	5.00169e+06	5.25061e+06	4.73578e+06	4.92588e+06
P0ABQ4	P0ABQ4		folA		4.07863e+06	4.56186e+06	4.53687e+06	4.08898e+06	4.94988e+06	4.41571e+06
P0ABS1	P0ABS1		dksA		2.46738e+07	2.52773e+07	2.58682e+07	2.54279e+07	2.59169e+07	2.54417e+07
P0ABS5	P0ABS5		dnaG		9.13522e+06	9.34865e+06	8.94324e+06	9.31897e+06	9.33882e+06	9.6932e+06
P0ABT2	P0ABT2		dps		5.15565e+07	5.2715e+07	5.18485e+07	5.20968e+07	5.23681e+07	5.28167e+07
P0ABU0	P0ABU0		menB		1.0309e+07	1.06965e+07	1.11446e+07	1.05315e+07	1.1232e+07	1.07176e+07
P0ABU2	P0ABU2		ychF		1.80208e+07	1.82844e+07	1.81778e+07	1.78713e+07	1.80063e+07	1.76543e+07
P0ABU5	P0ABU5		elbB		1.84434e+07	2.00354e+07	1.92034e+07	1.9099e+07	1.90981e+07	1.79175e+07
P0ABU7	P0ABU7		exbB		2.15933e+06	1.94996e+06	2.10831e+06	2.06312e+06	1.98805e+06	2.1256e+06
P0ABU9	P0ABU9		tolQ		2.32494e+06	2.39291e+06	2.3981e+06	2.46846e+06	2.26404e+06	2.33926e+06
P0ABV2	P0ABV2		exbD		3.19082e+06	3.12615e+06	3.11091e+06	3.18641e+06	3.2022e+06	3.13718e+06
P0ABV6	P0ABV6		tolR		6.91179e+06	6.36525e+06	6.45781e+06	6.6156e+06	6.50223e+06	6.78955e+06
P0ABX2	P0ABX2		flgC		1.27302e+06	1.21186e+06	1.22359e+06	1.18922e+06	1.13237e+06	1.19974e+06
P0ABX5	P0ABX5		flgG		1.27034e+06	1.4768e+06	1.39015e+06	1.36069e+06	1.2381e+06	1.42706e+06
P0ABX8	P0ABX8		fliL		2.7708e+06	2.67889e+06	2.73343e+06	2.87813e+06	2.75563e+06	2.72805e+06
P0ABZ1	P0ABZ1		fliG		2.27123e+06	2.2459e+06	2.41002e+06	2.29468e+06	2.31471e+06	2.37002e+06
P0ABZ4	P0ABZ4		kdsC		5.11832e+06	4.85397e+06	4.7431e+06	4.8049e+06	4.57868e+06	4.99992e+06
P0ABZ6	P0ABZ6		surA		1.12248e+07	1.22007e+07	1.186e+07	1.15844e+07	1.18551e+07	1.17765e+07
P0AC02	P0AC02		bamD		2.19879e+07	2.18732e+07	2.21606e+07	2.12632e+07	2.24342e+07	2.05498e+07
P0AC13	P0AC13		folP		6.23731e+06	6.43825e+06	6.3822e+06	6.11711e+06	6.37715e+06	6.32518e+06
P0AC19	P0AC19		folX		3.78427e+06	3.73535e+06	3.744e+06	3.76224e+06	3.73807e+06	3.88694e+06
P0AC30	P0AC30		ftsX		5.88363e+06	5.16946e+06	5.7728e+06	5.28439e+06	6.23472e+06	6.16353e+06
P0AC33	P0AC33		fumA		7.40434e+06	8.28289e+06	7.95983e+06	7.99095e+06	8.20801e+06	7.96126e+06
P0AC38	P0AC38		aspA		6.63255e+07	6.77278e+07	6.79386e+07	6.64743e+07	6.67583e+07	6.58057e+07
P0AC41	P0AC41		sdhA		5.17284e+06	5.11089e+06	4.91742e+06	4.86371e+06	4.89272e+06	4.96463e+06
P0AC47	P0AC47		frdB		1.79295e+07	1.81299e+07	1.79527e+07	1.75036e+07	1.80445e+07	1.78246e+07
P0AC51	P0AC51		zur		1.40441e+06	1.37507e+06	1.372e+06	1.40612e+06	1.27139e+06	1.32053e+06
P0AC53	P0AC53		zwf		1.12429e+07	1.11268e+07	1.12268e+07	1.12108e+07	1.13006e+07	1.13684e+07
P0AC59	P0AC59		grxB		6.61404e+06	7.12715e+06	6.638e+06	6.65555e+06	6.7113e+06	6.52872e+06
P0AC62	P0AC62		grxC		1.88472e+07	1.91765e+07	1.88283e+07	1.89803e+07	1.82027e+07	1.87909e+07
P0AC69	P0AC69		grxD		2.4973e+07	2.56744e+07	2.58534e+07	2.56537e+07	2.59495e+07	2.54394e+07
P0AC81	P0AC81		gloA		1.67443e+06	1.4011e+06	1.42655e+06	1.57379e+06	1.26162e+06	1.5439e+06
P0AC84	P0AC84		gloB		1.06798e+06	984953	1.13327e+06	1.01841e+06	1.05731e+06	895958
P0AC86	P0AC86		glgP		2.06614e+06	1.9086e+06	2.07879e+06	2.03212e+06	2.00295e+06	2.06285e+06
P0AC92	P0AC92		gnsA		3.81385e+06	3.95162e+06	4.19365e+06	3.97024e+06	4.38707e+06	3.93478e+06
P0ACA1	P0ACA1		yibF		486330	402446	411901	355483	404432	356950
P0ACA3	P0ACA3		sspA		2.67903e+07	2.8819e+07	2.83633e+07	2.79296e+07	2.86073e+07	2.72082e+07
P0ACA7	P0ACA7		gstB		2.38158e+06	2.25756e+06	2.33909e+06	2.3929e+06	2.32436e+06	2.4475e+06
P0ACB0	P0ACB0		dnaB		2.50997e+06	2.55318e+06	2.49896e+06	2.53181e+06	2.39685e+06	2.45766e+06
P0ACB2	P0ACB2		hemB		1.20241e+07	1.22692e+07	1.2526e+07	1.20604e+07	1.2823e+07	1.18288e+07
P0ACB4	P0ACB4		hemG		2.41478e+06	2.64972e+06	2.70487e+06	2.55397e+06	2.37783e+06	2.03366e+06
P0ACB7	P0ACB7		hemY		5.50132e+06	5.33734e+06	5.41448e+06	5.30968e+06	5.4711e+06	5.36334e+06
P0ACC3	P0ACC3		erpA		7.04854e+06	7.03735e+06	6.99292e+06	7.14489e+06	7.05706e+06	7.13088e+06
P0ACC7	P0ACC7		glmU		1.40028e+07	1.40088e+07	1.41528e+07	1.34693e+07	1.37438e+07	1.33095e+07
P0ACD4	P0ACD4		nifU		1.55141e+07	1.56764e+07	1.55827e+07	1.5596e+07	1.55059e+07	1.50151e+07
P0ACD8	P0ACD8		hyaB		5.99442e+06	6.00292e+06	5.94754e+06	5.91539e+06	6.0455e+06	5.99373e+06
P0ACE0	P0ACE0		hybC		1.39879e+07	1.40934e+07	1.40054e+07	1.39094e+07	1.39448e+07	1.38458e+07
P0ACE3	P0ACE3		hha		2.97133e+06	3.05506e+06	3.054e+06	3.09415e+06	2.94612e+06	2.8529e+06
P0ACE7	P0ACE7		hinT		1.18692e+07	1.20163e+07	1.18306e+07	1.20688e+07	1.17533e+07	1.19334e+07
P0ACF0	P0ACF0		hupA		1.66576e+08	1.68618e+08	1.66167e+08	1.62668e+08	1.67523e+08	1.58929e+08
P0ACF4	P0ACF4		hupB		3.60106e+07	3.62217e+07	3.64346e+07	3.56821e+07	3.6212e+07	3.50176e+07
P0ACF8	P0ACF8		hns		4.41999e+07	4.3463e+07	4.40374e+07	4.50425e+07	4.43841e+07	4.43565e+07
P0ACG1	P0ACG1		stpA		1.36788e+07	1.40215e+07	1.39388e+07	1.31019e+07	1.45935e+07	1.33154e+07
P0ACI0	P0ACI0		rob		3.75261e+06	3.62503e+06	3.77636e+06	3.75004e+06	3.67292e+06	3.81033e+06
P0ACJ0	P0ACJ0		lrp		1.30196e+07	1.25888e+07	1.27217e+07	1.27495e+07	1.28802e+07	1.25173e+07
P0ACJ8	P0ACJ8		crp		2.73706e+07	2.74862e+07	2.74787e+07	2.73941e+07	2.74107e+07	2.80164e+07
P0ACL0	P0ACL0		glpR		2.13063e+06	2.10662e+06	2.18064e+06	2.17414e+06	2.223e+06	2.25365e+06
P0ACL2	P0ACL2		exuR		2.62194e+06	2.67928e+06	2.45482e+06	2.64908e+06	2.25072e+06	2.31745e+06
P0ACL9	P0ACL9		pdhR		1.63506e+06	1.57275e+06	1.60187e+06	1.6323e+06	1.67051e+06	1.76535e+06
P0ACM2	P0ACM2		ydfH		1.51654e+06	1.51087e+06	1.52855e+06	1.55669e+06	1.56121e+06	1.44909e+06
P0ACN4	P0ACN4		allR		3.22799e+06	3.3146e+06	3.1622e+06	3.1696e+06	3.1556e+06	2.94793e+06
P0ACN7	P0ACN7		cytR		1.36726e+06	1.27117e+06	1.29799e+06	1.38685e+06	1.32473e+06	1.34313e+06
P0ACP1	P0ACP1		cra		3.39747e+06	3.33728e+06	3.4543e+06	3.49805e+06	3.29056e+06	3.35709e+06
