Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML
P37651	P37651		bcsZ		2.216e+06	2.40951e+06	2.39638e+06	2.37616e+06	2.39125e+06	2.29946e+06
P37652	P37652		bcsB		9.3537e+06	8.99691e+06	8.9016e+06	9.12229e+06	8.93012e+06	9.08376e+06
P37655	P37655		bcsQ		1.02136e+06	947888	934120	955637	1.00478e+06	1.04588e+06
P37657	P37657		bcsE		1.67798e+06	1.56673e+06	1.53117e+06	1.52204e+06	1.51911e+06	1.69355e+06
P37665	P37665		yiaD		6.29717e+06	6.31666e+06	6.19099e+06	6.20854e+06	6.25165e+06	6.18797e+06
P37666	P37666		ghrB		9.53081e+06	1.12975e+07	1.10948e+07	9.84142e+06	1.13218e+07	9.852e+06
P37685	P37685		aldB		1.02685e+06	1.01604e+06	1.19777e+06	1.23074e+06	1.08811e+06	1.28433e+06
P37689	P37689		gpmI		2.26905e+07	2.40889e+07	2.41289e+07	2.32512e+07	2.34404e+07	2.3217e+07
P37692	P37692		rfaF		3.16132e+06	3.19989e+06	3.099e+06	2.97281e+06	3.28437e+06	3.14912e+06
P37765	P37765		rluB		4.47605e+06	4.47233e+06	4.67453e+06	4.47772e+06	4.5648e+06	4.52909e+06
P37773	P37773		mpl		7.71517e+06	8.14133e+06	8.02501e+06	7.78834e+06	8.07125e+06	7.85385e+06
P37902	P37902		gltI		1.93488e+06	1.71024e+06	1.93271e+06	1.89326e+06	1.77521e+06	1.87408e+06
P37903	P37903		uspF		8.31588e+06	8.54357e+06	8.52802e+06	8.31175e+06	8.37188e+06	8.37302e+06
P37908	P37908		yfjD		941679	1.05546e+06	984970	970412	1.09734e+06	839930
P38038	P38038		cysJ		3.75212e+06	3.62889e+06	3.62641e+06	3.72451e+06	3.65256e+06	3.52171e+06
P38134	P38134		etk		4.72246e+06	4.49915e+06	4.57095e+06	4.6296e+06	4.40975e+06	4.41983e+06
P38489	P38489		nfnB		5.66913e+06	5.94497e+06	6.10621e+06	5.66626e+06	6.04919e+06	5.54107e+06
P38506	P38506		ygdG		620859	584516	613554	554875	603037	554388
P38521	P38521		yggL		3.10557e+06	3.00885e+06	2.80535e+06	2.91969e+06	2.59545e+06	2.67328e+06
P39099	P39099		degQ		4.76298e+06	4.77964e+06	5.0529e+06	4.94652e+06	4.85091e+06	4.87382e+06
P39160	P39160		uxuB		1.38256e+06	1.38275e+06	1.33216e+06	1.26814e+06	1.37992e+06	1.32437e+06
P39172	P39172		znuA		3.40311e+06	4.02265e+06	3.87148e+06	3.63036e+06	3.81513e+06	3.80413e+06
P39173	P39173		yeaD		2.33355e+07	2.35179e+07	2.38663e+07	2.37547e+07	2.30907e+07	2.30431e+07
P39177	P39177		uspG		2.51075e+07	2.45569e+07	2.5484e+07	2.46079e+07	2.59467e+07	2.48351e+07
P39199	P39199		prmB		7.51566e+06	7.94674e+06	7.41633e+06	7.23774e+06	7.54838e+06	7.53164e+06
P39280	P39280		epmB		3.55499e+06	3.04048e+06	3.0511e+06	3.17559e+06	3.08024e+06	3.09208e+06
P39286	P39286		rsgA		2.21426e+06	2.22047e+06	2.18259e+06	2.22595e+06	2.22027e+06	2.15968e+06
P39298	P39298		yjfP		784728	638310	594389	700994	827736	797657
P39300	P39300		ulaG		369178	291005	431313	421839	457295	377618
P39315	P39315		qorB		2.99003e+06	2.80709e+06	2.89721e+06	2.81192e+06	2.84436e+06	2.90575e+06
P39321	P39321		tamB		946673	926994	867926	932516	899106	895652
P39325	P39325		ytfQ		1.48135e+06	1.60149e+06	1.56118e+06	1.55911e+06	1.65893e+06	1.62067e+06
P39342	P39342		yjgR		9.22168e+06	8.35568e+06	8.5341e+06	8.93405e+06	8.0706e+06	9.12964e+06
P39347	P39347		intB		840806	799648	806396	714361	859841	821528
P39377	P39377		iadA		5.17296e+06	5.02655e+06	5.04072e+06	5.02137e+06	4.99306e+06	5.00688e+06
P39384	P39384		yjiM		1.03744e+06	1.01077e+06	961624	881560	1.05293e+06	1.01514e+06
P39391	P39391		yjiT		566073	554745	556711	557792	524857	561510
P39393	P39393		yjiV		485803	604908	587016	482179	664755	512090
P39396	P39396		yjiY		5.95859e+06	5.48209e+06	5.61293e+06	5.82227e+06	5.74984e+06	5.94866e+06
P39401	P39401		mdoB		1.32755e+06	1.40348e+06	1.35995e+06	1.17426e+06	1.24968e+06	1.3214e+06
P39406	P39406		rsmC		1.04253e+07	1.01958e+07	1.02377e+07	1.0059e+07	1.03707e+07	1.04161e+07
P39407	P39407		yjjU		511562	511898	529464	456894	388515	383222
P39411	P39411		yjjX		2.52811e+06	2.63738e+06	2.82009e+06	2.65738e+06	2.91414e+06	2.75465e+06
P39451	P39451		adhP		1.80001e+06	1.60849e+06	1.56448e+06	1.57118e+06	1.65971e+06	1.61171e+06
P39830	P39830		ybaL		903554	850654	792657	828273	929351	832665
P39831	P39831		ydfG		1.17269e+07	1.18416e+07	1.19703e+07	1.20712e+07	1.16855e+07	1.13791e+07
P39838	P39838		rcsD		438572	552348	570588	525655	528263	384634
P40120	P40120		mdoD		3.89147e+06	3.93688e+06	3.85842e+06	4.02227e+06	3.88482e+06	4.00277e+06
P40191	P40191		pdxK		2.07893e+06	2.02954e+06	2.06196e+06	2.12498e+06	2.07583e+06	2.0693e+06
P40710	P40710		nlpE		1.7157e+06	1.81716e+06	1.92574e+06	1.88634e+06	1.95837e+06	1.88298e+06
P40719	P40719		qseC		286901	360700	334406	345933	375855	356255
P40874	P40874		solA		2.85474e+06	2.91066e+06	2.91171e+06	2.77359e+06	2.87797e+06	2.83163e+06
P41052	P41052		mltB		999428	984527	1.01235e+06	1.06038e+06	1.04787e+06	909044
P41407	P41407		azoR		3.37246e+06	3.26234e+06	3.41404e+06	3.33141e+06	3.17774e+06	3.14556e+06
P41409	P41409		rihA		1.0301e+06	930822	940116	932716	891547	953368
P42596	P42596		rlmG		2.13948e+06	2.29466e+06	2.21289e+06	2.24737e+06	2.22117e+06	2.2996e+06
P42616	P42616		yqjC		309840	319160	339318	345176	391506	388194
P42628	P42628		yhaO		1.14137e+07	9.10856e+06	8.8538e+06	1.13522e+07	8.51668e+06	1.07647e+07
P42632	P42632		tdcE		5.70182e+06	5.52666e+06	5.75024e+06	5.70916e+06	5.54908e+06	5.44926e+06
P42641	P42641		obgE		7.82116e+06	7.92965e+06	7.72064e+06	7.59545e+06	7.97914e+06	7.92455e+06
P43329	P43329		hrpA		2.50832e+06	2.35859e+06	2.45005e+06	2.50704e+06	2.49092e+06	2.53459e+06
P43533	P43533		flgN		1.3835e+06	1.32208e+06	1.27746e+06	1.28292e+06	1.14887e+06	1.40779e+06
P43672	P43672		uup		2.11285e+06	2.21689e+06	2.18306e+06	2.12011e+06	2.20806e+06	2.18335e+06
P45395	P45395		kdsD		2.29542e+06	2.26709e+06	2.31928e+06	2.31852e+06	2.34914e+06	2.25818e+06
P45464	P45464		lpoA		4.72525e+06	4.58491e+06	4.63013e+06	4.80267e+06	4.79198e+06	4.82294e+06
P45469	P45469		yraR		888408	874577	910339	814948	884899	948698
P45470	P45470		yhbO		656076	883501	748912	883723	806517	826684
P45475	P45475		yhbV		1.30991e+06	1.14758e+06	1.49861e+06	1.25273e+06	1.38513e+06	1.43053e+06
P45523	P45523		fkpA		3.97091e+07	4.04832e+07	4.01529e+07	3.95232e+07	3.97847e+07	3.95868e+07
P45530	P45530		tusB		879151	766099	927156	874793	861778	737218
P45531	P45531		tusC		245702	336433	301319	375769	348420	365814
P45568	P45568		dxr		785858	741051	772239	766749	791481	750240
P45577	P45577		proQ		1.24719e+07	1.29628e+07	1.30157e+07	1.29648e+07	1.31221e+07	1.2679e+07
P45578	P45578		luxS		1.71587e+07	2.32408e+07	2.29645e+07	1.69797e+07	2.34438e+07	1.75187e+07
P45748	P45748		rimN		4.18302e+06	4.46381e+06	4.32264e+06	4.30902e+06	4.22865e+06	4.22328e+06
P45771	P45771		yrdD		2.00858e+06	2.15705e+06	2.46188e+06	2.00665e+06	1.63647e+06	1.75084e+06
P45795	P45795		yrdB		1.47544e+06	1.46852e+06	1.49852e+06	1.45782e+06	1.64093e+06	1.60775e+06
P45799	P45799		nudE		1.96988e+06	1.93025e+06	2.0045e+06	2.00036e+06	2.18029e+06	1.97053e+06
P45955	P45955		ybgF		2.75629e+06	2.85961e+06	2.82137e+06	2.82823e+06	2.86012e+06	2.75349e+06
P46125	P46125		yedI		734247	729140	611299	834508	664243	769659
P46130	P46130		ybhC		5.75937e+06	5.99914e+06	5.93822e+06	6.07768e+06	6.4078e+06	6.00668e+06
P46142	P46142		yggM		8.87576e+06	8.27032e+06	8.58318e+06	8.68983e+06	8.34901e+06	8.77987e+06
P46837	P46837		yhgF		7.32706e+06	7.42744e+06	7.50147e+06	7.53403e+06	7.36039e+06	7.33885e+06
P46853	P46853		yhhX		7.46517e+06	7.2366e+06	7.50411e+06	7.43444e+06	7.43248e+06	7.50361e+06
P46854	P46854		yhhY		827659	826301	615554	789767	813342	907154
P46887	P46887		yecH		168212	296172	308732	182666	351442	180118
P46889	P46889		ftsK		1.99833e+06	1.89638e+06	1.85227e+06	2.03584e+06	1.88648e+06	1.94373e+06
P52006	P52006		nudI		1.11164e+06	1.12603e+06	1.11809e+06	1.12675e+06	1.09843e+06	1.06935e+06
P52007	P52007		yecM		1.82348e+06	1.82896e+06	1.81965e+06	1.71808e+06	1.74805e+06	1.77024e+06
P52061	P52061		rdgB		6.36965e+06	6.62364e+06	6.6615e+06	6.26491e+06	6.93901e+06	6.56832e+06
P52076	P52076		qseB		958738	897242	929107	973024	949363	1.03338e+06
P52108	P52108		rstA		3.66066e+06	3.60016e+06	3.35064e+06	3.52828e+06	3.3504e+06	3.48188e+06
P52119	P52119		ratB		3.8206e+06	3.53158e+06	3.67233e+06	3.71114e+06	3.46281e+06	3.66088e+06
P52643	P52643		ldhA		3.56292e+06	3.65707e+06	3.65276e+06	3.58983e+06	3.55844e+06	3.37016e+06
P52644	P52644		hslJ		1.64445e+06	1.71108e+06	1.89023e+06	1.89279e+06	1.79626e+06	1.72882e+06
P52647	P52647		ydbK		973014	1.07885e+06	968998	934818	1.02985e+06	1.01192e+06
P52697	P52697		pgl		1.09422e+07	1.11683e+07	1.12391e+07	1.08547e+07	1.11269e+07	1.10602e+07
P56262	P56262		ysgA		1.28626e+06	1.49387e+06	1.41025e+06	1.42874e+06	1.33628e+06	1.32442e+06
P60061	P60061		adiC		1.15738e+06	1.20228e+06	1.13077e+06	1.16204e+06	1.18123e+06	1.03092e+06
P60240	P60240		rapA		4.18364e+06	4.09682e+06	4.08575e+06	4.23836e+06	4.03072e+06	4.13935e+06
P60293	P60293		mukF		1.95681e+06	1.88105e+06	1.9086e+06	1.93353e+06	1.96023e+06	1.99301e+06
P60340	P60340		truB		7.44587e+06	7.25005e+06	6.8953e+06	7.29339e+06	7.27694e+06	7.28451e+06
P60390	P60390		rsmH		4.95295e+06	5.09512e+06	5.12668e+06	4.9593e+06	5.08066e+06	4.85166e+06
P60422	P60422		rplB		1.43797e+08	1.5304e+08	1.52971e+08	1.44816e+08	1.53772e+08	1.43e+08
P60438	P60438		rplC		2.76143e+08	2.85264e+08	2.86015e+08	2.76848e+08	2.84378e+08	2.78136e+08
P60472	P60472		ispU		869194	814168	840802	759892	623938	816936
P60546	P60546		gmk		5.63865e+06	5.68222e+06	5.67939e+06	5.99522e+06	5.74766e+06	5.70446e+06
P60560	P60560		guaC		7.52546e+06	7.62123e+06	7.44282e+06	7.30019e+06	7.75225e+06	7.34535e+06
P60595	P60595		hisH		1.33961e+06	1.49999e+06	1.60637e+06	1.43172e+06	1.5796e+06	1.30439e+06
P60624	P60624		rplX		1.19275e+08	1.22818e+08	1.23046e+08	1.2266e+08	1.21825e+08	1.18546e+08
P60651	P60651		speB		1.30074e+07	1.32579e+07	1.36198e+07	1.29945e+07	1.35679e+07	1.30025e+07
P60664	P60664		hisF		2.67955e+06	2.56956e+06	2.78379e+06	2.45523e+06	2.50054e+06	2.60672e+06
P60716	P60716		lipA		8.02327e+06	8.41938e+06	8.46949e+06	8.16754e+06	8.50828e+06	7.88759e+06
P60723	P60723		rplD		1.60667e+08	1.6181e+08	1.66148e+08	1.59727e+08	1.65188e+08	1.58586e+08
P60752	P60752		msbA		3.41511e+06	3.21142e+06	3.15906e+06	3.26762e+06	2.98107e+06	3.36034e+06
P60757	P60757		hisG		2.12978e+06	1.96959e+06	2.06519e+06	2.0366e+06	1.976e+06	2.09788e+06
P60785	P60785		lepA		1.14142e+07	1.13506e+07	1.11954e+07	1.133e+07	1.12206e+07	1.14263e+07
P60906	P60906		hisS		1.03604e+07	1.06801e+07	1.06083e+07	1.06701e+07	1.05305e+07	1.04047e+07
P61175	P61175		rplV		1.94492e+08	1.94713e+08	1.96405e+08	1.96506e+08	1.95343e+08	1.91768e+08
P61316	P61316		lolA		2.91832e+06	2.99934e+06	3.05493e+06	3.02567e+06	3.07885e+06	2.94598e+06
P61320	P61320		lolB		2.90147e+06	3.09579e+06	3.10161e+06	2.88971e+06	3.11175e+06	2.96148e+06
P61517	P61517		can		7.57469e+06	7.91435e+06	7.71755e+06	7.47885e+06	7.79361e+06	7.76399e+06
P61714	P61714		ribE		4.35695e+07	4.71614e+07	4.75369e+07	4.54256e+07	4.5466e+07	4.49015e+07
P61887	P61887		rmlA2		934726	963528	934066	996763	1.025e+06	965321
P61889	P61889		mdh		2.28721e+07	2.29168e+07	2.30136e+07	2.29188e+07	2.27602e+07	2.25505e+07
P61949	P61949		fldA		5.88171e+06	5.57784e+06	5.5333e+06	6.08439e+06	5.52663e+06	5.68703e+06
P62399	P62399		rplE		2.67303e+08	2.80703e+08	2.80504e+08	2.66045e+08	2.80825e+08	2.67841e+08
P62556	P62556		sopA		3.95334e+06	3.98935e+06	4.10755e+06	3.99022e+06	3.96336e+06	3.80088e+06
P62558	P62558		sopB		5.17988e+06	5.43541e+06	5.36196e+06	5.12886e+06	5.33022e+06	5.18141e+06
P62615	P62615		ispE		1.78714e+06	1.66793e+06	1.69675e+06	1.60573e+06	1.64548e+06	1.53039e+06
P62617	P62617		ispF		3.09017e+06	3.35144e+06	3.25738e+06	3.21874e+06	2.92511e+06	3.31434e+06
P62620	P62620		ispG		6.12294e+06	5.9996e+06	5.95395e+06	6.07296e+06	5.92341e+06	6.03512e+06
P62623	P62623		ispH		1.30605e+06	1.31081e+06	1.28718e+06	1.24753e+06	1.29793e+06	1.22113e+06
P62672	P62672		apaG		495930	486045	475598	411842	474035	485334
P62707	P62707		gpmA		4.45537e+07	4.51891e+07	4.51257e+07	4.47944e+07	4.52368e+07	4.45908e+07
P62768	P62768		yaeH		5.15747e+06	5.16364e+06	5.11838e+06	5.15169e+06	5.1627e+06	5.0828e+06
P63020	P63020		nfuA		7.73367e+06	7.96097e+06	8.07358e+06	7.90542e+06	7.71197e+06	7.67041e+06
P63177	P63177		rlmB		2.99135e+06	2.92336e+06	2.93647e+06	2.99249e+06	2.98595e+06	2.93346e+06
P63224	P63224		gmhA		2.07496e+07	2.06632e+07	2.04234e+07	2.06592e+07	1.95804e+07	2.04792e+07
P63228	P63228		gmhB		4.11363e+06	4.41934e+06	4.27963e+06	3.78147e+06	4.64717e+06	4.05748e+06
P63235	P63235		gadC		2.51955e+06	2.66702e+06	2.59548e+06	2.72927e+06	2.54924e+06	2.52868e+06
P63284	P63284		clpB		1.73456e+07	1.77841e+07	1.79655e+07	1.76052e+07	1.74456e+07	1.72201e+07
P63386	P63386		mlaF		1.11451e+06	1.08756e+06	1.01999e+06	1.14584e+06	998924	1.10101e+06
P63389	P63389		yheS		1.27067e+06	1.39933e+06	1.28245e+06	1.23467e+06	1.39014e+06	1.31374e+06
P63417	P63417		yhbS		8.25297e+06	8.74642e+06	8.78986e+06	8.61263e+06	8.89369e+06	8.47621e+06
P63883	P63883		amiC		1.29142e+06	1.19111e+06	1.35872e+06	1.32297e+06	1.27602e+06	1.37641e+06
P64429	P64429		ypfJ		1.05522e+06	1.02281e+06	1.04203e+06	1.06955e+06	1.08816e+06	1.04132e+06
P64451	P64451		ydcL		3.379e+06	3.50244e+06	3.50853e+06	3.4995e+06	3.48335e+06	3.3921e+06
P64455	P64455		ydcY		7.01504e+06	7.07806e+06	7.17116e+06	6.79157e+06	7.33167e+06	7.12462e+06
P64463	P64463		ydfZ		3.94318e+07	3.81055e+07	3.82433e+07	3.80922e+07	3.71974e+07	3.6755e+07
P64467	P64467		cnu		2.53316e+06	2.62176e+06	2.67416e+06	2.59966e+06	2.43636e+06	2.43783e+06
P64476	P64476		ydiH		1.51847e+06	1.64e+06	1.55641e+06	1.45562e+06	1.53873e+06	1.65986e+06
P64483	P64483		yeaK		4.0474e+06	3.9261e+06	4.07159e+06	4.01582e+06	3.73298e+06	3.80531e+06
P64493	P64493		yoaF		394218	514032	465033	415667	550034	458963
P64499	P64499		yebO		3.40272e+06	3.61935e+06	3.51611e+06	3.27187e+06	3.57424e+06	3.45169e+06
P64506	P64506		yebY		1.39638e+06	1.80593e+06	1.69191e+06	1.32308e+06	1.82659e+06	1.4406e+06
P64534	P64534		rcnB		2.71365e+06	2.82807e+06	2.7088e+06	2.64875e+06	2.60712e+06	2.56224e+06
P64540	P64540		yfcL		7.20416e+06	7.82623e+06	8.35067e+06	6.75221e+06	8.25725e+06	6.90109e+06
P64545	P64545		yfgG		547151	625804	631092	617860	648688	631802
P64554	P64554		queE		3.53491e+06	3.7171e+06	3.65524e+06	3.49381e+06	3.61518e+06	3.44142e+06
P64559	P64559		cptB		468937	563198	565641	363734	602553	494255
P64581	P64581		yqjD		2.88278e+07	2.90688e+07	2.86265e+07	2.9834e+07	2.82309e+07	2.81865e+07
P64588	P64588		yqjI		1.81914e+06	1.6554e+06	1.76026e+06	1.67657e+06	1.76913e+06	1.63816e+06
P64596	P64596		yraP		1.20432e+07	1.19162e+07	1.20879e+07	1.20797e+07	1.23727e+07	1.22113e+07
P64599	P64599		yhbT		2.74499e+06	2.87831e+06	2.80873e+06	2.845e+06	2.85015e+06	2.85227e+06
P64602	P64602		mlaB		1.81263e+06	1.86104e+06	1.90664e+06	1.86506e+06	1.7054e+06	1.76525e+06
P64604	P64604		mlaD		7.59945e+06	7.79047e+06	7.76634e+06	7.75822e+06	7.5969e+06	7.59809e+06
P64612	P64612		yhcM		568788	508945	509252	521161	569178	496275
P64624	P64624		yheO		3.1864e+06	2.99676e+06	3.16673e+06	2.90952e+06	3.02638e+06	3.30867e+06
P64636	P64636		yrfG		2.71496e+06	2.58251e+06	2.66364e+06	2.58731e+06	2.56384e+06	2.55e+06
P65367	P65367		yqcA		2.64235e+06	2.38143e+06	2.38595e+06	2.36639e+06	2.23309e+06	2.52229e+06
P65556	P65556		yfcD		2.27374e+06	2.33967e+06	2.33411e+06	2.27025e+06	2.28349e+06	2.20773e+06
P65870	P65870		queD		3.28452e+06	3.07238e+06	3.2631e+06	3.38145e+06	3.28618e+06	3.30031e+06
P66817	P66817		diaA		2.64332e+06	2.54393e+06	2.57351e+06	2.5028e+06	2.37413e+06	2.45741e+06
P66948	P66948		yfgC		1.4223e+06	1.36949e+06	1.50907e+06	1.34087e+06	1.3772e+06	1.16219e+06
P67080	P67080		yggS		4.1103e+06	3.95802e+06	4.02537e+06	4.18535e+06	3.90063e+06	4.10864e+06
P67087	P67087		rsmI		3.16884e+06	3.16769e+06	3.2388e+06	3.06025e+06	3.10062e+06	3.02702e+06
P67095	P67095		yfcE		765582	723715	802203	731189	792291	764968
P67244	P67244		yqhA		315868	254699	251281	294205	233498	312653
P67603	P67603		yqfB		2.75224e+06	3.34635e+06	2.9419e+06	2.91301e+06	3.02742e+06	2.9499e+06
P67660	P67660		yhaJ		2.41656e+06	2.46821e+06	2.59815e+06	2.46379e+06	2.5381e+06	2.58414e+06
P67826	P67826		cutC		559448	546094	613219	547290	447395	500646
P67910	P67910		hldD		3.77128e+07	3.78827e+07	3.80506e+07	3.78034e+07	3.81079e+07	3.73645e+07
P68066	P68066		grcA		2.82428e+08	2.86769e+08	2.84312e+08	2.85069e+08	2.84644e+08	2.77962e+08
P68187	P68187		malK		1.54876e+06	1.65605e+06	1.51041e+06	1.52574e+06	1.56839e+06	1.47924e+06
P68191	P68191		sra		1.91719e+06	1.88178e+06	1.97274e+06	1.933e+06	1.79759e+06	1.9113e+06
P68206	P68206		yjbJ		2.31141e+06	3.16757e+06	3.18252e+06	2.29288e+06	3.31364e+06	2.38762e+06
P68679	P68679		rpsU		8.24074e+07	8.13978e+07	8.20448e+07	8.09271e+07	8.25474e+07	8.35411e+07
P68688	P68688		grxA		1.34388e+06	1.34123e+06	1.35703e+06	1.35161e+06	1.25628e+06	1.2691e+06
P68699	P68699		atpE		3.91704e+06	3.01037e+06	3.49001e+06	3.44315e+06	3.4509e+06	3.84236e+06
P68767	P68767		pepA		8.25098e+06	8.28318e+06	8.21522e+06	8.00676e+06	7.99157e+06	7.81507e+06
P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)	P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)				912808	1.24879e+06	1.32205e+06	881605	1.31629e+06	900934
P68919	P68919		rplY		8.3098e+07	8.14301e+07	8.0167e+07	8.18726e+07	8.13271e+07	8.18047e+07
P69222	P69222		infA		1.52899e+07	1.53815e+07	1.49688e+07	1.51902e+07	1.52989e+07	1.53284e+07
P69228	P69228		baeR		1.67555e+06	1.67647e+06	1.72013e+06	1.70929e+06	1.74662e+06	1.87319e+06
P69330	P69330		citD		7.87793e+06	6.85501e+06	7.57035e+06	7.55749e+06	7.8229e+06	7.698e+06
P69346	P69346		yefM		959878	1.03116e+06	973347	966742	911194	881608
P69407	P69407		rcsB		6.35242e+06	6.21207e+06	6.21358e+06	6.50972e+06	5.97698e+06	6.10318e+06
P69411	P69411		rcsF		5.98955e+06	5.9244e+06	6.24899e+06	5.9692e+06	6.36246e+06	6.17739e+06
P69425	P69425		tatB		2.90962e+06	2.93832e+06	2.82259e+06	2.79255e+06	2.69666e+06	2.69491e+06
P69428	P69428		tatA		2.44249e+07	2.52738e+07	2.5348e+07	2.52215e+07	2.43436e+07	2.557e+07
P69441	P69441		adk		4.50949e+07	4.72648e+07	4.72019e+07	4.61943e+07	4.79996e+07	4.58582e+07
P69490	P69490		ccmE		602961	590541	542237	607610	504489	729402
P69503	P69503		apt		2.73656e+07	2.46952e+07	2.45916e+07	2.65663e+07	2.56495e+07	2.7508e+07
P69739	P69739		hyaA		194384	249760	221905	192032	173346	181431
P69741	P69741		hybO		2.62389e+06	2.88892e+06	2.83582e+06	2.7967e+06	2.69874e+06	2.64409e+06
P69776	P69776		lpp		5.41259e+07	5.80994e+07	5.41349e+07	5.42206e+07	5.27056e+07	5.3836e+07
P69783	P69783		crr		1.29998e+08	1.45854e+08	1.45422e+08	1.33618e+08	1.40979e+08	1.25246e+08
P69786	P69786		ptsG		5.2734e+06	5.2346e+06	5.34767e+06	5.4056e+06	5.30691e+06	5.50227e+06
P69791	P69791		chbA		1.15175e+06	922646	992262	1.11589e+06	931402	922312
P69795	P69795		chbB		252793	332479	313927	250415	315227	300879
P69797	P69797		manX		1.31354e+07	1.30627e+07	1.32407e+07	1.27226e+07	1.31981e+07	1.31205e+07
P69801	P69801		manY		1.32344e+06	1.12358e+06	1.23163e+06	1.22756e+06	1.41583e+06	1.34973e+06
P69805	P69805		manZ		5.76505e+06	6.13334e+06	6.52274e+06	5.99943e+06	6.57323e+06	6.31379e+06
P69811	P69811		fruB		1.31538e+07	1.34283e+07	1.35037e+07	1.31709e+07	1.33749e+07	1.32932e+07
P69829	P69829		ptsN		819438	863914	812849	784110	742992	740418
P69853	P69853		dmsD		1.28617e+06	1.22431e+06	1.29555e+06	1.30846e+06	1.27819e+06	1.4095e+06
P69874	P69874		potA		4.23065e+06	4.16765e+06	4.28145e+06	4.24422e+06	4.15307e+06	4.22642e+06
P69902	P69902		frc		1.15798e+06	1.24995e+06	1.26536e+06	1.06278e+06	1.2401e+06	1.16952e+06
P69908	P69908		gadA		3.65471e+06	3.51606e+06	3.36243e+06	3.516e+06	3.24254e+06	3.25181e+06
P69910	P69910		gadB		3.99914e+07	4.14089e+07	4.13353e+07	4.06681e+07	4.22398e+07	4.10474e+07
P69913	P69913		csrA		1.20519e+07	1.26186e+07	1.29959e+07	1.20681e+07	1.31239e+07	1.11206e+07
P69924	P69924		nrdB		2.63845e+06	2.76729e+06	2.73391e+06	2.73232e+06	2.71696e+06	2.7477e+06
P69931	P69931		hda		1.33622e+06	1.17764e+06	1.21597e+06	1.30812e+06	1.30644e+06	1.33668e+06
P75691	P75691		yahK		1.29011e+06	1.28867e+06	1.23748e+06	1.18842e+06	1.20576e+06	1.26475e+06
P75726	P75726		citF		5.44123e+06	5.57304e+06	5.58613e+06	5.41201e+06	5.74131e+06	5.44842e+06
P75728	P75728		ubiF		502425	597690	504738	658122	463921	596082
P75736	P75736		ybfF		2.05352e+06	2.14958e+06	2.13732e+06	2.0573e+06	2.07326e+06	2.09411e+06
P75777	P75777		ybhG		2.61539e+06	2.5503e+06	2.60987e+06	2.60454e+06	2.55561e+06	2.68438e+06
P75780	P75780		fiu		797524	639596	578178	687286	712414	774354
P75782	P75782		rlmF		1.0357e+06	881180	1.00005e+06	993913	945339	873872
P75809	P75809		ybjI		1.2437e+06	1.24403e+06	1.23113e+06	1.2429e+06	1.28747e+06	1.39338e+06
P75818	P75818		ybjP		5.91413e+06	6.14184e+06	6.09389e+06	5.85222e+06	6.16842e+06	6.01564e+06
P75821	P75821		ybjS		1.5408e+06	1.46524e+06	1.42062e+06	1.42655e+06	1.29831e+06	1.30725e+06
P75823	P75823		ltaE		7.38992e+06	7.18639e+06	7.42953e+06	7.28076e+06	7.37346e+06	7.07109e+06
P75829	P75829		ybjX		2.60658e+06	2.60579e+06	2.60966e+06	2.78637e+06	2.52252e+06	2.83373e+06
P75838	P75838		ycaO		9.32491e+06	9.55134e+06	9.56371e+06	9.45917e+06	9.72674e+06	9.38156e+06
P75849	P75849		ycbL		1.83847e+06	1.83429e+06	1.76051e+06	1.84806e+06	1.93053e+06	1.76375e+06
P75863	P75863		ycbX		1.36668e+06	1.37593e+06	1.35265e+06	1.32025e+06	1.36552e+06	1.39286e+06
P75864	P75864		rlmL		1.78506e+06	1.664e+06	1.7371e+06	1.64077e+06	1.76853e+06	1.66699e+06
P75867	P75867		ycbZ		1.76224e+06	1.84899e+06	1.75222e+06	1.83612e+06	1.757e+06	1.7611e+06
P75874	P75874		yccU		2.42337e+06	2.54578e+06	2.61751e+06	2.4596e+06	2.50375e+06	2.44254e+06
P75876	P75876		rlmI		4.2626e+06	4.25275e+06	4.2838e+06	4.36422e+06	4.28756e+06	4.23833e+06
P75882	P75882		gfcD		4.78774e+06	4.63041e+06	4.65224e+06	4.8923e+06	4.63559e+06	4.93841e+06
P75883	P75883		gfcC		1.39993e+06	1.43242e+06	1.35481e+06	1.35933e+06	1.20278e+06	1.1996e+06
