Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML
P76177	P76177		ydgH		1.92033e+07	1.91228e+07	1.94774e+07	1.94867e+07	1.95188e+07	1.92117e+07
P76187	P76187		ydhF		2.38969e+06	2.3903e+06	2.41462e+06	2.44766e+06	2.43994e+06	2.50996e+06
P76192	P76192		ydhV		1.66183e+06	1.71196e+06	1.67334e+06	1.66489e+06	1.63712e+06	1.65241e+06
P76193	P76193		ynhG		1.80111e+06	1.84991e+06	1.79445e+06	1.79648e+06	1.94588e+06	1.8883e+06
P76204	P76204		ydiV		1.00725e+06	1.00843e+06	1.04872e+06	999492	1.08972e+06	1.01605e+06
P76206	P76206		ydiY		1.4054e+06	1.12477e+06	1.13567e+06	1.25617e+06	1.45436e+06	1.58476e+06
P76220	P76220		ydjY		789374	636295	668779	671012	678912	755220
P76223	P76223		ynjB		2.05712e+06	1.96012e+06	2.01573e+06	2.02582e+06	1.96187e+06	2.07994e+06
P76227	P76227		ynjH		3.5392e+06	3.80826e+06	3.53726e+06	3.61249e+06	3.79547e+06	3.73661e+06
P76243	P76243		yeaO		1.97532e+06	1.90788e+06	1.90107e+06	1.92988e+06	1.96919e+06	1.85533e+06
P76245	P76245		yeaP		796130	871754	775644	870847	752706	862519
P76256	P76256		yeaZ		3.23838e+06	3.42075e+06	3.03585e+06	3.01421e+06	3.01811e+06	2.60489e+06
P76268	P76268		kdgR		8.96113e+06	9.00923e+06	8.9887e+06	9.12633e+06	9.11496e+06	9.02022e+06
P76270	P76270		msrC		4.14976e+06	3.68339e+06	3.71764e+06	4.2697e+06	3.37081e+06	4.21903e+06
P76273	P76273		rsmF		516076	519498	377364	509972	361050	475425
P76290	P76290		cmoA		2.02115e+06	2.16014e+06	2.13185e+06	2.01443e+06	2.12109e+06	1.99898e+06
P76291	P76291		cmoB		1.92356e+06	2.09346e+06	2.04831e+06	1.98096e+06	2.15202e+06	2.21672e+06
P76297	P76297		flhE		577328	667405	620844	577511	607747	590549
P76316	P76316		dcyD		1.42807e+06	1.53543e+06	1.52154e+06	1.4434e+06	1.47223e+06	1.41861e+06
P76344	P76344		zinT		225309	191118	224297	187702	190299	215039
P76372	P76372		wzzB		8.21513e+06	8.09723e+06	7.86844e+06	8.21632e+06	7.75465e+06	7.81714e+06
P76402	P76402		yegP		3.51971e+06	4.09454e+06	4.06556e+06	3.72803e+06	4.00323e+06	3.61279e+06
P76403	P76403		yegQ		2.46391e+06	2.36319e+06	2.45045e+06	2.43503e+06	2.3586e+06	2.3462e+06
P76440	P76440		preT		1.76597e+06	1.63928e+06	1.67526e+06	1.78621e+06	1.4247e+06	1.83013e+06
P76445	P76445		yeiU		2.13613e+06	2.1114e+06	1.99717e+06	2.01907e+06	1.84279e+06	2.002e+06
P76471	P76471		yfaZ		613536	931842	706724	737876	746940	566442
P76491	P76491		yfbR		693226	842777	891414	733457	902331	738850
P76502	P76502		sixA		7.28969e+06	7.16911e+06	7.53431e+06	6.46545e+06	7.59886e+06	6.65437e+06
P76506	P76506		mlaA		1.96398e+07	2.0115e+07	2.03548e+07	2.00719e+07	2.03469e+07	1.94661e+07
P76520	P76520		yfdX		1.00432e+06	891586	1.06525e+06	879898	616826	984708
P76535	P76535		murQ		1.85716e+06	1.70234e+06	1.94028e+06	1.90359e+06	1.92993e+06	1.7737e+06
P76536	P76536		yfeX		8.8597e+06	9.11047e+06	8.8406e+06	9.08722e+06	8.73518e+06	8.80873e+06
P76537	P76537		yfeY		2.74757e+06	2.80987e+06	2.66883e+06	2.82663e+06	2.7685e+06	2.79408e+06
P76539	P76539		ypeA		2.78602e+06	2.93625e+06	2.81546e+06	2.87719e+06	2.94271e+06	2.86667e+06
P76558	P76558		maeB		2.80075e+06	2.68744e+06	2.67163e+06	2.68669e+06	2.6831e+06	2.73995e+06
P76569	P76569		yfgD		1.89037e+06	1.80783e+06	1.79924e+06	1.92847e+06	1.23199e+06	1.62518e+06
P76576	P76576		yfgM		9.28984e+06	9.34866e+06	9.48815e+06	9.6735e+06	9.67473e+06	9.5239e+06
P76578	P76578		yfhM		2.01958e+06	1.95892e+06	2.03749e+06	1.7986e+06	1.89227e+06	1.68685e+06
P76594	P76594		yfiQ		2.3252e+06	1.78877e+06	1.90572e+06	2.24021e+06	1.87422e+06	2.24121e+06
P76658	P76658		hldE		7.85859e+06	7.74701e+06	7.71543e+06	7.62309e+06	7.70266e+06	7.57545e+06
P76909	P76909		ynjD		314509	325071	343950	319171	350714	332612
P76938	P76938		epmC		1.58806e+06	1.49409e+06	1.56864e+06	1.71644e+06	1.56205e+06	1.49342e+06
P77150	P77150		pdxY		3.51139e+06	3.54589e+06	3.58465e+06	3.50092e+06	3.58546e+06	3.47908e+06
P77173	P77173		zipA		2.42172e+06	2.74218e+06	2.65232e+06	2.57892e+06	2.51201e+06	2.3308e+06
P77182	P77182		mnmC		1.34521e+06	1.40806e+06	1.33003e+06	1.24866e+06	1.29929e+06	1.36125e+06
P77202	P77202		dsbG		580670	473653	462197	385874	588627	606224
P77212	P77212		ykgC		237426	170836	269472	206910	257104	249863
P77247	P77247		yniC		1.47241e+06	1.31856e+06	1.35903e+06	1.40251e+06	1.36208e+06	1.46151e+06
P77252	P77252		ykgE		1.05869e+06	962062	964971	1.01087e+06	1.02638e+06	997161
P77258	P77258		nemA		4.10794e+06	4.06385e+06	4.10676e+06	4.05939e+06	4.12767e+06	4.05415e+06
P77279	P77279		ybbL		2.38958e+06	2.68808e+06	2.57366e+06	2.49822e+06	2.41513e+06	2.55829e+06
P77285	P77285		rnfG		766032	735444	751467	717293	748233	705213
P77330	P77330		borD		2.80815e+07	2.76838e+07	2.85006e+07	2.85862e+07	2.88887e+07	2.8005e+07
P77338	P77338		kefA		1.42e+06	1.44848e+06	1.32133e+06	1.44325e+06	1.5777e+06	1.36289e+06
P77348	P77348		mppA		2.04318e+06	2.1367e+06	2.11837e+06	2.11452e+06	2.0665e+06	2.17995e+06
P77376	P77376		ydgJ		2.06517e+06	1.99983e+06	1.96922e+06	2.05676e+06	1.88984e+06	2.03843e+06
P77395	P77395		ybbN		2.29652e+06	2.48922e+06	2.42979e+06	2.31344e+06	2.44684e+06	2.36582e+06
P77398	P77398		arnA		464428	586430	475296	491647	447277	510599
P77433	P77433		ykgG		1.21902e+06	1.36308e+06	1.33964e+06	1.34046e+06	1.26856e+06	1.3216e+06
P77434	P77434		alaC		1.99827e+06	1.87329e+06	1.78927e+06	1.89056e+06	1.86993e+06	1.88241e+06
P77444	P77444		sufS		420129	337566	364616	338152	403339	359155
P77454	P77454		glsA1		1.59643e+06	1.59562e+06	1.64569e+06	1.63196e+06	1.59818e+06	1.5876e+06
P77475	P77475		yqaB		2.37418e+06	2.375e+06	2.55009e+06	2.47021e+06	2.58145e+06	2.43416e+06
P77488	P77488		dxs		2.72076e+06	2.84454e+06	2.88681e+06	2.84095e+06	2.89294e+06	2.80378e+06
P77499	P77499		sufC		1.35132e+06	1.43585e+06	1.35726e+06	1.29294e+06	1.22813e+06	1.27463e+06
P77529	P77529		ydjN		4.67631e+06	4.65643e+06	4.40948e+06	4.69883e+06	4.72685e+06	4.73667e+06
P77536	P77536		ykgF		1.29022e+06	1.34259e+06	1.39026e+06	1.39771e+06	1.40193e+06	1.39005e+06
P77552	P77552		ydhQ		2.89083e+06	2.74489e+06	2.88953e+06	2.94591e+06	2.75756e+06	2.76927e+06
P77561	P77561		ydeP		667910	621462	625035	607916	654625	686378
P77562	P77562		yaiW		1.57749e+06	1.52982e+06	1.51886e+06	1.62597e+06	1.58485e+06	1.57761e+06
P77567	P77567		nhoA		338351	333695	282380	218512	364576	311967
P77570	P77570		anmK		1.02662e+06	1.01456e+06	1.03864e+06	911184	1.08913e+06	952486
P77611	P77611		rnfC		1.12012e+06	1.1659e+06	1.24664e+06	1.18261e+06	1.17291e+06	1.17463e+06
P77625	P77625		yfbT		8.08068e+06	8.8473e+06	8.47384e+06	8.29255e+06	8.71564e+06	8.22893e+06
P77690	P77690		arnB		946866	939329	959051	1.03571e+06	933992	948760
P77717	P77717		ybaY		1.98767e+06	1.82371e+06	2.07887e+06	1.98862e+06	1.81817e+06	1.91382e+06
P77718	P77718		thiI		3.80677e+06	3.77708e+06	3.69645e+06	3.71536e+06	3.89697e+06	3.98148e+06
P77735	P77735		yajO		3.73408e+06	3.8208e+06	3.66642e+06	3.71886e+06	3.69417e+06	3.60622e+06
P77736	P77736		yahD			329877	354650	321044	352244	422526
P77737	P77737		oppF		1.83776e+06	1.80628e+06	1.79595e+06	1.76829e+06	1.70259e+06	1.74281e+06
P77739	P77739		yniA		1.39993e+06	1.49222e+06	1.46173e+06	1.4994e+06	1.27314e+06	1.44114e+06
P77748	P77748		ydiJ		1.27429e+06	1.20144e+06	1.17533e+06	1.1522e+06	1.32992e+06	1.21309e+06
P77756	P77756		queC		1.63123e+06	1.59055e+06	1.45129e+06	1.58339e+06	1.4519e+06	1.71577e+06
P77774	P77774		bamB		1.46001e+07	1.473e+07	1.49579e+07	1.50903e+07	1.54364e+07	1.48992e+07
P77775	P77775		yfcH		893240	891802	1.08637e+06	1.15285e+06	1.0919e+06	1.09616e+06
P77781	P77781		ydiI		276021	221248	220604	206363	242486	288238
P77804	P77804		ydgA		9.24192e+06	9.40218e+06	9.41384e+06	9.45152e+06	9.18775e+06	9.32708e+06
P77808	P77808		yfaY		4.36712e+06	4.48588e+06	4.51432e+06	4.41317e+06	4.5452e+06	4.18921e+06
P78055	P78055		fsaA		528069	644940	541821	448276	495236	624737
P78067	P78067		ynjE		2.56726e+06	2.7866e+06	2.68833e+06	2.62676e+06	2.63753e+06	2.53207e+06
Q2M7R5	Q2M7R5		yibT		2.34545e+06	2.40072e+06	2.36041e+06	2.46047e+06	2.38436e+06	2.19176e+06
Q46798	Q46798		ygeR		880090	812359	829914	982082	713239	820515
Q46829	Q46829		bglA		1.27072e+07	1.3069e+07	1.23237e+07	1.28619e+07	1.27348e+07	1.24685e+07
Q46835	Q46835		yghG		1.05474e+06	1.00028e+06	1.02876e+06	1.18049e+06	1.08054e+06	998703
Q46845	Q46845		yghU		576592	616256	593466	604368	590466	632898
Q46851	Q46851		gpr		1.26691e+06	1.11375e+06	1.07515e+06	1.23384e+06	930139	1.11326e+06
Q46856	Q46856		yqhD		4.67842e+06	4.63014e+06	4.51796e+06	4.67135e+06	4.62059e+06	4.46847e+06
Q46857	Q46857		dkgA		5.25876e+06	5.46302e+06	5.40188e+06	5.39185e+06	5.39909e+06	5.33442e+06
Q46868	Q46868		yqiC		8.96875e+06	8.69566e+06	8.49802e+06	8.61242e+06	8.58197e+06	8.59083e+06
Q46871	Q46871		yqjH		3.71239e+06	3.78351e+06	3.82365e+06	3.65419e+06	3.72387e+06	3.54669e+06
Q46893	Q46893		ispD		3.54212e+06	3.11086e+06	3.51098e+06	3.66154e+06	3.51498e+06	3.63807e+06
Q46919	Q46919		yqcC		650985	488425	518078	507163	448695	647685
Q46920	Q46920		queF		4.32227e+06	4.47493e+06	4.3437e+06	4.33808e+06	4.32599e+06	4.17846e+06
Q46925	Q46925		csdA		1.08131e+06	989087	1.16136e+06	937006	1.0347e+06	1.10931e+06
Q46927	Q46927		ygdL		1.46825e+06	1.432e+06	1.52063e+06	1.08357e+06	1.44025e+06	1.20959e+06
Q46948	Q46948		yajL		5.23044e+06	5.00996e+06	4.99683e+06	5.1691e+06	4.93284e+06	5.10428e+06
Q47147	Q47147		yafJ		775433	807268	785438	794304	767778	813009
Q47157	Q47157		yafO		393547	321233	363378	341834	386485	301606
Q47319	Q47319		yfiP		626152	590226	576322	623804	656352	730709
Q47622	Q47622		sapA		2.04308e+06	2.06705e+06	2.17814e+06	1.86685e+06	2.13515e+06	2.1242e+06
Q47679	Q47679		yafV		1.38111e+06	1.35494e+06	1.28938e+06	1.34942e+06	1.37616e+06	1.40715e+06
Q47710	Q47710		yqjK		703951	635766	665726	753562	650280	677014
Q57154	Q57154		repB		1.13991e+06	1.09131e+06	992071	1.00366e+06	1.05798e+06	898862
Q57261	Q57261		truD		3.37467e+06	3.38262e+06	3.34809e+06	3.37932e+06	3.38405e+06	3.4382e+06
Q59385	Q59385		copA		5.32121e+06	5.51216e+06	5.36708e+06	5.58875e+06	5.31052e+06	5.39152e+06
Q93K97	Q93K97		nudF		5.99898e+07	5.81353e+07	5.91006e+07	5.79372e+07	5.73874e+07	6.11449e+07
