Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0ADV5	P0ADV5		yhbW		1086610.0	1063220.0	1165860.0	976013.0	1164730.0	1009540.0	0	0.028255547602056702	0.16458595071856197	False	0.013239780353874315	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A887	P0A887		ubiE		9467730.0	8680530.0	9461820.0	8751160.0	9303960.0	9080030.0	0	0.02829120169070508	0.0907782253767799	False	0.013270286760219647	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AAT9	P0AAT9		ybeL		7574190.0	6643460.0	7606840.0	6835330.0	7160750.0	6991380.0	0	0.028348400842581792	0.12622104821859836	False	0.013300793166564979	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P31467	P31467		yieH		1819010.0	2071530.0	1849120.0	1946750.0	1816170.0	2015230.0	0	0.028749528658170133	-0.1376900445109112	False	0.013331299572910313	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P06616	P06616		era		3826330.0	3186280.0	3660240.0	3330860.0	3532230.0	3395480.0	0	0.02876656690055365	0.15262878509226527	False	0.013361805979255644	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P24216	P24216		fliD		797981.0	882901.0	831586.0	847891.0	781621.0	870924.0	0	0.028868970581413363	-0.10971934583810034	False	0.013392312385600978	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77173	P77173		zipA		2274020.0	2227390.0	2323430.0	2206370.0	2374120.0	2135090.0	0	0.028880484248913582	0.08584276619486453	False	0.013422818791946308	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADS6	P0ADS6		yggE		5143920.0	4873800.0	5141030.0	4831200.0	5356930.0	5007690.0	0	0.02889841224780692	0.088352874429433	False	0.013453325198291642	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P08312	P08312		pheS		13589800.0	13219300.0	13656600.0	13034800.0	14023200.0	13109600.0	0	0.029021054593612847	0.06821362178509023	False	0.013483831604636974	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9M0	P0A9M0		lon		9963890.0	9485450.0	9934720.0	9489000.0	9891560.0	9706340.0	0	0.02909107852598455	0.054751593465905836	False	0.013514338010982308	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P06959	P06959		aceF		60656100.0	55646300.0	58969800.0	56834600.0	58285900.0	55994600.0	0	0.029137992875166573	0.07862339308565386	False	0.01354484441732764	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7M2	P0A7M2		rpmB		132008000.0	140558000.0	132109000.0	136957000.0	133889000.0	142148000.0	0	0.029226884488187617	-0.0764410924309686	False	0.013575350823672972	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
Q46920	Q46920		queF		4606250.0	4440360.0	4692190.0	4397350.0	4534310.0	4252940.0	0	0.029251421554696153	0.07955126362206436	False	0.013605857230018304	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P04951	P04951		kdsB		6362060.0	6542720.0	6445280.0	6559820.0	6378550.0	6688950.0	0	0.029378640807358972	-0.044834538999168276	False	0.013636363636363637	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AAB4	P0AAB4		ubiD		1962650.0	1829970.0	2014650.0	1778950.0	2057490.0	1915130.0	0	0.02948583890429204	0.1275771906583067	False	0.01366687004270897	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P52108	P52108		rstA		3555310.0	3631530.0	3487880.0	3738220.0	3407340.0	3638180.0	0	0.029699483238508562	-0.07496709037912233	False	0.013697376449054303	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACV8	P0ACV8		ymjA		457589.0	576898.0	505051.0	596736.0	441014.0	522899.0	0	0.029711369188457175	-0.2734021369404774	False	0.013727882855399633	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P60422	P60422		rplB		106611000.0	105128000.0	106126000.0	103450000.0	107886000.0	102639000.0	0	0.029753383484446245	0.042957052790982844	False	0.013758389261744967	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8U0	P0A8U0		syd		665490.0	565207.0	718573.0	532858.0	660214.0	619877.0	0	0.02978299373275173	0.2509093650272559	False	0.013788895668090299	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8S1	P0A8S1		iciA		2956840.0	3203950.0	3065520.0	3190140.0	3094240.0	3266170.0	0	0.029979267522003025	-0.08356614156666835	False	0.013819402074435633	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACP5	P0ACP5		gntR		659620.0	624773.0	736051.0	603123.0	696290.0	579823.0	0	0.03012732242025355	0.21068551981486122	False	0.013849908480780966	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76594	P76594		yfiQ		8988190.0	8126920.0	8606730.0	8098970.0	8675720.0	8172930.0	0	0.03014909995638846	0.10663997112061123	False	0.013880414887126297	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABU7	P0ABU7		exbB		2515170.0	1900550.0	2351380.0	2127260.0	2279380.0	2115110.0	0	0.030169862576745334	0.21819718663088045	False	0.013910921293471629	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P36680	P36680		zapD		2381890.0	2155070.0	2466350.0	2239170.0	2328110.0	2261080.0	0	0.030186397650181843	0.10874221887183959	False	0.013941427699816962	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADE8	P0ADE8		ygfZ		14566600.0	15512600.0	14612400.0	15888800.0	14442100.0	15207000.0	0	0.03050156905018768	-0.09556383696008391	False	0.013971934106162296	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0C0L7	P0C0L7		proP		2413390.0	2559040.0	2356070.0	2482740.0	2260660.0	2658140.0	0	0.030536993642163907	-0.13129414122927044	False	0.014002440512507628	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P64506	P64506		yebY		1552980.0	1746560.0	1546090.0	1656830.0	1560310.0	1682930.0	0	0.030831390803884466	-0.12648423483130675	False	0.014032946918852958	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P05020	P05020		pyrC		6457370.0	6146170.0	6462770.0	6235020.0	6463290.0	6033970.0	0	0.03086515131088163	0.07392995368843379	False	0.014063453325198292	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76502	P76502		sixA		6742450.0	7273830.0	6499960.0	7372320.0	6128890.0	7078840.0	0	0.030877902819925935	-0.1654347371054827	False	0.014093959731543626	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P31808	P31808		yciK		3212820.0	3284650.0	3204640.0	3420280.0	3068820.0	3403760.0	0	0.030912821371725047	-0.0916816911871437	False	0.014124466137888958	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P17109	P17109		menD		1814630.0	1740230.0	1857610.0	1648970.0	1811960.0	1627340.0	0	0.03106519903799673	0.12858853101676157	False	0.014154972544234291	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P22259	P22259		pckA		8092290.0	7501960.0	7990780.0	7612480.0	7798390.0	7656240.0	0	0.03126171673466056	0.06871366361153478	False	0.014185478950579622	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8X2	P0A8X2		yceI		1107430.0	991920.0	1181720.0	988384.0	1105300.0	1066030.0	0	0.031275431041504445	0.15610370713705007	False	0.014215985356924955	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P64554	P64554		queE		3762100.0	3807810.0	3701830.0	3875200.0	3653790.0	3828600.0	0	0.03160267344262642	-0.0502286678303622	False	0.014246491763270287	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9T0	P0A9T0		serA		7140140.0	7222270.0	7178680.0	7214660.0	7117670.0	7285610.0	0	0.031618255135552484	-0.019124107255039845	False	0.014276998169615621	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P06992	P06992		rsmA		2118080.0	2174690.0	2076830.0	2237600.0	1979450.0	2304990.0	0	0.03178837733715616	-0.1215875641390341	False	0.014307504575960953	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P03841	P03841		malM		10175000.0	9708210.0	9946850.0	9694560.0	10260800.0	9622210.0	0	0.03231493571533821	0.06595263540380727	False	0.014338010982306285	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P00579	P00579		rpoD		8467780.0	8247000.0	8653860.0	8227380.0	8471830.0	8324080.0	0	0.032400080930288136	0.04552523221461927	False	0.014368517388651617	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACG1	P0ACG1		stpA		17108300.0	15682900.0	17320800.0	16212000.0	16774400.0	16461300.0	0	0.032689227233787095	0.08254155158686255	False	0.01439902379499695	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P46837	P46837		yhgF		7586600.0	7384690.0	7604140.0	7278920.0	7788600.0	7478900.0	0	0.032897953784235295	0.0535185918665625	False	0.014429530201342283	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P64499	P64499		yebO		3603790.0	3164950.0	3779770.0	3255150.0	3454570.0	3142050.0	0	0.03331377151304101	0.18070891470433798	False	0.014460036607687616	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
Q59385	Q59385		copA		4815550.0	4464420.0	4884910.0	4620170.0	4741850.0	4649540.0	0	0.033463545660874325	0.07253599043051494	False	0.014490543014032947	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P39315	P39315		qorB		2980880.0	3036300.0	2982620.0	3021120.0	2933610.0	3086250.0	0	0.0336371615884125	-0.03943654748193934	False	0.01452104942037828	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6Y8	P0A6Y8		dnaK		47504600.0	45331300.0	48229500.0	45378600.0	46798000.0	45287200.0	0	0.03370052308721979	0.06771098092249253	False	0.014551555826723612	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADI7	P0ADI7		yecD		8315860.0	7238860.0	8402580.0	7597950.0	7740000.0	7032690.0	0	0.03373270917106189	0.16141215272621406	False	0.014582062233068946	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P69924	P69924		nrdB		2812970.0	3093620.0	2887340.0	2958980.0	2737950.0	2968240.0	0	0.033753829442061276	-0.0963162395814992	False	0.01461256863941428	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P17846	P17846		cysI		10998600.0	10677500.0	10846500.0	10810000.0	11008900.0	10719100.0	0	0.033758369766067206	0.028712664764404858	False	0.01464307504575961	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P21829	P21829		ybhA		2677310.0	2460670.0	2643220.0	2543610.0	2656450.0	2556960.0	0	0.03379475421508872	0.07721981321329827	False	0.014673581452104942	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P67910	P67910		hldD		18627600.0	17565300.0	18461000.0	17739700.0	18703300.0	18159400.0	0	0.03379756192805253	0.06147711035181411	False	0.014704087858450276	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P41159ups|LEP_HUMAN_UPS Leptin (Chain 22-167) - Homo sapiens (Human)	P41159ups|LEP_HUMAN_UPS Leptin (Chain 22-167) - Homo sapiens (Human)				76079.7	7347920.0	3130070.0	7544780.0	3106770.0	7445950.0	1	0.033850762903202256	-1.8231626961993022	False	0.01473459426479561	False	True	Human	True	False	False	False	umpire	manual	min	1.660964047443681
P0ADY1	P0ADY1		ppiD		23131900.0	22779600.0	23419000.0	22842900.0	23181400.0	22870900.0	0	0.0339790939527519	0.025862090042004907	False	0.014765100671140941	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P00562	P00562		metL		2904620.0	3130790.0	2937770.0	3145910.0	3044710.0	3181910.0	0	0.0340210748692938	-0.08991546452293475	False	0.014795607077486271	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A821	P0A821		selA		1212720.0	1197860.0	1230910.0	1181630.0	1236060.0	1205470.0	0	0.034027274364522464	0.037627207965845434	False	0.014826113483831605	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6P9	P0A6P9		eno		154982000.0	146664000.0	158585000.0	150815000.0	152920000.0	148727000.0	0	0.034126082543317095	0.06412696359087308	False	0.014856619890176939	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P08373	P08373		murB		1629250.0	1763140.0	1701970.0	1778260.0	1647060.0	1714830.0	0	0.03413344217383151	-0.07838102990106287	False	0.01488712629652227	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6U3	P0A6U3		mnmG		6620600.0	6358710.0	6611530.0	6360020.0	6604030.0	6178300.0	0	0.03451192546312619	0.06997325998977727	False	0.014917632702867605	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77804	P77804		ydgA		8555240.0	7758250.0	8599880.0	7896880.0	8601580.0	8183540.0	0	0.03465062972546006	0.111644016682071	False	0.014948139109212935	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEI1	P0AEI1		miaB		10752800.0	11058300.0	10770000.0	11452700.0	10612900.0	11497900.0	0	0.0347264053534539	-0.08173544518111725	False	0.014978645515558268	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEN4	P0AEN4		ftsL		1104070.0	1195050.0	1062440.0	1152740.0	1011580.0	1170320.0	0	0.03475814447435156	-0.14664061115959956	False	0.0150091519219036	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
Q46948	Q46948		yajL		4860030.0	5090360.0	4701160.0	4948030.0	4639510.0	4959750.0	0	0.034791202819145814	-0.07882154869702064	False	0.015039658328248934	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8F4	P0A8F4		udk		7103910.0	7604080.0	6751630.0	7793750.0	7245260.0	7488820.0	0	0.034887439827871354	-0.11720860873195672	False	0.015070164734594266	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AC62	P0AC62		grxC		21563400.0	19644400.0	21526900.0	19946400.0	21291600.0	18547600.0	0	0.03492599595291937	0.14716378511625686	False	0.015100671140939598	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABT2	P0ABT2		dps		48198200.0	49302000.0	49067600.0	49859200.0	48133600.0	50438300.0	0	0.03506378480772273	-0.0410840374801035	False	0.01513117754728493	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P06710	P06710		dnaX		1356340.0	1191750.0	1295200.0	1203150.0	1410690.0	1180420.0	0	0.035531000000547056	0.1841995536589071	False	0.015161683953630264	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P36672	P36672		treB		1032050.0	1137210.0	957864.0	1055610.0	906334.0	1155800.0	0	0.03556771792889526	-0.20938152606265276	False	0.015192190359975596	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P00370	P00370		gdhA		2232370.0	2148540.0	2180690.0	2122020.0	2213760.0	2066820.0	0	0.03579970957498749	0.0644302084050157	False	0.01522269676632093	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AAI3	P0AAI3		ftsH		12929700.0	12076700.0	12558600.0	12052800.0	12528000.0	12213400.0	0	0.036096427857065704	0.06494458136809746	False	0.01525320317266626	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P38134	P38134		etk		34948200.0	32573500.0	34289800.0	33761300.0	34337600.0	32716300.0	0	0.03617884498453965	0.06443927569485518	False	0.015283709579011593	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AED9	P0AED9		dcm		374133.0	447708.0	293184.0	417258.0	307665.0	437293.0	0	0.03634902895965278	-0.4175689183270013	False	0.015314215985356925	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P68688	P68688		grxA		1568760.0	1304700.0	1486830.0	1427770.0	1633070.0	1212800.0	0	0.0364147168946717	0.2490516288162958	False	0.015344722391702259	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P27248	P27248		gcvT		10140500.0	9331720.0	9921650.0	9572960.0	9893870.0	9002560.0	0	0.036516179878817105	0.10220650772059581	False	0.015375228798047591	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABV2	P0ABV2		exbD		3535420.0	3677350.0	3388440.0	3644070.0	3281520.0	3775930.0	0	0.03653830831933278	-0.12088530576145207	False	0.015405735204392923	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9W9	P0A9W9		yrdA		4855850.0	4521410.0	4764650.0	4687230.0	5006060.0	4579480.0	0	0.03667249705297842	0.08516474410453105	False	0.015436241610738255	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77182	P77182		mnmC		1183730.0	1043500.0	1227560.0	1015150.0	1319050.0	1147380.0	0	0.036673202942618326	0.21851920481860795	False	0.015466748017083589	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76938	P76938		epmC		1555960.0	1599940.0	1543280.0	1633630.0	1490410.0	1596030.0	0	0.03674534523330705	-0.07351956624444037	False	0.01549725442342892	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AG40	P0AG40		ribF		1720710.0	1959150.0	1738780.0	1841500.0	1788800.0	1871060.0	0	0.036799748139637115	-0.11193632822521492	False	0.015527760829774254	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AGL5	P0AGL5		ratA		532999.0	417172.0	586241.0	420133.0	577917.0	506782.0	0	0.03681074790921782	0.3364935075413546	False	0.015558267236119585	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P40710	P40710		nlpE		2293470.0	2163620.0	2352950.0	2120560.0	2304850.0	1991780.0	0	0.03691569831178376	0.1474404256382083	False	0.015588773642464918	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9H7	P0A9H7		cfa		3741660.0	3555710.0	3720800.0	3545020.0	3834270.0	3678130.0	0	0.037077725764544045	0.0677006213506845	False	0.01561928004881025	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AGD7	P0AGD7		ffh		4797520.0	4537880.0	4825550.0	4533110.0	4830460.0	4683220.0	0	0.03710778522249137	0.07154860858705125	False	0.015649786455155586	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7A7	P0A7A7		plsB		3038610.0	3143730.0	2889050.0	3264080.0	3002610.0	3114500.0	0	0.03722454974408303	-0.09260780197143346	False	0.015680292861500918	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9U3	P0A9U3		ybiT		5947620.0	5425190.0	5902320.0	5552130.0	5643340.0	5379450.0	0	0.03738718615704547	0.09691293587744411	False	0.015710799267846246	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
