protein	RD139_Wide_UPS1_0_1fmol_inj1	RD139_Wide_UPS1_0_1fmol_inj2	RD139_Wide_UPS1_0_1fmol_inj3	RD139_Wide_UPS1_10fmol_inj1r	RD139_Wide_UPS1_10fmol_inj2	RD139_Wide_UPS1_10fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0A9H9	8301455.234838837	7500957.28487933	7716710.531760079	8435585.626516225	6996157.272651863	7486712.693040892	P0A9H9	P0A9H9		cheZ	0	0.7064020596506806	0.037324439595630525	False	0.03858794887401096	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P11447	4503391.84001324	4122799.0052650506	4079753.253557192	4019678.839163426	4662130.722651856	4304537.10354197	P11447	P11447		argH	0	0.7065595627499037	-0.03149205018821437	False	0.038618381010346925	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P30011	6765059.7848238535	6383373.072749314	6725395.64390618	6454392.106386878	6865398.690357252	6763317.730601346	P30011	P30011		nadC	0	0.707480965691828	-0.015112770841858863	False	0.0386488131466829	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AE39	1780621.3960624463	1941644.875	1734236.6871082634	2039998.8291081856	1807505.5174237047	1742893.2409109669	P0AE39	P0AE39		ypdB	0	0.7079214377826851	-0.034974258535467755	False	0.03867924528301887	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A9D8	270083951.8662573	271738278.0782761	267318580.61447072	285330519.9129181	266142368.4349219	266027535.7610224	P0A9D8	P0A9D8		dapD	0	0.7089130437525935	-0.01482868985889976	False	0.03870967741935484	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P45748	12135341.209612558	11608060.891892169	12209209.990726734	12305764.733883712	11585995.06548212	11709032.743006395	P45748	P45748		rimN	0	0.7089368872622159	0.01418723295688675	False	0.038740109555690815	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P43672	6886784.948332207	6279675.082814393	6378781.697758283	5425114.915220361	6647354.149426023	6868560.864198312	P43672	P43672		uup	0	0.7098193882223657	0.04530264722954946	False	0.03877054169202678	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ACF4	101263473.22036102	102531840.28789052	101600285.1797933	104525761.29015492	99169653.71203925	99439920.65036722	P0ACF4	P0ACF4		hupB	0	0.7105256558812139	0.010717237478456154	False	0.03880097382836275	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A998	68668751.21644054	67197716.64034095	70242426.85753778	69271512.95182529	66016381.9217941	69164232.28030397	P0A998	P0A998		ftnA	0	0.7107672634235743	0.011643693338442855	False	0.03883140596469872	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P08373	7108658.408308685	6665994.171620498	6593634.422321795	7049790.454857597	6673383.830723947	6878970.104993776	P08373	P08373		murB	0	0.7114697090290689	-0.016469856288899576	False	0.03886183810103469	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P76177	95642153.32367876	99099643.90220816	96418707.16733742	97900234.40496014	95864277.68591627	95897093.62422858	P76177	P76177		ydgH	0	0.7120422863512399	0.007446198939652855	False	0.038892270237370664	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AC53	104571634.77443564	103257122.23715717	104738475.13867652	111470606.58755235	101792849.04064412	103175269.40068464	P0AC53	P0AC53		zwf	0	0.7123921195428984	-0.017759622291398058	False	0.03892270237370664	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P76227	4849799.492088724	4645085.154732641	4572834.845873182	5049513.508914968	4544144.562716653	4682375.748572894	P76227	P76227		ynjH	0	0.7127553878611494	-0.021206750943129037	False	0.038953134510042606	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A858	272617387.2250205	263079180.0935411	264918863.8437488	223830985.04117465	278384571.05455047	275679991.8963091	P0A858	P0A858		tpiA	0	0.7128281961285927	0.04153297249370036	False	0.03898356664637857	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AEV4	1239237.4549625	1578597.9569856396	1308744.891621735	1772005.1211673252	520558.443725244	1359568.1774828755	P0AEV4	P0AEV4		hycA	0	0.7144632680004724	0.17620790739014133	False	0.039013998782714554	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A9P0	295726884.200813	291558441.59602183	294363363.85963726	271193108.5160116	298427575.3616874	300151143.5014159	P0A9P0	P0A9P0		lpdA	0	0.7150106356493717	0.01956692045062871	False	0.03904443091905052	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P30178	3414071.194910764	2796494.1604260835	2680827.2904737	3085600.0849203886	2674207.0994585063	2822028.607946575	P30178	P30178		ybiC	0	0.7150976160771243	0.05112310761709459	False	0.03907486305538649	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ABU5	50766412.812455066	50248202.38742065	52112084.14305015	49525413.21332847	52706722.27239587	52252160.231116585	P0ABU5	P0ABU5		elbB	0	0.7164199767689166	-0.012734332023913103	False	0.039105295191722456	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P26647	2036164.8491062345	2010823.53716038	1817218.0095952975	2036487.2892869057	1845419.231561551	1875614.6523709733	P26647	P26647		plsC	0	0.7165841598143328	0.026488069753666122	False	0.03913572732805843	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ACE0	84921489.64427862	86574920.17146331	83390978.37119861	84988490.6479362	85181163.009919	85895287.6210923	P0ACE0	P0ACE0		hybC	0	0.7168053030370523	-0.006649751516756386	False	0.039166159464394404	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P16095	2958599.2404315355	3251655.541045439	3024467.588289709	4450253.337992023	2699483.406976159	2799690.0492329584	P16095	P16095		sdaA	0	0.7169682338396974	-0.10754482252722382	False	0.03919659160073038	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
Q46893	7471246.854373327	7955811.099233521	7710778.651821624	7968892.016791767	7565601.666950524	7816081.176990901	Q46893	Q46893		ispD	0	0.7182691392264466	-0.01320408930669796	False	0.039227023737066345	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A7X6	20892190.41536548	21165960.61062781	19462599.399062578	20417248.84584962	20002025.31157583	20433100.68511737	P0A7X6	P0A7X6		rimM	0	0.7186664859629937	0.01575953420711292	False	0.03925745587340231	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ABC3	62294073.5940779	63172381.573289305	62432866.10006499	63986804.12048727	61066477.853898905	61720234.377495214	P0ABC3	P0ABC3		hflC	0	0.7188911355060258	0.00866995358991116	False	0.03928788800973828	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6I0	37248818.28501583	37739111.40660476	35272634.6952312	36543331.77681989	36287751.16082827	38658852.80475552	P0A6I0	P0A6I0		cmk	0	0.7198290989634729	-0.01599659191873024	False	0.03931832014607426	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AGA2	12224208.356647968	12262709.969165968	12254196.95851877	12694695.544690393	12204141.643010285	11360620.74870042	P0AGA2	P0AGA2		secY	0	0.7202800393710689	0.01903806286627412	False	0.03934875228241023	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P03817	9511466.450100273	9284481.427868064	8608028.646896698	9198234.182908503	8885605.240589721	8974822.137350786	P03817	P03817		mioC	0	0.7204087572573955	0.01829477526554709	False	0.039379184418746195	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P77434	12059177.233667089	11391199.94367434	11407913.697896078	12365199.45148938	11469012.323332576	11456171.155437212	P77434	P77434		alaC	0	0.7205493434606862	-0.017773249736215142	False	0.03940961655508217	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6E6	19558547.593623582	18708771.17314818	19307664.54760977	18127203.74178939	19997298.95056222	18731790.09510206	P0A6E6	P0A6E6		atpC	0	0.7207175973839004	0.018122054174662526	False	0.039440048691418136	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P30130	2416005.115846208	2405588.539859921	2264970.866542007	2667854.539430788	2338179.5906916764	2244515.640293442	P30130	P30130		fimD	0	0.7213412866436006	-0.033003994677043104	False	0.03947048082775411	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A9C3	24086955.67161208	23696589.148178115	24035168.640519835	22366140.206743237	24734525.49470885	23863048.535791937	P0A9C3	P0A9C3		galM	0	0.7221367457628516	0.01727828701053368	False	0.039500912964090085	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P23869	109011958.56664155	108712909.93535525	110445670.31680731	102216823.7134613	112219093.2588218	109993562.11489932	P23869	P23869		ppiB	0	0.7226262867755495	0.016540813045448608	False	0.03953134510042605	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P76537	5060314.557609863	4658985.175848436	4726308.899867368	4534023.169813752	5068891.822200548	5097569.931251855	P76537	P76537		yfeY	0	0.7231345453650271	-0.025232755964525632	False	0.03956177723676202	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AC38	601058533.9391763	602002495.0241187	602634993.0030719	582598100.5429143	609646911.7394179	603455088.5236458	P0AC38	P0AC38		aspA	0	0.7234678156608836	0.008008618007018258	False	0.03959220937309799	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P41407	5358721.259858188	5949789.406626037	5997728.158108235	5870559.487421554	5656190.756623458	6051858.794863485	P41407	P41407		azoR	0	0.7241877900564189	-0.022528700369084	False	0.03962264150943397	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AFB8	10264785.161037572	9551443.879595276	9070062.530902864	9613981.161729824	9418507.039398974	9432629.155107204	P0AFB8	P0AFB8		glnG	0	0.7269586784520784	0.02118995458666244	False	0.039653073645769935	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ADC1	1739008.0337948694	1820178.7963688264	1861462.498266338	1807060.5913994692	1806598.242700667	1761694.888606939	P0ADC1	P0ADC1		lptE	0	0.7272524714094051	0.012105985684406012	False	0.03968350578210591	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6I9	932245.038281581	791667.9375000003	822265.7381812786	792673.8801011271	874430.2779896273	823241.0825449594	P0A6I9	P0A6I9		coaE	0	0.7277877815473413	0.031987924910682045	False	0.039713937918441876	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P21499	40075846.06710388	40111201.96086132	40165906.77753776	41433602.60008105	38113512.36232956	39655831.73055729	P21499	P21499		rnr	0	0.7281114849482251	0.013851662478821514	False	0.03974437005477784	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P31658	13766099.245928705	14394681.437057938	13459067.242432203	13836507.534910996	13816441.727848109	13632483.679346696	P31658	P31658		hchA	0	0.7282070830422198	0.011638859422570218	False	0.039774802191113824	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P76192	5933751.591361275	5885665.539562503	5899394.057848687	5981337.1656078445	5734644.170033108	5913859.274110721	P76192	P76192		ydhV	0	0.7282842120074217	0.007262380750436395	False	0.03980523432744979	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P39396	8455804.135258902	8316243.242144438	8193411.425516737	8976803.148276532	8224243.139835897	8098362.286784654	P39396	P39396		yjiY	0	0.7289024173919794	-0.019170239333203724	False	0.03983566646378576	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P60438	449956510.0690965	458779724.6524369	455697229.49809086	415548902.9061049	462976026.5062066	466228597.42025954	P60438	P60438		rplC	0	0.7289763252022601	0.02096027153570542	False	0.039866098600121726	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AGJ5	48203609.746536665	47864180.21955264	48977549.17137275	48402135.870473504	47786370.55354499	49546737.79749571	P0AGJ5	P0AGJ5		yfiF	0	0.7293413796809209	-0.006845880144977099	False	0.0398965307364577	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P45568	815813.7392291836	751832.8749999997	748874.5199875548	707240.9322661753	772360.3063784699	798125.7039745981	P45568	P45568		dxr	0	0.7295351919290387	0.024365039578647437	False	0.039926962872793674	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0C960	142964.36492314268	55776.82422000002	115921.30907393667	91521.02583323244	84200.98031642448	107744.72185019049	P0C960	P0C960		emtA	3	0.7301174144550377	0.15062583878071142	False	0.03995739500912964	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P52643	18705351.251719754	19241477.0398515	19815689.699004777	19214576.8889426	18975542.39258502	19186263.496798698	P52643	P52643		ldhA	0	0.7302807951885231	0.009676615645709426	False	0.039987827145465615	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AB10	1800809.35469874	1338738.7963660285	1185453.4100112484	1164831.924138328	1494027.062621676	1428505.7694447716	P0AB10	P0AB10		ymbA	0	0.7311034906883263	0.08152965834991237	False	0.04001825928180158	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P69924	17757109.741059903	16378390.84309583	17588346.279539082	18148482.340253185	17135799.655052118	17058659.616000347	P69924	P69924		nrdB	0	0.7312153824160907	-0.017165427551424518	False	0.04004869141813755	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P15047	428949.5092807507	348921.8749999996	424843.10222921567	466639.2535736116	84200.98031642448	494454.1088082759	P15047	P15047		entA	1	0.7323876630102196	0.2023849548507199	False	0.04007912355447353	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AG27	55047623.72595504	55616235.66715472	50888851.789528765	58083298.10043021	52984911.28341032	52972868.883273326	P0AG27	P0AG27		yibN	0	0.7326986060997689	-0.022052169704624994	False	0.0401095556908095	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P18390	3709528.255971611	3725530.619329521	3982950.573601923	3785751.20091789	3895110.748687695	3602001.353560488	P18390	P18390		yjjA	0	0.7330261963201864	0.01717792790439964	False	0.040139987827145465	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AGD7	39422776.87087318	38801533.67593342	38252534.15955754	42439652.39275925	37992272.30285946	37834850.33258871	P0AGD7	P0AGD7		ffh	0	0.7338345494606896	-0.02200165141925318	False	0.04017041996348144	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P65367	5694539.8564145975	5931278.867068127	5449720.339688653	6180682.5307772765	5646056.719132993	5519901.939467034	P65367	P65367		yqcA	0	0.7338858508269988	-0.022725218289899828	False	0.04020085209981741	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P64483	6113837.162530275	6505731.211987052	6182659.824276983	6574534.242680968	6472403.087913924	5993758.854288867	P64483	P64483		yeaK	0	0.7339315011186807	-0.018182587125906514	False	0.04023128423615338	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AB98	534043.8780318723	430673.1204312448	369995.2116674115	343825.38028586714	326375.5936008276	879987.9636373812	P0AB98	P0AB98		atpB	0	0.7350612665743967	-0.21591535996924982	False	0.040261716372489355	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P77739	1142697.6758007417	1341405.2576967976	1293282.4281868895	1424400.46772974	944525.3122897696	1238384.198248131	P77739	P77739		yniA	0	0.7363520774500916	0.0664645722102533	False	0.04029214850882532	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P39280	1229264.518150911	1528180.8749999998	1273538.3893759197	1642726.975432804	1253899.7135273062	1301629.562470382	P39280	P39280		epmB	0	0.7365868976735552	-0.058658248998348476	False	0.04032258064516129	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P77737	2272686.936606631	2486751.0744854496	2319159.1909508253	2569616.9336397974	2193794.056541813	2455510.979361332	P77737	P77737		oppF	0	0.7390996465438563	-0.02831992661870322	False	0.040353012781497256	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P25745	23871347.76220658	23538207.656208917	23217152.994309425	23473246.963378765	23510877.99533189	23425910.376122814	P25745	P25745		mnmA	0	0.7399385178543358	0.004432794073203015	False	0.04038344491783324	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P06968	19023520.690159373	19737516.88612172	20343398.74259513	19270045.206824902	19932620.48961836	19435526.80426543	P06968	P06968		dut	0	0.741783197306862	0.01142578804124888	False	0.040413877054169205	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P22255	23275365.154757146	22446095.276366424	21882426.74000523	21248686.775181822	23672486.55818075	23651933.636727966	P22255	P22255		cysQ	0	0.7439011147166319	-0.020536687829455114	False	0.04044430919050517	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P37652	16977235.47987696	17281729.51947405	16346533.228949456	17438317.64307146	16497244.883511716	16176037.846679388	P37652	P37652		bcsB	0	0.7444950960627555	0.014149527890527978	False	0.040474741326841146	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ACP1	14602330.210889312	13765399.971166136	14686569.395431422	14891520.33127105	13763442.893809032	13917238.811555784	P0ACP1	P0ACP1		cra	0	0.744763131320348	0.016245603117389578	False	0.04050517346317711	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6F5	649090995.7247196	667658102.6999662	679532209.8841982	616524663.0771407	680046827.2803639	675667493.8122396	P0A6F5	P0A6F5		groL	0	0.7455289824678395	0.017480654556938986	False	0.040535605599513094	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A9F3	15932316.253957804	16188969.613597158	15544195.806437315	16162017.7881804	15801587.39212666	15400451.48310793	P0A9F3	P0A9F3		cysB	0	0.7460077984440115	0.00915222432871953	False	0.04056603773584906	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P07649	2924603.6567593007	2758544.8387517687	2920015.8773324927	3143908.6185409566	2746099.0992496484	2853300.738450142	P07649	P07649		truA	0	0.7460818958629375	-0.02331189462022902	False	0.04059646987218503	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P11557	25028705.93222872	25532270.54452904	26325225.496982187	26009859.0661682	25358143.009277456	25022823.7989577	P11557	P11557		damX	0	0.7471416329315124	0.009325326048471704	False	0.040626902008520996	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0C018	97850113.29948096	98226759.4528919	108871005.86895114	94252711.86581902	98697140.17658228	106694303.6562421	P0C018	P0C018		rplR	0	0.7476603014837042	0.02531244413153506	False	0.04065733414485697	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A8Y3	8250281.626809335	8083398.535562786	8596745.61533143	7577186.555408545	8749734.065964643	8209130.341816643	P0A8Y3	P0A8Y3		yihX	0	0.7483754835495764	0.023004454000560903	False	0.040687766281192944	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P31433	3832263.5131990192	3671907.402822838	3588419.158562958	4055283.534786589	3127306.5384012205	3609504.893106822	P31433	P31433		yicH	0	0.7486999585147056	0.039621319630087366	False	0.04071819841752891	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6Z6	4034468.2967251153	3897270.764679924	4116155.4474649983	4047280.796605089	3977200.312817398	4099625.8667920656	P0A6Z6	P0A6Z6		nikR	0	0.7501122361035839	-0.009097443842310765	False	0.040748630553864885	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P32695	1165636.334769667	1380998.772648626	1089174.9865964742	1284362.663475691	1181360.1634799682	1268979.145201824	P32695	P32695		dusA	0	0.750610659019981	-0.03871627456191724	False	0.04077906269020085	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A7D4	184978717.9984092	192312121.8583245	188475432.24696365	183416366.81753048	189617885.17448837	189702397.150457	P0A7D4	P0A7D4		purA	0	0.7508954811750183	0.007746249372089033	False	0.04080949482653682	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P61175	472477849.1373694	482889007.1243273	488543276.54153615	449464723.64156914	492587862.46392536	486707227.2634811	P61175	P61175		rplV	0	0.7517738720851495	0.01521754589208272	False	0.0408399269628728	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P06616	12601878.970850702	12846135.288375828	13183946.20660837	12442255.182824004	12876814.161153631	13059671.676097453	P06616	P06616		era	0	0.7517837081524832	0.009487506234303188	False	0.04087035909920877	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AD05	4736643.007070499	3996118.675053553	5081485.294761412	2751938.018880465	5242463.408459235	4932334.827281547	P0AD05	P0AD05		yecA	0	0.7526258125570822	0.09579885295425437	False	0.040900791235544735	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ABB0	626805325.3674995	632682204.5628816	620221281.5864071	611935637.853793	632993255.6976513	645858020.8649207	P0ABB0	P0ABB0		atpA	0	0.7528526862878817	-0.008477596192374407	False	0.04093122337188071	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ACA3	85116164.91086754	83502042.2381719	86870825.22671139	78806360.12729844	90080233.31472604	90873772.3991103	P0ACA3	P0ACA3		sspA	0	0.7535097600984523	-0.023919961070080258	False	0.04096165550821668	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AGJ2	3681248.665148399	3503546.672766586	3282130.129852646	3701126.941649464	3495621.4406697243	3415401.6528439084	P0AGJ2	P0AGJ2		trmH	0	0.7540803515603539	-0.019879247376102947	False	0.04099208764455265	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ABI8	4714751.494069457	4163901.326680836	4131240.508962006	4190210.83642529	4442392.650666718	4161639.7023946033	P0ABI8	P0ABI8		cyoB	0	0.7550083324720005	0.024114322215917028	False	0.041022519780888625	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P52006	2194013.817344304	2066491.2101026657	1878469.493420908	2349068.9699638444	2066931.1631483068	1887434.2229295103	P52006	P52006		nudI	0	0.7551342609426012	-0.038140397048385205	False	0.04105295191722459	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P24255	1013393.1590437712	872382.2625294437	888250.6172673018	969383.0862558568	892307.108769069	856225.2496249741	P24255	P24255		rpoN	0	0.7551700123887581	0.02948075578397	False	0.04108338405356056	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P00550	3794986.327164411	3663395.305917068	3898139.669035313	3265772.8987946045	3910539.280258408	3940904.520203373	P00550	P00550		mtlA	0	0.7574754260414025	0.03072533933000022	False	0.04111381618989653	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6F1	29982102.089646254	30463053.34454216	30649283.48668728	28509812.43121132	30960305.230415907	30775441.990491748	P0A6F1	P0A6F1		carA	0	0.7575358184578864	0.013507035034607083	False	0.04114424832623251	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P69853	3084472.236725572	2659139.152958571	2633121.780509966	2667847.6859917003	2698781.163920476	2849639.6454578205	P69853	P69853		dmsD	0	0.7587620425529853	0.02790439155352492	False	0.041174680462568475	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P60240	29365643.02525703	28935796.777266365	29521991.12028999	29705478.27170693	29412278.62924337	28977167.435808677	P60240	P60240		rapA	0	0.7589169762227878	-0.004453003352821455	False	0.04120511259890444	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ADN2	42695018.925145	44427519.24109026	45126453.52130617	44947420.81594032	44408681.15693656	43705552.9683472	P0ADN2	P0ADN2		yifE	0	0.7597532071269583	-0.008838159550870108	False	0.041235544735240416	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AEE8	413884.0641322761	376323.00000000006	383247.1905835455	479614.76006229554	382979.4044208187	352027.8533618794	P0AEE8	P0AEE8		dam	0	0.7604524637872916	-0.0497458249949569	False	0.04126597687157638	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A8S1	6819484.860458968	6275249.918715462	5920723.029081965	7441767.305068026	5848248.90946158	6266346.664544892	P0A8S1	P0A8S1		iciA	0	0.7614205507835798	-0.04046540759478923	False	0.04129640900791236	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P76536	58731649.97683559	59193099.412114814	60455731.36993973	62161686.78488731	59300187.92537975	58210762.64367622	P76536	P76536		yfeX	0	0.7616575586951972	-0.010412957800882005	False	0.04132684114424833	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P26602	1077561.2644780772	897283.3125000008	1006988.6391472656	934568.9381126456	958456.035449119	1029598.692630974	P26602	P26602		ubiC	0	0.7621540936326785	0.028935493728980514	False	0.0413572732805843	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ADH5	3009050.2424555416	3144997.278254272	3060319.7337361025	2915019.907531308	3143582.598006078	3266629.1847869367	P0ADH5	P0ADH5		fimB	0	0.7631035230365112	-0.01725447015735881	False	0.041387705416920266	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P33355	4918676.489354346	4862488.466451108	4705408.605487385	5280182.817147764	4299766.227529639	4604083.9608644815	P33355	P33355		yehS	0	0.7637342118180128	0.030448603177311948	False	0.04141813755325624	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P08839	362993062.1157239	358824889.1959243	366696453.1029796	358954664.4160781	368935028.4483401	364180119.79318047	P08839	P08839		ptsI	0	0.7638195264579855	-0.004704587280563405	False	0.041448569689592214	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P77376	3933210.048225272	3993007.476222584	3930980.644924028	4231730.122930298	3881145.022028211	3867477.794603975	P77376	P77376		ydgJ	0	0.7649999795409311	-0.014907265956465163	False	0.04147900182592818	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6Z1	32171366.24084832	33107524.312461592	32465839.38370103	33113808.67472297	31601067.98459228	32529600.56085459	P0A6Z1	P0A6Z1		hscA	0	0.767354359314524	0.0074026014848948855	False	0.041509433962264156	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AFK9	38553901.050677545	38747663.88042781	38450844.34147423	37642142.40166574	38880116.536193855	38817797.232162125	P0AFK9	P0AFK9		potD	0	0.7679613096117746	0.005148591983692416	False	0.04153986609860012	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AC19	12643741.42987841	12420879.090221392	12408273.3823676	12093205.031235795	12569754.684731493	13109061.817719309	P0AC19	P0AC19		folX	0	0.7701924526326533	-0.011470601595728002	False	0.04157029823493609	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P00946	42913342.41408586	42149943.03585577	43158398.00436469	45168228.38782633	42532281.45111202	41607825.38262584	P00946	P00946		manA	0	0.7711023435983649	-0.012175018880793307	False	0.04160073037127207	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
