Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0ABZ1	P0ABZ1		fliG		2271230.0	2245900.0	2410020.0	2294680.0	2314710.0	2370020.0	0	0.8486423969460004	-0.007199713202411384	False	0.04486785494775661	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P02919	P02919		mrcB		1685250.0	1616900.0	1718600.0	1708370.0	1782640.0	1757550.0	0	0.8491583567195162	0.009280542027433468	False	0.044898586355255066	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77611	P77611		rnfC		517090.0	543712.0	541451.0	584634.0	561190.0	557648.0	0	0.8496939876071982	0.01136364570296993	False	0.04492931776275354	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A927	P0A927		tsx		9690730.0	9966900.0	10004000.0	10011200.0	9922110.0	10305900.0	0	0.8500720696882177	0.005530822187993235	False	0.044960049170252	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P31068	P31068		fliH		895683.0	853772.0	881196.0	891488.0	861219.0	824401.0	0	0.8500984452780872	0.00852417624409428	False	0.04499078057775046	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6Q3	P0A6Q3		fabA		13189500.0	13245900.0	13232000.0	13394800.0	13004600.0	12776400.0	0	0.8518908202465874	-0.004457464835710317	False	0.045021511985248924	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P30011	P30011		nadC		2053690.0	2066570.0	2042940.0	2049950.0	1949720.0	1981140.0	0	0.8532527566339941	0.006070632794718177	False	0.04505224339274739	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P05825	P05825		fepA		1695790.0	1681700.0	1716620.0	1709110.0	1671030.0	1651250.0	0	0.8534643268604816	-0.0037615101136288234	False	0.045082974800245854	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P69908	P69908		gadA		3706760.0	3427140.0	3342130.0	3477760.0	3392530.0	3090110.0	0	0.8545215591013731	0.015930466859741886	False	0.04511370620774432	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A840	P0A840		surE		1696570.0	1622750.0	1637230.0	1658680.0	1775410.0	1711000.0	0	0.8562082599229264	0.008814748390360809	False	0.04514443761524278	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P05852	P05852		gcp		2487220.0	2438980.0	2454630.0	2399800.0	2331570.0	2299260.0	0	0.856225394187808	-0.007788381383721648	False	0.04517516902274124	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AE39	P0AE39		ypdB		1328260.0	1315330.0	1299780.0	1363410.0	1293690.0	1239540.0	0	0.8592622755272488	0.008247663949420841	False	0.045205900430239705	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P16433	P16433		hycG		1226310.0	1223400.0	1304570.0	1239060.0	1291300.0	1330410.0	0	0.8594901096091623	-0.008900536174631043	False	0.04523663183773818	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A964	P0A964		cheW		15857100.0	15359000.0	15708400.0	15234700.0	15911100.0	16055000.0	0	0.859896294317495	0.005159204467652793	False	0.045267363245236635	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACJ0	P0ACJ0		lrp		13019600.0	12588800.0	12721700.0	12749500.0	12880200.0	12517300.0	0	0.8606266063252095	0.003610649134929498	False	0.0452980946527351	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P19934	P19934		tolA		1665020.0	1649960.0	1521380.0	1625130.0	1632410.0	1473510.0	0	0.8607224009793581	-0.012090624882538495	False	0.04532882606023356	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8A8	P0A8A8		rimP		21487400.0	20044100.0	20479600.0	19091800.0	20078300.0	20441000.0	0	0.8607576011697882	0.009921501895877179	False	0.04535955746773202	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABX5	P0ABX5		flgG		1270340.0	1476800.0	1390150.0	1360690.0	1238100.0	1427060.0	0	0.8614117138900163	-0.016598932882028114	False	0.04539028887523049	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P27832	P27832		wecD		613536.0	550966.0	542467.0	467413.0	685281.0	656911.0	0	0.8626932812664165	-0.033522692867132	False	0.04542102028272895	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEN4	P0AEN4		ftsL		1106590.0	1048460.0	1049440.0	958599.0	1022040.0	1029350.0	0	0.862866955091476	-0.011793780561076134	False	0.045451751690227415	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P06986	P06986		hisC		4516390.0	4400530.0	4356350.0	4255380.0	4302050.0	4232540.0	0	0.8636749905350036	-0.0060468398013970364	False	0.04548248309772587	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P41052	P41052		mltB		1006600.0	989120.0	1023770.0	1129810.0	1094630.0	1000030.0	0	0.8637339186351283	0.01336428770768634	False	0.04551321450522434	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AE85	P0AE85		cpxP		834598.0	799202.0	826531.0	818053.0	776608.0	729638.0	0	0.8641626989819673	-0.012092508858166864	False	0.04554394591272281	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P13979	P13979		traT		4355200.0	4299620.0	4354320.0	4297700.0	4406570.0	4385750.0	0	0.8653864726882925	-0.0024167307276280413	False	0.04557467732022127	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEG4	P0AEG4		dsbA		5486140.0	5352230.0	5487100.0	5479380.0	5442770.0	5348660.0	0	0.8669082097556312	0.002839690409710757	False	0.04560540872771973	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P27278	P27278		nadR		627765.0	609782.0	604117.0	675942.0	705351.0	635325.0	0	0.8674541990517213	0.014793964454165037	False	0.045636140135218196	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P24224	P24224		acpS		2162300.0	1996170.0	2051340.0	1881930.0	2015780.0	2065570.0	0	0.8691850139222266	0.011024328721829386	False	0.045666871542716654	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P63224	P63224		gmhA		20780900.0	20832300.0	20475700.0	20243800.0	19905500.0	20356900.0	0	0.869426995385275	0.003956392847053756	False	0.045697602950215126	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76053	P76053		smrA		490794.0	367521.0	529138.0	433421.0	472831.0	472552.0	0	0.870164196368958	0.028452647847902832	False	0.04572833435771358	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P30859	P30859		artI		2633510.0	2545620.0	2540930.0	2531770.0	2623660.0	2521460.0	0	0.8702022981390685	-0.0043982839244349325	False	0.04575906576521205	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37765	P37765		rluB		3778600.0	3718160.0	3837490.0	3705950.0	3769360.0	3815950.0	0	0.8712974016922989	-0.00312571688189531	False	0.04578979717271051	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABB0	P0ABB0		atpA		55121000.0	54455000.0	54902700.0	54005400.0	54280700.0	54312200.0	0	0.8718739234876645	-0.0017625849877784569	False	0.04582052858020897	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77182	P77182		mnmC		1036490.0	934036.0	1008070.0	873492.0	989541.0	994012.0	0	0.8752512058542804	-0.013672926274504525	False	0.04585125998770744	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6L7	P0A6L7		uxaB		1808580.0	1719170.0	1851590.0	1690450.0	1673450.0	1712600.0	0	0.8756211642465379	-0.008990794915352863	False	0.04588199139520591	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADF6	P0ADF6		edd		1720360.0	1940380.0	1640880.0	1746080.0	1596780.0	1653420.0	0	0.8761767562850832	-0.016301749006833753	False	0.045912722802704364	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77499	P77499		sufC		1462900.0	1534020.0	1436480.0	1449450.0	1363420.0	1394070.0	0	0.8764614884633406	-0.009183492221313656	False	0.04594345421020283	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P14081	P14081		selB		3147030.0	2905860.0	2951720.0	3016040.0	2911950.0	2679610.0	0	0.8774282129179551	0.01198415747704998	False	0.04597418561770129	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76034	P76034		yciT		1491810.0	1606210.0	1565380.0	1644500.0	1515250.0	1524040.0	0	0.878661890023662	-0.008177236998092982	False	0.04600491702519976	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AGF2	P0AGF2		ygdK		631376.0	614277.0	591815.0	567642.0	594081.0	591358.0	0	0.8817789595354169	-0.007872956693704972	False	0.04603564843269822	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P07658	P07658		fdhF		879906.0	893903.0	885276.0	937692.0	917904.0	889346.0	0	0.8818659144038066	0.005265122320151755	False	0.04606637984019668	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8A2	P0A8A2		yeeN		8812750.0	8948870.0	8902560.0	9036200.0	8406040.0	8273520.0	0	0.8828202805086804	-0.007436597360258558	False	0.046097111247695145	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P69428	P69428		tatA		24433500.0	24619000.0	26046100.0	25168600.0	24344200.0	25711400.0	0	0.88343607405681	0.005839013516444557	False	0.0461278426551936	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P05719	P05719		hsdS		1284730.0	1342670.0	1203900.0	1246440.0	1173420.0	1158800.0	0	0.884158213532684	-0.011689656105602	False	0.046158574062692075	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACY1	P0ACY1		ydjA		7926970.0	7892510.0	7772760.0	7726560.0	7780260.0	7824580.0	0	0.884637403337611	0.002003383027626424	False	0.04618930547019054	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7D4	P0A7D4		purA		21932800.0	21657400.0	21423800.0	21394200.0	21414000.0	21038000.0	0	0.8858057174039969	-0.0029153913814433307	False	0.046220036877689	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77748	P77748		ydiJ		1037500.0	1064670.0	1000460.0	1021370.0	1038590.0	1035580.0	0	0.8859500975380367	-0.004315400513593411	False	0.04625076828518746	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P45568	P45568		dxr		791275.0	800838.0	763149.0	823908.0	790475.0	750394.0	0	0.8872573428868507	0.006794683272922142	False	0.046281499692685926	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P22525	P22525		ycbB		1751220.0	1744580.0	1741840.0	1759260.0	1774370.0	1745100.0	0	0.8879367528563163	-0.001429474576869207	False	0.04631223110018439	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AB61	P0AB61		yciN		4803780.0	4733710.0	5014680.0	5005650.0	4870340.0	4759390.0	0	0.888153432909	-0.004933951611017677	False	0.046342962507682856	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0C0L7	P0C0L7		proP		2497420.0	2396020.0	2485850.0	2447560.0	2351510.0	2318030.0	0	0.8896642697368422	0.005897621903202214	False	0.04637369391518132	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACR9	P0ACR9		mprA		14530900.0	15010000.0	14849200.0	15268600.0	14446600.0	14632400.0	0	0.8906277740344224	0.004100263295371798	False	0.04640442532267978	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACA1	P0ACA1		yibF		486330.0	402446.0	411901.0	355483.0	404432.0	356950.0	0	0.8919907853634994	-0.023890086545130394	False	0.04643515673017824	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7V3	P0A7V3		rpsC		79695500.0	80791000.0	81181800.0	80919800.0	77863800.0	78691100.0	0	0.8939703018520755	-0.00319285567309219	False	0.046465888137676714	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
Q46856	Q46856		yqhD		4494580.0	4700300.0	4551480.0	4735420.0	4597730.0	4584330.0	0	0.8955742264125154	-0.003669341559124328	False	0.04649661954517517	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P27859	P27859		tatD		1475520.0	1582220.0	1410890.0	1530750.0	1436250.0	1395710.0	0	0.8976231612504438	-0.008945667765348615	False	0.046527350952673636	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7M2	P0A7M2		rpmB		181909000.0	181550000.0	180133000.0	175929000.0	176716000.0	179650000.0	0	0.8997356695719966	-0.0024431850117257003	False	0.046558082360172094	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9R4	P0A9R4		fdx		8141310.0	8185190.0	8288950.0	8153200.0	8529690.0	8631830.0	0	0.9001371838153419	-0.004478035162898832	False	0.04658881376767056	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AGJ7	P0AGJ7		trmL		3068660.0	3013180.0	3157870.0	2993610.0	3077300.0	3160760.0	0	0.9014838464412152	-0.003955206521092651	False	0.04661954517516903	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P06616	P06616		era		3895140.0	4040150.0	3879390.0	3986960.0	3755280.0	3830000.0	0	0.9031052652183423	0.004599469847187681	False	0.04665027658266749	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADE6	P0ADE6		ygaU		578110.0	541150.0	576843.0	521754.0	564570.0	574516.0	0	0.9044603736467534	-0.007033540279252606	False	0.04668100799016595	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P16703	P16703		cysM		3587730.0	3640970.0	3603610.0	3595180.0	3579960.0	3651980.0	0	0.9044677502781533	0.0013787892672826368	False	0.04671173939766441	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A968	P0A968		cspD		837010.0	799170.0	881402.0	815177.0	749608.0	760638.0	0	0.9045143681381944	-0.01033989418197763	False	0.046742470805162875	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AC30	P0AC30		ftsX		5883630.0	5169460.0	5772800.0	5284390.0	6234720.0	6163530.0	0	0.9045966478599977	0.012924274886575658	False	0.04677320221266135	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P21156	P21156		cysD		2791460.0	2889000.0	2888360.0	2759740.0	2773830.0	2970660.0	0	0.905273039703782	-0.004956851549733958	False	0.046803933620159804	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A853	P0A853		tnaA		3637570.0	3657100.0	3546640.0	3565970.0	3638770.0	3623600.0	0	0.906665237149654	-0.0020465698797160203	False	0.04683466502765827	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P07021	P07021		yfiB		838822.0	801142.0	794560.0	766944.0	828244.0	827561.0	0	0.9073242874277122	0.00557264910000513	False	0.04686539643515673	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P09348	P09348		motA		3267980.0	2969720.0	3006820.0	3116440.0	3060920.0	2570620.0	0	0.9090293988479473	-0.013217480281584187	False	0.04689612784265519	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFM2	P0AFM2		proX		1516150.0	1424930.0	1502220.0	1520220.0	1495960.0	1403390.0	0	0.9099363744836332	0.005420569339105586	False	0.04692685925015366	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P41407	P41407		azoR		3754390.0	3823650.0	3688220.0	3827800.0	3544560.0	3420290.0	0	0.910736689099551	-0.007056881110174024	False	0.04695759065765212	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7A5	P0A7A5		pcm		914522.0	913425.0	869148.0	920926.0	963303.0	899948.0	0	0.9108282242439384	-0.005516771454565185	False	0.046988322065150585	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P12282	P12282		moeB		3401220.0	3399740.0	3131990.0	3182420.0	3438380.0	3345060.0	0	0.9121620976071785	-0.006004589006541819	False	0.04701905347264905	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8S1	P0A8S1		iciA		3137510.0	3140200.0	3085770.0	3103290.0	3316900.0	3272090.0	0	0.9142708601173472	-0.004539523273983039	False	0.04704978488014751	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P00448	P00448		sodA		2465960.0	2575830.0	2502230.0	2622330.0	2550920.0	2522910.0	0	0.9144236201562054	-0.0033662501971432365	False	0.04708051628764598	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9W9	P0A9W9		yrdA		4845950.0	4689970.0	4583560.0	4528630.0	4771350.0	4707120.0	0	0.9151927320634263	0.003777214417779772	False	0.047111247695144444	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6P5	P0A6P5		der		4317270.0	4178310.0	4282870.0	4254790.0	4385730.0	4297050.0	0	0.9152193804151811	0.002490886059656067	False	0.0471419791026429	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P60061	P60061		adiC		1284750.0	1268320.0	1230390.0	1278010.0	1223980.0	1173200.0	0	0.9172569756314801	0.0051335250728660724	False	0.047172710510141366	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7P5	P0A7P5		rpmH		28631900.0	28242900.0	27949700.0	28404100.0	26633000.0	26101400.0	0	0.918985514412636	0.005420881075879675	False	0.04720344191763984	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77522	P77522		sufB		668641.0	637652.0	702568.0	808010.0	756409.0	640141.0	0	0.9199002342064239	0.01380791625693174	False	0.047234173325138296	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AB43	P0AB43		ycgL		1206260.0	1193670.0	1191980.0	1168180.0	1150700.0	1167970.0	0	0.9203238879097915	0.0024701315155676315	False	0.04726490473263676	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P00926	P00926		dsdA		1426310.0	1276900.0	1461970.0	1242310.0	1392580.0	1436400.0	0	0.9207175901454299	-0.009258957006645618	False	0.04729563614013522	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P64429	P64429		ypfJ		1073800.0	1043850.0	1071650.0	1105590.0	1133700.0	1079020.0	0	0.9216663368395337	0.0040835975720537035	False	0.04732636754763368	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P38506	P38506		ygdG		632774.0	501269.0	575431.0	505101.0	591158.0	544664.0	0	0.9222116658657149	0.012643481626586175	False	0.047357098955132154	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFW0	P0AFW0		rfaH		1545400.0	1357260.0	130342.0	1763620.0	1753000.0	148997.0	2	0.9228758035333473	0.09368311693747239	False	0.04738783036263061	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
