Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
Q46919	Q46919		yqcC		544661.0	496238.0	584507.0	445457.0	610850.0	485494.0	0	0.6529669171472962	-0.07618355606837672	False	0.04130835380835381	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0A9K9	P0A9K9		slyD		64890900.0	63494400.0	61886000.0	60463300.0	64631100.0	63002800.0	0	0.6549304955467575	-0.01657959269005221	False	0.04133906633906634	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0A7P5	P0A7P5		rpmH		28390200.0	31209200.0	25144700.0	29985800.0	28748200.0	28770000.0	0	0.6555425770131361	0.04623603786498002	False	0.04136977886977888	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0ABU2	P0ABU2		ychF		18670000.0	18699800.0	18457200.0	18718800.0	18422100.0	18932700.0	0	0.6556262988322352	0.006358664261178293	False	0.0414004914004914	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0AEN4	P0AEN4		ftsL		1137430.0	1127330.0	1158270.0	1142400.0	1155100.0	1095460.0	0	0.6558588980525148	-0.012729514371120118	False	0.04143120393120393	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P76015	P76015		dhaK		2588350.0	2714620.0	2649980.0	2589180.0	2570610.0	2711080.0	0	0.6581217436038522	-0.01496698913633716	False	0.041461916461916465	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0ACD4	P0ACD4		nifU		16419500.0	16755500.0	16389200.0	16890400.0	16406700.0	16533800.0	0	0.6592700345714961	0.007742186301224361	False	0.04149262899262899	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0AF36	P0AF36		zapB		8891320.0	8470040.0	8795340.0	8855970.0	8814970.0	8688750.0	0	0.6600368486692072	0.011152865792926599	False	0.04152334152334153	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P30125	P30125		leuB		869411.0	809456.0	860717.0	874141.0	832480.0	789080.0	0	0.6619522748204375	-0.025147092729359246	False	0.04155405405405406	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0C0L9	P0C0L9		iscX		1699590.0	1634400.0	1796080.0	1662410.0	1609120.0	1765850.0	0	0.6628809857475723	-0.026304945293013617	False	0.041584766584766585	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P25894	P25894		yggG		870740.0	787077.0	865306.0	845775.0	751089.0	864210.0	0	0.6660363884100688	-0.03592250047436227	False	0.041615479115479116	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P00959	P00959		metG		19112100.0	18982900.0	18617000.0	18631200.0	18619900.0	19143400.0	0	0.6666081923219378	-0.008099567727920745	False	0.04164619164619165	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P08395	P08395		sppA		3067750.0	2930760.0	3269040.0	3099400.0	3258100.0	3070540.0	0	0.6691875006133532	0.024769885821247433	False	0.04167690417690418	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0A9I3	P0A9I3		gcvR		2337270.0	2332160.0	2421080.0	2449380.0	2302520.0	2412180.0	0	0.669373525644277	0.0148920476277084	False	0.04170761670761671	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0A796	P0A796		pfkA		17720300.0	17620800.0	17451100.0	17515500.0	17916000.0	17567600.0	0	0.6703547259001339	0.00564307243660051	False	0.04173832923832924	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0AFG6	P0AFG6		sucB		8934280.0	8720090.0	8954580.0	8788340.0	9088880.0	8890920.0	0	0.6711163329504328	0.008605313795657427	False	0.04176904176904177	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P00811	P00811		ampC		817190.0	862751.0	884463.0	841325.0	889407.0	867106.0	0	0.6717605841486263	0.01868790360907246	False	0.0417997542997543	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0A853	P0A853		tnaA		3447570.0	3382740.0	3418880.0	3425450.0	3371010.0	3519770.0	0	0.6720816653350806	0.009405946305758113	False	0.04183046683046684	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0C0K3	P0C0K3		rdoA		2214730.0	2138980.0	2229400.0	2178170.0	2224830.0	2224640.0	0	0.6734620582601848	0.009725935844742208	False	0.04186117936117936	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0AAT6	P0AAT6		rsfS		3329050.0	3354790.0	3240320.0	3268580.0	3399410.0	3325850.0	0	0.6746025657305106	0.010094125971365884	False	0.041891891891891894	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P77247	P77247		yniC		1510300.0	1518360.0	1486790.0	1466170.0	1516150.0	1583660.0	0	0.6749723582330068	0.016054769509412245	False	0.041922604422604426	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P15639	P15639		purH		4584820.0	4642510.0	4646580.0	4680710.0	4630750.0	4603310.0	0	0.6755545497996951	0.004242631305518731	False	0.04195331695331695	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P12295	P12295		ung		1743630.0	1797330.0	1747410.0	1758720.0	1756660.0	1748160.0	0	0.6818395667789137	-0.006789706125949368	False	0.04198402948402949	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0A7T3	P0A7T3		rpsP		119835000.0	120236000.0	120642000.0	123430000.0	120365000.0	118849000.0	0	0.6818596599490424	0.007702561090849209	False	0.04201474201474202	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0A836	P0A836		sucC		8828750.0	8841940.0	8687900.0	8976290.0	8670050.0	8849240.0	0	0.6824393617687228	0.007478510634152978	False	0.042045454545454546	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P27306	P27306		sthA		1036610.0	1028740.0	1780220.0	1235430.0	1092460.0	1166080.0	0	0.6861508184254963	-0.13833023289374685	False	0.04207616707616708	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P15288	P15288		pepD		17837800.0	17784500.0	17618900.0	17819200.0	17801100.0	17430900.0	0	0.6870502724894775	-0.0051577036499366995	False	0.0421068796068796	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0A8W2	P0A8W2		slyA		9596070.0	9576510.0	9590350.0	9494270.0	9225280.0	9810360.0	0	0.6911264223309429	-0.011735450786356702	False	0.04213759213759214	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P64545	P64545		yfgG		711097.0	614867.0	717801.0	646188.0	662198.0	688389.0	0	0.6935080622357506	-0.03355754254774559	False	0.04216830466830467	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0A9I1	P0A9I1		citE		6268510.0	6585460.0	6411490.0	6653280.0	6369530.0	6405080.0	0	0.6938879506062854	0.012112589476801102	False	0.042199017199017204	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P20966	P20966		fruA		10433800.0	10663400.0	10573500.0	10758200.0	10519700.0	10523400.0	0	0.6958572169313704	0.00593698759266575	False	0.04222972972972973	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0AE18	P0AE18		map		8961590.0	9150790.0	9000750.0	8950100.0	9232510.0	9058260.0	0	0.695864032957787	0.006781109166362465	False	0.04226044226044226	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0A7A9	P0A7A9		ppa		91826000.0	90645200.0	92984600.0	93569400.0	89984400.0	90178900.0	0	0.6965337458384886	-0.009053051847291375	False	0.0422911547911548	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P30178	P30178		ybiC		2525950.0	2414300.0	2540360.0	2379210.0	2539700.0	2484110.0	0	0.6969496647069078	-0.015041992077711066	False	0.042321867321867324	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P24171	P24171		dcp		2111260.0	2059190.0	2184730.0	2112080.0	2099870.0	2094050.0	0	0.6979867528630308	-0.011207817747106113	False	0.042352579852579855	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P76055	P76055		ttcA		1931790.0	1997850.0	2102830.0	2028320.0	1954500.0	1979980.0	0	0.7003517588779395	-0.016758888088651	False	0.04238329238329238	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0AFI7	P0AFI7		pdxH		7670690.0	7228930.0	7271590.0	7319400.0	7321270.0	7344020.0	0	0.7019169271715585	-0.012188318187615697	False	0.04241400491400491	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0ACX5	P0ACX5		ydhZ		2656820.0	2856640.0	2541750.0	2641560.0	2958730.0	2629760.0	0	0.702378382733121	0.030978994871938073	False	0.04244471744471745	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
Q47679	Q47679		yafV		413989.0	421954.0	415522.0	382138.0	445928.0	452797.0	0	0.7063364836621375	0.03349823109871641	False	0.04247542997542998	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P06966	P06966		dicA		3220640.0	3176980.0	3272970.0	2906680.0	3268390.0	3854130.0	0	0.7078219163568089	0.05253071504659306	False	0.04250614250614251	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P77718	P77718		thiI		2481790.0	2436990.0	2532240.0	2525150.0	2519920.0	2450040.0	0	0.7092247274184021	0.00851171625860683	False	0.04253685503685504	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P64499	P64499		yebO		4072280.0	3992240.0	3375370.0	3988820.0	3871140.0	3865570.0	0	0.7096427632280766	0.0355799547920581	False	0.04256756756756756	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P04825	P04825		pepN		16411700.0	16461600.0	16572600.0	16572000.0	16801400.0	16273600.0	0	0.7100843828992551	0.005855643966789931	False	0.0425982800982801	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P39160	P39160		uxuB		1377190.0	1298720.0	1447170.0	1431280.0	1247130.0	1362170.0	0	0.7104435069572148	-0.02916005637093044	False	0.04262899262899263	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0AEE3	P0AEE3		degS		272542.0	279378.0	227755.0	270507.0	230182.0	313906.0	0	0.7123347413733421	0.0632100833057621	False	0.042659705159705165	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0A6C1	P0A6C1		nfo		2399510.0	2187420.0	2235160.0	2259500.0	2142010.0	2322330.0	0	0.7145759199281185	-0.020928393023975634	False	0.04269041769041769	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P76116	P76116		yncE		3651440.0	3608630.0	3770820.0	3604710.0	3770160.0	3738520.0	0	0.715210010820786	0.010749763961498566	False	0.04272113022113022	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0ADR6	P0ADR6		rlmM		3608060.0	3387590.0	3826540.0	3743460.0	3491260.0	3395130.0	0	0.7162451730721794	-0.02587123651416971	False	0.04275184275184276	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P24182	P24182		accC		16519100.0	16452800.0	16206900.0	16468500.0	16770200.0	16174600.0	0	0.7163678483684953	0.006862874917091996	False	0.042782555282555285	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0ADB7	P0ADB7		ecnB		9052990.0	8782180.0	10172500.0	9121060.0	9210950.0	9146540.0	0	0.7189921432996247	-0.027516091034800315	False	0.042813267813267816	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P63386	P63386		mlaF		943259.0	977834.0	945942.0	904099.0	967773.0	967054.0	0	0.7204351820203521	-0.014214272741420446	False	0.04284398034398034	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P06992	P06992		rsmA		2156570.0	2308340.0	2133350.0	2244000.0	2111950.0	2165280.0	0	0.7230041280583693	-0.016941523801630866	False	0.04287469287469287	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P05852	P05852		gcp		2642450.0	2766970.0	2643100.0	2728500.0	2568330.0	2684650.0	0	0.7273894329106603	-0.012784049686361208	False	0.04290540540540541	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P07821	P07821		fhuC		574159.0	561195.0	582368.0	620358.0	544477.0	579672.0	0	0.7282402496006952	0.0223228201432855	False	0.04293611793611794	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P33898	P33898		gapC		1920970.0	1935180.0	1848620.0	1963940.0	1886010.0	1895290.0	0	0.729598484688958	0.010198438505828855	False	0.04296683046683047	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P25714	P25714		yidC		6963630.0	7368170.0	7081990.0	6781650.0	7109330.0	7305960.0	0	0.7299317798387899	-0.014684147418555733	False	0.042997542997543	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P27431	P27431		ycfD		4783000.0	4971530.0	4488210.0	5094040.0	4408250.0	5033190.0	0	0.729989715052483	0.029351997046728067	False	0.043028255528255524	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0AGI8	P0AGI8		trkA		505075.0	516184.0	578039.0	508135.0	587030.0	453682.0	0	0.7311009309495612	-0.04624414657039315	False	0.04305896805896806	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0ADY1	P0ADY1		ppiD		23068800.0	23187600.0	23026500.0	23108000.0	23004800.0	23272200.0	0	0.7325364013583728	0.0021244886566100106	False	0.043089680589680594	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0A7Z0	P0A7Z0		rpiA		18175300.0	17302700.0	18117200.0	17453400.0	18369400.0	17295100.0	0	0.7350724316341215	-0.012905687023770806	False	0.04312039312039312	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0A6Z6	P0A6Z6		nikR		2029690.0	2090950.0	1999330.0	2032380.0	1936870.0	2092500.0	0	0.7354213696993104	-0.013790227456739544	False	0.04315110565110565	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0A8D6	P0A8D6		ymdB		1960830.0	1865330.0	1814420.0	1851990.0	1897660.0	1838690.0	0	0.7356503708381646	-0.013423718875458193	False	0.04318181818181818	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0ACC3	P0ACC3		erpA		7483600.0	7620090.0	7401780.0	7567260.0	7378760.0	7468690.0	0	0.7366802779469387	-0.005829859991183928	False	0.04321253071253072	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0A9R4	P0A9R4		fdx		11311300.0	11363400.0	11363400.0	11255400.0	12438200.0	10886100.0	0	0.7369840628106563	0.022774844454615008	False	0.043243243243243246	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P23830	P23830		pssA		1327060.0	1554570.0	1414550.0	1424190.0	1419340.0	1536310.0	0	0.7381961442633473	0.027823727501910086	False	0.04327395577395578	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P00968	P00968		carB		3557420.0	3596400.0	3561010.0	3624360.0	3566800.0	3551440.0	0	0.7390837994406898	0.003734246240432734	False	0.0433046683046683	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P76372	P76372		wzzB		8010390.0	8405160.0	7977900.0	8540350.0	7374300.0	8073360.0	0	0.7392613683977458	-0.02418033561676574	False	0.043335380835380834	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P39099	P39099		degQ		5812950.0	5715480.0	5580810.0	5823610.0	5503510.0	5659320.0	0	0.7400122274656473	-0.010392150387614641	False	0.04336609336609337	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P04846	P04846		nlpA		3434720.0	3484620.0	3180980.0	3372550.0	3368460.0	3469300.0	0	0.7418990460694299	0.015625667817159523	False	0.0433968058968059	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P39838	P39838		rcsD		505578.0	502090.0	490386.0	481069.0	513256.0	517272.0	0	0.7420064071310626	0.012983931237425677	False	0.04342751842751843	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0ABH7	P0ABH7		gltA		10764800.0	10484300.0	10620000.0	10718500.0	10533200.0	10726500.0	0	0.7421280490223954	0.004930456954499435	False	0.04345823095823096	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P69411	P69411		rcsF		6557050.0	6637830.0	6729510.0	6594540.0	6775380.0	6632840.0	0	0.7427921712734671	0.005663522468028425	False	0.043488943488943485	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P05055	P05055		pnp		43774600.0	44157600.0	43331400.0	43423600.0	44009000.0	43513000.0	0	0.7430357636165574	-0.003499322281052234	False	0.043519656019656024	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0AEY3	P0AEY3		mazG		1523130.0	1555380.0	1623440.0	1586540.0	1539990.0	1613790.0	0	0.7458226439189349	0.011725255351586642	False	0.043550368550368555	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P69902	P69902		frc		2017910.0	2030700.0	2162520.0	2072720.0	2224070.0	1998800.0	0	0.7471186393260006	0.019485824507099965	False	0.04358108108108108	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P33643	P33643		rluD		2640750.0	2626970.0	2491580.0	2556150.0	2629570.0	2629740.0	0	0.7497329546880651	0.010404282910093278	False	0.04361179361179361	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P39453	P39453		torS		172151.0	249708.0	366965.0	315960.0	262271.0	273917.0	0	0.7500977593377147	0.11140057125013991	False	0.04364250614250614	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P76440	P76440		preT		958532.0	950009.0	908746.0	901475.0	971567.0	973286.0	0	0.7514582239191696	0.014795382061261212	False	0.043673218673218675	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P69786	P69786		ptsG		5522940.0	5473680.0	5419470.0	5599350.0	5428450.0	5451210.0	0	0.7540871078647027	0.005519027616597418	False	0.04370393120393121	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P36680	P36680		zapD		2933840.0	3005570.0	2696190.0	2897470.0	2934720.0	2904400.0	0	0.7541043097904091	0.016773868289460207	False	0.04373464373464374	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P63389	P63389		yheS		1801570.0	1628250.0	1810910.0	1772480.0	1770580.0	1761590.0	0	0.7542887976663165	0.017489781575624214	False	0.04376535626535626	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0A879	P0A879		trpB		543617.0	580771.0	420189.0	540357.0	488542.0	460737.0	0	0.7570990718065516	-0.05225194974600688	False	0.043796068796068795	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0A7C6	P0A7C6		pepE		5632580.0	5572900.0	5574050.0	5606530.0	5421190.0	5671190.0	0	0.7581680851499704	-0.006948370295968944	False	0.04382678132678133	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P60723	P60723		rplD		238625000.0	237448000.0	236345000.0	239699000.0	237821000.0	236122000.0	0	0.7586081493851548	0.002476556615683733	False	0.04385749385749386	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0A858	P0A858		tpiA		51840000.0	52232500.0	50403800.0	51822900.0	53261100.0	50385800.0	0	0.759168342479897	0.009248849603576217	False	0.04388820638820639	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P77258	P77258		nemA		4455120.0	4478530.0	4584870.0	4427730.0	4627300.0	4532560.0	0	0.7610180023103476	0.007352376430540108	False	0.04391891891891892	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0A948	P0A948		rimJ		464553.0	487544.0	451198.0	518300.0	427130.0	424891.0	0	0.7622103575332826	-0.03430443698193599	False	0.043949631449631446	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P46889	P46889		ftsK		813713.0	785828.0	731436.0	630601.0	858322.0	770863.0	0	0.7627110232234393	-0.044748612314509544	False	0.043980343980343985	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P60390	P60390		rsmH		5186510.0	5145260.0	4922710.0	5017940.0	5031320.0	5117590.0	0	0.7643113607210881	-0.008311518010710636	False	0.044011056511056516	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P00547	P00547		thrB		560389.0	543409.0	531989.0	563092.0	514310.0	579427.0	0	0.765132660125996	0.01843980733184806	False	0.04404176904176904	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P60785	P60785		lepA		12346500.0	12382900.0	12433200.0	12472100.0	12349000.0	12280900.0	0	0.7651755539248379	-0.0023544821861990767	False	0.04407248157248157	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0AGJ7	P0AGJ7		trmL		2787180.0	2879500.0	2773550.0	2909170.0	2807370.0	2774000.0	0	0.7661364031894263	0.008573998836265438	False	0.044103194103194104	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P30014	P30014		rnt		5475610.0	5605550.0	5655800.0	5535400.0	5662210.0	5601860.0	0	0.7665558294177061	0.005378209394767795	False	0.044133906633906636	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P76316	P76316		dcyD		1598200.0	1501550.0	1436850.0	1474560.0	1502290.0	1511380.0	0	0.7668312946429536	-0.015464851378856729	False	0.04416461916461917	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P32132	P32132		typA		38725000.0	38635300.0	37828400.0	38514500.0	38264500.0	38106300.0	0	0.767265857183393	-0.0038049838672075207	False	0.0441953316953317	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P15042	P15042		ligA		7582720.0	7626240.0	7570500.0	7684570.0	7646580.0	7505120.0	0	0.7673620361194197	0.003593477409956398	False	0.044226044226044224	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P18196	P18196		minC		2624730.0	2647360.0	2659050.0	2624960.0	2586720.0	2688880.0	0	0.7715248676668981	-0.005573333150253419	False	0.044256756756756756	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0ACL2	P0ACL2		exuR		2875330.0	3024400.0	2756570.0	3178050.0	2766560.0	2850120.0	0	0.7730708992831594	0.022888788064194445	False	0.044287469287469294	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P31658	P31658		hchA		9159370.0	9019760.0	9199410.0	8705280.0	9459880.0	8994610.0	0	0.7749822099333381	-0.011574252555357007	False	0.04431818181818182	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P00888	P00888		aroF		2109450.0	2050150.0	2079870.0	2097790.0	1997760.0	2107300.0	0	0.7753853589250085	-0.008492249828940753	False	0.04434889434889435	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P37650	P37650		bcsC		1173780.0	1120510.0	1257340.0	1263940.0	1095410.0	1133070.0	0	0.776599450233083	-0.02425422457169121	False	0.04437960687960688	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P33136	P33136		mdoG		13097200.0	13385100.0	12672000.0	13000100.0	12934700.0	13018200.0	0	0.7774927148218966	-0.0074363127318259345	False	0.04441031941031941	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P62399	P62399		rplE		139910000.0	135747000.0	133581000.0	134770000.0	136817000.0	135806000.0	0	0.7777007062651122	-0.006518921959446938	False	0.044441031941031946	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P00963	P00963		asnA		17787900.0	17660900.0	18315900.0	17751400.0	18128500.0	18099900.0	0	0.7779819039937769	0.005760370423894111	False	0.04447174447174448	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P22523	P22523		mukB		4103830.0	4005480.0	4040060.0	4068290.0	3992480.0	4134220.0	0	0.7781091604089666	0.005407069629811995	False	0.044502457002457	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P24215	P24215		uxuA		2643060.0	2533170.0	2746090.0	2607390.0	2685700.0	2691600.0	0	0.7789670490996232	0.011313421040572244	False	0.044533169533169534	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P08957	P08957		hsdM		11704400.0	11713600.0	11544700.0	11607600.0	11672200.0	11744100.0	0	0.7790901908221317	0.002523138972527695	False	0.044563882063882065	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0A7M2	P0A7M2		rpmB		151502000.0	149742000.0	142376000.0	150340000.0	148156000.0	141707000.0	0	0.7800434709530164	-0.01115543161151633	False	0.0445945945945946	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0AES4	P0AES4		gyrA		14682600.0	14762000.0	14715700.0	14946500.0	14588000.0	14726800.0	0	0.7802187409077396	0.0032958522013243965	False	0.04462530712530713	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P64455	P64455		ydcY		3963300.0	3718850.0	3962560.0	3730510.0	3865130.0	3955360.0	0	0.7802300556235549	-0.0116569562053551	False	0.04465601965601966	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0ADP0	P0ADP0		yigB		1211870.0	1331370.0	1299420.0	1270780.0	1298590.0	1308160.0	0	0.7812354890832484	0.013032611420196794	False	0.044686732186732185	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P61175	P61175		rplV		209801000.0	211957000.0	207830000.0	206729000.0	212824000.0	212068000.0	0	0.781812691605022	0.004651095192736509	False	0.04471744471744472	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P76342	P76342		yedY		1027250.0	1013590.0	1017270.0	1051500.0	977429.0	1009070.0	0	0.7861747813010646	-0.009518906313677633	False	0.044748157248157255	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P04335	P04335		frsA		4496850.0	4644080.0	4356640.0	4528620.0	4462440.0	4586900.0	0	0.7881260033031681	0.00856704154219389	False	0.04477886977886978	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0AG27	P0AG27		yibN		15653800.0	15899300.0	15833000.0	15821200.0	15857400.0	15776300.0	0	0.7896010828951321	0.00209313348075777	False	0.04480958230958231	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P10121	P10121		ftsY		7861530.0	7977270.0	7895230.0	8043070.0	7883900.0	7864400.0	0	0.7900224631333068	0.0034812615479037946	False	0.04484029484029484	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P06709	P06709		birA		961703.0	985314.0	1114500.0	1018760.0	1056790.0	1029850.0	0	0.7901368097664544	0.020532416794080854	False	0.04487100737100737	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P60651	P60651		speB		12925500.0	13145800.0	12779400.0	13245200.0	13017800.0	12742200.0	0	0.7905010557654891	0.005725877586810369	False	0.04490171990171991	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0AAT9	P0AAT9		ybeL		7917120.0	7856820.0	7674330.0	8065730.0	7545330.0	7993360.0	0	0.7908804296281844	0.009575548503155418	False	0.04493243243243244	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0A6L7	P0A6L7		uxaB		1516150.0	1340960.0	1527920.0	1321670.0	1500010.0	1492590.0	0	0.7926935906763178	-0.023470245320714306	False	0.04496314496314496	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P28304	P28304		qorA		3396300.0	3506040.0	3574050.0	3434300.0	3511780.0	3481290.0	0	0.7928691871243917	-0.0067663463932264595	False	0.044993857493857495	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
