Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0A763	P0A763		ndk		18274900.0	17589700.0	18423900.0	18783500.0	17852800.0	17108400.0	0	0.025852329995208548	0.07831212297757144	False	0.010323762981062922	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P26648	P26648		ftsP		540361.0	647520.0	537755.0	541690.0	599072.0	625616.0	0	0.02594577245324381	-0.20891968988497647	False	0.010354306658521686	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7L3	P0A7L3		rplT		36560500.0	40885100.0	38561100.0	37733200.0	40137500.0	39737400.0	0	0.025978927711844287	-0.09767488066148361	False	0.010384850335980453	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P68191	P68191		sra		2415880.0	1914260.0	2389390.0	2459470.0	2164510.0	2026920.0	0	0.026126218401314454	0.25075682328748833	False	0.010415394013439218	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AET2	P0AET2		hdeB		8983720.0	9907230.0	8733160.0	9375800.0	10052300.0	9638970.0	0	0.026296748269551588	-0.127620952884408	False	0.010445937690897985	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P08200	P08200		icd		23979400.0	22697200.0	24331100.0	23307200.0	22759100.0	21867500.0	0	0.026307277435718396	0.08919957738171148	False	0.01047648136835675	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7L0	P0A7L0		rplA		164542000.0	159123000.0	162131000.0	163021000.0	155309000.0	158779000.0	0	0.02648065626181214	0.049396909307616754	False	0.010507025045815516	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFI7	P0AFI7		pdxH		7279360.0	7413980.0	7237310.0	7217110.0	7343940.0	7466630.0	0	0.026496283838923565	-0.03221509392469302	False	0.010537568723274281	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7I0	P0A7I0		prfA		4093980.0	4129680.0	4027520.0	3995940.0	4218740.0	4246870.0	0	0.026726242870197207	-0.055799400798902166	False	0.010568112400733048	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76187	P76187		ydhF		2306290.0	2649900.0	2269110.0	2372450.0	2608460.0	2864900.0	0	0.026821136014193156	-0.22549221380345277	False	0.010598656078191816	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AE60	P0AE60		cedA		1132800.0	1206720.0	1080880.0	1149770.0	1281960.0	1320680.0	0	0.026968782479630124	-0.17960682321444316	False	0.010629199755650581	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P61714	P61714		ribE		28059900.0	26839700.0	27650200.0	28071700.0	27317500.0	26517700.0	0	0.027037705343718178	0.054516995514473324	False	0.010659743433109346	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77348	P77348		mppA		1991680.0	1918750.0	1993120.0	1970960.0	1894730.0	1851970.0	0	0.027063141273455747	0.07209506647062508	False	0.010690287110568112	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AF48	P0AF48		yjbQ		1390010.0	920485.0	1417450.0	1235590.0	1117830.0	1113950.0	0	0.027094806232652494	0.3590552231195292	False	0.010720830788026879	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P39325	P39325		ytfQ		1574450.0	1751990.0	1444700.0	1384880.0	1686670.0	1763880.0	0	0.027183386511458886	-0.2403918557475783	False	0.010751374465485646	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77434	P77434		alaC		2014770.0	1980350.0	2002040.0	2028020.0	1955610.0	1985470.0	0	0.027520878708529886	0.029756144227474638	False	0.010781918142944411	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P00968	P00968		carB		4228560.0	4054710.0	4199710.0	4210840.0	4095500.0	4136830.0	0	0.02763770651027721	0.0407574715532801	False	0.010812461820403177	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P61889	P61889		mdh		22822200.0	20815000.0	22472100.0	22887500.0	21796900.0	20801600.0	0	0.027771626363635973	0.10459668100614036	False	0.010843005497861942	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACP5	P0ACP5		gntR		558690.0	503439.0	572220.0	625260.0	465050.0	518830.0	0	0.027969080213188075	0.23971839713042642	False	0.010873549175320709	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A722	P0A722		lpxA		8218490.0	7910090.0	8343770.0	8517180.0	7566130.0	7966250.0	0	0.02800338652531771	0.09738054813759646	False	0.010904092852779476	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6E6	P0A6E6		atpC		7026950.0	6699860.0	7260070.0	7340210.0	6863330.0	6789900.0	0	0.028170177977213044	0.08760105714637237	False	0.010934636530238242	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFJ1	P0AFJ1		phnA		1649900.0	1504810.0	1642210.0	1721590.0	1585870.0	1468270.0	0	0.028170596629131132	0.1371740869614485	False	0.010965180207697007	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P61949	P61949		fldA		3573890.0	3295090.0	3455270.0	3597440.0	3299480.0	3327470.0	0	0.02819589512037515	0.09897139931678288	False	0.010995723885155772	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A908	P0A908		mipA		1893490.0	1793840.0	1982740.0	2023500.0	1820490.0	1758140.0	0	0.02831369945066012	0.13506340969410466	False	0.01102626756261454	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AG48	P0AG48		rplU		103966000.0	98917600.0	104099000.0	105236000.0	95538600.0	93361600.0	0	0.028386471346327175	0.12239355668561214	False	0.011056811240073306	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEL6	P0AEL6		fepB		2101380.0	1851970.0	1972170.0	2066020.0	1770440.0	1923020.0	0	0.028500502936505454	0.14683828319911474	False	0.011087354917532072	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0CG19	P0CG19		rph		6908240.0	6456090.0	6994600.0	6873000.0	5986170.0	6081260.0	0	0.028530810640969677	0.16554853053226715	False	0.011117898594990837	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8F4	P0A8F4		udk		7103980.0	7160680.0	6941670.0	6945530.0	7368480.0	7273570.0	0	0.028780091266406637	-0.054725522771278616	False	0.011148442272449603	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P08839	P08839		ptsI		33063000.0	32597500.0	33964800.0	33348300.0	32296000.0	31679000.0	0	0.028780860309828075	0.055731467419544004	False	0.01117898594990837	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9Q7	P0A9Q7		adhE		185351000.0	182569000.0	184479000.0	185574000.0	182014000.0	180010000.0	0	0.028901354546576108	0.028359128808450516	False	0.011209529627367137	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P39830	P39830		ybaL		1410520.0	1606420.0	1240210.0	1240630.0	1559680.0	1533850.0	0	0.02944710345871282	-0.27237095487234175	False	0.011240073304825902	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P09169	P09169		ompT		5200080.0	4871630.0	5052780.0	5202870.0	4781200.0	4995090.0	0	0.029552644197052728	0.07744597975464301	False	0.011270616982284667	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A905	P0A905		slyB		9609220.0	9056420.0	9918510.0	9631220.0	9430590.0	9069770.0	0	0.029558296083443462	0.08153145034887489	False	0.011301160659743433	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P09373	P09373		pflB		254268000.0	249088000.0	251800000.0	251434000.0	245073000.0	244361000.0	0	0.02974454084144621	0.03660879927514109	False	0.0113317043372022	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P46474	P46474		yhdP		1572170.0	1471210.0	1588380.0	1644780.0	1311250.0	1401260.0	0	0.02980541002720282	0.19984920878546858	False	0.011362248014660965	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACC7	P0ACC7		glmU		14656200.0	14169000.0	14559100.0	14390800.0	13679400.0	13913700.0	0	0.029909914013495586	0.062335706428725456	False	0.011392791692119732	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AE39	P0AE39		ypdB		1253670.0	1343390.0	1317350.0	1279990.0	1391850.0	1426610.0	0	0.02997347361016737	-0.11198809946328268	False	0.011423335369578496	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7N9	P0A7N9		rpmG		122440000.0	108679000.0	118793000.0	118611000.0	100955000.0	110420000.0	0	0.03014036910479525	0.16905626385011946	False	0.011453879047037263	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
Q46919	Q46919		yqcC		398449.0	656578.0	525794.0	445177.0	607773.0	623815.0	0	0.030501614308295667	-0.4634206183929434	False	0.01148442272449603	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P60651	P60651		speB		12792400.0	12477900.0	12888500.0	12730900.0	12535700.0	12246100.0	0	0.03083486756336301	0.04393351267777695	False	0.011514966401954796	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P21889	P21889		aspS		10088200.0	9899000.0	10049900.0	9967690.0	9706480.0	9733630.0	0	0.030961825148338895	0.037215867775212984	False	0.011545510079413563	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8N7	P0A8N7		epmA		3110790.0	3030290.0	3055940.0	3067920.0	2962410.0	2976940.0	0	0.03104339164043738	0.04200719986665777	False	0.011576053756872326	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P00961	P00961		glyS		13265100.0	12712400.0	13353000.0	13280300.0	12991600.0	12946400.0	0	0.031358932022828044	0.045847547914886704	False	0.011606597434331093	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P06992	P06992		rsmA		2071200.0	2131950.0	1946500.0	2018720.0	2186140.0	2281920.0	0	0.03139062267700232	-0.1287750216639672	False	0.01163714111178986	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P09424	P09424		mtlD		2115750.0	2174370.0	2107290.0	2094490.0	2143660.0	2193050.0	0	0.031425906286935056	-0.04353625455293691	False	0.011667684789248626	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7U3	P0A7U3		rpsS		79878000.0	82186500.0	78077000.0	79460400.0	80717100.0	81416400.0	0	0.03161158522978524	-0.04135844851424371	False	0.011698228466707393	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEW6	P0AEW6		gsk		2242110.0	2184370.0	2210580.0	2200830.0	2159850.0	2150730.0	0	0.031864911116801536	0.03479937125454005	False	0.01172877214416616	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P00959	P00959		metG		17824200.0	18743100.0	17817700.0	18078800.0	18795500.0	18280400.0	0	0.031895441305445596	-0.05527817496428469	False	0.011759315821624924	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P75949	P75949		nagZ		3760430.0	3281560.0	3725210.0	3725960.0	3490660.0	3247980.0	0	0.03215603508639397	0.16208087433416007	False	0.01178985949908369	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P64463	P64463		ydfZ		42866900.0	45113800.0	42149400.0	43955600.0	45770100.0	45282500.0	0	0.03228975449258201	-0.07831398235771526	False	0.011820403176542456	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37626	P37626		yhiI		751051.0	593936.0	704187.0	688914.0	631250.0	523684.0	0	0.03235094718064722	0.2939841304222102	False	0.011850946854001223	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9M0	P0A9M0		lon		9638450.0	9316040.0	9669800.0	9705320.0	9287740.0	9492740.0	0	0.032527134192071976	0.04633637302733351	False	0.01188149053145999	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADG4	P0ADG4		suhB		11996300.0	11653200.0	12339100.0	12146600.0	11770200.0	11686700.0	0	0.03268794779854677	0.05529871717298955	False	0.011912034208918754	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABA0	P0ABA0		atpF		19706000.0	20473000.0	20270100.0	20006600.0	20704900.0	20826900.0	0	0.03276289379474955	-0.04783344002597386	False	0.011942577886377521	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P62617	P62617		ispF		2876270.0	3170150.0	3015730.0	3086760.0	3247760.0	3355660.0	0	0.03276780065194159	-0.12236941567607913	False	0.011973121563836286	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37765	P37765		rluB		4524860.0	4324810.0	4601460.0	4414260.0	4331270.0	4208950.0	0	0.03278552271860601	0.07383471563346866	False	0.012003665241295054	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P33363	P33363		bglX		3269230.0	3446800.0	3232710.0	3354410.0	3391850.0	3463640.0	0	0.033430392994567744	-0.06383966398156682	False	0.012034208918753819	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AD61	P0AD61		pykF		47779900.0	46828600.0	47126600.0	47548900.0	46004200.0	46581100.0	0	0.03346986860265579	0.03113590079748748	False	0.012064752596212584	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P75863	P75863		ycbX		1372500.0	1274590.0	1356980.0	1350930.0	1302380.0	1235670.0	0	0.0334736088468559	0.09792380737626419	False	0.01209529627367135	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AC84	P0AC84		gloB		1110380.0	1270370.0	1131420.0	1189230.0	1262410.0	1267050.0	0	0.03379191176190431	-0.14729313500558427	False	0.012125839951130117	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9U3	P0A9U3		ybiT		5604960.0	5280750.0	5555640.0	5781900.0	5414090.0	5404450.0	0	0.03385392425934402	0.07364970647036605	False	0.012156383628588884	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P23843	P23843		oppA		51542800.0	49223800.0	51190200.0	50559200.0	47421100.0	46726700.0	0	0.03386084993394615	0.09652501618963273	False	0.01218692730604765	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A832	P0A832		smpB		3975400.0	4183480.0	4030010.0	4003890.0	4393400.0	4319050.0	0	0.0338738637068633	-0.10276375649645522	False	0.012217470983506415	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AA97	P0AA97		yaeQ		948374.0	824591.0	1102070.0	1056490.0	812073.0	875447.0	0	0.03390855168151938	0.30659138241009415	False	0.01224801466096518	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P03004	P03004		dnaA		2186890.0	2078020.0	2273340.0	2140480.0	1908720.0	2005320.0	0	0.034037874933147694	0.1395691451994765	False	0.012278558338423947	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P45470	P45470		yhbO		877284.0	796682.0	860032.0	868054.0	715514.0	746526.0	0	0.03467531635074561	0.20598155350263986	False	0.012309102015882714	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADA3	P0ADA3		nlpD		5848210.0	6280950.0	5792420.0	6048360.0	6092600.0	6271380.0	0	0.03480878661068215	-0.0759317048442061	False	0.01233964569334148	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADQ7	P0ADQ7		ygaM		12332400.0	13781300.0	11867700.0	12508500.0	13025600.0	13008000.0	0	0.03500657697824059	-0.11719034042722412	False	0.012370189370800245	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFP4	P0AFP4		ybbO		1042700.0	914078.0	1076030.0	993560.0	976850.0	927697.0	0	0.035348751970537585	0.14298494609400403	False	0.01240073304825901	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AGD3	P0AGD3		sodB		75731100.0	76503600.0	72962400.0	74706700.0	79018500.0	78144200.0	0	0.03564800995705167	-0.06481920225403057	False	0.012431276725717777	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A894	P0A894		yhbJ		8410710.0	7079150.0	8354860.0	8202740.0	7560800.0	7724030.0	0	0.036162428422434896	0.15892121471973594	False	0.012461820403176544	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8M0	P0A8M0		asnS		26748600.0	27389700.0	26811900.0	26767000.0	27390900.0	27852700.0	0	0.03625104854987819	-0.04082930681979979	False	0.01249236408063531	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P68688	P68688		grxA		937854.0	819329.0	963465.0	952628.0	869584.0	771532.0	0	0.036365806068163135	0.21403927581596685	False	0.012522907758094075	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P30859	P30859		artI		2971080.0	2524190.0	2748460.0	2993310.0	2564470.0	2642220.0	0	0.036411454467600114	0.1725120616611901	False	0.01255345143555284	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P42596	P42596		rlmG		2195880.0	2344640.0	2278650.0	2225850.0	2345210.0	2358850.0	0	0.03671245925467123	-0.07311428636318458	False	0.012583995113011608	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P67080	P67080		yggS		3106340.0	3281130.0	3173690.0	3048500.0	3220090.0	3376450.0	0	0.03698797087848321	-0.08252101345335393	False	0.012614538790470375	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACI0	P0ACI0		rob		3661490.0	3857730.0	3727680.0	3676800.0	3839850.0	3996260.0	0	0.03704043610947468	-0.07961883927672382	False	0.01264508246792914	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P06961	P06961		cca		1045410.0	978563.0	1085630.0	1043500.0	951138.0	1017160.0	0	0.03711140243685714	0.1073685445352453	False	0.012675626145387905	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8G9	P0A8G9		xseB		9108700.0	9322240.0	8531430.0	8586710.0	9482340.0	9647900.0	0	0.03740692164783356	-0.1175104157557268	False	0.01270616982284667	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AGL7	P0AGL7		rsmE		4116550.0	4262780.0	4073770.0	4209850.0	4384880.0	4473050.0	0	0.03740796012048346	-0.08148589115709898	False	0.012736713500305438	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P33937	P33937		napA		4691300.0	4448580.0	4666800.0	4555220.0	4434280.0	4424950.0	0	0.037412015432506426	0.06419354357526448	False	0.012767257177764203	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABC3	P0ABC3		hflC		11563400.0	11077400.0	11219500.0	11555600.0	11065700.0	10858600.0	0	0.037760507195828776	0.057286676623872046	False	0.01279780085522297	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6D3	P0A6D3		aroA		5339400.0	5796910.0	5545390.0	5681460.0	6086270.0	6248760.0	0	0.03801892403563139	-0.1302862268307579	False	0.012828344532681736	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8U0	P0A8U0		syd		641666.0	524478.0	557611.0	614829.0	524768.0	473845.0	0	0.03816396053304903	0.2522566154321015	False	0.012858888210140501	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P65870	P65870		queD		2969780.0	2773490.0	2996640.0	3138120.0	2846490.0	2862270.0	0	0.03852602412485814	0.10213912340532844	False	0.012889431887599268	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A910	P0A910		ompA		579542000.0	557354000.0	567279000.0	583937000.0	563916000.0	549538000.0	0	0.03855746759181833	0.050858060268742816	False	0.012919975565058034	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P27833	P27833		rffA		2321700.0	2137500.0	2264090.0	2195570.0	2081720.0	1964310.0	0	0.038681142898244925	0.1331439679568753	False	0.0129505192425168	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A898	P0A898		ybeY		3384370.0	3170870.0	3422670.0	3372870.0	3087430.0	2924780.0	0	0.039309059073901934	0.14867478764350658	False	0.012981062919975564	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9J0	P0A9J0		rng		19266100.0	17984000.0	18876400.0	19824500.0	18524300.0	17301200.0	0	0.03952149601842064	0.10737092162989866	False	0.013011606597434331	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A968	P0A968		cspD		1816670.0	1536440.0	1647360.0	1839970.0	1561730.0	1470990.0	0	0.03967425412556633	0.21515181262290878	False	0.013042150274893098	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADW3	P0ADW3		yhcB		29991900.0	30521600.0	30057900.0	30118200.0	30664400.0	30304900.0	0	0.039926847763572415	-0.021012733301731458	False	0.013072693952351864	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P17315	P17315		cirA		2332600.0	2132890.0	2556510.0	2340550.0	2220510.0	2007810.0	0	0.040651420077775696	0.18462658659782522	False	0.013103237629810631	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P27848	P27848		yigL		5376820.0	4207380.0	5187020.0	5210560.0	4322300.0	4825500.0	0	0.040991894762318584	0.24018571082545956	False	0.013133781307269395	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P16700	P16700		cysP		6663200.0	6441000.0	6616050.0	6593000.0	6556650.0	6492930.0	0	0.041318091883259654	0.02797820550058279	False	0.013164324984728162	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AG99	P0AG99		secG		5409220.0	6050170.0	5280000.0	5446810.0	5757590.0	5676850.0	0	0.041410068030212556	-0.11579994529014442	False	0.013194868662186929	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACV8	P0ACV8		ymjA		480620.0	563758.0	476223.0	490392.0	540180.0	516578.0	0	0.04150687821523875	-0.16315406132980473	False	0.013225412339645694	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AG18	P0AG18		purE		1247750.0	1531810.0	1062260.0	1288900.0	1469810.0	1507640.0	0	0.04157972169785707	-0.32533067249786063	False	0.013255956017104461	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7M2	P0A7M2		rpmB		131493000.0	136339000.0	130920000.0	126005000.0	136017000.0	137864000.0	0	0.0420028502507598	-0.07878777172697501	False	0.013286499694563225	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7L8	P0A7L8		rpmA		112445000.0	114971000.0	109996000.0	112413000.0	114245000.0	117692000.0	0	0.04200586081547704	-0.05102090893623758	False	0.013317043372021992	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P62620	P62620		ispG		6508400.0	6188720.0	6379540.0	6599940.0	6264290.0	6287990.0	0	0.0423054544058595	0.056379219002158164	False	0.013347587049480759	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P10371	P10371		hisA		2789690.0	2663250.0	2975430.0	2830450.0	2593990.0	2675140.0	0	0.04232543263630755	0.11583952123447658	False	0.013378130726939524	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
