Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P07862	P07862		ddlB		2172470.0	2114280.0	2258830.0	2205420.0	2263160.0	2094420.0	0	0.019922376849006922	-0.07623021626774361	False	0.0026378896882494006	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P77717	P77717		ybaY		1418690.0	1490130.0	1361720.0	1362360.0	1314220.0	1439790.0	0	0.020167260931926702	0.10680623761756428	False	0.002667865707434053	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A817	P0A817		metK		10023600.0	10133100.0	9743830.0	9880840.0	9744210.0	9964430.0	0	0.020542736136774185	0.03648764534378908	False	0.002697841726618705	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ADT8	P0ADT8		ygiM		3784550.0	3803500.0	3999610.0	3920660.0	3886060.0	3698100.0	0	0.020654999315428392	-0.0650071432432714	False	0.002727817745803357	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AC47	P0AC47		frdB		18236800.0	18655100.0	17620100.0	17611600.0	18041700.0	18484000.0	0	0.020789833399574797	0.05584288222649568	False	0.0027577937649880097	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ADV7	P0ADV7		mlaC		9096440.0	8957470.0	9590240.0	9570240.0	9421580.0	9258210.0	0	0.020829104307728656	-0.06556859760783985	False	0.002787769784172662	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P06722	P06722		mutH		496519.0	526553.0	465605.0	473296.0	449189.0	500518.0	0	0.021305694209588107	0.1343736126027523	False	0.0028177458033573142	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P07017	P07017		tar		3503580.0	3497300.0	3605630.0	3583780.0	3560780.0	3505260.0	0	0.021371933667117975	-0.033129443960105184	False	0.0028477218225419665	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P21165	P21165		pepQ		10925500.0	10926500.0	10761100.0	10788300.0	10660200.0	11075400.0	0	0.021454501513835628	0.03179785443410189	False	0.002877697841726619	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AF28	P0AF28		narL		6756530.0	6740860.0	6567790.0	6540590.0	6659210.0	6871800.0	0	0.022189694696519217	0.04325161819767457	False	0.0029076738609112715	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P61175	P61175		rplV		200516000.0	203225000.0	191376000.0	195489000.0	196859000.0	203620000.0	0	0.02226728687297962	0.05726788651354899	False	0.0029376498800959233	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P22188	P22188		murE		4601950.0	4557060.0	4840960.0	4768810.0	4714140.0	4598760.0	0	0.02379378858326298	-0.0581787168272322	False	0.0029676258992805756	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AD33	P0AD33		yfcZ		41873600.0	44785700.0	48555100.0	48589600.0	46479300.0	44382400.0	0	0.024277892627112024	-0.1322708697103568	False	0.002997601918465228	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ABS1	P0ABS1		dksA		25854600.0	26048400.0	25539000.0	25694900.0	25319400.0	26173100.0	0	0.024828606838411378	0.028416420618483526	False	0.0030275779376498805	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P00957	P00957		alaS		14648100.0	14616600.0	14251300.0	14138600.0	14387100.0	14527300.0	0	0.02530688207950377	0.033832031620308324	False	0.003057553956834533	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A7L3	P0A7L3		rplT		43714100.0	44145300.0	42607500.0	43251600.0	42937800.0	44668800.0	0	0.02550112642727356	0.04120150627912625	False	0.003087529976019185	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AGJ5	P0AGJ5		yfiF		12597000.0	12802100.0	13078000.0	12913600.0	12917900.0	12619600.0	0	0.025916531623117082	-0.033413239570098896	False	0.003117505995203837	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AA57	P0AA57		yobA		1190760.0	1229210.0	1322110.0	1298660.0	1263170.0	1232190.0	0	0.0260326593034595	-0.08877094311368461	False	0.003147482014388489	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ADG7	P0ADG7		guaB		38365700.0	38561900.0	38107800.0	37570700.0	37918400.0	38864700.0	0	0.027065060367159027	0.027615854651826057	False	0.003177458033573142	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P30014	P30014		rnt		5462120.0	5431790.0	5586880.0	5727780.0	5651970.0	5538410.0	0	0.02855102353515229	-0.046163855945737714	False	0.003207434052757794	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P27859	P27859		tatD		1105580.0	1206720.0	1357690.0	1416690.0	1286470.0	1222020.0	0	0.028721134791732727	-0.20034906936140287	False	0.0032374100719424464	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P60716	P60716		lipA		7953950.0	7964140.0	7818430.0	7890830.0	7827830.0	7927380.0	0	0.02880229662074634	0.018779254583761427	False	0.003267386091127098	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P15254	P15254		purL		3063250.0	3047170.0	3100090.0	3105520.0	3079840.0	3070190.0	0	0.02883904697011347	-0.016381813255207645	False	0.0032973621103117505	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ADU2	P0ADU2		ygiN		9560340.0	9165540.0	8720660.0	8966950.0	8644920.0	9705510.0	0	0.029083535024267672	0.1106384929919032	False	0.003327338129496403	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P00959	P00959		metG		18712400.0	18863900.0	18237000.0	18356600.0	18584900.0	18922200.0	0	0.029414781230768152	0.03410632710196826	False	0.0033573141486810554	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ABU0	P0ABU0		menB		11279500.0	11382000.0	11647700.0	11735800.0	11538300.0	11470500.0	0	0.0295804892028337	-0.03300296964616687	False	0.0033872901678657077	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ACG1	P0ACG1		stpA		27365900.0	26574300.0	25736200.0	26261300.0	25149100.0	27421300.0	0	0.03023005377566408	0.07674370147623148	False	0.00341726618705036	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P31060	P31060		modF		301154.0	293035.0	231196.0	271593.0	255537.0	315634.0	0	0.030468669389670616	0.26276771783172354	False	0.003447242206235012	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A705	P0A705		infB		22723800.0	22902700.0	22145300.0	22461000.0	22540300.0	23084700.0	0	0.031697002074513675	0.03323092911182923	False	0.0034772182254196645	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A7R1	P0A7R1		rplI		312250000.0	310944000.0	325461000.0	316706000.0	324348000.0	307764000.0	0	0.03250573867637295	-0.054076040441224146	False	0.0035071942446043168	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P52007	P52007		yecM		1843190.0	1840220.0	1928200.0	1874140.0	1923540.0	1779630.0	0	0.03291971949333622	-0.0677934490179363	False	0.003537170263788969	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AFD4	P0AFD4		nuoH		2537740.0	2477800.0	2580960.0	2682520.0	2626160.0	2508080.0	0	0.03294897636326423	-0.0685324887120888	False	0.0035671462829736213	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P11875	P11875		argS		13826500.0	14027900.0	13625400.0	13746200.0	13707900.0	13980700.0	0	0.03324447216468672	0.02629526164939536	False	0.0035971223021582736	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P37689	P37689		gpmI		28349600.0	28792800.0	27344800.0	27604300.0	28058300.0	28417700.0	0	0.033910476854454905	0.04369821213240541	False	0.0036270983213429263	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P69741	P69741		hybO		2963190.0	2886410.0	2822150.0	2849070.0	2769120.0	2903700.0	0	0.03430772831823975	0.05252590068980859	False	0.003657074340527578	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P75957	P75957		lolD		4929550.0	4785510.0	4633150.0	4615250.0	4671450.0	4805440.0	0	0.03471344005727639	0.06094746723950633	False	0.0036870503597122304	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A8X2	P0A8X2		yceI		1110410.0	1108630.0	1197430.0	1170120.0	1151530.0	1046630.0	0	0.03526231444387774	-0.10781929941248282	False	0.0037170263788968826	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AG99	P0AG99		secG		6187220.0	6282960.0	6023990.0	5973680.0	6137620.0	6249690.0	0	0.0361653446546051	0.045770600655073136	False	0.003747002398081535	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P05825	P05825		fepA		1961770.0	1924870.0	2005660.0	2043690.0	2008580.0	1879330.0	0	0.03626932271645788	-0.07126157714542479	False	0.0037769784172661876	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P64581	P64581		yqjD		23381000.0	23428500.0	24349200.0	23931200.0	23787800.0	22809700.0	0	0.036390084960784996	-0.04987757652288991	False	0.00380695443645084	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A870	P0A870		talB		47288800.0	46908900.0	47513600.0	47387300.0	47750400.0	46996900.0	0	0.03644212380650737	-0.014807980784224753	False	0.0038369304556354917	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P62399	P62399		rplE		148007000.0	149783000.0	145267000.0	147456000.0	146017000.0	150783000.0	0	0.03649835152457618	0.03197654286080569	False	0.003866906474820144	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ACF4	P0ACF4		hupB		36842300.0	36631800.0	38930800.0	37390600.0	38621800.0	35857200.0	0	0.036533942954096045	-0.0722146359767177	False	0.0038968824940047962	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P23917	P23917		mak		1517920.0	1504750.0	1568820.0	1633310.0	1595020.0	1550660.0	0	0.03669735180878254	-0.06893252709983039	False	0.0039268585131894485	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P37666	P37666		ghrB		10794300.0	11044400.0	10358300.0	10737300.0	10371000.0	11139500.0	0	0.03712690753174303	0.06769135414301196	False	0.003956834532374101	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AEK2	P0AEK2		fabG		69050700.0	70020700.0	66828100.0	66998100.0	67791000.0	68337500.0	0	0.037239513828651885	0.040859081444299374	False	0.003986810551558753	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A7D7	P0A7D7		purC		7133530.0	7257630.0	6993570.0	7114250.0	6961120.0	7285730.0	0	0.037286177001790134	0.041040054464204945	False	0.004016786570743405	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A9W6	P0A9W6		yrbA		7145660.0	7143890.0	6852980.0	6764110.0	6461810.0	7602200.0	0	0.03816067151943013	0.12470705139915161	False	0.0040467625899280575	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P37651	P37651		bcsZ		2202460.0	2139080.0	2238310.0	2320070.0	2247380.0	2160200.0	0	0.03841169084779768	-0.06593041182208798	False	0.004076738609112711	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A7U7	P0A7U7		rpsT		33250600.0	33278100.0	31766400.0	31969100.0	31744900.0	32478300.0	0	0.03846018491175254	0.052325919951788806	False	0.004106714628297362	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P60438	P60438		rplC		289425000.0	290134000.0	297182000.0	293134000.0	295581000.0	284119000.0	0	0.038566999562902535	-0.03664543055707243	False	0.004136690647482014	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ACP7	P0ACP7		purR		6362980.0	6295410.0	6056200.0	5831950.0	5921860.0	6098560.0	0	0.03897893348545357	0.07473692899911132	False	0.004166666666666667	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P75821	P75821		ybjS		1331040.0	1451200.0	1524610.0	1573350.0	1535140.0	1413520.0	0	0.03917801006395639	-0.14304566432872984	False	0.004196642685851319	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P08957	P08957		hsdM		7575500.0	7510900.0	7363810.0	7458960.0	7450780.0	7540950.0	0	0.03940515510100986	0.022736117519920596	False	0.004226618705035972	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P08660	P08660		lysC		2439390.0	2502410.0	2413120.0	2355600.0	2415580.0	2489800.0	0	0.03992923103260857	0.04882525689430616	False	0.004256594724220623	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AF70	P0AF70		yjeI		9369380.0	9706060.0	8049110.0	8893450.0	8846530.0	10394700.0	0	0.039995738123310136	0.19249304736090572	False	0.004286570743405276	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P03841	P03841		malM		10124100.0	10178600.0	10420700.0	10443600.0	10808400.0	9921760.0	0	0.04015501362122757	-0.06752329386420236	False	0.004316546762589928	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P25745	P25745		mnmA		3867450.0	4009010.0	4065740.0	4054630.0	4184280.0	3884810.0	0	0.041232395828573215	-0.06515976858338295	False	0.00434652278177458	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P69874	P69874		potA		4204470.0	4202210.0	4251910.0	4311910.0	4312610.0	4228890.0	0	0.04161448351146196	-0.02724191379320031	False	0.004376498800959233	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AE06	P0AE06		acrA		21122100.0	20966600.0	21299100.0	21404700.0	21168000.0	20850500.0	0	0.04169700681473407	-0.021220267205243868	False	0.004406474820143886	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P08192	P08192		folC		2578440.0	2573640.0	2566190.0	2552400.0	2564700.0	2581600.0	0	0.04170838376429275	0.009430862482832623	False	0.004436450839328537	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AAI9	P0AAI9		fabD		5159070.0	5196140.0	5365970.0	5273710.0	5265510.0	5050320.0	0	0.04189702172394093	-0.04604928950581499	False	0.004466426858513189	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AGD7	P0AGD7		ffh		4877800.0	4830620.0	4786880.0	4781020.0	4819970.0	4893370.0	0	0.041914596081293796	0.021292207293743884	False	0.0044964028776978415	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P25516	P25516		acnA		3184540.0	3155460.0	3227040.0	3340110.0	3257630.0	3085730.0	0	0.041977653860052096	-0.05982074643659111	False	0.004526378896882495	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AFF6	P0AFF6		nusA		22663800.0	22496200.0	21836300.0	22342400.0	21774900.0	22846200.0	0	0.042050841138493215	0.04421487076367995	False	0.004556354916067147	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P62556	P62556		sopA		4061430.0	4086730.0	4164110.0	4136630.0	4214990.0	4089190.0	0	0.04208231865503448	-0.03245126495709473	False	0.004586330935251799	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P08839	P08839		ptsI		32655600.0	32619200.0	31973800.0	32387100.0	32306900.0	32841000.0	0	0.042203015115382485	0.021450069740761118	False	0.004616306954436451	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P00370	P00370		gdhA		1930640.0	1869860.0	1845370.0	1846520.0	1815610.0	1910620.0	0	0.042258933958617614	0.05237610837605016	False	0.004646282973621103	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A9T0	P0A9T0		serA		9019860.0	9084180.0	8981750.0	8913130.0	8992580.0	9068190.0	0	0.042554724954142496	0.015199497699802741	False	0.004676258992805756	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P77247	P77247		yniC		2482400.0	2434600.0	2555650.0	2555050.0	2678030.0	2408090.0	0	0.043478382954272005	-0.08854162185326762	False	0.004706235011990408	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AC75	P0AC75		waaA		879491.0	958350.0	1029050.0	1144250.0	1186890.0	993453.0	0	0.04364067986621515	-0.24708124599129216	False	0.0047362110311750605	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ADB1	P0ADB1		osmE		20118800.0	20193500.0	19722500.0	19842100.0	19678600.0	20559200.0	0	0.0446948861016117	0.03911734786978346	False	0.004766187050359712	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AAT6	P0AAT6		rsfS		3615150.0	3691700.0	3402050.0	3462990.0	3581390.0	3720240.0	0	0.045428114699942485	0.07804212553445049	False	0.004796163069544364	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P76004	P76004		ycgM		1401680.0	1405500.0	1331390.0	1343760.0	1248180.0	1450400.0	0	0.045740115979982	0.11795494961981054	False	0.004826139088729017	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A7M6	P0A7M6		rpmC		23939500.0	23938800.0	23472000.0	22962100.0	23187800.0	23509500.0	0	0.04583981949214128	0.03613635614744218	False	0.004856115107913669	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ADZ7	P0ADZ7		yajC		19929300.0	20524900.0	19296900.0	19390400.0	19224700.0	20833600.0	0	0.04740132816847298	0.0817375970440082	False	0.004886091127098322	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
O00762ups|UBE2C_HUMAN_UPS Ubiquitin-conjugating enzyme E2 C (Chain 1-179, N-terminal His tag)- Homo sapiens (Human)	O00762ups|UBE2C_HUMAN_UPS Ubiquitin-conjugating enzyme E2 C (Chain 1-179, N-terminal His tag)- Homo sapiens (Human)				564340.0	526119.0	1018810.0	829669.0	911691.0	144767.0	1	0.047477772341359234	-1.1599821009095712	False	0.004916067146282974	False	True	Human	True	False	False	False	umpire	manual	min	0.6609640474436812
P76027	P76027		oppD		989441.0	1034450.0	1092500.0	1098820.0	1106750.0	1049640.0	0	0.047555903720873885	-0.10172498329295235	False	0.0049460431654676255	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A6F5	P0A6F5		groL		84182700.0	84699000.0	85350500.0	85772300.0	86615700.0	84764900.0	0	0.04792560929424933	-0.023088235584193484	False	0.004976019184652279	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P13033	P13033		glpB		1308080.0	1236790.0	1206240.0	1145290.0	1220780.0	1292750.0	0	0.04950308012246108	0.10335458244533872	False	0.00500599520383693	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P09546	P09546		putA		1724530.0	1739780.0	1954710.0	1837020.0	1857320.0	1766550.0	0	0.04971447391767641	-0.11096011219540614	False	0.005035971223021583	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P04983	P04983		rbsA		637225.0	703345.0	722758.0	776292.0	835518.0	570875.0	0	0.04982143743512678	-0.2884919226108228	False	0.0050659472422062354	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A698	P0A698		uvrA		5514930.0	5503380.0	5644000.0	5647030.0	5765640.0	5603690.0	0	0.0499172955184311	-0.03724203339353065	False	0.005095923261390888	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ADH5	P0ADH5		fimB		949627.0	870386.0	1041180.0	995610.0	959684.0	851368.0	0	0.05026498105631926	-0.1656801039514554	False	0.00512589928057554	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ACR9	P0ACR9		mprA		9956330.0	9924850.0	10208600.0	10100700.0	10434500.0	9799810.0	0	0.050329511274603396	-0.05075628287278362	False	0.005155875299760191	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P26612	P26612		amyA		675944.0	624727.0	732943.0	707985.0	685130.0	656458.0	0	0.05069646062825143	-0.11944210362136362	False	0.0051858513189448445	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P37330	P37330		glcB		1751320.0	1853410.0	1964930.0	1856430.0	1919740.0	1761380.0	0	0.05070480443688681	-0.09745055633520563	False	0.005215827338129497	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AEH5	P0AEH5		elaB		9300570.0	9120750.0	9567830.0	9498620.0	9303150.0	9080850.0	0	0.05141667313558153	-0.04480035343319895	False	0.005245803357314149	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
