Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0AC84	P0AC84		gloB		1763950.0	1794810.0	1937600.0	1726940.0	1588540.0	1754180.0	0	0.15324693311607712	-0.11124315990408729	False	0.018461070559610708	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P67087	P67087		rsmI		2798400.0	2703210.0	2729880.0	2733670.0	2837210.0	2741270.0	0	0.15332184992390446	0.033997733381803216	False	0.018491484184914843	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0A917	P0A917		ompX		17454200.0	16843700.0	16753500.0	17074500.0	17296300.0	17236100.0	0	0.15373189405192933	0.027874320522805248	False	0.01852189781021898	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P67660	P67660		yhaJ		2818180.0	2663550.0	2852550.0	2838270.0	3002750.0	2714690.0	0	0.15378798020704362	0.07320283572619594	False	0.018552311435523116	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P52697	P52697		pgl		12263200.0	12203500.0	12126300.0	12418700.0	12226000.0	11811600.0	0	0.15440487651432142	0.030277260310060058	False	0.01858272506082725	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0AFX0	P0AFX0		hpf		661019.0	819596.0	739770.0	764557.0	714950.0	924456.0	0	0.15451953212021566	-0.21459642892082628	False	0.01861313868613139	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0A9S5	P0A9S5		gldA		13270000.0	13539700.0	13845300.0	13237600.0	12701900.0	13199000.0	0	0.15555968132912273	-0.04970782087382726	False	0.018643552311435524	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P33599	P33599		nuoC		13725000.0	13991100.0	13905000.0	13811000.0	13638200.0	13747000.0	0	0.1558728856132646	-0.016336850715317333	False	0.018673965936739662	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P76346	P76346		mtfA		1063080.0	1107740.0	1089060.0	1082180.0	974881.0	1134150.0	0	0.15594488957121794	-0.09432247193268754	False	0.018704379562043797	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P06136	P06136		ftsQ		914689.0	896588.0	919472.0	836681.0	855578.0	940617.0	0	0.1561678000170694	-0.08056843043039748	False	0.018734793187347932	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P46887	P46887		yecH		249674.0	330738.0	343122.0	286184.0	337145.0	361429.0	0	0.1563434098027422	-0.24597503430432213	False	0.01876520681265207	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P25397	P25397		tehB		4297000.0	4634120.0	4666270.0	4594340.0	4307900.0	4515150.0	0	0.15721921232564226	-0.06583709010441557	False	0.018795620437956205	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P68688	P68688		grxA		1657640.0	1547980.0	1582180.0	1569880.0	1673490.0	1383980.0	0	0.15807072233095487	0.11862792794344637	False	0.018826034063260343	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P37655	P37655		bcsQ		1212730.0	1155140.0	1155730.0	1150950.0	1179740.0	1102840.0	0	0.15904643734992446	0.05380197322178697	False	0.018856447688564478	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0A8I5	P0A8I5		trmB		6638210.0	6962210.0	6983550.0	6733990.0	7022330.0	7180680.0	0	0.15996066048673108	-0.050867420295940456	False	0.018886861313868613	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0A9M0	P0A9M0		lon		9708690.0	9534450.0	9578610.0	9580360.0	9765830.0	9595090.0	0	0.16024858447387838	0.017320132258481093	False	0.01891727493917275	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P36929	P36929		rsmB		3669670.0	3442520.0	3442490.0	3576140.0	3607770.0	3612970.0	0	0.16059786239639195	0.048059232889439696	False	0.018947688564476886	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P77434	P77434		alaC		2253050.0	2203390.0	2186870.0	2263070.0	2257190.0	2253390.0	0	0.16067002420739954	0.027884954944560333	False	0.018978102189781024	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0AEI4	P0AEI4		rimO		5524930.0	5385170.0	5488890.0	5529690.0	5444770.0	5409750.0	0	0.16100958068279525	0.01897439420838257	False	0.01900851581508516	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P09148	P09148		galT		3816610.0	4223050.0	3990560.0	3941920.0	3722970.0	3891710.0	0	0.16193258467658997	-0.07633008184261204	False	0.019038929440389294	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P08245	P08245		yciH		816683.0	746567.0	726781.0	750753.0	771998.0	743908.0	0	0.16210426807766684	0.07738417748604265	False	0.019069343065693432	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P43329	P43329		hrpA		2530340.0	2409310.0	2475650.0	2450500.0	2597170.0	2429170.0	0	0.162121383674586	0.051132774536093266	False	0.019099756690997567	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0A9L8	P0A9L8		proC		631177.0	643782.0	661283.0	573295.0	650848.0	726968.0	0	0.1624409553471248	-0.13125579151600014	False	0.019130170316301705	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P78067	P78067		ynjE		2790240.0	3104390.0	2930130.0	2914580.0	2648400.0	2859210.0	0	0.16436937676633168	-0.09045617232838922	False	0.01916058394160584	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0A784	P0A784		orn		3373560.0	3742660.0	3526480.0	3383600.0	3427920.0	3458600.0	0	0.16485153948163184	-0.07488886510730156	False	0.019190997566909975	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0AB83	P0AB83		nth		1511240.0	1607670.0	1530510.0	1490910.0	1514490.0	1534740.0	0	0.16508704889138343	-0.04907441063205182	False	0.019221411192214113	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P37177	P37177		ptsP		980710.0	948103.0	842518.0	1087490.0	1078170.0	1024440.0	0	0.16552060843768748	0.16052215102414968	False	0.019251824817518248	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0ADE8	P0ADE8		ygfZ		6832340.0	7088930.0	6837030.0	6856900.0	6625700.0	6917700.0	0	0.16654443790516868	-0.037067523367922704	False	0.019282238442822387	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0A6F5	P0A6F5		groL		78541400.0	77206700.0	77040700.0	77372100.0	78643600.0	77794300.0	0	0.1666132107329317	0.015555077559027495	False	0.01931265206812652	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0AAR3	P0AAR3		ybaK		1525080.0	1509090.0	1477620.0	1531110.0	1547060.0	1387360.0	0	0.16766101948873663	0.07367648807204225	False	0.019343065693430656	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0A6Z1	P0A6Z1		hscA		5245870.0	5085400.0	5041290.0	5093480.0	5101540.0	5012930.0	0	0.16889102466667635	0.028426916181749924	False	0.019373479318734795	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P27303	P27303		emrA		1690410.0	1705860.0	1778690.0	1623650.0	1628990.0	1664690.0	0	0.17002811159872108	-0.0589580142977847	False	0.01940389294403893	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P04036	P04036		dapB		5047430.0	5278260.0	5326200.0	5165130.0	5276220.0	5293340.0	0	0.17023772991320857	-0.03760362123322584	False	0.019434306569343068	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0ABQ0	P0ABQ0		coaBC		822919.0	789270.0	847302.0	763762.0	762113.0	870216.0	0	0.1702545765620497	-0.09391980414034995	False	0.019464720194647202	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P64599	P64599		yhbT		4756840.0	4770790.0	4805570.0	4772910.0	4622040.0	4868590.0	0	0.17028842322164892	-0.02958066515535198	False	0.01949513381995134	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0AC59	P0AC59		grxB		7231410.0	7173500.0	6980140.0	7272050.0	7114270.0	6784110.0	0	0.17068756710853478	0.046108622249148835	False	0.019525547445255476	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0AD68	P0AD68		ftsI		379135.0	383056.0	374525.0	345578.0	353276.0	382623.0	0	0.1707478602767663	-0.08094951113732661	False	0.01955596107055961	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
Q46919	Q46919		yqcC		493004.0	554798.0	499693.0	459166.0	525551.0	557914.0	0	0.17074999119063652	-0.12584025380057712	False	0.01958637469586375	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0A7L0	P0A7L0		rplA		305843000.0	319255000.0	317959000.0	316114000.0	298030000.0	314984000.0	0	0.1710009856051866	-0.0496481235383063	False	0.019616788321167884	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P30130	P30130		fimD		10006200.0	9938510.0	10306900.0	9683090.0	10040600.0	10371100.0	0	0.17123015268046832	-0.04239571295773893	False	0.019647201946472022	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P07330	P07330		cheB		1312020.0	1267380.0	1174690.0	1237610.0	1325040.0	1239510.0	0	0.17138585287560254	0.07374839205685309	False	0.019677615571776157	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P00490	P00490		malP		4839810.0	4786190.0	4838270.0	4875270.0	4823560.0	4806840.0	0	0.17144219462322197	0.01069105385533612	False	0.01970802919708029	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0ACC3	P0ACC3		erpA		7414410.0	7335710.0	7355980.0	7511290.0	7746900.0	7363360.0	0	0.17155512368285045	0.03984081176412003	False	0.01973844282238443	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0ABZ6	P0ABZ6		surA		12745700.0	12692600.0	12436700.0	12590200.0	12763600.0	12473200.0	0	0.17200058000206045	0.018943482002083	False	0.019768856447688565	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0AEM9	P0AEM9		fliY		7030090.0	6951890.0	6980050.0	7026550.0	7150140.0	7029020.0	0	0.17225713158111564	0.01682078823412647	False	0.019799270072992703	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P37330	P37330		glcB		1957210.0	1878020.0	1936370.0	1950150.0	1939620.0	1814200.0	0	0.1727319983633399	0.054918093822243975	False	0.019829683698296838	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P09546	P09546		putA		981148.0	804747.0	882988.0	886618.0	888825.0	870220.0	0	0.1730075791479991	0.10789434386454368	False	0.019860097323600973	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0A7D4	P0A7D4		purA		22873800.0	23733400.0	23365200.0	23106200.0	22824300.0	22991000.0	0	0.17340776558504445	-0.026701660311931757	False	0.01989051094890511	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P09169	P09169		ompT		5783770.0	5820030.0	5688510.0	5830880.0	5882240.0	5590860.0	0	0.17371613470702046	0.03315280840990813	False	0.019920924574209246	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P10346	P10346		glnQ		2126850.0	2004150.0	2063710.0	2226840.0	2067770.0	2077500.0	0	0.17589433148286143	0.06340382229506762	False	0.019951338199513384	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0A9E5	P0A9E5		fnr		7652010.0	7696380.0	7616400.0	7720660.0	7875580.0	7445090.0	0	0.17609762759709874	0.030756585815727017	False	0.01998175182481752	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0A855	P0A855		tolB		18555500.0	18221100.0	18240100.0	18246400.0	18626900.0	18249800.0	0	0.17635764620791422	0.01880484914829118	False	0.020012165450121654	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P76502	P76502		sixA		7387210.0	7264140.0	7964980.0	6904850.0	7276200.0	7592720.0	0	0.176414919418277	-0.08150531985114864	False	0.020042579075425792	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0A7W1	P0A7W1		rpsE		121058000.0	119353000.0	120487000.0	121219000.0	121369000.0	120941000.0	0	0.17666128989463567	0.011411343977748515	False	0.020072992700729927	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P07001	P07001		pntA		2637450.0	2808520.0	2709860.0	2654060.0	2506860.0	2625940.0	0	0.1776714695409839	-0.06262164153018712	False	0.020103406326034065	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P64483	P64483		yeaK		4038220.0	3742760.0	3653350.0	4069240.0	3663760.0	3602150.0	0	0.17862339496994747	0.0979885552351863	False	0.0201338199513382	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P09126	P09126		hemD		1553720.0	1463260.0	1508850.0	1604830.0	1582610.0	1576130.0	0	0.17888278197480578	0.059931696651838305	False	0.020164233576642335	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0ACP5	P0ACP5		gntR		848509.0	804446.0	812834.0	909568.0	822660.0	807072.0	0	0.1793054120020531	0.09018394162565162	False	0.020194647201946473	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P31224	P31224		acrB		2076440.0	2140860.0	2030340.0	1967300.0	1956270.0	2074170.0	0	0.1796295919413879	-0.05782214001749467	False	0.020225060827250608	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P68699	P68699		atpE		3342210.0	3218910.0	3621610.0	3197610.0	3080330.0	3490360.0	0	0.17999147390315232	-0.10283185620770365	False	0.020255474452554746	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0ACB7	P0ACB7		hemY		5536170.0	5460250.0	5472540.0	5706720.0	5519230.0	5465960.0	0	0.17999192802543382	0.03161877722782257	False	0.02028588807785888	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P77625	P77625		yfbT		8632960.0	9253900.0	8696880.0	8701770.0	8547520.0	8897200.0	0	0.18014854116480392	-0.05285050679283568	False	0.020316301703163016	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0ABU5	P0ABU5		elbB		20357500.0	20021700.0	19947000.0	20813400.0	19890000.0	19512000.0	0	0.18082796574381627	0.03782722825602128	False	0.020346715328467154	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
Q47141	Q47141		hcaR		102880.0	4177250.0	4415630.0	55823.5	4205150.0	4072310.0	2	0.1812456434234868	-1.5371941456446967	False	0.02037712895377129	False	True	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0A6V8	P0A6V8		glk		10793600.0	10743400.0	10635400.0	10728100.0	10781400.0	10489000.0	0	0.18132503770712735	0.01957319545631431	False	0.020407542579075427	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0AD10	P0AD10		yecJ		3156490.0	3315410.0	3037150.0	3460930.0	3547530.0	3089190.0	0	0.18147314301494644	0.10647693010465094	False	0.020437956204379562	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0A8N0	P0A8N0		matP		416688.0	460092.0	393583.0	364500.0	382776.0	430608.0	0	0.18164008641127785	-0.14191670647956475	False	0.020468369829683697	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
