Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML
P0AB61	P0AB61		yciN		5.30611e+06	4.85143e+06	5.27377e+06	5.07768e+06	5.18288e+06	5.12836e+06
P0AB67	P0AB67		pntB		1.88191e+06	1.85684e+06	1.88466e+06	1.79909e+06	1.82831e+06	1.78684e+06
P0AB71	P0AB71		fbaA		1.34932e+08	1.36745e+08	1.39052e+08	1.39678e+08	1.3777e+08	1.38906e+08
P0AB77	P0AB77		kbl		1.69337e+07	1.65867e+07	1.68274e+07	1.57277e+07	1.65748e+07	1.63868e+07
P0AB80	P0AB80		ilvE		7.37556e+06	7.45277e+06	7.42678e+06	7.50108e+06	7.38287e+06	7.39374e+06
P0AB83	P0AB83		nth		1.31636e+06	1.77451e+06	1.51516e+06	1.7979e+06	1.27484e+06	1.4992e+06
P0AB89	P0AB89		purB		8.73686e+06	8.66723e+06	8.62299e+06	8.48429e+06	8.85162e+06	8.83554e+06
P0AB91	P0AB91		aroG		2.92602e+06	3.07702e+06	3.14626e+06	3.06034e+06	3.17954e+06	3.14703e+06
P0AB96	P0AB96		arsC		758969	763226	733530	649272	677568	727562
P0AB98	P0AB98		atpB		1.05681e+06	892402	1.00209e+06	1.10068e+06	1.14388e+06	954005
P0ABA0	P0ABA0		atpF		2.21187e+07	2.16897e+07	2.20632e+07	2.24779e+07	2.25013e+07	2.23404e+07
P0ABA4	P0ABA4		atpH		2.11342e+07	2.10713e+07	2.12153e+07	2.0956e+07	2.12347e+07	2.08301e+07
P0ABA6	P0ABA6		atpG		3.30485e+07	3.36825e+07	3.33126e+07	3.18702e+07	3.10339e+07	3.14591e+07
P0ABB0	P0ABB0		atpA		6.24564e+07	6.36819e+07	6.34754e+07	6.40872e+07	6.37581e+07	6.34517e+07
P0ABB4	P0ABB4		atpD		5.16207e+07	5.26103e+07	5.29379e+07	5.25112e+07	5.27841e+07	5.2967e+07
P0ABB8	P0ABB8		mgtA		803074	822095	782176	891505	904794	942142
P0ABC3	P0ABC3		hflC		1.21598e+07	1.18313e+07	1.21286e+07	1.22275e+07	1.20817e+07	1.22891e+07
P0ABC7	P0ABC7		hflK		1.66047e+07	1.62039e+07	1.6205e+07	1.60637e+07	1.61809e+07	1.61431e+07
P0ABD3	P0ABD3		bfr		7.4173e+06	7.24002e+06	7.20012e+06	7.07585e+06	7.2468e+06	7.23552e+06
P0ABD5	P0ABD5		accA		1.43487e+07	1.42781e+07	1.45966e+07	1.42733e+07	1.41528e+07	1.41459e+07
P0ABD8	P0ABD8		accB		3.34522e+07	3.21681e+07	3.4761e+07	3.49627e+07	3.33402e+07	3.68997e+07
P0ABE2	P0ABE2		bolA		3.79112e+06	3.18619e+06	3.48871e+06	3.91912e+06	3.48468e+06	3.95677e+06
P0ABF1	P0ABF1		pcnB		2.82002e+06	2.80927e+06	2.78346e+06	2.70494e+06	2.64532e+06	2.579e+06
P0ABF6	P0ABF6		cdd		7.05887e+06	6.8628e+06	7.13135e+06	7.13062e+06	7.10579e+06	7.00264e+06
P0ABG4	P0ABG4		ftsW		332803	269070	256932	268971	323595	257392
P0ABH0	P0ABH0		ftsA		2.41324e+06	2.36068e+06	2.5581e+06	2.55417e+06	2.54312e+06	2.59823e+06
P0ABH7	P0ABH7		gltA		1.09112e+07	1.09447e+07	1.08754e+07	1.11996e+07	1.07128e+07	1.08358e+07
P0ABH9	P0ABH9		clpA		1.06307e+07	1.08951e+07	1.07771e+07	1.0822e+07	1.07528e+07	1.0766e+07
P0ABI4	P0ABI4		corA		1.85083e+06	1.82199e+06	1.87931e+06	2.00691e+06	1.87338e+06	1.90279e+06
P0ABI8	P0ABI8		cyoB		2.50631e+06	2.26896e+06	2.27984e+06	2.27205e+06	2.40138e+06	2.35822e+06
P0ABJ1	P0ABJ1		cyoA		2.56175e+06	2.4088e+06	2.47293e+06	2.41401e+06	2.31329e+06	2.49708e+06
P0ABJ9	P0ABJ9		cydA		4.24358e+07	4.2627e+07	4.21427e+07	4.21342e+07	4.21864e+07	4.21258e+07
P0ABK2	P0ABK2		cydB		6.47786e+06	6.20453e+06	6.61296e+06	5.44361e+06	6.161e+06	5.1654e+06
P0ABK5	P0ABK5		cysK		3.98629e+07	3.85872e+07	3.95492e+07	3.94495e+07	3.95665e+07	3.97366e+07
P0ABL5	P0ABL5		napC		983325	883510	945900	902352	1.0426e+06	1.05136e+06
P0ABM9	P0ABM9		ccmH		848048	836701	925436	962720	921462	857730
P0ABN1	P0ABN1		dgkA		400338	342107	349870	445258	342001	342310
P0ABN5	P0ABN5		dcuA		3.65363e+06	3.60442e+06	3.55971e+06	3.67768e+06	3.45765e+06	3.46553e+06
P0ABN9	P0ABN9		dcuB		7.04101e+06	6.72013e+06	7.06973e+06	6.99687e+06	7.15349e+06	6.40731e+06
P0ABP8	P0ABP8		deoD		5.31892e+07	5.33263e+07	5.346e+07	5.11385e+07	5.24119e+07	5.0378e+07
P0ABQ0	P0ABQ0		coaBC		1.00911e+06	1.02567e+06	1.01102e+06	1.0377e+06	1.07174e+06	995339
P0ABQ2	P0ABQ2		garR		1.96686e+06	1.91484e+06	1.98956e+06	1.98593e+06	1.94134e+06	1.97003e+06
P0ABQ4	P0ABQ4		folA		2.72951e+06	2.70674e+06	2.75974e+06	2.56865e+06	2.75261e+06	2.59155e+06
P0ABR1	P0ABR1		dinI		1.01802e+06	1.3834e+06	1.15626e+06	1.22488e+06	893674	1.05778e+06
P0ABS1	P0ABS1		dksA		2.43507e+07	2.45522e+07	2.56128e+07	2.4446e+07	2.4772e+07	2.46389e+07
P0ABS5	P0ABS5		dnaG		3.243e+06	3.22661e+06	3.16308e+06	3.41405e+06	3.19888e+06	3.54805e+06
P0ABT2	P0ABT2		dps		7.57462e+07	7.73726e+07	7.63336e+07	7.51326e+07	7.17819e+07	7.26357e+07
P0ABT5	P0ABT5		dusB		636965	648152	618198	591204	592715	532404
P0ABU0	P0ABU0		menB		1.21996e+07	1.22078e+07	1.22532e+07	1.24146e+07	1.2125e+07	1.24411e+07
P0ABU2	P0ABU2		ychF		1.81146e+07	1.84626e+07	1.85035e+07	1.93126e+07	1.87573e+07	1.94008e+07
P0ABU5	P0ABU5		elbB		2.37692e+07	2.47133e+07	2.50905e+07	2.44892e+07	2.32152e+07	2.38135e+07
P0ABU7	P0ABU7		exbB		2.03909e+06	1.99561e+06	2.07763e+06	2.10491e+06	2.10903e+06	2.16478e+06
P0ABU9	P0ABU9		tolQ		2.40179e+06	2.39954e+06	2.38097e+06	2.39111e+06	2.4095e+06	2.38583e+06
P0ABV2	P0ABV2		exbD		3.40278e+06	3.43608e+06	3.21455e+06	3.20726e+06	3.31526e+06	3.30732e+06
P0ABV6	P0ABV6		tolR		7.65505e+06	7.58276e+06	7.41202e+06	6.73462e+06	7.17249e+06	6.84828e+06
P0ABW5	P0ABW5		sfmA					423266		
P0ABX2	P0ABX2		flgC		2.05063e+06	1.99962e+06	2.20551e+06	2.1944e+06	2.34164e+06	2.15895e+06
P0ABX5	P0ABX5		flgG		1.48755e+06	1.37543e+06	1.40327e+06	1.43238e+06	1.07395e+06	1.20767e+06
P0ABX8	P0ABX8		fliL		2.85153e+06	2.5112e+06	2.53867e+06	2.86597e+06	3.06601e+06	2.89678e+06
P0ABZ1	P0ABZ1		fliG		2.58179e+06	2.66735e+06	2.42006e+06	2.52701e+06	2.5258e+06	2.49195e+06
P0ABZ4	P0ABZ4		kdsC		4.94679e+06	4.89329e+06	4.88155e+06	4.79762e+06	4.71089e+06	4.61441e+06
P0ABZ6	P0ABZ6		surA		1.1802e+07	1.17548e+07	1.1994e+07	1.17455e+07	1.18013e+07	1.15558e+07
P0AC02	P0AC02		bamD		2.52837e+07	2.5151e+07	2.48983e+07	2.52209e+07	2.55982e+07	2.48327e+07
P0AC13	P0AC13		folP		7.47003e+06	7.27239e+06	7.19945e+06	7.21343e+06	7.37078e+06	7.2448e+06
P0AC19	P0AC19		folX		3.65497e+06	3.87674e+06	3.70793e+06	3.75118e+06	3.72724e+06	3.73233e+06
P0AC23	P0AC23		focA		266428	214264	259647	575550	261505	239136
P0AC30	P0AC30		ftsX		5.52191e+06	5.20168e+06	5.33222e+06	5.14809e+06	5.28181e+06	5.45644e+06
P0AC33	P0AC33		fumA		1.79196e+06	1.77836e+06	1.74348e+06	1.7591e+06	1.83006e+06	1.76547e+06
P0AC38	P0AC38		aspA		1.36002e+08	1.35418e+08	1.38724e+08	1.39423e+08	1.38091e+08	1.39902e+08
P0AC41	P0AC41		sdhA		4.04904e+06	3.73508e+06	3.8211e+06	3.81296e+06	3.7358e+06	3.74398e+06
P0AC47	P0AC47		frdB		1.10009e+07	1.04538e+07	1.06625e+07	1.01508e+07	1.05189e+07	1.00579e+07
P0AC51	P0AC51		zur		2.65432e+06	2.73785e+06	2.67185e+06	2.94507e+06	2.8581e+06	2.7663e+06
P0AC53	P0AC53		zwf		1.30731e+07	1.2825e+07	1.27644e+07	1.28455e+07	1.31158e+07	1.27748e+07
P0AC59	P0AC59		grxB		6.83213e+06	6.49301e+06	6.9905e+06	7.20225e+06	7.05696e+06	7.2496e+06
P0AC62	P0AC62		grxC		1.91622e+07	1.8587e+07	1.98368e+07	1.99093e+07	1.95573e+07	2.01237e+07
P0AC69	P0AC69		grxD		2.53529e+07	2.55068e+07	2.68928e+07	2.70514e+07	2.60228e+07	2.72284e+07
P0AC75	P0AC75		waaA		2.46814e+06	2.45694e+06	2.50426e+06	2.50235e+06	2.32623e+06	2.76033e+06
P0AC84	P0AC84		gloB		1.33491e+06	1.15619e+06	1.30286e+06	1.14663e+06	1.20099e+06	1.27464e+06
P0AC86	P0AC86		glgP		1.85499e+06	1.85782e+06	1.83933e+06	1.92278e+06	1.90565e+06	1.90949e+06
P0AC92	P0AC92		gnsA		6.12938e+06	6.3949e+06	6.2222e+06	5.38605e+06	5.66719e+06	5.21973e+06
P0ACA1	P0ACA1		yibF		841571	842181	704661	786790	847462	840526
P0ACA3	P0ACA3		sspA		2.89903e+07	2.96025e+07	2.89488e+07	2.70691e+07	2.79947e+07	2.79236e+07
P0ACA7	P0ACA7		gstB		2.39864e+06	2.43405e+06	2.43709e+06	2.39902e+06	2.46822e+06	2.36052e+06
P0ACB0	P0ACB0		dnaB		2.61382e+06	2.52805e+06	2.36165e+06	2.61713e+06	2.54809e+06	2.50988e+06
P0ACB2	P0ACB2		hemB		1.29449e+07	1.2694e+07	1.26273e+07	1.29485e+07	1.28424e+07	1.26401e+07
P0ACB4	P0ACB4		hemG		1.04981e+07	9.94247e+06	1.0115e+07	9.75264e+06	9.47095e+06	9.92685e+06
P0ACB7	P0ACB7		hemY		5.95737e+06	5.83049e+06	5.74054e+06	5.76356e+06	5.81558e+06	5.59643e+06
P0ACC1	P0ACC1		prmC		1.79094e+06	1.93368e+06	1.8159e+06	1.29669e+06	1.71818e+06	1.63019e+06
P0ACC3	P0ACC3		erpA		7.39054e+06	7.18069e+06	7.08685e+06	7.3898e+06	7.24661e+06	7.3978e+06
P0ACC7	P0ACC7		glmU		1.44414e+07	1.38034e+07	1.44773e+07	1.48394e+07	1.47099e+07	1.48181e+07
P0ACD4	P0ACD4		nifU		1.64768e+07	1.63884e+07	1.60161e+07	1.61282e+07	1.62766e+07	1.60043e+07
P0ACD8	P0ACD8		hyaB		6.0505e+06	5.85989e+06	5.96314e+06	5.98505e+06	6.07591e+06	5.89354e+06
P0ACE0	P0ACE0		hybC		9.44958e+06	9.40844e+06	9.56332e+06	9.15001e+06	9.25503e+06	9.19197e+06
P0ACE3	P0ACE3		hha		3.6721e+06	3.74746e+06	3.72678e+06	3.86515e+06	3.91301e+06	3.96963e+06
P0ACE7	P0ACE7		hinT		1.21282e+07	1.22658e+07	1.21546e+07	1.25148e+07	1.254e+07	1.24432e+07
P0ACF0	P0ACF0		hupA		1.71187e+08	1.76539e+08	1.76519e+08	1.59534e+08	1.59195e+08	1.60164e+08
P0ACF4	P0ACF4		hupB		3.6624e+07	3.82379e+07	3.81049e+07	4.21822e+07	3.98807e+07	3.87707e+07
P0ACF8	P0ACF8		hns		5.28915e+07	5.1101e+07	5.19283e+07	5.09193e+07	5.01045e+07	5.05003e+07
P0ACG1	P0ACG1		stpA		1.57008e+07	1.59721e+07	1.57646e+07	1.54791e+07	1.51513e+07	1.50946e+07
P0ACI0	P0ACI0		rob		4.13846e+06	4.14112e+06	4.01097e+06	4.08382e+06	4.07074e+06	3.97144e+06
P0ACI6	P0ACI6		asnC		306870	369198	332378	285767	304558	292761
P0ACJ0	P0ACJ0		lrp		9.71445e+06	1.00211e+07	9.80164e+06	9.96857e+06	9.78142e+06	9.90246e+06
P0ACJ8	P0ACJ8		crp		1.82982e+07	1.89862e+07	1.88579e+07	1.85544e+07	1.84313e+07	1.86874e+07
P0ACK2	P0ACK2		agaR		2.27003e+06	2.28319e+06	2.12392e+06	2.14072e+06	2.26048e+06	2.33843e+06
P0ACK8	P0ACK8		fucR		381516	480107	404018	440620	322610	427550
P0ACL0	P0ACL0		glpR		2.12808e+06	2.14598e+06	2.12365e+06	2.22016e+06	2.19957e+06	2.20114e+06
P0ACL2	P0ACL2		exuR		2.45244e+06	2.41683e+06	2.48828e+06	2.55451e+06	2.45829e+06	2.59118e+06
P0ACL9	P0ACL9		pdhR		3.86096e+06	3.7423e+06	3.87277e+06	3.76275e+06	3.9659e+06	3.7585e+06
P0ACM2	P0ACM2		ydfH		1.92346e+06	2.10355e+06	1.95421e+06	2.12723e+06	1.86352e+06	2.25402e+06
P0ACM5	P0ACM5		yegW		476212	451105	452033	387181	451386	390830
P0ACN2	P0ACN2		ytfH		537103	507544	500759	463554	412232	531258
P0ACN4	P0ACN4		allR		1.00205e+07	9.818e+06	9.59343e+06	1.13737e+07	1.12646e+07	1.08102e+07
P0ACN7	P0ACN7		cytR		1.33172e+06	1.27015e+06	1.30802e+06	1.23747e+06	1.36933e+06	1.21367e+06
P0ACP1	P0ACP1		cra		4.21527e+06	4.24977e+06	4.25107e+06	4.45308e+06	4.43564e+06	4.44214e+06
P0ACP5	P0ACP5		gntR		692671	758524	724639	843100	880019	839547
P0ACP7	P0ACP7		purR		5.09729e+06	5.39147e+06	5.0958e+06	4.973e+06	4.99836e+06	5.03058e+06
P0ACQ4	P0ACQ4		oxyR		5.07989e+06	5.1435e+06	4.97573e+06	4.96616e+06	4.97454e+06	4.87818e+06
P0ACR4	P0ACR4		yeiE		2.93539e+06	2.85198e+06	2.75822e+06	3.03202e+06	2.91757e+06	2.90247e+06
P0ACR9	P0ACR9		mprA		1.58901e+07	1.59967e+07	1.63379e+07	1.6007e+07	1.50664e+07	1.59244e+07
P0ACS7	P0ACS7		rpiR		899037	852651	840884	823841	829322	852897
P0ACT6	P0ACT6		uidR		683779	736548	576721	336462	1.0208e+06	723752
P0ACU5	P0ACU5		fabR		3.34051e+06	3.43891e+06	3.26854e+06	3.27549e+06	3.30666e+06	3.29341e+06
P0ACU7	P0ACU7		yjdC		3.62175e+07	3.23555e+07	3.48928e+07	3.28958e+07	3.43857e+07	3.47488e+07
P0ACV8	P0ACV8		ymjA		3.4625e+06	3.31948e+06	3.1457e+06	3.54434e+06	3.68407e+06	3.56357e+06
P0ACX5	P0ACX5		ydhZ		2.86667e+06	2.53384e+06	2.8e+06	2.65823e+06	2.81514e+06	2.66339e+06
P0ACY1	P0ACY1		ydjA		8.29297e+06	8.0659e+06	8.24754e+06	8.52148e+06	8.37537e+06	8.41272e+06
P0ACY3	P0ACY3		yeaG		997659	903909	972317	986061	944990	1.04201e+06
P0ACY9	P0ACY9		yebG		1.05093e+06	965831	1.06888e+06	1.12449e+06	1.07065e+06	1.17634e+06
P0ACZ2	P0ACZ2		etp		2.42496e+06	2.25922e+06	2.34942e+06	2.31355e+06	2.26122e+06	2.19491e+06
P0ACZ4	P0ACZ4		evgA		2.47733e+06	2.5187e+06	2.41872e+06	2.53838e+06	2.55571e+06	2.42462e+06
P0AD05	P0AD05		yecA		3.37606e+06	3.2874e+06	3.23048e+06	3.38875e+06	3.23708e+06	3.30634e+06
P0AD07	P0AD07		yecF		3.81944e+06	3.59243e+06	3.8881e+06	3.93176e+06	3.9424e+06	4.06648e+06
P0AD10	P0AD10		yecJ		3.129e+06	3.16547e+06	2.91256e+06	3.33803e+06	3.44227e+06	3.39914e+06
P0AD12	P0AD12		yeeZ		1.26129e+07	1.23313e+07	1.20841e+07	1.18079e+07	1.21673e+07	1.25141e+07
P0AD24	P0AD24		yejL		3.38256e+06	3.89851e+06	4.07523e+06	4.1908e+06	3.97351e+06	3.91383e+06
P0AD33	P0AD33		yfcZ		4.95585e+07	4.93375e+07	4.76347e+07	5.96016e+07	6.01602e+07	5.8914e+07
P0AD37	P0AD37		yfeC		1.31837e+06	1.16573e+06	1.18469e+06	1.14201e+06	1.20584e+06	1.07597e+06
P0AD44	P0AD44		yfhG		1.13392e+06	981526	1.13304e+06	1.09217e+06	1.04481e+06	1.2759e+06
P0AD49	P0AD49		raiA		6.87541e+06	6.3613e+06	6.86973e+06	6.34347e+06	6.43496e+06	6.53352e+06
P0AD57	P0AD57		ispB		1.33255e+06	1.27665e+06	1.34839e+06	1.39798e+06	1.23132e+06	1.3864e+06
P0AD59	P0AD59		ivy		3.22395e+06	2.94374e+06	3.13012e+06	2.92052e+06	3.06658e+06	2.8607e+06
P0AD61	P0AD61		pykF		4.94852e+07	4.94703e+07	4.9939e+07	4.92127e+07	4.89744e+07	4.92454e+07
P0AD68	P0AD68		ftsI		763713	790422	758658	875676	784077	813512
P0AD70	P0AD70		ampH		1.66599e+06	1.61765e+06	1.61387e+06	1.74052e+06	1.65495e+06	1.55731e+06
P0ADA1	P0ADA1		tesA		2.6935e+06	2.38342e+06	2.65321e+06	2.68173e+06	2.6977e+06	2.80614e+06
P0ADA3	P0ADA3		nlpD		6.58491e+06	6.32319e+06	6.19113e+06	6.27618e+06	6.20947e+06	6.35002e+06
P0ADA5	P0ADA5		yajG		1.86414e+07	1.93701e+07	1.85867e+07	1.96055e+07	1.9346e+07	1.97489e+07
P0ADA7	P0ADA7		osmB		2.40648e+06	2.60172e+06	2.55496e+06	2.63717e+06	2.15978e+06	2.49127e+06
P0ADB1	P0ADB1		osmE		2.53843e+07	2.58869e+07	2.55627e+07	2.47482e+07	2.47811e+07	2.42764e+07
P0ADB7	P0ADB7		ecnB		1.22229e+07	1.22289e+07	1.27674e+07	1.38526e+07	1.51291e+07	1.3168e+07
P0ADC1	P0ADC1		lptE		1.10251e+06	965994	1.07736e+06	1.19149e+06	1.17405e+06	1.24863e+06
P0ADC3	P0ADC3		lolC		1.94152e+06	2.07034e+06	2.069e+06	2.1323e+06	2.07657e+06	1.95923e+06
P0ADC6	P0ADC6		lptG		1.58348e+06	1.64624e+06	1.81422e+06	1.68948e+06	1.62791e+06	1.70137e+06
P0ADE4	P0ADE4		tamA		3.64805e+06	3.89543e+06	3.89688e+06	4.08092e+06	4.09717e+06	4.16171e+06
P0ADE6	P0ADE6		ygaU		572403	554191	570856	614306	577094	589106
P0ADE8	P0ADE8		ygfZ		1.09679e+07	1.1255e+07	1.10348e+07	1.07904e+07	1.09383e+07	1.07234e+07
P0ADF6	P0ADF6		edd		1.82841e+06	1.79579e+06	1.64715e+06	1.81162e+06	1.63725e+06	1.66876e+06
P0ADG4	P0ADG4		suhB		1.45537e+07	1.43358e+07	1.44555e+07	1.40573e+07	1.45005e+07	1.43173e+07
P0ADG7	P0ADG7		guaB		3.98524e+07	3.95236e+07	4.01825e+07	4.10617e+07	3.94557e+07	4.0164e+07
P0ADH5	P0ADH5		fimB		1.01768e+06	1.10439e+06	1.06464e+06	1.16928e+06	1.09008e+06	1.05649e+06
P0ADH7	P0ADH7		fimE		922729	1.11464e+06	1.09509e+06	948035	963816	895058
P0ADI4	P0ADI4		entB		477430	372585	365213	447780	528083	451585
P0ADI7	P0ADI7		yecD		8.57388e+06	9.20635e+06	9.05103e+06	9.41234e+06	8.48414e+06	9.008e+06
P0ADK0	P0ADK0		yiaF		1.64775e+07	1.58986e+07	1.62215e+07	1.63944e+07	1.70854e+07	1.66073e+07
P0ADK8	P0ADK8		yibL		1.14848e+07	1.22619e+07	1.18978e+07	1.19359e+07	1.23531e+07	1.1633e+07
P0ADM8	P0ADM8		yieE		254917	228605	212173	196341	198594	178087
P0ADN2	P0ADN2		yifE		7.32995e+06	7.12213e+06	7.11617e+06	6.91228e+06	6.81901e+06	7.148e+06
P0ADP0	P0ADP0		yigB		1.19566e+06	1.16606e+06	1.24299e+06	1.28591e+06	1.17885e+06	1.22736e+06
P0ADP7	P0ADP7		yigP		2.90092e+06	2.27752e+06	2.4129e+06	1.7881e+06	1.34823e+06	1.78916e+06
P0ADP9	P0ADP9		yihD		4.71255e+06	5.06358e+06	4.84942e+06	4.36447e+06	4.42383e+06	4.44032e+06
P0ADQ2	P0ADQ2		yiiD		8.63249e+06	8.51774e+06	8.73888e+06	8.49517e+06	8.56103e+06	8.78754e+06
P0ADQ7	P0ADQ7		ygaM		6.05451e+06	6.05124e+06	5.9594e+06	6.21667e+06	5.97444e+06	6.18082e+06
P0ADR6	P0ADR6		rlmM		3.49513e+06	3.69459e+06	3.52359e+06	3.76243e+06	3.54918e+06	3.62e+06
P0ADR8	P0ADR8		ygdH		7.71029e+06	7.84426e+06	7.75158e+06	7.73529e+06	7.59793e+06	7.68586e+06
P0ADS2	P0ADS2		zapA		1.56254e+07	1.5431e+07	1.54989e+07	1.58526e+07	1.5458e+07	1.52152e+07
P0ADS6	P0ADS6		yggE		5.41856e+06	5.31654e+06	5.51124e+06	5.42392e+06	5.63237e+06	5.48643e+06
P0ADS9	P0ADS9		yggN		1.85054e+06	1.72425e+06	1.80138e+06	1.88823e+06	1.75087e+06	1.82536e+06
P0ADT2	P0ADT2		ygiB		807041	862277	875419	960265	1.31293e+06	1.13865e+06
P0ADT5	P0ADT5		ygiC		3.00339e+06	3.01177e+06	3.04994e+06	3.05913e+06	3.07844e+06	2.86084e+06
P0ADT8	P0ADT8		ygiM		3.90212e+06	3.82356e+06	3.87294e+06	4.04174e+06	3.99207e+06	4.07363e+06
P0ADU2	P0ADU2		ygiN		9.41054e+06	9.45143e+06	9.44728e+06	9.2451e+06	9.40393e+06	9.0679e+06
P0ADU5	P0ADU5		ygiW		7.10432e+06	6.85592e+06	7.08908e+06	7.19652e+06	7.21791e+06	7.0295e+06
P0ADV1	P0ADV1		lptA		3.42639e+06	3.23768e+06	3.36016e+06	3.47224e+06	3.7099e+06	3.47524e+06
P0ADV5	P0ADV5		yhbW		1.18007e+06	1.25413e+06	1.23356e+06	1.24291e+06	1.36818e+06	1.17782e+06
P0ADV7	P0ADV7		mlaC		1.06279e+07	1.07077e+07	1.07853e+07	1.14053e+07	1.12799e+07	1.1142e+07
P0ADW3	P0ADW3		yhcB		3.71476e+07	3.73891e+07	3.7209e+07	3.59593e+07	3.63904e+07	3.68875e+07
P0ADW8	P0ADW8		yheV		638411	688377	669135	851013	855774	794964
P0ADX1	P0ADX1		yhfA		4.45426e+06	4.67898e+06	4.54893e+06	4.66161e+06	4.91777e+06	4.90559e+06
P0ADX7	P0ADX7		yhhA		158979	172405	229110	149343		157442
P0ADX9	P0ADX9		rsmD		1.53429e+06	1.36728e+06	1.41287e+06	1.49259e+06	1.26459e+06	1.34408e+06
P0ADY1	P0ADY1		ppiD		2.08587e+07	2.0618e+07	2.12503e+07	2.1434e+07	2.13454e+07	2.16279e+07
P0ADY3	P0ADY3		rplN		3.96062e+07	3.75845e+07	3.97453e+07	3.84149e+07	3.88177e+07	3.95364e+07
P0ADY7	P0ADY7		rplP		5.85904e+07	6.38448e+07	6.35975e+07	6.72096e+07	6.54501e+07	6.67074e+07
P0ADZ0	P0ADZ0		rplW		8.73454e+06	7.89212e+06	8.10188e+06	8.11269e+06	8.81732e+06	8.65418e+06
P0ADZ4	P0ADZ4		rpsO		1.49504e+08	1.48305e+08	1.49227e+08	1.46426e+08	1.43019e+08	1.49111e+08
P0ADZ7	P0ADZ7		yajC		1.86718e+07	1.90814e+07	1.86737e+07	2.20796e+07	2.26265e+07	2.18619e+07
P0AE01	P0AE01		trmJ		4.15488e+06	4.25362e+06	4.2376e+06	4.23936e+06	4.17329e+06	4.25184e+06
P0AE06	P0AE06		acrA		2.13316e+07	2.16596e+07	2.17349e+07	2.15947e+07	2.18142e+07	2.12898e+07
P0AE08	P0AE08		ahpC		3.02913e+07	3.06014e+07	3.11093e+07	3.00323e+07	3.05559e+07	2.97845e+07
P0AE12	P0AE12		amn		1.13272e+06	1.18672e+06	1.20409e+06	1.1175e+06	1.11479e+06	1.14527e+06
P0AE14	P0AE14		ampE		948723	818950	793927	554050	863159	757756
P0AE18	P0AE18		map		1.80254e+07	1.7135e+07	1.74064e+07	1.73578e+07	1.76082e+07	1.78837e+07
P0AE22	P0AE22		aphA		1.84041e+06	1.74116e+06	1.73627e+06	1.83461e+06	1.8364e+06	1.81284e+06
P0AE28	P0AE28		aroM		969518	1.00698e+06	939665	958916	1.06143e+06	1.07619e+06
P0AE39	P0AE39		ypdB		1.27898e+06	1.36882e+06	1.32595e+06	1.37413e+06	1.39246e+06	1.38985e+06
P0AE45	P0AE45		ytfL		1.04385e+06	932267	1.03631e+06	1.08213e+06	1.12378e+06	999737
P0AE48	P0AE48		ytfP		5.24846e+06	4.86639e+06	4.99222e+06	5.0713e+06	4.9565e+06	5.24094e+06
P0AE52	P0AE52		bcp		2.03203e+07	2.03922e+07	2.07295e+07	1.92081e+07	1.9178e+07	2.03131e+07
P0AE60	P0AE60		cedA		1.18545e+06	1.25769e+06	1.04613e+06	1.25373e+06	1.2068e+06	1.29421e+06
P0AE67	P0AE67		cheY		1.80144e+06	1.81659e+06	1.7758e+06	1.57743e+06	1.58658e+06	1.68893e+06
P0AE70	P0AE70		mazF		2.92605e+06	3.14341e+06	3.0397e+06	3.14445e+06	2.84124e+06	3.08968e+06
P0AE74	P0AE74		citT		1.15831e+06	1.1572e+06	1.1231e+06	1.23653e+06	1.22788e+06	1.24314e+06
P0AE78	P0AE78		corC		897192	1.02482e+06	966813	969400	1.07585e+06	991275
P0AE82	P0AE82		cpxA		1.65041e+06	1.54528e+06	1.5528e+06	1.65862e+06	1.67105e+06	1.7279e+06
P0AE85	P0AE85		cpxP		912203	815200	868193	821106	769288	736281
P0AE88	P0AE88		cpxR		4.70498e+06	4.66045e+06	4.71916e+06	4.4553e+06	4.44088e+06	4.38485e+06
P0AE91	P0AE91		creA		3.50349e+06	3.3939e+06	3.48243e+06	3.4683e+06	3.57396e+06	3.51696e+06
P0AEA8	P0AEA8		cysG		1.98838e+06	1.8415e+06	2.04428e+06	1.92929e+06	1.95697e+06	2.03431e+06
P0AEB2	P0AEB2		dacA		8.41843e+06	8.31064e+06	8.4093e+06	8.37773e+06	8.54162e+06	8.31442e+06
P0AEB7	P0AEB7		yoaB		1.28013e+07	1.29055e+07	1.27198e+07	1.18484e+07	1.14962e+07	1.1575e+07
P0AEC0	P0AEC0		yoaE		347376	353492	345686	311425	345902	338145
