Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML
P21369	PNCA_ECOLI	pncA	Pyrazinamidase/nicotinamidase	2	2	7.09972e+06	6.10819e+06	7.47292e+06	6.27855e+06	6.73488e+06	6.07884e+06
P21420	NMPC_ECOLI	nmpC	Putative outer membrane porin protein NmpC	8	8	1.76757e+08	1.8683e+08	1.77613e+08	1.94388e+08	1.74145e+08	1.88996e+08
P21499	RNR_ECOLI	rnr	Ribonuclease R	32	32	1.73482e+07	1.77571e+07	1.77892e+07	1.73405e+07	1.74329e+07	1.64537e+07
P21507	SRMB_ECOLI	srmB	ATP-dependent RNA helicase SrmB	17	17	2.60953e+07	2.63983e+07	2.6687e+07	2.65522e+07	2.65364e+07	2.6311e+07
P21513	RNE_ECOLI	rne	Ribonuclease E	34	34	5.27043e+07	5.47158e+07	5.32252e+07	5.44909e+07	5.23538e+07	5.45133e+07
P21515	ACPH_ECOLI	acpH	Acyl carrier protein phosphodiesterase	2	2		933091	717003	822011		910501
P21599	KPYK2_ECOLI	pykA	Pyruvate kinase II	22	22	1.14313e+08	1.16108e+08	1.125e+08	1.15948e+08	1.10961e+08	1.14338e+08
P21645	LPXD_ECOLI	lpxD	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase	2	2	2.76592e+07	2.70121e+07	2.26654e+07	2.77241e+07	2.33537e+07	2.68691e+07
P21829	YBHA_ECOLI	ybhA	Pyridoxal phosphate phosphatase YbhA	5	5	1.0829e+07	1.16907e+07	1.16612e+07	1.18595e+07	1.12767e+07	1.23456e+07
P21866	KDPE_ECOLI	kdpE	KDP operon transcriptional regulatory protein KdpE	2	2	1.69144e+06	1.07633e+06		1.02664e+06	1.51257e+06	1.084e+06
P21888	SYC_ECOLI	cysS	Cysteine--tRNA ligase	20	20	6.05979e+07	5.7939e+07	6.07074e+07	5.5897e+07	6.00226e+07	5.9251e+07
P21889	SYD_ECOLI	aspS	Aspartate--tRNA ligase	34	34	6.25254e+07	6.5077e+07	6.29712e+07	6.25173e+07	6.37118e+07	6.36351e+07
P21893	RECJ_ECOLI	recJ	Single-stranded-DNA-specific exonuclease RecJ	4	4	2.46818e+06	2.61426e+06	2.36427e+06	2.54619e+06	2.56573e+06	2.46687e+06
P22106	ASNB_ECOLI	asnB	Asparagine synthetase B [glutamine-hydrolyzing]	9	9	6.99385e+06	7.26357e+06	6.92156e+06	7.62174e+06	7.27027e+06	7.6426e+06
P22186	MRAZ_ECOLI	mraZ	Protein MraZ	2	2	7.53311e+06	7.25615e+06	7.12521e+06	7.13242e+06	7.19642e+06	6.5656e+06
P22188	MURE_ECOLI	murE	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase	13	13	2.41439e+07	2.38854e+07	2.31325e+07	2.29369e+07	2.44529e+07	2.31539e+07
P22255	CYSQ_ECOLI	cysQ	3'(2'),5'-bisphosphate nucleotidase CysQ	7	7	2.8818e+07	2.72116e+07	2.48756e+07	2.66605e+07	2.82478e+07	2.71326e+07
P22256	GABT_ECOLI	gabT	4-aminobutyrate aminotransferase GabT	5	5	4.55132e+07	4.00982e+07	3.90858e+07	3.75575e+07	4.24696e+07	3.70755e+07
P22259	PCKA_ECOLI	pckA	Phosphoenolpyruvate carboxykinase [ATP]	18	18	6.52221e+07	6.46968e+07	6.45195e+07	6.60965e+07	6.48623e+07	6.49581e+07
P22333	ADD_ECOLI	add	Adenosine deaminase	12	12	7.05746e+07	7.39277e+07	7.27186e+07	7.2197e+07	7.27887e+07	7.15342e+07
P22523	MUKB_ECOLI	mukB	Chromosome partition protein MukB	41	41	2.99445e+07	2.94518e+07	3.02821e+07	3.0595e+07	3.01215e+07	3.00676e+07
P22524	MUKE_ECOLI	mukE	Chromosome partition protein MukE	5	5	2.5106e+07	2.07583e+07	2.51469e+07	2.30158e+07	2.38832e+07	2.08664e+07
P22525	YCBB_ECOLI	ycbB	Probable L,D-transpeptidase YcbB	11	11	1.18948e+07	1.13664e+07	1.14537e+07	1.13182e+07	1.17065e+07	1.159e+07
P22564	RIHC_ECOLI	rihC	Non-specific ribonucleoside hydrolase RihC	1	1	432302	436522	675602	445967	576348	404144
P22634	MURI_ECOLI	murI	Glutamate racemase	5	5	3.34104e+06	4.70227e+06	3.60457e+06	4.93412e+06	3.98297e+06	4.39307e+06
P22707	FINO_ECOLI	finO	Fertility inhibition protein	2	2	2.21928e+06	1.84409e+06	2.30873e+06	1.8287e+06	2.04156e+06	2.09169e+06
P22939	ISPA_ECOLI	ispA	Farnesyl diphosphate synthase	4	4	1.14321e+07	1.08516e+07	1.12335e+07	1.07747e+07	1.085e+07	1.01759e+07
P23003	TRMA_ECOLI	trmA	tRNA (uracil(54)-C(5))-methyltransferase	4	4	8.52719e+06	8.47248e+06	1.02283e+07	8.45342e+06	9.44143e+06	9.30409e+06
P23256	MALY_ECOLI	malY	Protein MalY	1	1	1.54932e+06	1.94764e+06		1.8006e+06		1.70966e+06
P23305	YIGA_ECOLI	yigA	Uncharacterized protein YigA	7	7	5.83492e+06	5.88798e+06	5.93608e+06	5.16221e+06	5.93269e+06	5.23111e+06
P23331	KITH_ECOLI	tdk	Thymidine kinase	5	5	1.65029e+07	1.54483e+07	1.63942e+07	1.55466e+07	1.64382e+07	1.45339e+07
P23367	MUTL_ECOLI	mutL	DNA mismatch repair protein MutL	3	3	1.73352e+06	1.10178e+06	1.71873e+06	1.21823e+06	1.78568e+06	1.11744e+06
P23538	PPSA_ECOLI	ppsA	Phosphoenolpyruvate synthase	14	14	2.45971e+07	2.41519e+07	2.379e+07	2.31933e+07	2.46976e+07	2.33858e+07
P23721	SERC_ECOLI	serC	Phosphoserine aminotransferase	17	17	4.57328e+07	4.69325e+07	4.67233e+07	4.60442e+07	4.58373e+07	4.67769e+07
P23827	ECOT_ECOLI	eco	Ecotin	7	7	5.22685e+07	5.53833e+07	5.17942e+07	5.27684e+07	5.2649e+07	5.21582e+07
P23830	PSS_ECOLI	pssA	CDP-diacylglycerol--serine O-phosphatidyltransferase	11	11	6.29064e+06	5.5709e+06	6.22951e+06	5.92083e+06	6.08557e+06	5.59684e+06
P23836	PHOP_ECOLI	phoP	Transcriptional regulatory protein PhoP	13	13	5.82324e+07	6.11156e+07	5.82459e+07	6.06107e+07	5.95273e+07	5.94261e+07
P23837	PHOQ_ECOLI	phoQ	Sensor protein PhoQ	3	3	2.0335e+06	2.13228e+06	1.98662e+06	2.09371e+06	1.7421e+06	2.20815e+06
P23839	YICC_ECOLI	yicC	UPF0701 protein YicC	13	13	2.58565e+07	2.94313e+07	2.50279e+07	2.86507e+07	2.6817e+07	2.90884e+07
P23843	OPPA_ECOLI	oppA	Periplasmic oligopeptide-binding protein	21	21	2.33793e+07	2.4316e+07	2.30061e+07	2.4417e+07	2.39392e+07	2.49447e+07
P23845	CYSN_ECOLI	cysN	Sulfate adenylyltransferase subunit 1	13	13	1.28416e+07	1.24044e+07	1.24826e+07	1.21917e+07	1.33599e+07	1.22136e+07
P23847	DPPA_ECOLI	dppA	Periplasmic dipeptide transport protein	2	2	900851	1.92851e+06	1.34619e+06	1.61545e+06	1.81598e+06	1.60351e+06
P23857	PSPE_ECOLI	pspE	Thiosulfate sulfurtransferase PspE	2	2	1.63535e+07	1.84221e+07	1.64119e+07	1.85295e+07	1.58205e+07	1.8601e+07
P23865	PRC_ECOLI	prc	Tail-specific protease	25	25	2.43972e+07	2.41157e+07	2.51835e+07	2.47939e+07	2.41543e+07	2.42275e+07
P23869	PPIB_ECOLI	ppiB	Peptidyl-prolyl cis-trans isomerase B	6	6	2.16057e+08	2.48671e+08	2.09186e+08	2.39161e+08	2.10931e+08	2.40505e+08
P23871	HEMH_ECOLI	hemH	Ferrochelatase	6	6	1.04516e+07	1.01662e+07	1.01945e+07	9.61851e+06	1.12386e+07	1.04377e+07
P23882	FMT_ECOLI	fmt	Methionyl-tRNA formyltransferase	7	7	4.42058e+07	4.25381e+07	4.29989e+07	4.17051e+07	4.51458e+07	4.14164e+07
P23886	CYDC_ECOLI	cydC	ATP-binding/permease protein CydC	1	1		1.60084e+06	1.84622e+06	1.7785e+06	1.72244e+06	1.77863e+06
P23890	CADC_ECOLI	cadC	Transcriptional activator CadC	3	3	2.70191e+06	2.29524e+06	2.50599e+06	2.05828e+06	2.67785e+06	2.8436e+06
P23893	GSA_ECOLI	hemL	Glutamate-1-semialdehyde 2,1-aminomutase	13	13	1.25538e+08	1.22004e+08	1.25072e+08	1.1899e+08	1.24314e+08	1.19425e+08
P23894	HTPX_ECOLI	htpX	Protease HtpX	3	3	1.71266e+07	1.51786e+07	1.72057e+07	1.61657e+07	1.67278e+07	1.60005e+07
P23908	ARGE_ECOLI	argE	Acetylornithine deacetylase	3	3	3.45168e+06	3.49975e+06	3.13323e+06	3.15178e+06	3.36233e+06	3.11366e+06
P23909	MUTS_ECOLI	mutS	DNA mismatch repair protein MutS	26	26	1.93165e+07	1.9347e+07	2.02377e+07	1.9365e+07	1.93694e+07	1.93201e+07
P23917	MAK_ECOLI	mak	Fructokinase	4	4	2.41998e+06	2.9892e+06	2.59035e+06	3.19165e+06	2.94134e+06	2.90992e+06
P24169	DCOS_ECOLI	speF	Ornithine decarboxylase, inducible	11	11	1.6528e+07	1.51819e+07	1.52993e+07	1.41948e+07	1.65063e+07	1.52513e+07
P24171	DCP_ECOLI	dcp	Peptidyl-dipeptidase dcp	12	12	9.21596e+06	9.12452e+06	8.8037e+06	9.21139e+06	9.23312e+06	8.97938e+06
P24173	RFAC_ECOLI	rfaC	Lipopolysaccharide heptosyltransferase 1	5	5	2.47717e+06	2.64554e+06	2.37094e+06	2.65476e+06	2.78312e+06	2.36226e+06
P24178	YFFB_ECOLI	yffB	Protein YffB	4	4	2.30531e+07	2.47147e+07	2.15523e+07	2.49342e+07	2.28415e+07	2.45159e+07
P24182	ACCC_ECOLI	accC	Biotin carboxylase	20	20	1.00879e+08	9.77864e+07	1.01561e+08	9.72503e+07	1.03905e+08	9.67285e+07
P24183	FDNG_ECOLI	fdnG	Formate dehydrogenase, nitrate-inducible, major subunit	30	30	2.60844e+07	2.51647e+07	2.59292e+07	2.56005e+07	2.55057e+07	2.49844e+07
P24186	FOLD_ECOLI	folD	Bifunctional protein FolD	9	9	2.35896e+07	2.56505e+07	2.24757e+07	2.54623e+07	2.37024e+07	2.47372e+07
P24188	YCEA_ECOLI	yceA	UPF0176 protein YceA	3	3	7.46928e+06	7.81958e+06	1.00896e+07	8.75946e+06	9.63379e+06	7.11825e+06
P24192	HYPD_ECOLI	hypD	Hydrogenase isoenzymes formation protein HypD	3	3	665083	519352	558472	704010	525384	641093
P24193	HYPE_ECOLI	hypE	Hydrogenase isoenzymes formation protein HypE	4	4	1.13725e+07	1.13621e+07	1.40627e+07	1.18055e+07	1.33632e+07	1.13795e+07
P24202	MRR_ECOLI	mrr	Mrr restriction system protein	10	10	5.09993e+06	5.01191e+06	5.23945e+06	4.91471e+06	5.2232e+06	5.25097e+06
P24203	YJIA_ECOLI	yjiA	Uncharacterized GTP-binding protein YjiA	9	9	1.24911e+07	1.42594e+07	1.0343e+07	1.2805e+07	1.40106e+07	1.28723e+07
P24205	MSBB_ECOLI	msbB	Lipid A biosynthesis (KDO)2-(lauroyl)-lipid IVA acyltransferase	4	4	8.9725e+06	8.85301e+06	9.77902e+06	8.89149e+06	9.08745e+06	8.27602e+06
P24215	UXUA_ECOLI	uxuA	Mannonate dehydratase	5	5	4.41596e+06	4.6772e+06	4.16731e+06	5.03907e+06	4.3937e+06	4.28647e+06
P24216	FLID_ECOLI	fliD	Flagellar hook-associated protein 2	8	8	6.61696e+06	6.69945e+06	6.41926e+06	6.88515e+06	6.64331e+06	6.59539e+06
P24224	ACPS_ECOLI	acpS	Holo-[acyl-carrier-protein] synthase	1	1	5.99543e+06	6.30516e+06	7.07819e+06	5.85209e+06	6.45498e+06	6.2532e+06
P24228	DACB_ECOLI	dacB	D-alanyl-D-alanine carboxypeptidase DacB	5	5	3.39145e+06	3.21411e+06	2.75224e+06	3.42938e+06	3.26869e+06	3.74138e+06
P24230	RECG_ECOLI	recG	ATP-dependent DNA helicase RecG	1	1	621493	837500		576362		
P24232	HMP_ECOLI	hmp	Flavohemoprotein	3	3	6.54654e+06	5.93235e+06	7.27137e+06	5.66569e+06	5.99918e+06	5.8735e+06
P24251	CRL_ECOLI	crl	Sigma factor-binding protein Crl	3	3	2.49196e+07	2.23785e+07	2.51312e+07	2.293e+07	2.57864e+07	2.36059e+07
P24252	YBGA_ECOLI	ybgA	Uncharacterized protein YbgA	3	3	5.43735e+06	4.89776e+06	4.76308e+06	4.38668e+06	5.69199e+06	4.69441e+06
P24255	RP54_ECOLI	rpoN	RNA polymerase sigma-54 factor	4	4	3.03122e+06	3.30063e+06	2.31664e+06	3.15918e+06	2.59986e+06	3.49773e+06
P24554	RADA_ECOLI	radA	DNA repair protein RadA	5	5	2.78359e+06	2.57315e+06	2.74815e+06	2.57461e+06	2.59156e+06	2.47628e+06
P25397	TEHB_ECOLI	tehB	Tellurite methyltransferase	9	9	8.7702e+06	9.18246e+06	9.36064e+06	9.15542e+06	9.59283e+06	9.30366e+06
P25437	FRMA_ECOLI	frmA	S-(hydroxymethyl)glutathione dehydrogenase	4	4	4.05319e+07	3.87162e+07	3.90756e+07	3.87587e+07	4.09065e+07	3.76267e+07
P25516	ACON1_ECOLI	acnA	Aconitate hydratase 1	16	16	8.5694e+06	9.06577e+06	7.44677e+06	9.09143e+06	8.43958e+06	8.15093e+06
P25519	HFLX_ECOLI	hflX	GTPase HflX	16	16	1.40636e+07	1.42104e+07	1.40294e+07	1.41957e+07	1.44266e+07	1.42873e+07
P25522	MNME_ECOLI	mnmE	tRNA modification GTPase MnmE	16	16	1.43519e+07	1.45939e+07	1.44573e+07	1.49994e+07	1.47671e+07	1.48207e+07
P25524	CODA_ECOLI	codA	Cytosine deaminase	7	7	1.07594e+07	1.13589e+07	1.16137e+07	1.19046e+07	1.17362e+07	1.12582e+07
P25526	GABD_ECOLI	gabD	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD	4	4	3.59605e+06	3.8665e+06	4.21253e+06	3.60711e+06	4.37694e+06	3.744e+06
P25535	VISC_ECOLI	visC	Protein VisC	5	5	1.18789e+07	1.13154e+07	1.13172e+07	1.21764e+07	1.26421e+07	1.19785e+07
P25536	YHDE_ECOLI	yhdE	Maf-like protein YhdE	2	2	1.2557e+07	1.32045e+07	1.25201e+07	1.35288e+07	1.30329e+07	1.29626e+07
P25539	RIBD_ECOLI	ribD	Riboflavin biosynthesis protein RibD	10	10	1.14356e+07	1.2837e+07	1.2438e+07	1.24684e+07	1.27409e+07	1.2405e+07
P25552	GPPA_ECOLI	gppA	Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase	8	8	2.74593e+06	2.52199e+06	2.73425e+06	2.48554e+06	2.89487e+06	2.38885e+06
P25553	ALDA_ECOLI	aldA	Lactaldehyde dehydrogenase	1	1	667303	552270	667178	572684	608813	456697
P25714	YIDC_ECOLI	yidC	Membrane protein insertase YidC	4	4	3.47081e+07	3.58037e+07	3.33515e+07	3.93513e+07	3.34033e+07	3.64121e+07
P25736	END1_ECOLI	endA	Endonuclease-1	2	2	4.49689e+07	4.92276e+07	4.55812e+07	4.38957e+07	4.81809e+07	5.43522e+07
P25740	RFAG_ECOLI	rfaG	Lipopolysaccharide core biosynthesis protein RfaG	4	4	3.67985e+06	3.35046e+06	3.49505e+06	3.60397e+06	3.14134e+06	4.12159e+06
P25741	RFAP_ECOLI	rfaP	Lipopolysaccharide core heptose(I) kinase RfaP	1	1	1.38645e+06		1.17737e+06		1.3394e+06	
P25745	MNMA_ECOLI	mnmA	tRNA-specific 2-thiouridylase MnmA	7	7	2.27826e+07	2.24774e+07	2.2949e+07	2.20752e+07	2.3114e+07	2.25677e+07
P25746	HFLD_ECOLI	hflD	High frequency lysogenization protein HflD	8	8	1.29179e+07	1.08976e+07	1.28347e+07	1.11249e+07	1.31226e+07	1.14168e+07
P25798	FLIF_ECOLI	fliF	Flagellar M-ring protein	8	8	2.38939e+06	2.74322e+06	2.5605e+06	2.57334e+06	2.77634e+06	2.73106e+06
P25888	RHLE_ECOLI	rhlE	ATP-dependent RNA helicase RhlE	12	12	7.7524e+06	7.88138e+06	7.7165e+06	8.21555e+06	8.24497e+06	8.34439e+06
P25894	YGGG_ECOLI	yggG	Uncharacterized metalloprotease YggG	2	2	2.62058e+06	3.47416e+06	2.69764e+06	3.25572e+06	2.76961e+06	3.50283e+06
P25906	YDBC_ECOLI	ydbC	Putative oxidoreductase YdbC	5	5	3.25954e+06	3.22144e+06	3.69151e+06	3.40692e+06	3.1161e+06	3.04156e+06
P26602	UBIC_ECOLI	ubiC	Chorismate--pyruvate lyase	4	4	2.7727e+06	2.58135e+06		2.51463e+06	3.23186e+06	2.49435e+06
P26608	FLIS_ECOLI	fliS	Flagellar protein FliS	7	7	1.06401e+07	1.17334e+07	1.01822e+07	1.13764e+07	1.12112e+07	1.09343e+07
P26612	AMY2_ECOLI	amyA	Cytoplasmic alpha-amylase	1	1	3.34488e+06	3.21773e+06	2.08106e+06	2.94885e+06		3.24843e+06
P26616	MAO1_ECOLI	maeA	NAD-dependent malic enzyme	22	22	4.246e+07	4.17266e+07	4.32104e+07	4.41189e+07	4.39786e+07	4.30247e+07
P26646	ACUI_ECOLI	acuI	Probable acrylyl-CoA reductase AcuI	9	9	4.36536e+07	4.62791e+07	4.27085e+07	4.25762e+07	4.48528e+07	4.42944e+07
P26647	PLSC_ECOLI	plsC	1-acyl-sn-glycerol-3-phosphate acyltransferase	3	3	7.01547e+06	5.97373e+06	6.64401e+06	6.81854e+06	6.03348e+06	6.34692e+06
P26648	FTSP_ECOLI	ftsP	Cell division protein FtsP	5	5	2.62984e+06	3.02471e+06	2.72384e+06	2.86016e+06	2.86613e+06	2.63698e+06
P27238	YFED_ECOLI	yfeD	Uncharacterized protein YfeD	2	2	4.37108e+06	5.55482e+06	4.20076e+06	5.19976e+06	4.76766e+06	5.39664e+06
P27245	MARR_ECOLI	marR	Multiple antibiotic resistance protein MarR	1	1	456966	386317		464892	619333	347444
P27248	GCST_ECOLI	gcvT	Aminomethyltransferase	6	6	3.97672e+07	4.26426e+07	4.09284e+07	4.30975e+07	3.88006e+07	4.20169e+07
P27249	GLND_ECOLI	glnD	[Protein-PII] uridylyltransferase	2	2	558624	716860		556327	673763	502452
P27250	YJGB_ECOLI	yjgB	Uncharacterized zinc-type alcohol dehydrogenase-like protein YjgB	3	3	7.0754e+06	6.27687e+06	6.23903e+06	6.66117e+06	5.4675e+06	7.89819e+06
P27278	NADR_ECOLI	nadR	Trifunctional NAD biosynthesis/regulator protein NadR	7	7	2.67066e+06	2.64801e+06	2.62043e+06	2.51667e+06	2.78182e+06	2.50416e+06
P27298	OPDA_ECOLI	prlC	Oligopeptidase A	31	31	4.02618e+07	4.15677e+07	4.08208e+07	4.24289e+07	3.98261e+07	4.18595e+07
P27302	TKT1_ECOLI	tktA	Transketolase 1	21	19	1.93668e+08	1.94147e+08	1.93909e+08	1.95746e+08	1.95036e+08	1.91513e+08
P27303	EMRA_ECOLI	emrA	Multidrug resistance protein A	12	12	9.09294e+06	8.49253e+06	9.42366e+06	8.19608e+06	9.3229e+06	9.25288e+06
P27306	STHA_ECOLI	sthA	Soluble pyridine nucleotide transhydrogenase	5	5	3.85529e+06	4.36169e+06	3.95815e+06	4.49981e+06	3.77019e+06	4.30262e+06
P27431	YCFD_ECOLI	ycfD	50S ribosomal protein L16 arginine hydroxylase	6	6	2.66165e+07	2.47453e+07	2.89451e+07	2.51201e+07	2.79794e+07	2.54978e+07
P27434	RODZ_ECOLI	rodZ	Cytoskeleton protein RodZ	9	9	4.50789e+07	4.21202e+07	4.25588e+07	4.47698e+07	4.48281e+07	4.52305e+07
P27550	ACSA_ECOLI	acs	Acetyl-coenzyme A synthetase	5	5	1.35846e+06	1.20474e+06	1.30059e+06	1.01266e+06	1.22021e+06	1.32545e+06
P27828	WECB_ECOLI	wecB	UDP-N-acetylglucosamine 2-epimerase	9	9	9.84739e+06	9.91377e+06	1.02527e+07	1.02418e+07	1.08517e+07	9.70369e+06
P27829	WECC_ECOLI	wecC	UDP-N-acetyl-D-mannosamine dehydrogenase	8	8	1.53414e+07	1.50746e+07	1.40013e+07	1.49857e+07	1.42148e+07	1.48629e+07
P27830	RMLB2_ECOLI	rffG	dTDP-glucose 4,6-dehydratase 2	5	4	1.34309e+07	1.33652e+07	1.38269e+07	1.35445e+07	1.48057e+07	1.26573e+07
P27832	WECD_ECOLI	wecD	dTDP-fucosamine acetyltransferase	3	3	1.22349e+06	1.1453e+06		983672	1.12102e+06	955013
P27833	RFFA_ECOLI	rffA	Lipopolysaccharide biosynthesis protein RffA	6	6	1.12997e+07	1.14699e+07	1.10353e+07	1.10129e+07	1.15263e+07	1.10082e+07
P27836	WECG_ECOLI	wecG	Probable UDP-N-acetyl-D-mannosaminuronic acid transferase	6	6	2.19443e+06	2.12762e+06	2.05871e+06	2.12209e+06	2.1725e+06	2.09209e+06
P27838	CYAY_ECOLI	cyaY	Protein CyaY	3	3	2.1597e+07	1.56704e+07	2.10835e+07	1.841e+07	1.78121e+07	1.71034e+07
P27848	YIGL_ECOLI	yigL	Pyridoxal phosphate phosphatase YigL	5	5	1.89073e+07	2.01541e+07	1.90883e+07	1.97457e+07	1.80444e+07	1.88984e+07
P27859	TATD_ECOLI	tatD	Tat-linked quality control protein TatD	4	4	4.37588e+06	4.94704e+06	4.83621e+06	4.62052e+06	4.73211e+06	4.73561e+06
P28248	DCD_ECOLI	dcd	Deoxycytidine triphosphate deaminase	5	5	4.04976e+07	4.92223e+07	4.163e+07	4.31082e+07	4.1386e+07	4.43516e+07
P28249	ASMA_ECOLI	asmA	Protein AsmA	9	9	2.66945e+07	2.62644e+07	2.21256e+07	2.51344e+07	2.15541e+07	2.34984e+07
P28304	QOR1_ECOLI	qorA	Quinone oxidoreductase 1	11	11	2.39845e+07	2.23056e+07	2.50859e+07	2.18504e+07	2.4387e+07	2.29969e+07
P28306	YCEG_ECOLI	yceG	UPF0755 protein YceG	2	2	1.53395e+06	2.60062e+06	2.36003e+06	2.47376e+06	2.3994e+06	2.30347e+06
P28629	ADIA_ECOLI	adiA	Biodegradative arginine decarboxylase	11	11	8.31871e+06	8.25872e+06	9.04571e+06	8.12856e+06	8.52081e+06	8.67905e+06
P28630	HOLA_ECOLI	holA	DNA polymerase III subunit delta	2	2	182831	292190	215979	202038	202377	247983
P28632	HOLD_ECOLI	holD	DNA polymerase III subunit psi	1	1		247177	292958	306350	317250	323513
P28634	TSAA_ECOLI	tsaA	Probable tRNA (adenine(37)-N6)-methyltransferase	1	1	1.68637e+06		1.67964e+06		1.80208e+06	
P28635	METQ_ECOLI	metQ	D-methionine-binding lipoprotein MetQ	13	13	8.28623e+07	6.78894e+07	7.93348e+07	6.79157e+07	8.19874e+07	6.85367e+07
P28903	NRDD_ECOLI	nrdD	Anaerobic ribonucleoside-triphosphate reductase	15	15	2.42722e+07	2.36136e+07	2.27897e+07	2.43465e+07	2.44943e+07	2.33091e+07
P28904	TREC_ECOLI	treC	Trehalose-6-phosphate hydrolase	12	12	1.5463e+07	1.59172e+07	1.62182e+07	1.57283e+07	1.56957e+07	1.5119e+07
P28905	HOLC_ECOLI	holC	DNA polymerase III subunit chi	4	4	2.49584e+06	2.404e+06	2.04667e+06	2.68223e+06	2.3421e+06	2.31578e+06
P29012	ALR2_ECOLI	dadX	Alanine racemase, catabolic	2	2	2.25486e+06	1.85971e+06	2.14448e+06	2.09608e+06	2.30506e+06	1.89575e+06
P29018	CYDD_ECOLI	cydD	ATP-binding/permease protein CydD	4	4	1.08082e+06	1.18523e+06	1.09461e+06	917896	919952	1.30869e+06
P29131	FTSN_ECOLI	ftsN	Cell division protein FtsN	6	6	3.07888e+06	4.05888e+06	3.84272e+06	3.89973e+06	3.8897e+06	3.88359e+06
P29208	MENC_ECOLI	menC	o-succinylbenzoate synthase	6	6	9.43488e+06	1.06327e+07	8.84502e+06	8.83511e+06	9.54711e+06	1.04389e+07
P29217	YCEH_ECOLI	yceH	UPF0502 protein YceH	5	5	1.44232e+07	1.4789e+07	1.45639e+07	1.37568e+07	1.39912e+07	1.41306e+07
P29680	DCUP_ECOLI	hemE	Uroporphyrinogen decarboxylase	6	6	2.15173e+07	2.3576e+07	2.09188e+07	2.37345e+07	2.05608e+07	2.3059e+07
P29744	FLGL_ECOLI	flgL	Flagellar hook-associated protein 3	3	3	1.11342e+07	1.06351e+07	1.08019e+07	1.13309e+07	1.1011e+07	1.11837e+07
P29745	PEPT_ECOLI	pepT	Peptidase T	16	16	2.90832e+07	3.02561e+07	3.12352e+07	2.96232e+07	2.9991e+07	3.00695e+07
P30011	NADC_ECOLI	nadC	Nicotinate-nucleotide pyrophosphorylase [carboxylating]	13	13	1.88338e+07	1.76048e+07	1.95334e+07	1.82789e+07	1.86175e+07	1.89289e+07
P30014	RNT_ECOLI	rnt	Ribonuclease T	4	4	1.38894e+07	1.42459e+07	1.45275e+07	1.38529e+07	1.36023e+07	1.37613e+07
P30126	LEUD_ECOLI	leuD	3-isopropylmalate dehydratase small subunit	1	1	678708	895157				
P30128	GREB_ECOLI	greB	Transcription elongation factor GreB	7	7	6.93411e+06	6.00663e+06	6.70056e+06	6.58105e+06	6.89786e+06	6.72299e+06
P30130	FIMD_ECOLI	fimD	Outer membrane usher protein FimD	12	12	3.98752e+06	4.6154e+06	3.98724e+06	4.20485e+06	4.1418e+06	4.34013e+06
P30131	HYPF_ECOLI	hypF	Carbamoyltransferase HypF	1	1		879609				1.09688e+06
P30177	YBIB_ECOLI	ybiB	Uncharacterized protein YbiB	8	8	3.70485e+07	3.56488e+07	3.71583e+07	3.59178e+07	3.78691e+07	3.57751e+07
P30178	YBIC_ECOLI	ybiC	Uncharacterized oxidoreductase YbiC	3	3	2.90459e+06	4.34627e+06	3.58491e+06	4.66562e+06	4.25765e+06	3.99647e+06
P30744	SDHM_ECOLI	sdaB	L-serine dehydratase 2	7	7	3.09925e+07	3.24152e+07	3.10863e+07	2.91964e+07	3.16862e+07	3.04414e+07
P30749	MOAE_ECOLI	moaE	Molybdopterin synthase catalytic subunit	5	5	1.00885e+07	1.05769e+07	1.04045e+07	1.00116e+07	1.01496e+07	1.01696e+07
P30750	METN_ECOLI	metN	Methionine import ATP-binding protein MetN	2	2	4.45042e+06	5.26695e+06	3.62969e+06	4.37881e+06	4.07539e+06	4.44302e+06
P30843	BASR_ECOLI	basR	Transcriptional regulatory protein BasR	2	2	4.97381e+06	5.57607e+06	5.9345e+06	4.81887e+06	5.67683e+06	4.93327e+06
P30847	BAES_ECOLI	baeS	Signal transduction histidine-protein kinase BaeS	1	1	517138			464807	499630	548592
P30850	RNB_ECOLI	rnb	Exoribonuclease 2	23	23	3.83935e+07	3.7609e+07	3.94186e+07	3.76091e+07	3.81771e+07	3.79822e+07
