Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML
P55957ups|BID_HUMAN_UPS BH3-interacting domain death agonist (Chain 1-195) - Homo sapiens (Human)	P55957ups|BID_HUMAN_UPS BH3-interacting domain death agonist (Chain 1-195) - Homo sapiens (Human)				472559	9.98602e+06	495293	689769	1.00001e+07	1.01653e+07
P56262	P56262		ysgA		1.09494e+06	1.156e+06	884379	1.14778e+06	1.08777e+06	1.05002e+06
P60061	P60061		adiC		1.14649e+06	1.13135e+06	1.16325e+06	1.1784e+06	1.04609e+06	1.31962e+06
P60240	P60240		rapA		4.14099e+06	4.41757e+06	4.09583e+06	4.17164e+06	4.48293e+06	4.39152e+06
P60293	P60293		mukF		2.1322e+06	2.17735e+06	2.25318e+06	2.1445e+06	2.1864e+06	2.16087e+06
P60340	P60340		truB		7.76597e+06	7.86943e+06	7.61616e+06	7.7931e+06	8.25873e+06	7.98405e+06
P60390	P60390		rsmH		4.6475e+06	4.48588e+06	4.5635e+06	4.6776e+06	4.68322e+06	4.50303e+06
P60422	P60422		rplB		1.20245e+08	1.18933e+08	1.21132e+08	1.2092e+08	1.16327e+08	1.18222e+08
P60438	P60438		rplC		2.98606e+08	2.66503e+08	2.95782e+08	3.00946e+08	2.58532e+08	2.56042e+08
P60546	P60546		gmk		5.10793e+06	4.97191e+06	5.13029e+06	5.13391e+06	5.07454e+06	5.20592e+06
P60560	P60560		guaC		7.56039e+06	7.17472e+06	7.83664e+06	7.63518e+06	7.40462e+06	7.45062e+06
P60595	P60595		hisH		1.00274e+06	1.13744e+06	1.03709e+06	1.00442e+06	1.07497e+06	1.06203e+06
P60624	P60624		rplX		1.54065e+08	1.46673e+08	1.51964e+08	1.50875e+08	1.44158e+08	1.49518e+08
P60651	P60651		speB		1.27924e+07	1.24779e+07	1.28885e+07	1.27309e+07	1.25357e+07	1.22461e+07
P60664	P60664		hisF		2.71463e+06	2.85281e+06	2.78787e+06	2.82838e+06	2.73882e+06	2.78895e+06
P60716	P60716		lipA		7.39034e+06	7.22825e+06	7.52428e+06	7.44318e+06	7.15691e+06	7.38636e+06
P60723	P60723		rplD		1.18653e+08	1.11858e+08	1.13808e+08	1.16133e+08	1.12345e+08	1.18032e+08
P60752	P60752		msbA		3.62678e+06	3.51716e+06	3.64328e+06	3.62236e+06	3.57514e+06	3.58575e+06
P60757	P60757		hisG		2.80747e+06	2.96298e+06	2.78855e+06	2.73825e+06	2.89955e+06	2.94492e+06
P60785	P60785		lepA		1.18171e+07	1.16755e+07	1.21619e+07	1.20102e+07	1.18612e+07	1.16246e+07
P60906	P60906		hisS		1.09861e+07	1.06369e+07	1.08249e+07	1.07613e+07	1.04372e+07	1.07389e+07
P61175	P61175		rplV		1.99934e+08	1.91719e+08	2.05928e+08	2.02796e+08	1.87536e+08	1.85778e+08
P61316	P61316		lolA		2.81774e+06	2.76681e+06	2.82333e+06	2.89846e+06	2.80001e+06	2.7593e+06
P61320	P61320		lolB		2.94045e+06	3.20027e+06	3.20457e+06	3.02542e+06	3.23191e+06	3.16788e+06
P61517	P61517		can		7.92292e+06	7.6589e+06	8.02969e+06	7.67471e+06	7.66751e+06	7.37538e+06
P61626ups|LYSC_HUMAN_UPS Lysozyme C (Chain 19-148) - Homo sapiens (Human)	P61626ups|LYSC_HUMAN_UPS Lysozyme C (Chain 19-148) - Homo sapiens (Human)				2.37993e+06	2.36527e+07	2.6974e+06	2.57909e+06	2.39225e+07	2.32861e+07
P61714	P61714		ribE		2.80599e+07	2.68397e+07	2.76502e+07	2.80717e+07	2.73175e+07	2.65177e+07
P61769ups|B2MG_HUMAN_UPS Beta-2-microglobulin (Chain 21-119) - Homo sapiens (Human)	P61769ups|B2MG_HUMAN_UPS Beta-2-microglobulin (Chain 21-119) - Homo sapiens (Human)				459354	5.88325e+06	471315	433395	5.91257e+06	6.20312e+06
P61887	P61887		rmlA2		978627	927683	945390	869855	938140	856276
P61889	P61889		mdh		2.28222e+07	2.0815e+07	2.24721e+07	2.28875e+07	2.17969e+07	2.08016e+07
P61949	P61949		fldA		3.57389e+06	3.29509e+06	3.45527e+06	3.59744e+06	3.29948e+06	3.32747e+06
P62399	P62399		rplE		1.46033e+08	1.4411e+08	1.44483e+08	1.43866e+08	1.40567e+08	1.45844e+08
P62556	P62556		sopA		3.99309e+06	3.71787e+06	3.91362e+06	4.05229e+06	3.82872e+06	3.82957e+06
P62558	P62558		sopB		5.53881e+06	5.50368e+06	5.65204e+06	5.56702e+06	5.6418e+06	5.60628e+06
P62615	P62615		ispE		1.71518e+06	1.60585e+06	1.69798e+06	1.91057e+06	1.56408e+06	1.67548e+06
P62617	P62617		ispF		2.87627e+06	3.17015e+06	3.01573e+06	3.08676e+06	3.24776e+06	3.35566e+06
P62620	P62620		ispG		6.5084e+06	6.18872e+06	6.37954e+06	6.59994e+06	6.26429e+06	6.28799e+06
P62623	P62623		ispH		1.26589e+06	1.28261e+06	1.28761e+06	1.3565e+06	1.34292e+06	1.29168e+06
P62707	P62707		gpmA		4.31101e+07	3.76516e+07	4.36162e+07	4.25438e+07	3.80125e+07	3.91076e+07
P62768	P62768		yaeH		5.43214e+06	5.38833e+06	5.32996e+06	5.39108e+06	5.52363e+06	5.50771e+06
P62937ups|PPIA_HUMAN_UPS Peptidyl-prolyl cis-trans isomerase A (Chain 1-165, N terminal His tag)- Homo sapiens (Human)	P62937ups|PPIA_HUMAN_UPS Peptidyl-prolyl cis-trans isomerase A (Chain 1-165, N terminal His tag)- Homo sapiens (Human)				620445	6.08212e+06	646669	496520	6.16082e+06	6.25104e+06
P62988ups|UBIQ_HUMAN_UPS Ubiquitin (Chain 1-76, N-terminal His tag) - Homo sapiens (Human)	P62988ups|UBIQ_HUMAN_UPS Ubiquitin (Chain 1-76, N-terminal His tag) - Homo sapiens (Human)				426789	3.56993e+06	614706	563657	3.89281e+06	3.95775e+06
P63020	P63020		nfuA		8.63879e+06	8.12096e+06	8.73851e+06	8.59535e+06	8.63887e+06	8.35498e+06
P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)	P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)				2.99639e+06	1.34491e+07	4.23376e+06	5.54908e+06	1.31948e+07	1.31964e+07
P63177	P63177		rlmB		3.14152e+06	3.40625e+06	3.248e+06	3.20454e+06	3.29918e+06	3.11813e+06
P63224	P63224		gmhA		2.26229e+07	2.25844e+07	2.357e+07	2.33879e+07	2.25464e+07	2.28039e+07
P63228	P63228		gmhB		4.06669e+06	4.33939e+06	4.45251e+06	4.60399e+06	4.51361e+06	4.50613e+06
P63235	P63235		gadC		2.37587e+06	2.22817e+06	2.29642e+06	2.29462e+06	2.41215e+06	2.44287e+06
P63279ups|UBC9_HUMAN_UPS SUMO-conjugating enzyme UBC9 (Chain 1-158) - Homo sapiens (Human)	P63279ups|UBC9_HUMAN_UPS SUMO-conjugating enzyme UBC9 (Chain 1-158) - Homo sapiens (Human)				744908	1.14583e+07	785216	728470	1.18475e+07	1.13992e+07
P63284	P63284		clpB		1.71952e+07	1.75288e+07	1.70607e+07	1.71739e+07	1.74332e+07	1.74247e+07
P63386	P63386		mlaF		988870	962233	959379	890373	964633	896733
P63389	P63389		yheS		1.89831e+06	2.2213e+06	1.77843e+06	1.89888e+06	2.05966e+06	2.10024e+06
P63417	P63417		yhbS		8.45696e+06	8.48943e+06	8.53059e+06	8.54741e+06	8.47311e+06	8.87216e+06
P63883	P63883		amiC		994685	1.1908e+06	1.0772e+06	880737	1.21306e+06	1.09505e+06
P64423	P64423		zntB		355544	416543	357186	444065	351670	380042
P64429	P64429		ypfJ		1.05422e+06	915383	1.15952e+06	1.12763e+06	1.08827e+06	924336
P64451	P64451		ydcL		1.76658e+06	1.76035e+06	1.89319e+06	1.73965e+06	1.8017e+06	1.71337e+06
P64455	P64455		ydcY		5.99517e+06	5.56909e+06	4.72407e+06	5.88331e+06	6.06755e+06	7.72742e+06
P64463	P64463		ydfZ		4.28669e+07	4.51138e+07	4.21494e+07	4.39556e+07	4.57701e+07	4.52825e+07
P64467	P64467		cnu		2.6796e+06	2.64937e+06	2.64898e+06	2.68811e+06	2.86026e+06	2.73392e+06
P64476	P64476		ydiH		1.56986e+06	1.70135e+06	1.57879e+06	1.32354e+06	1.72206e+06	1.60205e+06
P64483	P64483		yeaK		3.83304e+06	3.87819e+06	4.0743e+06	4.38799e+06	4.17374e+06	4.21314e+06
P64499	P64499		yebO		3.55527e+06	3.13593e+06	3.4125e+06	3.41208e+06	3.15924e+06	3.27249e+06
P64506	P64506		yebY		1.59673e+06	1.75305e+06	1.72459e+06	1.51433e+06	1.62268e+06	1.65785e+06
P64534	P64534		rcnB		2.54306e+06	2.54843e+06	2.34727e+06	2.55404e+06	2.51609e+06	2.62126e+06
P64540	P64540		yfcL		7.27192e+06	7.40214e+06	7.8516e+06	7.66203e+06	7.12836e+06	6.83177e+06
P64545	P64545		yfgG		596470	694674	612880	562662	608243	629890
P64554	P64554		queE		3.58389e+06	3.73967e+06	3.75173e+06	3.67407e+06	3.5596e+06	3.53047e+06
P64559	P64559		cptB		476743	534938	557420	473300	575032	505211
P64581	P64581		yqjD		3.54058e+07	3.29459e+07	3.31876e+07	3.35364e+07	3.10202e+07	3.2511e+07
P64585	P64585		yqjE		648420	752986	662090	644023	815727	608132
P64588	P64588		yqjI		1.50227e+06	1.73909e+06	1.70575e+06	1.41077e+06	1.74061e+06	1.79663e+06
P64596	P64596		yraP		1.18248e+07	1.1712e+07	1.24165e+07	1.26106e+07	1.12887e+07	1.13633e+07
P64599	P64599		yhbT		5.20434e+06	5.66608e+06	5.51547e+06	5.23611e+06	5.60608e+06	5.62199e+06
P64602	P64602		mlaB		1.78678e+06	1.65532e+06	1.72686e+06	1.79255e+06	1.84357e+06	1.79451e+06
P64604	P64604		mlaD		6.89416e+06	7.15066e+06	6.59572e+06	7.12459e+06	6.77125e+06	6.68529e+06
P64612	P64612		yhcM		672995	734752	773637	697372	726091	830397
P64624	P64624		yheO		2.58127e+06	4.84651e+06	2.88279e+06	3.48192e+06	5.87637e+06	5.84271e+06
P64636	P64636		yrfG		2.63788e+06	2.60892e+06	2.49979e+06	2.68217e+06	2.70455e+06	2.53754e+06
P65367	P65367		yqcA		2.47862e+06	2.38424e+06	2.37537e+06	2.43424e+06	2.43317e+06	2.58752e+06
P65556	P65556		yfcD		1.84223e+06	1.90556e+06	1.95402e+06	1.94646e+06	1.89572e+06	1.7548e+06
P65870	P65870		queD		2.96978e+06	2.77349e+06	2.99664e+06	3.13812e+06	2.84649e+06	2.86227e+06
P66817	P66817		diaA		2.35949e+06	1.99855e+06	2.23501e+06	2.35069e+06	2.13171e+06	2.22913e+06
P66948	P66948		yfgC		1.57587e+06	1.60578e+06	1.46249e+06	1.65539e+06	1.57931e+06	1.78448e+06
P67080	P67080		yggS		3.10634e+06	3.28113e+06	3.17369e+06	3.0485e+06	3.22009e+06	3.37645e+06
P67087	P67087		rsmI		2.45059e+06	2.34976e+06	2.41456e+06	2.5417e+06	2.38188e+06	2.42359e+06
P67095	P67095		yfcE		906748	686351	898607	1.05167e+06	900193	748871
P67244	P67244		yqhA		580851	623337	658649	604756	602465	531841
P67603	P67603		yqfB		3.10102e+06	2.94079e+06	3.26303e+06	3.00191e+06	2.99449e+06	2.68484e+06
P67660	P67660		yhaJ		1.31729e+06	1.3312e+06	1.38055e+06	1.52111e+06	1.56839e+06	1.39525e+06
P67826	P67826		cutC		812714	953615	746654	821002	820752	898281
P67910	P67910		hldD		3.79689e+07	3.61828e+07	3.72356e+07	3.76396e+07	3.65809e+07	3.72728e+07
P68066	P68066		grcA		3.11737e+08	3.02297e+08	3.00524e+08	3.02893e+08	3.02513e+08	3.01027e+08
P68187	P68187		malK		1.80869e+06	1.92257e+06	1.9395e+06	1.84496e+06	1.95559e+06	1.8767e+06
P68191	P68191		sra		2.41588e+06	1.91426e+06	2.38939e+06	2.45947e+06	2.16451e+06	2.02692e+06
P68206	P68206		yjbJ		2.07439e+06	1.98274e+06	2.16116e+06	1.9598e+06	1.92179e+06	1.83248e+06
P68679	P68679		rpsU		8.38506e+07	8.73072e+07	8.41176e+07	8.32396e+07	8.45257e+07	8.58505e+07
P68688	P68688		grxA		937854	819329	963465	952628	869584	771532
P68699	P68699		atpE		3.27126e+06	2.85558e+06	2.8975e+06	2.93947e+06	2.83882e+06	2.81872e+06
P68767	P68767		pepA		9.04528e+06	8.66994e+06	8.66424e+06	9.05937e+06	8.66637e+06	8.81944e+06
P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)	P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)				1.70771e+06	1.91031e+07	1.79191e+06	1.81527e+06	1.90628e+07	1.82655e+07
P68919	P68919		rplY		8.66002e+07	7.97963e+07	8.8571e+07	8.723e+07	8.00078e+07	8.32061e+07
P69222	P69222		infA		5.84474e+06	5.10286e+06	5.99322e+06	5.77186e+06	5.38628e+06	5.27127e+06
P69228	P69228		baeR		1.55565e+06	1.66432e+06	1.53366e+06	1.58283e+06	1.66733e+06	1.63499e+06
P69330	P69330		citD		1.32072e+07	1.22395e+07	1.25611e+07	1.20216e+07	1.21001e+07	1.20146e+07
P69346	P69346		yefM		926463	885710	913954	931987	755178	767786
P69407	P69407		rcsB		6.89771e+06	6.67171e+06	6.62612e+06	7.16257e+06	6.92205e+06	7.52774e+06
P69411	P69411		rcsF		6.37663e+06	6.30943e+06	6.42602e+06	6.58789e+06	6.33581e+06	6.29484e+06
P69425	P69425		tatB		2.49976e+06	2.52983e+06	2.45891e+06	2.48595e+06	2.70248e+06	2.62483e+06
P69428	P69428		tatA		2.479e+07	2.7389e+07	2.56258e+07	2.45607e+07	2.48148e+07	2.6878e+07
P69441	P69441		adk		4.88451e+07	4.89873e+07	4.88741e+07	4.87599e+07	5.04371e+07	4.85867e+07
P69503	P69503		apt		2.48502e+07	2.31471e+07	2.54923e+07	2.55447e+07	2.4196e+07	2.47626e+07
P69739	P69739		hyaA		319960	549040	420041	432256	662536	593194
P69741	P69741		hybO		2.17052e+06	2.2168e+06	2.23628e+06	2.05654e+06	2.25016e+06	2.20091e+06
P69776	P69776		lpp		3.74889e+07	4.01923e+07	3.79094e+07	3.79296e+07	3.85449e+07	3.88044e+07
P69783	P69783		crr		2.40253e+08	2.30172e+08	2.37278e+08	2.41894e+08	2.40226e+08	2.31228e+08
P69786	P69786		ptsG		5.08303e+06	5.08288e+06	4.96046e+06	5.09591e+06	5.14226e+06	4.97479e+06
P69797	P69797		manX		1.21739e+07	1.20687e+07	1.24693e+07	1.22487e+07	1.19456e+07	1.1991e+07
P69801	P69801		manY		1.13471e+06	1.25398e+06	1.38534e+06	1.23632e+06	1.11722e+06	1.16641e+06
P69805	P69805		manZ		6.82971e+06	6.71208e+06	7.20654e+06	6.61985e+06	6.71797e+06	6.2565e+06
