Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML
P77775	P77775		yfcH		1.59079e+06				1.53548e+06	
P77781	P77781		ydiI		158006	249676	204478	224816	188965	154424
P77804	P77804		ydgA		9.34826e+06	8.46301e+06	9.34206e+06	8.72173e+06	9.25612e+06	8.89774e+06
P77808	P77808		yfaY		4.63741e+06	4.44326e+06	4.85184e+06	4.6289e+06	4.66782e+06	4.25606e+06
P78055	P78055		fsaA		212720	160589	183681	208561	213602	155452
P78067	P78067		ynjE		2.51516e+06	2.58803e+06	2.7144e+06	2.56598e+06	2.55347e+06	2.6846e+06
P99999ups|CYC_HUMAN_UPS Cytochrome c (Chain 2-105) - Homo sapiens (Human)	P99999ups|CYC_HUMAN_UPS Cytochrome c (Chain 2-105) - Homo sapiens (Human)					5.91464e+06		6.2316e+06		5.88153e+06
Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)	Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)					6.24615e+06	4.30066e+06	6.0316e+06	4.16359e+06	6.52779e+06
Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)	Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)					1.87648e+07		1.99467e+07		2.0331e+07
Q2EET0	Q2EET0		ypdJ		424723	544970	467746	560361	371979	612877
Q2M7R5	Q2M7R5		yibT		2.1364e+06	2.69709e+06	2.27862e+06	2.1905e+06	2.17749e+06	2.19229e+06
Q2MB16	Q2MB16		yobH		681337	735619	688966	784748	697157	767302
Q46798	Q46798		ygeR		1.4032e+06	1.22312e+06	1.11699e+06	1.29445e+06	1.09833e+06	1.24864e+06
Q46807	Q46807		yqeA		623661	586066	669717	616186	551163	480021
Q46829	Q46829		bglA		1.25482e+07	1.417e+07	1.30872e+07	1.39505e+07	1.20419e+07	1.39207e+07
Q46835	Q46835		yghG		3.34283e+06	3.48592e+06	3.25412e+06	3.45691e+06	3.54943e+06	2.94416e+06
Q46845	Q46845		yghU		574789	541683	528652	361201	437908	516569
Q46851	Q46851		gpr		837383	1.07592e+06	1.04674e+06	791240	971289	996586
Q46856	Q46856		yqhD		4.44838e+06	4.0161e+06	4.36557e+06	4.21754e+06	4.29398e+06	4.12877e+06
Q46857	Q46857		dkgA		3.03381e+06	3.06078e+06	3.06016e+06	3.12921e+06	3.035e+06	3.04681e+06
Q46861	Q46861		ygiQ			533262		484824		502672
Q46868	Q46868		yqiC		8.9264e+06	9.07597e+06	9.59166e+06	9.13806e+06	8.81767e+06	8.66696e+06
Q46871	Q46871		yqjH		3.55036e+06	3.88951e+06	3.6811e+06	4.16943e+06	3.78703e+06	3.93309e+06
Q46893	Q46893		ispD		2.05641e+06	2.05741e+06	2.24565e+06	2.10595e+06	2.1442e+06	2.01954e+06
Q46919	Q46919		yqcC		438756	660920	312805	532982	381624	622056
Q46920	Q46920		queF		4.45439e+06	4.43283e+06	4.51514e+06	4.52486e+06	4.21668e+06	4.34116e+06
Q46925	Q46925		csdA		1.05024e+06	879795	1.03875e+06	934685	1.08741e+06	833444
Q46927	Q46927		ygdL		1.33926e+06	1.30563e+06	1.45165e+06	1.04269e+06	1.515e+06	1.10429e+06
Q46948	Q46948		yajL		4.41434e+06	4.41202e+06	4.14406e+06	4.22627e+06	3.86487e+06	4.16666e+06
Q47147	Q47147		yafJ		1.54301e+06	1.52014e+06	1.49318e+06	1.5737e+06	1.61237e+06	1.52938e+06
Q47157	Q47157		yafO		311728	321088	238169	252370	293276	452435
Q47208	Q47208		fdrA		5.0938e+06	4.77946e+06	5.04793e+06	4.69238e+06	4.52688e+06	4.55394e+06
Q47319	Q47319		yfiP		547898	508992	619016	514577	642135	440647
Q47622	Q47622		sapA		2.06072e+06	2.33752e+06	2.11803e+06	2.41524e+06	2.15487e+06	2.57648e+06
Q47679	Q47679		yafV		1.48399e+06	1.29836e+06	1.31068e+06	1.23885e+06	1.2853e+06	1.18636e+06
Q47710	Q47710		yqjK		573835	653820	614086	592329	522550	696676
Q57154	Q57154		repB		831076	997104	955821	971766	747655	1.03112e+06
Q57261	Q57261		truD		4.64176e+06	4.52637e+06	4.61435e+06	4.65559e+06	4.6702e+06	4.48538e+06
Q59385	Q59385		copA		5.4987e+06	4.98387e+06	5.48035e+06	5.14851e+06	5.2989e+06	4.88091e+06
Q93K97	Q93K97		nudF		9.14204e+06	8.89488e+06	8.26358e+06	8.97644e+06	8.79989e+06	9.40005e+06
